"Five-Year Graduation Rates, 2011-12"
"All Districts, High Needs Status"

"",,,,"Non-Graduates",,,
"Ellington School District","=""0480011""","High Needs",37,"*","*","*","*"
"Ellington School District","=""0480011""","Non-High Needs",163,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","High Needs","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Non-High Needs","*","*","*","*","*"
"Enfield School District","=""0490011""","High Needs",193,10,5.2,44,22.8
"Enfield School District","=""0490011""","Non-High Needs",320,0,0.0,12,3.8
"Explorations District","=""2720013""","High Needs",20,0,0.0,"*","*"
"Explorations District","=""2720013""","Non-High Needs",9,0,"*","*","*"
"Fairfield School District","=""0510011""","High Needs",163,"*","*","*","*"
"Fairfield School District","=""0510011""","Non-High Needs",529,"*","*","*","*"
"Farmington School District","=""0520011""","High Needs",62,"*","*","*","*"
"Farmington School District","=""0520011""","Non-High Needs",243,0,0.0,"*","*"
"Glastonbury School District","=""0540011""","High Needs",99,"*","*","*","*"
"Glastonbury School District","=""0540011""","Non-High Needs",414,0,0.0,"*","*"
"Granby School District","=""0560011""","High Needs",29,0,0.0,0,0.0
"Granby School District","=""0560011""","Non-High Needs",159,0,0.0,"*","*"
"Greenwich School District","=""0570011""","High Needs",191,"*","*","*","*"
"Greenwich School District","=""0570011""","Non-High Needs",451,0,0.0,"*","*"
"Griswold School District","=""0580011""","High Needs",83,"*","*","*","*"
"Griswold School District","=""0580011""","Non-High Needs",103,0,0.0,"*","*"
"Groton School District","=""0590011""","High Needs",163,7,4.3,36,22.1
"Groton School District","=""0590011""","Non-High Needs",184,0,0.0,18,9.8
"Guilford School District","=""0600011""","High Needs",59,"*","*","*","*"
"Guilford School District","=""0600011""","Non-High Needs",227,0,0.0,0,0.0
"Hamden School District","=""0620011""","High Needs",266,9,3.4,36,13.5
"Hamden School District","=""0620011""","Non-High Needs",250,0,0.0,11,4.4
"Hartford School District","=""0640011""","High Needs",1299,22,1.7,"*","*"
"Hartford School District","=""0640011""","Non-High Needs",96,0,0.0,"*","*"
"Killingly School District","=""0690011""","High Needs",101,"*","*","*","*"
"Killingly School District","=""0690011""","Non-High Needs",84,0,0.0,"*","*"
"Lebanon School District","=""0710011""","High Needs",27,"*","*","*","*"
"Lebanon School District","=""0710011""","Non-High Needs",102,0,0.0,"*","*"
"Ledyard School District","=""0720011""","High Needs",54,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-High Needs",156,0,0.0,"*","*"
"Lisbon School District","=""0730011""","High Needs","*","*","*","*","*"
"Lisbon School District","=""0730011""","Non-High Needs","*","*","*","*","*"
"Litchfield School District","=""0740011""","High Needs",19,"*","*",0,"*"
"Litchfield School District","=""0740011""","Non-High Needs",84,0,0.0,"*","*"
"Madison School District","=""0760011""","High Needs",58,"*","*","*","*"
"Madison School District","=""0760011""","Non-High Needs",277,0,0.0,"*","*"
"Manchester School District","=""0770011""","High Needs",325,7,2.2,84,25.8
"Manchester School District","=""0770011""","Non-High Needs",187,0,0.0,16,8.6
"Meriden School District","=""0800011""","High Needs",440,12,2.7,131,29.8
"Meriden School District","=""0800011""","Non-High Needs",183,0,0.0,17,9.3
"Middletown School District","=""0830011""","High Needs",184,"*","*","*","*"
"Middletown School District","=""0830011""","Non-High Needs",157,"*","*","*","*"
"Milford School District","=""0840011""","High Needs",209,"*","*","*","*"
"Milford School District","=""0840011""","Non-High Needs",302,"*","*","*","*"
"Monroe School District","=""0850011""","High Needs",48,0,0.0,"*","*"
"Monroe School District","=""0850011""","Non-High Needs",291,0,0.0,0,0.0
"Montville School District","=""0860011""","High Needs",93,"*","*","*","*"
"Montville School District","=""0860011""","Non-High Needs",128,0,0.0,"*","*"
"Naugatuck School District","=""0880011""","High Needs",181,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-High Needs",188,0,0.0,"*","*"
"New Britain School District","=""0890011""","High Needs",539,13,2.4,189,35.1
"New Britain School District","=""0890011""","Non-High Needs",129,0,0.0,12,9.3
"New Canaan School District","=""0900011""","High Needs",50,"*","*",0,0.0
"New Canaan School District","=""0900011""","Non-High Needs",280,0,0.0,0,0.0
"New Fairfield School District","=""0910011""","High Needs",55,0,0.0,"*","*"
"New Fairfield School District","=""0910011""","Non-High Needs",177,0,0.0,0,0.0
"New Haven School District","=""0930011""","High Needs",1198,19,1.6,286,23.9
"New Haven School District","=""0930011""","Non-High Needs",131,0,0.0,24,18.3
"New London School District","=""0950011""","High Needs","*","*","*","*","*"
"New London School District","=""0950011""","Non-High Needs","*","*","*","*","*"
"New Milford School District","=""0960011""","High Needs",108,"*","*","*","*"
"New Milford School District","=""0960011""","Non-High Needs",283,0,0.0,"*","*"
"Newington School District","=""0940011""","High Needs",103,8,7.8,9,8.7
"Newington School District","=""0940011""","Non-High Needs",232,0,0.0,10,4.3
"Newtown School District","=""0970011""","High Needs",60,"*","*","*","*"
"Newtown School District","=""0970011""","Non-High Needs",344,0,0.0,"*","*"
"North Branford School District","=""0990011""","High Needs",34,"*","*","*","*"
"North Branford School District","=""0990011""","Non-High Needs",128,0,0.0,"*","*"
"North Haven School District","=""1010011""","High Needs",70,6,8.6,"*","*"
"North Haven School District","=""1010011""","Non-High Needs",221,0,0.0,"*","*"
"North Stonington School District","=""1020011""","High Needs",15,"*","*","*","*"
"North Stonington School District","=""1020011""","Non-High Needs",39,0,0.0,"*","*"
"Norwalk School District","=""1030011""","High Needs",440,"*","*","*","*"
"Norwalk School District","=""1030011""","Non-High Needs",432,0,0.0,"*","*"
"Norwich Free Academy District","=""9010022""","High Needs",247,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Non-High Needs",389,0,0.0,"*","*"
"Norwich School District","=""1040011""","High Needs",64,0,0.0,"*","*"
"Norwich School District","=""1040011""","Non-High Needs",6,0,"*","*","*"
"Old Saybrook School District","=""1060011""","High Needs",33,0,0.0,"*","*"
"Old Saybrook School District","=""1060011""","Non-High Needs",111,0,0.0,"*","*"
"Oxford School District","=""1080011""","High Needs",23,0,0.0,"*","*"
"Oxford School District","=""1080011""","Non-High Needs",123,0,0.0,"*","*"
"Plainfield School District","=""1090011""","High Needs",95,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-High Needs",106,0,0.0,"*","*"
"Plainville School District","=""1100011""","High Needs",79,"*","*","*","*"
"Plainville School District","=""1100011""","Non-High Needs",126,0,0.0,"*","*"
"Plymouth School District","=""1110011""","High Needs",57,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-High Needs",82,0,0.0,"*","*"
"Portland School District","=""1130011""","High Needs",26,0,0.0,"*","*"
"Portland School District","=""1130011""","Non-High Needs",64,0,0.0,"*","*"
"Putnam School District","=""1160011""","High Needs",43,"*","*","*","*"
"Putnam School District","=""1160011""","Non-High Needs",26,0,0.0,0,0.0
"Regional School District 01","=""2010012""","High Needs",48,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Non-High Needs",92,0,0.0,"*","*"
"Regional School District 04","=""2040012""","High Needs",34,"*","*","*","*"
"Regional School District 04","=""2040012""","Non-High Needs",125,0,0.0,"*","*"
"Regional School District 05","=""2050012""","High Needs",69,0,0.0,"*","*"
"Regional School District 05","=""2050012""","Non-High Needs",365,0,0.0,"*","*"
"Regional School District 06","=""2060012""","High Needs",21,0,0.0,0,0.0
"Regional School District 06","=""2060012""","Non-High Needs",66,0,0.0,"*","*"
"Regional School District 07","=""2070012""","High Needs",49,"*","*","*","*"
"Regional School District 07","=""2070012""","Non-High Needs",154,0,0.0,"*","*"
"Regional School District 08","=""2080012""","High Needs",55,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-High Needs",241,0,0.0,"*","*"
"Regional School District 09","=""2090012""","High Needs",37,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-High Needs",202,0,0.0,"*","*"
"Regional School District 10","=""2100012""","High Needs",33,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-High Needs",196,0,0.0,"*","*"
"Regional School District 11","=""2110012""","High Needs",24,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Non-High Needs",19,0,"*",0,"*"
"Regional School District 12","=""2120012""","High Needs",20,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Non-High Needs",54,0,0.0,"*","*"
"Regional School District 13","=""2130012""","High Needs",28,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-High Needs",114,0,0.0,"*","*"
"Regional School District 14","=""2140012""","High Needs",34,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-High Needs",162,"*","*",0,0.0
"Regional School District 15","=""2150012""","High Needs",63,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-High Needs",264,"*","*","*","*"
"Regional School District 16","=""2160012""","High Needs",55,0,0.0,"*","*"
"Regional School District 16","=""2160012""","Non-High Needs",140,0,0.0,"*","*"
"Regional School District 17","=""2170012""","High Needs",42,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Non-High Needs",147,0,0.0,"*","*"
"Regional School District 18","=""2180012""","High Needs",21,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Non-High Needs",83,0,0.0,"*","*"
"Regional School District 19","=""2190012""","High Needs",89,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-High Needs",213,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","High Needs",69,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Non-High Needs",374,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","High Needs",45,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-High Needs",164,0,0.0,"*","*"
"Seymour School District","=""1240011""","High Needs",51,"*","*","*","*"
"Seymour School District","=""1240011""","Non-High Needs",102,0,0.0,"*","*"
"Shelton School District","=""1260011""","High Needs",103,"*","*","*","*"
"Shelton School District","=""1260011""","Non-High Needs",324,0,0.0,"*","*"
"Simsbury School District","=""1280011""","High Needs",74,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-High Needs",333,0,0.0,"*","*"
"Somers School District","=""1290011""","High Needs",21,"*","*","*","*"
"Somers School District","=""1290011""","Non-High Needs",120,0,0.0,"*","*"
"South Windsor School District","=""1320011""","High Needs",82,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-High Needs",302,0,0.0,"*","*"
"Southington School District","=""1310011""","High Needs",140,"*","*","*","*"
"Southington School District","=""1310011""","Non-High Needs",355,"*","*","*","*"
"Stafford School District","=""1340011""","High Needs",55,0,0.0,6,10.9
"Stafford School District","=""1340011""","Non-High Needs",85,0,0.0,8,9.4
"Stamford Academy District","=""2820013""","High Needs","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Non-High Needs","*","*","*","*","*"
"Stamford School District","=""1350011""","High Needs",699,11,1.6,90,12.9
"Stamford School District","=""1350011""","Non-High Needs",477,0,0.0,21,4.4
"Stonington School District","=""1370011""","High Needs",44,"*","*","*","*"
"Stonington School District","=""1370011""","Non-High Needs",137,0,0.0,"*","*"
"Stratford School District","=""1380011""","High Needs",280,10,3.6,41,14.6
"Stratford School District","=""1380011""","Non-High Needs",301,0,0.0,11,3.7
"Suffield School District","=""1390011""","High Needs",42,"*","*","*","*"
"Suffield School District","=""1390011""","Non-High Needs",164,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","High Needs",41,0,0.0,8,19.5
"The Gilbert School District","=""9020022""","High Needs",37,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Non-High Needs",52,0,0.0,"*","*"
"Thomaston School District","=""1400011""","High Needs",39,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-High Needs",54,0,0.0,"*","*"
"Thompson School District","=""1410011""","High Needs",37,0,0.0,"*","*"
"Thompson School District","=""1410011""","Non-High Needs",64,0,0.0,"*","*"
"Tolland School District","=""1420011""","High Needs",32,0,0.0,"*","*"
"Tolland School District","=""1420011""","Non-High Needs",199,0,0.0,"*","*"
"Torrington School District","=""1430011""","High Needs",148,"*","*","*","*"
"Torrington School District","=""1430011""","Non-High Needs",154,0,0.0,"*","*"
"Trumbull School District","=""1440011""","High Needs",97,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-High Needs",445,0,0.0,"*","*"
"Unified School District #1","=""3360015""","High Needs",713,0,0.0,687,96.4
"Unified School District #1","=""3360015""","Non-High Needs",18,0,"*",18,"*"
"Unified School District #2","=""3470015""","High Needs","*","*","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*","*","*"
"Vernon School District","=""1460011""","High Needs",109,"*","*","*","*"
"Vernon School District","=""1460011""","Non-High Needs",153,0,0.0,"*","*"
"Wallingford School District","=""1480011""","High Needs",149,7,4.7,25,16.8
"Wallingford School District","=""1480011""","Non-High Needs",388,0,0.0,6,1.5
"Waterbury School District","=""1510011""","High Needs",1088,14,1.3,365,33.5
"Waterbury School District","=""1510011""","Non-High Needs",176,0,0.0,39,22.2
"Waterford School District","=""1520011""","High Needs",68,"*","*","*","*"
"Waterford School District","=""1520011""","Non-High Needs",174,0,0.0,"*","*"
"Watertown School District","=""1530011""","High Needs",77,"*","*","*","*"
"Watertown School District","=""1530011""","Non-High Needs",157,0,0.0,"*","*"
"West Hartford School District","=""1550011""","High Needs",241,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-High Needs",511,0,0.0,"*","*"
"West Haven School District","=""1560011""","High Needs",257,"*","*","*","*"
"West Haven School District","=""1560011""","Non-High Needs",130,0,0.0,"*","*"
"Westbrook School District","=""1540011""","High Needs",18,0,"*","*","*"
"Westbrook School District","=""1540011""","Non-High Needs",64,0,0.0,"*","*"
"Weston School District","=""1570011""","High Needs",29,0,0.0,"*","*"
"Weston School District","=""1570011""","Non-High Needs",162,0,0.0,0,0.0
"Westport School District","=""1580011""","High Needs",79,"*","*","*","*"
"Westport School District","=""1580011""","Non-High Needs",349,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","High Needs",81,"*","*","*","*"
"Wethersfield School District","=""1590011""","Non-High Needs",210,0,0.0,"*","*"
"Wilton School District","=""1610011""","High Needs",37,"*","*","*","*"
"Wilton School District","=""1610011""","Non-High Needs",276,0,0.0,0,0.0
"Windham School District","=""1630011""","High Needs",135,"*","*","*","*"
"Windham School District","=""1630011""","Non-High Needs",48,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","High Needs",62,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-High Needs",86,0,0.0,"*","*"
"Windsor School District","=""1640011""","High Needs",129,"*","*","*","*"
"Windsor School District","=""1640011""","Non-High Needs",190,"*","*","*","*"
"Wolcott School District","=""1660011""","High Needs",79,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-High Needs",140,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","High Needs",52,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Non-High Needs",234,0,0.0,"*","*"

