"Five-Year Graduation Rates, 2013-14"
"All Districts, Gender"

"",,,,"Graduates",
"Department of Mental Health and Addiction Services","=""3370015""","Male","*","*","*"
"Derby School District","=""0370011""","Female",53,47,88.7
"Derby School District","=""0370011""","Male",49,41,83.7
"East Granby School District","=""0400011""","Female",25,25,100.0
"East Granby School District","=""0400011""","Male",40,36,90.0
"East Haddam School District","=""0410011""","Female",52,"*","*"
"East Haddam School District","=""0410011""","Male",53,"*","*"
"East Hampton School District","=""0420011""","Female",65,"*","*"
"East Hampton School District","=""0420011""","Male",56,"*","*"
"East Hartford School District","=""0430011""","Female",251,214,85.3
"East Hartford School District","=""0430011""","Male",251,207,82.5
"East Haven School District","=""0440011""","Female",115,101,87.8
"East Haven School District","=""0440011""","Male",142,113,79.6
"East Lyme School District","=""0450011""","Female",135,129,95.6
"East Lyme School District","=""0450011""","Male",140,131,93.6
"East Windsor School District","=""0470011""","Female",55,"*","*"
"East Windsor School District","=""0470011""","Male",54,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Female",40,29,72.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Male",29,25,86.2
"Ellington School District","=""0480011""","Female",93,"*","*"
"Ellington School District","=""0480011""","Male",101,"*","*"
"Elm City College Preparatory School District","=""2890013""","Female",10,"*","*"
"Elm City College Preparatory School District","=""2890013""","Male",13,"*","*"
"Enfield School District","=""0490011""","Female",192,173,90.1
"Enfield School District","=""0490011""","Male",234,203,86.8
"Explorations District","=""2720013""","Female",9,"*","*"
"Explorations District","=""2720013""","Male",17,"*","*"
"Fairfield School District","=""0510011""","Female",371,362,97.6
"Fairfield School District","=""0510011""","Male",356,332,93.3
"Farmington School District","=""0520011""","Female",154,"*","*"
"Farmington School District","=""0520011""","Male",186,"*","*"
"Glastonbury School District","=""0540011""","Female",309,298,96.4
"Glastonbury School District","=""0540011""","Male",275,268,97.5
"Granby School District","=""0560011""","Female",101,98,97.0
"Granby School District","=""0560011""","Male",100,96,96.0
"Greenwich School District","=""0570011""","Female",333,324,97.3
"Greenwich School District","=""0570011""","Male",334,327,97.9
"Griswold School District","=""0580011""","Female",86,80,93.0
"Griswold School District","=""0580011""","Male",84,69,82.1
"Groton School District","=""0590011""","Female",153,138,90.2
"Groton School District","=""0590011""","Male",164,133,81.1
"Guilford School District","=""0600011""","Female",143,"*","*"
"Guilford School District","=""0600011""","Male",141,"*","*"
"Hamden School District","=""0620011""","Female",212,201,94.8
"Hamden School District","=""0620011""","Male",245,217,88.6
"Hartford School District","=""0640011""","Female",660,531,80.5
"Hartford School District","=""0640011""","Male",690,517,74.9
"Killingly School District","=""0690011""","Female",110,99,90.0
"Killingly School District","=""0690011""","Male",107,84,78.5
"Learn","=""2450014""","Female",91,"*","*"
"Learn","=""2450014""","Male",62,"*","*"
"Lebanon School District","=""0710011""","Female",63,"*","*"
"Lebanon School District","=""0710011""","Male",42,"*","*"
"Ledyard School District","=""0720011""","Female",121,"*","*"
"Ledyard School District","=""0720011""","Male",123,"*","*"
"Lisbon School District","=""0730011""","Female","*","*","*"
"Lisbon School District","=""0730011""","Male","*","*","*"
"Litchfield School District","=""0740011""","Female",34,"*","*"
"Litchfield School District","=""0740011""","Male",34,"*","*"
"Madison School District","=""0760011""","Female",166,"*","*"
"Madison School District","=""0760011""","Male",154,"*","*"
"Manchester School District","=""0770011""","Female",224,195,87.1
"Manchester School District","=""0770011""","Male",230,193,83.9
"Meriden School District","=""0800011""","Female",284,237,83.5
"Meriden School District","=""0800011""","Male",322,251,78.0
"Middletown School District","=""0830011""","Female",168,153,91.1
"Middletown School District","=""0830011""","Male",161,132,82.0
"Milford School District","=""0840011""","Female",251,243,96.8
"Milford School District","=""0840011""","Male",253,235,92.9
"Monroe School District","=""0850011""","Female",153,"*","*"
"Monroe School District","=""0850011""","Male",146,"*","*"
"Montville School District","=""0860011""","Female",104,95,91.3
"Montville School District","=""0860011""","Male",88,80,90.9
"Naugatuck School District","=""0880011""","Female",168,150,89.3
"Naugatuck School District","=""0880011""","Male",164,130,79.3
"New Britain School District","=""0890011""","Female",325,243,74.8
"New Britain School District","=""0890011""","Male",319,227,71.2
"New Canaan School District","=""0900011""","Female",171,"*","*"
"New Canaan School District","=""0900011""","Male",141,"*","*"
"New Fairfield School District","=""0910011""","Female",113,"*","*"
"New Fairfield School District","=""0910011""","Male",127,"*","*"
"New Haven School District","=""0930011""","Female",688,567,82.4
"New Haven School District","=""0930011""","Male",607,462,76.1
"New London School District","=""0950011""","Female",98,81,82.7
"New London School District","=""0950011""","Male",126,93,73.8
"New Milford School District","=""0960011""","Female",203,193,95.1
"New Milford School District","=""0960011""","Male",178,158,88.8
"Newington School District","=""0940011""","Female",189,181,95.8
"Newington School District","=""0940011""","Male",177,165,93.2
"Newtown School District","=""0970011""","Female",206,203,98.5
"Newtown School District","=""0970011""","Male",217,211,97.2
"North Branford School District","=""0990011""","Female",64,60,93.8
"North Branford School District","=""0990011""","Male",85,77,90.6
"North Haven School District","=""1010011""","Female",156,143,91.7
"North Haven School District","=""1010011""","Male",161,144,89.4
"North Stonington School District","=""1020011""","Female",24,"*","*"
"North Stonington School District","=""1020011""","Male",32,"*","*"
"Norwalk School District","=""1030011""","Female",409,359,87.8
"Norwalk School District","=""1030011""","Male",409,346,84.6
"Norwich Free Academy District","=""9010022""","Female",339,308,90.9
"Norwich Free Academy District","=""9010022""","Male",266,229,86.1
"Old Saybrook School District","=""1060011""","Female",65,60,92.3
"Old Saybrook School District","=""1060011""","Male",72,67,93.1
"Oxford School District","=""1080011""","Female",88,"*","*"
"Oxford School District","=""1080011""","Male",86,"*","*"
"Plainfield School District","=""1090011""","Female",91,82,90.1
"Plainfield School District","=""1090011""","Male",80,68,85.0
"Plainville School District","=""1100011""","Female",93,84,90.3
"Plainville School District","=""1100011""","Male",84,77,91.7
"Plymouth School District","=""1110011""","Female",60,51,85.0
"Plymouth School District","=""1110011""","Male",78,71,91.0
"Portland School District","=""1130011""","Female",51,"*","*"
"Portland School District","=""1130011""","Male",62,"*","*"
"Putnam School District","=""1160011""","Female",29,"*","*"
"Putnam School District","=""1160011""","Male",38,"*","*"
"Regional School District 01","=""2010012""","Female",61,"*","*"
"Regional School District 01","=""2010012""","Male",60,"*","*"
"Regional School District 04","=""2040012""","Female",73,"*","*"
"Regional School District 04","=""2040012""","Male",63,"*","*"
"Regional School District 05","=""2050012""","Female",191,186,97.4
"Regional School District 05","=""2050012""","Male",228,221,96.9
"Regional School District 06","=""2060012""","Female",45,"*","*"
"Regional School District 06","=""2060012""","Male",49,"*","*"
"Regional School District 07","=""2070012""","Female",115,108,93.9
"Regional School District 07","=""2070012""","Male",100,91,91.0
"Regional School District 08","=""2080012""","Female",145,139,95.9
"Regional School District 08","=""2080012""","Male",151,144,95.4
"Regional School District 09","=""2090012""","Female",140,"*","*"
"Regional School District 09","=""2090012""","Male",112,"*","*"
"Regional School District 10","=""2100012""","Female",113,110,97.3
"Regional School District 10","=""2100012""","Male",103,97,94.2
"Regional School District 11","=""2110012""","Female",22,"*","*"
"Regional School District 11","=""2110012""","Male",18,"*","*"
"Regional School District 12","=""2120012""","Female",39,"*","*"
"Regional School District 12","=""2120012""","Male",42,"*","*"
"Regional School District 13","=""2130012""","Female",72,"*","*"
"Regional School District 13","=""2130012""","Male",64,"*","*"
"Regional School District 14","=""2140012""","Female",123,123,100.0
"Regional School District 14","=""2140012""","Male",87,82,94.3
"Regional School District 15","=""2150012""","Female",149,146,98.0
"Regional School District 15","=""2150012""","Male",180,176,97.8
"Regional School District 16","=""2160012""","Female",97,94,96.9
"Regional School District 16","=""2160012""","Male",84,80,95.2
"Regional School District 17","=""2170012""","Female",71,"*","*"
"Regional School District 17","=""2170012""","Male",82,"*","*"
"Regional School District 18","=""2180012""","Female",54,52,96.3
"Regional School District 18","=""2180012""","Male",53,53,100.0
"Regional School District 19","=""2190012""","Female",156,149,95.5
"Regional School District 19","=""2190012""","Male",135,130,96.3
"Ridgefield School District","=""1180011""","Female",228,"*","*"
"Ridgefield School District","=""1180011""","Male",230,"*","*"
"Rocky Hill School District","=""1190011""","Female",97,"*","*"
"Rocky Hill School District","=""1190011""","Male",84,"*","*"
"Seymour School District","=""1240011""","Female",71,64,90.1
"Seymour School District","=""1240011""","Male",65,58,89.2
"Shelton School District","=""1260011""","Female",191,181,94.8
"Shelton School District","=""1260011""","Male",178,163,91.6
"Simsbury School District","=""1280011""","Female",192,183,95.3
"Simsbury School District","=""1280011""","Male",214,200,93.5
"Somers School District","=""1290011""","Female",74,"*","*"
"Somers School District","=""1290011""","Male",56,"*","*"
"South Windsor School District","=""1320011""","Female",169,163,96.4
"South Windsor School District","=""1320011""","Male",177,169,95.5
"Southington School District","=""1310011""","Female",263,254,96.6
"Southington School District","=""1310011""","Male",248,236,95.2
"Stafford School District","=""1340011""","Female",65,"*","*"
"Stafford School District","=""1340011""","Male",76,"*","*"
"Stamford Academy District","=""2820013""","Female",30,12,40.0
"Stamford Academy District","=""2820013""","Male",25,10,40.0
"Stamford School District","=""1350011""","Female",572,539,94.2
"Stamford School District","=""1350011""","Male",620,568,91.6
"Stonington School District","=""1370011""","Female",92,"*","*"
"Stonington School District","=""1370011""","Male",85,"*","*"
"Stratford School District","=""1380011""","Female",299,289,96.7
"Stratford School District","=""1380011""","Male",344,320,93.0
"Suffield School District","=""1390011""","Female",116,114,98.3
"Suffield School District","=""1390011""","Male",98,91,92.9
"The Bridge Academy District","=""2690013""","Female",24,"*","*"
"The Bridge Academy District","=""2690013""","Male",10,"*","*"
"The Gilbert School District","=""9020022""","Female",43,"*","*"
"The Gilbert School District","=""9020022""","Male",46,"*","*"
"Thomaston School District","=""1400011""","Female",39,"*","*"
"Thomaston School District","=""1400011""","Male",33,"*","*"
"Thompson School District","=""1410011""","Female",42,"*","*"
"Thompson School District","=""1410011""","Male",43,"*","*"
"Tolland School District","=""1420011""","Female",113,107,94.7
"Tolland School District","=""1420011""","Male",115,104,90.4
"Torrington School District","=""1430011""","Female",125,113,90.4
"Torrington School District","=""1430011""","Male",140,123,87.9
"Trumbull School District","=""1440011""","Female",286,281,98.3
"Trumbull School District","=""1440011""","Male",269,255,94.8
"Unified School District #1","=""3360015""","Female",30,"*","*"
"Unified School District #1","=""3360015""","Male",393,"*","*"
"Unified School District #2","=""3470015""","Female",10,"*","*"
"Unified School District #2","=""3470015""","Male",34,"*","*"
"Vernon School District","=""1460011""","Female",140,125,89.3
"Vernon School District","=""1460011""","Male",155,129,83.2
"Wallingford School District","=""1480011""","Female",261,245,93.9
"Wallingford School District","=""1480011""","Male",224,205,91.5
"Waterbury School District","=""1510011""","Female",630,468,74.3
"Waterbury School District","=""1510011""","Male",713,489,68.6
"Waterford School District","=""1520011""","Female",89,87,97.8
"Waterford School District","=""1520011""","Male",113,101,89.4
"Watertown School District","=""1530011""","Female",124,118,95.2
"Watertown School District","=""1530011""","Male",104,97,93.3
"West Hartford School District","=""1550011""","Female",349,335,96.0
"West Hartford School District","=""1550011""","Male",391,372,95.1
"West Haven School District","=""1560011""","Female",204,167,81.9
"West Haven School District","=""1560011""","Male",216,160,74.1
"Westbrook School District","=""1540011""","Female",37,37,100.0
"Westbrook School District","=""1540011""","Male",35,32,91.4
"Weston School District","=""1570011""","Female",89,"*","*"
"Weston School District","=""1570011""","Male",91,"*","*"
"Westport School District","=""1580011""","Female",210,210,100.0
"Westport School District","=""1580011""","Male",240,235,97.9
"Wethersfield School District","=""1590011""","Female",136,126,92.6
"Wethersfield School District","=""1590011""","Male",168,162,96.4
"Wilton School District","=""1610011""","Female",146,146,100.0
"Wilton School District","=""1610011""","Male",155,150,96.8
"Windham School District","=""1630011""","Female",83,70,84.3
"Windham School District","=""1630011""","Male",85,67,78.8
"Windsor Locks School District","=""1650011""","Female",66,"*","*"
"Windsor Locks School District","=""1650011""","Male",71,"*","*"
"Windsor School District","=""1640011""","Female",138,132,95.7
"Windsor School District","=""1640011""","Male",158,144,91.1
"Wolcott School District","=""1660011""","Female",120,117,97.5
"Wolcott School District","=""1660011""","Male",122,116,95.1
"Woodstock Academy District","=""9030022""","Female",127,"*","*"
"Woodstock Academy District","=""9030022""","Male",148,"*","*"

