"Five-Year Graduation Rates, Trend"
"All Districts, High Needs Status"

"Common Ground High School District","High Needs",81.5,95.8,93.3,86.4
"Common Ground High School District","Non-High Needs",100.0,100.0,100.0,100.0
"Connecticut Technical High School System","High Needs",90.2,96.0,96.0,95.9
"Connecticut Technical High School System","Non-High Needs",95.3,97.6,98.4,97.7
"Coventry School District","High Needs",75.0,78.7,79.1,91.2
"Coventry School District","Non-High Needs",95.2,98.1,95.8,100.0
"Cromwell School District","High Needs",77.1,79.2,88.4,68.4
"Cromwell School District","Non-High Needs",99.3,99.0,97.0,100.0
"Danbury School District","High Needs",71.5,77.4,74.4,76.2
"Danbury School District","Non-High Needs",88.9,92.9,94.9,95.4
"Darien School District","High Needs",92.7,94.2,88.9,89.1
"Darien School District","Non-High Needs",97.6,97.7,98.9,99.3
"Department of Mental Health and Addiction Services","High Needs","N/A","N/A","*","*"
"Derby School District","High Needs",74.1,72.2,73.2,81.8
"Derby School District","Non-High Needs",85.5,92.5,93.5,94.4
"East Granby School District","High Needs",85.7,90.9,75.0,70.0
"East Granby School District","Non-High Needs",98.6,98.0,98.3,98.2
"East Haddam School District","High Needs",91.7,85.2,87.5,82.4
"East Haddam School District","Non-High Needs",92.9,96.1,100.0,100.0
"East Hampton School District","High Needs",75.0,83.3,85.2,85.0
"East Hampton School District","Non-High Needs",94.1,97.8,99.0,100.0
"East Hartford School District","High Needs",81.9,79.7,80.3,82.1
"East Hartford School District","Non-High Needs",87.2,93.2,93.8,90.5
"East Haven School District","High Needs",72.9,68.7,65.5,75.0
"East Haven School District","Non-High Needs",92.2,87.9,89.7,95.2
"East Lyme School District","High Needs",97.8,86.4,80.0,82.8
"East Lyme School District","Non-High Needs",97.5,96.8,99.6,98.1
"East Windsor School District","High Needs",85.7,81.1,78.4,94.3
"East Windsor School District","Non-High Needs",90.9,96.1,95.5,92.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","High Needs",85.0,75.6,78.9,74.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Non-High Needs",74.4,90.0,90.9,84.6
"Ellington School District","High Needs",92.3,70.3,84.6,90.2
"Ellington School District","Non-High Needs",95.5,97.5,96.9,97.4
"Elm City College Preparatory School District","High Needs","N/A","*","*","*"
"Elm City College Preparatory School District","Non-High Needs","N/A","*","*","*"
"Enfield School District","High Needs",71.9,72.0,80.0,77.1
"Enfield School District","Non-High Needs",90.8,96.3,96.7,96.0
"Explorations District","High Needs",64.3,45.0,58.8,"*"
"Explorations District","Non-High Needs",75.0,88.9,84.6,"*"
"Fairfield School District","High Needs",85.1,90.2,84.4,84.6
"Fairfield School District","Non-High Needs",98.0,98.3,97.7,98.7
"Farmington School District","High Needs",82.7,87.1,82.8,89.2
"Farmington School District","Non-High Needs",97.9,97.9,100.0,100.0
"Glastonbury School District","High Needs",87.9,87.9,87.0,86.3
"Glastonbury School District","Non-High Needs",99.3,99.5,99.6,99.8
"Granby School District","High Needs",94.7,96.6,86.7,86.5
"Granby School District","Non-High Needs",98.3,98.7,98.8,98.8
"Greenwich School District","High Needs",88.2,91.6,90.0,94.5
"Greenwich School District","Non-High Needs",99.6,96.9,99.0,98.9
"Griswold School District","High Needs",56.9,78.3,83.6,79.5
"Griswold School District","Non-High Needs",91.3,95.1,95.8,96.3
"Groton School District","High Needs",65.0,73.6,73.0,78.2
"Groton School District","Non-High Needs",91.1,90.2,91.6,93.9
"Guilford School District","High Needs",89.7,93.2,84.5,84.1
"Guilford School District","Non-High Needs",97.0,100.0,97.3,98.6
"Hamden School District","High Needs",75.3,83.1,84.1,84.2
"Hamden School District","Non-High Needs",93.1,95.6,95.1,98.7
"Hartford School District","High Needs",66.9,72.4,74.0,75.9
"Hartford School District","Non-High Needs",87.2,96.9,95.3,96.4
"Killingly School District","High Needs",56.9,76.2,67.4,74.8
"Killingly School District","Non-High Needs",83.1,92.9,91.7,95.1
"Learn","High Needs","N/A","N/A",100.0,90.3
"Learn","Non-High Needs","N/A","N/A",75.0,100.0
"Lebanon School District","High Needs",78.1,81.5,90.9,88.9
"Lebanon School District","Non-High Needs",96.9,93.1,95.3,96.2
"Ledyard School District","High Needs",83.6,85.2,76.0,90.4
"Ledyard School District","Non-High Needs",93.8,96.2,97.4,98.7
"Lisbon School District","High Needs","*","*","*","*"
"Lisbon School District","Non-High Needs","N/A","*","*","*"
"Litchfield School District","High Needs",76.9,94.7,90.0,87.5
"Litchfield School District","Non-High Needs",97.6,98.8,100.0,95.0
"Madison School District","High Needs",83.8,89.7,97.9,93.1
"Madison School District","Non-High Needs",98.9,99.6,100.0,99.2
"Manchester School District","High Needs",61.4,72.0,74.2,77.6
"Manchester School District","Non-High Needs",88.5,91.4,92.6,98.3
"Meriden School District","High Needs",65.4,67.3,66.4,75.6
"Meriden School District","Non-High Needs",89.4,90.7,93.8,93.4
"Middletown School District","High Needs",65.2,76.1,78.8,76.6
"Middletown School District","Non-High Needs",89.5,92.4,92.1,97.5
"Milford School District","High Needs",79.8,80.4,76.5,89.3
"Milford School District","Non-High Needs",95.1,98.3,98.1,97.9
"Monroe School District","High Needs",78.4,93.8,95.7,95.7
"Monroe School District","Non-High Needs",99.7,100.0,99.2,98.7
"Montville School District","High Needs",82.1,73.1,76.2,86.6
"Montville School District","Non-High Needs",88.5,97.7,97.1,94.5
"Naugatuck School District","High Needs",74.5,77.9,75.7,79.0
"Naugatuck School District","Non-High Needs",91.8,94.7,89.1,92.0
"New Britain School District","High Needs",54.4,62.3,63.3,70.2
"New Britain School District","Non-High Needs",72.1,90.7,85.3,88.0
"New Canaan School District","High Needs",90.9,96.0,91.7,91.7
"New Canaan School District","Non-High Needs",98.9,100.0,99.0,100.0
"New Fairfield School District","High Needs",81.3,92.7,89.5,90.0
"New Fairfield School District","Non-High Needs",96.2,100.0,98.5,98.9
"New Haven School District","High Needs",65.7,74.5,75.5,78.1
"New Haven School District","Non-High Needs",78.4,81.7,79.5,89.9
"New London School District","High Needs",63.5,"*","*","*"
"New London School District","Non-High Needs",79.7,"*","*","*"
"New Milford School District","High Needs",70.1,83.3,75.0,78.2
"New Milford School District","Non-High Needs",93.3,96.1,94.7,97.1
"Newington School District","High Needs",75.0,83.5,81.1,84.7
"Newington School District","Non-High Needs",93.4,95.7,97.2,99.2
"Newtown School District","High Needs",91.1,88.3,86.7,87.3
"Newtown School District","Non-High Needs",96.9,97.4,98.0,100.0
"North Branford School District","High Needs",79.1,70.6,88.0,86.0
"North Branford School District","Non-High Needs",98.1,96.1,100.0,94.9
"North Haven School District","High Needs",82.3,77.1,78.8,75.6
"North Haven School District","Non-High Needs",89.4,99.1,96.7,95.7
"North Stonington School District","High Needs",83.3,66.7,92.3,94.1
"North Stonington School District","Non-High Needs",93.9,97.4,97.1,97.4
"Norwalk School District","High Needs",80.8,81.6,80.0,79.3
"Norwalk School District","Non-High Needs",91.6,94.0,95.1,95.2
"Norwich Free Academy District","High Needs",74.2,79.4,73.3,79.6
"Norwich Free Academy District","Non-High Needs",87.7,93.1,94.4,96.9
"Norwich School District","High Needs","*","*","N/A","N/A"
"Norwich School District","Non-High Needs","*","*","N/A","N/A"
"Old Saybrook School District","High Needs",68.8,93.9,90.6,82.9
"Old Saybrook School District","Non-High Needs",98.1,99.1,96.3,96.9
"Oxford School District","High Needs",81.3,65.2,91.7,81.0
"Oxford School District","Non-High Needs",97.8,96.7,98.5,98.7
"Plainfield School District","High Needs",78.9,81.1,78.6,80.2
"Plainfield School District","Non-High Needs",93.7,96.2,96.1,95.3
"Plainville School District","High Needs",81.5,86.1,82.7,82.6
"Plainville School District","Non-High Needs",93.3,98.4,95.2,98.9
"Plymouth School District","High Needs",92.0,73.7,79.2,76.4
"Plymouth School District","Non-High Needs",97.4,97.6,92.5,96.4
"Portland School District","High Needs",68.4,80.8,65.2,78.6
"Portland School District","Non-High Needs",88.5,98.4,94.3,100.0
"Putnam School District","High Needs",80.6,81.4,83.9,85.4
"Putnam School District","Non-High Needs",91.9,100.0,94.3,100.0
"Regional School District 01","High Needs",77.4,91.7,90.2,91.4
"Regional School District 01","Non-High Needs",88.8,96.7,94.1,94.2
"Regional School District 04","High Needs",67.6,88.2,87.5,93.9
"Regional School District 04","Non-High Needs",94.9,94.4,98.4,99.0
"Regional School District 05","High Needs",86.0,94.2,88.7,89.7
"Regional School District 05","Non-High Needs",95.2,98.1,97.6,98.8
"Regional School District 06","High Needs",88.5,100.0,90.5,91.2
"Regional School District 06","Non-High Needs",89.7,93.9,97.4,95.0
"Regional School District 07","High Needs",85.4,75.5,92.3,72.0
"Regional School District 07","Non-High Needs",98.2,99.4,98.1,98.8
"Regional School District 08","High Needs",70.3,81.8,86.7,89.3
"Regional School District 08","Non-High Needs",90.9,97.1,95.5,97.7
"Regional School District 09","High Needs",87.2,86.5,87.2,95.8
"Regional School District 09","Non-High Needs",99.5,99.5,98.0,98.0
"Regional School District 10","High Needs",77.3,93.9,82.9,85.4
"Regional School District 10","Non-High Needs",100.0,98.5,98.1,98.3
"Regional School District 11","High Needs","*",95.8,80.0,95.2
"Regional School District 11","Non-High Needs","*",100.0,91.7,100.0
"Regional School District 12","High Needs",92.9,85.0,76.0,84.6
"Regional School District 12","Non-High Needs",86.1,87.0,93.8,100.0
"Regional School District 13","High Needs",76.2,89.3,65.7,81.8
"Regional School District 13","Non-High Needs",96.7,99.1,99.2,98.1
"Regional School District 14","High Needs",85.3,91.2,83.3,90.7
"Regional School District 14","Non-High Needs",98.9,99.4,96.8,99.4
"Regional School District 15","High Needs",81.5,90.5,90.6,92.5
"Regional School District 15","Non-High Needs",95.8,97.3,98.8,99.2
"Regional School District 16","High Needs",73.5,87.3,74.5,87.8
"Regional School District 16","Non-High Needs",92.6,98.6,97.8,99.2
"Regional School District 17","High Needs",88.0,85.7,89.5,95.2
"Regional School District 17","Non-High Needs",95.5,97.3,99.2,100.0
"Regional School District 18","High Needs",83.3,95.2,82.6,91.7
"Regional School District 18","Non-High Needs",99.1,98.8,100.0,98.9
"Regional School District 19","High Needs",67.9,80.9,82.7,89.2
"Regional School District 19","Non-High Needs",90.5,95.3,97.2,98.6
"Ridgefield School District","High Needs",89.3,98.6,86.2,91.0
"Ridgefield School District","Non-High Needs",97.9,99.5,99.4,99.2
"Rocky Hill School District","High Needs",94.1,80.0,79.5,92.1
"Rocky Hill School District","Non-High Needs",92.5,97.6,97.7,94.4
"Seymour School District","High Needs",68.1,80.4,74.3,80.0
"Seymour School District","Non-High Needs",93.0,96.1,97.3,95.3
"Shelton School District","High Needs",78.2,81.6,77.9,80.9
"Shelton School District","Non-High Needs",95.2,97.5,98.5,98.5
"Simsbury School District","High Needs",90.2,90.5,90.9,77.3
"Simsbury School District","Non-High Needs",97.4,99.7,99.7,99.1
"Somers School District","High Needs",88.2,85.7,88.5,92.0
"Somers School District","Non-High Needs",96.9,99.2,99.2,99.0
"South Windsor School District","High Needs",80.6,89.0,87.7,85.7
"South Windsor School District","Non-High Needs",95.2,99.0,98.4,98.9
"Southington School District","High Needs",83.0,87.1,84.6,85.3
"Southington School District","Non-High Needs",96.4,98.0,98.1,99.5
"Stafford School District","High Needs",78.8,89.1,80.9,87.8
"Stafford School District","Non-High Needs",88.3,90.6,95.1,98.9
"Stamford Academy District","High Needs",55.8,"*","*",40.0
"Stamford Academy District","Non-High Needs",66.7,"*","*","N/A"
"Stamford School District","High Needs",83.4,85.6,87.0,90.1
"Stamford School District","Non-High Needs",93.5,95.6,98.2,97.2
"Stonington School District","High Needs",76.7,86.4,90.4,81.5
"Stonington School District","Non-High Needs",98.8,97.1,98.7,100.0
"Stratford School District","High Needs",82.4,81.8,86.1,91.1
"Stratford School District","Non-High Needs",94.3,96.3,97.1,97.9
"Suffield School District","High Needs",91.3,73.8,82.7,88.4
"Suffield School District","Non-High Needs",97.4,97.0,98.2,97.7
"The Bridge Academy District","High Needs","*",80.5,"*","*"
"The Bridge Academy District","Non-High Needs","*","N/A","*","*"
"The Gilbert School District","High Needs",65.4,94.6,76.3,87.0
"The Gilbert School District","Non-High Needs",91.5,94.2,89.6,95.3
"Thomaston School District","High Needs",85.3,87.2,90.9,83.3
"Thomaston School District","Non-High Needs",97.1,96.3,97.8,97.9
"Thompson School District","High Needs",65.0,75.7,82.4,86.5
"Thompson School District","Non-High Needs",96.0,96.9,100.0,95.8
"Tolland School District","High Needs",88.9,96.9,76.9,83.3
"Tolland School District","Non-High Needs",94.7,98.0,97.6,94.3
"Torrington School District","High Needs",62.2,72.3,83.7,84.7
"Torrington School District","Non-High Needs",89.9,94.2,96.1,94.8
"Trumbull School District","High Needs",94.8,91.8,94.5,85.8
"Trumbull School District","Non-High Needs",99.3,99.6,99.3,99.5
"Unified School District #1","High Needs","*","*","*","*"
"Unified School District #1","Non-High Needs","*","*","*","*"
"Unified School District #2","High Needs","*","*","*","*"
"Unified School District #2","Non-High Needs","*","*","*","*"
"Vernon School District","High Needs",71.6,76.1,75.2,72.0
"Vernon School District","Non-High Needs",89.7,92.8,94.4,97.5
"Wallingford School District","High Needs",77.9,78.5,84.3,82.1
"Wallingford School District","Non-High Needs",92.2,98.5,96.1,97.1
"Waterbury School District","High Needs",64.6,65.2,66.4,68.9
"Waterbury School District","Non-High Needs",79.4,77.8,85.9,86.0
"Waterford School District","High Needs",85.3,79.4,76.7,75.5
"Waterford School District","Non-High Needs",93.7,97.7,98.8,98.7
"Watertown School District","High Needs",73.6,80.5,72.7,84.4
"Watertown School District","Non-High Needs",94.8,98.1,96.7,99.3
"West Hartford School District","High Needs",80.7,88.8,88.2,88.8
"West Hartford School District","Non-High Needs",97.5,98.6,98.5,99.2
"West Haven School District","High Needs",62.3,69.6,64.9,74.5
"West Haven School District","Non-High Needs",80.6,85.4,89.9,85.7
"Westbrook School District","High Needs",80.0,88.9,93.3,81.3
"Westbrook School District","Non-High Needs",96.9,96.9,96.8,100.0
"Weston School District","High Needs",85.7,96.6,92.6,85.2
"Weston School District","Non-High Needs",100.0,100.0,100.0,99.3
"Westport School District","High Needs",85.9,92.4,93.5,95.5
"Westport School District","Non-High Needs",99.0,99.4,100.0,99.7
"Wethersfield School District","High Needs",79.4,80.2,70.0,86.0
"Wethersfield School District","Non-High Needs",96.3,96.7,99.5,98.6
"Wilton School District","High Needs",90.0,91.9,88.1,91.5
"Wilton School District","Non-High Needs",100.0,100.0,98.8,99.6
"Windham School District","High Needs",57.1,71.1,77.5,78.0
"Windham School District","Non-High Needs",87.6,89.6,92.9,92.7
"Windsor Locks School District","High Needs",68.6,85.5,84.1,88.1
"Windsor Locks School District","Non-High Needs",94.9,97.7,97.4,98.7
"Windsor School District","High Needs",78.4,81.4,85.0,88.4
"Windsor School District","Non-High Needs",91.6,94.7,95.1,97.5
"Wolcott School District","High Needs",88.5,91.1,84.1,91.1
"Wolcott School District","Non-High Needs",96.6,97.1,98.7,99.3
"Woodstock Academy District","High Needs",94.3,84.6,84.2,97.4
"Woodstock Academy District","Non-High Needs",95.1,98.3,98.0,97.9

