"Five-Year Graduation Rates, 2011-12"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Granby School District","=""0560011""","Eligible For Free Lunch","*","*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch","*","*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",178,"*","*"
"Greenwich School District","=""0570011""","Eligible For Free Lunch",63,"*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",31,"*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",548,524,95.6
"Griswold School District","=""0580011""","Eligible For Free Lunch",42,"*","*"
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",21,"*","*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",123,114,92.7
"Groton School District","=""0590011""","Eligible For Free Lunch",111,84,75.7
"Groton School District","=""0590011""","Eligible For Reduced Lunch",31,22,71.0
"Groton School District","=""0590011""","Not Eligible For Lunch",205,180,87.8
"Guilford School District","=""0600011""","Eligible For Free Lunch",16,16,"*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch",13,13,"*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",257,253,98.4
"Hamden School District","=""0620011""","Eligible For Free Lunch",161,133,82.6
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",58,53,91.4
"Hamden School District","=""0620011""","Not Eligible For Lunch",297,274,92.3
"Hartford School District","=""0640011""","Eligible For Free Lunch",1185,839,70.8
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",96,90,93.8
"Hartford School District","=""0640011""","Not Eligible For Lunch",114,104,91.2
"Killingly School District","=""0690011""","Eligible For Free Lunch",59,"*","*"
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",25,"*","*"
"Killingly School District","=""0690011""","Not Eligible For Lunch",101,93,92.1
"Lebanon School District","=""0710011""","Eligible For Free Lunch",9,"*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch",7,"*","*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",113,102,90.3
"Ledyard School District","=""0720011""","Eligible For Free Lunch",22,"*","*"
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",6,"*","*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",182,173,95.1
"Lisbon School District","=""0730011""","Eligible For Free Lunch","*","*","*"
"Lisbon School District","=""0730011""","Not Eligible For Lunch","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",89,87,97.8
"Madison School District","=""0760011""","Eligible For Free Lunch","*","*","*"
"Madison School District","=""0760011""","Eligible For Reduced Lunch","*","*","*"
"Madison School District","=""0760011""","Not Eligible For Lunch",323,318,98.5
"Manchester School District","=""0770011""","Eligible For Free Lunch",211,148,70.1
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",70,55,78.6
"Manchester School District","=""0770011""","Not Eligible For Lunch",231,202,87.4
"Meriden School District","=""0800011""","Eligible For Free Lunch",352,228,64.8
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",58,47,81.0
"Meriden School District","=""0800011""","Not Eligible For Lunch",213,187,87.8
"Middletown School District","=""0830011""","Eligible For Free Lunch",120,93,77.5
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",35,28,80.0
"Middletown School District","=""0830011""","Not Eligible For Lunch",186,164,88.2
"Milford School District","=""0840011""","Eligible For Free Lunch",89,72,80.9
"Milford School District","=""0840011""","Eligible For Reduced Lunch",56,44,78.6
"Milford School District","=""0840011""","Not Eligible For Lunch",366,349,95.4
"Monroe School District","=""0850011""","Eligible For Free Lunch",20,"*","*"
"Monroe School District","=""0850011""","Eligible For Reduced Lunch",11,11,"*"
"Monroe School District","=""0850011""","Not Eligible For Lunch",308,"*","*"
"Montville School District","=""0860011""","Eligible For Free Lunch",42,30,71.4
"Montville School District","=""0860011""","Eligible For Reduced Lunch",27,21,77.8
"Montville School District","=""0860011""","Not Eligible For Lunch",152,142,93.4
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",108,82,75.9
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",46,36,78.3
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",215,201,93.5
"New Britain School District","=""0890011""","Eligible For Free Lunch",413,249,60.3
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",93,71,76.3
"New Britain School District","=""0890011""","Not Eligible For Lunch",162,133,82.1
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","*","*","*"
"New Canaan School District","=""0900011""","Not Eligible For Lunch","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Free Lunch",16,16,"*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch",17,"*","*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",199,"*","*"
"New Haven School District","=""0930011""","Eligible For Free Lunch",905,651,71.9
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",216,188,87.0
"New Haven School District","=""0930011""","Not Eligible For Lunch",208,161,77.4
"New London School District","=""0950011""","Eligible For Free Lunch",197,137,69.5
"New London School District","=""0950011""","Eligible For Reduced Lunch",24,"*","*"
"New London School District","=""0950011""","Not Eligible For Lunch",19,"*","*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",38,"*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",22,"*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",331,312,94.3
"Newington School District","=""0940011""","Eligible For Free Lunch",35,28,80.0
"Newington School District","=""0940011""","Eligible For Reduced Lunch",29,27,93.1
"Newington School District","=""0940011""","Not Eligible For Lunch",271,253,93.4
"Newtown School District","=""0970011""","Eligible For Free Lunch",15,"*","*"
"Newtown School District","=""0970011""","Eligible For Reduced Lunch",8,"*","*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",381,366,96.1
"North Branford School District","=""0990011""","Eligible For Free Lunch",11,"*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",9,"*","*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",142,132,93.0
"North Haven School District","=""1010011""","Eligible For Free Lunch",27,"*","*"
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",15,"*","*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",249,238,95.6
"North Stonington School District","=""1020011""","Eligible For Free Lunch","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch","*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",45,41,91.1
"Norwalk School District","=""1030011""","Eligible For Free Lunch",282,225,79.8
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",95,79,83.2
"Norwalk School District","=""1030011""","Not Eligible For Lunch",495,461,93.1
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",127,"*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",32,"*","*"
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",477,433,90.8
"Norwich School District","=""1040011""","Eligible For Free Lunch",34,"*","*"
"Norwich School District","=""1040011""","Eligible For Reduced Lunch","*","*","*"
"Norwich School District","=""1040011""","Not Eligible For Lunch","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch","*","*","*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",130,"*","*"
"Oxford School District","=""1080011""","Eligible For Free Lunch",9,"*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch",7,"*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",130,124,95.4
"Plainfield School District","=""1090011""","Eligible For Free Lunch",49,"*","*"
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",23,"*","*"
"Plainfield School District","=""1090011""","Not Eligible For Lunch",129,119,92.2
"Plainville School District","=""1100011""","Eligible For Free Lunch",36,"*","*"
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",26,"*","*"
"Plainville School District","=""1100011""","Not Eligible For Lunch",143,136,95.1
"Plymouth School District","=""1110011""","Eligible For Free Lunch",29,"*","*"
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",15,"*","*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",95,86,90.5
"Portland School District","=""1130011""","Eligible For Free Lunch","*","*","*"
"Portland School District","=""1130011""","Eligible For Reduced Lunch","*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",69,"*","*"
"Putnam School District","=""1160011""","Eligible For Free Lunch",26,"*","*"
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",13,"*","*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",30,"*","*"
"Regional School District 01","=""2010012""","Eligible For Free Lunch",9,"*","*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch",16,"*","*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",115,109,94.8
"Regional School District 04","=""2040012""","Eligible For Free Lunch",9,"*","*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",142,134,94.4
"Regional School District 05","=""2050012""","Eligible For Free Lunch",12,"*","*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch",11,"*","*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",411,402,97.8
"Regional School District 06","=""2060012""","Eligible For Free Lunch",6,"*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch",6,6,"*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",75,"*","*"
"Regional School District 07","=""2070012""","Eligible For Free Lunch",15,"*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch",6,"*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",182,174,95.6
"Regional School District 08","=""2080012""","Eligible For Free Lunch",11,"*","*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch",10,"*","*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",275,260,94.5
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch",228,222,97.4
"Regional School District 10","=""2100012""","Eligible For Free Lunch","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",217,212,97.7
"Regional School District 11","=""2110012""","Eligible For Free Lunch","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",26,26,100.0
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",63,55,87.3
"Regional School District 13","=""2130012""","Eligible For Free Lunch","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch",136,134,98.5
"Regional School District 14","=""2140012""","Eligible For Free Lunch",7,7,"*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch",6,"*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",183,"*","*"
"Regional School District 15","=""2150012""","Eligible For Free Lunch",11,"*","*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",308,296,96.1
"Regional School District 16","=""2160012""","Eligible For Free Lunch",18,"*","*"
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",16,"*","*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",161,"*","*"
"Regional School District 17","=""2170012""","Eligible For Free Lunch",11,"*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",170,164,96.5
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",94,"*","*"
"Regional School District 19","=""2190012""","Eligible For Free Lunch",28,20,71.4
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",15,12,"*"
"Regional School District 19","=""2190012""","Not Eligible For Lunch",259,243,93.8
"Ridgefield School District","=""1180011""","Eligible For Free Lunch","*","*","*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch","*","*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",423,"*","*"
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch",17,"*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch",9,"*","*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",183,175,95.6
"Seymour School District","=""1240011""","Eligible For Free Lunch",29,21,72.4
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",12,12,"*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",112,106,94.6
"Shelton School District","=""1260011""","Eligible For Free Lunch",52,"*","*"
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",27,"*","*"
"Shelton School District","=""1260011""","Not Eligible For Lunch",348,334,96.0
"Simsbury School District","=""1280011""","Eligible For Free Lunch",24,"*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",8,"*","*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",375,370,98.7
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",131,128,97.7
"South Windsor School District","=""1320011""","Eligible For Free Lunch",24,"*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",11,"*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",349,341,97.7
"Southington School District","=""1310011""","Eligible For Free Lunch",57,"*","*"
"Southington School District","=""1310011""","Eligible For Reduced Lunch",26,"*","*"
"Southington School District","=""1310011""","Not Eligible For Lunch",412,398,96.6
"Stafford School District","=""1340011""","Eligible For Free Lunch",21,"*","*"
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",24,"*","*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",95,87,91.6
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",30,18,60.0
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch",6,"*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch",8,"*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",457,386,84.5
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",155,144,92.9
"Stamford School District","=""1350011""","Not Eligible For Lunch",564,524,92.9
"Stonington School District","=""1370011""","Eligible For Free Lunch",17,"*","*"
"Stonington School District","=""1370011""","Eligible For Reduced Lunch",11,"*","*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",153,146,95.4
"Stratford School District","=""1380011""","Eligible For Free Lunch",166,137,82.5
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",79,68,86.1
"Stratford School District","=""1380011""","Not Eligible For Lunch",336,314,93.5
"Suffield School District","=""1390011""","Eligible For Free Lunch",13,"*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch",9,"*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",184,175,95.1
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",29,23,79.3
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",23,"*","*"
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",12,12,"*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",54,"*","*"
"Thomaston School District","=""1400011""","Eligible For Free Lunch",13,"*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch",10,"*","*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",70,67,95.7
"Thompson School District","=""1410011""","Eligible For Free Lunch",21,"*","*"
"Thompson School District","=""1410011""","Eligible For Reduced Lunch",11,"*","*"
"Thompson School District","=""1410011""","Not Eligible For Lunch",69,"*","*"
"Tolland School District","=""1420011""","Eligible For Free Lunch","*","*","*"
"Tolland School District","=""1420011""","Eligible For Reduced Lunch","*","*","*"
"Tolland School District","=""1420011""","Not Eligible For Lunch",218,"*","*"
"Torrington School District","=""1430011""","Eligible For Free Lunch",93,65,69.9
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",34,25,73.5
"Torrington School District","=""1430011""","Not Eligible For Lunch",175,162,92.6
"Trumbull School District","=""1440011""","Eligible For Free Lunch",27,"*","*"
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",21,"*","*"
"Trumbull School District","=""1440011""","Not Eligible For Lunch",494,485,98.2
"Unified School District #1","=""3360015""","Eligible For Free Lunch",615,16,2.6
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch",36,"*","*"
"Unified School District #1","=""3360015""","Not Eligible For Lunch",80,"*","*"
"Unified School District #2","=""3470015""","Eligible For Free Lunch",26,"*","*"
"Unified School District #2","=""3470015""","Not Eligible For Lunch",8,"*","*"
"Vernon School District","=""1460011""","Eligible For Free Lunch",74,"*","*"
"Vernon School District","=""1460011""","Eligible For Reduced Lunch",17,"*","*"
"Vernon School District","=""1460011""","Not Eligible For Lunch",171,153,89.5
"Wallingford School District","=""1480011""","Eligible For Free Lunch",60,"*","*"
"Wallingford School District","=""1480011""","Eligible For Reduced Lunch",18,"*","*"
"Wallingford School District","=""1480011""","Not Eligible For Lunch",459,435,94.8
"Waterbury School District","=""1510011""","Eligible For Free Lunch",890,556,62.5
"Waterbury School District","=""1510011""","Eligible For Reduced Lunch",163,131,80.4
"Waterbury School District","=""1510011""","Not Eligible For Lunch",211,159,75.4
"Waterford School District","=""1520011""","Eligible For Free Lunch",26,20,76.9
"Waterford School District","=""1520011""","Eligible For Reduced Lunch",16,14,"*"
"Waterford School District","=""1520011""","Not Eligible For Lunch",200,190,95.0
"Watertown School District","=""1530011""","Eligible For Free Lunch",31,"*","*"
"Watertown School District","=""1530011""","Eligible For Reduced Lunch",26,"*","*"
"Watertown School District","=""1530011""","Not Eligible For Lunch",177,169,95.5
"West Hartford School District","=""1550011""","Eligible For Free Lunch",135,"*","*"
"West Hartford School District","=""1550011""","Eligible For Reduced Lunch",37,"*","*"
"West Hartford School District","=""1550011""","Not Eligible For Lunch",580,567,97.8
"West Haven School District","=""1560011""","Eligible For Free Lunch",175,118,67.4
"West Haven School District","=""1560011""","Eligible For Reduced Lunch",66,50,75.8
"West Haven School District","=""1560011""","Not Eligible For Lunch",146,122,83.6
"Westbrook School District","=""1540011""","Eligible For Free Lunch","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Reduced Lunch","*","*","*"
"Westbrook School District","=""1540011""","Not Eligible For Lunch",70,"*","*"
"Weston School District","=""1570011""","Eligible For Free Lunch","*","*","*"
"Weston School District","=""1570011""","Eligible For Reduced Lunch","*","*","*"
"Weston School District","=""1570011""","Not Eligible For Lunch",182,"*","*"
"Westport School District","=""1580011""","Eligible For Free Lunch",11,"*","*"
"Westport School District","=""1580011""","Eligible For Reduced Lunch",6,"*","*"
