"Five-Year Graduation Rates, 2010-11"
"All Districts, High Needs Status"

"",,,,"Graduates",
"New Canaan School District","=""0900011""","High Needs",33,"*","*"
"New Canaan School District","=""0900011""","Non-High Needs",278,"*","*"
"New Fairfield School District","=""0910011""","High Needs",32,26,81.3
"New Fairfield School District","=""0910011""","Non-High Needs",208,200,96.2
"New Haven School District","=""0930011""","High Needs",1080,710,65.7
"New Haven School District","=""0930011""","Non-High Needs",356,279,78.4
"New London School District","=""0950011""","High Needs",192,122,63.5
"New London School District","=""0950011""","Non-High Needs",74,59,79.7
"New Milford School District","=""0960011""","High Needs",87,61,70.1
"New Milford School District","=""0960011""","Non-High Needs",315,294,93.3
"Newington School District","=""0940011""","High Needs",96,72,75.0
"Newington School District","=""0940011""","Non-High Needs",316,295,93.4
"Newtown School District","=""0970011""","High Needs",56,51,91.1
"Newtown School District","=""0970011""","Non-High Needs",388,376,96.9
"North Branford School District","=""0990011""","High Needs",43,"*","*"
"North Branford School District","=""0990011""","Non-High Needs",154,"*","*"
"North Haven School District","=""1010011""","High Needs",62,51,82.3
"North Haven School District","=""1010011""","Non-High Needs",245,219,89.4
"North Stonington School District","=""1020011""","High Needs",18,"*","*"
"North Stonington School District","=""1020011""","Non-High Needs",49,"*","*"
"Norwalk School District","=""1030011""","High Needs",370,299,80.8
"Norwalk School District","=""1030011""","Non-High Needs",522,478,91.6
"Norwich Free Academy District","=""9010022""","High Needs",229,170,74.2
"Norwich Free Academy District","=""9010022""","Non-High Needs",399,350,87.7
"Norwich School District","=""1040011""","High Needs",27,"*","*"
"Norwich School District","=""1040011""","Non-High Needs",9,"*","*"
"Old Saybrook School District","=""1060011""","High Needs",16,11,"*"
"Old Saybrook School District","=""1060011""","Non-High Needs",106,104,98.1
"Oxford School District","=""1080011""","High Needs",16,"*","*"
"Oxford School District","=""1080011""","Non-High Needs",139,"*","*"
"Plainfield School District","=""1090011""","High Needs",71,56,78.9
"Plainfield School District","=""1090011""","Non-High Needs",159,149,93.7
"Plainville School District","=""1100011""","High Needs",54,44,81.5
"Plainville School District","=""1100011""","Non-High Needs",179,167,93.3
"Plymouth School District","=""1110011""","High Needs",25,"*","*"
"Plymouth School District","=""1110011""","Non-High Needs",114,"*","*"
"Portland School District","=""1130011""","High Needs",19,13,"*"
"Portland School District","=""1130011""","Non-High Needs",78,69,88.5
"Putnam School District","=""1160011""","High Needs",36,"*","*"
"Putnam School District","=""1160011""","Non-High Needs",37,"*","*"
"Regional School District 01","=""2010012""","High Needs",31,24,77.4
"Regional School District 01","=""2010012""","Non-High Needs",107,95,88.8
"Regional School District 04","=""2040012""","High Needs",34,23,67.6
"Regional School District 04","=""2040012""","Non-High Needs",137,130,94.9
"Regional School District 05","=""2050012""","High Needs",57,49,86.0
"Regional School District 05","=""2050012""","Non-High Needs",353,336,95.2
"Regional School District 06","=""2060012""","High Needs",26,"*","*"
"Regional School District 06","=""2060012""","Non-High Needs",78,"*","*"
"Regional School District 07","=""2070012""","High Needs",41,35,85.4
"Regional School District 07","=""2070012""","Non-High Needs",168,165,98.2
"Regional School District 08","=""2080012""","High Needs",37,26,70.3
"Regional School District 08","=""2080012""","Non-High Needs",231,210,90.9
"Regional School District 09","=""2090012""","High Needs",39,"*","*"
"Regional School District 09","=""2090012""","Non-High Needs",182,"*","*"
"Regional School District 10","=""2100012""","High Needs",22,17,77.3
"Regional School District 10","=""2100012""","Non-High Needs",153,153,100.0
"Regional School District 11","=""2110012""","High Needs",10,"*","*"
"Regional School District 11","=""2110012""","Non-High Needs",29,"*","*"
"Regional School District 12","=""2120012""","High Needs",14,"*","*"
"Regional School District 12","=""2120012""","Non-High Needs",79,"*","*"
"Regional School District 13","=""2130012""","High Needs",21,"*","*"
"Regional School District 13","=""2130012""","Non-High Needs",120,"*","*"
"Regional School District 14","=""2140012""","High Needs",34,"*","*"
"Regional School District 14","=""2140012""","Non-High Needs",184,"*","*"
"Regional School District 15","=""2150012""","High Needs",54,44,81.5
"Regional School District 15","=""2150012""","Non-High Needs",335,321,95.8
"Regional School District 16","=""2160012""","High Needs",34,25,73.5
"Regional School District 16","=""2160012""","Non-High Needs",163,151,92.6
"Regional School District 17","=""2170012""","High Needs",25,"*","*"
"Regional School District 17","=""2170012""","Non-High Needs",155,"*","*"
"Regional School District 18","=""2180012""","High Needs",18,"*","*"
"Regional School District 18","=""2180012""","Non-High Needs",117,"*","*"
"Regional School District 19","=""2190012""","High Needs",53,36,67.9
"Regional School District 19","=""2190012""","Non-High Needs",231,209,90.5
"Ridgefield School District","=""1180011""","High Needs",56,50,89.3
"Ridgefield School District","=""1180011""","Non-High Needs",378,370,97.9
"Rocky Hill School District","=""1190011""","High Needs",17,"*","*"
"Rocky Hill School District","=""1190011""","Non-High Needs",159,"*","*"
"Seymour School District","=""1240011""","High Needs",47,32,68.1
"Seymour School District","=""1240011""","Non-High Needs",142,132,93.0
"Shelton School District","=""1260011""","High Needs",87,68,78.2
"Shelton School District","=""1260011""","Non-High Needs",312,297,95.2
"Simsbury School District","=""1280011""","High Needs",51,46,90.2
"Simsbury School District","=""1280011""","Non-High Needs",307,299,97.4
"Somers School District","=""1290011""","High Needs",17,15,"*"
"Somers School District","=""1290011""","Non-High Needs",127,123,96.9
"South Windsor School District","=""1320011""","High Needs",72,58,80.6
"South Windsor School District","=""1320011""","Non-High Needs",353,336,95.2
"Southington School District","=""1310011""","High Needs",94,78,83.0
"Southington School District","=""1310011""","Non-High Needs",449,433,96.4
"Stafford School District","=""1340011""","High Needs",33,26,78.8
"Stafford School District","=""1340011""","Non-High Needs",103,91,88.3
"Stamford Academy District","=""2820013""","High Needs",43,24,55.8
"Stamford Academy District","=""2820013""","Non-High Needs",9,6,"*"
"Stamford School District","=""1350011""","High Needs",571,476,83.4
"Stamford School District","=""1350011""","Non-High Needs",618,578,93.5
"Stonington School District","=""1370011""","High Needs",43,"*","*"
"Stonington School District","=""1370011""","Non-High Needs",169,"*","*"
"Stratford School District","=""1380011""","High Needs",227,187,82.4
"Stratford School District","=""1380011""","Non-High Needs",352,332,94.3
"Suffield School District","=""1390011""","High Needs",23,21,91.3
"Suffield School District","=""1390011""","Non-High Needs",192,187,97.4
"The Bridge Academy District","=""2690013""","High Needs","*","*","*"
"The Bridge Academy District","=""2690013""","Non-High Needs","*","*","*"
"The Gilbert School District","=""9020022""","High Needs",26,"*","*"
"The Gilbert School District","=""9020022""","Non-High Needs",47,"*","*"
"Thomaston School District","=""1400011""","High Needs",34,"*","*"
"Thomaston School District","=""1400011""","Non-High Needs",70,"*","*"
"Thompson School District","=""1410011""","High Needs",20,"*","*"
"Thompson School District","=""1410011""","Non-High Needs",75,"*","*"
"Tolland School District","=""1420011""","High Needs",18,"*","*"
"Tolland School District","=""1420011""","Non-High Needs",206,"*","*"
"Torrington School District","=""1430011""","High Needs",98,61,62.2
"Torrington School District","=""1430011""","Non-High Needs",188,169,89.9
"Trumbull School District","=""1440011""","High Needs",58,"*","*"
"Trumbull School District","=""1440011""","Non-High Needs",444,"*","*"
"Unified School District #1","=""3360015""","High Needs",551,"*","*"
"Unified School District #1","=""3360015""","Non-High Needs",79,"*","*"
"Unified School District #2","=""3470015""","High Needs","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*"
"Vernon School District","=""1460011""","High Needs",88,63,71.6
"Vernon School District","=""1460011""","Non-High Needs",203,182,89.7
"Wallingford School District","=""1480011""","High Needs",113,88,77.9
"Wallingford School District","=""1480011""","Non-High Needs",448,413,92.2
"Waterbury School District","=""1510011""","High Needs",958,619,64.6
"Waterbury School District","=""1510011""","Non-High Needs",345,274,79.4
"Waterford School District","=""1520011""","High Needs",34,29,85.3
"Waterford School District","=""1520011""","Non-High Needs",237,222,93.7
"Watertown School District","=""1530011""","High Needs",53,39,73.6
"Watertown School District","=""1530011""","Non-High Needs",193,183,94.8
"West Hartford School District","=""1550011""","High Needs",218,176,80.7
"West Hartford School District","=""1550011""","Non-High Needs",611,596,97.5
"West Haven School District","=""1560011""","High Needs",231,144,62.3
"West Haven School District","=""1560011""","Non-High Needs",227,183,80.6
"Westbrook School District","=""1540011""","High Needs",10,"*","*"
"Westbrook School District","=""1540011""","Non-High Needs",65,"*","*"
"Weston School District","=""1570011""","High Needs",14,"*","*"
"Weston School District","=""1570011""","Non-High Needs",181,"*","*"
"Westport School District","=""1580011""","High Needs",64,"*","*"
"Westport School District","=""1580011""","Non-High Needs",411,"*","*"
"Wethersfield School District","=""1590011""","High Needs",63,50,79.4
"Wethersfield School District","=""1590011""","Non-High Needs",242,233,96.3
"Wilton School District","=""1610011""","High Needs",30,27,90.0
"Wilton School District","=""1610011""","Non-High Needs",276,276,100.0
"Windham School District","=""1630011""","High Needs",163,93,57.1
"Windham School District","=""1630011""","Non-High Needs",97,85,87.6
"Windsor Locks School District","=""1650011""","High Needs",35,24,68.6
"Windsor Locks School District","=""1650011""","Non-High Needs",98,93,94.9
"Windsor School District","=""1640011""","High Needs",125,98,78.4
"Windsor School District","=""1640011""","Non-High Needs",227,208,91.6
"Wolcott School District","=""1660011""","High Needs",52,46,88.5
"Wolcott School District","=""1660011""","Non-High Needs",174,168,96.6
"Woodstock Academy District","=""9030022""","High Needs",35,"*","*"
"Woodstock Academy District","=""9030022""","Non-High Needs",264,"*","*"

