"Five-Year Graduation Rates, 2013-14"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Bridgeport School District","=""0150011""","Eligible For Reduced Lunch",35,"*","*"
"Bridgeport School District","=""0150011""","Not Eligible For Lunch",6,"*","*"
"Bristol School District","=""0170011""","Eligible For Free Lunch",215,163,75.8
"Bristol School District","=""0170011""","Eligible For Reduced Lunch",65,55,84.6
"Bristol School District","=""0170011""","Not Eligible For Lunch",417,384,92.1
"Brookfield School District","=""0180011""","Eligible For Free Lunch",15,"*","*"
"Brookfield School District","=""0180011""","Eligible For Reduced Lunch",9,"*","*"
"Brookfield School District","=""0180011""","Not Eligible For Lunch",208,208,100.0
"Canton School District","=""0230011""","Eligible For Free Lunch",8,8,"*"
"Canton School District","=""0230011""","Not Eligible For Lunch",128,123,96.1
"Capitol Region Education Council","=""2410014""","Eligible For Free Lunch",140,"*","*"
"Capitol Region Education Council","=""2410014""","Eligible For Reduced Lunch",59,"*","*"
"Capitol Region Education Council","=""2410014""","Not Eligible For Lunch",144,119,82.6
"Cheshire School District","=""0250011""","Eligible For Free Lunch",30,26,86.7
"Cheshire School District","=""0250011""","Eligible For Reduced Lunch",13,13,"*"
"Cheshire School District","=""0250011""","Not Eligible For Lunch",346,339,98.0
"Clinton School District","=""0270011""","Eligible For Free Lunch",14,"*","*"
"Clinton School District","=""0270011""","Eligible For Reduced Lunch",6,"*","*"
"Clinton School District","=""0270011""","Not Eligible For Lunch",110,"*","*"
"Colchester School District","=""0280011""","Eligible For Free Lunch",27,"*","*"
"Colchester School District","=""0280011""","Eligible For Reduced Lunch",7,"*","*"
"Colchester School District","=""0280011""","Not Eligible For Lunch",214,208,97.2
"Common Ground High School District","=""2680013""","Eligible For Free Lunch",18,"*","*"
"Common Ground High School District","=""2680013""","Eligible For Reduced Lunch","*","*","*"
"Common Ground High School District","=""2680013""","Not Eligible For Lunch","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eligible For Free Lunch",1065,1018,95.6
"Connecticut Technical High School System","=""9000016""","Eligible For Reduced Lunch",313,304,97.1
"Connecticut Technical High School System","=""9000016""","Not Eligible For Lunch",1040,1013,97.4
"Coventry School District","=""0320011""","Eligible For Free Lunch","*","*","*"
"Coventry School District","=""0320011""","Eligible For Reduced Lunch","*","*","*"
"Coventry School District","=""0320011""","Not Eligible For Lunch",114,114,100.0
"Cromwell School District","=""0330011""","Eligible For Free Lunch",17,"*","*"
"Cromwell School District","=""0330011""","Eligible For Reduced Lunch",12,"*","*"
"Cromwell School District","=""0330011""","Not Eligible For Lunch",106,99,93.4
"Danbury School District","=""0340011""","Eligible For Free Lunch",268,202,75.4
"Danbury School District","=""0340011""","Eligible For Reduced Lunch",113,96,85.0
"Danbury School District","=""0340011""","Not Eligible For Lunch",367,331,90.2
"Darien School District","=""0350011""","Eligible For Free Lunch","*","*","*"
"Darien School District","=""0350011""","Eligible For Reduced Lunch","*","*","*"
"Darien School District","=""0350011""","Not Eligible For Lunch",330,321,97.3
"Department of Mental Health and Addiction Services","=""3370015""","Not Eligible For Lunch","*","*","*"
"Derby School District","=""0370011""","Eligible For Free Lunch",45,37,82.2
"Derby School District","=""0370011""","Eligible For Reduced Lunch",15,"*","*"
"Derby School District","=""0370011""","Not Eligible For Lunch",42,"*","*"
"East Granby School District","=""0400011""","Eligible For Free Lunch",6,"*","*"
"East Granby School District","=""0400011""","Not Eligible For Lunch",59,"*","*"
"East Haddam School District","=""0410011""","Eligible For Free Lunch",12,"*","*"
"East Haddam School District","=""0410011""","Eligible For Reduced Lunch",9,9,"*"
"East Haddam School District","=""0410011""","Not Eligible For Lunch",84,"*","*"
"East Hampton School District","=""0420011""","Eligible For Free Lunch","*","*","*"
"East Hampton School District","=""0420011""","Eligible For Reduced Lunch","*","*","*"
"East Hampton School District","=""0420011""","Not Eligible For Lunch",107,107,100.0
"East Hartford School District","=""0430011""","Eligible For Free Lunch",299,242,80.9
"East Hartford School District","=""0430011""","Eligible For Reduced Lunch",65,58,89.2
"East Hartford School District","=""0430011""","Not Eligible For Lunch",138,121,87.7
"East Haven School District","=""0440011""","Eligible For Free Lunch",93,67,72.0
"East Haven School District","=""0440011""","Eligible For Reduced Lunch",42,34,81.0
"East Haven School District","=""0440011""","Not Eligible For Lunch",122,113,92.6
"East Lyme School District","=""0450011""","Eligible For Free Lunch",18,14,"*"
"East Lyme School District","=""0450011""","Eligible For Reduced Lunch",13,13,"*"
"East Lyme School District","=""0450011""","Not Eligible For Lunch",244,233,95.5
"East Windsor School District","=""0470011""","Eligible For Free Lunch",33,"*","*"
"East Windsor School District","=""0470011""","Eligible For Reduced Lunch",11,"*","*"
"East Windsor School District","=""0470011""","Not Eligible For Lunch",65,60,92.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Free Lunch",33,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Reduced Lunch","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Not Eligible For Lunch","*","*","*"
"Ellington School District","=""0480011""","Eligible For Free Lunch","*","*","*"
"Ellington School District","=""0480011""","Eligible For Reduced Lunch","*","*","*"
"Ellington School District","=""0480011""","Not Eligible For Lunch",172,165,95.9
"Elm City College Preparatory School District","=""2890013""","Eligible For Free Lunch",13,"*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Reduced Lunch","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Not Eligible For Lunch","*","*","*"
"Enfield School District","=""0490011""","Eligible For Free Lunch",102,"*","*"
"Enfield School District","=""0490011""","Eligible For Reduced Lunch",38,"*","*"
"Enfield School District","=""0490011""","Not Eligible For Lunch",286,269,94.1
"Explorations District","=""2720013""","Eligible For Free Lunch",14,"*","*"
"Explorations District","=""2720013""","Eligible For Reduced Lunch","*","*","*"
"Explorations District","=""2720013""","Not Eligible For Lunch","*","*","*"
"Fairfield School District","=""0510011""","Eligible For Free Lunch",83,"*","*"
"Fairfield School District","=""0510011""","Eligible For Reduced Lunch",20,"*","*"
"Fairfield School District","=""0510011""","Not Eligible For Lunch",624,603,96.6
"Farmington School District","=""0520011""","Eligible For Free Lunch","*","*","*"
"Farmington School District","=""0520011""","Eligible For Reduced Lunch","*","*","*"
"Farmington School District","=""0520011""","Not Eligible For Lunch",308,304,98.7
"Glastonbury School District","=""0540011""","Eligible For Free Lunch",43,"*","*"
"Glastonbury School District","=""0540011""","Eligible For Reduced Lunch",20,"*","*"
"Glastonbury School District","=""0540011""","Not Eligible For Lunch",521,506,97.1
"Granby School District","=""0560011""","Eligible For Free Lunch",11,"*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch",6,"*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",184,180,97.8
"Greenwich School District","=""0570011""","Eligible For Free Lunch",93,"*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",28,"*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",546,538,98.5
"Griswold School District","=""0580011""","Eligible For Free Lunch",55,"*","*"
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",18,"*","*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",97,90,92.8
"Groton School District","=""0590011""","Eligible For Free Lunch",104,81,77.9
"Groton School District","=""0590011""","Eligible For Reduced Lunch",45,37,82.2
"Groton School District","=""0590011""","Not Eligible For Lunch",168,153,91.1
"Guilford School District","=""0600011""","Eligible For Free Lunch",25,"*","*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch",16,"*","*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",243,235,96.7
"Hamden School District","=""0620011""","Eligible For Free Lunch",129,102,79.1
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",59,57,96.6
"Hamden School District","=""0620011""","Not Eligible For Lunch",269,259,96.3
"Hartford School District","=""0640011""","Eligible For Free Lunch",1134,850,75.0
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",72,67,93.1
"Hartford School District","=""0640011""","Not Eligible For Lunch",144,131,91.0
"Killingly School District","=""0690011""","Eligible For Free Lunch",69,"*","*"
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",24,"*","*"
"Killingly School District","=""0690011""","Not Eligible For Lunch",124,113,91.1
"Learn","=""2450014""","Eligible For Free Lunch",56,"*","*"
"Learn","=""2450014""","Eligible For Reduced Lunch",27,"*","*"
"Learn","=""2450014""","Not Eligible For Lunch",70,68,97.1
"Lebanon School District","=""0710011""","Eligible For Free Lunch","*","*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch","*","*","*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",85,80,94.1
"Ledyard School District","=""0720011""","Eligible For Free Lunch",42,37,88.1
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",16,16,"*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",186,180,96.8
"Lisbon School District","=""0730011""","Eligible For Free Lunch","*","*","*"
"Lisbon School District","=""0730011""","Not Eligible For Lunch","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",61,57,93.4
"Madison School District","=""0760011""","Eligible For Free Lunch",15,15,"*"
"Madison School District","=""0760011""","Eligible For Reduced Lunch",9,9,"*"
"Madison School District","=""0760011""","Not Eligible For Lunch",296,290,98.0
"Manchester School District","=""0770011""","Eligible For Free Lunch",193,149,77.2
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",57,51,89.5
"Manchester School District","=""0770011""","Not Eligible For Lunch",204,188,92.2
"Meriden School District","=""0800011""","Eligible For Free Lunch",333,245,73.6
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",73,67,91.8
"Meriden School District","=""0800011""","Not Eligible For Lunch",200,176,88.0
"Middletown School District","=""0830011""","Eligible For Free Lunch",125,"*","*"
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",21,"*","*"
"Middletown School District","=""0830011""","Not Eligible For Lunch",183,171,93.4
"Milford School District","=""0840011""","Eligible For Free Lunch",89,"*","*"
"Milford School District","=""0840011""","Eligible For Reduced Lunch",39,"*","*"
"Milford School District","=""0840011""","Not Eligible For Lunch",376,361,96.0
"Monroe School District","=""0850011""","Eligible For Free Lunch",20,20,100.0
"Monroe School District","=""0850011""","Eligible For Reduced Lunch",18,18,"*"
"Monroe School District","=""0850011""","Not Eligible For Lunch",261,255,97.7
"Montville School District","=""0860011""","Eligible For Free Lunch",49,"*","*"
"Montville School District","=""0860011""","Eligible For Reduced Lunch",17,"*","*"
"Montville School District","=""0860011""","Not Eligible For Lunch",126,119,94.4
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",118,92,78.0
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",48,39,81.3
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",166,149,89.8
"New Britain School District","=""0890011""","Eligible For Free Lunch",421,288,68.4
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",83,71,85.5
"New Britain School District","=""0890011""","Not Eligible For Lunch",140,111,79.3
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","*","*","*"
"New Canaan School District","=""0900011""","Not Eligible For Lunch","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Free Lunch",16,"*","*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch",11,"*","*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",213,210,98.6
"New Haven School District","=""0930011""","Eligible For Free Lunch",886,683,77.1
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",169,150,88.8
"New Haven School District","=""0930011""","Not Eligible For Lunch",240,196,81.7
"New London School District","=""0950011""","Eligible For Free Lunch",189,145,76.7
"New London School District","=""0950011""","Eligible For Reduced Lunch",19,"*","*"
"New London School District","=""0950011""","Not Eligible For Lunch",16,"*","*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",50,"*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",22,"*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",309,293,94.8
"Newington School District","=""0940011""","Eligible For Free Lunch",61,"*","*"
"Newington School District","=""0940011""","Eligible For Reduced Lunch",24,"*","*"
"Newington School District","=""0940011""","Not Eligible For Lunch",281,273,97.2
"Newtown School District","=""0970011""","Eligible For Free Lunch",21,18,85.7
"Newtown School District","=""0970011""","Eligible For Reduced Lunch",11,11,"*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",391,385,98.5
"North Branford School District","=""0990011""","Eligible For Free Lunch",20,"*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",12,"*","*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",117,111,94.9
"North Haven School District","=""1010011""","Eligible For Free Lunch",39,30,76.9
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",19,14,"*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",259,243,93.8
"North Stonington School District","=""1020011""","Eligible For Free Lunch","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch","*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",45,"*","*"
"Norwalk School District","=""1030011""","Eligible For Free Lunch",323,251,77.7
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",68,62,91.2
"Norwalk School District","=""1030011""","Not Eligible For Lunch",427,392,91.8
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",192,150,78.1
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",38,32,84.2
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",375,355,94.7
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch",22,19,86.4
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch",7,7,"*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",108,101,93.5
"Oxford School District","=""1080011""","Eligible For Free Lunch","*","*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch","*","*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",165,160,97.0
"Plainfield School District","=""1090011""","Eligible For Free Lunch",59,"*","*"
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",19,"*","*"
"Plainfield School District","=""1090011""","Not Eligible For Lunch",93,84,90.3
"Plainville School District","=""1100011""","Eligible For Free Lunch",39,"*","*"
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",29,"*","*"
"Plainville School District","=""1100011""","Not Eligible For Lunch",109,104,95.4
"Plymouth School District","=""1110011""","Eligible For Free Lunch",25,20,80.0
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",13,11,"*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",100,91,91.0
"Portland School District","=""1130011""","Eligible For Free Lunch","*","*","*"
"Portland School District","=""1130011""","Eligible For Reduced Lunch","*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",95,93,97.9
"Putnam School District","=""1160011""","Eligible For Free Lunch",36,30,83.3
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",6,"*","*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",25,"*","*"
"Regional School District 01","=""2010012""","Eligible For Free Lunch",13,"*","*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch",10,"*","*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",98,92,93.9
"Regional School District 04","=""2040012""","Eligible For Free Lunch",9,9,"*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch",7,"*","*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",120,"*","*"
"Regional School District 05","=""2050012""","Eligible For Free Lunch",15,"*","*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch",6,"*","*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",398,387,97.2
"Regional School District 06","=""2060012""","Eligible For Free Lunch","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",77,"*","*"
"Regional School District 07","=""2070012""","Eligible For Free Lunch",25,"*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch",6,"*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",184,175,95.1
"Regional School District 08","=""2080012""","Eligible For Free Lunch",19,16,"*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch",17,17,"*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",260,250,96.2
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch",238,232,97.5
"Regional School District 10","=""2100012""","Eligible For Free Lunch","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",201,194,96.5
"Regional School District 11","=""2110012""","Eligible For Free Lunch","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",24,24,100.0
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",70,"*","*"
"Regional School District 13","=""2130012""","Eligible For Free Lunch","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch",127,119,93.7
"Regional School District 14","=""2140012""","Eligible For Free Lunch","*","*","*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",192,188,97.9
"Regional School District 15","=""2150012""","Eligible For Free Lunch","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",307,302,98.4
"Regional School District 16","=""2160012""","Eligible For Free Lunch",18,16,"*"
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",15,15,"*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",148,143,96.6
"Regional School District 17","=""2170012""","Eligible For Free Lunch","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",137,"*","*"
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",101,99,98.0
"Regional School District 19","=""2190012""","Eligible For Free Lunch",37,"*","*"
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",12,"*","*"
"Regional School District 19","=""2190012""","Not Eligible For Lunch",242,234,96.7
"Ridgefield School District","=""1180011""","Eligible For Free Lunch","*","*","*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch","*","*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",430,423,98.4
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch",18,"*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch",7,"*","*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",156,147,94.2
"Seymour School District","=""1240011""","Eligible For Free Lunch",30,"*","*"
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",11,"*","*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",95,89,93.7
"Shelton School District","=""1260011""","Eligible For Free Lunch",60,"*","*"
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",30,"*","*"
"Shelton School District","=""1260011""","Not Eligible For Lunch",279,269,96.4
"Simsbury School District","=""1280011""","Eligible For Free Lunch",25,"*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",8,"*","*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",373,353,94.6
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",118,"*","*"
"South Windsor School District","=""1320011""","Eligible For Free Lunch",23,"*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",8,"*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",315,303,96.2
"Southington School District","=""1310011""","Eligible For Free Lunch",57,49,86.0
"Southington School District","=""1310011""","Eligible For Reduced Lunch",25,22,88.0
"Southington School District","=""1310011""","Not Eligible For Lunch",429,419,97.7
"Stafford School District","=""1340011""","Eligible For Free Lunch",26,"*","*"
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",9,"*","*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",106,102,96.2
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",50,21,42.0
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch","*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch","*","*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",511,456,89.2
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",124,120,96.8
"Stamford School District","=""1350011""","Not Eligible For Lunch",557,531,95.3
"Stonington School District","=""1370011""","Eligible For Free Lunch",29,25,86.2
"Stonington School District","=""1370011""","Eligible For Reduced Lunch",11,11,"*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",137,131,95.6
"Stratford School District","=""1380011""","Eligible For Free Lunch",188,"*","*"
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",81,"*","*"
"Stratford School District","=""1380011""","Not Eligible For Lunch",374,363,97.1
"Suffield School District","=""1390011""","Eligible For Free Lunch",13,"*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch",7,"*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",194,187,96.4
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",20,"*","*"
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",31,28,90.3
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",11,"*","*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",47,"*","*"
"Thomaston School District","=""1400011""","Eligible For Free Lunch","*","*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch","*","*","*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",54,52,96.3
"Thompson School District","=""1410011""","Eligible For Free Lunch",21,"*","*"
"Thompson School District","=""1410011""","Eligible For Reduced Lunch",9,"*","*"
"Thompson School District","=""1410011""","Not Eligible For Lunch",55,51,92.7
"Tolland School District","=""1420011""","Eligible For Free Lunch",8,"*","*"
"Tolland School District","=""1420011""","Eligible For Reduced Lunch",8,"*","*"
"Tolland School District","=""1420011""","Not Eligible For Lunch",212,196,92.5
"Torrington School District","=""1430011""","Eligible For Free Lunch",106,"*","*"
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",27,"*","*"
"Torrington School District","=""1430011""","Not Eligible For Lunch",132,124,93.9
"Trumbull School District","=""1440011""","Eligible For Free Lunch",44,40,90.9
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",26,24,92.3
"Trumbull School District","=""1440011""","Not Eligible For Lunch",485,472,97.3
"Unified School District #1","=""3360015""","Eligible For Free Lunch",388,"*","*"
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch",9,0,"*"
"Unified School District #1","=""3360015""","Not Eligible For Lunch",26,0,0.0
"Unified School District #2","=""3470015""","Eligible For Free Lunch",36,"*","*"
"Unified School District #2","=""3470015""","Not Eligible For Lunch",8,"*","*"
"Vernon School District","=""1460011""","Eligible For Free Lunch",81,58,71.6
"Vernon School District","=""1460011""","Eligible For Reduced Lunch",26,19,73.1
"Vernon School District","=""1460011""","Not Eligible For Lunch",188,177,94.1
"Wallingford School District","=""1480011""","Eligible For Free Lunch",64,"*","*"
"Wallingford School District","=""1480011""","Eligible For Reduced Lunch",20,"*","*"
"Wallingford School District","=""1480011""","Not Eligible For Lunch",401,382,95.3
"Waterbury School District","=""1510011""","Eligible For Free Lunch",989,676,68.4
"Waterbury School District","=""1510011""","Eligible For Reduced Lunch",118,92,78.0
"Waterbury School District","=""1510011""","Not Eligible For Lunch",236,189,80.1
"Waterford School District","=""1520011""","Eligible For Free Lunch",23,16,69.6
"Waterford School District","=""1520011""","Eligible For Reduced Lunch",10,10,"*"
"Waterford School District","=""1520011""","Not Eligible For Lunch",169,162,95.9
"Watertown School District","=""1530011""","Eligible For Free Lunch",40,"*","*"
"Watertown School District","=""1530011""","Eligible For Reduced Lunch",16,"*","*"
"Watertown School District","=""1530011""","Not Eligible For Lunch",172,166,96.5
"West Hartford School District","=""1550011""","Eligible For Free Lunch",136,"*","*"
"West Hartford School District","=""1550011""","Eligible For Reduced Lunch",55,"*","*"
"West Hartford School District","=""1550011""","Not Eligible For Lunch",549,529,96.4
"West Haven School District","=""1560011""","Eligible For Free Lunch",214,159,74.3
"West Haven School District","=""1560011""","Eligible For Reduced Lunch",55,45,81.8
"West Haven School District","=""1560011""","Not Eligible For Lunch",151,123,81.5
"Westbrook School District","=""1540011""","Eligible For Free Lunch","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Reduced Lunch","*","*","*"
"Westbrook School District","=""1540011""","Not Eligible For Lunch",59,59,100.0
"Weston School District","=""1570011""","Eligible For Free Lunch","*","*","*"
"Weston School District","=""1570011""","Eligible For Reduced Lunch","*","*","*"
"Weston School District","=""1570011""","Not Eligible For Lunch",171,166,97.1
"Westport School District","=""1580011""","Eligible For Free Lunch","*","*","*"
