"Five-Year Graduation Rates, 2012-13"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Cheshire School District","=""0250011""","Not Eligible For Lunch",349,336,96.3
"Clinton School District","=""0270011""","Eligible For Free Lunch",21,"*","*"
"Clinton School District","=""0270011""","Eligible For Reduced Lunch",8,"*","*"
"Clinton School District","=""0270011""","Not Eligible For Lunch",116,106,91.4
"Colchester School District","=""0280011""","Eligible For Free Lunch",19,"*","*"
"Colchester School District","=""0280011""","Eligible For Reduced Lunch",14,"*","*"
"Colchester School District","=""0280011""","Not Eligible For Lunch",221,214,96.8
"Common Ground High School District","=""2680013""","Eligible For Free Lunch",20,"*","*"
"Common Ground High School District","=""2680013""","Eligible For Reduced Lunch",8,"*","*"
"Common Ground High School District","=""2680013""","Not Eligible For Lunch",10,10,"*"
"Connecticut Technical High School System","=""9000016""","Eligible For Free Lunch",883,847,95.9
"Connecticut Technical High School System","=""9000016""","Eligible For Reduced Lunch",369,355,96.2
"Connecticut Technical High School System","=""9000016""","Not Eligible For Lunch",1221,1197,98.0
"Coventry School District","=""0320011""","Eligible For Free Lunch",21,"*","*"
"Coventry School District","=""0320011""","Eligible For Reduced Lunch",7,"*","*"
"Coventry School District","=""0320011""","Not Eligible For Lunch",110,102,92.7
"Cromwell School District","=""0330011""","Eligible For Free Lunch",22,"*","*"
"Cromwell School District","=""0330011""","Eligible For Reduced Lunch",7,"*","*"
"Cromwell School District","=""0330011""","Not Eligible For Lunch",113,"*","*"
"Danbury School District","=""0340011""","Eligible For Free Lunch",250,181,72.4
"Danbury School District","=""0340011""","Eligible For Reduced Lunch",90,82,91.1
"Danbury School District","=""0340011""","Not Eligible For Lunch",435,382,87.8
"Darien School District","=""0350011""","Eligible For Free Lunch","*","*","*"
"Darien School District","=""0350011""","Eligible For Reduced Lunch","*","*","*"
"Darien School District","=""0350011""","Not Eligible For Lunch",310,302,97.4
"Department of Mental Health and Addiction Services","=""3370015""","Eligible For Free Lunch","*","*","*"
"Department of Mental Health and Addiction Services","=""3370015""","Not Eligible For Lunch","*","*","*"
"Derby School District","=""0370011""","Eligible For Free Lunch",41,29,70.7
"Derby School District","=""0370011""","Eligible For Reduced Lunch",10,10,"*"
"Derby School District","=""0370011""","Not Eligible For Lunch",36,31,86.1
"East Granby School District","=""0400011""","Eligible For Free Lunch","*","*","*"
"East Granby School District","=""0400011""","Not Eligible For Lunch","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Free Lunch","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Reduced Lunch","*","*","*"
"East Haddam School District","=""0410011""","Not Eligible For Lunch",89,"*","*"
"East Hampton School District","=""0420011""","Eligible For Free Lunch",11,9,"*"
"East Hampton School District","=""0420011""","Eligible For Reduced Lunch",7,7,"*"
"East Hampton School District","=""0420011""","Not Eligible For Lunch",114,111,97.4
"East Hartford School District","=""0430011""","Eligible For Free Lunch",287,230,80.1
"East Hartford School District","=""0430011""","Eligible For Reduced Lunch",105,92,87.6
"East Hartford School District","=""0430011""","Not Eligible For Lunch",154,134,87.0
"East Haven School District","=""0440011""","Eligible For Free Lunch",81,51,63.0
"East Haven School District","=""0440011""","Eligible For Reduced Lunch",42,34,81.0
"East Haven School District","=""0440011""","Not Eligible For Lunch",123,102,82.9
"East Lyme School District","=""0450011""","Eligible For Free Lunch","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Reduced Lunch","*","*","*"
"East Lyme School District","=""0450011""","Not Eligible For Lunch",286,273,95.5
"East Windsor School District","=""0470011""","Eligible For Free Lunch",19,13,"*"
"East Windsor School District","=""0470011""","Eligible For Reduced Lunch",19,"*","*"
"East Windsor School District","=""0470011""","Not Eligible For Lunch",57,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Free Lunch",21,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Reduced Lunch",8,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Not Eligible For Lunch",42,35,83.3
"Ellington School District","=""0480011""","Eligible For Free Lunch",14,"*","*"
"Ellington School District","=""0480011""","Eligible For Reduced Lunch",6,"*","*"
"Ellington School District","=""0480011""","Not Eligible For Lunch",178,172,96.6
"Elm City College Preparatory School District","=""2890013""","Eligible For Free Lunch",10,"*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Reduced Lunch","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Not Eligible For Lunch","*","*","*"
"Enfield School District","=""0490011""","Eligible For Free Lunch",78,55,70.5
"Enfield School District","=""0490011""","Eligible For Reduced Lunch",55,50,90.9
"Enfield School District","=""0490011""","Not Eligible For Lunch",310,295,95.2
"Explorations District","=""2720013""","Eligible For Free Lunch","*","*","*"
"Explorations District","=""2720013""","Eligible For Reduced Lunch","*","*","*"
"Explorations District","=""2720013""","Not Eligible For Lunch",20,"*","*"
"Fairfield School District","=""0510011""","Eligible For Free Lunch",71,60,84.5
"Fairfield School District","=""0510011""","Eligible For Reduced Lunch",38,36,94.7
"Fairfield School District","=""0510011""","Not Eligible For Lunch",596,569,95.5
"Farmington School District","=""0520011""","Eligible For Free Lunch",18,14,"*"
"Farmington School District","=""0520011""","Eligible For Reduced Lunch",15,13,"*"
"Farmington School District","=""0520011""","Not Eligible For Lunch",293,288,98.3
"Glastonbury School District","=""0540011""","Eligible For Free Lunch",23,"*","*"
"Glastonbury School District","=""0540011""","Eligible For Reduced Lunch",10,"*","*"
"Glastonbury School District","=""0540011""","Not Eligible For Lunch",518,507,97.9
"Granby School District","=""0560011""","Eligible For Free Lunch","*","*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch","*","*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",181,175,96.7
"Greenwich School District","=""0570011""","Eligible For Free Lunch",65,"*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",28,"*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",598,585,97.8
"Griswold School District","=""0580011""","Eligible For Free Lunch",38,"*","*"
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",20,"*","*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",110,103,93.6
"Groton School District","=""0590011""","Eligible For Free Lunch",85,63,74.1
"Groton School District","=""0590011""","Eligible For Reduced Lunch",31,25,80.6
"Groton School District","=""0590011""","Not Eligible For Lunch",211,184,87.2
"Guilford School District","=""0600011""","Eligible For Free Lunch",10,"*","*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch",10,"*","*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",260,247,95.0
"Hamden School District","=""0620011""","Eligible For Free Lunch",123,97,78.9
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",57,53,93.0
"Hamden School District","=""0620011""","Not Eligible For Lunch",270,253,93.7
"Hartford School District","=""0640011""","Eligible For Free Lunch",1168,843,72.2
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",83,"*","*"
"Hartford School District","=""0640011""","Not Eligible For Lunch",191,"*","*"
"Killingly School District","=""0690011""","Eligible For Free Lunch",76,52,68.4
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",35,27,77.1
"Killingly School District","=""0690011""","Not Eligible For Lunch",114,96,84.2
"Learn","=""2450014""","Eligible For Free Lunch",24,24,100.0
"Learn","=""2450014""","Eligible For Reduced Lunch","*","*","*"
"Learn","=""2450014""","Not Eligible For Lunch","*","*","*"
"Lebanon School District","=""0710011""","Eligible For Free Lunch",15,"*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch",11,"*","*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",92,88,95.7
"Ledyard School District","=""0720011""","Eligible For Free Lunch",41,29,70.7
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",15,13,"*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",175,167,95.4
"Lisbon School District","=""0730011""","Eligible For Free Lunch","*","*","*"
"Lisbon School District","=""0730011""","Eligible For Reduced Lunch","*","*","*"
"Lisbon School District","=""0730011""","Not Eligible For Lunch","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",77,"*","*"
"Madison School District","=""0760011""","Eligible For Free Lunch",6,"*","*"
"Madison School District","=""0760011""","Eligible For Reduced Lunch",6,6,"*"
"Madison School District","=""0760011""","Not Eligible For Lunch",304,"*","*"
"Manchester School District","=""0770011""","Eligible For Free Lunch",189,139,73.5
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",57,44,77.2
"Manchester School District","=""0770011""","Not Eligible For Lunch",227,203,89.4
"Meriden School District","=""0800011""","Eligible For Free Lunch",319,208,65.2
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",97,74,76.3
"Meriden School District","=""0800011""","Not Eligible For Lunch",210,182,86.7
"Middletown School District","=""0830011""","Eligible For Free Lunch",141,105,74.5
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",41,39,95.1
"Middletown School District","=""0830011""","Not Eligible For Lunch",194,174,89.7
"Milford School District","=""0840011""","Eligible For Free Lunch",90,"*","*"
"Milford School District","=""0840011""","Eligible For Reduced Lunch",55,"*","*"
"Milford School District","=""0840011""","Not Eligible For Lunch",378,355,93.9
"Monroe School District","=""0850011""","Eligible For Free Lunch",22,"*","*"
"Monroe School District","=""0850011""","Eligible For Reduced Lunch",20,20,100.0
"Monroe School District","=""0850011""","Not Eligible For Lunch",267,"*","*"
"Montville School District","=""0860011""","Eligible For Free Lunch",45,35,77.8
"Montville School District","=""0860011""","Eligible For Reduced Lunch",19,15,"*"
"Montville School District","=""0860011""","Not Eligible For Lunch",124,115,92.7
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",109,81,74.3
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",46,38,82.6
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",178,154,86.5
"New Britain School District","=""0890011""","Eligible For Free Lunch",439,264,60.1
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",89,69,77.5
"New Britain School District","=""0890011""","Not Eligible For Lunch",123,100,81.3
"New Canaan School District","=""0900011""","Eligible For Free Lunch","*","*","*"
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","*","*","*"
"New Canaan School District","=""0900011""","Not Eligible For Lunch",337,330,97.9
"New Fairfield School District","=""0910011""","Eligible For Free Lunch",18,"*","*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch",15,"*","*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",225,221,98.2
"New Haven School District","=""0930011""","Eligible For Free Lunch",907,660,72.8
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",192,168,87.5
"New Haven School District","=""0930011""","Not Eligible For Lunch",210,166,79.0
"New London School District","=""0950011""","Eligible For Free Lunch",247,171,69.2
"New London School District","=""0950011""","Eligible For Reduced Lunch","*","*","*"
"New London School District","=""0950011""","Not Eligible For Lunch","*","*","*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",38,"*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",24,"*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",327,294,89.9
"Newington School District","=""0940011""","Eligible For Free Lunch",59,"*","*"
"Newington School District","=""0940011""","Eligible For Reduced Lunch",34,"*","*"
"Newington School District","=""0940011""","Not Eligible For Lunch",282,263,93.3
"Newtown School District","=""0970011""","Eligible For Free Lunch",21,"*","*"
"Newtown School District","=""0970011""","Eligible For Reduced Lunch",14,"*","*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",436,419,96.1
"North Branford School District","=""0990011""","Eligible For Free Lunch",20,"*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",12,9,"*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",138,"*","*"
"North Haven School District","=""1010011""","Eligible For Free Lunch",52,36,69.2
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",17,17,"*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",243,231,95.1
"North Stonington School District","=""1020011""","Eligible For Free Lunch","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch","*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",37,"*","*"
"Norwalk School District","=""1030011""","Eligible For Free Lunch",272,212,77.9
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",86,74,86.0
"Norwalk School District","=""1030011""","Not Eligible For Lunch",423,394,93.1
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",179,127,70.9
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",42,37,88.1
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",373,336,90.1
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch",15,"*","*"
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch",8,"*","*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",116,111,95.7
"Oxford School District","=""1080011""","Eligible For Free Lunch","*","*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch","*","*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",142,138,97.2
"Plainfield School District","=""1090011""","Eligible For Free Lunch",51,"*","*"
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",23,"*","*"
"Plainfield School District","=""1090011""","Not Eligible For Lunch",127,114,89.8
"Plainville School District","=""1100011""","Eligible For Free Lunch",53,46,86.8
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",10,8,"*"
"Plainville School District","=""1100011""","Not Eligible For Lunch",144,133,92.4
"Plymouth School District","=""1110011""","Eligible For Free Lunch",29,22,75.9
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",11,9,"*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",88,81,92.0
"Portland School District","=""1130011""","Eligible For Free Lunch","*","*","*"
"Portland School District","=""1130011""","Eligible For Reduced Lunch","*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",75,"*","*"
"Putnam School District","=""1160011""","Eligible For Free Lunch",39,"*","*"
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",11,"*","*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",47,43,91.5
"Regional School District 01","=""2010012""","Eligible For Free Lunch",13,"*","*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch",17,"*","*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",79,"*","*"
"Regional School District 04","=""2040012""","Eligible For Free Lunch",17,13,"*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",137,"*","*"
"Regional School District 05","=""2050012""","Eligible For Free Lunch",10,"*","*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",378,365,96.6
"Regional School District 06","=""2060012""","Eligible For Free Lunch","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",86,"*","*"
"Regional School District 07","=""2070012""","Eligible For Free Lunch","*","*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",174,169,97.1
"Regional School District 08","=""2080012""","Eligible For Free Lunch",15,"*","*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch",13,"*","*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",256,242,94.5
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch",229,220,96.1
"Regional School District 10","=""2100012""","Eligible For Free Lunch","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",177,170,96.0
"Regional School District 11","=""2110012""","Eligible For Free Lunch","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",31,28,90.3
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",81,74,91.4
"Regional School District 13","=""2130012""","Eligible For Free Lunch","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch",153,141,92.2
"Regional School District 14","=""2140012""","Eligible For Free Lunch",12,"*","*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch",11,"*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",179,168,93.9
"Regional School District 15","=""2150012""","Eligible For Free Lunch",11,9,"*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch",6,6,"*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",302,295,97.7
"Regional School District 16","=""2160012""","Eligible For Free Lunch",26,"*","*"
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",15,"*","*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",145,138,95.2
"Regional School District 17","=""2170012""","Eligible For Free Lunch","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",153,148,96.7
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",102,"*","*"
"Regional School District 19","=""2190012""","Eligible For Free Lunch",46,41,89.1
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",18,16,"*"
"Regional School District 19","=""2190012""","Not Eligible For Lunch",250,234,93.6
"Ridgefield School District","=""1180011""","Eligible For Free Lunch",9,"*","*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch",6,"*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",399,390,97.7
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch",13,"*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch",8,"*","*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",156,149,95.5
"Seymour School District","=""1240011""","Eligible For Free Lunch",37,27,73.0
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",18,13,"*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",125,119,95.2
"Shelton School District","=""1260011""","Eligible For Free Lunch",71,56,78.9
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",32,27,84.4
"Shelton School District","=""1260011""","Not Eligible For Lunch",291,280,96.2
"Simsbury School District","=""1280011""","Eligible For Free Lunch",22,"*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",11,"*","*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",367,362,98.6
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",137,134,97.8
"South Windsor School District","=""1320011""","Eligible For Free Lunch",30,"*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",10,"*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",346,336,97.1
"Southington School District","=""1310011""","Eligible For Free Lunch",41,"*","*"
"Southington School District","=""1310011""","Eligible For Reduced Lunch",21,"*","*"
"Southington School District","=""1310011""","Not Eligible For Lunch",426,413,96.9
"Stafford School District","=""1340011""","Eligible For Free Lunch",24,"*","*"
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",15,"*","*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",90,85,94.4
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",30,13,43.3
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch","*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch","*","*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",473,410,86.7
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",115,105,91.3
"Stamford School District","=""1350011""","Not Eligible For Lunch",623,595,95.5
"Stonington School District","=""1370011""","Eligible For Free Lunch","*","*","*"
"Stonington School District","=""1370011""","Eligible For Reduced Lunch","*","*","*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",175,169,96.6
"Stratford School District","=""1380011""","Eligible For Free Lunch",151,132,87.4
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",85,79,92.9
"Stratford School District","=""1380011""","Not Eligible For Lunch",324,302,93.2
"Suffield School District","=""1390011""","Eligible For Free Lunch",17,"*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch",18,"*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",184,178,96.7
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",26,26,100.0
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",23,17,73.9
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",13,"*","*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",50,"*","*"
"Thomaston School District","=""1400011""","Eligible For Free Lunch",13,"*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch",9,"*","*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",56,54,96.4
"Thompson School District","=""1410011""","Eligible For Free Lunch",14,"*","*"
"Thompson School District","=""1410011""","Eligible For Reduced Lunch",13,"*","*"
"Thompson School District","=""1410011""","Not Eligible For Lunch",58,58,100.0
"Tolland School District","=""1420011""","Eligible For Free Lunch",13,"*","*"
"Tolland School District","=""1420011""","Eligible For Reduced Lunch",7,"*","*"
"Tolland School District","=""1420011""","Not Eligible For Lunch",224,214,95.5
"Torrington School District","=""1430011""","Eligible For Free Lunch",81,68,84.0
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",35,28,80.0
"Torrington School District","=""1430011""","Not Eligible For Lunch",159,150,94.3
"Trumbull School District","=""1440011""","Eligible For Free Lunch",49,"*","*"
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",22,"*","*"
"Trumbull School District","=""1440011""","Not Eligible For Lunch",479,473,98.7
"Unified School District #1","=""3360015""","Eligible For Free Lunch",393,7,1.8
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch",20,"*","*"
"Unified School District #1","=""3360015""","Not Eligible For Lunch",34,"*","*"
"Unified School District #2","=""3470015""","Eligible For Free Lunch",34,11,32.4
"Unified School District #2","=""3470015""","Eligible For Reduced Lunch","*","*","*"
"Unified School District #2","=""3470015""","Not Eligible For Lunch","*","*","*"
"Vernon School District","=""1460011""","Eligible For Free Lunch",73,52,71.2
"Vernon School District","=""1460011""","Eligible For Reduced Lunch",21,21,100.0
"Vernon School District","=""1460011""","Not Eligible For Lunch",144,130,90.3
"Wallingford School District","=""1480011""","Eligible For Free Lunch",60,"*","*"
"Wallingford School District","=""1480011""","Eligible For Reduced Lunch",27,"*","*"
"Wallingford School District","=""1480011""","Not Eligible For Lunch",448,420,93.8
"Waterbury School District","=""1510011""","Eligible For Free Lunch",938,598,63.8
"Waterbury School District","=""1510011""","Eligible For Reduced Lunch",153,128,83.7
"Waterbury School District","=""1510011""","Not Eligible For Lunch",206,164,79.6
"Waterford School District","=""1520011""","Eligible For Free Lunch",30,"*","*"
"Waterford School District","=""1520011""","Eligible For Reduced Lunch",15,"*","*"
"Waterford School District","=""1520011""","Not Eligible For Lunch",197,185,93.9
"Watertown School District","=""1530011""","Eligible For Free Lunch",38,"*","*"
"Watertown School District","=""1530011""","Eligible For Reduced Lunch",26,"*","*"
"Watertown School District","=""1530011""","Not Eligible For Lunch",208,193,92.8
"West Hartford School District","=""1550011""","Eligible For Free Lunch",148,"*","*"
"West Hartford School District","=""1550011""","Eligible For Reduced Lunch",66,"*","*"
"West Hartford School District","=""1550011""","Not Eligible For Lunch",618,602,97.4
"West Haven School District","=""1560011""","Eligible For Free Lunch",226,139,61.5
"West Haven School District","=""1560011""","Eligible For Reduced Lunch",71,53,74.6
"West Haven School District","=""1560011""","Not Eligible For Lunch",140,119,85.0
"Westbrook School District","=""1540011""","Eligible For Free Lunch","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Reduced Lunch","*","*","*"
