"Five-Year Graduation Rates, 2010-11"
"All Districts, Gender"

"",,,,"Non-Graduates",,,
"Regional School District 12","=""2120012""","Female",41,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Male",52,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Female",70,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Male",71,"*","*","*","*"
"Regional School District 14","=""2140012""","Female",108,"*","*",0,0.0
"Regional School District 14","=""2140012""","Male",110,"*","*","*","*"
"Regional School District 15","=""2150012""","Female",194,0,0.0,"*","*"
"Regional School District 15","=""2150012""","Male",195,"*","*","*","*"
"Regional School District 16","=""2160012""","Female",99,"*","*","*","*"
"Regional School District 16","=""2160012""","Male",98,"*","*","*","*"
"Regional School District 17","=""2170012""","Female",77,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Male",103,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Female",77,"*","*",0,0.0
"Regional School District 18","=""2180012""","Male",58,"*","*","*","*"
"Regional School District 19","=""2190012""","Female",133,"*","*","*","*"
"Regional School District 19","=""2190012""","Male",151,"*","*","*","*"
"Ridgefield School District","=""1180011""","Female",224,"*","*","*","*"
"Ridgefield School District","=""1180011""","Male",210,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Female",95,0,0.0,6,6.3
"Rocky Hill School District","=""1190011""","Male",81,0,0.0,7,8.6
"Seymour School District","=""1240011""","Female",91,0,0.0,9,9.9
"Seymour School District","=""1240011""","Male",98,0,0.0,16,16.3
"Shelton School District","=""1260011""","Female",204,"*","*","*","*"
"Shelton School District","=""1260011""","Male",195,"*","*","*","*"
"Simsbury School District","=""1280011""","Female",163,"*","*","*","*"
"Simsbury School District","=""1280011""","Male",195,"*","*","*","*"
"Somers School District","=""1290011""","Female",71,"*","*","*","*"
"Somers School District","=""1290011""","Male",73,"*","*","*","*"
"South Windsor School District","=""1320011""","Female",187,"*","*","*","*"
"South Windsor School District","=""1320011""","Male",238,"*","*","*","*"
"Southington School District","=""1310011""","Female",280,"*","*","*","*"
"Southington School District","=""1310011""","Male",263,"*","*","*","*"
"Stafford School District","=""1340011""","Female",68,0,0.0,6,8.8
"Stafford School District","=""1340011""","Male",68,0,0.0,13,19.1
"Stamford Academy District","=""2820013""","Female",22,"*","*","*","*"
"Stamford Academy District","=""2820013""","Male",30,"*","*","*","*"
"Stamford School District","=""1350011""","Female",579,9,1.6,44,7.6
"Stamford School District","=""1350011""","Male",610,11,1.8,71,11.6
"Stonington School District","=""1370011""","Female",105,"*","*","*","*"
"Stonington School District","=""1370011""","Male",107,"*","*","*","*"
"Stratford School District","=""1380011""","Female",308,"*","*","*","*"
"Stratford School District","=""1380011""","Male",271,"*","*","*","*"
"Suffield School District","=""1390011""","Female",122,"*","*",0,0.0
"Suffield School District","=""1390011""","Male",93,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Female",9,0,"*",0,"*"
"The Bridge Academy District","=""2690013""","Male",19,0,"*","*","*"
"The Gilbert School District","=""9020022""","Female",43,"*","*","*","*"
"The Gilbert School District","=""9020022""","Male",30,"*","*","*","*"
"Thomaston School District","=""1400011""","Female",50,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Male",54,"*","*","*","*"
"Thompson School District","=""1410011""","Female",51,0,0.0,"*","*"
"Thompson School District","=""1410011""","Male",44,0,0.0,"*","*"
"Tolland School District","=""1420011""","Female",110,"*","*","*","*"
"Tolland School District","=""1420011""","Male",114,"*","*",0,0.0
"Torrington School District","=""1430011""","Female",129,0,0.0,"*","*"
"Torrington School District","=""1430011""","Male",157,"*","*","*","*"
"Trumbull School District","=""1440011""","Female",279,"*","*","*","*"
"Trumbull School District","=""1440011""","Male",223,"*","*",0,0.0
"Unified School District #1","=""3360015""","Female",65,0,0.0,65,100.0
"Unified School District #1","=""3360015""","Male",565,30,5.3,512,90.6
"Unified School District #2","=""3470015""","Female",8,"*","*","*","*"
"Unified School District #2","=""3470015""","Male",30,"*","*","*","*"
"Vernon School District","=""1460011""","Female",156,"*","*","*","*"
"Vernon School District","=""1460011""","Male",135,"*","*","*","*"
"Wallingford School District","=""1480011""","Female",278,"*","*","*","*"
"Wallingford School District","=""1480011""","Male",283,"*","*","*","*"
"Waterbury School District","=""1510011""","Female",663,7,1.1,179,27.0
"Waterbury School District","=""1510011""","Male",640,7,1.1,217,33.9
"Waterford School District","=""1520011""","Female",142,"*","*","*","*"
"Waterford School District","=""1520011""","Male",129,"*","*","*","*"
"Watertown School District","=""1530011""","Female",123,0,0.0,"*","*"
"Watertown School District","=""1530011""","Male",123,"*","*","*","*"
"West Hartford School District","=""1550011""","Female",410,"*","*","*","*"
"West Hartford School District","=""1550011""","Male",419,"*","*","*","*"
"West Haven School District","=""1560011""","Female",224,0,0.0,58,25.9
"West Haven School District","=""1560011""","Male",234,6,2.6,67,28.6
"Westbrook School District","=""1540011""","Female",30,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Male",45,"*","*","*","*"
"Weston School District","=""1570011""","Female",111,"*","*",0,0.0
"Weston School District","=""1570011""","Male",84,0,0.0,0,0.0
"Westport School District","=""1580011""","Female",217,"*","*","*","*"
"Westport School District","=""1580011""","Male",258,"*","*","*","*"
"Wethersfield School District","=""1590011""","Female",153,"*","*","*","*"
"Wethersfield School District","=""1590011""","Male",152,"*","*","*","*"
"Wilton School District","=""1610011""","Female",144,0,0.0,0,0.0
"Wilton School District","=""1610011""","Male",162,"*","*","*","*"
"Windham School District","=""1630011""","Female",122,"*","*","*","*"
"Windham School District","=""1630011""","Male",138,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Female",62,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Male",71,"*","*","*","*"
"Windsor School District","=""1640011""","Female",160,"*","*","*","*"
"Windsor School District","=""1640011""","Male",192,"*","*","*","*"
"Wolcott School District","=""1660011""","Female",114,"*","*","*","*"
"Wolcott School District","=""1660011""","Male",112,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Female",155,0,0.0,7,4.5
"Woodstock Academy District","=""9030022""","Male",144,0,0.0,8,5.6

