"Five-Year Graduation Rates, 2012-13"
"All Districts, Special Education Status"

"",,,,"Non-Graduates",,,
"East Haddam School District","=""0410011""","Special Education",14,0,"*","*","*"
"East Hampton School District","=""0420011""","Non-Special Education",120,0,0.0,"*","*"
"East Hampton School District","=""0420011""","Special Education",12,"*","*","*","*"
"East Hartford School District","=""0430011""","Non-Special Education",462,"*","*","*","*"
"East Hartford School District","=""0430011""","Special Education",84,"*","*","*","*"
"East Haven School District","=""0440011""","Non-Special Education",216,"*","*","*","*"
"East Haven School District","=""0440011""","Special Education",30,"*","*","*","*"
"East Lyme School District","=""0450011""","Non-Special Education",262,0,0.0,"*","*"
"East Lyme School District","=""0450011""","Special Education",48,"*","*","*","*"
"East Windsor School District","=""0470011""","Non-Special Education",76,"*","*","*","*"
"East Windsor School District","=""0470011""","Special Education",19,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-Special Education",59,0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Special Education",12,"*","*","*","*"
"Ellington School District","=""0480011""","Non-Special Education",179,0,0.0,"*","*"
"Ellington School District","=""0480011""","Special Education",19,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Non-Special Education",13,"*","*","*","*"
"Enfield School District","=""0490011""","Non-Special Education",378,"*","*","*","*"
"Enfield School District","=""0490011""","Special Education",65,"*","*","*","*"
"Explorations District","=""2720013""","Non-Special Education",23,0,0.0,"*","*"
"Explorations District","=""2720013""","Special Education",7,0,"*","*","*"
"Fairfield School District","=""0510011""","Non-Special Education",627,6,1.0,14,2.2
"Fairfield School District","=""0510011""","Special Education",78,14,17.9,6,7.7
"Farmington School District","=""0520011""","Non-Special Education",290,0,0.0,"*","*"
"Farmington School District","=""0520011""","Special Education",36,"*","*","*","*"
"Glastonbury School District","=""0540011""","Non-Special Education",487,0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Special Education",64,"*","*","*","*"
"Granby School District","=""0560011""","Non-Special Education",185,"*","*","*","*"
"Granby School District","=""0560011""","Special Education",13,"*","*","*","*"
"Greenwich School District","=""0570011""","Non-Special Education",594,"*","*","*","*"
"Greenwich School District","=""0570011""","Special Education",97,"*","*","*","*"
"Griswold School District","=""0580011""","Non-Special Education",149,"*","*","*","*"
"Griswold School District","=""0580011""","Special Education",19,"*","*","*","*"
"Groton School District","=""0590011""","Non-Special Education",280,"*","*","*","*"
"Groton School District","=""0590011""","Special Education",47,"*","*","*","*"
"Guilford School District","=""0600011""","Non-Special Education",242,0,0.0,"*","*"
"Guilford School District","=""0600011""","Special Education",38,"*","*","*","*"
"Hamden School District","=""0620011""","Non-Special Education",386,"*","*","*","*"
"Hamden School District","=""0620011""","Special Education",64,"*","*","*","*"
"Hartford School District","=""0640011""","Non-Special Education",1191,11,0.9,225,18.9
"Hartford School District","=""0640011""","Special Education",251,25,10.0,82,32.7
"Killingly School District","=""0690011""","Non-Special Education",191,6,3.1,27,14.1
"Killingly School District","=""0690011""","Special Education",34,6,17.6,11,32.4
"Learn","=""2450014""","Non-Special Education",35,0,0.0,"*","*"
"Learn","=""2450014""","Special Education",7,0,"*",0,"*"
"Lebanon School District","=""0710011""","Non-Special Education",109,"*","*","*","*"
"Lebanon School District","=""0710011""","Special Education",9,0,"*",0,"*"
"Ledyard School District","=""0720011""","Non-Special Education",202,"*","*","*","*"
"Ledyard School District","=""0720011""","Special Education",29,"*","*","*","*"
"Lisbon School District","=""0730011""","Non-Special Education","*","*","*","*","*"
"Lisbon School District","=""0730011""","Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Non-Special Education",79,0,0.0,"*","*"
"Litchfield School District","=""0740011""","Special Education",10,"*","*",0,"*"
"Madison School District","=""0760011""","Non-Special Education",277,0,0.0,0,0.0
"Madison School District","=""0760011""","Special Education",39,0,0.0,"*","*"
"Manchester School District","=""0770011""","Non-Special Education",402,"*","*","*","*"
"Manchester School District","=""0770011""","Special Education",71,"*","*","*","*"
"Meriden School District","=""0800011""","Non-Special Education",528,9,1.7,105,19.9
"Meriden School District","=""0800011""","Special Education",98,16,16.3,32,32.7
"Middletown School District","=""0830011""","Non-Special Education",314,0,0.0,39,12.4
"Middletown School District","=""0830011""","Special Education",62,9,14.5,10,16.1
"Milford School District","=""0840011""","Non-Special Education",426,11,2.6,19,4.5
"Milford School District","=""0840011""","Special Education",97,20,20.6,6,6.2
"Monroe School District","=""0850011""","Non-Special Education",276,0,0.0,"*","*"
"Monroe School District","=""0850011""","Special Education",33,"*","*","*","*"
"Montville School District","=""0860011""","Non-Special Education",160,"*","*","*","*"
"Montville School District","=""0860011""","Special Education",28,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-Special Education",280,"*","*","*","*"
"Naugatuck School District","=""0880011""","Special Education",53,"*","*","*","*"
"New Britain School District","=""0890011""","Non-Special Education",543,11,2.0,151,27.8
"New Britain School District","=""0890011""","Special Education",108,21,19.4,35,32.4
"New Canaan School District","=""0900011""","Non-Special Education",295,"*","*","*","*"
"New Canaan School District","=""0900011""","Special Education",44,"*","*","*","*"
"New Fairfield School District","=""0910011""","Non-Special Education",233,"*","*","*","*"
"New Fairfield School District","=""0910011""","Special Education",25,0,0.0,"*","*"
"New Haven School District","=""0930011""","Non-Special Education",1163,12,1.0,249,21.4
"New Haven School District","=""0930011""","Special Education",146,22,15.1,32,21.9
"New London School District","=""0950011""","Non-Special Education",219,"*","*","*","*"
"New London School District","=""0950011""","Special Education",39,"*","*","*","*"
"New Milford School District","=""0960011""","Non-Special Education",337,0,0.0,22,6.5
"New Milford School District","=""0960011""","Special Education",52,9,17.3,11,21.2
"Newington School District","=""0940011""","Non-Special Education",337,0,0.0,17,5.0
"Newington School District","=""0940011""","Special Education",38,6,15.8,8,21.1
"Newtown School District","=""0970011""","Non-Special Education",428,"*","*","*","*"
"Newtown School District","=""0970011""","Special Education",43,"*","*","*","*"
"North Branford School District","=""0990011""","Non-Special Education",149,"*","*","*","*"
"North Branford School District","=""0990011""","Special Education",21,"*","*","*","*"
"North Haven School District","=""1010011""","Non-Special Education",274,"*","*","*","*"
"North Haven School District","=""1010011""","Special Education",38,"*","*","*","*"
"North Stonington School District","=""1020011""","Non-Special Education","*","*","*","*","*"
"North Stonington School District","=""1020011""","Special Education","*","*","*","*","*"
"Norwalk School District","=""1030011""","Non-Special Education",699,"*","*","*","*"
"Norwalk School District","=""1030011""","Special Education",82,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Non-Special Education",505,12,2.4,46,9.1
"Norwich Free Academy District","=""9010022""","Special Education",89,19,21.3,17,19.1
"Old Saybrook School District","=""1060011""","Non-Special Education",129,0,0.0,6,4.7
"Old Saybrook School District","=""1060011""","Special Education",10,"*","*",0,"*"
"Oxford School District","=""1080011""","Non-Special Education",146,0,0.0,"*","*"
"Oxford School District","=""1080011""","Special Education",9,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-Special Education",168,"*","*","*","*"
"Plainfield School District","=""1090011""","Special Education",33,"*","*","*","*"
"Plainville School District","=""1100011""","Non-Special Education",177,"*","*","*","*"
"Plainville School District","=""1100011""","Special Education",30,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-Special Education",117,"*","*","*","*"
"Plymouth School District","=""1110011""","Special Education",11,0,"*","*","*"
"Portland School District","=""1130011""","Non-Special Education",86,0,0.0,11,12.8
"Portland School District","=""1130011""","Special Education",7,"*","*",0,"*"
"Putnam School District","=""1160011""","Non-Special Education",77,"*","*","*","*"
"Putnam School District","=""1160011""","Special Education",20,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-Special Education",97,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Special Education",12,0,"*","*","*"
"Regional School District 04","=""2040012""","Non-Special Education",142,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Special Education",20,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-Special Education",353,"*","*","*","*"
"Regional School District 05","=""2050012""","Special Education",43,"*","*","*","*"
"Regional School District 06","=""2060012""","Non-Special Education",84,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Special Education",13,0,"*","*","*"
"Regional School District 07","=""2070012""","Non-Special Education",168,"*","*","*","*"
"Regional School District 07","=""2070012""","Special Education",25,"*","*",0,0.0
"Regional School District 08","=""2080012""","Non-Special Education",246,"*","*","*","*"
"Regional School District 08","=""2080012""","Special Education",38,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-Special Education",209,"*","*","*","*"
"Regional School District 09","=""2090012""","Special Education",29,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-Special Education",174,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Special Education",24,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-Special Education",31,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Special Education",13,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-Special Education",72,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Special Education",18,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-Special Education",127,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Special Education",30,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-Special Education",174,"*","*","*","*"
"Regional School District 14","=""2140012""","Special Education",28,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-Special Education",270,"*","*","*","*"
"Regional School District 15","=""2150012""","Special Education",49,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-Special Education",173,0,0.0,12,6.9
"Regional School District 16","=""2160012""","Special Education",13,"*","*",0,"*"
"Regional School District 17","=""2170012""","Non-Special Education",135,"*","*",0,0.0
"Regional School District 17","=""2170012""","Special Education",29,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-Special Education",99,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Special Education",14,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-Special Education",266,"*","*","*","*"
"Regional School District 19","=""2190012""","Special Education",48,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-Special Education",372,"*","*","*","*"
"Ridgefield School District","=""1180011""","Special Education",42,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-Special Education",153,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Special Education",24,"*","*","*","*"
"Seymour School District","=""1240011""","Non-Special Education",163,"*","*","*","*"
"Seymour School District","=""1240011""","Special Education",17,"*","*","*","*"
"Shelton School District","=""1260011""","Non-Special Education",368,"*","*","*","*"
"Shelton School District","=""1260011""","Special Education",26,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-Special Education",351,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Special Education",49,"*","*","*","*"
"Somers School District","=""1290011""","Non-Special Education",132,0,0.0,"*","*"
"Somers School District","=""1290011""","Special Education",15,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-Special Education",341,"*","*","*","*"
"South Windsor School District","=""1320011""","Special Education",45,"*","*","*","*"
"Southington School District","=""1310011""","Non-Special Education",424,0,0.0,"*","*"
"Southington School District","=""1310011""","Special Education",64,"*","*","*","*"
"Stafford School District","=""1340011""","Non-Special Education",117,0,0.0,"*","*"
"Stafford School District","=""1340011""","Special Education",12,"*","*","*","*"
"Stamford Academy District","=""2820013""","Non-Special Education","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Special Education","*","*","*","*","*"
"Stamford School District","=""1350011""","Non-Special Education",1096,"*","*","*","*"
"Stamford School District","=""1350011""","Special Education",115,"*","*","*","*"
"Stonington School District","=""1370011""","Non-Special Education",175,0,0.0,"*","*"
"Stonington School District","=""1370011""","Special Education",26,"*","*","*","*"
"Stratford School District","=""1380011""","Non-Special Education",489,0,0.0,22,4.5
"Stratford School District","=""1380011""","Special Education",71,13,18.3,12,16.9
"Suffield School District","=""1390011""","Non-Special Education",196,0,0.0,"*","*"
"Suffield School District","=""1390011""","Special Education",23,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-Special Education",30,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","Special Education",6,0,"*","*","*"
"The Gilbert School District","=""9020022""","Non-Special Education",78,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Special Education",8,0,"*","*","*"
"Thomaston School District","=""1400011""","Non-Special Education",65,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Special Education",13,"*","*","*","*"
"Thompson School District","=""1410011""","Non-Special Education",75,0,0.0,6,8.0
"Thompson School District","=""1410011""","Special Education",10,0,"*",0,"*"
"Tolland School District","=""1420011""","Non-Special Education",222,"*","*","*","*"
"Tolland School District","=""1420011""","Special Education",22,"*","*",0,0.0
"Torrington School District","=""1430011""","Non-Special Education",229,"*","*","*","*"
"Torrington School District","=""1430011""","Special Education",46,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-Special Education",515,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Special Education",35,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-Special Education",303,"*","*",249,82.2
"Unified School District #1","=""3360015""","Special Education",144,"*","*",109,75.7
"Unified School District #2","=""3470015""","Non-Special Education",23,0,0.0,"*","*"
"Unified School District #2","=""3470015""","Special Education",22,"*","*","*","*"
"Vernon School District","=""1460011""","Non-Special Education",204,0,0.0,"*","*"
"Vernon School District","=""1460011""","Special Education",34,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-Special Education",464,"*","*","*","*"
"Wallingford School District","=""1480011""","Special Education",71,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-Special Education",1077,"*","*","*","*"
"Waterbury School District","=""1510011""","Special Education",220,"*","*","*","*"
"Waterford School District","=""1520011""","Non-Special Education",208,0,0.0,"*","*"
"Waterford School District","=""1520011""","Special Education",34,"*","*","*","*"
"Watertown School District","=""1530011""","Non-Special Education",237,0,0.0,"*","*"
"Watertown School District","=""1530011""","Special Education",35,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-Special Education",745,0,0.0,29,3.9
"West Hartford School District","=""1550011""","Special Education",87,7,8.0,6,6.9
"West Haven School District","=""1560011""","Non-Special Education",397,"*","*","*","*"
"West Haven School District","=""1560011""","Special Education",40,"*","*","*","*"
"Westbrook School District","=""1540011""","Non-Special Education",71,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Special Education",7,0,"*","*","*"
"Weston School District","=""1570011""","Non-Special Education",186,0,0.0,0,0.0
"Weston School District","=""1570011""","Special Education",22,"*","*",0,0.0
"Westport School District","=""1580011""","Non-Special Education",409,0,0.0,0,0.0
"Westport School District","=""1580011""","Special Education",56,"*","*",0,0.0
"Wethersfield School District","=""1590011""","Non-Special Education",243,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Special Education",26,"*","*","*","*"
"Wilton School District","=""1610011""","Non-Special Education",274,"*","*","*","*"
"Wilton School District","=""1610011""","Special Education",52,"*","*","*","*"
"Windham School District","=""1630011""","Non-Special Education",158,0,0.0,"*","*"
"Windham School District","=""1630011""","Special Education",36,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-Special Education",124,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Special Education",16,"*","*","*","*"
"Windsor School District","=""1640011""","Non-Special Education",299,"*","*","*","*"
"Windsor School District","=""1640011""","Special Education",46,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-Special Education",196,"*","*","*","*"
"Wolcott School District","=""1660011""","Special Education",25,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-Special Education",265,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Special Education",17,"*","*","*","*"

