"Five-Year Graduation Rates, 2013-14"
"All Districts, High Needs Status"

"",,,,"Non-Graduates",,,
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-High Needs",26,0,0.0,"*","*"
"Ellington School District","=""0480011""","High Needs",41,"*","*","*","*"
"Ellington School District","=""0480011""","Non-High Needs",153,0,0.0,"*","*"
"Elm City College Preparatory School District","=""2890013""","High Needs","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Non-High Needs","*","*","*","*","*"
"Enfield School District","=""0490011""","High Needs",175,"*","*","*","*"
"Enfield School District","=""0490011""","Non-High Needs",251,0,0.0,"*","*"
"Explorations District","=""2720013""","High Needs","*","*","*","*","*"
"Explorations District","=""2720013""","Non-High Needs","*","*","*","*","*"
"Fairfield School District","=""0510011""","High Needs",169,12,7.1,14,8.3
"Fairfield School District","=""0510011""","Non-High Needs",558,0,0.0,7,1.3
"Farmington School District","=""0520011""","High Needs",65,"*","*","*","*"
"Farmington School District","=""0520011""","Non-High Needs",275,0,0.0,0,0.0
"Glastonbury School District","=""0540011""","High Needs",124,"*","*","*","*"
"Glastonbury School District","=""0540011""","Non-High Needs",460,0,0.0,"*","*"
"Granby School District","=""0560011""","High Needs",37,"*","*","*","*"
"Granby School District","=""0560011""","Non-High Needs",164,"*","*",0,0.0
"Greenwich School District","=""0570011""","High Needs",200,"*","*","*","*"
"Greenwich School District","=""0570011""","Non-High Needs",467,0,0.0,"*","*"
"Griswold School District","=""0580011""","High Needs",88,"*","*","*","*"
"Griswold School District","=""0580011""","Non-High Needs",82,0,0.0,"*","*"
"Groton School District","=""0590011""","High Needs",170,6,3.5,31,18.2
"Groton School District","=""0590011""","Non-High Needs",147,0,0.0,9,6.1
"Guilford School District","=""0600011""","High Needs",69,"*","*","*","*"
"Guilford School District","=""0600011""","Non-High Needs",215,0,0.0,"*","*"
"Hamden School District","=""0620011""","High Needs",228,17,7.5,"*","*"
"Hamden School District","=""0620011""","Non-High Needs",229,0,0.0,"*","*"
"Hartford School District","=""0640011""","High Needs",1239,64,5.2,"*","*"
"Hartford School District","=""0640011""","Non-High Needs",111,0,0.0,"*","*"
"Killingly School District","=""0690011""","High Needs",115,"*","*","*","*"
"Killingly School District","=""0690011""","Non-High Needs",102,"*","*","*","*"
"Learn","=""2450014""","High Needs",93,"*","*","*","*"
"Learn","=""2450014""","Non-High Needs",60,0,0.0,0,0.0
"Lebanon School District","=""0710011""","High Needs",27,"*","*","*","*"
"Lebanon School District","=""0710011""","Non-High Needs",78,0,0.0,"*","*"
"Ledyard School District","=""0720011""","High Needs",94,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-High Needs",150,0,0.0,"*","*"
"Lisbon School District","=""0730011""","High Needs","*","*","*","*","*"
"Lisbon School District","=""0730011""","Non-High Needs","*","*","*","*","*"
"Litchfield School District","=""0740011""","High Needs",8,"*","*",0,"*"
"Litchfield School District","=""0740011""","Non-High Needs",60,0,0.0,"*","*"
"Madison School District","=""0760011""","High Needs",58,"*","*","*","*"
"Madison School District","=""0760011""","Non-High Needs",262,0,0.0,"*","*"
"Manchester School District","=""0770011""","High Needs",281,16,5.7,"*","*"
"Manchester School District","=""0770011""","Non-High Needs",173,0,0.0,"*","*"
"Meriden School District","=""0800011""","High Needs",439,"*","*","*","*"
"Meriden School District","=""0800011""","Non-High Needs",167,"*","*","*","*"
"Middletown School District","=""0830011""","High Needs",171,"*","*","*","*"
"Middletown School District","=""0830011""","Non-High Needs",158,"*","*","*","*"
"Milford School District","=""0840011""","High Needs",178,"*","*","*","*"
"Milford School District","=""0840011""","Non-High Needs",326,"*","*","*","*"
"Monroe School District","=""0850011""","High Needs",70,"*","*",0,0.0
"Monroe School District","=""0850011""","Non-High Needs",229,0,0.0,"*","*"
"Montville School District","=""0860011""","High Needs",82,0,0.0,"*","*"
"Montville School District","=""0860011""","Non-High Needs",110,"*","*","*","*"
"Naugatuck School District","=""0880011""","High Needs",195,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-High Needs",137,"*","*","*","*"
"New Britain School District","=""0890011""","High Needs",544,"*","*","*","*"
"New Britain School District","=""0890011""","Non-High Needs",100,"*","*","*","*"
"New Canaan School District","=""0900011""","High Needs",36,"*","*",0,0.0
"New Canaan School District","=""0900011""","Non-High Needs",276,0,0.0,0,0.0
"New Fairfield School District","=""0910011""","High Needs",50,"*","*","*","*"
"New Fairfield School District","=""0910011""","Non-High Needs",190,"*","*","*","*"
"New Haven School District","=""0930011""","High Needs",1146,42,3.7,209,18.2
"New Haven School District","=""0930011""","Non-High Needs",149,0,0.0,15,10.1
"New London School District","=""0950011""","High Needs","*","*","*","*","*"
"New London School District","=""0950011""","Non-High Needs","*","*","*","*","*"
"New Milford School District","=""0960011""","High Needs",101,"*","*","*","*"
"New Milford School District","=""0960011""","Non-High Needs",280,"*","*","*","*"
"Newington School District","=""0940011""","High Needs",118,9,7.6,"*","*"
"Newington School District","=""0940011""","Non-High Needs",248,0,0.0,"*","*"
"Newtown School District","=""0970011""","High Needs",71,"*","*","*","*"
"Newtown School District","=""0970011""","Non-High Needs",352,0,0.0,0,0.0
"North Branford School District","=""0990011""","High Needs",50,"*","*","*","*"
"North Branford School District","=""0990011""","Non-High Needs",99,0,0.0,"*","*"
"North Haven School District","=""1010011""","High Needs",82,"*","*","*","*"
"North Haven School District","=""1010011""","Non-High Needs",235,"*","*","*","*"
"North Stonington School District","=""1020011""","High Needs",17,0,"*","*","*"
"North Stonington School District","=""1020011""","Non-High Needs",39,0,0.0,"*","*"
"Norwalk School District","=""1030011""","High Needs",463,"*","*","*","*"
"Norwalk School District","=""1030011""","Non-High Needs",355,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","High Needs",284,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Non-High Needs",321,0,0.0,"*","*"
"Old Saybrook School District","=""1060011""","High Needs",41,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-High Needs",96,"*","*","*","*"
"Oxford School District","=""1080011""","High Needs",21,"*","*","*","*"
"Oxford School District","=""1080011""","Non-High Needs",153,"*","*","*","*"
"Plainfield School District","=""1090011""","High Needs",86,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-High Needs",85,0,0.0,"*","*"
"Plainville School District","=""1100011""","High Needs",86,"*","*","*","*"
"Plainville School District","=""1100011""","Non-High Needs",91,0,0.0,"*","*"
"Plymouth School District","=""1110011""","High Needs",55,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-High Needs",83,"*","*","*","*"
"Portland School District","=""1130011""","High Needs",28,"*","*","*","*"
"Portland School District","=""1130011""","Non-High Needs",85,0,0.0,0,0.0
"Putnam School District","=""1160011""","High Needs",48,"*","*","*","*"
"Putnam School District","=""1160011""","Non-High Needs",19,0,"*",0,"*"
"Regional School District 01","=""2010012""","High Needs",35,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Non-High Needs",86,0,0.0,"*","*"
"Regional School District 04","=""2040012""","High Needs",33,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Non-High Needs",103,0,0.0,"*","*"
"Regional School District 05","=""2050012""","High Needs",78,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-High Needs",341,"*","*","*","*"
"Regional School District 06","=""2060012""","High Needs",34,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Non-High Needs",60,0,0.0,"*","*"
"Regional School District 07","=""2070012""","High Needs",50,"*","*","*","*"
"Regional School District 07","=""2070012""","Non-High Needs",165,0,0.0,"*","*"
"Regional School District 08","=""2080012""","High Needs",75,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-High Needs",221,"*","*","*","*"
"Regional School District 09","=""2090012""","High Needs",48,"*","*",0,0.0
"Regional School District 09","=""2090012""","Non-High Needs",204,0,0.0,"*","*"
"Regional School District 10","=""2100012""","High Needs",41,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-High Needs",175,0,0.0,"*","*"
"Regional School District 11","=""2110012""","High Needs",21,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Non-High Needs",19,0,"*",0,"*"
"Regional School District 12","=""2120012""","High Needs",26,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Non-High Needs",55,0,0.0,0,0.0
"Regional School District 13","=""2130012""","High Needs",33,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-High Needs",103,"*","*","*","*"
"Regional School District 14","=""2140012""","High Needs",43,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-High Needs",167,0,0.0,"*","*"
"Regional School District 15","=""2150012""","High Needs",67,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-High Needs",262,0,0.0,"*","*"
"Regional School District 16","=""2160012""","High Needs",49,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-High Needs",132,"*","*",0,0.0
"Regional School District 17","=""2170012""","High Needs",42,"*","*",0,0.0
"Regional School District 17","=""2170012""","Non-High Needs",111,0,0.0,0,0.0
"Regional School District 18","=""2180012""","High Needs",12,"*","*",0,"*"
"Regional School District 18","=""2180012""","Non-High Needs",95,0,0.0,"*","*"
"Regional School District 19","=""2190012""","High Needs",83,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-High Needs",208,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","High Needs",67,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Non-High Needs",391,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","High Needs",38,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Non-High Needs",143,0,0.0,"*","*"
"Seymour School District","=""1240011""","High Needs",50,"*","*","*","*"
"Seymour School District","=""1240011""","Non-High Needs",86,"*","*","*","*"
"Shelton School District","=""1260011""","High Needs",110,"*","*","*","*"
"Shelton School District","=""1260011""","Non-High Needs",259,"*","*","*","*"
"Simsbury School District","=""1280011""","High Needs",88,13,14.8,"*","*"
"Simsbury School District","=""1280011""","Non-High Needs",318,0,0.0,"*","*"
"Somers School District","=""1290011""","High Needs",25,0,0.0,"*","*"
"Somers School District","=""1290011""","Non-High Needs",105,0,0.0,"*","*"
"South Windsor School District","=""1320011""","High Needs",77,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-High Needs",269,0,0.0,"*","*"
"Southington School District","=""1310011""","High Needs",129,10,7.8,"*","*"
"Southington School District","=""1310011""","Non-High Needs",382,0,0.0,"*","*"
"Stafford School District","=""1340011""","High Needs",49,"*","*","*","*"
"Stafford School District","=""1340011""","Non-High Needs",92,0,0.0,"*","*"
"Stamford Academy District","=""2820013""","High Needs",55,14,25.5,19,34.5
"Stamford School District","=""1350011""","High Needs",729,20,2.7,52,7.1
"Stamford School District","=""1350011""","Non-High Needs",463,0,0.0,13,2.8
"Stonington School District","=""1370011""","High Needs",54,"*","*","*","*"
"Stonington School District","=""1370011""","Non-High Needs",123,0,0.0,0,0.0
"Stratford School District","=""1380011""","High Needs",304,"*","*","*","*"
"Stratford School District","=""1380011""","Non-High Needs",339,"*","*","*","*"
"Suffield School District","=""1390011""","High Needs",43,"*","*","*","*"
"Suffield School District","=""1390011""","Non-High Needs",171,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","High Needs","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-High Needs","*","*","*","*","*"
"The Gilbert School District","=""9020022""","High Needs",46,"*","*","*","*"
"The Gilbert School District","=""9020022""","Non-High Needs",43,0,0.0,"*","*"
"Thomaston School District","=""1400011""","High Needs",24,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-High Needs",48,"*","*",0,0.0
"Thompson School District","=""1410011""","High Needs",37,"*","*","*","*"
"Thompson School District","=""1410011""","Non-High Needs",48,0,0.0,"*","*"
"Tolland School District","=""1420011""","High Needs",36,"*","*",0,0.0
"Tolland School District","=""1420011""","Non-High Needs",192,"*","*","*","*"
"Torrington School District","=""1430011""","High Needs",150,"*","*","*","*"
"Torrington School District","=""1430011""","Non-High Needs",115,0,0.0,"*","*"
"Trumbull School District","=""1440011""","High Needs",120,11,9.2,"*","*"
"Trumbull School District","=""1440011""","Non-High Needs",435,0,0.0,"*","*"
"Unified School District #1","=""3360015""","High Needs",417,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-High Needs",6,"*","*","*","*"
"Unified School District #2","=""3470015""","High Needs","*","*","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*","*","*"
"Vernon School District","=""1460011""","High Needs",132,8,6.1,"*","*"
"Vernon School District","=""1460011""","Non-High Needs",163,0,0.0,"*","*"
"Wallingford School District","=""1480011""","High Needs",140,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-High Needs",345,"*","*","*","*"
"Waterbury School District","=""1510011""","High Needs",1157,25,2.2,335,29.0
"Waterbury School District","=""1510011""","Non-High Needs",186,0,0.0,26,14.0
"Waterford School District","=""1520011""","High Needs",49,"*","*","*","*"
"Waterford School District","=""1520011""","Non-High Needs",153,0,0.0,"*","*"
"Watertown School District","=""1530011""","High Needs",77,"*","*","*","*"
"Watertown School District","=""1530011""","Non-High Needs",151,0,0.0,"*","*"
"West Hartford School District","=""1550011""","High Needs",258,15,5.8,"*","*"
"West Hartford School District","=""1550011""","Non-High Needs",482,0,0.0,"*","*"
"West Haven School District","=""1560011""","High Needs",294,14,4.8,61,20.7
"West Haven School District","=""1560011""","Non-High Needs",126,0,0.0,18,14.3
"Westbrook School District","=""1540011""","High Needs",16,"*","*","*","*"
"Westbrook School District","=""1540011""","Non-High Needs",56,0,0.0,0,0.0
"Weston School District","=""1570011""","High Needs",27,"*","*",0,0.0
"Weston School District","=""1570011""","Non-High Needs",153,0,0.0,"*","*"
"Westport School District","=""1580011""","High Needs",88,"*","*","*","*"
"Westport School District","=""1580011""","Non-High Needs",362,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","High Needs",93,"*","*","*","*"
"Wethersfield School District","=""1590011""","Non-High Needs",211,"*","*","*","*"
"Wilton School District","=""1610011""","High Needs",47,"*","*","*","*"
"Wilton School District","=""1610011""","Non-High Needs",254,0,0.0,"*","*"
"Windham School District","=""1630011""","High Needs",127,"*","*","*","*"
"Windham School District","=""1630011""","Non-High Needs",41,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","High Needs",59,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-High Needs",78,0,0.0,"*","*"
"Windsor School District","=""1640011""","High Needs",138,"*","*","*","*"
"Windsor School District","=""1640011""","Non-High Needs",158,"*","*","*","*"
"Wolcott School District","=""1660011""","High Needs",90,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-High Needs",152,"*","*",0,0.0
"Woodstock Academy District","=""9030022""","High Needs",39,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Non-High Needs",236,0,0.0,"*","*"

