"Five-Year Graduation Rates, 2012-13"
"All Districts, High Needs Status"

"",,,,"Non-Graduates",,,
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-High Needs",33,0,0.0,"*","*"
"Ellington School District","=""0480011""","High Needs",39,"*","*","*","*"
"Ellington School District","=""0480011""","Non-High Needs",159,0,0.0,"*","*"
"Elm City College Preparatory School District","=""2890013""","High Needs","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Non-High Needs","*","*","*","*","*"
"Enfield School District","=""0490011""","High Needs",170,7,4.1,27,15.9
"Enfield School District","=""0490011""","Non-High Needs",273,0,0.0,9,3.3
"Explorations District","=""2720013""","High Needs",17,0,"*","*","*"
"Explorations District","=""2720013""","Non-High Needs",13,0,"*","*","*"
"Fairfield School District","=""0510011""","High Needs",179,"*","*","*","*"
"Fairfield School District","=""0510011""","Non-High Needs",526,"*","*","*","*"
"Farmington School District","=""0520011""","High Needs",64,"*","*","*","*"
"Farmington School District","=""0520011""","Non-High Needs",262,0,0.0,0,0.0
"Glastonbury School District","=""0540011""","High Needs",92,"*","*","*","*"
"Glastonbury School District","=""0540011""","Non-High Needs",459,0,0.0,"*","*"
"Granby School District","=""0560011""","High Needs",30,"*","*","*","*"
"Granby School District","=""0560011""","Non-High Needs",168,"*","*","*","*"
"Greenwich School District","=""0570011""","High Needs",190,"*","*","*","*"
"Greenwich School District","=""0570011""","Non-High Needs",501,"*","*","*","*"
"Griswold School District","=""0580011""","High Needs",73,"*","*","*","*"
"Griswold School District","=""0580011""","Non-High Needs",95,"*","*","*","*"
"Groton School District","=""0590011""","High Needs",148,"*","*","*","*"
"Groton School District","=""0590011""","Non-High Needs",179,"*","*","*","*"
"Guilford School District","=""0600011""","High Needs",58,"*","*","*","*"
"Guilford School District","=""0600011""","Non-High Needs",222,0,0.0,"*","*"
"Hamden School District","=""0620011""","High Needs",227,"*","*","*","*"
"Hamden School District","=""0620011""","Non-High Needs",223,"*","*","*","*"
"Hartford School District","=""0640011""","High Needs",1294,"*","*","*","*"
"Hartford School District","=""0640011""","Non-High Needs",148,"*","*","*","*"
"Killingly School District","=""0690011""","High Needs",129,"*","*","*","*"
"Killingly School District","=""0690011""","Non-High Needs",96,"*","*","*","*"
"Learn","=""2450014""","High Needs",30,0,0.0,0,0.0
"Learn","=""2450014""","Non-High Needs",12,0,"*","*","*"
"Lebanon School District","=""0710011""","High Needs",33,0,0.0,"*","*"
"Lebanon School District","=""0710011""","Non-High Needs",85,"*","*","*","*"
"Ledyard School District","=""0720011""","High Needs",75,9,12.0,"*","*"
"Ledyard School District","=""0720011""","Non-High Needs",156,0,0.0,"*","*"
"Lisbon School District","=""0730011""","High Needs","*","*","*","*","*"
"Lisbon School District","=""0730011""","Non-High Needs","*","*","*","*","*"
"Litchfield School District","=""0740011""","High Needs",20,"*","*","*","*"
"Litchfield School District","=""0740011""","Non-High Needs",69,0,0.0,0,0.0
"Madison School District","=""0760011""","High Needs",48,0,0.0,"*","*"
"Madison School District","=""0760011""","Non-High Needs",268,0,0.0,0,0.0
"Manchester School District","=""0770011""","High Needs",283,13,4.6,60,21.2
"Manchester School District","=""0770011""","Non-High Needs",190,0,0.0,14,7.4
"Meriden School District","=""0800011""","High Needs",450,25,5.6,126,28.0
"Meriden School District","=""0800011""","Non-High Needs",176,0,0.0,11,6.3
"Middletown School District","=""0830011""","High Needs",212,9,4.2,36,17.0
"Middletown School District","=""0830011""","Non-High Needs",164,0,0.0,13,7.9
"Milford School District","=""0840011""","High Needs",213,"*","*","*","*"
"Milford School District","=""0840011""","Non-High Needs",310,"*","*","*","*"
"Monroe School District","=""0850011""","High Needs",70,"*","*","*","*"
"Monroe School District","=""0850011""","Non-High Needs",239,0,0.0,"*","*"
"Montville School District","=""0860011""","High Needs",84,8,9.5,"*","*"
"Montville School District","=""0860011""","Non-High Needs",104,0,0.0,"*","*"
"Naugatuck School District","=""0880011""","High Needs",177,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-High Needs",156,"*","*","*","*"
"New Britain School District","=""0890011""","High Needs",556,"*","*","*","*"
"New Britain School District","=""0890011""","Non-High Needs",95,"*","*","*","*"
"New Canaan School District","=""0900011""","High Needs",48,"*","*","*","*"
"New Canaan School District","=""0900011""","Non-High Needs",291,"*","*","*","*"
"New Fairfield School District","=""0910011""","High Needs",57,"*","*","*","*"
"New Fairfield School District","=""0910011""","Non-High Needs",201,"*","*","*","*"
"New Haven School District","=""0930011""","High Needs",1177,34,2.9,254,21.6
"New Haven School District","=""0930011""","Non-High Needs",132,0,0.0,27,20.5
"New London School District","=""0950011""","High Needs","*","*","*","*","*"
"New London School District","=""0950011""","Non-High Needs","*","*","*","*","*"
"New Milford School District","=""0960011""","High Needs",108,9,8.3,18,16.7
"New Milford School District","=""0960011""","Non-High Needs",281,0,0.0,15,5.3
"Newington School District","=""0940011""","High Needs",127,6,4.7,18,14.2
"Newington School District","=""0940011""","Non-High Needs",248,0,0.0,7,2.8
"Newtown School District","=""0970011""","High Needs",75,"*","*","*","*"
"Newtown School District","=""0970011""","Non-High Needs",396,"*","*","*","*"
"North Branford School District","=""0990011""","High Needs",50,"*","*","*","*"
"North Branford School District","=""0990011""","Non-High Needs",120,0,0.0,0,0.0
"North Haven School District","=""1010011""","High Needs",99,"*","*","*","*"
"North Haven School District","=""1010011""","Non-High Needs",213,"*","*","*","*"
"North Stonington School District","=""1020011""","High Needs",13,0,"*","*","*"
"North Stonington School District","=""1020011""","Non-High Needs",35,0,0.0,"*","*"
"Norwalk School District","=""1030011""","High Needs",415,6,1.4,77,18.6
"Norwalk School District","=""1030011""","Non-High Needs",366,0,0.0,18,4.9
"Norwich Free Academy District","=""9010022""","High Needs",288,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Non-High Needs",306,"*","*","*","*"
"Old Saybrook School District","=""1060011""","High Needs",32,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-High Needs",107,0,0.0,"*","*"
"Oxford School District","=""1080011""","High Needs",24,"*","*","*","*"
"Oxford School District","=""1080011""","Non-High Needs",131,0,0.0,"*","*"
"Plainfield School District","=""1090011""","High Needs",98,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-High Needs",103,"*","*","*","*"
"Plainville School District","=""1100011""","High Needs",81,"*","*","*","*"
"Plainville School District","=""1100011""","Non-High Needs",126,"*","*","*","*"
"Plymouth School District","=""1110011""","High Needs",48,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-High Needs",80,"*","*","*","*"
"Portland School District","=""1130011""","High Needs",23,"*","*","*","*"
"Portland School District","=""1130011""","Non-High Needs",70,0,0.0,"*","*"
"Putnam School District","=""1160011""","High Needs",62,"*","*","*","*"
"Putnam School District","=""1160011""","Non-High Needs",35,0,0.0,"*","*"
"Regional School District 01","=""2010012""","High Needs",41,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Non-High Needs",68,0,0.0,"*","*"
"Regional School District 04","=""2040012""","High Needs",40,"*","*","*","*"
"Regional School District 04","=""2040012""","Non-High Needs",122,0,0.0,"*","*"
"Regional School District 05","=""2050012""","High Needs",62,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-High Needs",334,"*","*","*","*"
"Regional School District 06","=""2060012""","High Needs",21,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Non-High Needs",76,0,0.0,"*","*"
"Regional School District 07","=""2070012""","High Needs",39,"*","*",0,0.0
"Regional School District 07","=""2070012""","Non-High Needs",154,"*","*","*","*"
"Regional School District 08","=""2080012""","High Needs",60,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-High Needs",224,"*","*","*","*"
"Regional School District 09","=""2090012""","High Needs",39,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-High Needs",199,"*","*","*","*"
"Regional School District 10","=""2100012""","High Needs",41,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-High Needs",157,0,0.0,"*","*"
"Regional School District 11","=""2110012""","High Needs",20,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-High Needs",24,0,0.0,"*","*"
"Regional School District 12","=""2120012""","High Needs",25,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-High Needs",65,0,0.0,"*","*"
"Regional School District 13","=""2130012""","High Needs",35,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-High Needs",122,0,0.0,"*","*"
"Regional School District 14","=""2140012""","High Needs",48,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-High Needs",154,"*","*","*","*"
"Regional School District 15","=""2150012""","High Needs",64,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-High Needs",255,"*","*","*","*"
"Regional School District 16","=""2160012""","High Needs",51,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-High Needs",135,0,0.0,"*","*"
"Regional School District 17","=""2170012""","High Needs",38,"*","*","*","*"
"Regional School District 17","=""2170012""","Non-High Needs",126,"*","*",0,0.0
"Regional School District 18","=""2180012""","High Needs",23,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-High Needs",90,0,0.0,0,0.0
"Regional School District 19","=""2190012""","High Needs",98,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-High Needs",216,"*","*","*","*"
"Ridgefield School District","=""1180011""","High Needs",58,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-High Needs",356,"*","*","*","*"
"Rocky Hill School District","=""1190011""","High Needs",44,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-High Needs",133,"*","*","*","*"
"Seymour School District","=""1240011""","High Needs",70,7,10.0,"*","*"
"Seymour School District","=""1240011""","Non-High Needs",110,0,0.0,"*","*"
"Shelton School District","=""1260011""","High Needs",122,6,4.9,"*","*"
"Shelton School District","=""1260011""","Non-High Needs",272,0,0.0,"*","*"
"Simsbury School District","=""1280011""","High Needs",77,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-High Needs",323,0,0.0,"*","*"
"Somers School District","=""1290011""","High Needs",26,"*","*","*","*"
"Somers School District","=""1290011""","Non-High Needs",121,0,0.0,"*","*"
"South Windsor School District","=""1320011""","High Needs",81,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-High Needs",305,"*","*","*","*"
"Southington School District","=""1310011""","High Needs",117,"*","*","*","*"
"Southington School District","=""1310011""","Non-High Needs",371,0,0.0,"*","*"
"Stafford School District","=""1340011""","High Needs",47,"*","*","*","*"
"Stafford School District","=""1340011""","Non-High Needs",82,0,0.0,"*","*"
"Stamford Academy District","=""2820013""","High Needs","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Non-High Needs","*","*","*","*","*"
"Stamford School District","=""1350011""","High Needs",707,13,1.8,79,11.2
"Stamford School District","=""1350011""","Non-High Needs",504,0,0.0,9,1.8
"Stonington School District","=""1370011""","High Needs",52,"*","*","*","*"
"Stonington School District","=""1370011""","Non-High Needs",149,0,0.0,"*","*"
"Stratford School District","=""1380011""","High Needs",281,13,4.6,26,9.3
"Stratford School District","=""1380011""","Non-High Needs",279,0,0.0,8,2.9
"Suffield School District","=""1390011""","High Needs",52,"*","*","*","*"
"Suffield School District","=""1390011""","Non-High Needs",167,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","High Needs","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-High Needs","*","*","*","*","*"
"The Gilbert School District","=""9020022""","High Needs",38,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Non-High Needs",48,0,0.0,"*","*"
"Thomaston School District","=""1400011""","High Needs",33,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-High Needs",45,0,0.0,"*","*"
"Thompson School District","=""1410011""","High Needs",34,0,0.0,6,17.6
"Thompson School District","=""1410011""","Non-High Needs",51,0,0.0,0,0.0
"Tolland School District","=""1420011""","High Needs",39,"*","*","*","*"
"Tolland School District","=""1420011""","Non-High Needs",205,"*","*","*","*"
"Torrington School District","=""1430011""","High Needs",147,"*","*","*","*"
"Torrington School District","=""1430011""","Non-High Needs",128,"*","*","*","*"
"Trumbull School District","=""1440011""","High Needs",109,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-High Needs",441,0,0.0,"*","*"
"Unified School District #1","=""3360015""","High Needs",436,79,18.1,"*","*"
"Unified School District #1","=""3360015""","Non-High Needs",11,0,"*","*","*"
"Unified School District #2","=""3470015""","High Needs","*","*","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*","*","*"
"Vernon School District","=""1460011""","High Needs",113,"*","*","*","*"
"Vernon School District","=""1460011""","Non-High Needs",125,0,0.0,"*","*"
"Wallingford School District","=""1480011""","High Needs",153,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-High Needs",382,"*","*","*","*"
"Waterbury School District","=""1510011""","High Needs",1148,20,1.7,366,31.9
"Waterbury School District","=""1510011""","Non-High Needs",149,0,0.0,21,14.1
"Waterford School District","=""1520011""","High Needs",73,9,12.3,"*","*"
"Waterford School District","=""1520011""","Non-High Needs",169,0,0.0,"*","*"
"Watertown School District","=""1530011""","High Needs",88,8,9.1,16,18.2
"Watertown School District","=""1530011""","Non-High Needs",184,0,0.0,6,3.3
"West Hartford School District","=""1550011""","High Needs",289,7,2.4,27,9.3
"West Hartford School District","=""1550011""","Non-High Needs",543,0,0.0,8,1.5
"West Haven School District","=""1560011""","High Needs",328,15,4.6,100,30.5
"West Haven School District","=""1560011""","Non-High Needs",109,0,0.0,11,10.1
"Westbrook School District","=""1540011""","High Needs",15,0,"*","*","*"
"Westbrook School District","=""1540011""","Non-High Needs",63,0,0.0,"*","*"
"Weston School District","=""1570011""","High Needs",27,"*","*",0,0.0
"Weston School District","=""1570011""","Non-High Needs",181,0,0.0,0,0.0
"Westport School District","=""1580011""","High Needs",62,"*","*",0,0.0
"Westport School District","=""1580011""","Non-High Needs",403,0,0.0,0,0.0
"Wethersfield School District","=""1590011""","High Needs",70,7,10.0,"*","*"
"Wethersfield School District","=""1590011""","Non-High Needs",199,0,0.0,"*","*"
"Wilton School District","=""1610011""","High Needs",67,"*","*","*","*"
"Wilton School District","=""1610011""","Non-High Needs",259,"*","*","*","*"
"Windham School District","=""1630011""","High Needs",138,"*","*","*","*"
"Windham School District","=""1630011""","Non-High Needs",56,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","High Needs",63,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-High Needs",77,0,0.0,"*","*"
"Windsor School District","=""1640011""","High Needs",160,"*","*","*","*"
"Windsor School District","=""1640011""","Non-High Needs",185,"*","*","*","*"
"Wolcott School District","=""1660011""","High Needs",63,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-High Needs",158,"*","*","*","*"
"Woodstock Academy District","=""9030022""","High Needs",38,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-High Needs",244,0,0.0,"*","*"

