"Five-Year Graduation Rates, 2011-12"
"All Districts, Gender"

"",,,,"Graduates",
"Ellington School District","=""0480011""","Male",104,95,91.3
"Elm City College Preparatory School District","=""2890013""","Female",10,"*","*"
"Elm City College Preparatory School District","=""2890013""","Male",9,"*","*"
"Enfield School District","=""0490011""","Female",254,231,90.9
"Enfield School District","=""0490011""","Male",259,216,83.4
"Explorations District","=""2720013""","Female",20,"*","*"
"Explorations District","=""2720013""","Male",9,"*","*"
"Fairfield School District","=""0510011""","Female",385,373,96.9
"Fairfield School District","=""0510011""","Male",307,294,95.8
"Farmington School District","=""0520011""","Female",153,149,97.4
"Farmington School District","=""0520011""","Male",152,143,94.1
"Glastonbury School District","=""0540011""","Female",247,"*","*"
"Glastonbury School District","=""0540011""","Male",266,"*","*"
"Granby School District","=""0560011""","Female",97,"*","*"
"Granby School District","=""0560011""","Male",91,"*","*"
"Greenwich School District","=""0570011""","Female",314,305,97.1
"Greenwich School District","=""0570011""","Male",328,307,93.6
"Griswold School District","=""0580011""","Female",86,77,89.5
"Griswold School District","=""0580011""","Male",100,86,86.0
"Groton School District","=""0590011""","Female",170,135,79.4
"Groton School District","=""0590011""","Male",177,151,85.3
"Guilford School District","=""0600011""","Female",149,"*","*"
"Guilford School District","=""0600011""","Male",137,"*","*"
"Hamden School District","=""0620011""","Female",257,231,89.9
"Hamden School District","=""0620011""","Male",259,229,88.4
"Hartford School District","=""0640011""","Female",692,529,76.4
"Hartford School District","=""0640011""","Male",703,504,71.7
"Killingly School District","=""0690011""","Female",90,79,87.8
"Killingly School District","=""0690011""","Male",95,76,80.0
"Lebanon School District","=""0710011""","Female",67,63,94.0
"Lebanon School District","=""0710011""","Male",62,54,87.1
"Ledyard School District","=""0720011""","Female",114,107,93.9
"Ledyard School District","=""0720011""","Male",96,89,92.7
"Lisbon School District","=""0730011""","Female","*","*","*"
"Lisbon School District","=""0730011""","Male","*","*","*"
"Litchfield School District","=""0740011""","Female",51,"*","*"
"Litchfield School District","=""0740011""","Male",52,"*","*"
"Madison School District","=""0760011""","Female",174,171,98.3
"Madison School District","=""0760011""","Male",161,157,97.5
"Manchester School District","=""0770011""","Female",252,208,82.5
"Manchester School District","=""0770011""","Male",260,197,75.8
"Meriden School District","=""0800011""","Female",332,251,75.6
"Meriden School District","=""0800011""","Male",291,211,72.5
"Middletown School District","=""0830011""","Female",180,150,83.3
"Middletown School District","=""0830011""","Male",161,135,83.9
"Milford School District","=""0840011""","Female",253,236,93.3
"Milford School District","=""0840011""","Male",258,229,88.8
"Monroe School District","=""0850011""","Female",156,"*","*"
"Monroe School District","=""0850011""","Male",183,"*","*"
"Montville School District","=""0860011""","Female",107,96,89.7
"Montville School District","=""0860011""","Male",114,97,85.1
"Naugatuck School District","=""0880011""","Female",181,164,90.6
"Naugatuck School District","=""0880011""","Male",188,155,82.4
"New Britain School District","=""0890011""","Female",332,232,69.9
"New Britain School District","=""0890011""","Male",336,221,65.8
"New Canaan School District","=""0900011""","Female",176,"*","*"
"New Canaan School District","=""0900011""","Male",154,"*","*"
"New Fairfield School District","=""0910011""","Female",130,"*","*"
"New Fairfield School District","=""0910011""","Male",102,"*","*"
"New Haven School District","=""0930011""","Female",742,586,79.0
"New Haven School District","=""0930011""","Male",587,414,70.5
"New London School District","=""0950011""","Female",105,74,70.5
"New London School District","=""0950011""","Male",135,91,67.4
"New Milford School District","=""0960011""","Female",181,172,95.0
"New Milford School District","=""0960011""","Male",210,190,90.5
"Newington School District","=""0940011""","Female",156,151,96.8
"Newington School District","=""0940011""","Male",179,157,87.7
"Newtown School District","=""0970011""","Female",198,191,96.5
"Newtown School District","=""0970011""","Male",206,197,95.6
"North Branford School District","=""0990011""","Female",88,80,90.9
"North Branford School District","=""0990011""","Male",74,67,90.5
"North Haven School District","=""1010011""","Female",147,139,94.6
"North Haven School District","=""1010011""","Male",144,134,93.1
"North Stonington School District","=""1020011""","Female",19,19,"*"
"North Stonington School District","=""1020011""","Male",35,29,82.9
"Norwalk School District","=""1030011""","Female",451,410,90.9
"Norwalk School District","=""1030011""","Male",421,355,84.3
"Norwich Free Academy District","=""9010022""","Female",350,314,89.7
"Norwich Free Academy District","=""9010022""","Male",286,244,85.3
"Norwich School District","=""1040011""","Female",34,12,35.3
"Norwich School District","=""1040011""","Male",36,11,30.6
"Old Saybrook School District","=""1060011""","Female",78,"*","*"
"Old Saybrook School District","=""1060011""","Male",66,"*","*"
"Oxford School District","=""1080011""","Female",69,"*","*"
"Oxford School District","=""1080011""","Male",77,"*","*"
"Plainfield School District","=""1090011""","Female",93,84,90.3
"Plainfield School District","=""1090011""","Male",108,95,88.0
"Plainville School District","=""1100011""","Female",106,"*","*"
"Plainville School District","=""1100011""","Male",99,"*","*"
"Plymouth School District","=""1110011""","Female",69,58,84.1
"Plymouth School District","=""1110011""","Male",70,64,91.4
"Portland School District","=""1130011""","Female",40,"*","*"
"Portland School District","=""1130011""","Male",50,"*","*"
"Putnam School District","=""1160011""","Female",31,28,90.3
"Putnam School District","=""1160011""","Male",38,33,86.8
"Regional School District 01","=""2010012""","Female",62,"*","*"
"Regional School District 01","=""2010012""","Male",78,"*","*"
"Regional School District 04","=""2040012""","Female",81,78,96.3
"Regional School District 04","=""2040012""","Male",78,70,89.7
"Regional School District 05","=""2050012""","Female",214,"*","*"
"Regional School District 05","=""2050012""","Male",220,"*","*"
"Regional School District 06","=""2060012""","Female",55,"*","*"
"Regional School District 06","=""2060012""","Male",32,"*","*"
"Regional School District 07","=""2070012""","Female",114,106,93.0
"Regional School District 07","=""2070012""","Male",89,84,94.4
"Regional School District 08","=""2080012""","Female",140,"*","*"
"Regional School District 08","=""2080012""","Male",156,"*","*"
"Regional School District 09","=""2090012""","Female",126,"*","*"
"Regional School District 09","=""2090012""","Male",113,"*","*"
"Regional School District 10","=""2100012""","Female",110,"*","*"
"Regional School District 10","=""2100012""","Male",119,"*","*"
"Regional School District 11","=""2110012""","Female",16,"*","*"
"Regional School District 11","=""2110012""","Male",27,"*","*"
"Regional School District 12","=""2120012""","Female",32,"*","*"
"Regional School District 12","=""2120012""","Male",42,"*","*"
"Regional School District 13","=""2130012""","Female",73,"*","*"
"Regional School District 13","=""2130012""","Male",69,"*","*"
"Regional School District 14","=""2140012""","Female",105,"*","*"
"Regional School District 14","=""2140012""","Male",91,"*","*"
"Regional School District 15","=""2150012""","Female",164,"*","*"
"Regional School District 15","=""2150012""","Male",163,"*","*"
"Regional School District 16","=""2160012""","Female",96,"*","*"
"Regional School District 16","=""2160012""","Male",99,"*","*"
"Regional School District 17","=""2170012""","Female",91,"*","*"
"Regional School District 17","=""2170012""","Male",98,"*","*"
"Regional School District 18","=""2180012""","Female",44,"*","*"
"Regional School District 18","=""2180012""","Male",60,"*","*"
"Regional School District 19","=""2190012""","Female",161,151,93.8
"Regional School District 19","=""2190012""","Male",141,124,87.9
"Ridgefield School District","=""1180011""","Female",209,"*","*"
"Ridgefield School District","=""1180011""","Male",234,"*","*"
"Rocky Hill School District","=""1190011""","Female",98,"*","*"
"Rocky Hill School District","=""1190011""","Male",111,"*","*"
"Seymour School District","=""1240011""","Female",77,"*","*"
"Seymour School District","=""1240011""","Male",76,"*","*"
"Shelton School District","=""1260011""","Female",217,204,94.0
"Shelton School District","=""1260011""","Male",210,196,93.3
"Simsbury School District","=""1280011""","Female",186,183,98.4
"Simsbury School District","=""1280011""","Male",221,216,97.7
"Somers School District","=""1290011""","Female",72,"*","*"
"Somers School District","=""1290011""","Male",69,"*","*"
"South Windsor School District","=""1320011""","Female",172,"*","*"
"South Windsor School District","=""1320011""","Male",212,"*","*"
"Southington School District","=""1310011""","Female",258,247,95.7
"Southington School District","=""1310011""","Male",237,223,94.1
"Stafford School District","=""1340011""","Female",71,"*","*"
"Stafford School District","=""1340011""","Male",69,"*","*"
"Stamford Academy District","=""2820013""","Female",19,"*","*"
"Stamford Academy District","=""2820013""","Male",25,"*","*"
"Stamford School District","=""1350011""","Female",576,526,91.3
"Stamford School District","=""1350011""","Male",600,528,88.0
"Stonington School District","=""1370011""","Female",85,"*","*"
"Stonington School District","=""1370011""","Male",96,"*","*"
"Stratford School District","=""1380011""","Female",302,279,92.4
"Stratford School District","=""1380011""","Male",279,240,86.0
"Suffield School District","=""1390011""","Female",100,90,90.0
"Suffield School District","=""1390011""","Male",106,100,94.3
"The Bridge Academy District","=""2690013""","Female",19,"*","*"
"The Bridge Academy District","=""2690013""","Male",22,"*","*"
"The Gilbert School District","=""9020022""","Female",47,"*","*"
"The Gilbert School District","=""9020022""","Male",42,"*","*"
"Thomaston School District","=""1400011""","Female",49,"*","*"
"Thomaston School District","=""1400011""","Male",44,"*","*"
"Thompson School District","=""1410011""","Female",50,"*","*"
"Thompson School District","=""1410011""","Male",51,"*","*"
"Tolland School District","=""1420011""","Female",111,"*","*"
"Tolland School District","=""1420011""","Male",120,"*","*"
"Torrington School District","=""1430011""","Female",147,122,83.0
"Torrington School District","=""1430011""","Male",155,130,83.9
"Trumbull School District","=""1440011""","Female",294,"*","*"
"Trumbull School District","=""1440011""","Male",248,"*","*"
"Unified School District #1","=""3360015""","Female",63,"*","*"
"Unified School District #1","=""3360015""","Male",668,"*","*"
"Unified School District #2","=""3470015""","Female",6,0,"*"
"Unified School District #2","=""3470015""","Male",28,13,46.4
"Vernon School District","=""1460011""","Female",136,119,87.5
"Vernon School District","=""1460011""","Male",126,106,84.1
"Wallingford School District","=""1480011""","Female",271,261,96.3
"Wallingford School District","=""1480011""","Male",266,238,89.5
"Waterbury School District","=""1510011""","Female",643,443,68.9
"Waterbury School District","=""1510011""","Male",621,403,64.9
"Waterford School District","=""1520011""","Female",122,110,90.2
"Waterford School District","=""1520011""","Male",120,114,95.0
"Watertown School District","=""1530011""","Female",122,115,94.3
"Watertown School District","=""1530011""","Male",112,101,90.2
"West Hartford School District","=""1550011""","Female",377,366,97.1
"West Hartford School District","=""1550011""","Male",375,352,93.9
"West Haven School District","=""1560011""","Female",198,156,78.8
"West Haven School District","=""1560011""","Male",189,134,70.9
"Westbrook School District","=""1540011""","Female",43,"*","*"
"Westbrook School District","=""1540011""","Male",39,"*","*"
"Weston School District","=""1570011""","Female",105,"*","*"
"Weston School District","=""1570011""","Male",86,"*","*"
"Westport School District","=""1580011""","Female",234,"*","*"
"Westport School District","=""1580011""","Male",194,"*","*"
"Wethersfield School District","=""1590011""","Female",148,138,93.2
"Wethersfield School District","=""1590011""","Male",143,130,90.9
"Wilton School District","=""1610011""","Female",155,155,100.0
"Wilton School District","=""1610011""","Male",158,155,98.1
"Windham School District","=""1630011""","Female",83,64,77.1
"Windham School District","=""1630011""","Male",100,75,75.0
"Windsor Locks School District","=""1650011""","Female",70,65,92.9
"Windsor Locks School District","=""1650011""","Male",78,72,92.3
"Windsor School District","=""1640011""","Female",155,140,90.3
"Windsor School District","=""1640011""","Male",164,145,88.4
"Wolcott School District","=""1660011""","Female",113,108,95.6
"Wolcott School District","=""1660011""","Male",106,100,94.3
"Woodstock Academy District","=""9030022""","Female",148,142,95.9
"Woodstock Academy District","=""9030022""","Male",138,132,95.7

