"Five-Year Graduation Rates, 2012-13"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Cheshire School District","=""0250011""","Eligible For Reduced Lunch",13,"*","*","*","*"
"Cheshire School District","=""0250011""","Not Eligible For Lunch",349,7,2.0,"*","*"
"Clinton School District","=""0270011""","Eligible For Free Lunch",21,"*","*","*","*"
"Clinton School District","=""0270011""","Eligible For Reduced Lunch",8,0,"*","*","*"
"Clinton School District","=""0270011""","Not Eligible For Lunch",116,"*","*","*","*"
"Colchester School District","=""0280011""","Eligible For Free Lunch",19,"*","*",0,"*"
"Colchester School District","=""0280011""","Eligible For Reduced Lunch",14,"*","*","*","*"
"Colchester School District","=""0280011""","Not Eligible For Lunch",221,"*","*","*","*"
"Common Ground High School District","=""2680013""","Eligible For Free Lunch",20,0,0.0,"*","*"
"Common Ground High School District","=""2680013""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Common Ground High School District","=""2680013""","Not Eligible For Lunch",10,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Eligible For Free Lunch",883,0,0.0,36,4.1
"Connecticut Technical High School System","=""9000016""","Eligible For Reduced Lunch",369,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Not Eligible For Lunch",1221,0,0.0,"*","*"
"Coventry School District","=""0320011""","Eligible For Free Lunch",21,"*","*","*","*"
"Coventry School District","=""0320011""","Eligible For Reduced Lunch",7,0,"*","*","*"
"Coventry School District","=""0320011""","Not Eligible For Lunch",110,"*","*","*","*"
"Cromwell School District","=""0330011""","Eligible For Free Lunch",22,0,0.0,"*","*"
"Cromwell School District","=""0330011""","Eligible For Reduced Lunch",7,0,"*","*","*"
"Cromwell School District","=""0330011""","Not Eligible For Lunch",113,0,0.0,"*","*"
"Danbury School District","=""0340011""","Eligible For Free Lunch",250,12,4.8,57,22.8
"Danbury School District","=""0340011""","Eligible For Reduced Lunch",90,"*","*","*","*"
"Danbury School District","=""0340011""","Not Eligible For Lunch",435,"*","*","*","*"
"Darien School District","=""0350011""","Eligible For Free Lunch","*","*","*","*","*"
"Darien School District","=""0350011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Darien School District","=""0350011""","Not Eligible For Lunch",310,"*","*","*","*"
"Department of Mental Health and Addiction Services","=""3370015""","Eligible For Free Lunch","*","*","*","*","*"
"Department of Mental Health and Addiction Services","=""3370015""","Not Eligible For Lunch","*","*","*","*","*"
"Derby School District","=""0370011""","Eligible For Free Lunch",41,"*","*","*","*"
"Derby School District","=""0370011""","Eligible For Reduced Lunch",10,0,"*",0,"*"
"Derby School District","=""0370011""","Not Eligible For Lunch",36,"*","*","*","*"
"East Granby School District","=""0400011""","Eligible For Free Lunch","*","*","*","*","*"
"East Granby School District","=""0400011""","Not Eligible For Lunch","*","*","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Free Lunch","*","*","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Haddam School District","=""0410011""","Not Eligible For Lunch",89,0,0.0,"*","*"
"East Hampton School District","=""0420011""","Eligible For Free Lunch",11,"*","*","*","*"
"East Hampton School District","=""0420011""","Eligible For Reduced Lunch",7,0,"*",0,"*"
"East Hampton School District","=""0420011""","Not Eligible For Lunch",114,"*","*","*","*"
"East Hartford School District","=""0430011""","Eligible For Free Lunch",287,"*","*","*","*"
"East Hartford School District","=""0430011""","Eligible For Reduced Lunch",105,0,0.0,"*","*"
"East Hartford School District","=""0430011""","Not Eligible For Lunch",154,"*","*",13,8.4
"East Haven School District","=""0440011""","Eligible For Free Lunch",81,"*","*","*","*"
"East Haven School District","=""0440011""","Eligible For Reduced Lunch",42,"*","*","*","*"
"East Haven School District","=""0440011""","Not Eligible For Lunch",123,"*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Free Lunch","*","*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Lyme School District","=""0450011""","Not Eligible For Lunch",286,"*","*","*","*"
"East Windsor School District","=""0470011""","Eligible For Free Lunch",19,"*","*","*","*"
"East Windsor School District","=""0470011""","Eligible For Reduced Lunch",19,"*","*",0,"*"
"East Windsor School District","=""0470011""","Not Eligible For Lunch",57,0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Free Lunch",21,0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Not Eligible For Lunch",42,"*","*","*","*"
"Ellington School District","=""0480011""","Eligible For Free Lunch",14,0,"*","*","*"
"Ellington School District","=""0480011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Ellington School District","=""0480011""","Not Eligible For Lunch",178,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Free Lunch",10,0,"*","*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Not Eligible For Lunch","*","*","*","*","*"
"Enfield School District","=""0490011""","Eligible For Free Lunch",78,"*","*","*","*"
"Enfield School District","=""0490011""","Eligible For Reduced Lunch",55,"*","*","*","*"
"Enfield School District","=""0490011""","Not Eligible For Lunch",310,"*","*","*","*"
"Explorations District","=""2720013""","Eligible For Free Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Not Eligible For Lunch",20,0,0.0,"*","*"
"Fairfield School District","=""0510011""","Eligible For Free Lunch",71,"*","*","*","*"
"Fairfield School District","=""0510011""","Eligible For Reduced Lunch",38,"*","*","*","*"
"Fairfield School District","=""0510011""","Not Eligible For Lunch",596,16,2.7,11,1.8
"Farmington School District","=""0520011""","Eligible For Free Lunch",18,"*","*","*","*"
"Farmington School District","=""0520011""","Eligible For Reduced Lunch",15,"*","*","*","*"
"Farmington School District","=""0520011""","Not Eligible For Lunch",293,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eligible For Free Lunch",23,0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Eligible For Reduced Lunch",10,0,"*",0,"*"
"Glastonbury School District","=""0540011""","Not Eligible For Lunch",518,"*","*","*","*"
"Granby School District","=""0560011""","Eligible For Free Lunch","*","*","*","*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",181,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Free Lunch",65,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",28,0,0.0,"*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",598,"*","*","*","*"
"Griswold School District","=""0580011""","Eligible For Free Lunch",38,0,0.0,7,18.4
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",20,0,0.0,"*","*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",110,"*","*","*","*"
"Groton School District","=""0590011""","Eligible For Free Lunch",85,"*","*","*","*"
"Groton School District","=""0590011""","Eligible For Reduced Lunch",31,"*","*","*","*"
"Groton School District","=""0590011""","Not Eligible For Lunch",211,8,3.8,19,9.0
"Guilford School District","=""0600011""","Eligible For Free Lunch",10,0,"*","*","*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch",10,0,"*",0,"*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",260,"*","*","*","*"
"Hamden School District","=""0620011""","Eligible For Free Lunch",123,6,4.9,20,16.3
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",57,"*","*","*","*"
"Hamden School District","=""0620011""","Not Eligible For Lunch",270,"*","*","*","*"
"Hartford School District","=""0640011""","Eligible For Free Lunch",1168,"*","*",289,24.7
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",83,0,0.0,"*","*"
"Hartford School District","=""0640011""","Not Eligible For Lunch",191,"*","*","*","*"
"Killingly School District","=""0690011""","Eligible For Free Lunch",76,"*","*","*","*"
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",35,"*","*","*","*"
"Killingly School District","=""0690011""","Not Eligible For Lunch",114,6,5.3,12,10.5
"Learn","=""2450014""","Eligible For Free Lunch",24,0,0.0,0,0.0
"Learn","=""2450014""","Eligible For Reduced Lunch","*","*","*","*","*"
"Learn","=""2450014""","Not Eligible For Lunch","*","*","*","*","*"
"Lebanon School District","=""0710011""","Eligible For Free Lunch",15,0,"*","*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch",11,0,"*","*","*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",92,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Free Lunch",41,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",15,"*","*","*","*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",175,"*","*","*","*"
"Lisbon School District","=""0730011""","Eligible For Free Lunch","*","*","*","*","*"
"Lisbon School District","=""0730011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Lisbon School District","=""0730011""","Not Eligible For Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",77,"*","*",0,0.0
"Madison School District","=""0760011""","Eligible For Free Lunch",6,0,"*",0,"*"
"Madison School District","=""0760011""","Eligible For Reduced Lunch",6,0,"*",0,"*"
"Madison School District","=""0760011""","Not Eligible For Lunch",304,0,0.0,"*","*"
"Manchester School District","=""0770011""","Eligible For Free Lunch",189,6,3.2,44,23.3
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",57,"*","*","*","*"
"Manchester School District","=""0770011""","Not Eligible For Lunch",227,"*","*","*","*"
"Meriden School District","=""0800011""","Eligible For Free Lunch",319,15,4.7,96,30.1
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",97,"*","*","*","*"
"Meriden School District","=""0800011""","Not Eligible For Lunch",210,"*","*","*","*"
"Middletown School District","=""0830011""","Eligible For Free Lunch",141,"*","*","*","*"
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",41,"*","*","*","*"
"Middletown School District","=""0830011""","Not Eligible For Lunch",194,"*","*","*","*"
"Milford School District","=""0840011""","Eligible For Free Lunch",90,15,16.7,16,17.8
"Milford School District","=""0840011""","Eligible For Reduced Lunch",55,0,0.0,"*","*"
"Milford School District","=""0840011""","Not Eligible For Lunch",378,16,4.2,"*","*"
"Monroe School District","=""0850011""","Eligible For Free Lunch",22,"*","*","*","*"
"Monroe School District","=""0850011""","Eligible For Reduced Lunch",20,0,0.0,0,0.0
"Monroe School District","=""0850011""","Not Eligible For Lunch",267,0,0.0,"*","*"
"Montville School District","=""0860011""","Eligible For Free Lunch",45,"*","*","*","*"
"Montville School District","=""0860011""","Eligible For Reduced Lunch",19,"*","*","*","*"
"Montville School District","=""0860011""","Not Eligible For Lunch",124,"*","*","*","*"
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",109,"*","*","*","*"
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",46,"*","*","*","*"
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",178,8,4.5,16,9.0
"New Britain School District","=""0890011""","Eligible For Free Lunch",439,21,4.8,154,35.1
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",89,"*","*","*","*"
"New Britain School District","=""0890011""","Not Eligible For Lunch",123,"*","*","*","*"
"New Canaan School District","=""0900011""","Eligible For Free Lunch","*","*","*","*","*"
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","*","*","*","*","*"
"New Canaan School District","=""0900011""","Not Eligible For Lunch",337,"*","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Free Lunch",18,"*","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch",15,0,"*","*","*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",225,"*","*","*","*"
"New Haven School District","=""0930011""","Eligible For Free Lunch",907,26,2.9,221,24.4
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",192,"*","*","*","*"
"New Haven School District","=""0930011""","Not Eligible For Lunch",210,"*","*","*","*"
"New London School District","=""0950011""","Eligible For Free Lunch",247,7,2.8,68,27.5
"New London School District","=""0950011""","Eligible For Reduced Lunch","*","*","*","*","*"
"New London School District","=""0950011""","Not Eligible For Lunch","*","*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",38,0,0.0,"*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",24,0,0.0,"*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",327,9,2.8,24,7.3
"Newington School District","=""0940011""","Eligible For Free Lunch",59,0,0.0,"*","*"
"Newington School District","=""0940011""","Eligible For Reduced Lunch",34,0,0.0,"*","*"
"Newington School District","=""0940011""","Not Eligible For Lunch",282,6,2.1,13,4.6
"Newtown School District","=""0970011""","Eligible For Free Lunch",21,0,0.0,0,0.0
"Newtown School District","=""0970011""","Eligible For Reduced Lunch",14,"*","*",0,"*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",436,"*","*","*","*"
"North Branford School District","=""0990011""","Eligible For Free Lunch",20,0,0.0,"*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",12,"*","*","*","*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",138,"*","*",0,0.0
"North Haven School District","=""1010011""","Eligible For Free Lunch",52,"*","*","*","*"
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",17,0,"*",0,"*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",243,"*","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Free Lunch","*","*","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch","*","*","*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",37,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Eligible For Free Lunch",272,"*","*","*","*"
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",86,"*","*","*","*"
"Norwalk School District","=""1030011""","Not Eligible For Lunch",423,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",179,15,8.4,37,20.7
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",42,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",373,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch",15,0,"*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",116,"*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Free Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",142,"*","*","*","*"
"Plainfield School District","=""1090011""","Eligible For Free Lunch",51,"*","*","*","*"
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",23,"*","*",0,0.0
"Plainfield School District","=""1090011""","Not Eligible For Lunch",127,7,5.5,"*","*"
"Plainville School District","=""1100011""","Eligible For Free Lunch",53,"*","*","*","*"
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",10,"*","*","*","*"
"Plainville School District","=""1100011""","Not Eligible For Lunch",144,"*","*","*","*"
"Plymouth School District","=""1110011""","Eligible For Free Lunch",29,"*","*","*","*"
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",11,"*","*","*","*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",88,"*","*","*","*"
"Portland School District","=""1130011""","Eligible For Free Lunch","*","*","*","*","*"
"Portland School District","=""1130011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",75,0,0.0,"*","*"
"Putnam School District","=""1160011""","Eligible For Free Lunch",39,"*","*","*","*"
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",11,"*","*",0,"*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",47,"*","*","*","*"
"Regional School District 01","=""2010012""","Eligible For Free Lunch",13,0,"*","*","*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch",17,0,"*","*","*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",79,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Eligible For Free Lunch",17,"*","*","*","*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",137,0,0.0,"*","*"
"Regional School District 05","=""2050012""","Eligible For Free Lunch",10,0,"*",0,"*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch",8,0,"*","*","*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",378,"*","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",86,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",174,"*","*","*","*"
"Regional School District 08","=""2080012""","Eligible For Free Lunch",15,0,"*","*","*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch",13,0,"*",0,"*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",256,7,2.7,"*","*"
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch",229,"*","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",177,"*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",31,"*","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",81,"*","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch",153,"*","*","*","*"
"Regional School District 14","=""2140012""","Eligible For Free Lunch",12,"*","*",0,"*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch",11,0,"*","*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",179,"*","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Free Lunch",11,"*","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch",6,0,"*",0,"*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",302,"*","*","*","*"
"Regional School District 16","=""2160012""","Eligible For Free Lunch",26,0,0.0,7,26.9
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",15,0,"*","*","*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",145,"*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",153,"*","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",102,"*","*",0,0.0
"Regional School District 19","=""2190012""","Eligible For Free Lunch",46,"*","*","*","*"
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",18,"*","*","*","*"
"Regional School District 19","=""2190012""","Not Eligible For Lunch",250,7,2.8,9,3.6
"Ridgefield School District","=""1180011""","Eligible For Free Lunch",9,0,"*",0,"*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",399,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch",13,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch",8,0,"*","*","*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",156,"*","*","*","*"
"Seymour School District","=""1240011""","Eligible For Free Lunch",37,"*","*","*","*"
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",18,"*","*","*","*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",125,"*","*","*","*"
"Shelton School District","=""1260011""","Eligible For Free Lunch",71,"*","*","*","*"
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",32,"*","*","*","*"
"Shelton School District","=""1260011""","Not Eligible For Lunch",291,"*","*","*","*"
"Simsbury School District","=""1280011""","Eligible For Free Lunch",22,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",11,0,"*",0,"*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",367,"*","*","*","*"
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",137,"*","*","*","*"
"South Windsor School District","=""1320011""","Eligible For Free Lunch",30,0,0.0,"*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",10,0,"*","*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",346,"*","*","*","*"
"Southington School District","=""1310011""","Eligible For Free Lunch",41,0,0.0,9,22.0
"Southington School District","=""1310011""","Eligible For Reduced Lunch",21,0,0.0,"*","*"
"Southington School District","=""1310011""","Not Eligible For Lunch",426,"*","*","*","*"
"Stafford School District","=""1340011""","Eligible For Free Lunch",24,0,0.0,6,25.0
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",15,0,"*","*","*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",90,"*","*","*","*"
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",30,8,26.7,9,30.0
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch","*","*","*","*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",473,8,1.7,55,11.6
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",115,"*","*","*","*"
"Stamford School District","=""1350011""","Not Eligible For Lunch",623,"*","*","*","*"
"Stonington School District","=""1370011""","Eligible For Free Lunch","*","*","*","*","*"
"Stonington School District","=""1370011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",175,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Free Lunch",151,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",85,"*","*","*","*"
"Stratford School District","=""1380011""","Not Eligible For Lunch",324,8,2.5,14,4.3
"Suffield School District","=""1390011""","Eligible For Free Lunch",17,0,"*","*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch",18,0,"*","*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",184,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",26,0,0.0,0,0.0
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",23,0,0.0,6,26.1
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",13,0,"*","*","*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",50,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Eligible For Free Lunch",13,0,"*","*","*"
