"Five-Year Graduation Rates, 2010-11"
"All Districts, English Learner Status"

"",,,,"Non-Graduates",,,
"East Hartford School District","=""0430011""","ELL",34,"*","*","*","*"
"East Haven School District","=""0440011""","Non-ELL",286,"*","*","*","*"
"East Haven School District","=""0440011""","ELL",14,"*","*","*","*"
"East Lyme School District","=""0450011""","Non-ELL",325,"*","*","*","*"
"East Windsor School District","=""0470011""","Non-ELL","*","*","*","*","*"
"East Windsor School District","=""0470011""","ELL","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-ELL","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","ELL","*","*","*","*","*"
"Ellington School District","=""0480011""","Non-ELL","*","*","*","*","*"
"Ellington School District","=""0480011""","ELL","*","*","*","*","*"
"Enfield School District","=""0490011""","Non-ELL","*","*","*","*","*"
"Enfield School District","=""0490011""","ELL","*","*","*","*","*"
"Explorations District","=""2720013""","Non-ELL",30,0,0.0,9,30.0
"Fairfield School District","=""0510011""","Non-ELL",641,7,1.1,"*","*"
"Fairfield School District","=""0510011""","ELL",14,0,"*","*","*"
"Farmington School District","=""0520011""","Non-ELL","*","*","*","*","*"
"Farmington School District","=""0520011""","ELL","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Non-ELL","*","*","*","*","*"
"Glastonbury School District","=""0540011""","ELL","*","*","*","*","*"
"Granby School District","=""0560011""","Non-ELL",194,0,0.0,"*","*"
"Greenwich School District","=""0570011""","Non-ELL",603,8,1.3,"*","*"
"Greenwich School District","=""0570011""","ELL",30,0,0.0,"*","*"
"Griswold School District","=""0580011""","Non-ELL",201,"*","*","*","*"
"Groton School District","=""0590011""","Non-ELL",327,"*","*","*","*"
"Groton School District","=""0590011""","ELL",7,0,"*","*","*"
"Guilford School District","=""0600011""","Non-ELL","*","*","*","*","*"
"Guilford School District","=""0600011""","ELL","*","*","*","*","*"
"Hamden School District","=""0620011""","Non-ELL",573,11,1.9,"*","*"
"Hamden School District","=""0620011""","ELL",11,0,"*","*","*"
"Hartford School District","=""0640011""","Non-ELL",1344,"*","*","*","*"
"Hartford School District","=""0640011""","ELL",255,"*","*","*","*"
"Killingly School District","=""0690011""","Non-ELL","*","*","*","*","*"
"Killingly School District","=""0690011""","ELL","*","*","*","*","*"
"Lebanon School District","=""0710011""","Non-ELL",160,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-ELL","*","*","*","*","*"
"Ledyard School District","=""0720011""","ELL","*","*","*","*","*"
"Lisbon School District","=""0730011""","Non-ELL","*","*","*","*","*"
"Litchfield School District","=""0740011""","Non-ELL","*","*","*","*","*"
"Litchfield School District","=""0740011""","ELL","*","*","*","*","*"
"Madison School District","=""0760011""","Non-ELL",317,"*","*","*","*"
"Manchester School District","=""0770011""","Non-ELL",503,14,2.8,107,21.3
"Manchester School District","=""0770011""","ELL",29,0,0.0,7,24.1
"Meriden School District","=""0800011""","Non-ELL",581,13,2.2,124,21.3
"Meriden School District","=""0800011""","ELL",38,0,0.0,18,47.4
"Middletown School District","=""0830011""","Non-ELL","*","*","*","*","*"
"Middletown School District","=""0830011""","ELL","*","*","*","*","*"
"Milford School District","=""0840011""","Non-ELL",484,17,3.5,"*","*"
"Milford School District","=""0840011""","ELL",9,0,"*","*","*"
"Monroe School District","=""0850011""","Non-ELL",367,"*","*","*","*"
"Montville School District","=""0860011""","Non-ELL","*","*","*","*","*"
"Montville School District","=""0860011""","ELL","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Non-ELL",347,6,1.7,43,12.4
"Naugatuck School District","=""0880011""","ELL",22,0,0.0,7,31.8
"New Britain School District","=""0890011""","Non-ELL",624,16,2.6,218,34.9
"New Britain School District","=""0890011""","ELL",128,7,5.5,66,51.6
"New Canaan School District","=""0900011""","Non-ELL","*","*","*","*","*"
"New Canaan School District","=""0900011""","ELL","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Non-ELL",240,"*","*","*","*"
"New Haven School District","=""0930011""","Non-ELL",1290,"*","*",338,26.2
"New Haven School District","=""0930011""","ELL",146,"*","*",73,50.0
"New London School District","=""0950011""","Non-ELL",218,"*","*","*","*"
"New London School District","=""0950011""","ELL",48,"*","*","*","*"
"New Milford School District","=""0960011""","Non-ELL",396,"*","*","*","*"
"New Milford School District","=""0960011""","ELL",6,"*","*","*","*"
"Newington School District","=""0940011""","Non-ELL",406,13,3.2,"*","*"
"Newington School District","=""0940011""","ELL",6,0,"*","*","*"
"Newtown School District","=""0970011""","Non-ELL","*","*","*","*","*"
"Newtown School District","=""0970011""","ELL","*","*","*","*","*"
"North Branford School District","=""0990011""","Non-ELL","*","*","*","*","*"
"North Branford School District","=""0990011""","ELL","*","*","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL","*","*","*","*","*"
"North Stonington School District","=""1020011""","ELL","*","*","*","*","*"
"Norwalk School District","=""1030011""","Non-ELL",793,11,1.4,85,10.7
"Norwalk School District","=""1030011""","ELL",99,0,0.0,19,19.2
"Norwich Free Academy District","=""9010022""","Non-ELL",593,12,2.0,"*","*"
"Norwich Free Academy District","=""9010022""","ELL",35,0,0.0,"*","*"
"Norwich School District","=""1040011""","Non-ELL","*","*","*","*","*"
"Norwich School District","=""1040011""","ELL","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","ELL","*","*","*","*","*"
"Oxford School District","=""1080011""","Non-ELL",155,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-ELL","*","*","*","*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*","*","*"
"Plainville School District","=""1100011""","Non-ELL","*","*","*","*","*"
"Plainville School District","=""1100011""","ELL","*","*","*","*","*"
"Plymouth School District","=""1110011""","Non-ELL",139,0,0.0,"*","*"
"Portland School District","=""1130011""","Non-ELL","*","*","*","*","*"
"Portland School District","=""1130011""","ELL","*","*","*","*","*"
"Putnam School District","=""1160011""","Non-ELL","*","*","*","*","*"
"Putnam School District","=""1160011""","ELL","*","*","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL",138,"*","*","*","*"
"Regional School District 04","=""2040012""","Non-ELL","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL","*","*","*","*","*"
"Regional School District 06","=""2060012""","ELL","*","*","*","*","*"
"Regional School District 07","=""2070012""","Non-ELL","*","*","*","*","*"
"Regional School District 07","=""2070012""","ELL","*","*","*","*","*"
"Regional School District 08","=""2080012""","Non-ELL","*","*","*","*","*"
"Regional School District 08","=""2080012""","ELL","*","*","*","*","*"
"Regional School District 09","=""2090012""","Non-ELL",221,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-ELL",175,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-ELL",39,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-ELL","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELL","*","*","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL","*","*","*","*","*"
"Regional School District 13","=""2130012""","ELL","*","*","*","*","*"
"Regional School District 14","=""2140012""","Non-ELL","*","*","*","*","*"
"Regional School District 14","=""2140012""","ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","ELL","*","*","*","*","*"
"Regional School District 17","=""2170012""","Non-ELL",180,0,0.0,10,5.6
"Regional School District 18","=""2180012""","Non-ELL","*","*","*","*","*"
"Regional School District 18","=""2180012""","ELL","*","*","*","*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL",434,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","Non-ELL",183,0,0.0,25,13.7
"Seymour School District","=""1240011""","ELL",6,0,"*",0,"*"
"Shelton School District","=""1260011""","Non-ELL",390,9,2.3,25,6.4
"Shelton School District","=""1260011""","ELL",9,0,"*",0,"*"
"Simsbury School District","=""1280011""","Non-ELL",349,"*","*","*","*"
"Simsbury School District","=""1280011""","ELL",9,0,"*",0,"*"
"Somers School District","=""1290011""","Non-ELL",144,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-ELL",419,"*","*","*","*"
"South Windsor School District","=""1320011""","ELL",6,0,"*",0,"*"
"Southington School District","=""1310011""","Non-ELL","*","*","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","Non-ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","ELL","*","*","*","*","*"
"Stamford School District","=""1350011""","Non-ELL",1061,"*","*","*","*"
"Stamford School District","=""1350011""","ELL",128,"*","*","*","*"
"Stonington School District","=""1370011""","Non-ELL","*","*","*","*","*"
"Stonington School District","=""1370011""","ELL","*","*","*","*","*"
"Stratford School District","=""1380011""","Non-ELL",556,13,2.3,47,8.5
"Stratford School District","=""1380011""","ELL",23,0,0.0,0,0.0
"Suffield School District","=""1390011""","Non-ELL",215,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-ELL",28,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Non-ELL",73,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-ELL","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELL","*","*","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",95,0,0.0,10,10.5
"Tolland School District","=""1420011""","Non-ELL",224,"*","*","*","*"
"Torrington School District","=""1430011""","Non-ELL",273,"*","*","*","*"
"Torrington School District","=""1430011""","ELL",13,0,"*","*","*"
"Trumbull School District","=""1440011""","Non-ELL","*","*","*","*","*"
"Trumbull School District","=""1440011""","ELL","*","*","*","*","*"
"Unified School District #1","=""3360015""","Non-ELL",608,"*","*","*","*"
"Unified School District #1","=""3360015""","ELL",22,"*","*","*","*"
"Unified School District #2","=""3470015""","Non-ELL",38,7,18.4,15,39.5
"Vernon School District","=""1460011""","Non-ELL",283,"*","*","*","*"
"Vernon School District","=""1460011""","ELL",8,0,"*","*","*"
"Wallingford School District","=""1480011""","Non-ELL",546,12,2.2,"*","*"
"Wallingford School District","=""1480011""","ELL",15,0,"*","*","*"
"Waterbury School District","=""1510011""","Non-ELL",1132,"*","*",304,26.9
"Waterbury School District","=""1510011""","ELL",171,"*","*",92,53.8
"Waterford School District","=""1520011""","Non-ELL","*","*","*","*","*"
"Waterford School District","=""1520011""","ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",792,"*","*","*","*"
"West Hartford School District","=""1550011""","ELL",37,"*","*","*","*"
"West Haven School District","=""1560011""","Non-ELL",435,6,1.4,117,26.9
"West Haven School District","=""1560011""","ELL",23,0,0.0,8,34.8
"Westbrook School District","=""1540011""","Non-ELL",75,"*","*","*","*"
"Weston School District","=""1570011""","Non-ELL",195,"*","*",0,0.0
"Westport School District","=""1580011""","Non-ELL","*","*","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL",294,"*","*","*","*"
"Wethersfield School District","=""1590011""","ELL",11,0,"*","*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*","*","*"
"Windham School District","=""1630011""","Non-ELL",216,"*","*","*","*"
"Windham School District","=""1630011""","ELL",44,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","ELL","*","*","*","*","*"
"Windsor School District","=""1640011""","Non-ELL","*","*","*","*","*"
"Windsor School District","=""1640011""","ELL","*","*","*","*","*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*","*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","ELL","*","*","*","*","*"

