"Five-Year Graduation Rates, Trend"
"All Districts, English Learner Status"

"Cromwell School District","Non-ELL","*","*","*","*"
"Cromwell School District","ELL","*","*","*","*"
"Danbury School District","Non-ELL",83.9,87.0,86.4,87.3
"Danbury School District","ELL",68.1,71.1,67.7,58.3
"Darien School District","Non-ELL","*","*",97.5,"*"
"Darien School District","ELL","*","*","N/A","*"
"Department of Mental Health and Addiction Services","Non-ELL","N/A","N/A","*","*"
"Derby School District","Non-ELL","*",79.6,"*","*"
"Derby School District","ELL","*",77.8,"*","*"
"East Granby School District","Non-ELL",97.4,96.7,94.4,93.8
"East Haddam School District","Non-ELL",92.8,"*",97.0,94.3
"East Haddam School District","ELL","N/A","*","N/A","N/A"
"East Hampton School District","Non-ELL",91.4,"*","*",97.5
"East Hampton School District","ELL","N/A","*","*","N/A"
"East Hartford School District","Non-ELL",83.8,84.0,83.4,85.2
"East Hartford School District","ELL",88.2,69.4,84.8,65.7
"East Haven School District","Non-ELL",86.0,76.3,"*","*"
"East Haven School District","ELL",85.7,80.0,"*","*"
"East Lyme School District","Non-ELL",97.5,94.0,"*","*"
"East Lyme School District","ELL","N/A","N/A","*","*"
"East Windsor School District","Non-ELL","*",89.8,"*","*"
"East Windsor School District","ELL","*","N/A","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Non-ELL","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","ELL","*","*","*","*"
"Ellington School District","Non-ELL","*","*","*","*"
"Ellington School District","ELL","*","*","*","*"
"Elm City College Preparatory School District","Non-ELL","N/A",84.2,76.9,"*"
"Elm City College Preparatory School District","ELL","N/A","N/A","N/A","*"
"Enfield School District","Non-ELL","*","*","*","*"
"Enfield School District","ELL","*","*","*","*"
"Explorations District","Non-ELL",70.0,58.6,"*",80.8
"Explorations District","ELL","N/A","N/A","*","N/A"
"Fairfield School District","Non-ELL",96.1,96.6,94.5,95.5
"Fairfield School District","ELL",92.9,84.6,85.7,90.9
"Farmington School District","Non-ELL","*","*","*","*"
"Farmington School District","ELL","*","*","*","*"
"Glastonbury School District","Non-ELL","*","*","*","*"
"Glastonbury School District","ELL","*","*","*","*"
"Granby School District","Non-ELL",97.9,98.4,97.0,"*"
"Granby School District","ELL","N/A","N/A","N/A","*"
"Greenwich School District","Non-ELL",97.7,95.8,96.9,98.0
"Greenwich School District","ELL",86.7,86.7,87.5,88.5
"Griswold School District","Non-ELL",82.6,"*",90.5,87.6
"Griswold School District","ELL","N/A","*","N/A","N/A"
"Groton School District","Non-ELL","*",83.0,83.0,86.3
"Groton School District","ELL","*",63.6,88.9,63.6
"Guilford School District","Non-ELL","*",98.6,"*","*"
"Guilford School District","ELL","*","N/A","*","*"
"Hamden School District","Non-ELL",87.1,89.3,89.5,91.5
"Hamden School District","ELL",90.9,84.6,90.0,90.9
"Hartford School District","Non-ELL",71.6,76.8,78.1,79.6
"Hartford School District","ELL",53.7,57.8,65.3,65.2
"Killingly School District","Non-ELL","*","*","*","*"
"Killingly School District","ELL","*","*","*","*"
"Learn","Non-ELL","N/A","N/A","*","*"
"Learn","ELL","N/A","N/A","*","*"
"Lebanon School District","Non-ELL",93.1,90.7,"*",94.3
"Lebanon School District","ELL","N/A","N/A","*","N/A"
"Ledyard School District","Non-ELL","*","*",90.5,"*"
"Ledyard School District","ELL","*","*","N/A","*"
"Lisbon School District","Non-ELL","*","*","*","*"
"Litchfield School District","Non-ELL","*",98.1,"*",94.1
"Litchfield School District","ELL","*","N/A","*","N/A"
"Madison School District","Non-ELL",97.2,"*",99.7,"*"
"Madison School District","ELL","N/A","*","N/A","*"
"Manchester School District","Non-ELL",75.9,78.4,81.8,85.7
"Manchester School District","ELL",75.9,100.0,78.6,76.9
"Meriden School District","Non-ELL",76.4,76.1,76.1,82.6
"Meriden School District","ELL",52.6,59.2,56.5,61.7
"Middletown School District","Non-ELL","*","*",84.9,"*"
"Middletown School District","ELL","*","*",75.0,"*"
"Milford School District","Non-ELL",91.1,90.9,"*","*"
"Milford School District","ELL",88.9,100.0,"*","*"
"Monroe School District","Non-ELL",97.5,99.1,98.4,98.0
"Montville School District","Non-ELL","*",86.7,87.8,"*"
"Montville School District","ELL","*",100.0,87.5,"*"
"Naugatuck School District","Non-ELL",85.9,86.2,82.4,84.8
"Naugatuck School District","ELL",68.2,100.0,71.4,66.7
"New Britain School District","Non-ELL",62.5,70.4,68.1,74.5
"New Britain School District","ELL",43.0,55.9,59.3,64.1
"New Canaan School District","Non-ELL","*","*","*",99.0
"New Canaan School District","ELL","*","*","*","N/A"
"New Fairfield School District","Non-ELL",94.2,"*","*","*"
"New Fairfield School District","ELL","N/A","*","*","*"
"New Haven School District","Non-ELL",71.4,76.3,77.6,81.2
"New Haven School District","ELL",46.6,66.4,61.5,59.2
"New London School District","Non-ELL",68.3,69.0,66.8,79.6
"New London School District","ELL",66.7,67.9,69.5,68.4
"New Milford School District","Non-ELL","*","*","*","*"
"New Milford School District","ELL","*","*","*","*"
"Newington School District","Non-ELL","*",92.0,92.2,94.6
"Newington School District","ELL","*",88.9,80.0,90.9
"Newtown School District","Non-ELL","*","*",96.2,"*"
"Newtown School District","ELL","*","*","N/A","*"
"North Branford School District","Non-ELL","*","*","*","*"
"North Branford School District","ELL","*","*","*","*"
"North Haven School District","Non-ELL","*","*","*","*"
"North Haven School District","ELL","*","*","*","*"
"North Stonington School District","Non-ELL","*",88.9,95.8,96.4
"North Stonington School District","ELL","*","N/A","N/A","N/A"
"Norwalk School District","Non-ELL",87.9,88.8,88.9,87.6
"Norwalk School District","ELL",80.8,77.5,71.3,69.7
"Norwich Free Academy District","Non-ELL",82.3,88.9,84.1,88.7
"Norwich Free Academy District","ELL",91.4,66.7,85.3,90.3
"Norwich School District","Non-ELL","*","*","N/A","N/A"
"Norwich School District","ELL","*","N/A","N/A","N/A"
"Old Saybrook School District","Non-ELL","*","*","*","*"
"Old Saybrook School District","ELL","*","*","*","*"
"Oxford School District","Non-ELL",96.1,91.8,"*","*"
"Oxford School District","ELL","N/A","N/A","*","*"
"Plainfield School District","Non-ELL","*","*","*","*"
"Plainfield School District","ELL","*","*","*","*"
"Plainville School District","Non-ELL","*","*","*","*"
"Plainville School District","ELL","*","*","*","*"
"Plymouth School District","Non-ELL",96.4,87.8,"*","*"
"Plymouth School District","ELL","N/A","N/A","*","*"
"Portland School District","Non-ELL","*","*","*","*"
"Portland School District","ELL","*","*","*","*"
"Putnam School District","Non-ELL","*","*",87.6,"*"
"Putnam School District","ELL","*","*","N/A","*"
"Regional School District 01","Non-ELL",86.2,95.0,"*",93.4
"Regional School District 01","ELL","N/A","N/A","*","N/A"
"Regional School District 04","Non-ELL","*","*",95.7,"*"
"Regional School District 04","ELL","*","*","N/A","*"
"Regional School District 05","Non-ELL","*","*","*","*"
"Regional School District 05","ELL","*","*","*","*"
"Regional School District 06","Non-ELL","*","*","*","*"
"Regional School District 06","ELL","*","*","*","*"
"Regional School District 07","Non-ELL","*","*",96.9,92.6
"Regional School District 07","ELL","*","*","N/A","N/A"
"Regional School District 08","Non-ELL","*","*",93.7,"*"
"Regional School District 08","ELL","*","*","N/A","*"
"Regional School District 09","Non-ELL",97.3,"*","*","*"
"Regional School District 09","ELL","N/A","*","*","*"
"Regional School District 10","Non-ELL",97.1,97.8,"*",95.8
"Regional School District 10","ELL","N/A","N/A","*","N/A"
"Regional School District 11","Non-ELL",71.8,97.7,86.4,97.5
"Regional School District 12","Non-ELL","*","*","*",95.1
"Regional School District 12","ELL","*","*","*","N/A"
"Regional School District 13","Non-ELL","*",97.2,"*",94.1
"Regional School District 13","ELL","*","N/A","*","N/A"
"Regional School District 14","Non-ELL","*","*","*","*"
"Regional School District 14","ELL","*","*","*","*"
"Regional School District 15","Non-ELL","*","*","*","*"
"Regional School District 15","ELL","*","*","*","*"
"Regional School District 16","Non-ELL","*","*","*",96.1
"Regional School District 16","ELL","*","*","*","N/A"
"Regional School District 17","Non-ELL",94.4,94.7,"*","*"
"Regional School District 17","ELL","N/A","N/A","*","*"
"Regional School District 18","Non-ELL","*",98.1,"*",98.1
"Regional School District 18","ELL","*","N/A","*","N/A"
"Regional School District 19","Non-ELL","*","*","*","*"
"Regional School District 19","ELL","*","*","*","*"
"Ridgefield School District","Non-ELL",96.8,99.3,"*","*"
"Ridgefield School District","ELL","N/A","N/A","*","*"
"Rocky Hill School District","Non-ELL","*","*","*",93.7
"Rocky Hill School District","ELL","*","*","*",100.0
"Seymour School District","Non-ELL",86.3,"*","*","*"
"Seymour School District","ELL",100.0,"*","*","*"
"Shelton School District","Non-ELL",91.3,"*",92.0,"*"
"Shelton School District","ELL",100.0,"*",100.0,"*"
"Simsbury School District","Non-ELL",96.3,"*",98.0,"*"
"Simsbury School District","ELL",100.0,"*","N/A","*"
"Somers School District","Non-ELL",95.8,"*","*",97.7
"Somers School District","ELL","N/A","*","*","N/A"
"South Windsor School District","Non-ELL",92.6,96.8,"*","*"
"South Windsor School District","ELL",100.0,100.0,"*","*"
"Southington School District","Non-ELL","*",94.9,94.8,"*"
"Southington School District","ELL","*",100.0,100.0,"*"
"Stafford School District","Non-ELL","*",90.0,"*","*"
"Stafford School District","ELL","*","N/A","*","*"
"Stamford Academy District","Non-ELL","*","*","*",40.0
"Stamford Academy District","ELL","*","*","*","N/A"
"Stamford School District","Non-ELL",90.1,92.3,93.4,93.7
"Stamford School District","ELL",76.6,71.9,78.1,83.8
"Stonington School District","Non-ELL","*",94.5,"*",94.4
"Stonington School District","ELL","*","N/A","*","N/A"
"Stratford School District","Non-ELL",89.2,89.6,91.6,95.0
"Stratford School District","ELL",100.0,81.8,92.3,77.8
"Suffield School District","Non-ELL",96.7,92.2,94.5,"*"
"Suffield School District","ELL","N/A","N/A","N/A","*"
"The Bridge Academy District","Non-ELL",96.4,80.5,94.4,94.1
"The Gilbert School District","Non-ELL",82.2,"*","*","*"
"The Gilbert School District","ELL","N/A","*","*","*"
"Thomaston School District","Non-ELL","*","*","*",93.1
"Thomaston School District","ELL","*","*","*","N/A"
"Thompson School District","Non-ELL",89.5,89.1,92.9,91.8
"Tolland School District","Non-ELL",94.2,97.8,94.3,92.5
"Torrington School District","Non-ELL",81.3,83.0,89.9,88.8
"Torrington School District","ELL",61.5,92.9,83.3,100.0
"Trumbull School District","Non-ELL","*",98.5,98.5,"*"
"Trumbull School District","ELL","*",77.8,91.7,"*"
"Unified School District #1","Non-ELL","*","*","*","*"
"Unified School District #1","ELL","*","*","*","*"
"Unified School District #2","Non-ELL",42.1,"*","*","*"
"Unified School District #2","ELL","N/A","N/A","*","N/A"
"Vernon School District","Non-ELL",84.1,85.7,85.7,86.1
"Vernon School District","ELL",87.5,90.9,75.0,87.5
"Wallingford School District","Non-ELL",89.6,93.1,92.7,"*"
"Wallingford School District","ELL",80.0,88.9,93.3,"*"
"Waterbury School District","Non-ELL",72.0,68.0,69.8,74.6
"Waterbury School District","ELL",45.6,59.6,60.1,47.2
"Waterford School District","Non-ELL","*","*","*","*"
"Waterford School District","ELL","*","*","*","*"
"Watertown School District","Non-ELL","*","*","*","*"
"Watertown School District","ELL","*","*","*","*"
"West Hartford School District","Non-ELL",93.4,95.8,95.3,95.8
"West Hartford School District","ELL",86.5,88.6,88.6,83.3
"West Haven School District","Non-ELL",71.7,74.9,72.2,77.9
"West Haven School District","ELL",65.2,76.0,55.6,76.9
"Westbrook School District","Non-ELL",94.7,95.1,96.2,95.8
"Weston School District","Non-ELL",99.0,99.5,99.0,"*"
"Weston School District","ELL","N/A","N/A","N/A","*"
"Westport School District","Non-ELL","*","*","*","*"
"Westport School District","ELL","*","*","*","*"
"Wethersfield School District","Non-ELL",92.9,92.1,92.6,94.9
"Wethersfield School District","ELL",90.9,90.9,72.7,85.7
"Wilton School District","Non-ELL","*","*","*","*"
"Wilton School District","ELL","*","*","*","*"
"Windham School District","Non-ELL",72.2,79.7,85.2,83.2
"Windham School District","ELL",50.0,64.4,69.2,75.7
"Windsor Locks School District","Non-ELL","*","*","*","*"
"Windsor Locks School District","ELL","*","*","*","*"
"Windsor School District","Non-ELL","*","*",90.3,93.1
"Windsor School District","ELL","*","*",100.0,100.0
"Wolcott School District","Non-ELL","*",95.0,94.6,"*"
"Wolcott School District","ELL","*","N/A","N/A","*"
"Woodstock Academy District","Non-ELL","*","*","*",97.8
"Woodstock Academy District","ELL","*","*","*","N/A"

