"Five-Year Graduation Rates, Trend"
"All Districts, English Learner Status"

"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Non-ELL","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","ELL","*","*","*","*","*","*","*","*"
"Ellington School District","Non-ELL","*","*","*","*","*","*","*","*"
"Ellington School District","ELL","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Non-ELL","N/A","*","*","*","N/A","*","*","*"
"Elm City College Preparatory School District","ELL","N/A","N/A","N/A","*","N/A","N/A","N/A","*"
"Enfield School District","Non-ELL","*","*","*","*","*","*","*","*"
"Enfield School District","ELL","*","*","*","*","*","*","*","*"
"Explorations District","Non-ELL","*","*","*","*","*","*","*","*"
"Explorations District","ELL","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Fairfield School District","Non-ELL","*","*","*","*","*","*","*","*"
"Fairfield School District","ELL","*","*","*","*","*","*","*","*"
"Farmington School District","Non-ELL","*","*","*","*","*","*","*","*"
"Farmington School District","ELL","*","*","*","*","*","*","*","*"
"Glastonbury School District","Non-ELL","*","*","*","*","*","*","*","*"
"Glastonbury School District","ELL","*","*","*","*","*","*","*","*"
"Granby School District","Non-ELL","*","*","*","*","*","*","*","*"
"Granby School District","ELL","N/A","N/A","N/A","*","N/A","N/A","N/A","*"
"Greenwich School District","Non-ELL","*","*","*","*","*","*","*","*"
"Greenwich School District","ELL","*","*","*","*","*","*","*","*"
"Griswold School District","Non-ELL","*","*","*","*","*","*","*","*"
"Griswold School District","ELL","N/A","*","N/A","N/A","N/A","*","N/A","N/A"
"Groton School District","Non-ELL","*","*","*","*","*","*","*","*"
"Groton School District","ELL","*","*","*","*","*","*","*","*"
"Guilford School District","Non-ELL","*","*","*","*","*","*","*","*"
"Guilford School District","ELL","*","N/A","*","*","*","N/A","*","*"
"Hamden School District","Non-ELL","*","*","*","*","*","*","*","*"
"Hamden School District","ELL","*","*","*","*","*","*","*","*"
"Hartford School District","Non-ELL",26.2,21.8,19.3,15.7,"*","*",2.5,4.8
"Hartford School District","ELL",43.9,39.7,32.0,30.4,"*","*",2.7,4.4
"Killingly School District","Non-ELL","*","*","*","*","*","*","*","*"
"Killingly School District","ELL","*","*","*","*","*","*","*","*"
"Learn","Non-ELL","N/A","N/A","*","*","N/A","N/A","*","*"
"Learn","ELL","N/A","N/A","*","*","N/A","N/A","*","*"
"Lebanon School District","Non-ELL","*","*","*","*","*","*","*","*"
"Lebanon School District","ELL","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Ledyard School District","Non-ELL","*","*",5.6,"*","*","*",3.9,"*"
"Ledyard School District","ELL","*","*","N/A","*","*","*","N/A","*"
"Lisbon School District","Non-ELL","*","*","*","*","*","*","*","*"
"Litchfield School District","Non-ELL","*","*","*","*","*","*","*","*"
"Litchfield School District","ELL","*","N/A","*","N/A","*","N/A","*","N/A"
"Madison School District","Non-ELL","*","*","*","*","*","*","*","*"
"Madison School District","ELL","N/A","*","N/A","*","N/A","*","N/A","*"
"Manchester School District","Non-ELL",21.3,"*","*","*","*","*","*","*"
"Manchester School District","ELL",24.1,"*","*","*","*","*","*","*"
"Meriden School District","Non-ELL",21.3,22.1,20.2,15.4,"*","*","*","*"
"Meriden School District","ELL",47.4,36.6,37.1,35.0,"*","*","*","*"
"Middletown School District","Non-ELL","*","*","*","*","*","*","*","*"
"Middletown School District","ELL","*","*","*","*","*","*","*","*"
"Milford School District","Non-ELL","*","*","*","*","*","*","*","*"
"Milford School District","ELL","*","*","*","*","*","*","*","*"
"Monroe School District","Non-ELL","*","*","*","*","*","*","*","*"
"Montville School District","Non-ELL","*","*","*","*","*","*","*","*"
"Montville School District","ELL","*","*","*","*","*","*","*","*"
"Naugatuck School District","Non-ELL",12.4,"*","*","*","*","*","*","*"
"Naugatuck School District","ELL",31.8,"*","*","*","*","*","*","*"
"New Britain School District","Non-ELL",34.9,27.6,27.0,20.7,2.6,"*",4.9,"*"
"New Britain School District","ELL",51.6,41.5,35.6,31.5,5.5,"*",5.1,"*"
"New Canaan School District","Non-ELL","*","*","*","*","*","*","*","*"
"New Canaan School District","ELL","*","*","*","N/A","*","*","*","N/A"
"New Fairfield School District","Non-ELL","*","*","*","*","*","*","*","*"
"New Fairfield School District","ELL","N/A","*","*","*","N/A","*","*","*"
"New Haven School District","Non-ELL",26.2,22.2,19.9,15.6,"*","*","*","*"
"New Haven School District","ELL",50.0,32.9,34.8,36.9,"*","*","*","*"
"New London School District","Non-ELL",25.7,29.4,28.1,17.7,"*","*","*","*"
"New London School District","ELL",29.2,26.4,27.1,26.3,"*","*","*","*"
"New Milford School District","Non-ELL","*","*","*","*","*","*","*","*"
"New Milford School District","ELL","*","*","*","*","*","*","*","*"
"Newington School District","Non-ELL","*","*","*","*","*","*","*","*"
"Newington School District","ELL","*","*","*","*","*","*","*","*"
"Newtown School District","Non-ELL","*","*","*","*","*","*","*","*"
"Newtown School District","ELL","*","*","N/A","*","*","*","N/A","*"
"North Branford School District","Non-ELL","*","*","*","*","*","*","*","*"
"North Branford School District","ELL","*","*","*","*","*","*","*","*"
"North Haven School District","Non-ELL","*","*","*","*","*","*","*","*"
"North Haven School District","ELL","*","*","*","*","*","*","*","*"
"North Stonington School District","Non-ELL","*","*","*","*","*","*","*","*"
"North Stonington School District","ELL","*","N/A","N/A","N/A","*","N/A","N/A","N/A"
"Norwalk School District","Non-ELL",10.7,10.7,10.3,6.8,"*","*","*",5.6
"Norwalk School District","ELL",19.2,22.5,28.8,18.2,"*","*","*",12.1
"Norwich Free Academy District","Non-ELL","*",10.6,"*","*","*","*","*","*"
"Norwich Free Academy District","ELL","*",33.3,"*","*","*","*","*","*"
"Norwich School District","Non-ELL","*",61.4,"N/A","N/A","*","*","N/A","N/A"
"Norwich School District","ELL","*","N/A","N/A","N/A","*","N/A","N/A","N/A"
"Old Saybrook School District","Non-ELL","*","*","*","*","*","*","*","*"
"Old Saybrook School District","ELL","*","*","*","*","*","*","*","*"
"Oxford School District","Non-ELL","*","*","*","*","*","*","*","*"
"Oxford School District","ELL","N/A","N/A","*","*","N/A","N/A","*","*"
"Plainfield School District","Non-ELL","*","*","*","*","*","*","*","*"
"Plainfield School District","ELL","*","*","*","*","*","*","*","*"
"Plainville School District","Non-ELL","*","*","*","*","*","*","*","*"
"Plainville School District","ELL","*","*","*","*","*","*","*","*"
"Plymouth School District","Non-ELL","*","*","*","*","*","*","*","*"
"Plymouth School District","ELL","N/A","N/A","*","*","N/A","N/A","*","*"
"Portland School District","Non-ELL","*","*","*","*","*","*","*","*"
"Portland School District","ELL","*","*","*","*","*","*","*","*"
"Putnam School District","Non-ELL","*","*","*","*","*","*","*","*"
"Putnam School District","ELL","*","*","N/A","*","*","*","N/A","*"
"Regional School District 01","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 01","ELL","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Regional School District 04","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 04","ELL","*","*","N/A","*","*","*","N/A","*"
"Regional School District 05","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 05","ELL","*","*","*","*","*","*","*","*"
"Regional School District 06","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 06","ELL","*","*","*","*","*","*","*","*"
"Regional School District 07","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 07","ELL","*","*","N/A","N/A","*","*","N/A","N/A"
"Regional School District 08","Non-ELL","*","*",3.9,"*","*","*",2.5,"*"
"Regional School District 08","ELL","*","*","N/A","*","*","*","N/A","*"
"Regional School District 09","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 09","ELL","N/A","*","*","*","N/A","*","*","*"
"Regional School District 10","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 10","ELL","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Regional School District 11","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 12","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 12","ELL","*","*","*","N/A","*","*","*","N/A"
"Regional School District 13","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 13","ELL","*","N/A","*","N/A","*","N/A","*","N/A"
"Regional School District 14","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 14","ELL","*","*","*","*","*","*","*","*"
"Regional School District 15","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 15","ELL","*","*","*","*","*","*","*","*"
"Regional School District 16","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 16","ELL","*","*","*","N/A","*","*","*","N/A"
"Regional School District 17","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 17","ELL","N/A","N/A","*","*","N/A","N/A","*","*"
"Regional School District 18","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 18","ELL","*","N/A","*","N/A","*","N/A","*","N/A"
"Regional School District 19","Non-ELL","*","*","*","*","*","*","*","*"
"Regional School District 19","ELL","*","*","*","*","*","*","*","*"
"Ridgefield School District","Non-ELL","*","*","*","*","*","*","*","*"
"Ridgefield School District","ELL","N/A","N/A","*","*","N/A","N/A","*","*"
"Rocky Hill School District","Non-ELL","*","*","*","*","*","*","*","*"
"Rocky Hill School District","ELL","*","*","*","*","*","*","*","*"
"Seymour School District","Non-ELL","*","*","*","*","*","*","*","*"
"Seymour School District","ELL","*","*","*","*","*","*","*","*"
"Shelton School District","Non-ELL","*","*","*","*","*","*","*","*"
"Shelton School District","ELL","*","*","*","*","*","*","*","*"
"Simsbury School District","Non-ELL","*","*","*","*","*","*","*","*"
"Simsbury School District","ELL","*","*","N/A","*","*","*","N/A","*"
"Somers School District","Non-ELL","*","*","*","*","*","*","*","*"
"Somers School District","ELL","N/A","*","*","N/A","N/A","*","*","N/A"
"South Windsor School District","Non-ELL","*","*","*","*","*","*","*","*"
"South Windsor School District","ELL","*","*","*","*","*","*","*","*"
"Southington School District","Non-ELL","*","*","*","*","*","*","*","*"
"Southington School District","ELL","*","*","*","*","*","*","*","*"
"Stafford School District","Non-ELL","*","*","*","*","*","*","*","*"
"Stafford School District","ELL","*","N/A","*","*","*","N/A","*","*"
"Stamford Academy District","Non-ELL","*","*","*",34.5,"*","*","*",25.5
"Stamford Academy District","ELL","*","*","*","N/A","*","*","*","N/A"
"Stamford School District","Non-ELL",8.3,6.9,5.8,4.6,"*","*","*","*"
"Stamford School District","ELL",21.1,26.1,19.0,15.2,"*","*","*","*"
"Stonington School District","Non-ELL","*","*","*","*","*","*","*","*"
"Stonington School District","ELL","*","N/A","*","N/A","*","N/A","*","N/A"
"Stratford School District","Non-ELL","*","*","*","*","*","*","*","*"
"Stratford School District","ELL","*","*","*","*","*","*","*","*"
"Suffield School District","Non-ELL","*","*","*","*","*","*","*","*"
"Suffield School District","ELL","N/A","N/A","N/A","*","N/A","N/A","N/A","*"
"The Bridge Academy District","Non-ELL","*","*","*","*","*","*","*","*"
"The Gilbert School District","Non-ELL","*","*","*","*","*","*","*","*"
"The Gilbert School District","ELL","N/A","*","*","*","N/A","*","*","*"
"Thomaston School District","Non-ELL","*","*","*","*","*","*","*","*"
"Thomaston School District","ELL","*","*","*","N/A","*","*","*","N/A"
"Thompson School District","Non-ELL","*","*","*","*","*","*","*","*"
"Tolland School District","Non-ELL","*","*","*","*","*","*","*","*"
"Torrington School District","Non-ELL","*","*","*","*","*","*","*","*"
"Torrington School District","ELL","*","*","*","*","*","*","*","*"
"Trumbull School District","Non-ELL","*","*","*","*","*","*","*","*"
"Trumbull School District","ELL","*","*","*","*","*","*","*","*"
"Unified School District #1","Non-ELL",91.4,96.4,79.9,74.1,"*","*","*",24.9
"Unified School District #1","ELL",95.5,97.0,83.3,42.9,"*","*","*",57.1
"Unified School District #2","Non-ELL",39.5,58.8,"*",47.7,18.4,"*","*","*"
"Unified School District #2","ELL","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Vernon School District","Non-ELL","*","*","*","*","*","*","*","*"
"Vernon School District","ELL","*","*","*","*","*","*","*","*"
"Wallingford School District","Non-ELL","*","*","*","*","*","*","*","*"
"Wallingford School District","ELL","*","*","*","*","*","*","*","*"
"Waterbury School District","Non-ELL",26.9,30.7,28.5,23.4,"*","*","*","*"
"Waterbury School District","ELL",53.8,40.4,39.3,52.1,"*","*","*","*"
"Waterford School District","Non-ELL","*","*","*","*","*","*","*","*"
"Waterford School District","ELL","*","*","*","*","*","*","*","*"
"Watertown School District","Non-ELL","*","*","*","*","*","*","*","*"
"Watertown School District","ELL","*","*","*","*","*","*","*","*"
"West Hartford School District","Non-ELL","*","*","*","*","*","*","*","*"
"West Hartford School District","ELL","*","*","*","*","*","*","*","*"
"West Haven School District","Non-ELL",26.9,24.0,24.4,"*","*","*","*","*"
"West Haven School District","ELL",34.8,24.0,40.7,"*","*","*","*","*"
"Westbrook School District","Non-ELL","*","*","*","*","*","*","*","*"
"Weston School District","Non-ELL","*","*","*","*","*","*","*","*"
"Weston School District","ELL","N/A","N/A","N/A","*","N/A","N/A","N/A","*"
"Westport School District","Non-ELL","*","*","*","*","*","*","*","*"
"Westport School District","ELL","*","*","*","*","*","*","*","*"
"Wethersfield School District","Non-ELL","*","*","*","*","*","*","*","*"
"Wethersfield School District","ELL","*","*","*","*","*","*","*","*"
"Wilton School District","Non-ELL","*","*","*","*","*","*","*","*"
"Wilton School District","ELL","*","*","*","*","*","*","*","*"
"Windham School District","Non-ELL",25.0,18.8,12.9,13.7,"*","*","*","*"
"Windham School District","ELL",43.2,33.3,28.2,21.6,"*","*","*","*"
"Windsor Locks School District","Non-ELL","*","*","*","*","*","*","*","*"
"Windsor Locks School District","ELL","*","*","*","*","*","*","*","*"
"Windsor School District","Non-ELL","*","*","*","*","*","*","*","*"
"Windsor School District","ELL","*","*","*","*","*","*","*","*"
"Wolcott School District","Non-ELL","*","*","*","*","*","*","*","*"
"Wolcott School District","ELL","*","N/A","N/A","*","*","N/A","N/A","*"
"Woodstock Academy District","Non-ELL","*","*","*","*","*","*","*","*"
"Woodstock Academy District","ELL","*","*","*","N/A","*","*","*","N/A"

