"Five-Year Graduation Rates, 2013-14"
"All Districts, High Needs Status"

"",,,,"Graduates",
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","High Needs",43,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-High Needs",26,"*","*"
"Ellington School District","=""0480011""","High Needs",41,"*","*"
"Ellington School District","=""0480011""","Non-High Needs",153,"*","*"
"Elm City College Preparatory School District","=""2890013""","High Needs","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Non-High Needs","*","*","*"
"Enfield School District","=""0490011""","High Needs",175,135,77.1
"Enfield School District","=""0490011""","Non-High Needs",251,241,96.0
"Explorations District","=""2720013""","High Needs","*","*","*"
"Explorations District","=""2720013""","Non-High Needs","*","*","*"
"Fairfield School District","=""0510011""","High Needs",169,143,84.6
"Fairfield School District","=""0510011""","Non-High Needs",558,551,98.7
"Farmington School District","=""0520011""","High Needs",65,58,89.2
"Farmington School District","=""0520011""","Non-High Needs",275,275,100.0
"Glastonbury School District","=""0540011""","High Needs",124,"*","*"
"Glastonbury School District","=""0540011""","Non-High Needs",460,"*","*"
"Granby School District","=""0560011""","High Needs",37,"*","*"
"Granby School District","=""0560011""","Non-High Needs",164,"*","*"
"Greenwich School District","=""0570011""","High Needs",200,"*","*"
"Greenwich School District","=""0570011""","Non-High Needs",467,"*","*"
"Griswold School District","=""0580011""","High Needs",88,"*","*"
"Griswold School District","=""0580011""","Non-High Needs",82,"*","*"
"Groton School District","=""0590011""","High Needs",170,133,78.2
"Groton School District","=""0590011""","Non-High Needs",147,138,93.9
"Guilford School District","=""0600011""","High Needs",69,"*","*"
"Guilford School District","=""0600011""","Non-High Needs",215,"*","*"
"Hamden School District","=""0620011""","High Needs",228,"*","*"
"Hamden School District","=""0620011""","Non-High Needs",229,"*","*"
"Hartford School District","=""0640011""","High Needs",1239,"*","*"
"Hartford School District","=""0640011""","Non-High Needs",111,"*","*"
"Killingly School District","=""0690011""","High Needs",115,86,74.8
"Killingly School District","=""0690011""","Non-High Needs",102,97,95.1
"Learn","=""2450014""","High Needs",93,84,90.3
"Learn","=""2450014""","Non-High Needs",60,60,100.0
"Lebanon School District","=""0710011""","High Needs",27,"*","*"
"Lebanon School District","=""0710011""","Non-High Needs",78,"*","*"
"Ledyard School District","=""0720011""","High Needs",94,"*","*"
"Ledyard School District","=""0720011""","Non-High Needs",150,"*","*"
"Lisbon School District","=""0730011""","High Needs","*","*","*"
"Lisbon School District","=""0730011""","Non-High Needs","*","*","*"
"Litchfield School District","=""0740011""","High Needs",8,"*","*"
"Litchfield School District","=""0740011""","Non-High Needs",60,"*","*"
"Madison School District","=""0760011""","High Needs",58,"*","*"
"Madison School District","=""0760011""","Non-High Needs",262,"*","*"
"Manchester School District","=""0770011""","High Needs",281,"*","*"
"Manchester School District","=""0770011""","Non-High Needs",173,"*","*"
"Meriden School District","=""0800011""","High Needs",439,332,75.6
"Meriden School District","=""0800011""","Non-High Needs",167,156,93.4
"Middletown School District","=""0830011""","High Needs",171,131,76.6
"Middletown School District","=""0830011""","Non-High Needs",158,154,97.5
"Milford School District","=""0840011""","High Needs",178,159,89.3
"Milford School District","=""0840011""","Non-High Needs",326,319,97.9
"Monroe School District","=""0850011""","High Needs",70,"*","*"
"Monroe School District","=""0850011""","Non-High Needs",229,"*","*"
"Montville School District","=""0860011""","High Needs",82,71,86.6
"Montville School District","=""0860011""","Non-High Needs",110,104,94.5
"Naugatuck School District","=""0880011""","High Needs",195,154,79.0
"Naugatuck School District","=""0880011""","Non-High Needs",137,126,92.0
"New Britain School District","=""0890011""","High Needs",544,382,70.2
"New Britain School District","=""0890011""","Non-High Needs",100,88,88.0
"New Canaan School District","=""0900011""","High Needs",36,"*","*"
"New Canaan School District","=""0900011""","Non-High Needs",276,"*","*"
"New Fairfield School District","=""0910011""","High Needs",50,45,90.0
"New Fairfield School District","=""0910011""","Non-High Needs",190,188,98.9
"New Haven School District","=""0930011""","High Needs",1146,895,78.1
"New Haven School District","=""0930011""","Non-High Needs",149,134,89.9
"New London School District","=""0950011""","High Needs","*","*","*"
"New London School District","=""0950011""","Non-High Needs","*","*","*"
"New Milford School District","=""0960011""","High Needs",101,79,78.2
"New Milford School District","=""0960011""","Non-High Needs",280,272,97.1
"Newington School District","=""0940011""","High Needs",118,"*","*"
"Newington School District","=""0940011""","Non-High Needs",248,"*","*"
"Newtown School District","=""0970011""","High Needs",71,62,87.3
"Newtown School District","=""0970011""","Non-High Needs",352,352,100.0
"North Branford School District","=""0990011""","High Needs",50,"*","*"
"North Branford School District","=""0990011""","Non-High Needs",99,"*","*"
"North Haven School District","=""1010011""","High Needs",82,62,75.6
"North Haven School District","=""1010011""","Non-High Needs",235,225,95.7
"North Stonington School District","=""1020011""","High Needs",17,"*","*"
"North Stonington School District","=""1020011""","Non-High Needs",39,"*","*"
"Norwalk School District","=""1030011""","High Needs",463,367,79.3
"Norwalk School District","=""1030011""","Non-High Needs",355,338,95.2
"Norwich Free Academy District","=""9010022""","High Needs",284,226,79.6
"Norwich Free Academy District","=""9010022""","Non-High Needs",321,311,96.9
"Old Saybrook School District","=""1060011""","High Needs",41,34,82.9
"Old Saybrook School District","=""1060011""","Non-High Needs",96,93,96.9
"Oxford School District","=""1080011""","High Needs",21,17,81.0
"Oxford School District","=""1080011""","Non-High Needs",153,151,98.7
"Plainfield School District","=""1090011""","High Needs",86,"*","*"
"Plainfield School District","=""1090011""","Non-High Needs",85,"*","*"
"Plainville School District","=""1100011""","High Needs",86,"*","*"
"Plainville School District","=""1100011""","Non-High Needs",91,"*","*"
"Plymouth School District","=""1110011""","High Needs",55,42,76.4
"Plymouth School District","=""1110011""","Non-High Needs",83,80,96.4
"Portland School District","=""1130011""","High Needs",28,22,78.6
"Portland School District","=""1130011""","Non-High Needs",85,85,100.0
"Putnam School District","=""1160011""","High Needs",48,41,85.4
"Putnam School District","=""1160011""","Non-High Needs",19,19,"*"
"Regional School District 01","=""2010012""","High Needs",35,"*","*"
"Regional School District 01","=""2010012""","Non-High Needs",86,"*","*"
"Regional School District 04","=""2040012""","High Needs",33,"*","*"
"Regional School District 04","=""2040012""","Non-High Needs",103,"*","*"
"Regional School District 05","=""2050012""","High Needs",78,70,89.7
"Regional School District 05","=""2050012""","Non-High Needs",341,337,98.8
"Regional School District 06","=""2060012""","High Needs",34,"*","*"
"Regional School District 06","=""2060012""","Non-High Needs",60,"*","*"
"Regional School District 07","=""2070012""","High Needs",50,"*","*"
"Regional School District 07","=""2070012""","Non-High Needs",165,"*","*"
"Regional School District 08","=""2080012""","High Needs",75,67,89.3
"Regional School District 08","=""2080012""","Non-High Needs",221,216,97.7
"Regional School District 09","=""2090012""","High Needs",48,"*","*"
"Regional School District 09","=""2090012""","Non-High Needs",204,"*","*"
"Regional School District 10","=""2100012""","High Needs",41,"*","*"
"Regional School District 10","=""2100012""","Non-High Needs",175,"*","*"
"Regional School District 11","=""2110012""","High Needs",21,"*","*"
"Regional School District 11","=""2110012""","Non-High Needs",19,"*","*"
"Regional School District 12","=""2120012""","High Needs",26,"*","*"
"Regional School District 12","=""2120012""","Non-High Needs",55,"*","*"
"Regional School District 13","=""2130012""","High Needs",33,27,81.8
"Regional School District 13","=""2130012""","Non-High Needs",103,101,98.1
"Regional School District 14","=""2140012""","High Needs",43,"*","*"
"Regional School District 14","=""2140012""","Non-High Needs",167,"*","*"
"Regional School District 15","=""2150012""","High Needs",67,"*","*"
"Regional School District 15","=""2150012""","Non-High Needs",262,"*","*"
"Regional School District 16","=""2160012""","High Needs",49,"*","*"
"Regional School District 16","=""2160012""","Non-High Needs",132,"*","*"
"Regional School District 17","=""2170012""","High Needs",42,"*","*"
"Regional School District 17","=""2170012""","Non-High Needs",111,"*","*"
"Regional School District 18","=""2180012""","High Needs",12,"*","*"
"Regional School District 18","=""2180012""","Non-High Needs",95,"*","*"
"Regional School District 19","=""2190012""","High Needs",83,"*","*"
"Regional School District 19","=""2190012""","Non-High Needs",208,"*","*"
"Ridgefield School District","=""1180011""","High Needs",67,"*","*"
"Ridgefield School District","=""1180011""","Non-High Needs",391,"*","*"
"Rocky Hill School District","=""1190011""","High Needs",38,"*","*"
"Rocky Hill School District","=""1190011""","Non-High Needs",143,"*","*"
"Seymour School District","=""1240011""","High Needs",50,40,80.0
"Seymour School District","=""1240011""","Non-High Needs",86,82,95.3
"Shelton School District","=""1260011""","High Needs",110,89,80.9
"Shelton School District","=""1260011""","Non-High Needs",259,255,98.5
"Simsbury School District","=""1280011""","High Needs",88,"*","*"
"Simsbury School District","=""1280011""","Non-High Needs",318,"*","*"
"Somers School District","=""1290011""","High Needs",25,"*","*"
"Somers School District","=""1290011""","Non-High Needs",105,"*","*"
"South Windsor School District","=""1320011""","High Needs",77,"*","*"
"South Windsor School District","=""1320011""","Non-High Needs",269,"*","*"
"Southington School District","=""1310011""","High Needs",129,"*","*"
"Southington School District","=""1310011""","Non-High Needs",382,"*","*"
"Stafford School District","=""1340011""","High Needs",49,"*","*"
"Stafford School District","=""1340011""","Non-High Needs",92,"*","*"
"Stamford Academy District","=""2820013""","High Needs",55,22,40.0
"Stamford School District","=""1350011""","High Needs",729,657,90.1
"Stamford School District","=""1350011""","Non-High Needs",463,450,97.2
"Stonington School District","=""1370011""","High Needs",54,44,81.5
"Stonington School District","=""1370011""","Non-High Needs",123,123,100.0
"Stratford School District","=""1380011""","High Needs",304,277,91.1
"Stratford School District","=""1380011""","Non-High Needs",339,332,97.9
"Suffield School District","=""1390011""","High Needs",43,"*","*"
"Suffield School District","=""1390011""","Non-High Needs",171,"*","*"
"The Bridge Academy District","=""2690013""","High Needs","*","*","*"
"The Bridge Academy District","=""2690013""","Non-High Needs","*","*","*"
"The Gilbert School District","=""9020022""","High Needs",46,"*","*"
"The Gilbert School District","=""9020022""","Non-High Needs",43,"*","*"
"Thomaston School District","=""1400011""","High Needs",24,"*","*"
"Thomaston School District","=""1400011""","Non-High Needs",48,"*","*"
"Thompson School District","=""1410011""","High Needs",37,"*","*"
"Thompson School District","=""1410011""","Non-High Needs",48,"*","*"
"Tolland School District","=""1420011""","High Needs",36,30,83.3
"Tolland School District","=""1420011""","Non-High Needs",192,181,94.3
"Torrington School District","=""1430011""","High Needs",150,127,84.7
"Torrington School District","=""1430011""","Non-High Needs",115,109,94.8
"Trumbull School District","=""1440011""","High Needs",120,"*","*"
"Trumbull School District","=""1440011""","Non-High Needs",435,"*","*"
"Unified School District #1","=""3360015""","High Needs",417,"*","*"
"Unified School District #1","=""3360015""","Non-High Needs",6,0,"*"
"Unified School District #2","=""3470015""","High Needs","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*"
"Vernon School District","=""1460011""","High Needs",132,"*","*"
"Vernon School District","=""1460011""","Non-High Needs",163,"*","*"
"Wallingford School District","=""1480011""","High Needs",140,115,82.1
"Wallingford School District","=""1480011""","Non-High Needs",345,335,97.1
"Waterbury School District","=""1510011""","High Needs",1157,797,68.9
"Waterbury School District","=""1510011""","Non-High Needs",186,160,86.0
"Waterford School District","=""1520011""","High Needs",49,"*","*"
"Waterford School District","=""1520011""","Non-High Needs",153,"*","*"
"Watertown School District","=""1530011""","High Needs",77,"*","*"
"Watertown School District","=""1530011""","Non-High Needs",151,"*","*"
"West Hartford School District","=""1550011""","High Needs",258,"*","*"
"West Hartford School District","=""1550011""","Non-High Needs",482,"*","*"
"West Haven School District","=""1560011""","High Needs",294,219,74.5
"West Haven School District","=""1560011""","Non-High Needs",126,108,85.7
"Westbrook School District","=""1540011""","High Needs",16,13,"*"
"Westbrook School District","=""1540011""","Non-High Needs",56,56,100.0
"Weston School District","=""1570011""","High Needs",27,"*","*"
"Weston School District","=""1570011""","Non-High Needs",153,"*","*"
"Westport School District","=""1580011""","High Needs",88,"*","*"
"Westport School District","=""1580011""","Non-High Needs",362,"*","*"
"Wethersfield School District","=""1590011""","High Needs",93,80,86.0
"Wethersfield School District","=""1590011""","Non-High Needs",211,208,98.6
"Wilton School District","=""1610011""","High Needs",47,"*","*"
"Wilton School District","=""1610011""","Non-High Needs",254,"*","*"
"Windham School District","=""1630011""","High Needs",127,"*","*"
"Windham School District","=""1630011""","Non-High Needs",41,"*","*"
"Windsor Locks School District","=""1650011""","High Needs",59,"*","*"
"Windsor Locks School District","=""1650011""","Non-High Needs",78,"*","*"
"Windsor School District","=""1640011""","High Needs",138,122,88.4
"Windsor School District","=""1640011""","Non-High Needs",158,154,97.5
"Wolcott School District","=""1660011""","High Needs",90,"*","*"
"Wolcott School District","=""1660011""","Non-High Needs",152,"*","*"
"Woodstock Academy District","=""9030022""","High Needs",39,"*","*"
"Woodstock Academy District","=""9030022""","Non-High Needs",236,"*","*"

