"Five-Year Graduation Rates, 2013-14"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"East Haddam School District","=""0410011""","Eligible For Reduced Lunch",9,0,"*",0,"*"
"East Haddam School District","=""0410011""","Not Eligible For Lunch",84,"*","*",0,0.0
"East Hampton School District","=""0420011""","Eligible For Free Lunch","*","*","*","*","*"
"East Hampton School District","=""0420011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Hampton School District","=""0420011""","Not Eligible For Lunch",107,0,0.0,0,0.0
"East Hartford School District","=""0430011""","Eligible For Free Lunch",299,14,4.7,43,14.4
"East Hartford School District","=""0430011""","Eligible For Reduced Lunch",65,"*","*","*","*"
"East Hartford School District","=""0430011""","Not Eligible For Lunch",138,"*","*","*","*"
"East Haven School District","=""0440011""","Eligible For Free Lunch",93,"*","*","*","*"
"East Haven School District","=""0440011""","Eligible For Reduced Lunch",42,"*","*","*","*"
"East Haven School District","=""0440011""","Not Eligible For Lunch",122,"*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Free Lunch",18,"*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Reduced Lunch",13,0,"*",0,"*"
"East Lyme School District","=""0450011""","Not Eligible For Lunch",244,"*","*","*","*"
"East Windsor School District","=""0470011""","Eligible For Free Lunch",33,"*","*",0,0.0
"East Windsor School District","=""0470011""","Eligible For Reduced Lunch",11,0,"*","*","*"
"East Windsor School District","=""0470011""","Not Eligible For Lunch",65,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Free Lunch",33,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Reduced Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Not Eligible For Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Eligible For Free Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Not Eligible For Lunch",172,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Free Lunch",13,0,"*","*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Not Eligible For Lunch","*","*","*","*","*"
"Enfield School District","=""0490011""","Eligible For Free Lunch",102,"*","*","*","*"
"Enfield School District","=""0490011""","Eligible For Reduced Lunch",38,0,0.0,"*","*"
"Enfield School District","=""0490011""","Not Eligible For Lunch",286,"*","*","*","*"
"Explorations District","=""2720013""","Eligible For Free Lunch",14,0,"*","*","*"
"Explorations District","=""2720013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Not Eligible For Lunch","*","*","*","*","*"
"Fairfield School District","=""0510011""","Eligible For Free Lunch",83,"*","*","*","*"
"Fairfield School District","=""0510011""","Eligible For Reduced Lunch",20,0,0.0,"*","*"
"Fairfield School District","=""0510011""","Not Eligible For Lunch",624,"*","*",12,1.9
"Farmington School District","=""0520011""","Eligible For Free Lunch","*","*","*","*","*"
"Farmington School District","=""0520011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Farmington School District","=""0520011""","Not Eligible For Lunch",308,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eligible For Free Lunch",43,"*","*",0,0.0
"Glastonbury School District","=""0540011""","Eligible For Reduced Lunch",20,"*","*","*","*"
"Glastonbury School District","=""0540011""","Not Eligible For Lunch",521,"*","*","*","*"
"Granby School District","=""0560011""","Eligible For Free Lunch",11,"*","*","*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",184,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Free Lunch",93,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",28,0,0.0,"*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",546,"*","*","*","*"
"Griswold School District","=""0580011""","Eligible For Free Lunch",55,"*","*","*","*"
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",18,0,"*","*","*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",97,"*","*","*","*"
"Groton School District","=""0590011""","Eligible For Free Lunch",104,"*","*","*","*"
"Groton School District","=""0590011""","Eligible For Reduced Lunch",45,0,0.0,8,17.8
"Groton School District","=""0590011""","Not Eligible For Lunch",168,"*","*","*","*"
"Guilford School District","=""0600011""","Eligible For Free Lunch",25,"*","*","*","*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch",16,0,"*","*","*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",243,"*","*","*","*"
"Hamden School District","=""0620011""","Eligible For Free Lunch",129,10,7.8,17,13.2
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",59,"*","*","*","*"
"Hamden School District","=""0620011""","Not Eligible For Lunch",269,"*","*","*","*"
"Hartford School District","=""0640011""","Eligible For Free Lunch",1134,58,5.1,226,19.9
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",72,"*","*","*","*"
"Hartford School District","=""0640011""","Not Eligible For Lunch",144,"*","*","*","*"
"Killingly School District","=""0690011""","Eligible For Free Lunch",69,0,0.0,20,29.0
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",24,0,0.0,"*","*"
"Killingly School District","=""0690011""","Not Eligible For Lunch",124,"*","*","*","*"
"Learn","=""2450014""","Eligible For Free Lunch",56,"*","*","*","*"
"Learn","=""2450014""","Eligible For Reduced Lunch",27,0,0.0,"*","*"
"Learn","=""2450014""","Not Eligible For Lunch",70,"*","*","*","*"
"Lebanon School District","=""0710011""","Eligible For Free Lunch","*","*","*","*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",85,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Free Lunch",42,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",16,0,"*",0,"*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",186,"*","*","*","*"
"Lisbon School District","=""0730011""","Eligible For Free Lunch","*","*","*","*","*"
"Lisbon School District","=""0730011""","Not Eligible For Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",61,"*","*","*","*"
"Madison School District","=""0760011""","Eligible For Free Lunch",15,0,"*",0,"*"
"Madison School District","=""0760011""","Eligible For Reduced Lunch",9,0,"*",0,"*"
"Madison School District","=""0760011""","Not Eligible For Lunch",296,"*","*","*","*"
"Manchester School District","=""0770011""","Eligible For Free Lunch",193,"*","*","*","*"
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",57,"*","*","*","*"
"Manchester School District","=""0770011""","Not Eligible For Lunch",204,"*","*","*","*"
"Meriden School District","=""0800011""","Eligible For Free Lunch",333,6,1.8,82,24.6
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",73,"*","*","*","*"
"Meriden School District","=""0800011""","Not Eligible For Lunch",200,"*","*","*","*"
"Middletown School District","=""0830011""","Eligible For Free Lunch",125,"*","*",23,18.4
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",21,0,0.0,"*","*"
"Middletown School District","=""0830011""","Not Eligible For Lunch",183,"*","*","*","*"
"Milford School District","=""0840011""","Eligible For Free Lunch",89,"*","*","*","*"
"Milford School District","=""0840011""","Eligible For Reduced Lunch",39,0,0.0,"*","*"
"Milford School District","=""0840011""","Not Eligible For Lunch",376,"*","*",9,2.4
"Monroe School District","=""0850011""","Eligible For Free Lunch",20,0,0.0,0,0.0
"Monroe School District","=""0850011""","Eligible For Reduced Lunch",18,0,"*",0,"*"
"Monroe School District","=""0850011""","Not Eligible For Lunch",261,"*","*","*","*"
"Montville School District","=""0860011""","Eligible For Free Lunch",49,0,0.0,9,18.4
"Montville School District","=""0860011""","Eligible For Reduced Lunch",17,0,"*","*","*"
"Montville School District","=""0860011""","Not Eligible For Lunch",126,"*","*","*","*"
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",118,"*","*","*","*"
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",48,"*","*","*","*"
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",166,"*","*","*","*"
"New Britain School District","=""0890011""","Eligible For Free Lunch",421,20,4.8,113,26.8
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",83,"*","*","*","*"
"New Britain School District","=""0890011""","Not Eligible For Lunch",140,"*","*","*","*"
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","*","*","*","*","*"
"New Canaan School District","=""0900011""","Not Eligible For Lunch","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Free Lunch",16,"*","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch",11,"*","*",0,"*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",213,"*","*","*","*"
"New Haven School District","=""0930011""","Eligible For Free Lunch",886,33,3.7,170,19.2
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",169,"*","*","*","*"
"New Haven School District","=""0930011""","Not Eligible For Lunch",240,"*","*","*","*"
"New London School District","=""0950011""","Eligible For Free Lunch",189,"*","*","*","*"
"New London School District","=""0950011""","Eligible For Reduced Lunch",19,"*","*",0,"*"
"New London School District","=""0950011""","Not Eligible For Lunch",16,"*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",50,"*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",22,0,0.0,"*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",309,"*","*",10,3.2
"Newington School District","=""0940011""","Eligible For Free Lunch",61,"*","*","*","*"
"Newington School District","=""0940011""","Eligible For Reduced Lunch",24,0,0.0,"*","*"
"Newington School District","=""0940011""","Not Eligible For Lunch",281,"*","*","*","*"
"Newtown School District","=""0970011""","Eligible For Free Lunch",21,"*","*","*","*"
"Newtown School District","=""0970011""","Eligible For Reduced Lunch",11,0,"*",0,"*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",391,"*","*","*","*"
"North Branford School District","=""0990011""","Eligible For Free Lunch",20,"*","*","*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",12,"*","*",0,"*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",117,0,0.0,"*","*"
"North Haven School District","=""1010011""","Eligible For Free Lunch",39,"*","*","*","*"
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",19,"*","*","*","*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",259,6,2.3,10,3.9
"North Stonington School District","=""1020011""","Eligible For Free Lunch","*","*","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch","*","*","*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",45,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Eligible For Free Lunch",323,36,11.1,36,11.1
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",68,"*","*","*","*"
"Norwalk School District","=""1030011""","Not Eligible For Lunch",427,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",192,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",38,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",375,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch",22,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch",7,0,"*",0,"*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",108,"*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Free Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",165,"*","*","*","*"
"Plainfield School District","=""1090011""","Eligible For Free Lunch",59,"*","*","*","*"
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",19,0,"*","*","*"
"Plainfield School District","=""1090011""","Not Eligible For Lunch",93,"*","*","*","*"
"Plainville School District","=""1100011""","Eligible For Free Lunch",39,"*","*","*","*"
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",29,0,0.0,"*","*"
"Plainville School District","=""1100011""","Not Eligible For Lunch",109,"*","*","*","*"
"Plymouth School District","=""1110011""","Eligible For Free Lunch",25,"*","*","*","*"
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",13,"*","*","*","*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",100,"*","*","*","*"
"Portland School District","=""1130011""","Eligible For Free Lunch","*","*","*","*","*"
"Portland School District","=""1130011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",95,"*","*","*","*"
"Putnam School District","=""1160011""","Eligible For Free Lunch",36,"*","*","*","*"
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",6,0,"*",0,"*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",25,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Eligible For Free Lunch",13,0,"*","*","*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch",10,0,"*","*","*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",98,0,0.0,6,6.1
"Regional School District 04","=""2040012""","Eligible For Free Lunch",9,0,"*",0,"*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch",7,0,"*","*","*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",120,0,0.0,"*","*"
"Regional School District 05","=""2050012""","Eligible For Free Lunch",15,0,"*",0,"*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch",6,"*","*",0,"*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",398,"*","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",77,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Eligible For Free Lunch",25,"*","*","*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",184,"*","*","*","*"
"Regional School District 08","=""2080012""","Eligible For Free Lunch",19,"*","*","*","*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch",17,0,"*",0,"*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",260,"*","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch",238,"*","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",201,"*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",24,0,0.0,0,0.0
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",70,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch",127,"*","*","*","*"
"Regional School District 14","=""2140012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",192,"*","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",307,"*","*","*","*"
"Regional School District 16","=""2160012""","Eligible For Free Lunch",18,"*","*","*","*"
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",15,0,"*",0,"*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",148,"*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",137,"*","*",0,0.0
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",101,"*","*","*","*"
"Regional School District 19","=""2190012""","Eligible For Free Lunch",37,"*","*","*","*"
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",12,0,"*","*","*"
"Regional School District 19","=""2190012""","Not Eligible For Lunch",242,"*","*","*","*"
"Ridgefield School District","=""1180011""","Eligible For Free Lunch","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",430,0,0.0,7,1.6
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch",18,0,"*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch",7,0,"*",0,"*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",156,0,0.0,"*","*"
"Seymour School District","=""1240011""","Eligible For Free Lunch",30,"*","*","*","*"
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",11,0,"*","*","*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",95,"*","*","*","*"
"Shelton School District","=""1260011""","Eligible For Free Lunch",60,"*","*","*","*"
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",30,0,0.0,"*","*"
"Shelton School District","=""1260011""","Not Eligible For Lunch",279,"*","*","*","*"
"Simsbury School District","=""1280011""","Eligible For Free Lunch",25,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",373,13,3.5,"*","*"
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",118,0,0.0,"*","*"
"South Windsor School District","=""1320011""","Eligible For Free Lunch",23,"*","*",0,0.0
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",8,0,"*","*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",315,"*","*","*","*"
"Southington School District","=""1310011""","Eligible For Free Lunch",57,"*","*","*","*"
"Southington School District","=""1310011""","Eligible For Reduced Lunch",25,"*","*","*","*"
"Southington School District","=""1310011""","Not Eligible For Lunch",429,"*","*","*","*"
"Stafford School District","=""1340011""","Eligible For Free Lunch",26,0,0.0,"*","*"
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",9,0,"*",0,"*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",106,"*","*","*","*"
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",50,13,26.0,16,32.0
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch","*","*","*","*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",511,11,2.2,44,8.6
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",124,"*","*","*","*"
"Stamford School District","=""1350011""","Not Eligible For Lunch",557,"*","*","*","*"
"Stonington School District","=""1370011""","Eligible For Free Lunch",29,"*","*","*","*"
"Stonington School District","=""1370011""","Eligible For Reduced Lunch",11,0,"*",0,"*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",137,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Free Lunch",188,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",81,0,0.0,"*","*"
"Stratford School District","=""1380011""","Not Eligible For Lunch",374,"*","*","*","*"
"Suffield School District","=""1390011""","Eligible For Free Lunch",13,0,"*","*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch",7,0,"*",0,"*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",194,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",20,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",31,"*","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",11,"*","*",0,"*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",47,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Eligible For Free Lunch","*","*","*","*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",54,"*","*","*","*"
"Thompson School District","=""1410011""","Eligible For Free Lunch",21,0,0.0,"*","*"
"Thompson School District","=""1410011""","Eligible For Reduced Lunch",9,0,"*",0,"*"
