"Five-Year Graduation Rates, 2010-11"
"All Districts, High Needs Status"

"",,,,"Non-Graduates",,,
"New Britain School District","=""0890011""","Non-High Needs",201,"*","*","*","*"
"New Canaan School District","=""0900011""","High Needs",33,"*","*",0,0.0
"New Canaan School District","=""0900011""","Non-High Needs",278,"*","*","*","*"
"New Fairfield School District","=""0910011""","High Needs",32,"*","*","*","*"
"New Fairfield School District","=""0910011""","Non-High Needs",208,"*","*","*","*"
"New Haven School District","=""0930011""","High Needs",1080,"*","*","*","*"
"New Haven School District","=""0930011""","Non-High Needs",356,"*","*","*","*"
"New London School District","=""0950011""","High Needs",192,"*","*","*","*"
"New London School District","=""0950011""","Non-High Needs",74,"*","*","*","*"
"New Milford School District","=""0960011""","High Needs",87,6,6.9,20,23.0
"New Milford School District","=""0960011""","Non-High Needs",315,0,0.0,21,6.7
"Newington School District","=""0940011""","High Needs",96,"*","*","*","*"
"Newington School District","=""0940011""","Non-High Needs",316,"*","*","*","*"
"Newtown School District","=""0970011""","High Needs",56,"*","*","*","*"
"Newtown School District","=""0970011""","Non-High Needs",388,0,0.0,"*","*"
"North Branford School District","=""0990011""","High Needs",43,"*","*","*","*"
"North Branford School District","=""0990011""","Non-High Needs",154,0,0.0,"*","*"
"North Haven School District","=""1010011""","High Needs",62,"*","*","*","*"
"North Haven School District","=""1010011""","Non-High Needs",245,"*","*","*","*"
"North Stonington School District","=""1020011""","High Needs",18,0,"*","*","*"
"North Stonington School District","=""1020011""","Non-High Needs",49,0,0.0,"*","*"
"Norwalk School District","=""1030011""","High Needs",370,"*","*","*","*"
"Norwalk School District","=""1030011""","Non-High Needs",522,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","High Needs",229,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Non-High Needs",399,"*","*","*","*"
"Norwich School District","=""1040011""","High Needs",27,"*","*","*","*"
"Norwich School District","=""1040011""","Non-High Needs",9,0,"*","*","*"
"Old Saybrook School District","=""1060011""","High Needs",16,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-High Needs",106,"*","*","*","*"
"Oxford School District","=""1080011""","High Needs",16,"*","*","*","*"
"Oxford School District","=""1080011""","Non-High Needs",139,0,0.0,"*","*"
"Plainfield School District","=""1090011""","High Needs",71,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-High Needs",159,"*","*","*","*"
"Plainville School District","=""1100011""","High Needs",54,"*","*","*","*"
"Plainville School District","=""1100011""","Non-High Needs",179,0,0.0,"*","*"
"Plymouth School District","=""1110011""","High Needs",25,0,0.0,"*","*"
"Plymouth School District","=""1110011""","Non-High Needs",114,0,0.0,"*","*"
"Portland School District","=""1130011""","High Needs",19,"*","*","*","*"
"Portland School District","=""1130011""","Non-High Needs",78,0,0.0,"*","*"
"Putnam School District","=""1160011""","High Needs",36,"*","*","*","*"
"Putnam School District","=""1160011""","Non-High Needs",37,0,0.0,"*","*"
"Regional School District 01","=""2010012""","High Needs",31,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-High Needs",107,0,0.0,"*","*"
"Regional School District 04","=""2040012""","High Needs",34,"*","*","*","*"
"Regional School District 04","=""2040012""","Non-High Needs",137,0,0.0,"*","*"
"Regional School District 05","=""2050012""","High Needs",57,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-High Needs",353,0,0.0,"*","*"
"Regional School District 06","=""2060012""","High Needs",26,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Non-High Needs",78,0,0.0,"*","*"
"Regional School District 07","=""2070012""","High Needs",41,"*","*","*","*"
"Regional School District 07","=""2070012""","Non-High Needs",168,"*","*","*","*"
"Regional School District 08","=""2080012""","High Needs",37,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-High Needs",231,"*","*","*","*"
"Regional School District 09","=""2090012""","High Needs",39,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-High Needs",182,0,0.0,"*","*"
"Regional School District 10","=""2100012""","High Needs",22,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-High Needs",153,0,0.0,0,0.0
"Regional School District 11","=""2110012""","High Needs",10,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-High Needs",29,0,0.0,"*","*"
"Regional School District 12","=""2120012""","High Needs",14,0,"*","*","*"
"Regional School District 12","=""2120012""","Non-High Needs",79,0,0.0,"*","*"
"Regional School District 13","=""2130012""","High Needs",21,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-High Needs",120,0,0.0,"*","*"
"Regional School District 14","=""2140012""","High Needs",34,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-High Needs",184,0,0.0,"*","*"
"Regional School District 15","=""2150012""","High Needs",54,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-High Needs",335,"*","*","*","*"
"Regional School District 16","=""2160012""","High Needs",34,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-High Needs",163,"*","*","*","*"
"Regional School District 17","=""2170012""","High Needs",25,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Non-High Needs",155,0,0.0,"*","*"
"Regional School District 18","=""2180012""","High Needs",18,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-High Needs",117,"*","*",0,0.0
"Regional School District 19","=""2190012""","High Needs",53,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-High Needs",231,"*","*","*","*"
"Ridgefield School District","=""1180011""","High Needs",56,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-High Needs",378,"*","*","*","*"
"Rocky Hill School District","=""1190011""","High Needs",17,0,"*","*","*"
"Rocky Hill School District","=""1190011""","Non-High Needs",159,0,0.0,"*","*"
"Seymour School District","=""1240011""","High Needs",47,0,0.0,15,31.9
"Seymour School District","=""1240011""","Non-High Needs",142,0,0.0,10,7.0
"Shelton School District","=""1260011""","High Needs",87,"*","*","*","*"
"Shelton School District","=""1260011""","Non-High Needs",312,"*","*","*","*"
"Simsbury School District","=""1280011""","High Needs",51,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-High Needs",307,"*","*","*","*"
"Somers School District","=""1290011""","High Needs",17,"*","*","*","*"
"Somers School District","=""1290011""","Non-High Needs",127,"*","*","*","*"
"South Windsor School District","=""1320011""","High Needs",72,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-High Needs",353,0,0.0,"*","*"
"Southington School District","=""1310011""","High Needs",94,8,8.5,8,8.5
"Southington School District","=""1310011""","Non-High Needs",449,0,0.0,16,3.6
"Stafford School District","=""1340011""","High Needs",33,0,0.0,7,21.2
"Stafford School District","=""1340011""","Non-High Needs",103,0,0.0,12,11.7
"Stamford Academy District","=""2820013""","High Needs",43,"*","*","*","*"
"Stamford Academy District","=""2820013""","Non-High Needs",9,"*","*","*","*"
"Stamford School District","=""1350011""","High Needs",571,20,3.5,75,13.1
"Stamford School District","=""1350011""","Non-High Needs",618,0,0.0,40,6.5
"Stonington School District","=""1370011""","High Needs",43,"*","*","*","*"
"Stonington School District","=""1370011""","Non-High Needs",169,0,0.0,"*","*"
"Stratford School District","=""1380011""","High Needs",227,"*","*","*","*"
"Stratford School District","=""1380011""","Non-High Needs",352,"*","*","*","*"
"Suffield School District","=""1390011""","High Needs",23,"*","*","*","*"
"Suffield School District","=""1390011""","Non-High Needs",192,"*","*","*","*"
"The Bridge Academy District","=""2690013""","High Needs","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-High Needs","*","*","*","*","*"
"The Gilbert School District","=""9020022""","High Needs",26,"*","*","*","*"
"The Gilbert School District","=""9020022""","Non-High Needs",47,0,0.0,"*","*"
"Thomaston School District","=""1400011""","High Needs",34,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-High Needs",70,0,0.0,"*","*"
"Thompson School District","=""1410011""","High Needs",20,0,0.0,"*","*"
"Thompson School District","=""1410011""","Non-High Needs",75,0,0.0,"*","*"
"Tolland School District","=""1420011""","High Needs",18,"*","*",0,"*"
"Tolland School District","=""1420011""","Non-High Needs",206,"*","*","*","*"
"Torrington School District","=""1430011""","High Needs",98,"*","*","*","*"
"Torrington School District","=""1430011""","Non-High Needs",188,"*","*","*","*"
"Trumbull School District","=""1440011""","High Needs",58,"*","*",0,0.0
"Trumbull School District","=""1440011""","Non-High Needs",444,0,0.0,"*","*"
"Unified School District #1","=""3360015""","High Needs",551,30,5.4,"*","*"
"Unified School District #1","=""3360015""","Non-High Needs",79,0,0.0,"*","*"
"Unified School District #2","=""3470015""","High Needs","*","*","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*","*","*"
"Vernon School District","=""1460011""","High Needs",88,"*","*","*","*"
"Vernon School District","=""1460011""","Non-High Needs",203,0,0.0,"*","*"
"Wallingford School District","=""1480011""","High Needs",113,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-High Needs",448,"*","*","*","*"
"Waterbury School District","=""1510011""","High Needs",958,14,1.5,325,33.9
"Waterbury School District","=""1510011""","Non-High Needs",345,0,0.0,71,20.6
"Waterford School District","=""1520011""","High Needs",34,"*","*","*","*"
"Waterford School District","=""1520011""","Non-High Needs",237,0,0.0,"*","*"
"Watertown School District","=""1530011""","High Needs",53,"*","*","*","*"
"Watertown School District","=""1530011""","Non-High Needs",193,"*","*","*","*"
"West Hartford School District","=""1550011""","High Needs",218,14,6.4,28,12.8
"West Hartford School District","=""1550011""","Non-High Needs",611,0,0.0,15,2.5
"West Haven School District","=""1560011""","High Needs",231,6,2.6,81,35.1
"West Haven School District","=""1560011""","Non-High Needs",227,0,0.0,44,19.4
"Westbrook School District","=""1540011""","High Needs",10,"*","*","*","*"
"Westbrook School District","=""1540011""","Non-High Needs",65,0,0.0,"*","*"
"Weston School District","=""1570011""","High Needs",14,"*","*",0,"*"
"Weston School District","=""1570011""","Non-High Needs",181,0,0.0,0,0.0
"Westport School District","=""1580011""","High Needs",64,"*","*","*","*"
"Westport School District","=""1580011""","Non-High Needs",411,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","High Needs",63,"*","*","*","*"
"Wethersfield School District","=""1590011""","Non-High Needs",242,0,0.0,"*","*"
"Wilton School District","=""1610011""","High Needs",30,"*","*","*","*"
"Wilton School District","=""1610011""","Non-High Needs",276,0,0.0,0,0.0
"Windham School District","=""1630011""","High Needs",163,9,5.5,61,37.4
"Windham School District","=""1630011""","Non-High Needs",97,0,0.0,12,12.4
"Windsor Locks School District","=""1650011""","High Needs",35,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-High Needs",98,"*","*","*","*"
"Windsor School District","=""1640011""","High Needs",125,9,7.2,18,14.4
"Windsor School District","=""1640011""","Non-High Needs",227,0,0.0,19,8.4
"Wolcott School District","=""1660011""","High Needs",52,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-High Needs",174,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","High Needs",35,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Non-High Needs",264,0,0.0,"*","*"

