"Five-Year Graduation Rates, 2013-14"
"All Districts, Special Education Status"

"",,,,"Non-Graduates",,,
"East Hampton School District","=""0420011""","Non-Special Education",114,0,0.0,"*","*"
"East Hampton School District","=""0420011""","Special Education",7,"*","*",0,"*"
"East Hartford School District","=""0430011""","Non-Special Education",418,14,3.3,45,10.8
"East Hartford School District","=""0430011""","Special Education",84,10,11.9,12,14.3
"East Haven School District","=""0440011""","Non-Special Education",223,"*","*","*","*"
"East Haven School District","=""0440011""","Special Education",34,"*","*","*","*"
"East Lyme School District","=""0450011""","Non-Special Education",238,0,0.0,"*","*"
"East Lyme School District","=""0450011""","Special Education",37,"*","*","*","*"
"East Windsor School District","=""0470011""","Non-Special Education",92,"*","*","*","*"
"East Windsor School District","=""0470011""","Special Education",17,"*","*",0,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-Special Education",56,0,0.0,12,21.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Special Education",13,"*","*",0,"*"
"Ellington School District","=""0480011""","Non-Special Education",172,0,0.0,"*","*"
"Ellington School District","=""0480011""","Special Education",22,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Non-Special Education","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Special Education","*","*","*","*","*"
"Enfield School District","=""0490011""","Non-Special Education",364,0,0.0,"*","*"
"Enfield School District","=""0490011""","Special Education",62,"*","*","*","*"
"Explorations District","=""2720013""","Non-Special Education",17,0,"*","*","*"
"Explorations District","=""2720013""","Special Education",9,0,"*","*","*"
"Fairfield School District","=""0510011""","Non-Special Education",647,"*","*","*","*"
"Fairfield School District","=""0510011""","Special Education",80,"*","*","*","*"
"Farmington School District","=""0520011""","Non-Special Education",300,0,0.0,0,0.0
"Farmington School District","=""0520011""","Special Education",40,"*","*","*","*"
"Glastonbury School District","=""0540011""","Non-Special Education",516,0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Special Education",68,"*","*","*","*"
"Granby School District","=""0560011""","Non-Special Education",180,"*","*","*","*"
"Granby School District","=""0560011""","Special Education",21,0,0.0,"*","*"
"Greenwich School District","=""0570011""","Non-Special Education",583,"*","*","*","*"
"Greenwich School District","=""0570011""","Special Education",84,"*","*","*","*"
"Griswold School District","=""0580011""","Non-Special Education",141,"*","*","*","*"
"Griswold School District","=""0580011""","Special Education",29,"*","*","*","*"
"Groton School District","=""0590011""","Non-Special Education",275,0,0.0,34,12.4
"Groton School District","=""0590011""","Special Education",42,6,14.3,6,14.3
"Guilford School District","=""0600011""","Non-Special Education",253,0,0.0,"*","*"
"Guilford School District","=""0600011""","Special Education",31,"*","*","*","*"
"Hamden School District","=""0620011""","Non-Special Education",393,"*","*","*","*"
"Hamden School District","=""0620011""","Special Education",64,"*","*","*","*"
"Hartford School District","=""0640011""","Non-Special Education",1119,28,2.5,183,16.4
"Hartford School District","=""0640011""","Special Education",231,36,15.6,55,23.8
"Killingly School District","=""0690011""","Non-Special Education",184,"*","*","*","*"
"Killingly School District","=""0690011""","Special Education",33,"*","*","*","*"
"Learn","=""2450014""","Non-Special Education",138,"*","*","*","*"
"Learn","=""2450014""","Special Education",15,"*","*","*","*"
"Lebanon School District","=""0710011""","Non-Special Education",95,0,0.0,"*","*"
"Lebanon School District","=""0710011""","Special Education",10,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-Special Education",201,0,0.0,"*","*"
"Ledyard School District","=""0720011""","Special Education",43,"*","*","*","*"
"Lisbon School District","=""0730011""","Non-Special Education","*","*","*","*","*"
"Lisbon School District","=""0730011""","Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Non-Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Special Education","*","*","*","*","*"
"Madison School District","=""0760011""","Non-Special Education",283,0,0.0,"*","*"
"Madison School District","=""0760011""","Special Education",37,"*","*","*","*"
"Manchester School District","=""0770011""","Non-Special Education",378,"*","*","*","*"
"Manchester School District","=""0770011""","Special Education",76,"*","*","*","*"
"Meriden School District","=""0800011""","Non-Special Education",507,"*","*","*","*"
"Meriden School District","=""0800011""","Special Education",99,"*","*","*","*"
"Middletown School District","=""0830011""","Non-Special Education",279,"*","*","*","*"
"Middletown School District","=""0830011""","Special Education",50,"*","*","*","*"
"Milford School District","=""0840011""","Non-Special Education",433,"*","*","*","*"
"Milford School District","=""0840011""","Special Education",71,"*","*","*","*"
"Monroe School District","=""0850011""","Non-Special Education",265,0,0.0,"*","*"
"Monroe School District","=""0850011""","Special Education",34,"*","*",0,0.0
"Montville School District","=""0860011""","Non-Special Education",172,"*","*","*","*"
"Montville School District","=""0860011""","Special Education",20,0,0.0,"*","*"
"Naugatuck School District","=""0880011""","Non-Special Education",284,"*","*","*","*"
"Naugatuck School District","=""0880011""","Special Education",48,"*","*","*","*"
"New Britain School District","=""0890011""","Non-Special Education",563,10,1.8,128,22.7
"New Britain School District","=""0890011""","Special Education",81,21,25.9,15,18.5
"New Canaan School District","=""0900011""","Non-Special Education",277,0,0.0,0,0.0
"New Canaan School District","=""0900011""","Special Education",35,"*","*",0,0.0
"New Fairfield School District","=""0910011""","Non-Special Education",213,"*","*","*","*"
"New Fairfield School District","=""0910011""","Special Education",27,0,0.0,"*","*"
"New Haven School District","=""0930011""","Non-Special Education",1135,14,1.2,189,16.7
"New Haven School District","=""0930011""","Special Education",160,28,17.5,35,21.9
"New London School District","=""0950011""","Non-Special Education",189,"*","*","*","*"
"New London School District","=""0950011""","Special Education",35,"*","*","*","*"
"New Milford School District","=""0960011""","Non-Special Education",345,"*","*","*","*"
"New Milford School District","=""0960011""","Special Education",36,"*","*","*","*"
"Newington School District","=""0940011""","Non-Special Education",331,0,0.0,11,3.3
"Newington School District","=""0940011""","Special Education",35,9,25.7,0,0.0
"Newtown School District","=""0970011""","Non-Special Education",379,0,0.0,0,0.0
"Newtown School District","=""0970011""","Special Education",44,"*","*","*","*"
"North Branford School District","=""0990011""","Non-Special Education",120,"*","*","*","*"
"North Branford School District","=""0990011""","Special Education",29,"*","*","*","*"
"North Haven School District","=""1010011""","Non-Special Education",286,"*","*","*","*"
"North Haven School District","=""1010011""","Special Education",31,"*","*","*","*"
"North Stonington School District","=""1020011""","Non-Special Education",49,0,0.0,"*","*"
"North Stonington School District","=""1020011""","Special Education",7,0,"*",0,"*"
"Norwalk School District","=""1030011""","Non-Special Education",719,35,4.9,57,7.9
"Norwalk School District","=""1030011""","Special Education",99,15,15.2,6,6.1
"Norwich Free Academy District","=""9010022""","Non-Special Education",540,0,0.0,"*","*"
"Norwich Free Academy District","=""9010022""","Special Education",65,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-Special Education",123,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Special Education",14,"*","*","*","*"
"Oxford School District","=""1080011""","Non-Special Education",165,"*","*","*","*"
"Oxford School District","=""1080011""","Special Education",9,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-Special Education",149,0,0.0,"*","*"
"Plainfield School District","=""1090011""","Special Education",22,"*","*","*","*"
"Plainville School District","=""1100011""","Non-Special Education",152,0,0.0,"*","*"
"Plainville School District","=""1100011""","Special Education",25,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-Special Education",116,"*","*","*","*"
"Plymouth School District","=""1110011""","Special Education",22,"*","*","*","*"
"Portland School District","=""1130011""","Non-Special Education",101,0,0.0,"*","*"
"Portland School District","=""1130011""","Special Education",12,"*","*","*","*"
"Putnam School District","=""1160011""","Non-Special Education",52,0,0.0,"*","*"
"Putnam School District","=""1160011""","Special Education",15,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-Special Education",103,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Special Education",18,0,"*","*","*"
"Regional School District 04","=""2040012""","Non-Special Education",117,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Special Education",19,0,"*","*","*"
"Regional School District 05","=""2050012""","Non-Special Education",363,"*","*","*","*"
"Regional School District 05","=""2050012""","Special Education",56,"*","*","*","*"
"Regional School District 06","=""2060012""","Non-Special Education",77,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Special Education",17,0,"*","*","*"
"Regional School District 07","=""2070012""","Non-Special Education",186,"*","*","*","*"
"Regional School District 07","=""2070012""","Special Education",29,"*","*",0,0.0
"Regional School District 08","=""2080012""","Non-Special Education",250,"*","*","*","*"
"Regional School District 08","=""2080012""","Special Education",46,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-Special Education",218,0,0.0,"*","*"
"Regional School District 09","=""2090012""","Special Education",34,"*","*",0,0.0
"Regional School District 10","=""2100012""","Non-Special Education",186,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Special Education",30,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-Special Education","*","*","*","*","*"
"Regional School District 11","=""2110012""","Special Education","*","*","*","*","*"
"Regional School District 12","=""2120012""","Non-Special Education",63,0,0.0,0,0.0
"Regional School District 12","=""2120012""","Special Education",18,0,"*","*","*"
"Regional School District 13","=""2130012""","Non-Special Education",110,"*","*","*","*"
"Regional School District 13","=""2130012""","Special Education",26,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-Special Education",187,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Special Education",23,"*","*",0,0.0
"Regional School District 15","=""2150012""","Non-Special Education",283,0,0.0,"*","*"
"Regional School District 15","=""2150012""","Special Education",46,"*","*",0,0.0
"Regional School District 16","=""2160012""","Non-Special Education",158,"*","*","*","*"
"Regional School District 16","=""2160012""","Special Education",23,"*","*","*","*"
"Regional School District 17","=""2170012""","Non-Special Education",124,0,0.0,0,0.0
"Regional School District 17","=""2170012""","Special Education",29,"*","*",0,0.0
"Regional School District 18","=""2180012""","Non-Special Education",100,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Special Education",7,"*","*",0,"*"
"Regional School District 19","=""2190012""","Non-Special Education",247,0,0.0,"*","*"
"Regional School District 19","=""2190012""","Special Education",44,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-Special Education",417,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Special Education",41,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Non-Special Education",167,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Special Education",14,0,"*","*","*"
"Seymour School District","=""1240011""","Non-Special Education",122,"*","*","*","*"
"Seymour School District","=""1240011""","Special Education",14,"*","*","*","*"
"Shelton School District","=""1260011""","Non-Special Education",337,"*","*","*","*"
"Shelton School District","=""1260011""","Special Education",32,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-Special Education",346,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Special Education",60,"*","*","*","*"
"Somers School District","=""1290011""","Non-Special Education",115,0,0.0,"*","*"
"Somers School District","=""1290011""","Special Education",15,0,"*","*","*"
"South Windsor School District","=""1320011""","Non-Special Education",292,0,0.0,"*","*"
"South Windsor School District","=""1320011""","Special Education",54,"*","*","*","*"
"Southington School District","=""1310011""","Non-Special Education",440,0,0.0,"*","*"
"Southington School District","=""1310011""","Special Education",71,"*","*","*","*"
"Stafford School District","=""1340011""","Non-Special Education",125,0,0.0,"*","*"
"Stafford School District","=""1340011""","Special Education",16,"*","*","*","*"
"Stamford Academy District","=""2820013""","Non-Special Education",45,"*","*","*","*"
"Stamford Academy District","=""2820013""","Special Education",10,"*","*","*","*"
"Stamford School District","=""1350011""","Non-Special Education",1046,8,0.8,55,5.3
"Stamford School District","=""1350011""","Special Education",146,12,8.2,10,6.8
"Stonington School District","=""1370011""","Non-Special Education",161,0,0.0,"*","*"
"Stonington School District","=""1370011""","Special Education",16,"*","*","*","*"
"Stratford School District","=""1380011""","Non-Special Education",582,"*","*","*","*"
"Stratford School District","=""1380011""","Special Education",61,"*","*","*","*"
"Suffield School District","=""1390011""","Non-Special Education",188,0,0.0,"*","*"
"Suffield School District","=""1390011""","Special Education",26,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-Special Education","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Special Education","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Non-Special Education",79,"*","*","*","*"
"The Gilbert School District","=""9020022""","Special Education",10,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-Special Education",60,"*","*",0,0.0
"Thomaston School District","=""1400011""","Special Education",12,"*","*","*","*"
"Thompson School District","=""1410011""","Non-Special Education",75,0,0.0,"*","*"
"Thompson School District","=""1410011""","Special Education",10,"*","*","*","*"
"Tolland School District","=""1420011""","Non-Special Education",204,"*","*","*","*"
"Tolland School District","=""1420011""","Special Education",24,"*","*",0,0.0
"Torrington School District","=""1430011""","Non-Special Education",229,"*","*","*","*"
"Torrington School District","=""1430011""","Special Education",36,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-Special Education",500,"*","*","*","*"
"Trumbull School District","=""1440011""","Special Education",55,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-Special Education",283,"*","*",228,80.6
"Unified School District #1","=""3360015""","Special Education",140,"*","*",81,57.9
"Unified School District #2","=""3470015""","Non-Special Education",22,0,0.0,"*","*"
"Unified School District #2","=""3470015""","Special Education",22,"*","*","*","*"
"Vernon School District","=""1460011""","Non-Special Education",255,"*","*","*","*"
"Vernon School District","=""1460011""","Special Education",40,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-Special Education",416,"*","*","*","*"
"Wallingford School District","=""1480011""","Special Education",69,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-Special Education",1114,"*","*","*","*"
"Waterbury School District","=""1510011""","Special Education",229,"*","*","*","*"
"Waterford School District","=""1520011""","Non-Special Education",181,0,0.0,"*","*"
"Waterford School District","=""1520011""","Special Education",21,"*","*","*","*"
"Watertown School District","=""1530011""","Non-Special Education",203,0,0.0,"*","*"
"Watertown School District","=""1530011""","Special Education",25,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-Special Education",649,"*","*","*","*"
"West Hartford School District","=""1550011""","Special Education",91,"*","*","*","*"
"West Haven School District","=""1560011""","Non-Special Education",374,"*","*","*","*"
"West Haven School District","=""1560011""","Special Education",46,"*","*","*","*"
"Westbrook School District","=""1540011""","Non-Special Education","*","*","*","*","*"
"Westbrook School District","=""1540011""","Special Education","*","*","*","*","*"
"Weston School District","=""1570011""","Non-Special Education",162,0,0.0,"*","*"
"Weston School District","=""1570011""","Special Education",18,"*","*",0,"*"
"Westport School District","=""1580011""","Non-Special Education",386,0,0.0,"*","*"
"Westport School District","=""1580011""","Special Education",64,"*","*",0,0.0
"Wethersfield School District","=""1590011""","Non-Special Education",277,"*","*","*","*"
"Wethersfield School District","=""1590011""","Special Education",27,"*","*","*","*"
"Wilton School District","=""1610011""","Non-Special Education",260,0,0.0,"*","*"
"Wilton School District","=""1610011""","Special Education",41,"*","*","*","*"
"Windham School District","=""1630011""","Non-Special Education",144,"*","*","*","*"
"Windham School District","=""1630011""","Special Education",24,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-Special Education",125,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Special Education",12,"*","*",0,"*"
"Windsor School District","=""1640011""","Non-Special Education",252,"*","*","*","*"
"Windsor School District","=""1640011""","Special Education",44,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-Special Education",225,"*","*","*","*"
"Wolcott School District","=""1660011""","Special Education",17,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-Special Education",255,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Special Education",20,0,0.0,"*","*"

