"Five-Year Graduation Rates, 2012-13"
"All Districts, English Learner Status"

"",,,,"Graduates",
"Milford School District","=""0840011""","ELL","*","*","*"
"Milford School District","=""0840011""","Non-ELL","*","*","*"
"Monroe School District","=""0850011""","Non-ELL",309,304,98.4
"Montville School District","=""0860011""","ELL",8,"*","*"
"Montville School District","=""0860011""","Non-ELL",180,"*","*"
"Naugatuck School District","=""0880011""","ELL",14,"*","*"
"Naugatuck School District","=""0880011""","Non-ELL",319,"*","*"
"New Britain School District","=""0890011""","ELL",118,70,59.3
"New Britain School District","=""0890011""","Non-ELL",533,363,68.1
"New Canaan School District","=""0900011""","ELL","*","*","*"
"New Canaan School District","=""0900011""","Non-ELL","*","*","*"
"New Fairfield School District","=""0910011""","ELL","*","*","*"
"New Fairfield School District","=""0910011""","Non-ELL","*","*","*"
"New Haven School District","=""0930011""","ELL",135,83,61.5
"New Haven School District","=""0930011""","Non-ELL",1174,911,77.6
"New London School District","=""0950011""","ELL",59,41,69.5
"New London School District","=""0950011""","Non-ELL",199,133,66.8
"New Milford School District","=""0960011""","ELL",6,"*","*"
"New Milford School District","=""0960011""","Non-ELL",383,"*","*"
"Newington School District","=""0940011""","ELL",15,"*","*"
"Newington School District","=""0940011""","Non-ELL",360,"*","*"
"Newtown School District","=""0970011""","Non-ELL",471,453,96.2
"North Branford School District","=""0990011""","ELL","*","*","*"
"North Branford School District","=""0990011""","Non-ELL","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL",48,"*","*"
"Norwalk School District","=""1030011""","ELL",80,57,71.3
"Norwalk School District","=""1030011""","Non-ELL",701,623,88.9
"Norwich Free Academy District","=""9010022""","ELL",34,29,85.3
"Norwich Free Academy District","=""9010022""","Non-ELL",560,471,84.1
"Old Saybrook School District","=""1060011""","ELL","*","*","*"
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*"
"Oxford School District","=""1080011""","ELL","*","*","*"
"Oxford School District","=""1080011""","Non-ELL","*","*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*"
"Plainfield School District","=""1090011""","Non-ELL","*","*","*"
"Plainville School District","=""1100011""","ELL","*","*","*"
"Plainville School District","=""1100011""","Non-ELL","*","*","*"
"Plymouth School District","=""1110011""","ELL","*","*","*"
"Plymouth School District","=""1110011""","Non-ELL","*","*","*"
"Portland School District","=""1130011""","ELL","*","*","*"
"Portland School District","=""1130011""","Non-ELL","*","*","*"
"Putnam School District","=""1160011""","Non-ELL",97,85,87.6
"Regional School District 01","=""2010012""","ELL","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL","*","*","*"
"Regional School District 04","=""2040012""","Non-ELL",162,155,95.7
"Regional School District 05","=""2050012""","ELL","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*"
"Regional School District 06","=""2060012""","ELL","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL","*","*","*"
"Regional School District 07","=""2070012""","Non-ELL",193,187,96.9
"Regional School District 08","=""2080012""","Non-ELL",284,266,93.7
"Regional School District 09","=""2090012""","ELL","*","*","*"
"Regional School District 09","=""2090012""","Non-ELL","*","*","*"
"Regional School District 10","=""2100012""","ELL","*","*","*"
"Regional School District 10","=""2100012""","Non-ELL","*","*","*"
"Regional School District 11","=""2110012""","Non-ELL",44,38,86.4
"Regional School District 12","=""2120012""","ELL","*","*","*"
"Regional School District 12","=""2120012""","Non-ELL","*","*","*"
"Regional School District 13","=""2130012""","ELL","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL","*","*","*"
"Regional School District 14","=""2140012""","ELL","*","*","*"
"Regional School District 14","=""2140012""","Non-ELL","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*"
"Regional School District 16","=""2160012""","ELL","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL","*","*","*"
"Regional School District 17","=""2170012""","ELL","*","*","*"
"Regional School District 17","=""2170012""","Non-ELL","*","*","*"
"Regional School District 18","=""2180012""","ELL","*","*","*"
"Regional School District 18","=""2180012""","Non-ELL","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*"
"Ridgefield School District","=""1180011""","ELL","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*"
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*"
"Seymour School District","=""1240011""","ELL","*","*","*"
"Seymour School District","=""1240011""","Non-ELL","*","*","*"
"Shelton School District","=""1260011""","ELL",8,8,"*"
"Shelton School District","=""1260011""","Non-ELL",386,355,92.0
"Simsbury School District","=""1280011""","Non-ELL",400,392,98.0
"Somers School District","=""1290011""","ELL","*","*","*"
"Somers School District","=""1290011""","Non-ELL","*","*","*"
"South Windsor School District","=""1320011""","ELL",6,"*","*"
"South Windsor School District","=""1320011""","Non-ELL",380,"*","*"
"Southington School District","=""1310011""","ELL",7,7,"*"
"Southington School District","=""1310011""","Non-ELL",481,456,94.8
"Stafford School District","=""1340011""","ELL","*","*","*"
"Stafford School District","=""1340011""","Non-ELL","*","*","*"
"Stamford Academy District","=""2820013""","ELL","*","*","*"
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*"
"Stamford School District","=""1350011""","ELL",137,107,78.1
"Stamford School District","=""1350011""","Non-ELL",1074,1003,93.4
"Stonington School District","=""1370011""","ELL","*","*","*"
"Stonington School District","=""1370011""","Non-ELL","*","*","*"
"Stratford School District","=""1380011""","ELL",13,"*","*"
"Stratford School District","=""1380011""","Non-ELL",547,"*","*"
"Suffield School District","=""1390011""","Non-ELL",219,207,94.5
"The Bridge Academy District","=""2690013""","Non-ELL",36,"*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*"
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*"
"Thomaston School District","=""1400011""","ELL","*","*","*"
"Thomaston School District","=""1400011""","Non-ELL","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",85,79,92.9
"Tolland School District","=""1420011""","Non-ELL",244,230,94.3
"Torrington School District","=""1430011""","ELL",18,15,"*"
"Torrington School District","=""1430011""","Non-ELL",257,231,89.9
"Trumbull School District","=""1440011""","ELL",12,"*","*"
"Trumbull School District","=""1440011""","Non-ELL",538,"*","*"
"Unified School District #1","=""3360015""","ELL",30,0,0.0
"Unified School District #1","=""3360015""","Non-ELL",417,10,2.4
"Unified School District #2","=""3470015""","ELL",7,"*","*"
"Unified School District #2","=""3470015""","Non-ELL",38,"*","*"
"Vernon School District","=""1460011""","ELL",8,6,"*"
"Vernon School District","=""1460011""","Non-ELL",230,197,85.7
"Wallingford School District","=""1480011""","ELL",15,"*","*"
"Wallingford School District","=""1480011""","Non-ELL",520,"*","*"
"Waterbury School District","=""1510011""","ELL",163,98,60.1
"Waterbury School District","=""1510011""","Non-ELL",1134,792,69.8
"Waterford School District","=""1520011""","ELL","*","*","*"
"Waterford School District","=""1520011""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*"
"West Hartford School District","=""1550011""","ELL",44,39,88.6
"West Hartford School District","=""1550011""","Non-ELL",788,751,95.3
"West Haven School District","=""1560011""","ELL",27,15,55.6
"West Haven School District","=""1560011""","Non-ELL",410,296,72.2
"Westbrook School District","=""1540011""","Non-ELL",78,"*","*"
"Weston School District","=""1570011""","Non-ELL",208,"*","*"
"Westport School District","=""1580011""","ELL","*","*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*"
"Wethersfield School District","=""1590011""","ELL",11,"*","*"
"Wethersfield School District","=""1590011""","Non-ELL",258,"*","*"
"Wilton School District","=""1610011""","ELL","*","*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*"
"Windham School District","=""1630011""","ELL",39,27,69.2
"Windham School District","=""1630011""","Non-ELL",155,132,85.2
"Windsor Locks School District","=""1650011""","ELL","*","*","*"
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*"
"Windsor School District","=""1640011""","ELL",6,6,"*"
"Windsor School District","=""1640011""","Non-ELL",339,306,90.3
"Wolcott School District","=""1660011""","Non-ELL",221,209,94.6
"Woodstock Academy District","=""9030022""","ELL","*","*","*"
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*"

