"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, Special Education Status (SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*","*","*",208
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","N",78,77,98.7,77,"*","*","*","*","*","*","*","*",0,0.0,"*","*",181
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","N",58,57,98.3,57,"*","*","*","*","*","*","*","*",0,0.0,"*","*",222
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","N",42,42,100.0,42,"*","*","*","*",14,33.3,18,42.9,"*","*","*","*",253
"Bridgeport School District","=""0150011""","Read School","=""0152511""","N",68,67,98.5,67,"*","*","*","*","*","*","*","*","*","*","*","*",208
"Bridgeport School District","=""0150011""","Read School","=""0152511""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","N",46,46,100.0,46,"*","*","*","*","*","*","*","*",0,0.0,"*","*",190
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","N",41,41,100.0,41,"*","*","*","*","*","*","*","*",0,0.0,"*","*",217
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*","*","*",238
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","N",92,92,100.0,92,"*","*",11,12.0,"*","*","*","*",19,20.7,"*","*",266
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Y",22,21,95.5,21,"*","*",9,42.9,"*","*","*","*",0,0.0,"*","*",203
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*",0,0.0,"*","*",253
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""","N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*","*","*",253
"Bristol School District","=""0170011""","South Side School","=""0171111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*","*","*",265
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","N",98,98,100.0,98,"*","*","*","*","*","*","*","*","*","*","*","*",266
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","N",169,168,99.4,168,"*","*","*","*","*","*","*","*","*","*","*","*",291
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Y",22,20,90.9,20,"*","*","*","*","*","*","*","*","*","*","*","*",225
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","N",91,91,100.0,91,0,0.0,"*","*","*","*","*","*","*","*","*","*",284
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","N",46,46,100.0,46,0,0.0,"*","*","*","*","*","*","*","*","*","*",267
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","N",124,124,100.0,124,"*","*","*","*","*","*","*","*","*","*","*","*",292
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","N",57,57,100.0,57,0,0.0,"*","*","*","*","*","*","*","*","*","*",263
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","N",32,30,93.8,30,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",270
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*","*","*",238
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*","*","*",247
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","N",37,36,97.3,36,0,0.0,"*","*","*","*",21,58.3,6,16.7,27,75.0,269
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Y",20,20,100.0,20,"*","*","*","*","*","*",6,30.0,0,0.0,6,30.0,223
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","N",79,79,100.0,79,0,0.0,"*","*","*","*","*","*","*","*","*","*",279
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""","N",121,121,100.0,121,0,0.0,"*","*","*","*","*","*","*","*","*","*",289
"Cheshire School District","=""0250011""","Highland School","=""0250411""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","N",29,29,100.0,29,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",289
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","N",149,149,100.0,149,"*","*","*","*",29,19.5,73,49.0,"*","*","*","*",276
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","Y",27,27,100.0,27,"*","*","*","*",6,22.2,9,33.3,"*","*","*","*",244
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","N",171,171,100.0,171,"*","*","*","*",21,12.3,97,56.7,"*","*","*","*",286
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","Y",30,30,100.0,30,"*","*","*","*",12,40.0,8,26.7,"*","*","*","*",236
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*",275
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","N",100,99,99.0,99,0,0.0,"*","*","*","*","*","*","*","*","*","*",289
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","N",156,156,100.0,156,"*","*","*","*","*","*","*","*","*","*","*","*",268
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","N",58,58,100.0,58,"*","*","*","*","*","*","*","*",0,0.0,"*","*",220
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","N",46,45,97.8,45,"*","*","*","*","*","*","*","*","*","*","*","*",228
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","N",167,165,98.8,165,"*","*",21,12.7,"*","*","*","*",25,15.2,"*","*",257
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Y",23,23,100.0,23,"*","*",7,30.4,"*","*","*","*",0,0.0,"*","*",182
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",226
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*","*","*",239
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","N",53,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","N",78,77,98.7,77,"*","*","*","*","*","*","*","*","*","*","*","*",247
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""","N",52,51,98.1,51,"*","*","*","*","*","*","*","*","*","*","*","*",231
"Danbury School District","=""0340011""","South Street School","=""0341011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*","*","*",246
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","N",54,53,98.1,53,0,0.0,"*","*","*","*","*","*","*","*","*","*",271
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","N",81,80,98.8,80,0,0.0,"*","*","*","*","*","*","*","*","*","*",299
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
