"Six-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Gender"

"",,,,,,"Graduates",
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Male",103,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Female",53,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Male",85,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Female",69,65,94.2
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Male",79,72,91.1
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Female",72,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Male",74,"*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Female",364,330,90.7
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Male",340,290,85.3
"Darien School District","=""0350011""","Darien High School","=""0356111""","Female",161,"*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Male",146,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Female",51,42,82.4
"Derby School District","=""0370011""","Derby High School","=""0376111""","Male",58,48,82.8
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Female",31,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Male",29,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Female",56,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Male",43,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Female",75,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Male",84,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Female",26,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Male",11,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Female",220,201,91.4
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Male",190,167,87.9
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Female",116,98,84.5
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Male",99,71,71.7
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Female",160,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Male",136,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Female",44,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Male",41,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Female",26,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Male",8,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Female",21,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Male",23,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Female",95,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Male",104,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Female",10,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Male",9,"*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Female",97,89,91.8
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Male",96,82,85.4
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Female",149,141,94.6
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Male",154,132,85.7
"Explorations District","=""2720013""","Explorations","=""2726113""","Female",19,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Male",9,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Female",200,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Male",152,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Female",184,176,95.7
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Male",154,147,95.5
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Female",152,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Male",146,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Female",246,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Male",260,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Female",96,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Male",91,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Female",314,306,97.5
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Male",325,308,94.8
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Female",85,77,90.6
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Male",98,85,86.7
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Female",165,134,81.2
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Male",174,151,86.8
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Female",148,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Male",137,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Female",249,229,92.0
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Male",247,224,90.7
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Female",111,96,86.5
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Male",135,95,70.4
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Female",18,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Male",15,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Female",49,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Male",31,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Female",22,11,50.0
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Male",31,27,87.1
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Female",42,34,81.0
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Male",88,67,76.1
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Female",87,70,80.5
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Male",37,24,64.9
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Female",75,53,70.7
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Male",59,34,57.6
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Female",22,15,68.2
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Male",19,13,"*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Female",48,38,79.2
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Male",48,39,81.3
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Female",46,27,58.7
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Male",26,14,53.8
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Female",32,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Male",51,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Female",51,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Male",55,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Female",40,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Male",45,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Female",89,78,87.6
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Male",94,78,83.0
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Female",65,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Male",59,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Female",114,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Male",91,"*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Female","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Female",50,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Male",52,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Female",172,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Male",159,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Female",239,204,85.4
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Male",233,183,78.5
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Female",166,127,76.5
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Male",154,115,74.7
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Female",166,124,74.7
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Male",131,99,75.6
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Female",174,147,84.5
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Male",148,130,87.8
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Female",127,117,92.1
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Male",138,118,85.5
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Female",125,120,96.0
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Male",118,114,96.6
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Female",154,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Male",183,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Female",100,91,91.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","Male",110,96,87.3
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Female",181,164,90.6
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Male",186,155,83.3
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Female",322,231,71.7
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Male",313,216,69.0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Female",175,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Male",152,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Female",129,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Male",102,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Female",102,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Male",32,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Female",40,27,67.5
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Male",33,18,54.5
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Female",86,79,91.9
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Male",69,63,91.3
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Female",15,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Male",32,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Female",141,99,70.2
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Male",107,57,53.3
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Female",27,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Male",16,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Female",27,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Male",18,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Female",45,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Male",39,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Female",208,159,76.4
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Male",209,143,68.4
"New London School District","=""0950011""","New London High School","=""0956111""","Female",98,74,75.5
"New London School District","=""0950011""","New London High School","=""0956111""","Male",128,89,69.5
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Female",180,172,95.6
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Male",202,186,92.1
"Newington School District","=""0940011""","Newington High School","=""0946111""","Female",156,153,98.1
"Newington School District","=""0940011""","Newington High School","=""0946111""","Male",174,154,88.5
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Female",198,192,97.0
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Male",205,197,96.1
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Female",85,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Male",72,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Female",144,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Male",137,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Female",19,19,"*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Male",35,30,85.7
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Female",231,215,93.1
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Male",218,192,88.1
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Female",203,188,92.6
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Male",185,155,83.8
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Female",15,7,"*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Male",15,6,"*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Female",350,315,90.0
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Male",287,244,85.0
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Female",19,"*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Male",15,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Female",78,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Male",65,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Female",69,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Male",77,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Female",92,84,91.3
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Male",106,95,89.6
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Female",105,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Male",97,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Female",65,58,89.2
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Male",69,65,94.2
"Portland School District","=""1130011""","Portland High School","=""1136111""","Female",40,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Male",50,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Female",29,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Male",37,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Female",61,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Male",74,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Female",81,78,96.3
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Male",78,70,89.7
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Female",214,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Male",218,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Female",55,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Male",31,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Female",104,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Male",74,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Female",138,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Male",152,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Female",124,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Male",112,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Female",110,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Male",119,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Female",16,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Male",26,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Female",32,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Male",41,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Female",73,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Male",68,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Female",105,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Male",89,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Female",164,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Male",163,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Female",95,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Male",97,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Female",91,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Male",98,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Female",43,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Male",60,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Female",159,150,94.3
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Male",137,125,91.2
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",208,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",232,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",98,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",110,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",77,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",72,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",216,204,94.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",208,197,94.7
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female",182,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Male",217,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Female",72,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Male",67,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female",172,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male",206,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Female",255,248,97.3
"Southington School District","=""1310011""","Southington High School","=""1316211""","Male",234,225,96.2
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Female",70,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Male",69,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Female",19,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Male",25,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",183,165,90.2
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",197,175,88.8
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female",70,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male",94,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",320,292,91.3
