"Six-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Special Education Status"

"",,,,"Non-Graduates",,,
"Bristol School District","Bristol Eastern High School","Non-Special Education",331,"*","*",42,12.7
"Bristol School District","Bristol Eastern High School","Special Education",34,"*","*","*","*"
"Brookfield School District","Brookfield High School","Non-Special Education",253,"*","*","*","*"
"Brookfield School District","Brookfield High School","Special Education",10,"*","*","*","*"
"Canton School District","Canton High School","Non-Special Education",102,"*","*","*","*"
"Canton School District","Canton High School","Special Education",15,"*","*","*","*"
"Capitol Region Education Council","Great Path Academy at MCC","Non-Special Education",102,"*","*",7,6.9
"Capitol Region Education Council","Great Path Academy at MCC","Special Education",14,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Non-Special Education",59,"*","*",10,16.9
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Special Education","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Special Education",100,"*","*",8,8.0
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Special Education","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Special Education",329,"*","*","*","*"
"Cheshire School District","Cheshire High School","Special Education",35,"*","*","*","*"
"Clinton School District","The Morgan School","Non-Special Education",125,"*","*","*","*"
"Clinton School District","The Morgan School","Special Education",19,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-Special Education",223,"*","*","*","*"
"Colchester School District","Bacon Academy","Special Education",26,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Special Education",30,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Special Education",8,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Special Education",144,"*","*",11,7.6
"Connecticut Technical High School System","A. I. Prince Technical High School","Special Education",7,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-Special Education",185,"*","*",8,4.3
"Connecticut Technical High School System","Bullard-Havens Technical High School","Special Education","*","*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Non-Special Education",93,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Special Education",8,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Non-Special Education",117,"*","*",21,17.9
"Connecticut Technical High School System","Eli Whitney Technical High School","Special Education","*","*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Non-Special Education",113,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Special Education",12,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Non-Special Education",112,"*","*",6,5.4
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Special Education",7,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Non-Special Education",165,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Special Education",17,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Non-Special Education",118,"*","*",13,11.0
"Connecticut Technical High School System","H. H. Ellis Technical High School","Special Education",11,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-Special Education",131,"*","*",9,6.9
"Connecticut Technical High School System","Henry Abbott Technical High School","Special Education",26,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Non-Special Education",127,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Special Education",8,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Non-Special Education",101,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Special Education",10,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-Special Education",173,"*","*",11,6.4
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Special Education",19,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Non-Special Education",182,"*","*",6,3.3
"Connecticut Technical High School System","Platt Technical High School","Special Education",17,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Non-Special Education",113,"*","*",8,7.1
"Connecticut Technical High School System","Vinal Technical High School","Special Education",21,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-Special Education",149,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Special Education","*","*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Non-Special Education",118,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Special Education",8,"*","*","*","*"
"Coventry School District","Coventry High School","Non-Special Education",133,"*","*","*","*"
"Coventry School District","Coventry High School","Special Education",19,"*","*","*","*"
"Cromwell School District","Cromwell High School","Non-Special Education",147,"*","*","*","*"
"Cromwell School District","Cromwell High School","Special Education",19,"*","*","*","*"
"Danbury School District","Danbury High School","Non-Special Education",643,"*","*",88,13.7
"Danbury School District","Danbury High School","Special Education",67,"*","*",14,20.9
"Darien School District","Darien High School","Non-Special Education",291,"*","*","*","*"
"Darien School District","Darien High School","Special Education",35,"*","*","*","*"
"Derby School District","Derby High School","Non-Special Education",114,"*","*","*","*"
"Derby School District","Derby High School","Special Education",6,"*","*","*","*"
"East Granby School District","East Granby High School","Non-Special Education",69,"*","*","*","*"
"East Granby School District","East Granby High School","Special Education",7,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-Special Education","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Special Education","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Non-Special Education",125,"*","*","*","*"
"East Hampton School District","East Hampton High School","Special Education",11,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-Special Education",33,"*","*","*","*"
"East Hartford School District","East Hartford High School","Non-Special Education",448,"*","*",55,12.3
"East Hartford School District","East Hartford High School","Special Education",49,"*","*","*","*"
"East Haven School District","East Haven High School","Non-Special Education",269,"*","*","*","*"
"East Haven School District","East Haven High School","Special Education",23,"*","*","*","*"
"East Lyme School District","East Lyme High School","Non-Special Education",289,"*","*","*","*"
"East Lyme School District","East Lyme High School","Special Education",35,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-Special Education",77,"*","*","*","*"
"East Windsor School District","East Windsor High School","Special Education",12,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Special Education","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Special Education",39,"*","*",8,20.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Special Education","*","*","*","*","*"
"Ellington School District","Ellington High School","Non-Special Education",164,"*","*","*","*"
"Ellington School District","Ellington High School","Special Education",16,"*","*","*","*"
"Enfield School District","Enfield High School","Non-Special Education",210,"*","*",27,12.9
"Enfield School District","Enfield High School","Special Education",27,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Non-Special Education",253,"*","*",24,9.5
"Enfield School District","Enrico Fermi High School","Special Education",19,"*","*","*","*"
"Explorations District","Explorations","Non-Special Education",21,"*","*","*","*"
"Explorations District","Explorations","Special Education",9,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",321,"*","*",8,2.5
"Fairfield School District","Fairfield Ludlowe High School","Special Education",29,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-Special Education",276,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Special Education",23,"*","*","*","*"
"Farmington School District","Farmington High School","Non-Special Education",306,"*","*","*","*"
"Farmington School District","Farmington High School","Special Education",27,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-Special Education",479,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Special Education",63,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Special Education",180,"*","*","*","*"
"Granby School District","Granby Memorial High School","Special Education",12,"*","*","*","*"
"Greenwich School District","Greenwich High School","Non-Special Education",568,"*","*","*","*"
"Greenwich School District","Greenwich High School","Special Education",63,"*","*","*","*"
"Griswold School District","Griswold High School","Non-Special Education",176,"*","*",19,10.8
"Griswold School District","Griswold High School","Special Education",20,"*","*",10,50.0
"Groton School District","Robert E. Fitch High School","Non-Special Education",299,"*","*",44,14.7
"Groton School District","Robert E. Fitch High School","Special Education",26,"*","*",9,34.6
"Guilford School District","Guilford High School","Non-Special Education",242,"*","*","*","*"
"Guilford School District","Guilford High School","Special Education",24,"*","*","*","*"
"Hamden School District","Hamden High School","Non-Special Education",506,"*","*",53,10.5
"Hamden School District","Hamden High School","Special Education",61,"*","*",8,13.1
"Hartford School District","Bulkeley High School Upper School","Non-Special Education",232,"*","*",39,16.8
"Hartford School District","Bulkeley High School Upper School","Special Education",43,"*","*",8,18.6
"Hartford School District","Capital Preparatory Magnet School","Non-Special Education",28,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Special Education","*","*","*","*","*"
"Hartford School District","Classical Magnet School","Non-Special Education",82,"*","*","*","*"
"Hartford School District","Classical Magnet School","Special Education",6,"*","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-Special Education",60,"*","*",12,20.0
"Hartford School District","Culinary Arts Academy","Special Education",35,"*","*",14,40.0
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-Special Education",113,"*","*",21,18.6
"Hartford School District","HPHS Academy of Engineering and Green Technology","Special Education",16,"*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-Special Education",111,"*","*",25,22.5
"Hartford School District","HPHS Academy of Nursing and Health Science","Special Education",22,"*","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Non-Special Education",85,"*","*",28,32.9
"Hartford School District","HPHS Law and Government Academy","Special Education",18,"*","*","*","*"
"Hartford School District","OPPortunity High School","Non-Special Education",44,"*","*",21,47.7
"Hartford School District","OPPortunity High School","Special Education",9,"*","*",6,66.7
"Hartford School District","Pathways Academy of Technology and Design","Non-Special Education",88,"*","*",13,14.8
"Hartford School District","Pathways Academy of Technology and Design","Special Education",9,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-Special Education",102,"*","*",6,5.9
"Hartford School District","Sports and Medical Sciences Academy","Special Education","*","*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-Special Education",70,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Special Education","*","*","*","*","*"
"Killingly School District","Killingly High School","Non-Special Education",167,"*","*",36,21.6
"Killingly School District","Killingly High School","Special Education",24,"*","*",10,41.7
"Lebanon School District","Lyman Memorial High School","Non-Special Education",143,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Special Education",15,"*","*","*","*"
"Ledyard School District","Ledyard High School","Non-Special Education",206,"*","*","*","*"
"Ledyard School District","Ledyard High School","Special Education",19,"*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Special Education","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Non-Special Education","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Special Education","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Non-Special Education",287,"*","*","*","*"
"Madison School District","Daniel Hand High School","Special Education",28,"*","*","*","*"
"Manchester School District","Manchester High School","Non-Special Education",431,"*","*",82,19.0
"Manchester School District","Manchester High School","Special Education",55,"*","*",15,27.3
"Meriden School District","Francis T. Maloney High School","Non-Special Education",267,"*","*",48,18.0
"Meriden School District","Francis T. Maloney High School","Special Education",44,"*","*",10,22.7
"Meriden School District","Orville H. Platt High School","Non-Special Education",259,"*","*",65,25.1
"Meriden School District","Orville H. Platt High School","Special Education",40,"*","*",14,35.0
"Middletown School District","Middletown High School","Non-Special Education",293,"*","*",34,11.6
"Middletown School District","Middletown High School","Special Education",43,"*","*",14,32.6
"Milford School District","Jonathan Law High School","Non-Special Education",188,"*","*",14,7.4
"Milford School District","Jonathan Law High School","Special Education",33,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-Special Education",229,"*","*",10,4.4
"Milford School District","Joseph A. Foran High School","Special Education",37,"*","*","*","*"
"Monroe School District","Masuk High School","Non-Special Education",341,"*","*","*","*"
"Monroe School District","Masuk High School","Special Education",22,"*","*","*","*"
"Montville School District","Montville High School","Non-Special Education",178,"*","*","*","*"
"Montville School District","Montville High School","Special Education",17,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Non-Special Education",322,"*","*",41,12.7
"Naugatuck School District","Naugatuck High School","Special Education",46,"*","*",8,17.4
"New Britain School District","New Britain High School","Non-Special Education",621,"*","*",228,36.7
"New Britain School District","New Britain High School","Special Education",90,"*","*",36,40.0
"New Canaan School District","New Canaan High School","Non-Special Education",280,"*","*","*","*"
"New Canaan School District","New Canaan High School","Special Education",30,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-Special Education",215,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Special Education",23,"*","*","*","*"
"New Haven School District","Cooperative High School","Non-Special Education",101,"*","*",16,15.8
"New Haven School District","Cooperative High School","Special Education",8,"*","*","*","*"
"New Haven School District","High School In The Community","Non-Special Education",67,"*","*",24,35.8
"New Haven School District","High School In The Community","Special Education",10,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-Special Education",162,"*","*",18,11.1
"New Haven School District","Hill Regional Career High School","Special Education",8,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-Special Education",35,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Special Education","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","Non-Special Education",275,"*","*",107,38.9
"New Haven School District","James Hillhouse High School","Special Education",31,"*","*",13,41.9
"New Haven School District","Metropolitan Business Academy","Non-Special Education",31,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Special Education","*","*","*","*","*"
"New Haven School District","New Haven Academy","Non-Special Education",55,"*","*",11,20.0
"New Haven School District","New Haven Academy","Special Education",6,"*","*","*","*"
"New Haven School District","Sound School","Non-Special Education",56,"*","*","*","*"
"New Haven School District","Sound School","Special Education","*","*","*","*","*"
"New Haven School District","Wilbur Cross High School","Non-Special Education",426,"*","*",149,35.0
"New Haven School District","Wilbur Cross High School","Special Education",46,"*","*",20,43.5
"New London School District","New London High School","Non-Special Education",214,"*","*",51,23.8
"New London School District","New London High School","Special Education",45,"*","*",20,44.4
"New Milford School District","New Milford High School","Non-Special Education",344,"*","*",24,7.0
"New Milford School District","New Milford High School","Special Education",47,"*","*",16,34.0
"Newington School District","Newington High School","Non-Special Education",371,"*","*",26,7.0
"Newington School District","Newington High School","Special Education",38,"*","*",7,18.4
"Newtown School District","Newtown High School","Non-Special Education",397,"*","*","*","*"
"Newtown School District","Newtown High School","Special Education",46,"*","*","*","*"
"North Branford School District","North Branford High School","Non-Special Education",166,"*","*","*","*"
"North Branford School District","North Branford High School","Special Education",29,"*","*","*","*"
"North Haven School District","North Haven High School","Non-Special Education",277,"*","*","*","*"
"North Haven School District","North Haven High School","Special Education",26,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-Special Education",61,"*","*","*","*"
"North Stonington School District","Wheeler High School","Special Education",6,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Non-Special Education",386,"*","*",27,7.0
"Norwalk School District","Brien McMahon High School","Special Education",54,"*","*","*","*"
"Norwalk School District","Norwalk High School","Non-Special Education",336,"*","*",36,10.7
"Norwalk School District","Norwalk High School","Special Education",42,"*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Special Education",51,"*","*",27,52.9
"Norwalk School District","Norwalk Pathways Academy at Briggs","Special Education",16,"*","*",7,43.8
"Norwich Free Academy District","Norwich Free Academy","Non-Special Education",534,"*","*",74,13.9
"Norwich Free Academy District","Norwich Free Academy","Special Education",73,"*","*",17,23.3
"Norwich School District","Thames River Academy","Non-Special Education","*","*","*","*","*"
"Norwich School District","Thames River Academy","Special Education","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-Special Education",111,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Special Education",9,"*","*","*","*"
"Oxford School District","Oxford High School","Non-Special Education",144,"*","*","*","*"
"Oxford School District","Oxford High School","Special Education",10,"*","*","*","*"
"Plainfield School District","Plainfield High School","Non-Special Education",191,"*","*","*","*"
"Plainfield School District","Plainfield High School","Special Education",34,"*","*","*","*"
"Plainville School District","Plainville High School","Non-Special Education",204,"*","*","*","*"
"Plainville School District","Plainville High School","Special Education",26,"*","*","*","*"
"Plymouth School District","Terryville High School","Non-Special Education",129,"*","*","*","*"
"Plymouth School District","Terryville High School","Special Education",7,"*","*","*","*"
"Portland School District","Portland High School","Non-Special Education",88,"*","*","*","*"
"Portland School District","Portland High School","Special Education",8,"*","*","*","*"
"Putnam School District","Putnam High School","Non-Special Education",56,"*","*","*","*"
"Putnam School District","Putnam High School","Special Education",17,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-Special Education",122,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Special Education",15,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Non-Special Education",148,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Special Education",21,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Non-Special Education",368,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Special Education",35,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-Special Education",89,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Special Education",14,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-Special Education",171,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Special Education",14,"*","*","*","*"
"Regional School District 08","RHAM High School","Non-Special Education",234,"*","*","*","*"
"Regional School District 08","RHAM High School","Special Education",28,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-Special Education",183,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Special Education",35,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-Special Education",160,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Special Education",14,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-Special Education",36,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Non-Special Education",81,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Special Education",12,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-Special Education",125,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Special Education",14,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-Special Education",201,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Special Education",16,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-Special Education",349,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Special Education",38,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-Special Education",182,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Special Education",16,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-Special Education",157,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Special Education",22,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-Special Education",121,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Special Education",12,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Non-Special Education",247,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Special Education",36,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-Special Education",382,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Special Education",45,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-Special Education",169,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Special Education",7,"*","*","*","*"
"Seymour School District","Seymour High School","Non-Special Education",178,"*","*","*","*"
"Seymour School District","Seymour High School","Special Education",9,"*","*","*","*"
"Shelton School District","Shelton High School","Non-Special Education",368,"*","*","*","*"
"Shelton School District","Shelton High School","Special Education",25,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-Special Education",328,"*","*","*","*"
"Simsbury School District","Simsbury High School","Special Education",28,"*","*","*","*"
"Somers School District","Somers High School","Non-Special Education",131,"*","*","*","*"
"Somers School District","Somers High School","Special Education",12,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-Special Education",377,"*","*","*","*"
"South Windsor School District","South Windsor High School","Special Education",38,"*","*","*","*"
"Southington School District","Southington High School","Non-Special Education",480,"*","*","*","*"
"Southington School District","Southington High School","Special Education",55,"*","*","*","*"
"Stafford School District","Stafford High School","Non-Special Education",122,"*","*","*","*"
"Stafford School District","Stafford High School","Special Education",12,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Special Education",42,"*","*",10,23.8
"Stamford Academy District","Stamford Academy","Special Education",9,"*","*",6,66.7
"Stamford School District","Stamford High School","Non-Special Education",389,"*","*",43,11.1
"Stamford School District","Stamford High School","Special Education","*","*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-Special Education",137,"*","*",6,4.4
"Stamford School District","The Academy of Information Technology","Special Education","*","*","*","*","*"
"Stamford School District","Westhill High School","Non-Special Education",539,"*","*",54,10.0
"Stamford School District","Westhill High School","Special Education",54,"*","*",8,14.8
"Stonington School District","Stonington High School","Non-Special Education",184,"*","*","*","*"
"Stonington School District","Stonington High School","Special Education",23,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-Special Education",290,"*","*",18,6.2
"Stratford School District","Bunnell High School","Special Education",30,"*","*","*","*"
"Stratford School District","Stratford High School","Non-Special Education",224,"*","*",18,8.0
"Stratford School District","Stratford High School","Special Education",17,"*","*","*","*"
"Suffield School District","Suffield High School","Non-Special Education",201,"*","*","*","*"
"Suffield School District","Suffield High School","Special Education",12,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Special Education","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Special Education",62,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Special Education",7,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Special Education",79,"*","*","*","*"
"Thomaston School District","Thomaston High School","Special Education",23,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Special Education","*","*","*","*","*"
"Tolland School District","Tolland High School","Non-Special Education",208,"*","*","*","*"
"Tolland School District","Tolland High School","Special Education",13,"*","*","*","*"
"Torrington School District","Torrington High School","Non-Special Education",250,"*","*",37,14.8
"Torrington School District","Torrington High School","Special Education",27,"*","*",8,29.6
"Trumbull School District","Trumbull High School","Non-Special Education",466,"*","*","*","*"
"Trumbull School District","Trumbull High School","Special Education",36,"*","*","*","*"
"Vernon School District","Rockville High School","Non-Special Education",259,"*","*","*","*"
"Vernon School District","Rockville High School","Special Education",27,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Non-Special Education",264,"*","*",23,8.7
"Wallingford School District","Lyman Hall High School","Special Education",32,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",229,"*","*",19,8.3
"Wallingford School District","Mark T. Sheehan High School","Special Education",23,"*","*","*","*"
"Waterbury School District","Crosby High School","Non-Special Education",378,"*","*",126,33.3
"Waterbury School District","Crosby High School","Special Education",38,"*","*",15,39.5
"Waterbury School District","John F. Kennedy High School","Non-Special Education",311,"*","*",71,22.8
"Waterbury School District","John F. Kennedy High School","Special Education",48,"*","*",19,39.6
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education",106,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education",8,"*","*","*","*"
"Waterbury School District","Wilby High School","Non-Special Education",291,"*","*",101,34.7
"Waterbury School District","Wilby High School","Special Education",52,"*","*",13,25.0
"Waterford School District","Waterford High School","Non-Special Education",254,"*","*","*","*"
"Waterford School District","Waterford High School","Special Education",15,"*","*","*","*"
"Watertown School District","Watertown High School","Non-Special Education",215,"*","*",10,4.7
"Watertown School District","Watertown High School","Special Education",30,"*","*",9,30.0
"West Hartford School District","Conard High School","Non-Special Education",365,"*","*",27,7.4
"West Hartford School District","Conard High School","Special Education",43,"*","*","*","*"
"West Hartford School District","Hall High School","Non-Special Education",360,"*","*",7,1.9
"West Hartford School District","Hall High School","Special Education",43,"*","*","*","*"
"West Haven School District","West Haven High School","Non-Special Education",417,"*","*",114,27.3
"West Haven School District","West Haven High School","Special Education",35,"*","*",10,28.6
"Westbrook School District","Westbrook High School","Non-Special Education",68,"*","*","*","*"
"Westbrook School District","Westbrook High School","Special Education",7,"*","*","*","*"
"Weston School District","Weston High School","Non-Special Education",181,"*","*","*","*"
"Weston School District","Weston High School","Special Education",11,"*","*","*","*"
"Westport School District","Staples High School","Non-Special Education",418,"*","*","*","*"
"Westport School District","Staples High School","Special Education",45,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-Special Education",281,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Special Education",19,"*","*","*","*"
"Wilton School District","Wilton High School","Non-Special Education",279,"*","*","*","*"
"Wilton School District","Wilton High School","Special Education",24,"*","*","*","*"
"Windham School District","Windham High School","Non-Special Education",210,"*","*",59,28.1
"Windham School District","Windham High School","Special Education",38,"*","*",11,28.9
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",122,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Special Education",10,"*","*","*","*"
"Windsor School District","Windsor High School","Non-Special Education",307,"*","*","*","*"
"Windsor School District","Windsor High School","Special Education",39,"*","*","*","*"
"Wolcott School District","Wolcott High School","Non-Special Education",207,"*","*","*","*"
"Wolcott School District","Wolcott High School","Special Education",17,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-Special Education",275,"*","*","*","*"
