"Six-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Gender"

"",,,,"Non-Graduates",,,
"Connecticut Technical High School System","Henry Abbott Technical High School","Female",36,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Male",112,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Female",22,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Male",146,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Female",53,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Male",101,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Female",56,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Male",110,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Female",69,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Male",138,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Female",52,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Male",89,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Female",75,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Male",117,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Female",44,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Male",88,"*","*","*","*"
"Coventry School District","Coventry High School","Female",71,"*","*","*","*"
"Coventry School District","Coventry High School","Male",64,"*","*","*","*"
"Cromwell School District","Cromwell High School","Female",75,"*","*","*","*"
"Cromwell School District","Cromwell High School","Male",64,"*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Female",15,"*","*",8,53.3
"Danbury School District","Alternative Center For Excellence","Male",19,"*","*",8,42.1
"Danbury School District","Danbury High School","Female",367,"*","*",36,9.8
"Danbury School District","Danbury High School","Male",366,"*","*",52,14.2
"Darien School District","Darien High School","Female",157,"*","*","*","*"
"Darien School District","Darien High School","Male",154,"*","*","*","*"
"Derby School District","Derby High School","Female",40,"*","*","*","*"
"Derby School District","Derby High School","Male",42,"*","*","*","*"
"East Granby School District","East Granby High School","Female",31,"*","*","*","*"
"East Granby School District","East Granby High School","Male",37,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Female",48,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Male",47,"*","*","*","*"
"East Hampton School District","East Hampton High School","Female",66,"*","*","*","*"
"East Hampton School District","East Hampton High School","Male",63,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Female",25,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Male",13,"*","*","*","*"
"East Hartford School District","East Hartford High School","Female",176,"*","*",13,7.4
"East Hartford School District","East Hartford High School","Male",191,"*","*",20,10.5
"East Hartford School District","Stevens Alternate High school","Female",49,"*","*",13,26.5
"East Hartford School District","Stevens Alternate High school","Male",67,"*","*",24,35.8
"East Haven School District","East Haven High School","Female",113,"*","*",17,15.0
"East Haven School District","East Haven High School","Male",124,"*","*",30,24.2
"East Lyme School District","East Lyme High School","Female",158,"*","*","*","*"
"East Lyme School District","East Lyme High School","Male",143,"*","*","*","*"
"East Windsor School District","East Windsor High School","Female",47,"*","*","*","*"
"East Windsor School District","East Windsor High School","Male",44,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Female",18,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Male",8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Female",20,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Male",20,"*","*","*","*"
"Ellington School District","Ellington High School","Female",105,"*","*","*","*"
"Ellington School District","Ellington High School","Male",92,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Female",7,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Male",6,"*","*","*","*"
"Enfield School District","Enfield High School","Female",75,"*","*",10,13.3
"Enfield School District","Enfield High School","Male",107,"*","*",15,14.0
"Enfield School District","Enrico Fermi High School","Female",142,"*","*",7,4.9
"Enfield School District","Enrico Fermi High School","Male",113,"*","*",6,5.3
"Explorations District","Explorations","Female",17,"*","*","*","*"
"Explorations District","Explorations","Male",13,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Female",185,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Male",193,"*","*",8,4.1
"Fairfield School District","Fairfield Warde High School","Female",152,"*","*",8,5.3
"Fairfield School District","Fairfield Warde High School","Male",161,"*","*","*","*"
"Farmington School District","Farmington High School","Female",160,"*","*","*","*"
"Farmington School District","Farmington High School","Male",158,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Female",270,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Male",273,"*","*","*","*"
"Granby School District","Granby Memorial High School","Female",98,"*","*","*","*"
"Granby School District","Granby Memorial High School","Male",95,"*","*","*","*"
"Greenwich School District","Greenwich High School","Female",319,"*","*",6,1.9
"Greenwich School District","Greenwich High School","Male",359,"*","*",7,1.9
"Griswold School District","Griswold High School","Female",92,"*","*",6,6.5
"Griswold School District","Griswold High School","Male",74,"*","*",7,9.5
"Groton School District","Robert E. Fitch High School","Female",164,"*","*",19,11.6
"Groton School District","Robert E. Fitch High School","Male",154,"*","*",26,16.9
"Guilford School District","Guilford High School","Female",138,"*","*","*","*"
"Guilford School District","Guilford High School","Male",138,"*","*","*","*"
"Hamden School District","Hamden High School","Female",225,"*","*",12,5.3
"Hamden School District","Hamden High School","Male",215,"*","*",18,8.4
"Hartford School District","Bulkeley High School Upper School","Female",89,"*","*",16,18.0
"Hartford School District","Bulkeley High School Upper School","Male",86,"*","*",19,22.1
"Hartford School District","Capital Preparatory Magnet School","Female",23,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Male",10,"*","*","*","*"
"Hartford School District","Classical Magnet School","Female",53,"*","*","*","*"
"Hartford School District","Classical Magnet School","Male",35,"*","*","*","*"
"Hartford School District","Culinary Arts Academy","Female",41,"*","*",10,24.4
"Hartford School District","Culinary Arts Academy","Male",34,"*","*",9,26.5
"Hartford School District","Great Path Academy High School at MCC","Female",44,"*","*","*","*"
"Hartford School District","Great Path Academy High School at MCC","Male",24,"*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Female",38,"*","*",11,28.9
"Hartford School District","HPHS Academy of Engineering and Green Technology","Male",78,"*","*",25,32.1
"Hartford School District","HPHS Academy of Nursing and Health Science","Female",99,"*","*",24,24.2
"Hartford School District","HPHS Academy of Nursing and Health Science","Male",42,"*","*",14,33.3
"Hartford School District","HPHS Law and Government Academy","Female",72,"*","*",7,9.7
"Hartford School District","HPHS Law and Government Academy","Male",52,"*","*",12,23.1
"Hartford School District","High School Inc.","Female",51,"*","*",7,13.7
"Hartford School District","High School Inc.","Male",52,"*","*",15,28.8
"Hartford School District","Journalism and Media Academy Magnet School","Female",31,"*","*",10,32.3
"Hartford School District","Journalism and Media Academy Magnet School","Male",28,"*","*",8,28.6
"Hartford School District","OPPortunity High School","Female",42,"*","*",15,35.7
"Hartford School District","OPPortunity High School","Male",43,"*","*",8,18.6
"Hartford School District","Pathways Academy of Technology and Design","Female",30,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Male",41,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Female",48,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Male",40,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Female",34,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Male",60,"*","*","*","*"
"Killingly School District","Killingly High School","Female",107,"*","*",13,12.1
"Killingly School District","Killingly High School","Male",105,"*","*",23,21.9
"Learn","Connecticut River Academy","Female",17,"*","*","*","*"
"Learn","Connecticut River Academy","Male",12,"*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Male","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Female","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Male",6,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Female",71,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Male",46,"*","*","*","*"
"Ledyard School District","Ledyard High School","Female",112,"*","*","*","*"
"Ledyard School District","Ledyard High School","Male",111,"*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Female","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Male","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Female",46,"*","*","*","*"
"Litchfield School District","Litchfield High School","Male",40,"*","*","*","*"
"Madison School District","Daniel Hand High School","Female",157,"*","*","*","*"
"Madison School District","Daniel Hand High School","Male",157,"*","*","*","*"
"Manchester School District","Manchester High School","Female",213,"*","*",32,15.0
"Manchester School District","Manchester High School","Male",227,"*","*",32,14.1
"Meriden School District","Francis T. Maloney High School","Female",164,"*","*",27,16.5
"Meriden School District","Francis T. Maloney High School","Male",157,"*","*",33,21.0
"Meriden School District","Orville H. Platt High School","Female",149,"*","*",34,22.8
"Meriden School District","Orville H. Platt High School","Male",134,"*","*",38,28.4
"Middletown School District","Middletown High School","Female",159,"*","*",15,9.4
"Middletown School District","Middletown High School","Male",197,"*","*",30,15.2
"Milford School District","Jonathan Law High School","Female",123,7,5.7,"*","*"
"Milford School District","Jonathan Law High School","Male",127,6,4.7,13,10.2
"Milford School District","Joseph A. Foran High School","Female",133,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Male",128,"*","*","*","*"
"Monroe School District","Masuk High School","Female",161,"*","*","*","*"
"Monroe School District","Masuk High School","Male",145,"*","*","*","*"
"Montville School District","Montville High School","Female",76,"*","*",6,7.9
"Montville School District","Montville High School","Male",100,"*","*",9,9.0
"Naugatuck School District","Naugatuck High School","Female",160,"*","*",20,12.5
"Naugatuck School District","Naugatuck High School","Male",172,"*","*",27,15.7
"New Britain School District","New Britain High School","Female",304,"*","*",83,27.3
"New Britain School District","New Britain High School","Male",303,"*","*",94,31.0
"New Canaan School District","New Canaan High School","Female",177,"*","*","*","*"
"New Canaan School District","New Canaan High School","Male",161,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Female",132,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Male",125,"*","*","*","*"
"New Haven School District","Cooperative High School","Female",124,"*","*",9,7.3
"New Haven School District","Cooperative High School","Male",49,"*","*","*","*"
"New Haven School District","High School In The Community","Female",42,"*","*",12,28.6
"New Haven School District","High School In The Community","Male",29,"*","*",11,37.9
"New Haven School District","Hill Regional Career High School","Female",103,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Male",50,"*","*",6,12.0
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Female",7,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Male",28,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Female",126,"*","*",36,28.6
"New Haven School District","James Hillhouse High School","Male",127,"*","*",49,38.6
"New Haven School District","Metropolitan Business Academy","Female",42,"*","*",8,19.0
"New Haven School District","Metropolitan Business Academy","Male",54,"*","*",8,14.8
"New Haven School District","New Haven Academy","Female",43,"*","*",10,23.3
"New Haven School District","New Haven Academy","Male",31,"*","*",9,29.0
"New Haven School District","Sound School","Female",38,"*","*","*","*"
"New Haven School District","Sound School","Male",41,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Female",148,"*","*",27,18.2
"New Haven School District","Wilbur Cross High School","Male",153,"*","*",53,34.6
"New London School District","New London High School","Female",119,"*","*",34,28.6
"New London School District","New London High School","Male",131,"*","*",37,28.2
"New Milford School District","New Milford High School","Female",191,"*","*",15,7.9
"New Milford School District","New Milford High School","Male",189,"*","*",18,9.5
"Newington School District","Newington High School","Female",189,"*","*",8,4.2
"Newington School District","Newington High School","Male",184,"*","*",17,9.2
"Newtown School District","Newtown High School","Female",226,"*","*","*","*"
"Newtown School District","Newtown High School","Male",240,"*","*","*","*"
"North Branford School District","North Branford High School","Female",92,"*","*","*","*"
"North Branford School District","North Branford High School","Male",77,"*","*","*","*"
"North Haven School District","North Haven High School","Female",150,"*","*",7,4.7
"North Haven School District","North Haven High School","Male",154,"*","*",13,8.4
"North Stonington School District","Wheeler High School","Female",30,"*","*","*","*"
"North Stonington School District","Wheeler High School","Male",18,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Female",202,"*","*",19,9.4
"Norwalk School District","Brien McMahon High School","Male",184,"*","*",21,11.4
"Norwalk School District","Norwalk High School","Female",178,"*","*",15,8.4
"Norwalk School District","Norwalk High School","Male",171,"*","*",16,9.4
"Norwalk School District","Norwalk Pathways Academy at Briggs","Female",18,"*","*",11,61.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","Male",20,"*","*",12,60.0
"Norwich Free Academy District","Norwich Free Academy","Female",315,"*","*",34,10.8
"Norwich Free Academy District","Norwich Free Academy","Male",248,"*","*",24,9.7
"Old Saybrook School District","Old Saybrook Senior High School","Female",63,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Male",72,"*","*","*","*"
"Oxford School District","Oxford High School","Female",79,"*","*","*","*"
"Oxford School District","Oxford High School","Male",74,"*","*","*","*"
"Plainfield School District","Plainfield High School","Female",98,"*","*",7,7.1
"Plainfield School District","Plainfield High School","Male",99,"*","*",10,10.1
"Plainville School District","Plainville High School","Female",107,"*","*","*","*"
"Plainville School District","Plainville High School","Male",95,"*","*","*","*"
"Plymouth School District","Terryville High School","Female",61,"*","*","*","*"
"Plymouth School District","Terryville High School","Male",59,"*","*","*","*"
"Portland School District","Portland High School","Female",42,"*","*","*","*"
"Portland School District","Portland High School","Male",50,"*","*","*","*"
"Putnam School District","Putnam High School","Female",44,"*","*","*","*"
"Putnam School District","Putnam High School","Male",48,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Female",55,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Male",53,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Female",88,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Male",74,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Female",187,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Male",204,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Female",53,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Male",43,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Female",90,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Male",84,"*","*","*","*"
"Regional School District 08","RHAM High School","Female",122,"*","*","*","*"
"Regional School District 08","RHAM High School","Male",149,"*","*",7,4.7
"Regional School District 08","Region Alternative High School","Female","*","*","*","*","*"
"Regional School District 08","Region Alternative High School","Male","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Female",120,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Male",113,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Female",97,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Male",101,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Female",17,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Male",22,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Female",35,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Male",49,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Female",78,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Male",68,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Female",106,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Male",89,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Female",145,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Male",172,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Female",81,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Male",103,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Female",83,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Male",78,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Female",57,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Male",54,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Female",168,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Male",141,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Female",198,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Male",210,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Female",82,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Male",93,"*","*","*","*"
"Seymour School District","Seymour High School","Female",87,"*","*","*","*"
"Seymour School District","Seymour High School","Male",90,"*","*","*","*"
"Shelton School District","Shelton High School","Female",189,"*","*",13,6.9
"Shelton School District","Shelton High School","Male",202,"*","*",10,5.0
"Simsbury School District","Simsbury High School","Female",189,"*","*","*","*"
"Simsbury School District","Simsbury High School","Male",206,"*","*","*","*"
"Somers School District","Somers High School","Female",68,"*","*","*","*"
"Somers School District","Somers High School","Male",79,"*","*","*","*"
"South Windsor School District","South Windsor High School","Female",176,"*","*","*","*"
"South Windsor School District","South Windsor High School","Male",199,"*","*","*","*"
"Southington School District","Southington High School","Female",248,"*","*",8,3.2
"Southington School District","Southington High School","Male",238,"*","*",15,6.3
"Stafford School District","Stafford High School","Female",69,"*","*","*","*"
"Stafford School District","Stafford High School","Male",58,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Female",14,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Male",23,"*","*","*","*"
"Stamford School District","Stamford High School","Female",246,"*","*",23,9.3
"Stamford School District","Stamford High School","Male",254,"*","*",21,8.3
"Stamford School District","The Academy of Information Technology","Female",68,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Male",96,"*","*","*","*"
"Stamford School District","Westhill High School","Female",268,"*","*",23,8.6
"Stamford School District","Westhill High School","Male",272,"*","*",23,8.5
"Stonington School District","Stonington High School","Female",87,"*","*","*","*"
"Stonington School District","Stonington High School","Male",110,"*","*","*","*"
"Stratford School District","Bunnell High School","Female",138,"*","*","*","*"
"Stratford School District","Bunnell High School","Male",144,"*","*",6,4.2
"Stratford School District","Stratford High School","Female",129,"*","*","*","*"
"Stratford School District","Stratford High School","Male",122,"*","*",12,9.8
"Suffield School District","Suffield High School","Female",125,"*","*","*","*"
"Suffield School District","Suffield High School","Male",93,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Female",16,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Male",19,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Female",43,"*","*",7,16.3
"The Gilbert School District","The Gilbert School","Male",42,"*","*",8,19.0
"Thomaston School District","Thomaston High School","Female",40,"*","*","*","*"
"Thomaston School District","Thomaston High School","Male",36,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Female",41,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Male",42,"*","*","*","*"
"Tolland School District","Tolland High School","Female",116,"*","*","*","*"
"Tolland School District","Tolland High School","Male",126,"*","*","*","*"
"Torrington School District","Torrington High School","Female",135,"*","*",8,5.9
"Torrington School District","Torrington High School","Male",133,"*","*",15,11.3
"Trumbull School District","Trumbull High School","Female",277,"*","*","*","*"
"Trumbull School District","Trumbull High School","Male",269,"*","*","*","*"
"Vernon School District","Rockville High School","Female",122,"*","*",12,9.8
"Vernon School District","Rockville High School","Male",109,"*","*",20,18.3
"Wallingford School District","Lyman Hall High School","Female",170,"*","*",6,3.5
"Wallingford School District","Lyman Hall High School","Male",116,"*","*",11,9.5
"Wallingford School District","Mark T. Sheehan High School","Female",122,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Male",111,"*","*","*","*"
"Waterbury School District","Crosby High School","Female",173,"*","*",49,28.3
"Waterbury School District","Crosby High School","Male",182,"*","*",60,33.0
"Waterbury School District","John F. Kennedy High School","Female",188,"*","*",52,27.7
"Waterbury School District","John F. Kennedy High School","Male",193,"*","*",57,29.5
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",68,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",37,"*","*","*","*"
"Waterbury School District","Wilby High School","Female",169,"*","*",27,16.0
"Waterbury School District","Wilby High School","Male",188,"*","*",55,29.3
"Waterford School District","Waterford High School","Female",109,"*","*","*","*"
"Waterford School District","Waterford High School","Male",126,"*","*","*","*"
"Watertown School District","Watertown High School","Female",138,"*","*",7,5.1
"Watertown School District","Watertown High School","Male",131,"*","*",14,10.7
"West Hartford School District","Conard High School","Female",208,"*","*","*","*"
"West Hartford School District","Conard High School","Male",209,"*","*",11,5.3
"West Hartford School District","Hall High School","Female",200,"*","*","*","*"
"West Hartford School District","Hall High School","Male",186,"*","*","*","*"
"West Haven School District","West Haven High School","Female",201,"*","*",39,19.4
"West Haven School District","West Haven High School","Male",227,"*","*",70,30.8
"Westbrook School District","Westbrook High School","Female",36,"*","*","*","*"
"Westbrook School District","Westbrook High School","Male",41,"*","*","*","*"
"Weston School District","Weston High School","Female",102,"*","*","*","*"
"Weston School District","Weston High School","Male",104,"*","*","*","*"
"Westport School District","Staples High School","Female",219,"*","*","*","*"
"Westport School District","Staples High School","Male",243,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Female",126,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Male",137,"*","*","*","*"
"Wilton School District","Wilton High School","Female",159,"*","*","*","*"
"Wilton School District","Wilton High School","Male",159,"*","*","*","*"
"Windham School District","Windham High School","Female",87,"*","*",11,12.6
"Windham School District","Windham High School","Male",99,"*","*",15,15.2
"Windsor Locks School District","Windsor Locks High School","Female",75,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Male",61,"*","*","*","*"
"Windsor School District","Windsor High School","Female",168,"*","*",10,6.0
"Windsor School District","Windsor High School","Male",174,"*","*",18,10.3
"Wolcott School District","Wolcott High School","Female",110,"*","*","*","*"
"Wolcott School District","Wolcott High School","Male",108,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Female",154,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Male",124,"*","*","*","*"

