"Six-Year Graduation Rates, 2011-12"
"All Districts, All Schools, English Learner Status"

"",,,,"Non-Graduates",,,
"Ellington School District","Ellington High School","ELL","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-ELL",19,"*","*","*","*"
"Enfield School District","Enfield High School","Non-ELL","*","*","*","*","*"
"Enfield School District","Enfield High School","ELL","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","Non-ELL",303,"*","*",30,9.9
"Explorations District","Explorations","Non-ELL",28,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-ELL",350,"*","*",7,2.0
"Fairfield School District","Fairfield Ludlowe High School","ELL","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-ELL",327,"*","*",12,3.7
"Fairfield School District","Fairfield Warde High School","ELL","*","*","*","*","*"
"Farmington School District","Farmington High School","Non-ELL","*","*","*","*","*"
"Farmington School District","Farmington High School","ELL","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-ELL","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Non-ELL",187,"*","*","*","*"
"Greenwich School District","Greenwich High School","Non-ELL",609,"*","*","*","*"
"Greenwich School District","Greenwich High School","ELL",30,"*","*","*","*"
"Griswold School District","Griswold High School","Non-ELL","*","*","*","*","*"
"Griswold School District","Griswold High School","ELL","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","Non-ELL",328,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","ELL",11,"*","*","*","*"
"Guilford School District","Guilford High School","Non-ELL",285,"*","*","*","*"
"Hamden School District","Hamden High School","Non-ELL",483,"*","*","*","*"
"Hamden School District","Hamden High School","ELL",13,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Non-ELL",201,"*","*",45,22.4
"Hartford School District","Bulkeley High School Upper School","ELL",45,"*","*",10,22.2
"Hartford School District","Capital Preparatory Magnet School","Non-ELL",33,"*","*","*","*"
"Hartford School District","Classical Magnet School","Non-ELL",79,"*","*","*","*"
"Hartford School District","Classical Magnet School","ELL","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-ELL",49,"*","*",13,26.5
"Hartford School District","Culinary Arts Academy","ELL","*","*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-ELL",94,"*","*",15,16.0
"Hartford School District","HPHS Academy of Engineering and Green Technology","ELL",36,"*","*",12,33.3
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-ELL",95,"*","*",18,18.9
"Hartford School District","HPHS Academy of Nursing and Health Science","ELL",29,"*","*",12,41.4
"Hartford School District","HPHS Law and Government Academy","Non-ELL",110,"*","*",35,31.8
"Hartford School District","HPHS Law and Government Academy","ELL",24,"*","*",8,33.3
"Hartford School District","High School Inc.","Non-ELL",40,"*","*",13,32.5
"Hartford School District","High School Inc.","ELL","*","*","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Non-ELL",89,"*","*",16,18.0
"Hartford School District","Journalism and Media Academy Magnet School","ELL",7,"*","*","*","*"
"Hartford School District","OPPortunity High School","Non-ELL",62,"*","*",24,38.7
"Hartford School District","OPPortunity High School","ELL",10,"*","*",7,70.0
"Hartford School District","Pathways Academy of Technology and Design","Non-ELL",81,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","ELL","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-ELL",97,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","ELL",9,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-ELL",83,"*","*",7,8.4
"Hartford School District","University High of Science and Engineering","ELL","*","*","*","*","*"
"Killingly School District","Killingly High School","Non-ELL","*","*","*","*","*"
"Killingly School District","Killingly High School","ELL","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-ELL",124,"*","*","*","*"
"Ledyard School District","Ledyard High School","Non-ELL","*","*","*","*","*"
"Ledyard School District","Ledyard High School","ELL","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-ELL","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Non-ELL",102,"*","*","*","*"
"Madison School District","Daniel Hand High School","Non-ELL","*","*","*","*","*"
"Madison School District","Daniel Hand High School","ELL","*","*","*","*","*"
"Manchester School District","Manchester High School","Non-ELL",456,"*","*","*","*"
"Manchester School District","Manchester High School","ELL",16,"*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Non-ELL",271,"*","*",56,20.7
"Meriden School District","Francis T. Maloney High School","ELL",49,"*","*",18,36.7
"Meriden School District","Orville H. Platt High School","Non-ELL",275,"*","*",64,23.3
"Meriden School District","Orville H. Platt High School","ELL",22,"*","*",7,31.8
"Middletown School District","Middletown High School","Non-ELL","*","*","*","*","*"
"Middletown School District","Middletown High School","ELL","*","*","*","*","*"
"Milford School District","Jonathan Law High School","Non-ELL",260,"*","*",28,10.8
"Milford School District","Jonathan Law High School","ELL","*","*","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-ELL",240,"*","*",7,2.9
"Milford School District","Joseph A. Foran High School","ELL","*","*","*","*","*"
"Monroe School District","Masuk High School","Non-ELL",337,"*","*","*","*"
"Montville School District","Montville High School","Non-ELL",200,"*","*","*","*"
"Montville School District","Montville High School","ELL",10,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Non-ELL",360,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","ELL",7,"*","*","*","*"
"New Britain School District","New Britain High School","Non-ELL",522,"*","*",140,26.8
"New Britain School District","New Britain High School","ELL",113,"*","*",47,41.6
"New Canaan School District","New Canaan High School","Non-ELL","*","*","*","*","*"
"New Canaan School District","New Canaan High School","ELL","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-ELL","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","ELL","*","*","*","*","*"
"New Haven School District","Cooperative High School","Non-ELL",130,"*","*",7,5.4
"New Haven School District","Cooperative High School","ELL","*","*","*","*","*"
"New Haven School District","High School In The Community","Non-ELL",66,"*","*",25,37.9
"New Haven School District","High School In The Community","ELL",7,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-ELL",146,"*","*",10,6.8
"New Haven School District","Hill Regional Career High School","ELL",9,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-ELL",44,"*","*",8,18.2
"New Haven School District","Hyde School of Health, Science and Sports Medicine","ELL","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","Non-ELL",222,"*","*",80,36.0
"New Haven School District","James Hillhouse High School","ELL",26,"*","*",10,38.5
"New Haven School District","Metropolitan Business Academy","Non-ELL",38,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","ELL","*","*","*","*","*"
"New Haven School District","New Haven Academy","Non-ELL",43,"*","*",9,20.9
"New Haven School District","New Haven Academy","ELL","*","*","*","*","*"
"New Haven School District","Sound School","Non-ELL",81,"*","*",6,7.4
"New Haven School District","Sound School","ELL","*","*","*","*","*"
"New Haven School District","Wilbur Cross High School","Non-ELL",339,6,1.8,83,24.5
"New Haven School District","Wilbur Cross High School","ELL",78,"*","*",26,33.3
"New London School District","New London High School","Non-ELL",174,"*","*",47,27.0
"New London School District","New London High School","ELL",52,"*","*",12,23.1
"New Milford School District","New Milford High School","Non-ELL","*","*","*","*","*"
"New Milford School District","New Milford High School","ELL","*","*","*","*","*"
"Newington School District","Newington High School","Non-ELL",321,"*","*","*","*"
"Newington School District","Newington High School","ELL",9,"*","*","*","*"
"Newtown School District","Newtown High School","Non-ELL","*","*","*","*","*"
"Newtown School District","Newtown High School","ELL","*","*","*","*","*"
"North Branford School District","North Branford High School","Non-ELL","*","*","*","*","*"
"North Branford School District","North Branford High School","ELL","*","*","*","*","*"
"North Haven School District","North Haven High School","Non-ELL","*","*","*","*","*"
"North Haven School District","North Haven High School","ELL","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Non-ELL",54,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Non-ELL",412,"*","*",36,8.7
"Norwalk School District","Brien McMahon High School","ELL",37,"*","*","*","*"
"Norwalk School District","Norwalk High School","Non-ELL",347,"*","*",33,9.5
"Norwalk School District","Norwalk High School","ELL",41,"*","*",12,29.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL","*","*","*",16,57.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Non-ELL",604,"*","*",65,10.8
"Norwich Free Academy District","Norwich Free Academy","ELL",33,"*","*",11,33.3
"Norwich School District","Thames River Academy","Non-ELL",34,"*","*",28,82.4
"Old Saybrook School District","Old Saybrook Senior High School","Non-ELL","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","ELL","*","*","*","*","*"
"Oxford School District","Oxford High School","Non-ELL",146,"*","*","*","*"
"Plainfield School District","Plainfield High School","Non-ELL","*","*","*","*","*"
"Plainfield School District","Plainfield High School","ELL","*","*","*","*","*"
"Plainville School District","Plainville High School","Non-ELL","*","*","*","*","*"
"Plainville School District","Plainville High School","ELL","*","*","*","*","*"
"Plymouth School District","Terryville High School","Non-ELL",134,"*","*","*","*"
"Portland School District","Portland High School","Non-ELL","*","*","*","*","*"
"Portland School District","Portland High School","ELL","*","*","*","*","*"
"Putnam School District","Putnam High School","Non-ELL","*","*","*","*","*"
"Putnam School District","Putnam High School","ELL","*","*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-ELL",135,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 04","Valley Regional High School","ELL","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","ELL","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","ELL","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","ELL","*","*","*","*","*"
"Regional School District 08","RHAM High School","Non-ELL","*","*","*","*","*"
"Regional School District 08","RHAM High School","ELL","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-ELL","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","ELL","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-ELL",229,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-ELL",42,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Non-ELL","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","ELL","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-ELL",141,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-ELL","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","ELL","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","ELL","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","ELL","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-ELL",189,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-ELL",103,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Non-ELL","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","ELL","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-ELL",440,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-ELL","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","ELL","*","*","*","*","*"
"Seymour School District","Seymour High School","Non-ELL","*","*","*","*","*"
"Seymour School District","Seymour High School","ELL","*","*","*","*","*"
"Shelton School District","Shelton High School","Non-ELL",418,"*","*","*","*"
"Shelton School District","Shelton High School","ELL",6,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-ELL","*","*","*","*","*"
"Simsbury School District","Simsbury High School","ELL","*","*","*","*","*"
"Somers School District","Somers High School","Non-ELL","*","*","*","*","*"
"Somers School District","Somers High School","ELL","*","*","*","*","*"
"South Windsor School District","South Windsor High School","Non-ELL",372,"*","*","*","*"
"South Windsor School District","South Windsor High School","ELL",6,"*","*","*","*"
"Southington School District","Southington High School","Non-ELL",482,"*","*","*","*"
"Southington School District","Southington High School","ELL",7,"*","*","*","*"
"Stafford School District","Stafford High School","Non-ELL",139,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-ELL","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","ELL","*","*","*","*","*"
"Stamford School District","Stamford High School","Non-ELL",324,"*","*",27,8.3
"Stamford School District","Stamford High School","ELL","*","*","*",12,21.4
"Stamford School District","The Academy of Information Technology","Non-ELL",162,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","ELL","*","*","*","*","*"
"Stamford School District","Westhill High School","Non-ELL",527,"*","*",40,7.6
"Stamford School District","Westhill High School","ELL",94,"*","*",27,28.7
"Stonington School District","Stonington High School","Non-ELL",178,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-ELL",284,"*","*",26,9.2
"Stratford School District","Bunnell High School","ELL",6,"*","*","*","*"
"Stratford School District","Stratford High School","Non-ELL",261,"*","*",19,7.3
"Stratford School District","Stratford High School","ELL",15,"*","*","*","*"
"Suffield School District","Suffield High School","Non-ELL",203,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-ELL",41,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-ELL","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","ELL","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Non-ELL","*","*","*","*","*"
"Thomaston School District","Thomaston High School","ELL","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-ELL",99,"*","*","*","*"
"Tolland School District","Tolland High School","Non-ELL",228,"*","*","*","*"
"Torrington School District","Torrington High School","Non-ELL",279,"*","*","*","*"
"Torrington School District","Torrington High School","ELL",14,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-ELL",529,"*","*","*","*"
"Trumbull School District","Trumbull High School","ELL",9,"*","*","*","*"
"Vernon School District","Rockville High School","Non-ELL",246,"*","*","*","*"
"Vernon School District","Rockville High School","ELL",11,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Non-ELL",267,"*","*",15,5.6
"Wallingford School District","Lyman Hall High School","ELL","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-ELL",238,"*","*",11,4.6
"Wallingford School District","Mark T. Sheehan High School","ELL","*","*","*","*","*"
"Waterbury School District","Crosby High School","Non-ELL",301,"*","*",101,33.6
"Waterbury School District","Crosby High School","ELL",43,"*","*",20,46.5
"Waterbury School District","John F. Kennedy High School","Non-ELL",309,"*","*",91,29.4
"Waterbury School District","John F. Kennedy High School","ELL",57,"*","*",19,33.3
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-ELL",107,"*","*","*","*"
"Waterbury School District","Wilby High School","Non-ELL",306,"*","*",88,28.8
"Waterbury School District","Wilby High School","ELL",51,"*","*","*","*"
"Waterford School District","Waterford High School","Non-ELL","*","*","*","*","*"
"Waterford School District","Waterford High School","ELL","*","*","*","*","*"
"Watertown School District","Watertown High School","Non-ELL","*","*","*","*","*"
"Watertown School District","Watertown High School","ELL","*","*","*","*","*"
"West Hartford School District","Conard High School","Non-ELL",325,"*","*",12,3.7
"West Hartford School District","Conard High School","ELL",15,"*","*","*","*"
"West Hartford School District","Hall High School","Non-ELL",373,"*","*",12,3.2
"West Hartford School District","Hall High School","ELL",20,"*","*","*","*"
"West Haven School District","West Haven High School","Non-ELL",352,"*","*",81,23.0
"West Haven School District","West Haven High School","ELL",25,"*","*",6,24.0
"Westbrook School District","Westbrook High School","Non-ELL",82,"*","*","*","*"
"Weston School District","Weston High School","Non-ELL",189,"*","*","*","*"
"Westport School District","Staples High School","Non-ELL","*","*","*","*","*"
"Westport School District","Staples High School","ELL","*","*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-ELL",277,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","ELL",11,"*","*","*","*"
"Wilton School District","Wilton High School","Non-ELL","*","*","*","*","*"
"Wilton School District","Wilton High School","ELL","*","*","*","*","*"
"Windham School District","Windham High School","Non-ELL",136,"*","*",24,17.6
"Windham School District","Windham High School","ELL",43,"*","*",13,30.2
"Windsor Locks School District","Windsor Locks High School","Non-ELL","*","*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","ELL","*","*","*","*","*"
"Windsor School District","Windsor High School","Non-ELL",308,"*","*","*","*"
"Windsor School District","Windsor High School","ELL",6,"*","*","*","*"
"Wolcott School District","Wolcott High School","Non-ELL",219,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-ELL","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","ELL","*","*","*","*","*"

