"Six-Year Graduation Rates, 2012-13"
"All Districts, All Schools, English Learner Status"

"",,,,"Non-Graduates",,,
"New Haven School District","James Hillhouse High School","Non-ELL",228,"*","*",74,32.5
"New Haven School District","Metropolitan Business Academy","ELL",8,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-ELL",88,"*","*",11,12.5
"New Haven School District","New Haven Academy","ELL","*","*","*","*","*"
"New Haven School District","New Haven Academy","Non-ELL",69,"*","*",15,21.7
"New Haven School District","Sound School","ELL","*","*","*","*","*"
"New Haven School District","Sound School","Non-ELL",75,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","ELL",62,"*","*",18,29.0
"New Haven School District","Wilbur Cross High School","Non-ELL",239,"*","*",62,25.9
"New London School District","New London High School","ELL",57,"*","*",16,28.1
"New London School District","New London High School","Non-ELL",193,"*","*",55,28.5
"New Milford School District","New Milford High School","ELL",6,"*","*","*","*"
"New Milford School District","New Milford High School","Non-ELL",374,"*","*","*","*"
"Newington School District","Newington High School","ELL",15,"*","*","*","*"
"Newington School District","Newington High School","Non-ELL",358,"*","*","*","*"
"Newtown School District","Newtown High School","Non-ELL",466,"*","*","*","*"
"North Branford School District","North Branford High School","ELL","*","*","*","*","*"
"North Branford School District","North Branford High School","Non-ELL","*","*","*","*","*"
"North Haven School District","North Haven High School","ELL","*","*","*","*","*"
"North Haven School District","North Haven High School","Non-ELL","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Non-ELL",48,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","ELL",44,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Non-ELL",342,"*","*",31,9.1
"Norwalk School District","Norwalk High School","ELL","*","*","*",10,32.3
"Norwalk School District","Norwalk High School","Non-ELL",318,"*","*",21,6.6
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL",33,"*","*",19,57.6
"Norwich Free Academy District","Norwich Free Academy","ELL",32,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Non-ELL",531,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","ELL","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-ELL","*","*","*","*","*"
"Oxford School District","Oxford High School","ELL","*","*","*","*","*"
"Oxford School District","Oxford High School","Non-ELL","*","*","*","*","*"
"Plainfield School District","Plainfield High School","ELL","*","*","*","*","*"
"Plainfield School District","Plainfield High School","Non-ELL","*","*","*","*","*"
"Plainville School District","Plainville High School","ELL","*","*","*","*","*"
"Plainville School District","Plainville High School","Non-ELL","*","*","*","*","*"
"Plymouth School District","Terryville High School","ELL","*","*","*","*","*"
"Plymouth School District","Terryville High School","Non-ELL","*","*","*","*","*"
"Portland School District","Portland High School","ELL","*","*","*","*","*"
"Portland School District","Portland High School","Non-ELL","*","*","*","*","*"
"Putnam School District","Putnam High School","Non-ELL",92,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","ELL","*","*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 04","Valley Regional High School","Non-ELL",162,"*","*","*","*"
"Regional School District 05","Amity Regional High School","ELL","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","ELL","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-ELL",174,"*","*","*","*"
"Regional School District 08","RHAM High School","Non-ELL",271,"*","*","*","*"
"Regional School District 08","Region Alternative High School","Non-ELL",12,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","ELL","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-ELL","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","ELL","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-ELL","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-ELL",39,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","ELL","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Non-ELL","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","ELL","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","ELL","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-ELL","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","ELL","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","ELL","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","ELL","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-ELL","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","ELL","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-ELL","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","ELL","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Non-ELL","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","ELL","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-ELL","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","ELL","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-ELL","*","*","*","*","*"
"Seymour School District","Seymour High School","ELL","*","*","*","*","*"
"Seymour School District","Seymour High School","Non-ELL","*","*","*","*","*"
"Shelton School District","Shelton High School","ELL",8,"*","*","*","*"
"Shelton School District","Shelton High School","Non-ELL",383,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-ELL",395,"*","*","*","*"
"Somers School District","Somers High School","ELL","*","*","*","*","*"
"Somers School District","Somers High School","Non-ELL","*","*","*","*","*"
"South Windsor School District","South Windsor High School","ELL",6,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-ELL",369,"*","*","*","*"
"Southington School District","Southington High School","ELL",7,"*","*","*","*"
"Southington School District","Southington High School","Non-ELL",479,"*","*","*","*"
"Stafford School District","Stafford High School","ELL","*","*","*","*","*"
"Stafford School District","Stafford High School","Non-ELL","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","ELL","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-ELL","*","*","*","*","*"
"Stamford School District","Stamford High School","ELL","*","*","*",10,17.5
"Stamford School District","Stamford High School","Non-ELL",443,"*","*",34,7.7
"Stamford School District","The Academy of Information Technology","ELL","*","*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-ELL",163,"*","*","*","*"
"Stamford School District","Westhill High School","ELL",79,"*","*",17,21.5
"Stamford School District","Westhill High School","Non-ELL",461,"*","*",29,6.3
"Stonington School District","Stonington High School","ELL","*","*","*","*","*"
"Stonington School District","Stonington High School","Non-ELL","*","*","*","*","*"
"Stratford School District","Bunnell High School","ELL","*","*","*","*","*"
"Stratford School District","Bunnell High School","Non-ELL",279,"*","*",12,4.3
"Stratford School District","Stratford High School","ELL","*","*","*","*","*"
"Stratford School District","Stratford High School","Non-ELL",242,"*","*",14,5.8
"Suffield School District","Suffield High School","Non-ELL",218,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-ELL",35,"*","*","*","*"
"The Gilbert School District","The Gilbert School","ELL","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-ELL","*","*","*","*","*"
"Thomaston School District","Thomaston High School","ELL","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Non-ELL","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-ELL",83,"*","*","*","*"
"Tolland School District","Tolland High School","Non-ELL",242,"*","*","*","*"
"Torrington School District","Torrington High School","ELL",18,"*","*","*","*"
"Torrington School District","Torrington High School","Non-ELL",250,"*","*","*","*"
"Trumbull School District","Trumbull High School","ELL",12,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-ELL",534,"*","*","*","*"
"Vernon School District","Rockville High School","ELL",7,"*","*","*","*"
"Vernon School District","Rockville High School","Non-ELL",224,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","ELL",15,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Non-ELL",271,"*","*",16,5.9
"Wallingford School District","Mark T. Sheehan High School","Non-ELL",233,"*","*","*","*"
"Waterbury School District","Crosby High School","ELL",49,"*","*",17,34.7
"Waterbury School District","Crosby High School","Non-ELL",306,"*","*",92,30.1
"Waterbury School District","John F. Kennedy High School","ELL",54,"*","*",21,38.9
"Waterbury School District","John F. Kennedy High School","Non-ELL",327,"*","*",88,26.9
"Waterbury School District","Waterbury Arts Magnet School (High)","ELL","*","*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-ELL",102,"*","*","*","*"
"Waterbury School District","Wilby High School","ELL","*","*","*",17,36.2
"Waterbury School District","Wilby High School","Non-ELL",310,"*","*",65,21.0
"Waterford School District","Waterford High School","ELL","*","*","*","*","*"
"Waterford School District","Waterford High School","Non-ELL","*","*","*","*","*"
"Watertown School District","Watertown High School","ELL","*","*","*","*","*"
"Watertown School District","Watertown High School","Non-ELL","*","*","*","*","*"
"West Hartford School District","Conard High School","ELL",23,"*","*","*","*"
"West Hartford School District","Conard High School","Non-ELL",394,"*","*",14,3.6
"West Hartford School District","Hall High School","ELL",17,"*","*","*","*"
"West Hartford School District","Hall High School","Non-ELL",369,"*","*",8,2.2
"West Haven School District","West Haven High School","ELL",26,"*","*",10,38.5
"West Haven School District","West Haven High School","Non-ELL",402,"*","*",99,24.6
"Westbrook School District","Westbrook High School","Non-ELL",77,"*","*","*","*"
"Weston School District","Weston High School","Non-ELL",206,"*","*","*","*"
"Westport School District","Staples High School","ELL","*","*","*","*","*"
"Westport School District","Staples High School","Non-ELL","*","*","*","*","*"
"Wethersfield School District","Wethersfield High School","ELL",11,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-ELL",252,"*","*","*","*"
"Wilton School District","Wilton High School","ELL","*","*","*","*","*"
"Wilton School District","Wilton High School","Non-ELL","*","*","*","*","*"
"Windham School District","Windham High School","ELL",38,"*","*",9,23.7
"Windham School District","Windham High School","Non-ELL",148,"*","*",17,11.5
"Windsor Locks School District","Windsor Locks High School","ELL","*","*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Non-ELL","*","*","*","*","*"
"Windsor School District","Windsor High School","ELL",6,"*","*","*","*"
"Windsor School District","Windsor High School","Non-ELL",336,"*","*","*","*"
"Wolcott School District","Wolcott High School","Non-ELL",218,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","ELL","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-ELL","*","*","*","*","*"

