"Six-Year Graduation Rates, 2011-12"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Graduates",
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","High Needs",60,"*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Non-High Needs",37,"*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","High Needs",47,"*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Non-High Needs",31,"*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","High Needs",73,"*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Non-High Needs",322,"*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","High Needs",31,"*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Non-High Needs",89,"*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","High Needs",61,"*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Non-High Needs",179,"*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","High Needs",24,"*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Non-High Needs",6,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","High Needs",150,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Non-High Needs",20,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","High Needs",170,160,94.1
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Non-High Needs",33,33,100.0
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","High Needs",112,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Non-High Needs",17,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","High Needs",119,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Non-High Needs",6,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","High Needs",101,95,94.1
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Non-High Needs",53,53,100.0
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","High Needs",72,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Non-High Needs",62,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","High Needs",102,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Non-High Needs",103,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","High Needs",60,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Non-High Needs",71,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","High Needs",97,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Non-High Needs",64,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","High Needs",59,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Non-High Needs",84,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","High Needs",76,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Non-High Needs",76,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","High Needs",64,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Non-High Needs",99,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","High Needs",115,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Non-High Needs",102,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","High Needs",62,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Non-High Needs",67,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","High Needs",111,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Non-High Needs",63,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","High Needs",75,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Non-High Needs",63,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","High Needs",45,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Non-High Needs",103,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","High Needs",43,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Non-High Needs",103,"*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","High Needs",361,299,82.8
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Non-High Needs",343,321,93.6
"Darien School District","=""0350011""","Darien High School","=""0356111""","High Needs",48,"*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Non-High Needs",259,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","High Needs",69,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Non-High Needs",40,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","High Needs",11,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Non-High Needs",49,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","High Needs",23,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Non-High Needs",76,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","High Needs",26,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Non-High Needs",133,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","High Needs",14,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Non-High Needs",23,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","High Needs",295,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Non-High Needs",115,"*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","High Needs",123,89,72.4
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Non-High Needs",92,80,87.0
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","High Needs",75,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Non-High Needs",221,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","High Needs",34,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Non-High Needs",51,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","High Needs",8,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Non-High Needs",26,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","High Needs",30,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Non-High Needs",14,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","High Needs",36,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Non-High Needs",163,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","High Needs","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Non-High Needs","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","High Needs",70,54,77.1
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Non-High Needs",123,117,95.1
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","High Needs",106,82,77.4
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Non-High Needs",197,191,97.0
"Explorations District","=""2720013""","Explorations","=""2726113""","High Needs",19,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Non-High Needs",9,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","High Needs",79,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Non-High Needs",273,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","High Needs",82,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Non-High Needs",256,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","High Needs",55,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Non-High Needs",243,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","High Needs",92,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Non-High Needs",414,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","High Needs",28,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Non-High Needs",159,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","High Needs",188,177,94.1
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Non-High Needs",451,437,96.9
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","High Needs",80,"*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Non-High Needs",103,"*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","High Needs",155,119,76.8
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Non-High Needs",184,166,90.2
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","High Needs",58,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Non-High Needs",227,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","High Needs",246,214,87.0
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Non-High Needs",250,239,95.6
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","High Needs",246,191,77.6
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","High Needs",25,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Non-High Needs",8,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","High Needs",50,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Non-High Needs",30,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","High Needs",53,38,71.7
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","High Needs",130,101,77.7
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","High Needs",124,94,75.8
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","High Needs",134,87,64.9
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","High Needs","*","*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Non-High Needs","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","High Needs",96,77,80.2
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","High Needs","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Non-High Needs","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","High Needs",62,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Non-High Needs",21,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","High Needs","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Non-High Needs","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","High Needs",54,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Non-High Needs",31,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","High Needs",99,78,78.8
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Non-High Needs",84,78,92.9
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","High Needs",22,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Non-High Needs",102,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","High Needs",50,44,88.0
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Non-High Needs",155,149,96.1
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","High Needs","*","*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Non-High Needs","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","High Needs",18,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Non-High Needs",84,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","High Needs",54,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-High Needs",277,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","High Needs",285,216,75.8
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-High Needs",187,171,91.4
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","High Needs",210,142,67.6
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Non-High Needs",110,100,90.9
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","High Needs",224,157,70.1
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Non-High Needs",73,66,90.4
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","High Needs",165,131,79.4
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Non-High Needs",157,146,93.0
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","High Needs",126,"*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Non-High Needs",139,"*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","High Needs",80,71,88.8
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Non-High Needs",163,163,100.0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","High Needs",46,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Non-High Needs",291,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","High Needs",82,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Non-High Needs",128,"*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","High Needs",179,141,78.8
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Non-High Needs",188,178,94.7
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","High Needs",506,330,65.2
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Non-High Needs",129,117,90.7
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","High Needs",47,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Non-High Needs",280,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","High Needs",54,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Non-High Needs",177,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","High Needs",113,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Non-High Needs",21,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","High Needs","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Non-High Needs","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","High Needs",133,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Non-High Needs",22,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","High Needs","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Non-High Needs","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","High Needs",228,143,62.7
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Non-High Needs",20,13,65.0
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","High Needs","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Non-High Needs","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","High Needs",38,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Non-High Needs",7,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","High Needs",64,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Non-High Needs",20,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","High Needs",390,283,72.6
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Non-High Needs",27,19,70.4
"New London School District","=""0950011""","New London High School","=""0956111""","High Needs","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Non-High Needs","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","High Needs",99,86,86.9
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-High Needs",283,272,96.1
"Newington School District","=""0940011""","Newington High School","=""0946111""","High Needs",99,86,86.9
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-High Needs",231,221,95.7
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","High Needs",59,54,91.5
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-High Needs",344,335,97.4
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","High Needs",29,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Non-High Needs",128,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","High Needs",60,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Non-High Needs",221,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","High Needs",15,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Non-High Needs",39,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","High Needs",223,196,87.9
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Non-High Needs",226,211,93.4
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","High Needs",185,150,81.1
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Non-High Needs",203,193,95.1
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","High Needs","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Non-High Needs","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","High Needs",248,197,79.4
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Non-High Needs",389,362,93.1
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","High Needs","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Non-High Needs","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","High Needs",32,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-High Needs",111,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","High Needs",23,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-High Needs",123,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","High Needs",92,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-High Needs",106,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","High Needs",76,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-High Needs",126,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","High Needs",52,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-High Needs",82,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","High Needs",26,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-High Needs",64,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","High Needs",40,34,85.0
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-High Needs",26,26,100.0
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","High Needs",43,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-High Needs",92,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","High Needs",34,30,88.2
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-High Needs",125,118,94.4
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","High Needs",67,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-High Needs",365,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","High Needs",20,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-High Needs",66,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","High Needs",27,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-High Needs",151,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","High Needs",52,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-High Needs",238,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","High Needs",34,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-High Needs",202,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","High Needs",33,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-High Needs",196,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","High Needs",23,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-High Needs",19,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","High Needs",19,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-High Needs",54,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","High Needs",27,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-High Needs",114,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","High Needs",32,30,93.8
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-High Needs",162,162,100.0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","High Needs",63,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-High Needs",264,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","High Needs",52,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-High Needs",140,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","High Needs",42,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-High Needs",147,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","High Needs",20,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-High Needs",83,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","High Needs",83,72,86.7
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-High Needs",213,203,95.3
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","High Needs",66,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-High Needs",374,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","High Needs",44,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-High Needs",164,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","High Needs",47,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-High Needs",102,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","High Needs",100,85,85.0
