"Six-Year Graduation Rates, 2010-11"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Graduates",
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","High Needs",36,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Non-High Needs",89,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","High Needs",13,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Non-High Needs",106,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","High Needs",35,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Non-High Needs",147,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","High Needs",18,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Non-High Needs",111,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","High Needs",49,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Non-High Needs",108,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","High Needs",13,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Non-High Needs",122,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","High Needs",18,18,"*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Non-High Needs",93,91,97.8
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","High Needs",22,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Non-High Needs",170,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","High Needs",34,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Non-High Needs",165,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","High Needs",26,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Non-High Needs",108,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","High Needs",26,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Non-High Needs",126,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","High Needs",17,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Non-High Needs",109,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","High Needs",27,20,74.1
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Non-High Needs",125,119,95.2
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","High Needs",31,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Non-High Needs",135,"*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","High Needs",298,226,75.8
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Non-High Needs",412,379,92.0
"Darien School District","=""0350011""","Darien High School","=""0356111""","High Needs",40,38,95.0
"Darien School District","=""0350011""","Darien High School","=""0356111""","Non-High Needs",286,279,97.6
"Derby School District","=""0370011""","Derby High School","=""0376111""","High Needs",52,38,73.1
"Derby School District","=""0370011""","Derby High School","=""0376111""","Non-High Needs",68,60,88.2
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","High Needs",7,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Non-High Needs",69,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","High Needs",10,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Non-High Needs",83,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","High Needs",17,15,"*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Non-High Needs",119,112,94.1
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","High Needs",9,9,"*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Non-High Needs",24,24,100.0
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","High Needs",289,250,86.5
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Non-High Needs",208,184,88.5
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","High Needs",89,69,77.5
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Non-High Needs",203,188,92.6
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","High Needs",44,44,100.0
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Non-High Needs",280,273,97.5
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","High Needs",34,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Non-High Needs",55,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","High Needs","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Non-High Needs","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","High Needs",15,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Non-High Needs",28,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","High Needs",24,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Non-High Needs",156,"*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","High Needs",68,48,70.6
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Non-High Needs",169,155,91.7
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","High Needs",53,44,83.0
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Non-High Needs",219,200,91.3
"Explorations District","=""2720013""","Explorations","=""2726113""","High Needs",14,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Non-High Needs",16,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","High Needs",47,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Non-High Needs",303,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","High Needs",49,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Non-High Needs",250,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","High Needs",49,42,85.7
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Non-High Needs",284,278,97.9
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","High Needs",84,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Non-High Needs",458,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","High Needs",18,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Non-High Needs",174,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","High Needs",134,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Non-High Needs",497,"*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","High Needs",48,30,62.5
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Non-High Needs",148,137,92.6
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","High Needs",111,76,68.5
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Non-High Needs",214,195,91.1
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","High Needs",37,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Non-High Needs",229,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","High Needs",178,144,80.9
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Non-High Needs",389,362,93.1
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","High Needs",263,215,81.7
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Non-High Needs",12,12,"*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","High Needs",16,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Non-High Needs",15,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","High Needs",47,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Non-High Needs",41,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","High Needs","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Non-High Needs","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","High Needs",129,105,81.4
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","High Needs","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Non-High Needs","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","High Needs","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Non-High Needs","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","High Needs",46,"*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Non-High Needs",7,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","High Needs",90,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Non-High Needs",7,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","High Needs","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Non-High Needs","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","High Needs",35,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Non-High Needs",37,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","High Needs",67,40,59.7
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Non-High Needs",124,103,83.1
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","High Needs",30,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Non-High Needs",128,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","High Needs",49,44,89.8
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Non-High Needs",176,165,93.8
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","High Needs","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","High Needs",9,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Non-High Needs",82,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","High Needs",35,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-High Needs",280,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","High Needs",210,136,64.8
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-High Needs",276,249,90.2
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","High Needs",172,121,70.3
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Non-High Needs",139,126,90.6
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","High Needs",193,126,65.3
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Non-High Needs",106,94,88.7
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","High Needs",127,87,68.5
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Non-High Needs",209,190,90.9
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","High Needs",62,48,77.4
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Non-High Needs",159,151,95.0
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","High Needs",63,55,87.3
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Non-High Needs",203,196,96.6
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","High Needs",33,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Non-High Needs",330,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","High Needs",48,43,89.6
"Montville School District","=""0860011""","Montville High School","=""0866111""","Non-High Needs",147,131,89.1
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","High Needs",148,112,75.7
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Non-High Needs",220,203,92.3
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","High Needs",510,296,58.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Non-High Needs",201,146,72.6
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","High Needs",32,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Non-High Needs",278,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","High Needs",31,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Non-High Needs",207,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","High Needs",67,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Non-High Needs",42,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","High Needs",48,34,70.8
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Non-High Needs",29,17,58.6
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","High Needs",110,93,84.5
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Non-High Needs",60,57,95.0
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","High Needs",31,25,80.6
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Non-High Needs",9,9,"*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","High Needs",240,144,60.0
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Non-High Needs",66,41,62.1
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","High Needs",26,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Non-High Needs",7,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","High Needs",44,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Non-High Needs",17,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","High Needs",27,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Non-High Needs",34,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","High Needs",385,235,61.0
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Non-High Needs",87,62,71.3
"New London School District","=""0950011""","New London High School","=""0956111""","High Needs",187,124,66.3
"New London School District","=""0950011""","New London High School","=""0956111""","Non-High Needs",72,59,81.9
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","High Needs",77,57,74.0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-High Needs",314,293,93.3
"Newington School District","=""0940011""","Newington High School","=""0946111""","High Needs",95,73,76.8
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-High Needs",314,295,93.9
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","High Needs",54,"*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-High Needs",389,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","High Needs",41,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Non-High Needs",154,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","High Needs",59,50,84.7
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Non-High Needs",244,219,89.8
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","High Needs",18,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Non-High Needs",49,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","High Needs",190,166,87.4
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Non-High Needs",250,241,96.4
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","High Needs",132,115,87.1
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Non-High Needs",246,225,91.5
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","High Needs",43,22,51.2
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Non-High Needs",24,11,45.8
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","High Needs",208,164,78.8
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Non-High Needs",399,350,87.7
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","High Needs",15,"*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Non-High Needs",9,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","High Needs",15,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-High Needs",105,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","High Needs",15,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-High Needs",139,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","High Needs",67,56,83.6
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-High Needs",158,148,93.7
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","High Needs",51,42,82.4
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-High Needs",179,167,93.3
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","High Needs",22,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-High Needs",114,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","High Needs",18,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-High Needs",78,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","High Needs",36,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-High Needs",37,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","High Needs",30,24,80.0
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-High Needs",107,95,88.8
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","High Needs",32,22,68.8
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-High Needs",137,130,94.9
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","High Needs",51,45,88.2
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-High Needs",352,336,95.5
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","High Needs",25,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-High Needs",78,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","High Needs",25,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-High Needs",160,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","High Needs",36,28,77.8
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-High Needs",226,210,92.9
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","High Needs",37,33,89.2
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-High Needs",181,181,100.0
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","High Needs",21,17,81.0
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-High Needs",153,153,100.0
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","High Needs",8,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-High Needs",28,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","High Needs",14,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-High Needs",79,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","High Needs",19,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-High Needs",120,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","High Needs",33,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-High Needs",184,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","High Needs",52,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-High Needs",335,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","High Needs",35,29,82.9
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-High Needs",163,151,92.6
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","High Needs",25,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-High Needs",154,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","High Needs",16,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-High Needs",117,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","High Needs",52,39,75.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-High Needs",231,211,91.3
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","High Needs",53,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-High Needs",374,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","High Needs",17,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-High Needs",159,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","High Needs",45,30,66.7
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-High Needs",142,132,93.0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","High Needs",82,70,85.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-High Needs",311,297,95.5
