"Six-Year Graduation Rates, Trend"
"All Districts, All Schools, Special Education Status"

"Connecticut Technical High School System","Henry Abbott Technical High School","Special Education",96.2,96.3,96.0
"Connecticut Technical High School System","Howell Cheney Technical High School","Non-Special Education",98.4,98.5,97.3
"Connecticut Technical High School System","Howell Cheney Technical High School","Special Education",100.0,100.0,100.0
"Connecticut Technical High School System","Norwich Technical High School","Non-Special Education",98.0,97.2,98.6
"Connecticut Technical High School System","Norwich Technical High School","Special Education",100.0,100.0,100.0
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-Special Education",93.6,97.2,99.3
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Special Education",89.5,100.0,100.0
"Connecticut Technical High School System","Platt Technical High School","Non-Special Education",96.7,97.6,99.0
"Connecticut Technical High School System","Platt Technical High School","Special Education",100.0,100.0,100.0
"Connecticut Technical High School System","Vinal Technical High School","Non-Special Education",92.9,96.0,95.7
"Connecticut Technical High School System","Vinal Technical High School","Special Education",95.2,100.0,92.0
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-Special Education",96.6,98.3,97.9
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Special Education","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Non-Special Education",96.6,98.4,99.2
"Connecticut Technical High School System","Windham Technical High School","Special Education",87.5,92.3,100.0
"Coventry School District","Coventry High School","Non-Special Education",95.5,93.5,93.2
"Coventry School District","Coventry High School","Special Education",63.2,87.5,76.5
"Cromwell School District","Cromwell High School","Non-Special Education",98.6,98.5,96.0
"Cromwell School District","Cromwell High School","Special Education",73.7,68.8,92.9
"Danbury School District","Alternative Center For Excellence","Non-Special Education","N/A","N/A",44.4
"Danbury School District","Alternative Center For Excellence","Special Education","N/A","N/A",85.7
"Danbury School District","Danbury High School","Non-Special Education",86.2,89.3,88.9
"Danbury School District","Danbury High School","Special Education",76.1,77.5,74.6
"Darien School District","Darien High School","Non-Special Education",97.3,98.1,98.9
"Darien School District","Darien High School","Special Education",97.1,100.0,94.1
"Derby School District","Derby High School","Non-Special Education","*",84.8,"*"
"Derby School District","Derby High School","Special Education","*",60.0,"*"
"East Granby School District","East Granby High School","Non-Special Education",98.6,98.0,98.4
"East Granby School District","East Granby High School","Special Education",85.7,88.9,100.0
"East Haddam School District","Nathan Hale-Ray High School","Non-Special Education","*",93.3,98.8
"East Haddam School District","Nathan Hale-Ray High School","Special Education","*",100.0,100.0
"East Hampton School District","East Hampton High School","Non-Special Education",94.4,"*",99.2
"East Hampton School District","East Hampton High School","Special Education",81.8,"*",90.0
"East Hartford School District","Connecticut IB Academy","Non-Special Education",100.0,91.9,97.2
"East Hartford School District","Connecticut IB Academy","Special Education","N/A","N/A","*"
"East Hartford School District","East Hartford High School","Non-Special Education",87.5,92.0,92.3
"East Hartford School District","East Hartford High School","Special Education",85.7,72.3,72.7
"East Hartford School District","Stevens Alternate High school","Non-Special Education","N/A","N/A",67.3
"East Hartford School District","Stevens Alternate High school","Special Education","N/A","N/A","*"
"East Haven School District","East Haven High School","Non-Special Education",89.2,81.2,80.4
"East Haven School District","East Haven High School","Special Education",73.9,58.3,52.2
"East Lyme School District","East Lyme High School","Non-Special Education",97.6,96.8,98.9
"East Lyme School District","East Lyme High School","Special Education",100.0,91.1,92.3
"East Windsor School District","East Windsor High School","Non-Special Education",89.6,90.9,90.7
"East Windsor School District","East Windsor High School","Special Education",100.0,87.5,81.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Special Education","*",93.8,95.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Special Education","N/A","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Special Education",79.5,75.8,84.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Special Education","*","*","*"
"Ellington School District","Ellington High School","Non-Special Education",95.7,96.6,95.0
"Ellington School District","Ellington High School","Special Education",100.0,66.7,88.9
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-Special Education","N/A","*",76.9
"Elm City College Preparatory School District","Elm City College Preparatory School","Special Education","N/A","*","N/A"
"Enfield School District","Enfield High School","Non-Special Education",87.1,90.7,89.5
"Enfield School District","Enfield High School","Special Education",74.1,71.4,70.0
"Enfield School District","Enrico Fermi High School","Non-Special Education",90.5,93.3,95.6
"Enfield School District","Enrico Fermi High School","Special Education",78.9,74.5,90.0
"Explorations District","Explorations","Non-Special Education",71.4,"*","*"
"Explorations District","Explorations","Special Education",66.7,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",97.5,98.7,98.2
"Fairfield School District","Fairfield Ludlowe High School","Special Education",93.1,92.2,89.5
"Fairfield School District","Fairfield Warde High School","Non-Special Education",98.2,96.3,96.1
"Fairfield School District","Fairfield Warde High School","Special Education",87.0,90.2,80.6
"Farmington School District","Farmington High School","Non-Special Education",96.1,98.2,99.3
"Farmington School District","Farmington High School","Special Education",96.3,91.7,89.3
"Glastonbury School District","Glastonbury High School","Non-Special Education",99.0,99.6,99.4
"Glastonbury School District","Glastonbury High School","Special Education",93.7,86.5,92.9
"Granby School District","Granby Memorial High School","Non-Special Education",98.3,98.8,98.9
"Granby School District","Granby Memorial High School","Special Education",100.0,100.0,88.9
"Greenwich School District","Greenwich High School","Non-Special Education",98.6,96.9,98.1
"Greenwich School District","Greenwich High School","Special Education",90.5,91.1,96.6
"Griswold School District","Griswold High School","Non-Special Education",89.2,89.8,92.6
"Griswold School District","Griswold High School","Special Education",50.0,80.8,76.5
"Groton School District","Robert E. Fitch High School","Non-Special Education",85.3,84.6,87.5
"Groton School District","Robert E. Fitch High School","Special Education",61.5,78.8,71.8
"Guilford School District","Guilford High School","Non-Special Education",96.3,100.0,96.7
"Guilford School District","Guilford High School","Special Education",100.0,91.2,88.2
"Hamden School District","Hamden High School","Non-Special Education",89.5,92.1,91.1
"Hamden School District","Hamden High School","Special Education",86.9,85.7,91.2
"Hartford School District","Bulkeley High School Upper School","Non-Special Education",83.2,80.8,82.4
"Hartford School District","Bulkeley High School Upper School","Special Education",79.1,62.8,54.5
"Hartford School District","Capital Preparatory Magnet School","Non-Special Education",89.3,97.0,100.0
"Hartford School District","Capital Preparatory Magnet School","Special Education","*","N/A","N/A"
"Hartford School District","Classical Magnet School","Non-Special Education",97.6,98.7,98.8
"Hartford School District","Classical Magnet School","Special Education","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-Special Education",80.0,72.2,77.8
"Hartford School District","Culinary Arts Academy","Special Education",51.4,70.6,57.1
"Hartford School District","Great Path Academy High School at MCC","Non-Special Education","N/A","N/A",96.7
"Hartford School District","Great Path Academy High School at MCC","Special Education","N/A","N/A",87.5
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-Special Education",81.4,83.5,76.1
"Hartford School District","HPHS Academy of Engineering and Green Technology","Special Education",81.3,60.6,42.9
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-Special Education",77.5,79.6,73.3
"Hartford School District","HPHS Academy of Nursing and Health Science","Special Education",77.3,57.1,72.0
"Hartford School District","HPHS Law and Government Academy","Non-Special Education",67.1,65.1,83.2
"Hartford School District","HPHS Law and Government Academy","Special Education",83.3,64.3,88.2
"Hartford School District","High School Inc.","Non-Special Education","N/A",77.4,79.3
"Hartford School District","High School Inc.","Special Education","N/A","*",76.2
"Hartford School District","Journalism and Media Academy Magnet School","Non-Special Education","N/A",79.7,75.5
"Hartford School District","Journalism and Media Academy Magnet School","Special Education","N/A",81.8,"*"
"Hartford School District","OPPortunity High School","Non-Special Education",52.3,58.3,69.1
"Hartford School District","OPPortunity High School","Special Education","*",50.0,88.2
"Hartford School District","Pathways Academy of Technology and Design","Non-Special Education",85.2,97.2,94.9
"Hartford School District","Pathways Academy of Technology and Design","Special Education",88.9,90.9,91.7
"Hartford School District","Sports and Medical Sciences Academy","Non-Special Education",94.1,95.7,94.2
"Hartford School District","Sports and Medical Sciences Academy","Special Education","*",91.7,"*"
"Hartford School District","University High of Science and Engineering","Non-Special Education",97.1,91.4,97.7
"Hartford School District","University High of Science and Engineering","Special Education","*","*",100.0
"Killingly School District","Killingly High School","Non-Special Education",77.8,85.3,82.5
"Killingly School District","Killingly High School","Special Education",54.2,85.2,65.2
"Learn","Connecticut River Academy","Non-Special Education","N/A","N/A",95.7
"Learn","Connecticut River Academy","Special Education","N/A","N/A",100.0
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-Special Education","N/A","N/A","*"
"Learn","Three Rivers Middle College Magnet School","Non-Special Education","N/A","N/A",81.8
"Learn","Three Rivers Middle College Magnet School","Special Education","N/A","N/A","*"
"Lebanon School District","Lyman Memorial High School","Non-Special Education",94.4,93.0,94.4
"Lebanon School District","Lyman Memorial High School","Special Education",93.3,100.0,100.0
"Ledyard School District","Ledyard High School","Non-Special Education",93.2,94.5,93.5
"Ledyard School District","Ledyard High School","Special Education",89.5,91.3,100.0
"Lisbon School District","Community Connection - The Big Picture High School","Non-Special Education","N/A","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Special Education","*","N/A","*"
"Litchfield School District","Litchfield High School","Non-Special Education","*","*",98.7
"Litchfield School District","Litchfield High School","Special Education","*","*",100.0
"Madison School District","Daniel Hand High School","Non-Special Education",98.6,99.3,100.0
"Madison School District","Daniel Hand High School","Special Education",89.3,95.3,100.0
"Manchester School District","Manchester High School","Non-Special Education",80.7,82.8,86.4
"Manchester School District","Manchester High School","Special Education",67.3,76.6,76.5
"Meriden School District","Francis T. Maloney High School","Non-Special Education",81.6,79.6,81.9
"Meriden School District","Francis T. Maloney High School","Special Education",65.9,54.0,61.5
"Meriden School District","Orville H. Platt High School","Non-Special Education",74.9,78.1,75.7
"Meriden School District","Orville H. Platt High School","Special Education",65.0,60.0,62.5
"Middletown School District","Middletown High School","Non-Special Education",84.6,88.0,87.9
"Middletown School District","Middletown High School","Special Education",67.4,71.1,83.7
"Milford School District","Jonathan Law High School","Non-Special Education",92.6,91.1,91.3
"Milford School District","Jonathan Law High School","Special Education",75.8,78.4,74.4
"Milford School District","Joseph A. Foran High School","Non-Special Education",95.2,98.6,96.7
"Milford School District","Joseph A. Foran High School","Special Education",89.2,81.8,87.2
"Monroe School District","Masuk High School","Non-Special Education",99.7,99.7,99.3
"Monroe School District","Masuk High School","Special Education",86.4,93.3,100.0
"Montville School District","Montville High School","Non-Special Education",89.3,91.9,92.4
"Montville School District","Montville High School","Special Education",88.2,68.0,78.9
"Naugatuck School District","Naugatuck High School","Non-Special Education",87.0,88.4,85.4
"Naugatuck School District","Naugatuck High School","Special Education",76.1,77.6,67.3
"New Britain School District","New Britain High School","Non-Special Education",63.1,72.0,71.8
"New Britain School District","New Britain High School","Special Education",55.6,59.8,62.0
"New Canaan School District","New Canaan High School","Non-Special Education",99.3,100.0,99.0
"New Canaan School District","New Canaan High School","Special Education",93.3,97.7,95.3
"New Fairfield School District","New Fairfield High School","Non-Special Education",94.9,99.5,97.8
"New Fairfield School District","New Fairfield High School","Special Education",91.3,86.4,92.0
"New Haven School District","Cooperative High School","Non-Special Education",84.2,93.6,92.1
"New Haven School District","Cooperative High School","Special Education",87.5,100.0,77.8
"New Haven School District","High School In The Community","Non-Special Education",64.2,64.5,64.8
"New Haven School District","High School In The Community","Special Education",80.0,"*",70.6
"New Haven School District","Hill Regional Career High School","Non-Special Education",88.3,92.0,93.9
"New Haven School District","Hill Regional Career High School","Special Education",87.5,"*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-Special Education",82.9,84.6,80.6
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Special Education","*",75.0,"*"
"New Haven School District","James Hillhouse High School","Non-Special Education",60.7,62.7,65.6
"New Haven School District","James Hillhouse High School","Special Education",58.1,64.3,65.6
"New Haven School District","Metropolitan Business Academy","Non-Special Education",87.1,92.1,82.2
"New Haven School District","Metropolitan Business Academy","Special Education","*","*",100.0
"New Haven School District","New Haven Academy","Non-Special Education",76.4,77.5,73.2
"New Haven School District","New Haven Academy","Special Education","*","*","*"
"New Haven School District","Sound School","Non-Special Education",92.9,91.8,94.1
"New Haven School District","Sound School","Special Education","*",100.0,100.0
"New Haven School District","Wilbur Cross High School","Non-Special Education",64.6,74.5,74.0
"New Haven School District","Wilbur Cross High School","Special Education",47.8,57.7,64.1
"New London School District","New London High School","Non-Special Education",76.2,73.4,72.9
"New London School District","New London High School","Special Education",44.4,66.7,50.0
"New Milford School District","New Milford High School","Non-Special Education",93.0,95.2,93.5
"New Milford School District","New Milford High School","Special Education",63.8,83.7,74.4
"Newington School District","Newington High School","Non-Special Education",92.7,94.6,95.0
"Newington School District","Newington High School","Special Education",63.2,80.6,66.7
"Newtown School District","Newtown High School","Non-Special Education",96.5,97.3,97.9
"Newtown School District","Newtown High School","Special Education",93.5,89.2,86.8
"North Branford School District","North Branford High School","Non-Special Education",97.0,94.5,98.0
"North Branford School District","North Branford High School","Special Education",82.8,81.8,95.0
"North Haven School District","North Haven High School","Non-Special Education",89.9,96.9,93.1
"North Haven School District","North Haven High School","Special Education",76.9,85.0,86.7
"North Stonington School District","Wheeler High School","Non-Special Education",90.2,"*","*"
"North Stonington School District","Wheeler High School","Special Education",100.0,"*","*"
"Norwalk School District","Brien McMahon High School","Non-Special Education",93.0,91.3,89.4
"Norwalk School District","Brien McMahon High School","Special Education",88.9,84.8,91.7
"Norwalk School District","Norwalk High School","Non-Special Education",89.3,88.5,91.2
"Norwalk School District","Norwalk High School","Special Education",95.2,87.5,90.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Special Education",47.1,"*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Special Education",56.3,"*","*"
"Norwich Free Academy District","Norwich Free Academy","Non-Special Education",86.0,88.3,88.9
"Norwich Free Academy District","Norwich Free Academy","Special Education",75.3,84.6,73.3
"Norwich School District","Thames River Academy","Non-Special Education","*","*","N/A"
"Norwich School District","Thames River Academy","Special Education","*","*","N/A"
"Old Saybrook School District","Old Saybrook Senior High School","Non-Special Education","*",98.4,95.3
"Old Saybrook School District","Old Saybrook Senior High School","Special Education","*",94.1,100.0
"Oxford School District","Oxford High School","Non-Special Education",97.9,92.7,98.6
"Oxford School District","Oxford High School","Special Education",80.0,77.8,85.7
"Plainfield School District","Plainfield High School","Non-Special Education",91.1,94.3,93.9
"Plainfield School District","Plainfield High School","Special Education",88.2,75.0,71.9
"Plainville School District","Plainville High School","Non-Special Education",91.7,97.2,92.7
"Plainville School District","Plainville High School","Special Education",84.6,76.9,84.0
"Plymouth School District","Terryville High School","Non-Special Education",96.9,95.0,91.0
"Plymouth School District","Terryville High School","Special Education",100.0,66.7,88.9
"Portland School District","Portland High School","Non-Special Education",85.2,94.0,87.2
"Portland School District","Portland High School","Special Education",87.5,85.7,100.0
"Putnam School District","Putnam High School","Non-Special Education",94.6,91.5,93.3
"Putnam School District","Putnam High School","Special Education",64.7,85.7,88.2
"Regional School District 01","Housatonic Valley Regional High School","Non-Special Education",86.9,96.5,92.7
"Regional School District 01","Housatonic Valley Regional High School","Special Education",86.7,95.2,91.7
"Regional School District 04","Valley Regional High School","Non-Special Education",91.9,93.4,97.9
"Regional School District 04","Valley Regional High School","Special Education",76.2,91.3,85.0
"Regional School District 05","Amity Regional High School","Non-Special Education",94.6,97.7,97.2
"Regional School District 05","Amity Regional High School","Special Education",94.3,95.3,94.7
"Regional School District 06","Wamogo Regional High School","Non-Special Education",89.9,94.7,97.6
"Regional School District 06","Wamogo Regional High School","Special Education",85.7,100.0,92.3
"Regional School District 07","Northwestern Regional High School","Non-Special Education",98.8,99.4,98.8
"Regional School District 07","Northwestern Regional High School","Special Education",100.0,88.2,100.0
"Regional School District 08","RHAM High School","Non-Special Education",91.9,98.0,96.6
"Regional School District 08","RHAM High School","Special Education",82.1,78.4,85.7
"Regional School District 08","Region Alternative High School","Non-Special Education","N/A","N/A","*"
"Regional School District 08","Region Alternative High School","Special Education","N/A","N/A","*"
"Regional School District 09","Joel Barlow High School","Non-Special Education",100.0,99.5,98.6
"Regional School District 09","Joel Barlow High School","Special Education",88.6,86.4,87.5
"Regional School District 10","Lewis S. Mills High School","Non-Special Education",100.0,98.5,97.1
"Regional School District 10","Lewis S. Mills High School","Special Education",71.4,91.7,79.2
"Regional School District 11","Parish Hill High School","Non-Special Education",75.0,96.8,90.3
"Regional School District 11","Parish Hill High School","Special Education","N/A",100.0,100.0
"Regional School District 12","Shepaug Valley High School","Non-Special Education",86.4,86.2,93.0
"Regional School District 12","Shepaug Valley High School","Special Education",91.7,87.5,92.3
"Regional School District 13","Coginchaug Regional High School","Non-Special Education",95.2,98.3,98.4
"Regional School District 13","Coginchaug Regional High School","Special Education",85.7,95.5,94.7
"Regional School District 14","Nonnewaug High School","Non-Special Education",97.5,99.4,97.1
"Regional School District 14","Nonnewaug High School","Special Education",87.5,94.7,90.5
"Regional School District 15","Pomperaug Regional High School","Non-Special Education",95.4,97.2,98.5
"Regional School District 15","Pomperaug Regional High School","Special Education",92.1,93.2,91.5
"Regional School District 16","Woodland Regional High School","Non-Special Education",91.2,96.6,93.1
"Regional School District 16","Woodland Regional High School","Special Education",87.5,88.9,90.9
"Regional School District 17","Haddam-Killingworth High School","Non-Special Education",94.9,95.7,99.3
"Regional School District 17","Haddam-Killingworth High School","Special Education",90.9,88.0,92.3
"Regional School District 18","Lyme-Old Lyme High School","Non-Special Education",99.2,98.9,98.0
"Regional School District 18","Lyme-Old Lyme High School","Special Education",91.7,91.7,91.7
"Regional School District 19","E. O. Smith High School","Non-Special Education",89.9,93.4,97.0
"Regional School District 19","E. O. Smith High School","Special Education",77.8,90.9,79.1
"Ridgefield School District","Ridgefield High School","Non-Special Education",98.7,99.5,99.7
"Ridgefield School District","Ridgefield High School","Special Education",93.3,100.0,94.4
"Rocky Hill School District","Rocky Hill High School","Non-Special Education",92.3,95.7,95.4
"Rocky Hill School District","Rocky Hill High School","Special Education",100.0,90.5,87.0
"Seymour School District","Seymour High School","Non-Special Education","*",92.7,90.1
"Seymour School District","Seymour High School","Special Education","*",75.0,86.7
"Shelton School District","Shelton High School","Non-Special Education",94.8,96.2,95.1
"Shelton School District","Shelton High School","Special Education",72.0,71.4,73.9
"Simsbury School District","Simsbury High School","Non-Special Education",97.6,99.2,99.1
"Simsbury School District","Simsbury High School","Special Education",85.7,97.5,97.7
"Somers School District","Somers High School","Non-Special Education",98.5,98.5,98.5
"Somers School District","Somers High School","Special Education",91.7,100.0,93.3
"South Windsor School District","South Windsor High School","Non-Special Education",94.2,97.9,97.3
"South Windsor School District","South Windsor High School","Special Education",89.5,95.7,97.2
"Southington School District","Southington High School","Non-Special Education",96.3,97.2,96.0
"Southington School District","Southington High School","Special Education",89.1,93.7,90.3
"Stafford School District","Stafford High School","Non-Special Education",87.7,89.6,92.3
"Stafford School District","Stafford High School","Special Education",75.0,92.9,70.0
"Stamford Academy District","Stamford Academy","Non-Special Education","*",61.3,"*"
"Stamford Academy District","Stamford Academy","Special Education","*",84.6,"*"
"Stamford School District","Stamford High School","Non-Special Education",88.7,90.0,90.3
"Stamford School District","Stamford High School","Special Education","*",86.3,92.7
"Stamford School District","The Academy of Information Technology","Non-Special Education",95.6,98.6,99.4
"Stamford School District","The Academy of Information Technology","Special Education","*",100.0,100.0
"Stamford School District","Westhill High School","Non-Special Education",89.8,88.8,91.5
"Stamford School District","Westhill High School","Special Education","*",86.9,81.4
"Stonington School District","Stonington High School","Non-Special Education",97.3,96.3,98.3
"Stonington School District","Stonington High School","Special Education",87.0,88.9,86.4
"Stratford School District","Bunnell High School","Non-Special Education",93.8,91.7,95.8
"Stratford School District","Bunnell High School","Special Education",76.7,76.0,95.5
"Stratford School District","Stratford High School","Non-Special Education",92.0,92.4,95.2
"Stratford School District","Stratford High School","Special Education",88.2,92.9,81.8
"Suffield School District","Suffield High School","Non-Special Education",97.5,94.6,96.4
"Suffield School District","Suffield High School","Special Education",100.0,78.9,87.0
"The Bridge Academy District","The Bridge Academy","Non-Special Education","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Special Education","*","*",83.1
"The Gilbert School District","The Gilbert School","Special Education","*","*",75.0
"Thomaston School District","Thomaston High School","Non-Special Education",96.2,93.2,98.4
"Thomaston School District","Thomaston High School","Special Education",87.0,93.8,91.7
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education","*",93.3,92.0
"Thompson School District","Tourtellotte Memorial High School","Special Education","*",60.0,100.0
"Tolland School District","Tolland High School","Non-Special Education",94.7,98.6,95.9
"Tolland School District","Tolland High School","Special Education",100.0,95.2,80.0
"Torrington School District","Torrington High School","Non-Special Education",84.4,85.1,90.0
"Torrington School District","Torrington High School","Special Education",66.7,73.7,94.7
"Trumbull School District","Trumbull High School","Non-Special Education",99.4,99.0,99.0
"Trumbull School District","Trumbull High School","Special Education",94.4,94.7,100.0
"Vernon School District","Rockville High School","Non-Special Education",86.1,88.6,88.7
"Vernon School District","Rockville High School","Special Education",74.1,71.4,67.9
"Wallingford School District","Lyman Hall High School","Non-Special Education",90.9,95.6,94.8
"Wallingford School District","Lyman Hall High School","Special Education",87.5,83.3,86.1
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",91.3,96.3,96.3
"Wallingford School District","Mark T. Sheehan High School","Special Education",82.6,84.0,84.2
"Waterbury School District","Crosby High School","Non-Special Education",66.7,64.9,69.5
"Waterbury School District","Crosby High School","Special Education",55.3,"*",68.0
"Waterbury School District","John F. Kennedy High School","Non-Special Education",77.2,71.0,72.0
"Waterbury School District","John F. Kennedy High School","Special Education",58.3,59.5,65.0
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education",98.1,96.1,91.3
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education",100.0,"*",84.6
"Waterbury School District","Wilby High School","Non-Special Education",65.3,71.4,80.3
"Waterbury School District","Wilby High School","Special Education",75.0,54.7,57.9
"Waterford School District","Waterford High School","Non-Special Education",93.3,96.2,97.1
"Waterford School District","Waterford High School","Special Education",93.3,83.3,85.2
