"Six-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Gender"

"",,,,,,"Graduates",
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Female",163,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Male",161,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Female",44,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Male",45,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Female","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Male","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Female",21,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Male",22,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Female",98,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Male",82,"*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Female",117,101,86.3
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Male",120,102,85.0
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Female",128,118,92.2
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Male",144,126,87.5
"Explorations District","=""2720013""","Explorations","=""2726113""","Female",16,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Male",14,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Female",185,182,98.4
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Male",165,158,95.8
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Female",154,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Male",145,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Female",166,159,95.8
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Male",167,161,96.4
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Female",281,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Male",261,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Female",88,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Male",104,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Female",282,277,98.2
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Male",349,340,97.4
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Female",104,93,89.4
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Male",92,74,80.4
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Female",175,146,83.4
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Male",150,125,83.3
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Female",140,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Male",126,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Female",282,249,88.3
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Male",285,257,90.2
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Female",131,107,81.7
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Male",144,120,83.3
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Female",16,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Male",15,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Female",50,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Male",38,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Female",49,38,77.6
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Male",46,28,60.9
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Female",24,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Male",105,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Female",105,82,78.1
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Male",28,21,75.0
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Female",59,39,66.1
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Male",44,33,75.0
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Female",32,16,50.0
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Male",21,10,47.6
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Female",45,39,86.7
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Male",52,44,84.6
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Female",67,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Male",39,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Female",30,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Male",42,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Female",108,86,79.6
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Male",83,57,68.7
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Female",80,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Male",78,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Female",114,107,93.9
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Male",111,102,91.9
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Female","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Female",50,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Male",41,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Female",158,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Male",157,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Female",253,203,80.2
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Male",233,182,78.1
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Female",163,135,82.8
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Male",148,112,75.7
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Female",162,119,73.5
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Male",137,101,73.7
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Female",178,153,86.0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Male",158,124,78.5
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Female",121,112,92.6
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Male",100,87,87.0
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Female",141,131,92.9
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Male",125,120,96.0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Female",197,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Male",166,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Female",90,78,86.7
"Montville School District","=""0860011""","Montville High School","=""0866111""","Male",105,96,91.4
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Female",183,156,85.2
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Male",185,159,85.9
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Female",369,225,61.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Male",342,217,63.5
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Female",151,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Male",159,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Female",120,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Male",118,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Female",76,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Male",33,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Female",47,32,68.1
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Male",30,19,63.3
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Female",109,102,93.6
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Male",61,48,78.7
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Female",10,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Male",30,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Female",159,95,59.7
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Male",147,90,61.2
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Female",12,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Male",21,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Female",36,29,80.6
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Male",25,17,68.0
"New Haven School District","=""0930011""","Sound School","=""0936711""","Female",31,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Male",30,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Female",222,146,65.8
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Male",250,151,60.4
"New London School District","=""0950011""","New London High School","=""0956111""","Female",117,78,66.7
"New London School District","=""0950011""","New London High School","=""0956111""","Male",142,105,73.9
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Female",185,170,91.9
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Male",206,180,87.4
"Newington School District","=""0940011""","Newington High School","=""0946111""","Female",204,188,92.2
"Newington School District","=""0940011""","Newington High School","=""0946111""","Male",205,180,87.8
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Female",244,234,95.9
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Male",199,192,96.5
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Female",95,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Male",100,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Female",165,152,92.1
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Male",138,117,84.8
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Female",31,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Male",36,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Female",218,201,92.2
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Male",222,206,92.8
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Female",184,168,91.3
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Male",194,172,88.7
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Female",36,18,50.0
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Male",31,15,48.4
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Female",304,262,86.2
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Male",303,252,83.2
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Female",11,"*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Male",13,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Female",60,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Male",60,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Female",76,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Male",78,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Female",126,112,88.9
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Male",99,92,92.9
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Female",118,108,91.5
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Male",112,101,90.2
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Female",58,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Male",78,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Female",46,39,84.8
"Portland School District","=""1130011""","Portland High School","=""1136111""","Male",50,43,86.0
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Female",35,31,88.6
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Male",38,33,86.8
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Female",67,61,91.0
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Male",70,58,82.9
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Female",74,65,87.8
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Male",95,87,91.6
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Female",185,179,96.8
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Male",218,202,92.7
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Female",60,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Male",43,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Female",103,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Male",82,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Female",127,119,93.7
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Male",135,119,88.1
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Female",106,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Male",112,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Female",85,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Male",89,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Female",24,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Male",12,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Female",41,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Male",52,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Female",69,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Male",70,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Female",108,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Male",109,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Female",193,183,94.8
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Male",194,185,95.4
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Female",99,92,92.9
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Male",99,88,88.9
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Female",77,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Male",102,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Female",77,75,97.4
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Male",56,56,100.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Female",133,119,89.5
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Male",150,131,87.3
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",221,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",206,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",95,89,93.7
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",81,74,91.4
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",90,81,90.0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",97,81,83.5
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",199,187,94.0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",194,180,92.8
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female",162,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Male",194,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Female",70,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Male",73,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female",182,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male",233,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Female",277,267,96.4
"Southington School District","=""1310011""","Southington High School","=""1316211""","Male",258,244,94.6
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Female",68,62,91.2
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Male",66,54,81.8
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Female",21,17,81.0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Male",30,16,53.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",221,196,88.7
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",220,196,89.1
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female",52,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male",89,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",304,282,92.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male",289,245,84.8
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Female",102,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Male",105,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Female",179,164,91.6
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Male",141,131,92.9
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female",125,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male",116,"*","*"
