"Six-Year Graduation Rates, Trend"
"All Districts, All Schools, English Learner Status"

"Connecticut Technical High School System","Platt Technical High School","Non-ELL",97.0,97.7,99.0
"Connecticut Technical High School System","Platt Technical High School","ELL","N/A","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Non-ELL",93.3,96.9,95.0
"Connecticut Technical High School System","Vinal Technical High School","ELL","N/A","N/A","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-ELL",96.7,98.2,97.9
"Connecticut Technical High School System","W. F. Kaynor Technical High School","ELL","*",100.0,"N/A"
"Connecticut Technical High School System","Windham Technical High School","Non-ELL",96.0,97.8,100.0
"Connecticut Technical High School System","Windham Technical High School","ELL","*","*","*"
"Coventry School District","Coventry High School","Non-ELL",91.4,92.6,"*"
"Coventry School District","Coventry High School","ELL","N/A","N/A","*"
"Cromwell School District","Cromwell High School","Non-ELL","*","*","*"
"Cromwell School District","Cromwell High School","ELL","*","*","*"
"Danbury School District","Alternative Center For Excellence","Non-ELL","N/A","N/A","*"
"Danbury School District","Alternative Center For Excellence","ELL","N/A","N/A","*"
"Danbury School District","Danbury High School","Non-ELL",88.0,90.4,91.0
"Danbury School District","Danbury High School","ELL",70.5,75.5,72.0
"Darien School District","Darien High School","Non-ELL","*","*",98.4
"Darien School District","Darien High School","ELL","*","*","N/A"
"Derby School District","Derby High School","Non-ELL","*",82.2,"*"
"Derby School District","Derby High School","ELL","*",87.5,"*"
"East Granby School District","East Granby High School","Non-ELL",97.4,96.7,98.5
"East Haddam School District","Nathan Hale-Ray High School","Non-ELL",92.5,"*",98.9
"East Haddam School District","Nathan Hale-Ray High School","ELL","N/A","*","N/A"
"East Hampton School District","East Hampton High School","Non-ELL",93.4,"*","*"
"East Hampton School District","East Hampton High School","ELL","N/A","*","*"
"East Hartford School District","Connecticut IB Academy","Non-ELL",100.0,91.9,97.3
"East Hartford School District","Connecticut IB Academy","ELL","N/A","N/A","*"
"East Hartford School District","East Hartford High School","Non-ELL",87.0,90.6,89.9
"East Hartford School District","East Hartford High School","ELL",92.6,76.9,90.9
"East Hartford School District","Stevens Alternate High school","Non-ELL","N/A","N/A",66.4
"East Hartford School District","Stevens Alternate High school","ELL","N/A","N/A","*"
"East Haven School District","East Haven High School","Non-ELL",88.1,78.5,"*"
"East Haven School District","East Haven High School","ELL",85.7,80.0,"*"
"East Lyme School District","East Lyme High School","Non-ELL",97.8,95.9,"*"
"East Lyme School District","East Lyme High School","ELL","N/A","N/A","*"
"East Windsor School District","East Windsor High School","Non-ELL",91.0,90.6,"*"
"East Windsor School District","East Windsor High School","ELL","N/A","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-ELL","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-ELL",77.5,74.4,82.1
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","ELL","*","*","*"
"Ellington School District","Ellington High School","Non-ELL","*","*","*"
"Ellington School District","Ellington High School","ELL","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-ELL","N/A",89.5,76.9
"Enfield School District","Enfield High School","Non-ELL",85.5,"*",86.2
"Enfield School District","Enfield High School","ELL","*","*","*"
"Enfield School District","Enrico Fermi High School","Non-ELL",89.7,90.1,94.9
"Enfield School District","Enrico Fermi High School","ELL","*","N/A","*"
"Explorations District","Explorations","Non-ELL",70.0,60.7,"*"
"Explorations District","Explorations","ELL","N/A","N/A","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-ELL",97.1,97.7,97.3
"Fairfield School District","Fairfield Ludlowe High School","ELL","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-ELL",97.6,96.0,95.0
"Fairfield School District","Fairfield Warde High School","ELL","*","*","*"
"Farmington School District","Farmington High School","Non-ELL","*","*","*"
"Farmington School District","Farmington High School","ELL","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-ELL","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*"
"Granby School District","Granby Memorial High School","Non-ELL",98.4,98.9,98.4
"Greenwich School District","Greenwich High School","Non-ELL",98.3,96.6,98.2
"Greenwich School District","Greenwich High School","ELL",86.7,86.7,91.3
"Griswold School District","Griswold High School","Non-ELL",85.2,"*",91.0
"Griswold School District","Griswold High School","ELL","N/A","*","N/A"
"Groton School District","Robert E. Fitch High School","Non-ELL","*",84.8,85.7
"Groton School District","Robert E. Fitch High School","ELL","*",63.6,80.0
"Guilford School District","Guilford High School","Non-ELL","*",98.9,"*"
"Guilford School District","Guilford High School","ELL","*","N/A","*"
"Hamden School District","Hamden High School","Non-ELL",89.2,91.3,91.2
"Hamden School District","Hamden High School","ELL",90.9,92.3,90.0
"Hartford School District","Bulkeley High School Upper School","Non-ELL",82.7,77.6,78.7
"Hartford School District","Bulkeley High School Upper School","ELL",82.0,77.8,79.5
"Hartford School District","Capital Preparatory Magnet School","Non-ELL",90.0,97.0,100.0
"Hartford School District","Capital Preparatory Magnet School","ELL","*","N/A","N/A"
"Hartford School District","Classical Magnet School","Non-ELL",96.6,98.7,98.8
"Hartford School District","Classical Magnet School","ELL","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-ELL",71.9,71.4,75.0
"Hartford School District","Culinary Arts Academy","ELL","*","*",54.5
"Hartford School District","Great Path Academy High School at MCC","Non-ELL","N/A","N/A",95.5
"Hartford School District","Great Path Academy High School at MCC","ELL","N/A","N/A","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-ELL",83.3,83.0,68.4
"Hartford School District","HPHS Academy of Engineering and Green Technology","ELL",76.9,63.9,67.6
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-ELL",76.4,81.1,77.1
"Hartford School District","HPHS Academy of Nursing and Health Science","ELL",81.5,58.6,64.4
"Hartford School District","HPHS Law and Government Academy","Non-ELL",71.1,64.5,84.3
"Hartford School District","HPHS Law and Government Academy","ELL",65.0,66.7,81.8
"Hartford School District","High School Inc.","Non-ELL","N/A",67.5,77.0
"Hartford School District","High School Inc.","ELL","N/A","*",87.5
"Hartford School District","Journalism and Media Academy Magnet School","Non-ELL","N/A",82.0,69.6
"Hartford School District","Journalism and Media Academy Magnet School","ELL","N/A","*","*"
"Hartford School District","OPPortunity High School","Non-ELL",50.0,61.3,75.3
"Hartford School District","OPPortunity High School","ELL","*","*",58.3
"Hartford School District","Pathways Academy of Technology and Design","Non-ELL",85.4,96.3,93.7
"Hartford School District","Pathways Academy of Technology and Design","ELL",87.5,"*",100.0
"Hartford School District","Sports and Medical Sciences Academy","Non-ELL",94.9,95.9,94.0
"Hartford School District","Sports and Medical Sciences Academy","ELL","*",88.9,"*"
"Hartford School District","University High of Science and Engineering","Non-ELL",97.1,91.6,97.8
"Hartford School District","University High of Science and Engineering","ELL","*","*","*"
"Killingly School District","Killingly High School","Non-ELL","*","*","*"
"Killingly School District","Killingly High School","ELL","*","*","*"
"Learn","Connecticut River Academy","Non-ELL","N/A","N/A",96.4
"Learn","Connecticut River Academy","ELL","N/A","N/A","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-ELL","N/A","N/A","*"
"Learn","Three Rivers Middle College Magnet School","Non-ELL","N/A","N/A",81.8
"Learn","Three Rivers Middle College Magnet School","ELL","N/A","N/A","*"
"Lebanon School District","Lyman Memorial High School","Non-ELL",94.3,93.5,"*"
"Lebanon School District","Lyman Memorial High School","ELL","N/A","N/A","*"
"Ledyard School District","Ledyard High School","Non-ELL","*","*",94.2
"Ledyard School District","Ledyard High School","ELL","*","*","N/A"
"Lisbon School District","Community Connection - The Big Picture High School","Non-ELL","*","*","*"
"Litchfield School District","Litchfield High School","Non-ELL","*",99.0,"*"
"Litchfield School District","Litchfield High School","ELL","*","N/A","*"
"Madison School District","Daniel Hand High School","Non-ELL",97.8,"*",100.0
"Madison School District","Daniel Hand High School","ELL","N/A","*","N/A"
"Manchester School District","Manchester High School","Non-ELL",79.1,81.4,85.3
"Manchester School District","Manchester High School","ELL",80.8,100.0,83.3
"Meriden School District","Francis T. Maloney High School","Non-ELL",81.6,78.2,81.9
"Meriden School District","Francis T. Maloney High School","ELL",52.2,61.2,61.5
"Meriden School District","Orville H. Platt High School","Non-ELL",74.3,76.0,75.9
"Meriden School District","Orville H. Platt High School","ELL",60.0,63.6,50.0
"Middletown School District","Middletown High School","Non-ELL","*","*",87.3
"Middletown School District","Middletown High School","ELL","*","*",90.0
"Milford School District","Jonathan Law High School","Non-ELL",90.3,88.5,88.2
"Milford School District","Jonathan Law High School","ELL","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-ELL",94.3,96.3,95.0
"Milford School District","Joseph A. Foran High School","ELL","*","*","*"
"Monroe School District","Masuk High School","Non-ELL",98.9,99.4,99.3
"Montville School District","Montville High School","Non-ELL","*",88.5,91.1
"Montville School District","Montville High School","ELL","*",100.0,87.5
"Naugatuck School District","Naugatuck High School","Non-ELL",86.7,86.7,83.0
"Naugatuck School District","Naugatuck High School","ELL",68.2,100.0,71.4
"New Britain School District","New Britain High School","Non-ELL",65.3,73.0,72.1
"New Britain School District","New Britain High School","ELL",47.2,58.4,63.4
"New Canaan School District","New Canaan High School","Non-ELL","*","*","*"
"New Canaan School District","New Canaan High School","ELL","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-ELL",94.5,"*","*"
"New Fairfield School District","New Fairfield High School","ELL","N/A","*","*"
"New Haven School District","Cooperative High School","Non-ELL",86.8,94.6,91.2
"New Haven School District","Cooperative High School","ELL","*","*","*"
"New Haven School District","High School In The Community","Non-ELL",66.7,60.6,66.2
"New Haven School District","High School In The Community","ELL","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-ELL",90.7,93.2,93.6
"New Haven School District","Hill Regional Career High School","ELL","*",66.7,92.3
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-ELL",85.0,81.8,82.4
"New Haven School District","Hyde School of Health, Science and Sports Medicine","ELL","N/A","*","*"
"New Haven School District","James Hillhouse High School","Non-ELL",61.3,63.1,66.7
"New Haven School District","James Hillhouse High School","ELL",50.0,61.5,56.0
"New Haven School District","Metropolitan Business Academy","Non-ELL",90.3,94.7,87.5
"New Haven School District","Metropolitan Business Academy","ELL","*","*","*"
"New Haven School District","New Haven Academy","Non-ELL",76.3,79.1,78.3
"New Haven School District","New Haven Academy","ELL","*","*","*"
"New Haven School District","Sound School","Non-ELL",93.3,92.6,94.7
"New Haven School District","Sound School","ELL","*","*","*"
"New Haven School District","Wilbur Cross High School","Non-ELL",65.8,73.7,73.6
"New Haven School District","Wilbur Cross High School","ELL",50.0,66.7,69.4
"New London School District","New London High School","Non-ELL",71.6,72.4,69.9
"New London School District","New London High School","ELL",66.7,71.2,70.2
"New Milford School District","New Milford High School","Non-ELL","*","*","*"
"New Milford School District","New Milford High School","ELL","*","*","*"
"Newington School District","Newington High School","Non-ELL","*",93.1,92.7
"Newington School District","Newington High School","ELL","*",88.9,80.0
"Newtown School District","Newtown High School","Non-ELL","*","*",97.0
"Newtown School District","Newtown High School","ELL","*","*","N/A"
"North Branford School District","North Branford High School","Non-ELL","*","*","*"
"North Branford School District","North Branford High School","ELL","*","*","*"
"North Haven School District","North Haven High School","Non-ELL","*","*","*"
"North Haven School District","North Haven High School","ELL","*","*","*"
"North Stonington School District","Wheeler High School","Non-ELL","*",90.7,95.8
"North Stonington School District","Wheeler High School","ELL","*","N/A","N/A"
"Norwalk School District","Brien McMahon High School","Non-ELL",93.2,91.0,90.9
"Norwalk School District","Brien McMahon High School","ELL",88.3,86.5,79.5
"Norwalk School District","Norwalk High School","Non-ELL",91.8,90.5,93.4
"Norwalk School District","Norwalk High School","ELL","*",70.7,"*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL",50.8,"*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Non-ELL",84.3,88.9,87.2
"Norwich Free Academy District","Norwich Free Academy","ELL",91.4,66.7,87.5
"Norwich School District","Thames River Academy","Non-ELL","*","*","N/A"
"Old Saybrook School District","Old Saybrook Senior High School","Non-ELL","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","ELL","*","*","*"
"Oxford School District","Oxford High School","Non-ELL",96.8,91.8,"*"
"Oxford School District","Oxford High School","ELL","N/A","N/A","*"
"Plainfield School District","Plainfield High School","Non-ELL","*","*","*"
"Plainfield School District","Plainfield High School","ELL","*","*","*"
"Plainville School District","Plainville High School","Non-ELL","*","*","*"
"Plainville School District","Plainville High School","ELL","*","*","*"
"Plymouth School District","Terryville High School","Non-ELL",97.1,91.8,"*"
"Plymouth School District","Terryville High School","ELL","N/A","N/A","*"
"Portland School District","Portland High School","Non-ELL","*","*","*"
"Portland School District","Portland High School","ELL","*","*","*"
"Putnam School District","Putnam High School","Non-ELL","*","*",92.4
"Putnam School District","Putnam High School","ELL","*","*","N/A"
"Regional School District 01","Housatonic Valley Regional High School","Non-ELL",86.9,96.3,"*"
"Regional School District 01","Housatonic Valley Regional High School","ELL","N/A","N/A","*"
"Regional School District 04","Valley Regional High School","Non-ELL","*","*",96.3
"Regional School District 04","Valley Regional High School","ELL","*","*","N/A"
"Regional School District 05","Amity Regional High School","Non-ELL","*","*","*"
"Regional School District 05","Amity Regional High School","ELL","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-ELL","*","*","*"
"Regional School District 06","Wamogo Regional High School","ELL","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-ELL","*","*",98.9
"Regional School District 07","Northwestern Regional High School","ELL","*","*","N/A"
"Regional School District 08","RHAM High School","Non-ELL","*","*",95.2
"Regional School District 08","RHAM High School","ELL","*","*","N/A"
"Regional School District 08","Region Alternative High School","Non-ELL","N/A","N/A",58.3
"Regional School District 09","Joel Barlow High School","Non-ELL",98.2,"*","*"
"Regional School District 09","Joel Barlow High School","ELL","N/A","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-ELL",97.7,97.8,"*"
"Regional School District 10","Lewis S. Mills High School","ELL","N/A","N/A","*"
"Regional School District 11","Parish Hill High School","Non-ELL",75.0,97.6,92.3
"Regional School District 12","Shepaug Valley High School","Non-ELL","*","*","*"
"Regional School District 12","Shepaug Valley High School","ELL","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-ELL","*",97.9,"*"
"Regional School District 13","Coginchaug Regional High School","ELL","*","N/A","*"
"Regional School District 14","Nonnewaug High School","Non-ELL","*","*","*"
"Regional School District 14","Nonnewaug High School","ELL","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-ELL","*","*","*"
"Regional School District 15","Pomperaug Regional High School","ELL","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-ELL","*","*","*"
"Regional School District 16","Woodland Regional High School","ELL","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-ELL",94.4,94.7,"*"
"Regional School District 17","Haddam-Killingworth High School","ELL","N/A","N/A","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-ELL","*",98.1,"*"
"Regional School District 18","Lyme-Old Lyme High School","ELL","*","N/A","*"
"Regional School District 19","E. O. Smith High School","Non-ELL","*","*","*"
"Regional School District 19","E. O. Smith High School","ELL","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-ELL",98.1,99.5,"*"
"Ridgefield School District","Ridgefield High School","ELL","N/A","N/A","*"
"Rocky Hill School District","Rocky Hill High School","Non-ELL","*","*","*"
"Rocky Hill School District","Rocky Hill High School","ELL","*","*","*"
"Seymour School District","Seymour High School","Non-ELL",86.2,"*","*"
"Seymour School District","Seymour High School","ELL",100.0,"*","*"
"Shelton School District","Shelton High School","Non-ELL",93.5,94.5,93.7
"Shelton School District","Shelton High School","ELL",90.0,100.0,100.0
"Simsbury School District","Simsbury High School","Non-ELL",96.5,"*",99.0
"Simsbury School District","Simsbury High School","ELL",100.0,"*","N/A"
"Somers School District","Somers High School","Non-ELL",97.9,"*","*"
"Somers School District","Somers High School","ELL","N/A","*","*"
"South Windsor School District","South Windsor High School","Non-ELL",93.6,97.6,"*"
"South Windsor School District","South Windsor High School","ELL",100.0,100.0,"*"
"Southington School District","Southington High School","Non-ELL","*",96.7,95.2
"Southington School District","Southington High School","ELL","*",100.0,100.0
"Stafford School District","Stafford High School","Non-ELL","*",89.9,"*"
"Stafford School District","Stafford High School","ELL","*","N/A","*"
"Stamford Academy District","Stamford Academy","Non-ELL","*","*","*"
"Stamford Academy District","Stamford Academy","ELL","*","*","*"
"Stamford School District","Stamford High School","Non-ELL",90.6,91.4,92.1
"Stamford School District","Stamford High School","ELL",74.5,"*","*"
"Stamford School District","The Academy of Information Technology","Non-ELL",94.8,98.8,99.4
"Stamford School District","The Academy of Information Technology","ELL",100.0,"*","*"
"Stamford School District","Westhill High School","Non-ELL",90.3,91.7,92.8
"Stamford School District","Westhill High School","ELL",78.7,71.3,78.5
"Stonington School District","Stonington High School","Non-ELL","*",95.5,"*"
"Stonington School District","Stonington High School","ELL","*","N/A","*"
"Stratford School District","Bunnell High School","Non-ELL",92.0,90.5,95.7
"Stratford School District","Bunnell High School","ELL",100.0,"*","*"
"Stratford School District","Stratford High School","Non-ELL",91.1,92.7,94.2
"Stratford School District","Stratford High School","ELL",100.0,"*","*"
"Suffield School District","Suffield High School","Non-ELL",97.7,93.1,95.4
"The Bridge Academy District","The Bridge Academy","Non-ELL",96.4,80.5,94.3
"The Gilbert School District","The Gilbert School","Non-ELL",87.0,"*","*"
"The Gilbert School District","The Gilbert School","ELL","N/A","*","*"
"Thomaston School District","Thomaston High School","Non-ELL","*","*","*"
"Thomaston School District","Thomaston High School","ELL","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-ELL",89.4,89.9,92.8
"Tolland School District","Tolland High School","Non-ELL",95.0,98.2,94.6
"Torrington School District","Torrington High School","Non-ELL",83.7,83.2,91.2
"Torrington School District","Torrington High School","ELL",61.5,92.9,83.3
"Trumbull School District","Trumbull High School","Non-ELL","*",99.1,99.3
"Trumbull School District","Trumbull High School","ELL","*",77.8,91.7
"Vernon School District","Rockville High School","Non-ELL",84.9,87.0,86.2
"Vernon School District","Rockville High School","ELL",87.5,90.9,85.7
"Wallingford School District","Lyman Hall High School","Non-ELL",91.1,94.4,93.7
"Wallingford School District","Lyman Hall High School","ELL","*","*",93.3
"Wallingford School District","Mark T. Sheehan High School","Non-ELL",90.4,95.4,95.3
"Wallingford School District","Mark T. Sheehan High School","ELL","*","*","N/A"
"Waterbury School District","Crosby High School","Non-ELL",69.8,65.8,69.9
"Waterbury School District","Crosby High School","ELL",43.1,53.5,65.3
"Waterbury School District","John F. Kennedy High School","Non-ELL",77.4,70.2,72.5
"Waterbury School District","John F. Kennedy High School","ELL","*",66.7,61.1
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-ELL",98.2,95.3,90.2
"Waterbury School District","Waterbury Arts Magnet School (High)","ELL","*","N/A","*"
"Waterbury School District","Wilby High School","Non-ELL",70.7,69.9,78.7
"Waterbury School District","Wilby High School","ELL","*",62.7,"*"
"Waterford School District","Waterford High School","Non-ELL","*","*","*"
"Waterford School District","Waterford High School","ELL","*","*","*"
"Watertown School District","Watertown High School","Non-ELL","*","*","*"
"Watertown School District","Watertown High School","ELL","*","*","*"
"West Hartford School District","Conard High School","Non-ELL",91.6,96.3,96.4
"West Hartford School District","Conard High School","ELL",88.2,93.3,91.3
"West Hartford School District","Hall High School","Non-ELL",97.7,96.8,97.8
"West Hartford School District","Hall High School","ELL",90.0,85.0,94.1
"West Haven School District","West Haven High School","Non-ELL",73.0,77.0,74.1
"West Haven School District","West Haven High School","ELL",65.2,76.0,57.7
"Westbrook School District","Westbrook High School","Non-ELL",96.0,95.1,96.1
"Weston School District","Weston High School","Non-ELL",100.0,100.0,99.5
"Westport School District","Staples High School","Non-ELL","*","*","*"
"Westport School District","Staples High School","ELL","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-ELL",94.1,94.2,94.8
"Wethersfield School District","Wethersfield High School","ELL",90.9,90.9,72.7
"Wilton School District","Wilton High School","Non-ELL","*","*","*"
"Wilton School District","Wilton High School","ELL","*","*","*"
"Windham School District","Windham High School","Non-ELL",75.0,82.4,88.5
"Windham School District","Windham High School","ELL",54.5,67.4,73.7
"Windsor Locks School District","Windsor Locks High School","Non-ELL","*","*","*"
"Windsor Locks School District","Windsor Locks High School","ELL","*","*","*"
"Windsor School District","Windsor High School","Non-ELL","*","*",91.1
"Windsor School District","Windsor High School","ELL","*","*",100.0
"Wolcott School District","Wolcott High School","Non-ELL","*",95.9,95.4
"Wolcott School District","Wolcott High School","ELL","*","N/A","N/A"
"Woodstock Academy District","Woodstock Academy","Non-ELL","*","*","*"
"Woodstock Academy District","Woodstock Academy","ELL","*","*","*"

