"Six-Year Graduation Rates, Trend"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Reduced Lunch","*",91.3,100.0
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Not Eligible For Lunch",92.5,100.0,97.8
"Cheshire School District","Cheshire High School","Eligible For Free Lunch",100.0,94.7,94.4
"Cheshire School District","Cheshire High School","Eligible For Reduced Lunch",100.0,100.0,90.9
"Cheshire School District","Cheshire High School","Not Eligible For Lunch",98.0,99.7,98.5
"Clinton School District","The Morgan School","Eligible For Free Lunch","*","*",90.0
"Clinton School District","The Morgan School","Eligible For Reduced Lunch","*","*",87.5
"Clinton School District","The Morgan School","Not Eligible For Lunch",95.3,93.4,93.8
"Colchester School District","Bacon Academy","Eligible For Free Lunch","*",91.3,100.0
"Colchester School District","Bacon Academy","Eligible For Reduced Lunch","*",100.0,76.9
"Colchester School District","Bacon Academy","Not Eligible For Lunch",96.5,99.0,97.7
"Common Ground High School District","Common Ground High School","Eligible For Free Lunch",84.2,93.8,90.0
"Common Ground High School District","Common Ground High School","Eligible For Reduced Lunch","*",100.0,100.0
"Common Ground High School District","Common Ground High School","Not Eligible For Lunch","*",100.0,100.0
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Free Lunch",87.5,95.8,92.0
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Reduced Lunch","*",89.7,96.2
"Connecticut Technical High School System","A. I. Prince Technical High School","Not Eligible For Lunch",93.3,91.3,85.2
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Free Lunch",96.0,94.9,97.3
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Reduced Lunch","*",92.2,93.8
"Connecticut Technical High School System","Bullard-Havens Technical High School","Not Eligible For Lunch",95.7,100.0,97.3
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Free Lunch",90.9,92.4,96.8
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Reduced Lunch","N/A",100.0,92.0
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Not Eligible For Lunch",96.7,96.2,100.0
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Free Lunch",75.0,90.6,86.5
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Reduced Lunch","*",100.0,86.7
"Connecticut Technical High School System","Eli Whitney Technical High School","Not Eligible For Lunch",84.9,85.7,86.7
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Free Lunch",90.5,93.2,98.4
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Reduced Lunch","*",95.2,100.0
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Not Eligible For Lunch",97.0,98.6,98.5
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Free Lunch","*",100.0,100.0
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Reduced Lunch","N/A",95.8,92.9
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Not Eligible For Lunch",96.5,100.0,95.6
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Free Lunch",93.8,96.8,100.0
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Reduced Lunch","N/A",100.0,100.0
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Not Eligible For Lunch",97.6,97.3,99.0
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Free Lunch",100.0,100.0,100.0
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Reduced Lunch","*",95.0,100.0
"Connecticut Technical High School System","H. H. Ellis Technical High School","Not Eligible For Lunch",89.3,95.1,100.0
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Free Lunch",100.0,97.7,97.7
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Reduced Lunch","*",100.0,89.5
"Connecticut Technical High School System","Henry Abbott Technical High School","Not Eligible For Lunch",93.1,96.6,98.8
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Free Lunch","*",93.9,94.9
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Reduced Lunch","N/A",100.0,100.0
"Connecticut Technical High School System","Howell Cheney Technical High School","Not Eligible For Lunch",99.2,100.0,98.1
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Free Lunch",100.0,95.3,100.0
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Reduced Lunch","*",92.6,100.0
"Connecticut Technical High School System","Norwich Technical High School","Not Eligible For Lunch",98.0,100.0,97.7
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Free Lunch","*",96.6,100.0
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Reduced Lunch","*",94.4,100.0
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Not Eligible For Lunch",93.1,98.3,99.2
"Connecticut Technical High School System","Platt Technical High School","Eligible For Free Lunch",94.1,98.6,98.2
"Connecticut Technical High School System","Platt Technical High School","Eligible For Reduced Lunch","*",96.9,97.0
"Connecticut Technical High School System","Platt Technical High School","Not Eligible For Lunch",97.2,97.3,100.0
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Free Lunch","*",95.5,92.6
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Reduced Lunch","N/A",94.1,92.9
"Connecticut Technical High School System","Vinal Technical High School","Not Eligible For Lunch",94.6,97.8,96.0
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Free Lunch",90.5,100.0,95.4
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Reduced Lunch","*",94.7,100.0
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Not Eligible For Lunch",97.7,98.5,98.9
"Connecticut Technical High School System","Windham Technical High School","Eligible For Free Lunch",100.0,100.0,100.0
"Connecticut Technical High School System","Windham Technical High School","Eligible For Reduced Lunch","N/A",100.0,100.0
"Connecticut Technical High School System","Windham Technical High School","Not Eligible For Lunch",95.8,95.9,98.8
"Coventry School District","Coventry High School","Eligible For Free Lunch",88.9,70.6,80.0
"Coventry School District","Coventry High School","Eligible For Reduced Lunch",100.0,84.6,85.7
"Coventry School District","Coventry High School","Not Eligible For Lunch",91.2,96.6,93.5
"Cromwell School District","Cromwell High School","Eligible For Free Lunch","*",88.5,95.2
"Cromwell School District","Cromwell High School","Eligible For Reduced Lunch","*",100.0,85.7
"Cromwell School District","Cromwell High School","Not Eligible For Lunch",97.3,96.4,96.4
"Danbury School District","Alternative Center For Excellence","Eligible For Free Lunch","N/A","N/A",63.2
"Danbury School District","Alternative Center For Excellence","Eligible For Reduced Lunch","N/A","N/A","*"
"Danbury School District","Alternative Center For Excellence","Not Eligible For Lunch","N/A","N/A","*"
"Danbury School District","Danbury High School","Eligible For Free Lunch",72.3,81.8,77.5
"Danbury School District","Danbury High School","Eligible For Reduced Lunch",88.9,91.9,95.2
"Danbury School District","Danbury High School","Not Eligible For Lunch",89.2,91.1,91.5
"Darien School District","Darien High School","Eligible For Free Lunch","*",100.0,"*"
"Darien School District","Darien High School","Eligible For Reduced Lunch","*",100.0,"*"
"Darien School District","Darien High School","Not Eligible For Lunch",97.5,98.3,98.4
"Derby School District","Derby High School","Eligible For Free Lunch",73.7,73.2,74.4
"Derby School District","Derby High School","Eligible For Reduced Lunch",83.3,86.4,100.0
"Derby School District","Derby High School","Not Eligible For Lunch",85.7,89.1,97.0
"East Granby School District","East Granby High School","Eligible For Free Lunch","N/A","*","*"
"East Granby School District","East Granby High School","Not Eligible For Lunch",97.4,"*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Free Lunch","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Reduced Lunch","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Not Eligible For Lunch",93.0,95.3,100.0
"East Hampton School District","East Hampton High School","Eligible For Free Lunch","*",87.5,90.0
"East Hampton School District","East Hampton High School","Eligible For Reduced Lunch","*",92.9,100.0
"East Hampton School District","East Hampton High School","Not Eligible For Lunch",93.8,97.1,99.1
"East Hartford School District","Connecticut IB Academy","Eligible For Free Lunch","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Reduced Lunch","*","*","*"
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",100.0,91.3,96.2
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",84.3,83.3,88.1
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",89.8,97.4,91.8
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",89.3,95.4,91.7
"East Hartford School District","Stevens Alternate High school","Eligible For Free Lunch","N/A","N/A",66.7
"East Hartford School District","Stevens Alternate High school","Eligible For Reduced Lunch","N/A","N/A",69.6
"East Hartford School District","Stevens Alternate High school","Not Eligible For Lunch","N/A","N/A",66.7
"East Haven School District","East Haven High School","Eligible For Free Lunch",70.5,69.9,63.6
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",81.0,80.0,82.9
"East Haven School District","East Haven High School","Not Eligible For Lunch",92.1,84.1,84.9
"East Lyme School District","East Lyme High School","Eligible For Free Lunch","*",94.4,"*"
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch","*",94.1,"*"
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",97.8,96.2,98.6
"East Windsor School District","East Windsor High School","Eligible For Free Lunch","*",76.2,72.2
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch","*",100.0,89.5
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",91.9,94.4,94.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Reduced Lunch","N/A","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",80.0,88.9,100.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",90.9,64.3,85.7
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch","*",66.7,100.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",72.4,85.7,75.0
"Ellington School District","Ellington High School","Eligible For Free Lunch","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch","*","*","*"
"Ellington School District","Ellington High School","Not Eligible For Lunch",96.5,95.6,96.6
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Free Lunch","N/A",90.9,80.0
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Reduced Lunch","N/A","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Not Eligible For Lunch","N/A","*","*"
"Enfield School District","Enfield High School","Eligible For Free Lunch",59.0,73.3,71.1
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",83.3,83.3,86.4
"Enfield School District","Enfield High School","Not Eligible For Lunch",91.4,94.1,92.2
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",79.2,77.2,76.7
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",88.2,84.0,96.9
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",90.9,94.1,97.4
"Explorations District","Explorations","Eligible For Free Lunch","*","*","*"
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*"
"Explorations District","Explorations","Not Eligible For Lunch",68.2,80.0,75.0
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",100.0,86.4,83.3
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch","*",100.0,100.0
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",97.0,98.4,98.5
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",77.8,88.6,85.0
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch","*",78.6,91.3
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",98.6,97.2,96.4
"Farmington School District","Farmington High School","Eligible For Free Lunch",73.3,90.9,82.4
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",80.0,100.0,92.9
"Farmington School District","Farmington High School","Not Eligible For Lunch",97.7,98.1,99.7
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",88.2,89.7,87.0
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",100.0,100.0,100.0
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",98.6,98.7,99.2
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch","*","*","*"
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",98.9,98.9,98.3
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",92.5,92.1,90.5
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",95.8,100.0,89.3
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",98.2,96.3,99.1
"Griswold School District","Griswold High School","Eligible For Free Lunch","*",77.5,81.1
"Griswold School District","Griswold High School","Eligible For Reduced Lunch","*",85.7,90.0
"Griswold School District","Griswold High School","Not Eligible For Lunch",89.5,92.6,94.5
"Groton School District","Robert E. Fitch High School","Eligible For Free Lunch",67.2,76.4,76.2
"Groton School District","Robert E. Fitch High School","Eligible For Reduced Lunch",67.6,73.3,83.3
"Groton School District","Robert E. Fitch High School","Not Eligible For Lunch",90.3,89.9,89.7
"Guilford School District","Guilford High School","Eligible For Free Lunch","*",100.0,80.0
"Guilford School District","Guilford High School","Eligible For Reduced Lunch","*",100.0,100.0
"Guilford School District","Guilford High School","Not Eligible For Lunch",97.2,98.8,96.1
"Hamden School District","Hamden High School","Eligible For Free Lunch",77.2,84.0,82.1
"Hamden School District","Hamden High School","Eligible For Reduced Lunch",88.2,94.7,94.6
"Hamden School District","Hamden High School","Not Eligible For Lunch",92.4,94.7,94.4
"Hartford School District","Bulkeley High School Upper School","Eligible For Free Lunch",82.0,77.8,79.4
"Hartford School District","Bulkeley High School Upper School","Eligible For Reduced Lunch","*",75.0,"*"
"Hartford School District","Bulkeley High School Upper School","Not Eligible For Lunch",100.0,"N/A","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Free Lunch",100.0,100.0,100.0
"Hartford School District","Capital Preparatory Magnet School","Eligible For Reduced Lunch","*",100.0,100.0
"Hartford School District","Capital Preparatory Magnet School","Not Eligible For Lunch",86.7,87.5,100.0
"Hartford School District","Classical Magnet School","Eligible For Free Lunch",90.9,96.9,100.0
"Hartford School District","Classical Magnet School","Eligible For Reduced Lunch",100.0,100.0,100.0
"Hartford School District","Classical Magnet School","Not Eligible For Lunch",100.0,100.0,97.1
"Hartford School District","Culinary Arts Academy","Eligible For Free Lunch",70.1,71.4,72.0
"Hartford School District","Culinary Arts Academy","Eligible For Reduced Lunch","*","*","N/A"
"Hartford School District","Culinary Arts Academy","Not Eligible For Lunch","*","*","N/A"
"Hartford School District","Great Path Academy High School at MCC","Eligible For Free Lunch","N/A","N/A",88.5
"Hartford School District","Great Path Academy High School at MCC","Eligible For Reduced Lunch","N/A","N/A",100.0
"Hartford School District","Great Path Academy High School at MCC","Not Eligible For Lunch","N/A","N/A",100.0
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Free Lunch",81.4,78.0,69.6
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Reduced Lunch","N/A","*","N/A"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Not Eligible For Lunch","N/A","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Free Lunch",78.7,75.2,73.5
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Reduced Lunch","*",100.0,"*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Not Eligible For Lunch","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Eligible For Free Lunch",67.7,64.9,84.9
"Hartford School District","HPHS Law and Government Academy","Eligible For Reduced Lunch","*","N/A","*"
"Hartford School District","HPHS Law and Government Academy","Not Eligible For Lunch","*","N/A","*"
"Hartford School District","High School Inc.","Eligible For Free Lunch","N/A",61.8,75.3
"Hartford School District","High School Inc.","Eligible For Reduced Lunch","N/A","*",100.0
"Hartford School District","High School Inc.","Not Eligible For Lunch","N/A","*",82.6
"Hartford School District","Journalism and Media Academy Magnet School","Eligible For Free Lunch","N/A",80.4,67.9
"Hartford School District","Journalism and Media Academy Magnet School","Eligible For Reduced Lunch","N/A","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Not Eligible For Lunch","N/A","*","N/A"
"Hartford School District","OPPortunity High School","Eligible For Free Lunch",47.8,55.2,71.2
"Hartford School District","OPPortunity High School","Eligible For Reduced Lunch","N/A","*",100.0
"Hartford School District","OPPortunity High School","Not Eligible For Lunch","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Free Lunch",87.6,92.1,90.7
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Reduced Lunch","N/A",100.0,100.0
"Hartford School District","Pathways Academy of Technology and Design","Not Eligible For Lunch","*",100.0,100.0
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Free Lunch",93.1,96.0,93.2
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Reduced Lunch","*","*","N/A"
"Hartford School District","Sports and Medical Sciences Academy","Not Eligible For Lunch","*","*","N/A"
"Hartford School District","University High of Science and Engineering","Eligible For Free Lunch",95.8,84.6,100.0
"Hartford School District","University High of Science and Engineering","Eligible For Reduced Lunch",100.0,100.0,100.0
"Hartford School District","University High of Science and Engineering","Not Eligible For Lunch",97.4,96.9,95.9
"Killingly School District","Killingly High School","Eligible For Free Lunch",50.0,70.7,69.4
"Killingly School District","Killingly High School","Eligible For Reduced Lunch",71.4,88.0,76.5
"Killingly School District","Killingly High School","Not Eligible For Lunch",82.5,93.0,89.6
"Learn","Connecticut River Academy","Eligible For Free Lunch","N/A","N/A",100.0
"Learn","Connecticut River Academy","Eligible For Reduced Lunch","N/A","N/A","*"
"Learn","Connecticut River Academy","Not Eligible For Lunch","N/A","N/A",85.7
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Not Eligible For Lunch","N/A","N/A","*"
"Learn","Three Rivers Middle College Magnet School","Eligible For Free Lunch","N/A","N/A","*"
"Learn","Three Rivers Middle College Magnet School","Eligible For Reduced Lunch","N/A","N/A","*"
"Learn","Three Rivers Middle College Magnet School","Not Eligible For Lunch","N/A","N/A","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Free Lunch","*",88.9,92.9
"Lebanon School District","Lyman Memorial High School","Eligible For Reduced Lunch","*",100.0,90.9
"Lebanon School District","Lyman Memorial High School","Not Eligible For Lunch",96.4,93.6,95.7
"Ledyard School District","Ledyard High School","Eligible For Free Lunch",83.3,"*",76.9
"Ledyard School District","Ledyard High School","Eligible For Reduced Lunch",100.0,"*",100.0
"Ledyard School District","Ledyard High School","Not Eligible For Lunch",93.2,96.0,97.7
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Free Lunch","N/A","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Reduced Lunch","N/A","N/A","*"
"Lisbon School District","Community Connection - The Big Picture High School","Not Eligible For Lunch","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Free Lunch","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Reduced Lunch","*","*","*"
"Litchfield School District","Litchfield High School","Not Eligible For Lunch",97.6,98.9,100.0
"Madison School District","Daniel Hand High School","Eligible For Free Lunch",88.9,"*",100.0
"Madison School District","Daniel Hand High School","Eligible For Reduced Lunch","N/A","*",100.0
"Madison School District","Daniel Hand High School","Not Eligible For Lunch",98.0,99.4,100.0
"Manchester School District","Manchester High School","Eligible For Free Lunch",61.9,73.3,77.4
"Manchester School District","Manchester High School","Eligible For Reduced Lunch",67.6,80.3,79.6
"Manchester School District","Manchester High School","Not Eligible For Lunch",88.2,90.2,92.7
"Meriden School District","Francis T. Maloney High School","Eligible For Free Lunch",70.1,65.6,70.9
"Meriden School District","Francis T. Maloney High School","Eligible For Reduced Lunch","*",78.8,79.5
"Meriden School District","Francis T. Maloney High School","Not Eligible For Lunch",87.7,87.9,90.8
"Meriden School District","Orville H. Platt High School","Eligible For Free Lunch",64.9,67.7,66.0
"Meriden School District","Orville H. Platt High School","Eligible For Reduced Lunch","*",84.0,75.0
"Meriden School District","Orville H. Platt High School","Not Eligible For Lunch",86.8,88.4,86.9
"Middletown School District","Middletown High School","Eligible For Free Lunch",63.8,78.9,77.5
"Middletown School District","Middletown High School","Eligible For Reduced Lunch",75.0,87.5,97.5
"Middletown School District","Middletown High School","Not Eligible For Lunch",89.7,90.3,92.0
"Milford School District","Jonathan Law High School","Eligible For Free Lunch",74.1,77.6,69.1
"Milford School District","Jonathan Law High School","Eligible For Reduced Lunch",75.0,80.0,92.6
"Milford School District","Jonathan Law High School","Not Eligible For Lunch",93.4,93.8,94.0
"Milford School District","Joseph A. Foran High School","Eligible For Free Lunch",85.2,90.0,75.0
"Milford School District","Joseph A. Foran High School","Eligible For Reduced Lunch",88.9,88.0,100.0
"Milford School District","Joseph A. Foran High School","Not Eligible For Lunch",95.7,98.4,97.1
"Monroe School District","Masuk High School","Eligible For Free Lunch","*",95.0,95.5
"Monroe School District","Masuk High School","Eligible For Reduced Lunch","*",100.0,100.0
"Monroe School District","Masuk High School","Not Eligible For Lunch",98.9,99.7,99.6
"Montville School District","Montville High School","Eligible For Free Lunch",88.5,72.2,83.7
"Montville School District","Montville High School","Eligible For Reduced Lunch",100.0,80.0,83.3
"Montville School District","Montville High School","Not Eligible For Lunch",88.8,94.6,94.8
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",77.0,76.6,74.3
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",78.1,78.3,82.6
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",89.6,93.9,87.6
"New Britain School District","New Britain High School","Eligible For Free Lunch",55.9,61.9,63.7
