"Six-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Gender"

"",,,,,,"Graduates",
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Male",86,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Female",30,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Male",86,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Female",67,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Male",111,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Female",22,22,100.0
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Male",91,91,100.0
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Female",36,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Male",112,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Female",22,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Male",146,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Female",53,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Male",101,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Female",56,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Male",110,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Female",69,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Male",138,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Female",52,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Male",89,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Female",75,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Male",117,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Female",44,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Male",88,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Female",71,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Male",64,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Female",75,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Male",64,"*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Female",15,7,"*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Male",19,11,"*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Female",367,330,89.9
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Male",366,312,85.2
"Darien School District","=""0350011""","Darien High School","=""0356111""","Female",157,"*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Male",154,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Female",40,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Male",42,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Female",31,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Male",37,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Female",48,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Male",47,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Female",66,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Male",63,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Female",25,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Male",13,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Female",176,162,92.0
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Male",191,168,88.0
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Female",49,35,71.4
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Male",67,43,64.2
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Female",113,96,85.0
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Male",124,88,71.0
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Female",158,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Male",143,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Female",47,43,91.5
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Male",44,38,86.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Female",18,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Male",8,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Female",20,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Male",20,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Female",105,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Male",92,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Female",7,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Male",6,"*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Female",75,65,86.7
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Male",107,92,86.0
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Female",142,135,95.1
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Male",113,107,94.7
"Explorations District","=""2720013""","Explorations","=""2726113""","Female",17,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Male",13,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Female",185,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Male",193,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Female",152,144,94.7
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Male",161,152,94.4
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Female",160,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Male",158,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Female",270,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Male",273,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Female",98,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Male",95,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Female",319,313,98.1
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Male",359,351,97.8
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Female",92,84,91.3
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Male",74,67,90.5
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Female",164,144,87.8
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Male",154,128,83.1
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Female",138,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Male",138,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Female",225,210,93.3
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Male",215,191,88.8
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Female",89,73,82.0
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Male",86,65,75.6
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Female",23,23,100.0
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Male",10,10,"*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Female",53,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Male",35,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Female",41,31,75.6
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Male",34,23,67.6
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Female",44,"*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Male",24,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Female",38,27,71.1
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Male",78,52,66.7
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Female",99,75,75.8
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Male",42,28,66.7
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Female",72,65,90.3
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Male",52,39,75.0
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Female",51,44,86.3
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Male",52,37,71.2
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Female",31,21,67.7
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Male",28,20,71.4
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Female",42,27,64.3
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Male",43,35,81.4
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Female",30,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Male",41,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Female",48,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Male",40,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Female",34,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Male",60,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Female",107,92,86.0
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Male",105,79,75.2
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Female",17,"*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Male",12,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Male","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Female",6,"*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Male",6,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Female",71,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Male",46,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Female",112,107,95.5
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Male",111,103,92.8
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Female","*","*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Male","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Female",46,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Male",40,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Female",157,157,100.0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Male",157,157,100.0
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Female",213,181,85.0
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Male",227,194,85.5
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Female",164,134,81.7
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Male",157,121,77.1
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Female",149,113,75.8
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Male",134,96,71.6
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Female",159,144,90.6
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Male",197,167,84.8
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Female",123,113,91.9
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Male",127,108,85.0
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Female",133,127,95.5
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Male",128,121,94.5
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Female",161,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Male",145,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Female",76,70,92.1
"Montville School District","=""0860011""","Montville High School","=""0866111""","Male",100,90,90.0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Female",160,133,83.1
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Male",172,141,82.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Female",304,220,72.4
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Male",303,208,68.6
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Female",177,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Male",161,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Female",132,132,100.0
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Male",125,118,94.4
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Female",124,115,92.7
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Male",49,43,87.8
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Female",42,29,69.0
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Male",29,18,62.1
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Female",103,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Male",50,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Female",7,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Male",28,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Female",126,89,70.6
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Male",127,77,60.6
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Female",42,34,81.0
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Male",54,46,85.2
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Female",43,33,76.7
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Male",31,22,71.0
"New Haven School District","=""0930011""","Sound School","=""0936711""","Female",38,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Male",41,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Female",148,120,81.1
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Male",153,99,64.7
"New London School District","=""0950011""","New London High School","=""0956111""","Female",119,84,70.6
"New London School District","=""0950011""","New London High School","=""0956111""","Male",131,91,69.5
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Female",191,176,92.1
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Male",189,171,90.5
"Newington School District","=""0940011""","Newington High School","=""0946111""","Female",189,178,94.2
"Newington School District","=""0940011""","Newington High School","=""0946111""","Male",184,166,90.2
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Female",226,218,96.5
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Male",240,234,97.5
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Female",92,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Male",77,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Female",150,143,95.3
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Male",154,138,89.6
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Female",30,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Male",18,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Female",202,183,90.6
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Male",184,163,88.6
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Female",178,163,91.6
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Male",171,155,90.6
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Female",18,7,"*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Male",20,8,40.0
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Female",315,276,87.6
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Male",248,215,86.7
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Female",63,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Male",72,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Female",79,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Male",74,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Female",98,91,92.9
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Male",99,87,87.9
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Female",107,101,94.4
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Male",95,84,88.4
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Female",61,55,90.2
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Male",59,54,91.5
"Portland School District","=""1130011""","Portland High School","=""1136111""","Female",42,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Male",50,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Female",44,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Male",48,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Female",55,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Male",53,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Female",88,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Male",74,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Female",187,182,97.3
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Male",204,197,96.6
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Female",53,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Male",43,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Female",90,90,100.0
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Male",84,82,97.6
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Female",122,119,97.5
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Male",149,139,93.3
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","Female","*","*","*"
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","Male","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Female",120,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Male",113,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Female",97,90,92.8
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Male",101,98,97.0
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Female",17,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Male",22,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Female",35,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Male",49,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Female",78,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Male",68,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Female",106,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Male",89,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Female",145,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Male",172,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Female",81,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Male",103,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Female",83,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Male",78,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Female",57,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Male",54,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Female",168,157,93.5
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Male",141,135,95.7
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",198,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",210,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",82,80,97.6
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",93,85,91.4
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",87,79,90.8
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",90,80,88.9
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",189,175,92.6
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",202,192,95.0
