"Six-Year Graduation Rates, 2010-11"
"All Districts, All Schools, English Learner Status"

"",,,,,,"Graduates",
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Non-ELL","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","ELL","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Non-ELL","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","ELL","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Non-ELL","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","ELL","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Non-ELL","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","ELL","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Non-ELL",38,34,89.5
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Non-ELL",131,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","ELL",20,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Non-ELL",182,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","ELL",8,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Non-ELL",92,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","ELL",9,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Non-ELL",116,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","ELL",6,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Non-ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Non-ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Non-ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Non-ELL",129,115,89.1
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Non-ELL",142,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","ELL",15,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Non-ELL",135,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Non-ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Non-ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Non-ELL",199,193,97.0
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Non-ELL",134,125,93.3
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Non-ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Non-ELL","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","ELL","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Non-ELL",152,139,91.4
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Non-ELL","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","ELL","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Non-ELL",598,526,88.0
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","ELL",112,79,70.5
"Darien School District","=""0350011""","Darien High School","=""0356111""","Non-ELL","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","ELL","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Non-ELL","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","ELL","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Non-ELL",76,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Non-ELL",93,86,92.5
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Non-ELL",136,127,93.4
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Non-ELL",33,33,100.0
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Non-ELL",470,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","ELL",27,"*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Non-ELL",278,"*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","ELL",14,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Non-ELL",324,317,97.8
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Non-ELL",89,81,91.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Non-ELL",17,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Non-ELL","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","ELL","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Non-ELL","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","ELL","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Non-ELL","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","ELL","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Non-ELL","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","ELL","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Non-ELL",30,21,70.0
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Non-ELL","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","ELL","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Non-ELL",289,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","ELL",10,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Non-ELL","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","ELL","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Non-ELL","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","ELL","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Non-ELL",192,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Non-ELL",601,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","ELL",30,"*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Non-ELL",196,167,85.2
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Non-ELL",318,"*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","ELL",7,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Non-ELL","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","ELL","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Non-ELL",556,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","ELL",11,"*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Non-ELL",214,177,82.7
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","ELL",61,50,82.0
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Non-ELL","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","ELL","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Non-ELL","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","ELL","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Non-ELL",89,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","ELL",6,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Non-ELL",90,75,83.3
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","ELL",39,30,76.9
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Non-ELL",106,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","ELL",27,"*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Non-ELL",83,59,71.1
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","ELL",20,13,65.0
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Non-ELL",46,"*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","ELL",7,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Non-ELL",89,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","ELL",8,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Non-ELL",99,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","ELL",7,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Non-ELL","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","ELL","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Non-ELL","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","ELL","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Non-ELL",158,149,94.3
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Non-ELL","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","ELL","*","*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Non-ELL","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Non-ELL","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","ELL","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-ELL",315,308,97.8
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-ELL",460,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","ELL",26,"*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Non-ELL",288,235,81.6
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","ELL",23,12,52.2
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Non-ELL",284,211,74.3
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","ELL",15,9,"*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Non-ELL","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","ELL","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Non-ELL","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","ELL","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Non-ELL","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","ELL","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Non-ELL",363,359,98.9
"Montville School District","=""0860011""","Montville High School","=""0866111""","Non-ELL","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","ELL","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Non-ELL",346,300,86.7
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","ELL",22,15,68.2
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Non-ELL",588,"*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","ELL",123,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Non-ELL","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","ELL","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Non-ELL",238,225,94.5
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Non-ELL","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","ELL","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Non-ELL",69,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","ELL",8,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Non-ELL",162,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","ELL",8,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Non-ELL",40,34,85.0
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Non-ELL",282,173,61.3
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","ELL",24,12,50.0
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Non-ELL","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","ELL","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Non-ELL","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","ELL","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Non-ELL","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","ELL","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Non-ELL",386,254,65.8
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","ELL",86,43,50.0
"New London School District","=""0950011""","New London High School","=""0956111""","Non-ELL",211,151,71.6
"New London School District","=""0950011""","New London High School","=""0956111""","ELL",48,32,66.7
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-ELL","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","ELL","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-ELL",403,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","ELL",6,"*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-ELL","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","ELL","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Non-ELL","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","ELL","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Non-ELL","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","ELL","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Non-ELL","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","ELL","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Non-ELL",380,354,93.2
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","ELL",60,53,88.3
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Non-ELL",341,313,91.8
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","ELL",37,27,73.0
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Non-ELL","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","ELL","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Non-ELL",572,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","ELL",35,"*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Non-ELL",24,6,25.0
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-ELL","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","ELL","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-ELL",154,149,96.8
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-ELL","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","ELL","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-ELL","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","ELL","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-ELL",136,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-ELL","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","ELL","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-ELL","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","ELL","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-ELL",137,119,86.9
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-ELL","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","ELL","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-ELL","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","ELL","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-ELL","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","ELL","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-ELL","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","ELL","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-ELL","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","ELL","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-ELL",218,214,98.2
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-ELL",174,170,97.7
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-ELL",36,27,75.0
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-ELL","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","ELL","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-ELL","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","ELL","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-ELL","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","ELL","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-ELL","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","ELL","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-ELL","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","ELL","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-ELL",179,169,94.4
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-ELL","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","ELL","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-ELL","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","ELL","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-ELL",427,419,98.1
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-ELL","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELL","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-ELL",181,156,86.2
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELL",6,6,"*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-ELL",383,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELL",10,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-ELL",347,335,96.5
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELL",9,9,"*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-ELL",143,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-ELL",409,383,93.6
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELL",6,6,"*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-ELL","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELL","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-ELL","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","ELL","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-ELL","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","ELL","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-ELL",394,357,90.6
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELL",47,35,74.5
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-ELL",135,128,94.8
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELL",6,6,"*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-ELL",518,468,90.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELL",75,59,78.7
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-ELL","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELL","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-ELL",313,288,92.0
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","ELL",7,7,"*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-ELL",225,205,91.1
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELL",16,16,"*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-ELL",213,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-ELL",28,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-ELL",69,60,87.0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-ELL","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELL","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-ELL",94,84,89.4
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-ELL",221,210,95.0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-ELL",264,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELL",13,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-ELL","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELL","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-ELL",278,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELL",8,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-ELL",282,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELL",14,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-ELL","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELL","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-ELL",351,245,69.8
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELL",65,28,43.1
