"Six-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Bolton School District","Bolton High School","Eligible For Free Lunch","*","*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Bolton School District","Bolton High School","Not Eligible For Lunch",72,"*","*","*","*"
"Branford School District","Branford High School","Eligible For Free Lunch",38,"*","*","*","*"
"Branford School District","Branford High School","Eligible For Reduced Lunch",21,"*","*","*","*"
"Branford School District","Branford High School","Not Eligible For Lunch",210,"*","*",9,4.3
"Bridgeport School District","Bassick High School","Eligible For Free Lunch",292,"*","*",92,31.5
"Bridgeport School District","Bassick High School","Eligible For Reduced Lunch",16,"*","*","*","*"
"Bridgeport School District","Bassick High School","Not Eligible For Lunch","*","*","*","*","*"
"Bridgeport School District","Central High School","Eligible For Free Lunch",501,"*","*",85,17.0
"Bridgeport School District","Central High School","Eligible For Reduced Lunch",30,"*","*","*","*"
"Bridgeport School District","Central High School","Not Eligible For Lunch","*","*","*","*","*"
"Bridgeport School District","Harding High School","Eligible For Free Lunch",304,"*","*",109,35.9
"Bridgeport School District","Harding High School","Eligible For Reduced Lunch",23,"*","*",6,26.1
"Bridgeport School District","Harding High School","Not Eligible For Lunch","*","*","*","*","*"
"Bristol School District","Bristol Central High School","Eligible For Free Lunch",85,"*","*",24,28.2
"Bristol School District","Bristol Central High School","Eligible For Reduced Lunch",44,"*","*",8,18.2
"Bristol School District","Bristol Central High School","Not Eligible For Lunch",182,"*","*",6,3.3
"Bristol School District","Bristol Eastern High School","Eligible For Free Lunch",67,"*","*",18,26.9
"Bristol School District","Bristol Eastern High School","Eligible For Reduced Lunch",35,"*","*",6,17.1
"Bristol School District","Bristol Eastern High School","Not Eligible For Lunch",201,"*","*",11,5.5
"Brookfield School District","Brookfield High School","Eligible For Free Lunch",18,"*","*","*","*"
"Brookfield School District","Brookfield High School","Eligible For Reduced Lunch",8,"*","*","*","*"
"Brookfield School District","Brookfield High School","Not Eligible For Lunch",212,"*","*","*","*"
"Canton School District","Canton High School","Eligible For Free Lunch",8,"*","*","*","*"
"Canton School District","Canton High School","Eligible For Reduced Lunch",8,"*","*","*","*"
"Canton School District","Canton High School","Not Eligible For Lunch",105,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Free Lunch",9,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Reduced Lunch",7,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Not Eligible For Lunch",22,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Free Lunch",37,"*","*",6,16.2
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Reduced Lunch",10,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Not Eligible For Lunch",39,"*","*",6,15.4
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Free Lunch",34,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Reduced Lunch",11,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Not Eligible For Lunch",45,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Free Lunch",18,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Reduced Lunch",11,"*","*","*","*"
"Cheshire School District","Cheshire High School","Not Eligible For Lunch",326,"*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Free Lunch",20,"*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Reduced Lunch",8,"*","*","*","*"
"Clinton School District","The Morgan School","Not Eligible For Lunch",113,"*","*",6,5.3
"Colchester School District","Bacon Academy","Eligible For Free Lunch",17,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Reduced Lunch",13,"*","*","*","*"
"Colchester School District","Bacon Academy","Not Eligible For Lunch",217,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Free Lunch",20,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Reduced Lunch",8,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Not Eligible For Lunch",10,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Free Lunch",113,"*","*",9,8.0
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Reduced Lunch",26,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Not Eligible For Lunch",27,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Free Lunch",111,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Reduced Lunch",48,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Not Eligible For Lunch",37,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Free Lunch",62,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Reduced Lunch",25,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Not Eligible For Lunch",43,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Free Lunch",89,"*","*",12,13.5
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Reduced Lunch",15,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Not Eligible For Lunch",15,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Free Lunch",63,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Reduced Lunch",17,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Not Eligible For Lunch",67,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Free Lunch",34,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Reduced Lunch",14,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Not Eligible For Lunch",68,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Free Lunch",47,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Reduced Lunch",30,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Not Eligible For Lunch",101,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Free Lunch",31,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Reduced Lunch",15,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Not Eligible For Lunch",67,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Free Lunch",44,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Reduced Lunch",19,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Not Eligible For Lunch",85,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Free Lunch",39,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Reduced Lunch",26,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Not Eligible For Lunch",103,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Free Lunch",44,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Reduced Lunch",22,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Not Eligible For Lunch",88,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Free Lunch",26,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Reduced Lunch",12,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Not Eligible For Lunch",128,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Eligible For Free Lunch",55,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Eligible For Reduced Lunch",33,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Not Eligible For Lunch",119,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Free Lunch",27,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Reduced Lunch",14,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Not Eligible For Lunch",100,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Free Lunch",65,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Reduced Lunch",38,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Not Eligible For Lunch",89,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Eligible For Free Lunch",33,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Eligible For Reduced Lunch",15,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Not Eligible For Lunch",84,"*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Free Lunch",20,"*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Reduced Lunch",7,"*","*","*","*"
"Coventry School District","Coventry High School","Not Eligible For Lunch",108,"*","*",6,5.6
"Cromwell School District","Cromwell High School","Eligible For Free Lunch",21,"*","*","*","*"
"Cromwell School District","Cromwell High School","Eligible For Reduced Lunch",7,"*","*","*","*"
"Cromwell School District","Cromwell High School","Not Eligible For Lunch",111,"*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Eligible For Free Lunch",19,"*","*",7,36.8
"Danbury School District","Alternative Center For Excellence","Eligible For Reduced Lunch",6,"*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Not Eligible For Lunch",9,"*","*",6,66.7
"Danbury School District","Danbury High School","Eligible For Free Lunch",227,"*","*",50,22.0
"Danbury School District","Danbury High School","Eligible For Reduced Lunch",84,"*","*","*","*"
"Danbury School District","Danbury High School","Not Eligible For Lunch",422,"*","*",34,8.1
"Darien School District","Darien High School","Eligible For Free Lunch","*","*","*","*","*"
"Darien School District","Darien High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Darien School District","Darien High School","Not Eligible For Lunch",305,"*","*","*","*"
"Derby School District","Derby High School","Eligible For Free Lunch",39,"*","*",10,25.6
"Derby School District","Derby High School","Eligible For Reduced Lunch",10,"*","*","*","*"
"Derby School District","Derby High School","Not Eligible For Lunch",33,"*","*","*","*"
"East Granby School District","East Granby High School","Eligible For Free Lunch","*","*","*","*","*"
"East Granby School District","East Granby High School","Not Eligible For Lunch","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Free Lunch","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Reduced Lunch","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Not Eligible For Lunch",86,"*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Free Lunch",10,"*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Reduced Lunch",7,"*","*","*","*"
"East Hampton School District","East Hampton High School","Not Eligible For Lunch",112,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Free Lunch","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",26,"*","*","*","*"
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",185,"*","*",21,11.4
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",73,"*","*",6,8.2
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",109,"*","*",6,5.5
"East Hartford School District","Stevens Alternate High school","Eligible For Free Lunch",78,"*","*",26,33.3
"East Hartford School District","Stevens Alternate High school","Eligible For Reduced Lunch",23,"*","*",7,30.4
"East Hartford School District","Stevens Alternate High school","Not Eligible For Lunch",15,"*","*","*","*"
"East Haven School District","East Haven High School","Eligible For Free Lunch",77,"*","*",26,33.8
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",41,"*","*",6,14.6
"East Haven School District","East Haven High School","Not Eligible For Lunch",119,"*","*",15,12.6
"East Lyme School District","East Lyme High School","Eligible For Free Lunch","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",277,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Free Lunch",18,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch",19,"*","*","*","*"
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",54,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Reduced Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",18,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",14,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch",6,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",20,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Free Lunch",14,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Ellington School District","Ellington High School","Not Eligible For Lunch",177,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Free Lunch",10,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Reduced Lunch","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Not Eligible For Lunch","*","*","*","*","*"
"Enfield School District","Enfield High School","Eligible For Free Lunch",45,"*","*",13,28.9
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",22,"*","*","*","*"
"Enfield School District","Enfield High School","Not Eligible For Lunch",115,"*","*",9,7.8
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",30,"*","*",7,23.3
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",32,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",193,"*","*","*","*"
"Explorations District","Explorations","Eligible For Free Lunch","*","*","*","*","*"
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","Explorations","Not Eligible For Lunch",20,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",30,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch",15,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",333,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",40,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch",23,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",250,"*","*",7,2.8
"Farmington School District","Farmington High School","Eligible For Free Lunch",17,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",14,"*","*","*","*"
"Farmington School District","Farmington High School","Not Eligible For Lunch",287,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",23,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",10,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",510,"*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",176,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",63,"*","*",6,9.5
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",28,"*","*","*","*"
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",587,"*","*","*","*"
"Griswold School District","Griswold High School","Eligible For Free Lunch",37,"*","*",7,18.9
"Griswold School District","Griswold High School","Eligible For Reduced Lunch",20,"*","*","*","*"
"Griswold School District","Griswold High School","Not Eligible For Lunch",109,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Eligible For Free Lunch",84,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Eligible For Reduced Lunch",30,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Not Eligible For Lunch",204,"*","*",20,9.8
"Guilford School District","Guilford High School","Eligible For Free Lunch",10,"*","*","*","*"
"Guilford School District","Guilford High School","Eligible For Reduced Lunch",10,"*","*","*","*"
"Guilford School District","Guilford High School","Not Eligible For Lunch",256,"*","*",10,3.9
"Hamden School District","Hamden High School","Eligible For Free Lunch",117,"*","*",18,15.4
"Hamden School District","Hamden High School","Eligible For Reduced Lunch",56,"*","*","*","*"
"Hamden School District","Hamden High School","Not Eligible For Lunch",267,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Eligible For Free Lunch",165,"*","*",32,19.4
"Hartford School District","Bulkeley High School Upper School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Free Lunch",13,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Not Eligible For Lunch",14,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Free Lunch",42,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Reduced Lunch",12,"*","*","*","*"
"Hartford School District","Classical Magnet School","Not Eligible For Lunch",34,"*","*","*","*"
"Hartford School District","Culinary Arts Academy","Eligible For Free Lunch",75,"*","*",19,25.3
"Hartford School District","Great Path Academy High School at MCC","Eligible For Free Lunch",26,"*","*","*","*"
"Hartford School District","Great Path Academy High School at MCC","Eligible For Reduced Lunch",10,"*","*","*","*"
"Hartford School District","Great Path Academy High School at MCC","Not Eligible For Lunch",32,"*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Free Lunch",112,"*","*",33,29.5
"Hartford School District","HPHS Academy of Engineering and Green Technology","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Free Lunch",136,"*","*",36,26.5
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Eligible For Free Lunch",119,"*","*",17,14.3
"Hartford School District","HPHS Law and Government Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","High School Inc.","Eligible For Free Lunch",73,"*","*",18,24.7
"Hartford School District","High School Inc.","Eligible For Reduced Lunch",7,"*","*","*","*"
"Hartford School District","High School Inc.","Not Eligible For Lunch",23,"*","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Eligible For Free Lunch",56,"*","*",18,32.1
"Hartford School District","Journalism and Media Academy Magnet School","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","OPPortunity High School","Eligible For Free Lunch",73,"*","*",21,28.8
"Hartford School District","OPPortunity High School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Hartford School District","OPPortunity High School","Not Eligible For Lunch",6,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Free Lunch",43,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Reduced Lunch",10,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Not Eligible For Lunch",18,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Free Lunch",88,"*","*",6,6.8
"Hartford School District","University High of Science and Engineering","Eligible For Free Lunch",25,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Eligible For Reduced Lunch",20,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Not Eligible For Lunch",49,"*","*","*","*"
"Killingly School District","Killingly High School","Eligible For Free Lunch",72,"*","*",19,26.4
"Killingly School District","Killingly High School","Eligible For Reduced Lunch",34,"*","*",7,20.6
"Killingly School District","Killingly High School","Not Eligible For Lunch",106,"*","*",10,9.4
"Learn","Connecticut River Academy","Eligible For Free Lunch",21,"*","*","*","*"
"Learn","Connecticut River Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"Learn","Connecticut River Academy","Not Eligible For Lunch",7,"*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Not Eligible For Lunch","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Eligible For Free Lunch","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Eligible For Reduced Lunch","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Not Eligible For Lunch",7,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Free Lunch",14,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Reduced Lunch",11,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Not Eligible For Lunch",92,"*","*","*","*"
"Ledyard School District","Ledyard High School","Eligible For Free Lunch",39,"*","*",7,17.9
"Ledyard School District","Ledyard High School","Eligible For Reduced Lunch",13,"*","*","*","*"
"Ledyard School District","Ledyard High School","Not Eligible For Lunch",171,"*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Free Lunch","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Not Eligible For Lunch","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Free Lunch","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Not Eligible For Lunch",74,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Free Lunch",6,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Madison School District","Daniel Hand High School","Not Eligible For Lunch",302,"*","*","*","*"
"Manchester School District","Manchester High School","Eligible For Free Lunch",168,"*","*",38,22.6
"Manchester School District","Manchester High School","Eligible For Reduced Lunch",54,"*","*",10,18.5
"Manchester School District","Manchester High School","Not Eligible For Lunch",218,"*","*",16,7.3
"Meriden School District","Francis T. Maloney High School","Eligible For Free Lunch",158,"*","*",43,27.2
"Meriden School District","Francis T. Maloney High School","Eligible For Reduced Lunch",44,"*","*",6,13.6
"Meriden School District","Francis T. Maloney High School","Not Eligible For Lunch",119,"*","*",11,9.2
"Meriden School District","Orville H. Platt High School","Eligible For Free Lunch",147,"*","*",48,32.7
"Meriden School District","Orville H. Platt High School","Eligible For Reduced Lunch",52,"*","*",13,25.0
"Meriden School District","Orville H. Platt High School","Not Eligible For Lunch",84,"*","*",11,13.1
"Middletown School District","Middletown High School","Eligible For Free Lunch",129,"*","*",29,22.5
"Middletown School District","Middletown High School","Eligible For Reduced Lunch",40,"*","*","*","*"
"Middletown School District","Middletown High School","Not Eligible For Lunch",187,"*","*","*","*"
"Milford School District","Jonathan Law High School","Eligible For Free Lunch",55,8,14.5,9,16.4
"Milford School District","Jonathan Law High School","Eligible For Reduced Lunch",27,"*","*","*","*"
"Milford School District","Jonathan Law High School","Not Eligible For Lunch",168,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Free Lunch",28,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Reduced Lunch",28,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Not Eligible For Lunch",205,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Free Lunch",22,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Reduced Lunch",20,"*","*","*","*"
"Monroe School District","Masuk High School","Not Eligible For Lunch",264,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Free Lunch",43,"*","*",7,16.3
"Montville School District","Montville High School","Eligible For Reduced Lunch",18,"*","*","*","*"
"Montville School District","Montville High School","Not Eligible For Lunch",115,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",109,"*","*",25,22.9
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",46,"*","*",6,13.0
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",177,6,3.4,16,9.0
"New Britain School District","New Britain High School","Eligible For Free Lunch",408,"*","*",146,35.8
"New Britain School District","New Britain High School","Eligible For Reduced Lunch",86,"*","*",17,19.8
"New Britain School District","New Britain High School","Not Eligible For Lunch",113,"*","*",14,12.4
"New Canaan School District","New Canaan High School","Eligible For Free Lunch","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Eligible For Reduced Lunch","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch",336,"*","*","*","*"
