"Six-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,,,"Graduates",
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Not Eligible For Lunch",236,"*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Eligible For Free Lunch",7,"*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Not Eligible For Lunch",110,"*","*"
"Capitol Region Education Council","=""2410014""","Great Path Academy at MCC","=""2416314""","Eligible For Free Lunch",35,29,82.9
"Capitol Region Education Council","=""2410014""","Great Path Academy at MCC","=""2416314""","Eligible For Reduced Lunch",10,"*","*"
"Capitol Region Education Council","=""2410014""","Great Path Academy at MCC","=""2416314""","Not Eligible For Lunch",29,"*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Eligible For Free Lunch",44,"*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Eligible For Reduced Lunch",12,"*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Not Eligible For Lunch",41,34,82.9
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible For Free Lunch",21,"*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible For Reduced Lunch",23,"*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Not Eligible For Lunch",34,34,100.0
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Eligible For Free Lunch",19,"*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Eligible For Reduced Lunch",22,22,100.0
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Not Eligible For Lunch",354,"*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Eligible For Free Lunch","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Eligible For Reduced Lunch","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Not Eligible For Lunch",106,99,93.4
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Eligible For Free Lunch",23,"*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Eligible For Reduced Lunch",15,15,"*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Not Eligible For Lunch",202,"*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Eligible For Free Lunch",16,"*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Eligible For Reduced Lunch",8,8,"*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Not Eligible For Lunch",6,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Eligible For Free Lunch",118,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Eligible For Reduced Lunch",29,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Not Eligible For Lunch",23,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Eligible For Free Lunch",118,112,94.9
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Eligible For Reduced Lunch",51,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Not Eligible For Lunch",34,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Eligible For Free Lunch",79,73,92.4
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Eligible For Reduced Lunch",24,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Not Eligible For Lunch",26,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Eligible For Free Lunch",96,87,90.6
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Eligible For Reduced Lunch",22,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Not Eligible For Lunch",7,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Eligible For Free Lunch",59,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Eligible For Reduced Lunch",21,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Not Eligible For Lunch",74,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Eligible For Free Lunch",36,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Eligible For Reduced Lunch",24,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Not Eligible For Lunch",74,74,100.0
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Eligible For Free Lunch",62,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Eligible For Reduced Lunch",31,31,100.0
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Not Eligible For Lunch",112,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Eligible For Free Lunch",29,29,100.0
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Eligible For Reduced Lunch",20,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Not Eligible For Lunch",82,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Eligible For Free Lunch",44,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Eligible For Reduced Lunch",28,28,100.0
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Not Eligible For Lunch",89,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Eligible For Free Lunch",33,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Eligible For Reduced Lunch",16,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Not Eligible For Lunch",94,94,100.0
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Eligible For Free Lunch",43,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Eligible For Reduced Lunch",27,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Not Eligible For Lunch",82,82,100.0
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Eligible For Free Lunch",29,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Eligible For Reduced Lunch",18,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Not Eligible For Lunch",116,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Eligible For Free Lunch",73,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Eligible For Reduced Lunch",32,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Not Eligible For Lunch",112,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Eligible For Free Lunch",22,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Eligible For Reduced Lunch",17,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Not Eligible For Lunch",90,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Eligible For Free Lunch",70,70,100.0
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Eligible For Reduced Lunch",38,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Not Eligible For Lunch",66,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Eligible For Free Lunch",44,44,100.0
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Eligible For Reduced Lunch",21,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Not Eligible For Lunch",73,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Eligible For Free Lunch",17,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Eligible For Reduced Lunch",13,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Not Eligible For Lunch",118,114,96.6
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Eligible For Free Lunch",26,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Eligible For Reduced Lunch",8,8,"*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Not Eligible For Lunch",112,"*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Eligible For Free Lunch",236,193,81.8
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Eligible For Reduced Lunch",74,68,91.9
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Not Eligible For Lunch",394,359,91.1
"Darien School District","=""0350011""","Darien High School","=""0356111""","Eligible For Free Lunch",6,"*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Eligible For Reduced Lunch",6,6,"*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Not Eligible For Lunch",295,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Eligible For Free Lunch",41,30,73.2
"Derby School District","=""0370011""","Derby High School","=""0376111""","Eligible For Reduced Lunch",22,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Not Eligible For Lunch",46,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Eligible For Free Lunch","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Not Eligible For Lunch","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Eligible For Free Lunch","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Eligible For Reduced Lunch","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Not Eligible For Lunch",86,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Eligible For Free Lunch",8,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Eligible For Reduced Lunch",14,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Not Eligible For Lunch",137,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Eligible For Free Lunch","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Eligible For Reduced Lunch","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Not Eligible For Lunch",23,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Eligible For Free Lunch",204,170,83.3
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Eligible For Reduced Lunch",76,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Not Eligible For Lunch",130,"*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Eligible For Free Lunch",73,51,69.9
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Eligible For Reduced Lunch",35,28,80.0
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Not Eligible For Lunch",107,90,84.1
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Eligible For Free Lunch",18,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Eligible For Reduced Lunch",17,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Not Eligible For Lunch",261,251,96.2
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Eligible For Free Lunch",21,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Eligible For Reduced Lunch",10,10,"*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Not Eligible For Lunch",54,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Eligible For Free Lunch","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Eligible For Reduced Lunch","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Not Eligible For Lunch",27,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Eligible For Free Lunch",14,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Eligible For Reduced Lunch",9,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Not Eligible For Lunch",21,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Eligible For Free Lunch",12,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Eligible For Reduced Lunch",6,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Not Eligible For Lunch",181,173,95.6
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Eligible For Free Lunch",11,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Eligible For Reduced Lunch","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Not Eligible For Lunch","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Eligible For Free Lunch",45,"*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Eligible For Reduced Lunch",12,"*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Not Eligible For Lunch",136,128,94.1
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Eligible For Free Lunch",57,"*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Eligible For Reduced Lunch",25,"*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Not Eligible For Lunch",221,208,94.1
"Explorations District","=""2720013""","Explorations","=""2726113""","Eligible For Free Lunch","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Eligible For Reduced Lunch","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Not Eligible For Lunch",15,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Eligible For Free Lunch",22,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Eligible For Reduced Lunch",11,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Not Eligible For Lunch",319,314,98.4
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Eligible For Free Lunch",35,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Eligible For Reduced Lunch",14,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Not Eligible For Lunch",289,281,97.2
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Eligible For Free Lunch",22,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Eligible For Reduced Lunch",13,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Not Eligible For Lunch",263,258,98.1
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Eligible For Free Lunch",29,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Eligible For Reduced Lunch",17,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Not Eligible For Lunch",460,454,98.7
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Eligible For Free Lunch","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Eligible For Reduced Lunch","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Not Eligible For Lunch",177,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Eligible For Free Lunch",63,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Eligible For Reduced Lunch",30,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Not Eligible For Lunch",546,526,96.3
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Eligible For Free Lunch",40,"*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Eligible For Reduced Lunch",21,"*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Not Eligible For Lunch",122,113,92.6
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Eligible For Free Lunch",110,84,76.4
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Eligible For Reduced Lunch",30,22,73.3
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Not Eligible For Lunch",199,179,89.9
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Eligible For Free Lunch",16,16,"*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Eligible For Reduced Lunch",13,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Not Eligible For Lunch",256,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Eligible For Free Lunch",156,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Eligible For Reduced Lunch",57,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Not Eligible For Lunch",283,268,94.7
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Eligible For Free Lunch",234,"*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Eligible For Reduced Lunch",12,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Eligible For Free Lunch",16,16,"*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Eligible For Reduced Lunch",9,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Not Eligible For Lunch",8,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Eligible For Free Lunch",32,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Eligible For Reduced Lunch",18,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Not Eligible For Lunch",30,30,100.0
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Eligible For Free Lunch",49,35,71.4
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Eligible For Reduced Lunch","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Not Eligible For Lunch","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Eligible For Free Lunch",127,99,78.0
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Eligible For Reduced Lunch","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Not Eligible For Lunch","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Eligible For Free Lunch",117,88,75.2
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Eligible For Reduced Lunch","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Not Eligible For Lunch","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Eligible For Free Lunch",134,87,64.9
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Eligible For Free Lunch",34,21,61.8
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Eligible For Reduced Lunch","*","*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Not Eligible For Lunch","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Eligible For Free Lunch",92,74,80.4
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Eligible For Reduced Lunch","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Not Eligible For Lunch","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Eligible For Free Lunch",67,37,55.2
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Eligible For Reduced Lunch","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Not Eligible For Lunch","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Eligible For Free Lunch",38,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Eligible For Reduced Lunch",17,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Not Eligible For Lunch",28,28,100.0
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Eligible For Free Lunch",101,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Eligible For Reduced Lunch","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Not Eligible For Lunch","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Eligible For Free Lunch",39,33,84.6
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Eligible For Reduced Lunch",14,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Not Eligible For Lunch",32,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Eligible For Free Lunch",58,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Eligible For Reduced Lunch",25,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Not Eligible For Lunch",100,93,93.0
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Eligible For Free Lunch",9,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Eligible For Reduced Lunch",6,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Not Eligible For Lunch",109,102,93.6
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Eligible For Free Lunch",22,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Eligible For Reduced Lunch",6,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Not Eligible For Lunch",177,170,96.0
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Eligible For Free Lunch","*","*","*"
