"Four-Year Graduation Rates, 2012-13"
"All Districts, Gender"

"",,,,"Non-Graduates",,,
"East Haddam School District","=""0410011""","Male",49,"*","*",0,0.0
"East Hampton School District","=""0420011""","Female",67,0,0.0,"*","*"
"East Hampton School District","=""0420011""","Male",65,"*","*","*","*"
"East Hartford School District","=""0430011""","Female",259,13,5.0,30,11.6
"East Hartford School District","=""0430011""","Male",297,32,10.8,48,16.2
"East Haven School District","=""0440011""","Female",113,"*","*","*","*"
"East Haven School District","=""0440011""","Male",133,"*","*","*","*"
"East Lyme School District","=""0450011""","Female",160,"*","*","*","*"
"East Lyme School District","=""0450011""","Male",151,"*","*","*","*"
"East Windsor School District","=""0470011""","Female",50,"*","*","*","*"
"East Windsor School District","=""0470011""","Male",46,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Female",39,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Male",30,"*","*","*","*"
"Ellington School District","=""0480011""","Female",106,"*","*","*","*"
"Ellington School District","=""0480011""","Male",92,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Female",7,"*","*",0,"*"
"Elm City College Preparatory School District","=""2890013""","Male",6,"*","*","*","*"
"Enfield School District","=""0490011""","Female",220,7,3.2,16,7.3
"Enfield School District","=""0490011""","Male",225,13,5.8,20,8.9
"Explorations District","=""2720013""","Female",17,"*","*","*","*"
"Explorations District","=""2720013""","Male",15,"*","*","*","*"
"Fairfield School District","=""0510011""","Female",344,13,3.8,8,2.3
"Fairfield School District","=""0510011""","Male",364,24,6.6,7,1.9
"Farmington School District","=""0520011""","Female",163,"*","*","*","*"
"Farmington School District","=""0520011""","Male",163,"*","*","*","*"
"Glastonbury School District","=""0540011""","Female",276,"*","*","*","*"
"Glastonbury School District","=""0540011""","Male",276,"*","*","*","*"
"Granby School District","=""0560011""","Female",99,"*","*",0,0.0
"Granby School District","=""0560011""","Male",98,"*","*","*","*"
"Greenwich School District","=""0570011""","Female",326,"*","*","*","*"
"Greenwich School District","=""0570011""","Male",365,"*","*","*","*"
"Griswold School District","=""0580011""","Female",93,"*","*","*","*"
"Griswold School District","=""0580011""","Male",77,"*","*","*","*"
"Groton School District","=""0590011""","Female",168,7,4.2,17,10.1
"Groton School District","=""0590011""","Male",159,11,6.9,23,14.5
"Guilford School District","=""0600011""","Female",139,0,0.0,"*","*"
"Guilford School District","=""0600011""","Male",142,6,4.2,"*","*"
"Hamden School District","=""0620011""","Female",232,12,5.2,13,5.6
"Hamden School District","=""0620011""","Male",223,31,13.9,11,4.9
"Hartford School District","=""0640011""","Female",731,31,4.2,145,19.8
"Hartford School District","=""0640011""","Male",687,62,9.0,166,24.2
"Killingly School District","=""0690011""","Female",110,7,6.4,11,10.0
"Killingly School District","=""0690011""","Male",113,18,15.9,20,17.7
"Learn","=""2450014""","Female",23,"*","*","*","*"
"Learn","=""2450014""","Male",20,"*","*","*","*"
"Lebanon School District","=""0710011""","Female",72,"*","*","*","*"
"Lebanon School District","=""0710011""","Male",46,0,0.0,"*","*"
"Ledyard School District","=""0720011""","Female",115,"*","*","*","*"
"Ledyard School District","=""0720011""","Male",117,"*","*","*","*"
"Lisbon School District","=""0730011""","Female","*","*","*","*","*"
"Lisbon School District","=""0730011""","Male","*","*","*","*","*"
"Litchfield School District","=""0740011""","Female",46,0,0.0,"*","*"
"Litchfield School District","=""0740011""","Male",42,0,0.0,0,0.0
"Madison School District","=""0760011""","Female",159,"*","*",0,0.0
"Madison School District","=""0760011""","Male",158,"*","*",0,0.0
"Manchester School District","=""0770011""","Female",221,13,5.9,34,15.4
"Manchester School District","=""0770011""","Male",258,37,14.3,37,14.3
"Meriden School District","=""0800011""","Female",325,18,5.5,61,18.8
"Meriden School District","=""0800011""","Male",314,41,13.1,69,22.0
"Middletown School District","=""0830011""","Female",169,10,5.9,16,9.5
"Middletown School District","=""0830011""","Male",210,18,8.6,28,13.3
"Milford School District","=""0840011""","Female",261,"*","*","*","*"
"Milford School District","=""0840011""","Male",264,"*","*","*","*"
"Monroe School District","=""0850011""","Female",162,"*","*","*","*"
"Monroe School District","=""0850011""","Male",147,"*","*","*","*"
"Montville School District","=""0860011""","Female",79,"*","*","*","*"
"Montville School District","=""0860011""","Male",109,"*","*","*","*"
"Naugatuck School District","=""0880011""","Female",160,9,5.6,18,11.3
"Naugatuck School District","=""0880011""","Male",175,25,14.3,22,12.6
"New Britain School District","=""0890011""","Female",320,28,8.8,79,24.7
"New Britain School District","=""0890011""","Male",334,63,18.9,86,25.7
"New Canaan School District","=""0900011""","Female",177,"*","*","*","*"
"New Canaan School District","=""0900011""","Male",162,"*","*","*","*"
"New Fairfield School District","=""0910011""","Female",133,"*","*","*","*"
"New Fairfield School District","=""0910011""","Male",125,"*","*","*","*"
"New Haven School District","=""0930011""","Female",711,42,5.9,119,16.7
"New Haven School District","=""0930011""","Male",604,61,10.1,154,25.5
"New London School District","=""0950011""","Female",122,10,8.2,29,23.8
"New London School District","=""0950011""","Male",135,17,12.6,36,26.7
"New Milford School District","=""0960011""","Female",196,"*","*","*","*"
"New Milford School District","=""0960011""","Male",196,"*","*","*","*"
"Newington School District","=""0940011""","Female",190,7,3.7,6,3.2
"Newington School District","=""0940011""","Male",186,9,4.8,15,8.1
"Newtown School District","=""0970011""","Female",228,"*","*","*","*"
"Newtown School District","=""0970011""","Male",243,"*","*",0,0.0
"North Branford School District","=""0990011""","Female",92,"*","*","*","*"
"North Branford School District","=""0990011""","Male",78,"*","*","*","*"
"North Haven School District","=""1010011""","Female",151,"*","*","*","*"
"North Haven School District","=""1010011""","Male",163,"*","*","*","*"
"North Stonington School District","=""1020011""","Female",30,0,0.0,"*","*"
"North Stonington School District","=""1020011""","Male",18,0,"*","*","*"
"Norwalk School District","=""1030011""","Female",402,7,1.7,44,10.9
"Norwalk School District","=""1030011""","Male",378,28,7.4,40,10.6
"Norwich Free Academy District","=""9010022""","Female",326,12,3.7,35,10.7
"Norwich Free Academy District","=""9010022""","Male",289,41,14.2,28,9.7
"Old Saybrook School District","=""1060011""","Female",65,0,0.0,"*","*"
"Old Saybrook School District","=""1060011""","Male",74,0,0.0,"*","*"
"Oxford School District","=""1080011""","Female",80,0,0.0,0,0.0
"Oxford School District","=""1080011""","Male",75,"*","*","*","*"
"Plainfield School District","=""1090011""","Female",99,"*","*","*","*"
"Plainfield School District","=""1090011""","Male",104,"*","*","*","*"
"Plainville School District","=""1100011""","Female",108,"*","*","*","*"
"Plainville School District","=""1100011""","Male",98,"*","*","*","*"
"Plymouth School District","=""1110011""","Female",64,"*","*","*","*"
"Plymouth School District","=""1110011""","Male",64,"*","*","*","*"
"Portland School District","=""1130011""","Female",42,0,0.0,"*","*"
"Portland School District","=""1130011""","Male",51,"*","*","*","*"
"Putnam School District","=""1160011""","Female",45,"*","*","*","*"
"Putnam School District","=""1160011""","Male",51,"*","*","*","*"
"Regional School District 01","=""2010012""","Female",55,"*","*","*","*"
"Regional School District 01","=""2010012""","Male",54,"*","*","*","*"
"Regional School District 04","=""2040012""","Female",88,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Male",75,"*","*","*","*"
"Regional School District 05","=""2050012""","Female",187,"*","*","*","*"
"Regional School District 05","=""2050012""","Male",209,"*","*","*","*"
"Regional School District 06","=""2060012""","Female",53,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Male",44,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Female",95,"*","*",0,0.0
"Regional School District 07","=""2070012""","Male",99,"*","*","*","*"
"Regional School District 08","=""2080012""","Female",127,"*","*","*","*"
"Regional School District 08","=""2080012""","Male",158,"*","*","*","*"
"Regional School District 09","=""2090012""","Female",125,"*","*","*","*"
"Regional School District 09","=""2090012""","Male",115,"*","*","*","*"
"Regional School District 10","=""2100012""","Female",97,"*","*","*","*"
"Regional School District 10","=""2100012""","Male",101,"*","*","*","*"
"Regional School District 11","=""2110012""","Female",18,"*","*","*","*"
"Regional School District 11","=""2110012""","Male",26,"*","*","*","*"
"Regional School District 12","=""2120012""","Female",36,"*","*","*","*"
"Regional School District 12","=""2120012""","Male",55,"*","*","*","*"
"Regional School District 13","=""2130012""","Female",79,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Male",74,6,8.1,0,0.0
"Regional School District 14","=""2140012""","Female",109,"*","*","*","*"
"Regional School District 14","=""2140012""","Male",92,"*","*","*","*"
"Regional School District 15","=""2150012""","Female",146,"*","*","*","*"
"Regional School District 15","=""2150012""","Male",174,"*","*","*","*"
"Regional School District 16","=""2160012""","Female",81,"*","*","*","*"
"Regional School District 16","=""2160012""","Male",105,"*","*","*","*"
"Regional School District 17","=""2170012""","Female",84,"*","*",0,0.0
"Regional School District 17","=""2170012""","Male",80,"*","*","*","*"
"Regional School District 18","=""2180012""","Female",58,"*","*",0,0.0
"Regional School District 18","=""2180012""","Male",56,"*","*","*","*"
"Regional School District 19","=""2190012""","Female",171,"*","*","*","*"
"Regional School District 19","=""2190012""","Male",145,"*","*","*","*"
"Ridgefield School District","=""1180011""","Female",202,"*","*","*","*"
"Ridgefield School District","=""1180011""","Male",212,"*","*",0,0.0
"Rocky Hill School District","=""1190011""","Female",82,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Male",95,"*","*","*","*"
"Seymour School District","=""1240011""","Female",88,"*","*","*","*"
"Seymour School District","=""1240011""","Male",93,"*","*","*","*"
"Shelton School District","=""1260011""","Female",189,9,4.8,10,5.3
"Shelton School District","=""1260011""","Male",205,13,6.3,7,3.4
"Simsbury School District","=""1280011""","Female",190,"*","*","*","*"
"Simsbury School District","=""1280011""","Male",210,"*","*","*","*"
"Somers School District","=""1290011""","Female",68,"*","*",0,0.0
"Somers School District","=""1290011""","Male",78,"*","*","*","*"
"South Windsor School District","=""1320011""","Female",182,"*","*","*","*"
"South Windsor School District","=""1320011""","Male",204,"*","*","*","*"
"Southington School District","=""1310011""","Female",250,10,4.0,8,3.2
"Southington School District","=""1310011""","Male",240,13,5.4,13,5.4
"Stafford School District","=""1340011""","Female",69,"*","*","*","*"
"Stafford School District","=""1340011""","Male",60,"*","*","*","*"
"Stamford Academy District","=""2820013""","Female",13,6,"*","*","*"
"Stamford Academy District","=""2820013""","Male",24,15,62.5,"*","*"
"Stamford School District","=""1350011""","Female",584,20,3.4,40,6.8
"Stamford School District","=""1350011""","Male",634,35,5.5,40,6.3
"Stonington School District","=""1370011""","Female",88,"*","*","*","*"
"Stonington School District","=""1370011""","Male",114,"*","*","*","*"
"Stratford School District","=""1380011""","Female",272,6,2.2,11,4.0
"Stratford School District","=""1380011""","Male",297,25,8.4,23,7.7
"Suffield School District","=""1390011""","Female",125,"*","*","*","*"
"Suffield School District","=""1390011""","Male",95,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Female",17,0,"*",0,"*"
"The Bridge Academy District","=""2690013""","Male",19,"*","*","*","*"
"The Gilbert School District","=""9020022""","Female",45,"*","*","*","*"
"The Gilbert School District","=""9020022""","Male",49,"*","*","*","*"
"Thomaston School District","=""1400011""","Female",41,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Male",39,"*","*","*","*"
"Thompson School District","=""1410011""","Female",42,0,0.0,"*","*"
"Thompson School District","=""1410011""","Male",45,"*","*","*","*"
"Tolland School District","=""1420011""","Female",116,"*","*",0,0.0
"Tolland School District","=""1420011""","Male",128,"*","*","*","*"
"Torrington School District","=""1430011""","Female",134,"*","*","*","*"
"Torrington School District","=""1430011""","Male",144,"*","*","*","*"
"Trumbull School District","=""1440011""","Female",279,"*","*","*","*"
"Trumbull School District","=""1440011""","Male",271,"*","*","*","*"
"Unified School District #1","=""3360015""","Female",14,"*","*","*","*"
"Unified School District #1","=""3360015""","Male",358,"*","*","*","*"
"Unified School District #2","=""3470015""","Female",10,"*","*",7,"*"
"Unified School District #2","=""3470015""","Male",53,"*","*",29,54.7
"Vernon School District","=""1460011""","Female",127,"*","*","*","*"
"Vernon School District","=""1460011""","Male",115,"*","*","*","*"
"Wallingford School District","=""1480011""","Female",302,7,2.3,14,4.6
"Wallingford School District","=""1480011""","Male",233,15,6.4,13,5.6
"Waterbury School District","=""1510011""","Female",631,20,3.2,159,25.2
"Waterbury School District","=""1510011""","Male",669,44,6.6,213,31.8
"Waterford School District","=""1520011""","Female",111,"*","*","*","*"
"Waterford School District","=""1520011""","Male",132,"*","*","*","*"
"Watertown School District","=""1530011""","Female",139,"*","*","*","*"
"Watertown School District","=""1530011""","Male",133,"*","*","*","*"
"West Hartford School District","=""1550011""","Female",423,12,2.8,13,3.1
"West Hartford School District","=""1550011""","Male",412,12,2.9,20,4.9
"West Haven School District","=""1560011""","Female",203,11,5.4,32,15.8
"West Haven School District","=""1560011""","Male",236,23,9.7,67,28.4
"Westbrook School District","=""1540011""","Female",37,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Male",41,0,0.0,"*","*"
"Weston School District","=""1570011""","Female",103,0,0.0,0,0.0
"Weston School District","=""1570011""","Male",105,"*","*",0,0.0
"Westport School District","=""1580011""","Female",221,"*","*",0,0.0
"Westport School District","=""1580011""","Male",245,"*","*",0,0.0
"Wethersfield School District","=""1590011""","Female",128,"*","*","*","*"
"Wethersfield School District","=""1590011""","Male",142,"*","*","*","*"
"Wilton School District","=""1610011""","Female",163,"*","*","*","*"
"Wilton School District","=""1610011""","Male",163,"*","*",0,0.0
"Windham School District","=""1630011""","Female",91,8,8.8,13,14.3
"Windham School District","=""1630011""","Male",107,12,11.2,16,15.0
"Windsor Locks School District","=""1650011""","Female",78,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Male",62,"*","*","*","*"
"Windsor School District","=""1640011""","Female",174,14,8.0,14,8.0
"Windsor School District","=""1640011""","Male",181,21,11.6,17,9.4
"Wolcott School District","=""1660011""","Female",111,"*","*","*","*"
"Wolcott School District","=""1660011""","Male",110,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Female",157,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Male",127,"*","*","*","*"

