"Four-Year Graduation Rates, 2013-14"
"All Districts, Special Education Status"

"",,,,"Non-Graduates",,,
"Fairfield School District","=""0510011""","Special Education",81,19,23.5,6,7.4
"Farmington School District","=""0520011""","Non-Special Education",300,"*","*",0,0.0
"Farmington School District","=""0520011""","Special Education",44,"*","*","*","*"
"Glastonbury School District","=""0540011""","Non-Special Education",516,"*","*","*","*"
"Glastonbury School District","=""0540011""","Special Education",69,"*","*","*","*"
"Granby School District","=""0560011""","Non-Special Education",180,"*","*","*","*"
"Granby School District","=""0560011""","Special Education",25,"*","*","*","*"
"Greenwich School District","=""0570011""","Non-Special Education",585,"*","*","*","*"
"Greenwich School District","=""0570011""","Special Education",85,"*","*","*","*"
"Griswold School District","=""0580011""","Non-Special Education",140,"*","*","*","*"
"Griswold School District","=""0580011""","Special Education",30,"*","*","*","*"
"Groton School District","=""0590011""","Non-Special Education",275,"*","*","*","*"
"Groton School District","=""0590011""","Special Education",42,"*","*","*","*"
"Guilford School District","=""0600011""","Non-Special Education",253,"*","*","*","*"
"Guilford School District","=""0600011""","Special Education",33,"*","*","*","*"
"Hamden School District","=""0620011""","Non-Special Education",394,"*","*","*","*"
"Hamden School District","=""0620011""","Special Education",64,"*","*","*","*"
"Hartford School District","=""0640011""","Non-Special Education",1129,109,9.7,166,14.7
"Hartford School District","=""0640011""","Special Education",241,65,27.0,50,20.7
"Killingly School District","=""0690011""","Non-Special Education",185,"*","*","*","*"
"Killingly School District","=""0690011""","Special Education",33,"*","*","*","*"
"Learn","=""2450014""","Non-Special Education",139,"*","*","*","*"
"Learn","=""2450014""","Special Education",14,"*","*","*","*"
"Lebanon School District","=""0710011""","Non-Special Education",95,"*","*","*","*"
"Lebanon School District","=""0710011""","Special Education",10,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-Special Education",204,"*","*","*","*"
"Ledyard School District","=""0720011""","Special Education",43,"*","*","*","*"
"Lisbon School District","=""0730011""","Non-Special Education","*","*","*","*","*"
"Lisbon School District","=""0730011""","Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Non-Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Special Education","*","*","*","*","*"
"Madison School District","=""0760011""","Non-Special Education",283,"*","*","*","*"
"Madison School District","=""0760011""","Special Education",37,"*","*","*","*"
"Manchester School District","=""0770011""","Non-Special Education",377,14,3.7,32,8.5
"Manchester School District","=""0770011""","Special Education",77,24,31.2,11,14.3
"Meriden School District","=""0800011""","Non-Special Education",509,24,4.7,62,12.2
"Meriden School District","=""0800011""","Special Education",106,26,24.5,35,33.0
"Middletown School District","=""0830011""","Non-Special Education",280,"*","*","*","*"
"Middletown School District","=""0830011""","Special Education",54,"*","*","*","*"
"Milford School District","=""0840011""","Non-Special Education",433,"*","*","*","*"
"Milford School District","=""0840011""","Special Education",75,"*","*","*","*"
"Monroe School District","=""0850011""","Non-Special Education",265,"*","*","*","*"
"Monroe School District","=""0850011""","Special Education",35,"*","*","*","*"
"Montville School District","=""0860011""","Non-Special Education",173,"*","*","*","*"
"Montville School District","=""0860011""","Special Education",20,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-Special Education",284,"*","*","*","*"
"Naugatuck School District","=""0880011""","Special Education",49,"*","*","*","*"
"New Britain School District","=""0890011""","Non-Special Education",569,82,14.4,107,18.8
"New Britain School District","=""0890011""","Special Education",87,35,40.2,15,17.2
"New Canaan School District","=""0900011""","Non-Special Education",277,"*","*",0,0.0
"New Canaan School District","=""0900011""","Special Education",35,"*","*",0,0.0
"New Fairfield School District","=""0910011""","Non-Special Education",213,"*","*","*","*"
"New Fairfield School District","=""0910011""","Special Education",26,"*","*","*","*"
"New Haven School District","=""0930011""","Non-Special Education",1140,54,4.7,188,16.5
"New Haven School District","=""0930011""","Special Education",169,50,29.6,29,17.2
"New London School District","=""0950011""","Non-Special Education",190,"*","*","*","*"
"New London School District","=""0950011""","Special Education",38,"*","*","*","*"
"New Milford School District","=""0960011""","Non-Special Education",345,6,1.7,16,4.6
"New Milford School District","=""0960011""","Special Education",38,8,21.1,9,23.7
"Newington School District","=""0940011""","Non-Special Education",329,"*","*","*","*"
"Newington School District","=""0940011""","Special Education",35,"*","*",0,0.0
"Newtown School District","=""0970011""","Non-Special Education",379,"*","*",0,0.0
"Newtown School District","=""0970011""","Special Education",44,"*","*","*","*"
"North Branford School District","=""0990011""","Non-Special Education",120,"*","*","*","*"
"North Branford School District","=""0990011""","Special Education",30,"*","*","*","*"
"North Haven School District","=""1010011""","Non-Special Education",285,6,2.1,13,4.6
"North Haven School District","=""1010011""","Special Education",35,11,31.4,7,20.0
"North Stonington School District","=""1020011""","Non-Special Education",49,0,0.0,"*","*"
"North Stonington School District","=""1020011""","Special Education",7,0,"*",0,"*"
"Norwalk School District","=""1030011""","Non-Special Education",719,57,7.9,45,6.3
"Norwalk School District","=""1030011""","Special Education",103,25,24.3,6,5.8
"Norwich Free Academy District","=""9010022""","Non-Special Education",538,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Special Education",75,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-Special Education",123,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Special Education",14,"*","*","*","*"
"Oxford School District","=""1080011""","Non-Special Education",165,"*","*","*","*"
"Oxford School District","=""1080011""","Special Education",9,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-Special Education",149,"*","*","*","*"
"Plainfield School District","=""1090011""","Special Education",25,"*","*","*","*"
"Plainville School District","=""1100011""","Non-Special Education",151,"*","*","*","*"
"Plainville School District","=""1100011""","Special Education",25,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-Special Education",117,"*","*","*","*"
"Plymouth School District","=""1110011""","Special Education",22,"*","*","*","*"
"Portland School District","=""1130011""","Non-Special Education",101,"*","*","*","*"
"Portland School District","=""1130011""","Special Education",11,"*","*","*","*"
"Putnam School District","=""1160011""","Non-Special Education",52,"*","*","*","*"
"Putnam School District","=""1160011""","Special Education",14,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-Special Education",103,"*","*","*","*"
"Regional School District 01","=""2010012""","Special Education",18,"*","*","*","*"
"Regional School District 04","=""2040012""","Non-Special Education",117,"*","*","*","*"
"Regional School District 04","=""2040012""","Special Education",19,0,"*","*","*"
"Regional School District 05","=""2050012""","Non-Special Education",363,"*","*","*","*"
"Regional School District 05","=""2050012""","Special Education",57,"*","*","*","*"
"Regional School District 06","=""2060012""","Non-Special Education",76,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Special Education",17,"*","*","*","*"
"Regional School District 07","=""2070012""","Non-Special Education",186,"*","*","*","*"
"Regional School District 07","=""2070012""","Special Education",25,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-Special Education",250,"*","*","*","*"
"Regional School District 08","=""2080012""","Special Education",47,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-Special Education",218,"*","*","*","*"
"Regional School District 09","=""2090012""","Special Education",34,"*","*",0,0.0
"Regional School District 10","=""2100012""","Non-Special Education",186,"*","*","*","*"
"Regional School District 10","=""2100012""","Special Education",32,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-Special Education","*","*","*","*","*"
"Regional School District 11","=""2110012""","Special Education","*","*","*","*","*"
"Regional School District 12","=""2120012""","Non-Special Education",63,"*","*",0,0.0
"Regional School District 12","=""2120012""","Special Education",18,0,"*","*","*"
"Regional School District 13","=""2130012""","Non-Special Education",109,"*","*",0,0.0
"Regional School District 13","=""2130012""","Special Education",25,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-Special Education",187,"*","*","*","*"
"Regional School District 14","=""2140012""","Special Education",24,"*","*",0,0.0
"Regional School District 15","=""2150012""","Non-Special Education",283,"*","*","*","*"
"Regional School District 15","=""2150012""","Special Education",46,"*","*",0,0.0
"Regional School District 16","=""2160012""","Non-Special Education",158,"*","*","*","*"
"Regional School District 16","=""2160012""","Special Education",23,"*","*",0,0.0
"Regional School District 17","=""2170012""","Non-Special Education",124,0,0.0,0,0.0
"Regional School District 17","=""2170012""","Special Education",29,"*","*",0,0.0
"Regional School District 18","=""2180012""","Non-Special Education",100,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Special Education",8,"*","*",0,"*"
"Regional School District 19","=""2190012""","Non-Special Education",248,"*","*","*","*"
"Regional School District 19","=""2190012""","Special Education",45,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-Special Education",418,"*","*","*","*"
"Ridgefield School District","=""1180011""","Special Education",41,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-Special Education",168,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Special Education",15,"*","*","*","*"
"Seymour School District","=""1240011""","Non-Special Education",123,"*","*","*","*"
"Seymour School District","=""1240011""","Special Education",15,"*","*","*","*"
"Shelton School District","=""1260011""","Non-Special Education",336,"*","*","*","*"
"Shelton School District","=""1260011""","Special Education",33,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-Special Education",346,"*","*","*","*"
"Simsbury School District","=""1280011""","Special Education",54,"*","*","*","*"
"Somers School District","=""1290011""","Non-Special Education",115,0,0.0,"*","*"
"Somers School District","=""1290011""","Special Education",16,0,"*","*","*"
"South Windsor School District","=""1320011""","Non-Special Education",292,"*","*","*","*"
"South Windsor School District","=""1320011""","Special Education",56,"*","*","*","*"
"Southington School District","=""1310011""","Non-Special Education",440,"*","*","*","*"
"Southington School District","=""1310011""","Special Education",72,"*","*","*","*"
"Stafford School District","=""1340011""","Non-Special Education",125,"*","*","*","*"
"Stafford School District","=""1340011""","Special Education",17,"*","*","*","*"
"Stamford Academy District","=""2820013""","Non-Special Education",47,"*","*",11,23.4
"Stamford Academy District","=""2820013""","Special Education",10,"*","*",0,"*"
"Stamford School District","=""1350011""","Non-Special Education",1050,35,3.3,54,5.1
"Stamford School District","=""1350011""","Special Education",150,38,25.3,6,4.0
"Stonington School District","=""1370011""","Non-Special Education",161,0,0.0,"*","*"
"Stonington School District","=""1370011""","Special Education",16,7,"*","*","*"
"Stratford School District","=""1380011""","Non-Special Education",582,"*","*","*","*"
"Stratford School District","=""1380011""","Special Education",64,"*","*","*","*"
"Suffield School District","=""1390011""","Non-Special Education",188,"*","*","*","*"
"Suffield School District","=""1390011""","Special Education",26,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-Special Education","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Special Education","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Non-Special Education",79,"*","*","*","*"
"The Gilbert School District","=""9020022""","Special Education",11,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-Special Education",60,"*","*",0,0.0
"Thomaston School District","=""1400011""","Special Education",12,"*","*",0,"*"
"Thompson School District","=""1410011""","Non-Special Education",76,0,0.0,"*","*"
"Thompson School District","=""1410011""","Special Education",10,"*","*","*","*"
"Tolland School District","=""1420011""","Non-Special Education",204,"*","*","*","*"
"Tolland School District","=""1420011""","Special Education",25,"*","*","*","*"
"Torrington School District","=""1430011""","Non-Special Education",231,"*","*","*","*"
"Torrington School District","=""1430011""","Special Education",41,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-Special Education",500,"*","*","*","*"
"Trumbull School District","=""1440011""","Special Education",55,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-Special Education",240,"*","*",194,80.8
"Unified School District #1","=""3360015""","Special Education",87,"*","*",51,58.6
"Unified School District #2","=""3470015""","Non-Special Education",30,"*","*",18,60.0
"Unified School District #2","=""3470015""","Special Education",35,"*","*",16,45.7
"Vernon School District","=""1460011""","Non-Special Education",257,11,4.3,22,8.6
"Vernon School District","=""1460011""","Special Education",42,12,28.6,8,19.0
"Wallingford School District","=""1480011""","Non-Special Education",418,"*","*","*","*"
"Wallingford School District","=""1480011""","Special Education",72,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-Special Education",1114,23,2.1,282,25.3
"Waterbury School District","=""1510011""","Special Education",236,55,23.3,74,31.4
"Waterford School District","=""1520011""","Non-Special Education",180,0,0.0,"*","*"
"Waterford School District","=""1520011""","Special Education",23,"*","*","*","*"
"Watertown School District","=""1530011""","Non-Special Education",204,"*","*","*","*"
"Watertown School District","=""1530011""","Special Education",26,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-Special Education",649,"*","*","*","*"
"West Hartford School District","=""1550011""","Special Education",92,"*","*","*","*"
"West Haven School District","=""1560011""","Non-Special Education",375,24,6.4,60,16.0
"West Haven School District","=""1560011""","Special Education",49,16,32.7,12,24.5
"Westbrook School District","=""1540011""","Non-Special Education","*","*","*","*","*"
"Westbrook School District","=""1540011""","Special Education","*","*","*","*","*"
"Weston School District","=""1570011""","Non-Special Education",162,0,0.0,"*","*"
"Weston School District","=""1570011""","Special Education",18,"*","*",0,"*"
"Westport School District","=""1580011""","Non-Special Education",386,0,0.0,"*","*"
"Westport School District","=""1580011""","Special Education",66,"*","*","*","*"
"Wethersfield School District","=""1590011""","Non-Special Education",278,"*","*","*","*"
"Wethersfield School District","=""1590011""","Special Education",29,"*","*","*","*"
"Wilton School District","=""1610011""","Non-Special Education",260,"*","*",0,0.0
"Wilton School District","=""1610011""","Special Education",41,"*","*",0,0.0
"Windham School District","=""1630011""","Non-Special Education",154,"*","*","*","*"
"Windham School District","=""1630011""","Special Education",29,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-Special Education",126,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Special Education",12,"*","*",0,"*"
"Windsor School District","=""1640011""","Non-Special Education",253,"*","*","*","*"
"Windsor School District","=""1640011""","Special Education",45,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-Special Education",225,"*","*","*","*"
"Wolcott School District","=""1660011""","Special Education",20,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-Special Education",255,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Special Education",23,"*","*","*","*"

