"Four-Year Graduation Rates, 2013-14"
"All Districts, English Learner Status"

"",,,,"Non-Graduates",,,
"East Lyme School District","=""0450011""","Non-ELL","*","*","*","*","*"
"East Lyme School District","=""0450011""","ELL","*","*","*","*","*"
"East Windsor School District","=""0470011""","Non-ELL","*","*","*","*","*"
"East Windsor School District","=""0470011""","ELL","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-ELL","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","ELL","*","*","*","*","*"
"Ellington School District","=""0480011""","Non-ELL","*","*","*","*","*"
"Ellington School District","=""0480011""","ELL","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Non-ELL","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","ELL","*","*","*","*","*"
"Enfield School District","=""0490011""","Non-ELL","*","*","*","*","*"
"Enfield School District","=""0490011""","ELL","*","*","*","*","*"
"Explorations District","=""2720013""","Non-ELL",27,"*","*","*","*"
"Fairfield School District","=""0510011""","Non-ELL",717,"*","*",18,2.5
"Fairfield School District","=""0510011""","ELL",11,"*","*",0,"*"
"Farmington School District","=""0520011""","Non-ELL","*","*","*","*","*"
"Farmington School District","=""0520011""","ELL","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Non-ELL","*","*","*","*","*"
"Glastonbury School District","=""0540011""","ELL","*","*","*","*","*"
"Granby School District","=""0560011""","Non-ELL","*","*","*","*","*"
"Granby School District","=""0560011""","ELL","*","*","*","*","*"
"Greenwich School District","=""0570011""","Non-ELL",643,"*","*","*","*"
"Greenwich School District","=""0570011""","ELL",27,"*","*","*","*"
"Griswold School District","=""0580011""","Non-ELL",170,10,5.9,16,9.4
"Groton School District","=""0590011""","Non-ELL",307,"*","*","*","*"
"Groton School District","=""0590011""","ELL",10,"*","*","*","*"
"Guilford School District","=""0600011""","Non-ELL","*","*","*","*","*"
"Guilford School District","=""0600011""","ELL","*","*","*","*","*"
"Hamden School District","=""0620011""","Non-ELL",447,34,7.6,"*","*"
"Hamden School District","=""0620011""","ELL",11,0,"*","*","*"
"Hartford School District","=""0640011""","Non-ELL",1182,149,12.6,165,14.0
"Hartford School District","=""0640011""","ELL",188,25,13.3,51,27.1
"Killingly School District","=""0690011""","Non-ELL","*","*","*","*","*"
"Killingly School District","=""0690011""","ELL","*","*","*","*","*"
"Learn","=""2450014""","Non-ELL","*","*","*","*","*"
"Learn","=""2450014""","ELL","*","*","*","*","*"
"Lebanon School District","=""0710011""","Non-ELL",105,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-ELL","*","*","*","*","*"
"Ledyard School District","=""0720011""","ELL","*","*","*","*","*"
"Lisbon School District","=""0730011""","Non-ELL","*","*","*","*","*"
"Litchfield School District","=""0740011""","Non-ELL",69,"*","*","*","*"
"Madison School District","=""0760011""","Non-ELL","*","*","*","*","*"
"Madison School District","=""0760011""","ELL","*","*","*","*","*"
"Manchester School District","=""0770011""","Non-ELL",440,"*","*","*","*"
"Manchester School District","=""0770011""","ELL",14,"*","*","*","*"
"Meriden School District","=""0800011""","Non-ELL",554,41,7.4,77,13.9
"Meriden School District","=""0800011""","ELL",61,9,14.8,20,32.8
"Middletown School District","=""0830011""","Non-ELL","*","*","*","*","*"
"Middletown School District","=""0830011""","ELL","*","*","*","*","*"
"Milford School District","=""0840011""","Non-ELL","*","*","*","*","*"
"Milford School District","=""0840011""","ELL","*","*","*","*","*"
"Monroe School District","=""0850011""","Non-ELL",300,"*","*","*","*"
"Montville School District","=""0860011""","Non-ELL",186,7,3.8,"*","*"
"Montville School District","=""0860011""","ELL",7,0,"*","*","*"
"Naugatuck School District","=""0880011""","Non-ELL",324,"*","*","*","*"
"Naugatuck School District","=""0880011""","ELL",9,"*","*","*","*"
"New Britain School District","=""0890011""","Non-ELL",563,97,17.2,96,17.1
"New Britain School District","=""0890011""","ELL",93,20,21.5,26,28.0
"New Canaan School District","=""0900011""","Non-ELL",312,"*","*",0,0.0
"New Fairfield School District","=""0910011""","Non-ELL","*","*","*","*","*"
"New Fairfield School District","=""0910011""","ELL","*","*","*","*","*"
"New Haven School District","=""0930011""","Non-ELL",1206,97,8.0,180,14.9
"New Haven School District","=""0930011""","ELL",103,7,6.8,37,35.9
"New London School District","=""0950011""","Non-ELL",189,"*","*","*","*"
"New London School District","=""0950011""","ELL",39,"*","*","*","*"
"New Milford School District","=""0960011""","Non-ELL","*","*","*","*","*"
"New Milford School District","=""0960011""","ELL","*","*","*","*","*"
"Newington School District","=""0940011""","Non-ELL",353,"*","*",8,2.3
"Newington School District","=""0940011""","ELL",11,"*","*",0,"*"
"Newtown School District","=""0970011""","Non-ELL","*","*","*","*","*"
"Newtown School District","=""0970011""","ELL","*","*","*","*","*"
"North Branford School District","=""0990011""","Non-ELL","*","*","*","*","*"
"North Branford School District","=""0990011""","ELL","*","*","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL",56,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Non-ELL",756,68,9.0,42,5.6
"Norwalk School District","=""1030011""","ELL",66,14,21.2,9,13.6
"Norwich Free Academy District","=""9010022""","Non-ELL",582,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","ELL",31,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","ELL","*","*","*","*","*"
"Oxford School District","=""1080011""","Non-ELL","*","*","*","*","*"
"Oxford School District","=""1080011""","ELL","*","*","*","*","*"
"Plainfield School District","=""1090011""","Non-ELL","*","*","*","*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*","*","*"
"Plainville School District","=""1100011""","Non-ELL","*","*","*","*","*"
"Plainville School District","=""1100011""","ELL","*","*","*","*","*"
"Plymouth School District","=""1110011""","Non-ELL","*","*","*","*","*"
"Plymouth School District","=""1110011""","ELL","*","*","*","*","*"
"Portland School District","=""1130011""","Non-ELL","*","*","*","*","*"
"Portland School District","=""1130011""","ELL","*","*","*","*","*"
"Putnam School District","=""1160011""","Non-ELL","*","*","*","*","*"
"Putnam School District","=""1160011""","ELL","*","*","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL",121,6,5.0,7,5.8
"Regional School District 04","=""2040012""","Non-ELL","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL","*","*","*","*","*"
"Regional School District 06","=""2060012""","ELL","*","*","*","*","*"
"Regional School District 07","=""2070012""","Non-ELL",211,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-ELL","*","*","*","*","*"
"Regional School District 08","=""2080012""","ELL","*","*","*","*","*"
"Regional School District 09","=""2090012""","Non-ELL","*","*","*","*","*"
"Regional School District 09","=""2090012""","ELL","*","*","*","*","*"
"Regional School District 10","=""2100012""","Non-ELL",218,6,2.8,6,2.8
"Regional School District 11","=""2110012""","Non-ELL",40,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-ELL",81,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL",134,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-ELL","*","*","*","*","*"
"Regional School District 14","=""2140012""","ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL",181,"*","*","*","*"
"Regional School District 17","=""2170012""","Non-ELL","*","*","*","*","*"
"Regional School District 17","=""2170012""","ELL","*","*","*","*","*"
"Regional School District 18","=""2180012""","Non-ELL",108,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-ELL",177,"*","*","*","*"
"Rocky Hill School District","=""1190011""","ELL",6,0,"*",0,"*"
"Seymour School District","=""1240011""","Non-ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","ELL","*","*","*","*","*"
"Shelton School District","=""1260011""","Non-ELL","*","*","*","*","*"
"Shelton School District","=""1260011""","ELL","*","*","*","*","*"
"Simsbury School District","=""1280011""","Non-ELL","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELL","*","*","*","*","*"
"Somers School District","=""1290011""","Non-ELL",131,0,0.0,"*","*"
"South Windsor School District","=""1320011""","Non-ELL","*","*","*","*","*"
"South Windsor School District","=""1320011""","ELL","*","*","*","*","*"
"Southington School District","=""1310011""","Non-ELL","*","*","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","Non-ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Non-ELL",57,32,56.1,11,19.3
"Stamford School District","=""1350011""","Non-ELL",1101,64,5.8,45,4.1
"Stamford School District","=""1350011""","ELL",99,9,9.1,15,15.2
"Stonington School District","=""1370011""","Non-ELL",177,"*","*","*","*"
"Stratford School District","=""1380011""","Non-ELL",637,31,4.9,"*","*"
"Stratford School District","=""1380011""","ELL",9,0,"*","*","*"
"Suffield School District","=""1390011""","Non-ELL","*","*","*","*","*"
"Suffield School District","=""1390011""","ELL","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-ELL",34,"*","*","*","*"
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*","*","*"
"Thomaston School District","=""1400011""","Non-ELL",72,"*","*",0,0.0
"Thompson School District","=""1410011""","Non-ELL",86,"*","*","*","*"
"Tolland School District","=""1420011""","Non-ELL",229,"*","*","*","*"
"Torrington School District","=""1430011""","Non-ELL",266,21,7.9,23,8.6
"Torrington School District","=""1430011""","ELL",6,0,"*",0,"*"
"Trumbull School District","=""1440011""","Non-ELL",547,"*","*","*","*"
"Trumbull School District","=""1440011""","ELL",8,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-ELL","*","*","*","*","*"
"Unified School District #1","=""3360015""","ELL","*","*","*","*","*"
"Unified School District #2","=""3470015""","Non-ELL",65,13,20.0,34,52.3
"Vernon School District","=""1460011""","Non-ELL",291,23,7.9,"*","*"
"Vernon School District","=""1460011""","ELL",8,0,"*","*","*"
"Wallingford School District","=""1480011""","Non-ELL",484,18,3.7,"*","*"
"Wallingford School District","=""1480011""","ELL",6,0,"*","*","*"
"Waterbury School District","=""1510011""","Non-ELL",1184,69,5.8,269,22.7
"Waterbury School District","=""1510011""","ELL",166,9,5.4,87,52.4
"Waterford School District","=""1520011""","Non-ELL","*","*","*","*","*"
"Waterford School District","=""1520011""","ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",723,"*","*","*","*"
"West Hartford School District","=""1550011""","ELL",18,"*","*","*","*"
"West Haven School District","=""1560011""","Non-ELL",411,40,9.7,"*","*"
"West Haven School District","=""1560011""","ELL",13,0,"*","*","*"
"Westbrook School District","=""1540011""","Non-ELL",72,"*","*",0,0.0
"Weston School District","=""1570011""","Non-ELL","*","*","*","*","*"
"Weston School District","=""1570011""","ELL","*","*","*","*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL",299,14,4.7,"*","*"
"Wethersfield School District","=""1590011""","ELL",8,0,"*","*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*","*","*"
"Windham School District","=""1630011""","Non-ELL",143,"*","*","*","*"
"Windham School District","=""1630011""","ELL",40,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","ELL","*","*","*","*","*"
"Windsor School District","=""1640011""","Non-ELL",292,"*","*",11,3.8
"Windsor School District","=""1640011""","ELL",6,"*","*",0,"*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*","*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","ELL","*","*","*","*","*"

