"Four-Year Graduation Rates, 2012-13"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"East Hampton School District","=""0420011""","Eligible For Reduced Lunch",7,0,"*",0,"*"
"East Hampton School District","=""0420011""","Not Eligible For Lunch",114,"*","*","*","*"
"East Hartford School District","=""0430011""","Eligible For Free Lunch",294,25,8.5,53,18.0
"East Hartford School District","=""0430011""","Eligible For Reduced Lunch",106,11,10.4,10,9.4
"East Hartford School District","=""0430011""","Not Eligible For Lunch",156,9,5.8,15,9.6
"East Haven School District","=""0440011""","Eligible For Free Lunch",82,12,14.6,23,28.0
"East Haven School District","=""0440011""","Eligible For Reduced Lunch",41,"*","*","*","*"
"East Haven School District","=""0440011""","Not Eligible For Lunch",123,"*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Free Lunch","*","*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Lyme School District","=""0450011""","Not Eligible For Lunch",287,"*","*","*","*"
"East Windsor School District","=""0470011""","Eligible For Free Lunch",19,"*","*","*","*"
"East Windsor School District","=""0470011""","Eligible For Reduced Lunch",19,"*","*",0,"*"
"East Windsor School District","=""0470011""","Not Eligible For Lunch",58,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Free Lunch",22,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Not Eligible For Lunch",39,"*","*","*","*"
"Ellington School District","=""0480011""","Eligible For Free Lunch",14,"*","*","*","*"
"Ellington School District","=""0480011""","Eligible For Reduced Lunch",6,"*","*",0,"*"
"Ellington School District","=""0480011""","Not Eligible For Lunch",178,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Free Lunch",10,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Not Eligible For Lunch","*","*","*","*","*"
"Enfield School District","=""0490011""","Eligible For Free Lunch",79,"*","*",20,25.3
"Enfield School District","=""0490011""","Eligible For Reduced Lunch",55,"*","*","*","*"
"Enfield School District","=""0490011""","Not Eligible For Lunch",311,10,3.2,"*","*"
"Explorations District","=""2720013""","Eligible For Free Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Not Eligible For Lunch",21,0,0.0,6,28.6
"Fairfield School District","=""0510011""","Eligible For Free Lunch",72,"*","*","*","*"
"Fairfield School District","=""0510011""","Eligible For Reduced Lunch",38,"*","*","*","*"
"Fairfield School District","=""0510011""","Not Eligible For Lunch",598,25,4.2,7,1.2
"Farmington School District","=""0520011""","Eligible For Free Lunch",18,"*","*","*","*"
"Farmington School District","=""0520011""","Eligible For Reduced Lunch",15,"*","*","*","*"
"Farmington School District","=""0520011""","Not Eligible For Lunch",293,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eligible For Free Lunch",23,0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Eligible For Reduced Lunch",10,0,"*",0,"*"
"Glastonbury School District","=""0540011""","Not Eligible For Lunch",519,"*","*","*","*"
"Granby School District","=""0560011""","Eligible For Free Lunch","*","*","*","*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",180,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Free Lunch",65,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",28,"*","*","*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",598,"*","*","*","*"
"Griswold School District","=""0580011""","Eligible For Free Lunch",40,"*","*","*","*"
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",20,"*","*","*","*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",110,"*","*","*","*"
"Groton School District","=""0590011""","Eligible For Free Lunch",85,"*","*","*","*"
"Groton School District","=""0590011""","Eligible For Reduced Lunch",31,"*","*","*","*"
"Groton School District","=""0590011""","Not Eligible For Lunch",211,9,4.3,18,8.5
"Guilford School District","=""0600011""","Eligible For Free Lunch",10,0,"*","*","*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch",10,0,"*",0,"*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",261,6,2.3,"*","*"
"Hamden School District","=""0620011""","Eligible For Free Lunch",126,"*","*",17,13.5
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",58,"*","*","*","*"
"Hamden School District","=""0620011""","Not Eligible For Lunch",271,19,7.0,"*","*"
"Hartford School District","=""0640011""","Eligible For Free Lunch",1155,"*","*",296,25.6
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",79,0,0.0,"*","*"
"Hartford School District","=""0640011""","Not Eligible For Lunch",184,"*","*","*","*"
"Killingly School District","=""0690011""","Eligible For Free Lunch",76,"*","*",15,19.7
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",34,"*","*","*","*"
"Killingly School District","=""0690011""","Not Eligible For Lunch",113,13,11.5,"*","*"
"Learn","=""2450014""","Eligible For Free Lunch",24,"*","*",0,0.0
"Learn","=""2450014""","Eligible For Reduced Lunch","*","*","*","*","*"
"Learn","=""2450014""","Not Eligible For Lunch","*","*","*","*","*"
"Lebanon School District","=""0710011""","Eligible For Free Lunch",15,0,"*","*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch",11,0,"*","*","*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",92,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Free Lunch",41,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",16,"*","*","*","*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",175,"*","*","*","*"
"Lisbon School District","=""0730011""","Eligible For Free Lunch","*","*","*","*","*"
"Lisbon School District","=""0730011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Lisbon School District","=""0730011""","Not Eligible For Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",76,0,0.0,0,0.0
"Madison School District","=""0760011""","Eligible For Free Lunch",6,0,"*",0,"*"
"Madison School District","=""0760011""","Eligible For Reduced Lunch",6,0,"*",0,"*"
"Madison School District","=""0760011""","Not Eligible For Lunch",305,"*","*",0,0.0
"Manchester School District","=""0770011""","Eligible For Free Lunch",196,29,14.8,46,23.5
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",57,8,14.0,9,15.8
"Manchester School District","=""0770011""","Not Eligible For Lunch",226,13,5.8,16,7.1
"Meriden School District","=""0800011""","Eligible For Free Lunch",327,37,11.3,91,27.8
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",98,9,9.2,19,19.4
"Meriden School District","=""0800011""","Not Eligible For Lunch",214,13,6.1,20,9.3
"Middletown School District","=""0830011""","Eligible For Free Lunch",142,15,10.6,28,19.7
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",42,"*","*","*","*"
"Middletown School District","=""0830011""","Not Eligible For Lunch",195,"*","*","*","*"
"Milford School District","=""0840011""","Eligible For Free Lunch",91,29,31.9,10,11.0
"Milford School District","=""0840011""","Eligible For Reduced Lunch",55,"*","*","*","*"
"Milford School District","=""0840011""","Not Eligible For Lunch",379,"*","*","*","*"
"Monroe School District","=""0850011""","Eligible For Free Lunch",22,"*","*","*","*"
"Monroe School District","=""0850011""","Eligible For Reduced Lunch",20,0,0.0,0,0.0
"Monroe School District","=""0850011""","Not Eligible For Lunch",267,"*","*","*","*"
"Montville School District","=""0860011""","Eligible For Free Lunch",46,"*","*","*","*"
"Montville School District","=""0860011""","Eligible For Reduced Lunch",19,"*","*","*","*"
"Montville School District","=""0860011""","Not Eligible For Lunch",123,"*","*","*","*"
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",111,"*","*",24,21.6
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",46,"*","*","*","*"
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",178,15,8.4,"*","*"
"New Britain School District","=""0890011""","Eligible For Free Lunch",437,66,15.1,134,30.7
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",90,8,8.9,16,17.8
"New Britain School District","=""0890011""","Not Eligible For Lunch",127,17,13.4,15,11.8
"New Canaan School District","=""0900011""","Eligible For Free Lunch","*","*","*","*","*"
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","*","*","*","*","*"
"New Canaan School District","=""0900011""","Not Eligible For Lunch",337,"*","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Free Lunch",18,"*","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch",15,0,"*","*","*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",225,"*","*","*","*"
"New Haven School District","=""0930011""","Eligible For Free Lunch",912,74,8.1,217,23.8
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",193,12,6.2,20,10.4
"New Haven School District","=""0930011""","Not Eligible For Lunch",210,17,8.1,36,17.1
"New London School District","=""0950011""","Eligible For Free Lunch",247,25,10.1,60,24.3
"New London School District","=""0950011""","Eligible For Reduced Lunch","*","*","*","*","*"
"New London School District","=""0950011""","Not Eligible For Lunch","*","*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",39,"*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",25,"*","*","*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",328,12,3.7,25,7.6
"Newington School District","=""0940011""","Eligible For Free Lunch",60,"*","*","*","*"
"Newington School District","=""0940011""","Eligible For Reduced Lunch",33,0,0.0,"*","*"
"Newington School District","=""0940011""","Not Eligible For Lunch",283,"*","*",12,4.2
"Newtown School District","=""0970011""","Eligible For Free Lunch",21,"*","*",0,0.0
"Newtown School District","=""0970011""","Eligible For Reduced Lunch",14,"*","*",0,"*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",436,"*","*","*","*"
"North Branford School District","=""0990011""","Eligible For Free Lunch",20,"*","*","*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",12,"*","*","*","*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",138,"*","*",0,0.0
"North Haven School District","=""1010011""","Eligible For Free Lunch",52,"*","*",11,21.2
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",18,"*","*",0,"*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",244,9,3.7,10,4.1
"North Stonington School District","=""1020011""","Eligible For Free Lunch","*","*","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch","*","*","*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",37,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Eligible For Free Lunch",270,22,8.1,48,17.8
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",86,"*","*","*","*"
"Norwalk School District","=""1030011""","Not Eligible For Lunch",424,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",185,"*","*",37,20.0
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",44,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",386,28,7.3,"*","*"
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch",16,0,"*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",115,0,0.0,"*","*"
"Oxford School District","=""1080011""","Eligible For Free Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",142,"*","*","*","*"
"Plainfield School District","=""1090011""","Eligible For Free Lunch",52,6,11.5,"*","*"
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",24,"*","*",0,0.0
"Plainfield School District","=""1090011""","Not Eligible For Lunch",127,"*","*","*","*"
"Plainville School District","=""1100011""","Eligible For Free Lunch",53,"*","*","*","*"
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",9,"*","*",0,"*"
"Plainville School District","=""1100011""","Not Eligible For Lunch",144,6,4.2,"*","*"
"Plymouth School District","=""1110011""","Eligible For Free Lunch",29,"*","*","*","*"
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",10,"*","*",0,"*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",89,"*","*","*","*"
"Portland School District","=""1130011""","Eligible For Free Lunch","*","*","*","*","*"
"Portland School District","=""1130011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",75,0,0.0,"*","*"
"Putnam School District","=""1160011""","Eligible For Free Lunch",39,"*","*","*","*"
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",10,"*","*",0,"*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",47,"*","*","*","*"
"Regional School District 01","=""2010012""","Eligible For Free Lunch",13,"*","*","*","*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch",17,0,"*","*","*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",79,"*","*","*","*"
"Regional School District 04","=""2040012""","Eligible For Free Lunch",17,"*","*","*","*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",138,"*","*","*","*"
"Regional School District 05","=""2050012""","Eligible For Free Lunch",9,0,"*",0,"*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch",8,0,"*","*","*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",379,7,1.8,"*","*"
"Regional School District 06","=""2060012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",86,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Eligible For Free Lunch",14,"*","*","*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch",6,"*","*","*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",174,"*","*","*","*"
"Regional School District 08","=""2080012""","Eligible For Free Lunch",15,"*","*","*","*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch",13,"*","*",0,"*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",257,"*","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch",231,"*","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",177,"*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",31,"*","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",82,"*","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch",149,"*","*","*","*"
"Regional School District 14","=""2140012""","Eligible For Free Lunch",12,"*","*",0,"*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch",11,0,"*","*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",178,"*","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Free Lunch",11,"*","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch",6,0,"*",0,"*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",303,"*","*","*","*"
"Regional School District 16","=""2160012""","Eligible For Free Lunch",26,"*","*","*","*"
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",15,"*","*","*","*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",145,"*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",153,"*","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",103,"*","*","*","*"
"Regional School District 19","=""2190012""","Eligible For Free Lunch",46,"*","*","*","*"
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",19,"*","*","*","*"
"Regional School District 19","=""2190012""","Not Eligible For Lunch",251,18,7.2,8,3.2
"Ridgefield School District","=""1180011""","Eligible For Free Lunch",9,"*","*",0,"*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",399,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch",14,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch",8,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",155,"*","*","*","*"
"Seymour School District","=""1240011""","Eligible For Free Lunch",36,"*","*","*","*"
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",19,"*","*","*","*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",126,"*","*","*","*"
"Shelton School District","=""1260011""","Eligible For Free Lunch",71,10,14.1,9,12.7
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",32,"*","*","*","*"
"Shelton School District","=""1260011""","Not Eligible For Lunch",291,"*","*","*","*"
"Simsbury School District","=""1280011""","Eligible For Free Lunch",22,"*","*","*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",11,0,"*",0,"*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",367,"*","*","*","*"
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",136,"*","*",0,0.0
"South Windsor School District","=""1320011""","Eligible For Free Lunch",31,"*","*","*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",10,"*","*","*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",345,"*","*","*","*"
"Southington School District","=""1310011""","Eligible For Free Lunch",42,"*","*","*","*"
"Southington School District","=""1310011""","Eligible For Reduced Lunch",21,"*","*","*","*"
"Southington School District","=""1310011""","Not Eligible For Lunch",427,15,3.5,10,2.3
"Stafford School District","=""1340011""","Eligible For Free Lunch",24,"*","*","*","*"
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",15,"*","*","*","*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",90,"*","*","*","*"
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",31,17,54.8,"*","*"
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch","*","*","*","*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",478,36,7.5,49,10.3
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",117,6,5.1,10,8.5
"Stamford School District","=""1350011""","Not Eligible For Lunch",623,13,2.1,21,3.4
"Stonington School District","=""1370011""","Eligible For Free Lunch","*","*","*","*","*"
"Stonington School District","=""1370011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",176,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Free Lunch",155,"*","*",17,11.0
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",88,"*","*","*","*"
"Stratford School District","=""1380011""","Not Eligible For Lunch",326,15,4.6,"*","*"
"Suffield School District","=""1390011""","Eligible For Free Lunch",18,"*","*","*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch",18,0,"*","*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",184,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",26,0,0.0,0,0.0
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",25,"*","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",15,"*","*","*","*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",54,"*","*","*","*"
"Thomaston School District","=""1400011""","Eligible For Free Lunch",13,"*","*","*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch",11,0,"*","*","*"
