"Four-Year Graduation Rates, 2011-12"
"All Districts, English Learner Status"

"",,,,"Graduates",
"Manchester School District","=""0770011""","ELL",16,"*","*"
"Meriden School District","=""0800011""","Non-ELL",554,399,72.0
"Meriden School District","=""0800011""","ELL",73,37,50.7
"Middletown School District","=""0830011""","Non-ELL","*","*","*"
"Middletown School District","=""0830011""","ELL","*","*","*"
"Milford School District","=""0840011""","Non-ELL",507,"*","*"
"Milford School District","=""0840011""","ELL",8,"*","*"
"Monroe School District","=""0850011""","Non-ELL",339,"*","*"
"Montville School District","=""0860011""","Non-ELL",213,183,85.9
"Montville School District","=""0860011""","ELL",10,10,"*"
"Naugatuck School District","=""0880011""","Non-ELL",361,"*","*"
"Naugatuck School District","=""0880011""","ELL",7,"*","*"
"New Britain School District","=""0890011""","Non-ELL",544,348,64.0
"New Britain School District","=""0890011""","ELL",120,54,45.0
"New Canaan School District","=""0900011""","Non-ELL","*","*","*"
"New Canaan School District","=""0900011""","ELL","*","*","*"
"New Fairfield School District","=""0910011""","Non-ELL","*","*","*"
"New Fairfield School District","=""0910011""","ELL","*","*","*"
"New Haven School District","=""0930011""","Non-ELL",1186,853,71.9
"New Haven School District","=""0930011""","ELL",146,91,62.3
"New London School District","=""0950011""","Non-ELL",186,116,62.4
"New London School District","=""0950011""","ELL",53,32,60.4
"New Milford School District","=""0960011""","Non-ELL","*","*","*"
"New Milford School District","=""0960011""","ELL","*","*","*"
"Newington School District","=""0940011""","Non-ELL",329,"*","*"
"Newington School District","=""0940011""","ELL",9,"*","*"
"Newtown School District","=""0970011""","Non-ELL","*","*","*"
"Newtown School District","=""0970011""","ELL","*","*","*"
"North Branford School District","=""0990011""","Non-ELL","*","*","*"
"North Branford School District","=""0990011""","ELL","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL",54,47,87.0
"Norwalk School District","=""1030011""","Non-ELL",792,689,87.0
"Norwalk School District","=""1030011""","ELL",81,52,64.2
"Norwich Free Academy District","=""9010022""","Non-ELL",615,536,87.2
"Norwich Free Academy District","=""9010022""","ELL",30,19,63.3
"Norwich School District","=""1040011""","Non-ELL",67,15,22.4
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*"
"Old Saybrook School District","=""1060011""","ELL","*","*","*"
"Oxford School District","=""1080011""","Non-ELL",146,134,91.8
"Plainfield School District","=""1090011""","Non-ELL","*","*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*"
"Plainville School District","=""1100011""","Non-ELL","*","*","*"
"Plainville School District","=""1100011""","ELL","*","*","*"
"Plymouth School District","=""1110011""","Non-ELL",139,117,84.2
"Portland School District","=""1130011""","Non-ELL","*","*","*"
"Portland School District","=""1130011""","ELL","*","*","*"
"Putnam School District","=""1160011""","Non-ELL","*","*","*"
"Putnam School District","=""1160011""","ELL","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL",140,132,94.3
"Regional School District 04","=""2040012""","Non-ELL","*","*","*"
"Regional School District 04","=""2040012""","ELL","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL","*","*","*"
"Regional School District 06","=""2060012""","ELL","*","*","*"
"Regional School District 07","=""2070012""","Non-ELL","*","*","*"
"Regional School District 07","=""2070012""","ELL","*","*","*"
"Regional School District 08","=""2080012""","Non-ELL","*","*","*"
"Regional School District 08","=""2080012""","ELL","*","*","*"
"Regional School District 09","=""2090012""","Non-ELL","*","*","*"
"Regional School District 09","=""2090012""","ELL","*","*","*"
"Regional School District 10","=""2100012""","Non-ELL",230,221,96.1
"Regional School District 11","=""2110012""","Non-ELL",42,40,95.2
"Regional School District 12","=""2120012""","Non-ELL","*","*","*"
"Regional School District 12","=""2120012""","ELL","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL",142,138,97.2
"Regional School District 14","=""2140012""","Non-ELL","*","*","*"
"Regional School District 14","=""2140012""","ELL","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL","*","*","*"
"Regional School District 16","=""2160012""","ELL","*","*","*"
"Regional School District 17","=""2170012""","Non-ELL",190,178,93.7
"Regional School District 18","=""2180012""","Non-ELL",104,101,97.1
"Regional School District 19","=""2190012""","Non-ELL","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL",443,435,98.2
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*"
"Seymour School District","=""1240011""","Non-ELL","*","*","*"
"Seymour School District","=""1240011""","ELL","*","*","*"
"Shelton School District","=""1260011""","Non-ELL",422,"*","*"
"Shelton School District","=""1260011""","ELL",6,"*","*"
"Simsbury School District","=""1280011""","Non-ELL","*","*","*"
"Simsbury School District","=""1280011""","ELL","*","*","*"
"Somers School District","=""1290011""","Non-ELL","*","*","*"
"Somers School District","=""1290011""","ELL","*","*","*"
"South Windsor School District","=""1320011""","Non-ELL",380,"*","*"
"South Windsor School District","=""1320011""","ELL",6,"*","*"
"Southington School District","=""1310011""","Non-ELL",491,"*","*"
"Southington School District","=""1310011""","ELL",7,"*","*"
"Stafford School District","=""1340011""","Non-ELL",142,125,88.0
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*"
"Stamford Academy District","=""2820013""","ELL","*","*","*"
"Stamford School District","=""1350011""","Non-ELL",1033,914,88.5
"Stamford School District","=""1350011""","ELL",153,97,63.4
"Stonington School District","=""1370011""","Non-ELL",182,168,92.3
"Stratford School District","=""1380011""","Non-ELL",563,488,86.7
"Stratford School District","=""1380011""","ELL",22,18,81.8
"Suffield School District","=""1390011""","Non-ELL",207,188,90.8
"The Bridge Academy District","=""2690013""","Non-ELL",42,32,76.2
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*"
"Thomaston School District","=""1400011""","Non-ELL","*","*","*"
"Thomaston School District","=""1400011""","ELL","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",101,86,85.1
"Tolland School District","=""1420011""","Non-ELL",230,222,96.5
"Torrington School District","=""1430011""","Non-ELL",288,232,80.6
"Torrington School District","=""1430011""","ELL",13,8,"*"
"Trumbull School District","=""1440011""","Non-ELL",534,"*","*"
"Trumbull School District","=""1440011""","ELL",9,"*","*"
"Unified School District #1","=""3360015""","Non-ELL",512,"*","*"
"Unified School District #1","=""3360015""","ELL",19,"*","*"
"Unified School District #2","=""3470015""","Non-ELL",59,12,20.3
"Vernon School District","=""1460011""","Non-ELL",254,"*","*"
"Vernon School District","=""1460011""","ELL",12,"*","*"
"Wallingford School District","=""1480011""","Non-ELL",519,"*","*"
"Wallingford School District","=""1480011""","ELL",18,"*","*"
"Waterbury School District","=""1510011""","Non-ELL",1113,713,64.1
"Waterbury School District","=""1510011""","ELL",163,86,52.8
"Waterford School District","=""1520011""","Non-ELL","*","*","*"
"Waterford School District","=""1520011""","ELL","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",717,669,93.3
"West Hartford School District","=""1550011""","ELL",36,29,80.6
"West Haven School District","=""1560011""","Non-ELL",367,264,71.9
"West Haven School District","=""1560011""","ELL",24,18,75.0
"Westbrook School District","=""1540011""","Non-ELL",82,75,91.5
"Weston School District","=""1570011""","Non-ELL",191,"*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL",281,"*","*"
"Wethersfield School District","=""1590011""","ELL",11,"*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*"
"Windham School District","=""1630011""","Non-ELL",136,101,74.3
"Windham School District","=""1630011""","ELL",45,26,57.8
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*"
"Windsor Locks School District","=""1650011""","ELL","*","*","*"
"Windsor School District","=""1640011""","Non-ELL",315,"*","*"
"Windsor School District","=""1640011""","ELL",6,"*","*"
"Wolcott School District","=""1660011""","Non-ELL",219,205,93.6
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*"
"Woodstock Academy District","=""9030022""","ELL","*","*","*"

