"Four-Year Graduation Rates, 2010-11"
"All Districts, Special Education Status"

"",,,,"Non-Graduates",,,
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Special Education","*","*","*","*","*"
"Ellington School District","=""0480011""","Non-Special Education",165,"*","*","*","*"
"Ellington School District","=""0480011""","Special Education",17,"*","*",0,"*"
"Enfield School District","=""0490011""","Non-Special Education",471,31,6.6,42,8.9
"Enfield School District","=""0490011""","Special Education",54,15,27.8,10,18.5
"Explorations District","=""2720013""","Non-Special Education",24,"*","*","*","*"
"Explorations District","=""2720013""","Special Education",10,"*","*","*","*"
"Fairfield School District","=""0510011""","Non-Special Education",598,"*","*","*","*"
"Fairfield School District","=""0510011""","Special Education",58,"*","*","*","*"
"Farmington School District","=""0520011""","Non-Special Education",308,"*","*","*","*"
"Farmington School District","=""0520011""","Special Education",30,"*","*",0,0.0
"Glastonbury School District","=""0540011""","Non-Special Education",480,"*","*","*","*"
"Glastonbury School District","=""0540011""","Special Education",71,"*","*","*","*"
"Granby School District","=""0560011""","Non-Special Education",181,"*","*","*","*"
"Granby School District","=""0560011""","Special Education",13,"*","*",0,"*"
"Greenwich School District","=""0570011""","Non-Special Education",567,"*","*","*","*"
"Greenwich School District","=""0570011""","Special Education",65,"*","*","*","*"
"Griswold School District","=""0580011""","Non-Special Education",178,7,3.9,16,9.0
"Griswold School District","=""0580011""","Special Education",22,7,31.8,8,36.4
"Groton School District","=""0590011""","Non-Special Education",302,"*","*","*","*"
"Groton School District","=""0590011""","Special Education",34,"*","*","*","*"
"Guilford School District","=""0600011""","Non-Special Education",245,"*","*","*","*"
"Guilford School District","=""0600011""","Special Education",26,"*","*","*","*"
"Hamden School District","=""0620011""","Non-Special Education",510,27,5.3,47,9.2
"Hamden School District","=""0620011""","Special Education",76,16,21.1,8,10.5
"Hartford School District","=""0640011""","Non-Special Education",1327,124,9.3,311,23.4
"Hartford School District","=""0640011""","Special Education",276,59,21.4,95,34.4
"Killingly School District","=""0690011""","Non-Special Education",171,6,3.5,36,21.1
"Killingly School District","=""0690011""","Special Education",27,7,25.9,9,33.3
"Lebanon School District","=""0710011""","Non-Special Education",143,"*","*","*","*"
"Lebanon School District","=""0710011""","Special Education",17,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-Special Education",208,"*","*","*","*"
"Ledyard School District","=""0720011""","Special Education",27,"*","*","*","*"
"Lisbon School District","=""0730011""","Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Non-Special Education",88,"*","*","*","*"
"Litchfield School District","=""0740011""","Special Education",7,"*","*","*","*"
"Madison School District","=""0760011""","Non-Special Education",287,"*","*","*","*"
"Madison School District","=""0760011""","Special Education",30,"*","*","*","*"
"Manchester School District","=""0770011""","Non-Special Education",455,39,8.6,75,16.5
"Manchester School District","=""0770011""","Special Education",79,21,26.6,19,24.1
"Meriden School District","=""0800011""","Non-Special Education",534,25,4.7,112,21.0
"Meriden School District","=""0800011""","Special Education",96,29,30.2,24,25.0
"Middletown School District","=""0830011""","Non-Special Education",296,27,9.1,30,10.1
"Middletown School District","=""0830011""","Special Education",54,10,18.5,14,25.9
"Milford School District","=""0840011""","Non-Special Education",419,"*","*","*","*"
"Milford School District","=""0840011""","Special Education",73,"*","*","*","*"
"Monroe School District","=""0850011""","Non-Special Education",341,"*","*",0,0.0
"Monroe School District","=""0850011""","Special Education",26,"*","*",0,0.0
"Montville School District","=""0860011""","Non-Special Education",181,"*","*","*","*"
"Montville School District","=""0860011""","Special Education",24,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-Special Education",322,14,4.3,33,10.2
"Naugatuck School District","=""0880011""","Special Education",48,8,16.7,9,18.8
"New Britain School District","=""0890011""","Non-Special Education",640,100,15.6,194,30.3
"New Britain School District","=""0890011""","Special Education",118,45,38.1,30,25.4
"New Canaan School District","=""0900011""","Non-Special Education",280,"*","*","*","*"
"New Canaan School District","=""0900011""","Special Education",31,"*","*",0,0.0
"New Fairfield School District","=""0910011""","Non-Special Education",216,"*","*","*","*"
"New Fairfield School District","=""0910011""","Special Education",25,"*","*","*","*"
"New Haven School District","=""0930011""","Non-Special Education",1291,108,8.4,330,25.6
"New Haven School District","=""0930011""","Special Education",159,51,32.1,34,21.4
"New London School District","=""0950011""","Non-Special Education",212,27,12.7,36,17.0
"New London School District","=""0950011""","Special Education",50,21,42.0,14,28.0
"New Milford School District","=""0960011""","Non-Special Education",347,"*","*","*","*"
"New Milford School District","=""0960011""","Special Education",56,"*","*","*","*"
"Newington School District","=""0940011""","Non-Special Education",373,"*","*","*","*"
"Newington School District","=""0940011""","Special Education",40,"*","*","*","*"
"Newtown School District","=""0970011""","Non-Special Education",397,"*","*","*","*"
"Newtown School District","=""0970011""","Special Education",49,"*","*","*","*"
"North Branford School District","=""0990011""","Non-Special Education",165,0,0.0,"*","*"
"North Branford School District","=""0990011""","Special Education",30,"*","*","*","*"
"North Haven School District","=""1010011""","Non-Special Education",278,"*","*","*","*"
"North Haven School District","=""1010011""","Special Education",28,"*","*","*","*"
"North Stonington School District","=""1020011""","Non-Special Education",61,"*","*","*","*"
"North Stonington School District","=""1020011""","Special Education",6,0,"*",0,"*"
"Norwalk School District","=""1030011""","Non-Special Education",781,38,4.9,73,9.3
"Norwalk School District","=""1030011""","Special Education",118,20,16.9,11,9.3
"Norwich Free Academy District","=""9010022""","Non-Special Education",536,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Special Education",101,"*","*","*","*"
"Norwich School District","=""1040011""","Non-Special Education","*","*","*","*","*"
"Norwich School District","=""1040011""","Special Education","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-Special Education",112,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Special Education",11,"*","*","*","*"
"Oxford School District","=""1080011""","Non-Special Education",144,"*","*","*","*"
"Oxford School District","=""1080011""","Special Education",11,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-Special Education",192,"*","*","*","*"
"Plainfield School District","=""1090011""","Special Education",38,"*","*","*","*"
"Plainville School District","=""1100011""","Non-Special Education",206,"*","*","*","*"
"Plainville School District","=""1100011""","Special Education",29,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-Special Education",129,"*","*","*","*"
"Plymouth School District","=""1110011""","Special Education",11,"*","*",0,"*"
"Portland School District","=""1130011""","Non-Special Education",88,0,0.0,"*","*"
"Portland School District","=""1130011""","Special Education",9,"*","*","*","*"
"Putnam School District","=""1160011""","Non-Special Education",57,"*","*","*","*"
"Putnam School District","=""1160011""","Special Education",18,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-Special Education",122,"*","*","*","*"
"Regional School District 01","=""2010012""","Special Education",16,"*","*","*","*"
"Regional School District 04","=""2040012""","Non-Special Education",148,"*","*","*","*"
"Regional School District 04","=""2040012""","Special Education",23,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-Special Education",368,"*","*","*","*"
"Regional School District 05","=""2050012""","Special Education",41,"*","*","*","*"
"Regional School District 06","=""2060012""","Non-Special Education",89,"*","*","*","*"
"Regional School District 06","=""2060012""","Special Education",15,0,"*","*","*"
"Regional School District 07","=""2070012""","Non-Special Education",183,"*","*","*","*"
"Regional School District 07","=""2070012""","Special Education",25,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-Special Education",238,"*","*","*","*"
"Regional School District 08","=""2080012""","Special Education",29,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-Special Education",183,"*","*",0,0.0
"Regional School District 09","=""2090012""","Special Education",37,"*","*",0,0.0
"Regional School District 10","=""2100012""","Non-Special Education",161,"*","*","*","*"
"Regional School District 10","=""2100012""","Special Education",16,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-Special Education","*","*","*","*","*"
"Regional School District 11","=""2110012""","Special Education","*","*","*","*","*"
"Regional School District 12","=""2120012""","Non-Special Education",81,"*","*","*","*"
"Regional School District 12","=""2120012""","Special Education",12,0,"*","*","*"
"Regional School District 13","=""2130012""","Non-Special Education",125,"*","*","*","*"
"Regional School District 13","=""2130012""","Special Education",16,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-Special Education",201,"*","*","*","*"
"Regional School District 14","=""2140012""","Special Education",17,"*","*",0,"*"
"Regional School District 15","=""2150012""","Non-Special Education",349,"*","*","*","*"
"Regional School District 15","=""2150012""","Special Education",41,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-Special Education",181,"*","*","*","*"
"Regional School District 16","=""2160012""","Special Education",15,"*","*","*","*"
"Regional School District 17","=""2170012""","Non-Special Education",159,"*","*","*","*"
"Regional School District 17","=""2170012""","Special Education",22,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Non-Special Education",121,"*","*",0,0.0
"Regional School District 18","=""2180012""","Special Education",14,"*","*",0,"*"
"Regional School District 19","=""2190012""","Non-Special Education",247,"*","*","*","*"
"Regional School District 19","=""2190012""","Special Education",37,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-Special Education",386,"*","*","*","*"
"Ridgefield School District","=""1180011""","Special Education",48,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-Special Education",169,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Special Education",8,"*","*",0,"*"
"Seymour School District","=""1240011""","Non-Special Education",179,"*","*","*","*"
"Seymour School District","=""1240011""","Special Education",10,"*","*","*","*"
"Shelton School District","=""1260011""","Non-Special Education",370,"*","*","*","*"
"Shelton School District","=""1260011""","Special Education",31,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-Special Education",328,"*","*","*","*"
"Simsbury School District","=""1280011""","Special Education",30,"*","*","*","*"
"Somers School District","=""1290011""","Non-Special Education",131,"*","*","*","*"
"Somers School District","=""1290011""","Special Education",14,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-Special Education",378,9,2.4,17,4.5
"South Windsor School District","=""1320011""","Special Education",47,7,14.9,6,12.8
"Southington School District","=""1310011""","Non-Special Education",483,"*","*","*","*"
"Southington School District","=""1310011""","Special Education",64,"*","*","*","*"
"Stafford School District","=""1340011""","Non-Special Education",121,"*","*","*","*"
"Stafford School District","=""1340011""","Special Education",14,"*","*","*","*"
"Stamford Academy District","=""2820013""","Non-Special Education",46,"*","*","*","*"
"Stamford Academy District","=""2820013""","Special Education",9,"*","*","*","*"
"Stamford School District","=""1350011""","Non-Special Education",1067,69,6.5,73,6.8
"Stamford School District","=""1350011""","Special Education",122,23,18.9,10,8.2
"Stonington School District","=""1370011""","Non-Special Education",184,"*","*","*","*"
"Stonington School District","=""1370011""","Special Education",28,"*","*","*","*"
"Stratford School District","=""1380011""","Non-Special Education",519,11,2.1,35,6.7
"Stratford School District","=""1380011""","Special Education",62,15,24.2,8,12.9
"Suffield School District","=""1390011""","Non-Special Education",202,"*","*","*","*"
"Suffield School District","=""1390011""","Special Education",13,"*","*",0,"*"
"The Bridge Academy District","=""2690013""","Non-Special Education","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Special Education","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Non-Special Education",63,"*","*","*","*"
"The Gilbert School District","=""9020022""","Special Education",12,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-Special Education",79,"*","*","*","*"
"Thomaston School District","=""1400011""","Special Education",26,"*","*","*","*"
"Thompson School District","=""1410011""","Non-Special Education",89,"*","*","*","*"
"Thompson School District","=""1410011""","Special Education",6,0,"*","*","*"
"Tolland School District","=""1420011""","Non-Special Education",208,"*","*","*","*"
"Tolland School District","=""1420011""","Special Education",16,"*","*",0,"*"
"Torrington School District","=""1430011""","Non-Special Education",251,13,5.2,36,14.3
"Torrington School District","=""1430011""","Special Education",32,7,21.9,8,25.0
"Trumbull School District","=""1440011""","Non-Special Education",467,"*","*","*","*"
"Trumbull School District","=""1440011""","Special Education",36,"*","*",0,0.0
"Unified School District #1","=""3360015""","Non-Special Education",408,"*","*",290,71.1
"Unified School District #1","=""3360015""","Special Education",147,"*","*",72,49.0
"Unified School District #2","=""3470015""","Non-Special Education",20,"*","*","*","*"
"Unified School District #2","=""3470015""","Special Education",30,"*","*","*","*"
"Vernon School District","=""1460011""","Non-Special Education",260,"*","*","*","*"
"Vernon School District","=""1460011""","Special Education",30,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-Special Education",495,16,3.2,37,7.5
"Wallingford School District","=""1480011""","Special Education",66,13,19.7,7,10.6
"Waterbury School District","=""1510011""","Non-Special Education",1134,32,2.8,330,29.1
"Waterbury School District","=""1510011""","Special Education",175,31,17.7,56,32.0
"Waterford School District","=""1520011""","Non-Special Education",255,"*","*","*","*"
"Waterford School District","=""1520011""","Special Education",17,"*","*",0,"*"
"Watertown School District","=""1530011""","Non-Special Education",217,"*","*","*","*"
"Watertown School District","=""1530011""","Special Education",31,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-Special Education",727,15,2.1,32,4.4
"West Hartford School District","=""1550011""","Special Education",102,25,24.5,8,7.8
"West Haven School District","=""1560011""","Non-Special Education",418,23,5.5,104,24.9
"West Haven School District","=""1560011""","Special Education",42,9,21.4,11,26.2
"Westbrook School District","=""1540011""","Non-Special Education",68,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Special Education",7,"*","*","*","*"
"Weston School District","=""1570011""","Non-Special Education",182,"*","*",0,0.0
"Weston School District","=""1570011""","Special Education",13,"*","*",0,"*"
"Westport School District","=""1580011""","Non-Special Education",419,"*","*","*","*"
"Westport School District","=""1580011""","Special Education",56,"*","*","*","*"
"Wethersfield School District","=""1590011""","Non-Special Education",281,"*","*","*","*"
"Wethersfield School District","=""1590011""","Special Education",24,"*","*","*","*"
"Wilton School District","=""1610011""","Non-Special Education",279,"*","*",0,0.0
"Wilton School District","=""1610011""","Special Education",27,"*","*","*","*"
"Windham School District","=""1630011""","Non-Special Education",216,31,14.4,47,21.8
"Windham School District","=""1630011""","Special Education",51,15,29.4,11,21.6
"Windsor Locks School District","=""1650011""","Non-Special Education",122,"*","*",8,6.6
"Windsor Locks School District","=""1650011""","Special Education",13,"*","*",0,"*"
"Windsor School District","=""1640011""","Non-Special Education",308,"*","*","*","*"
"Windsor School District","=""1640011""","Special Education",45,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-Special Education",207,"*","*","*","*"
"Wolcott School District","=""1660011""","Special Education",19,"*","*",0,"*"
"Woodstock Academy District","=""9030022""","Non-Special Education",275,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Special Education",24,"*","*","*","*"

