"Four-Year Graduation Rates, 2011-12"
"All Districts, Gender"

"",,,,"Graduates",
"Plainfield School District","=""1090011""","Female",93,80,86.0
"Plainfield School District","=""1090011""","Male",110,93,84.5
"Plainville School District","=""1100011""","Female",109,98,89.9
"Plainville School District","=""1100011""","Male",98,94,95.9
"Plymouth School District","=""1110011""","Female",68,57,83.8
"Plymouth School District","=""1110011""","Male",71,60,84.5
"Portland School District","=""1130011""","Female",40,"*","*"
"Portland School District","=""1130011""","Male",52,"*","*"
"Putnam School District","=""1160011""","Female",27,22,81.5
"Putnam School District","=""1160011""","Male",38,31,81.6
"Regional School District 01","=""2010012""","Female",63,"*","*"
"Regional School District 01","=""2010012""","Male",77,"*","*"
"Regional School District 04","=""2040012""","Female",81,78,96.3
"Regional School District 04","=""2040012""","Male",79,69,87.3
"Regional School District 05","=""2050012""","Female",214,209,97.7
"Regional School District 05","=""2050012""","Male",220,209,95.0
"Regional School District 06","=""2060012""","Female",54,"*","*"
"Regional School District 06","=""2060012""","Male",33,"*","*"
"Regional School District 07","=""2070012""","Female",114,106,93.0
"Regional School District 07","=""2070012""","Male",91,85,93.4
"Regional School District 08","=""2080012""","Female",140,131,93.6
"Regional School District 08","=""2080012""","Male",156,137,87.8
"Regional School District 09","=""2090012""","Female",125,"*","*"
"Regional School District 09","=""2090012""","Male",113,"*","*"
"Regional School District 10","=""2100012""","Female",110,107,97.3
"Regional School District 10","=""2100012""","Male",120,114,95.0
"Regional School District 11","=""2110012""","Female",16,"*","*"
"Regional School District 11","=""2110012""","Male",26,"*","*"
"Regional School District 12","=""2120012""","Female",32,"*","*"
"Regional School District 12","=""2120012""","Male",42,"*","*"
"Regional School District 13","=""2130012""","Female",73,"*","*"
"Regional School District 13","=""2130012""","Male",69,"*","*"
"Regional School District 14","=""2140012""","Female",104,"*","*"
"Regional School District 14","=""2140012""","Male",91,"*","*"
"Regional School District 15","=""2150012""","Female",164,159,97.0
"Regional School District 15","=""2150012""","Male",165,149,90.3
"Regional School District 16","=""2160012""","Female",97,91,93.8
"Regional School District 16","=""2160012""","Male",100,90,90.0
"Regional School District 17","=""2170012""","Female",92,"*","*"
"Regional School District 17","=""2170012""","Male",98,"*","*"
"Regional School District 18","=""2180012""","Female",43,"*","*"
"Regional School District 18","=""2180012""","Male",61,"*","*"
"Regional School District 19","=""2190012""","Female",160,144,90.0
"Regional School District 19","=""2190012""","Male",138,116,84.1
"Ridgefield School District","=""1180011""","Female",209,206,98.6
"Ridgefield School District","=""1180011""","Male",234,229,97.9
"Rocky Hill School District","=""1190011""","Female",98,93,94.9
"Rocky Hill School District","=""1190011""","Male",110,98,89.1
"Seymour School District","=""1240011""","Female",77,72,93.5
"Seymour School District","=""1240011""","Male",77,62,80.5
"Shelton School District","=""1260011""","Female",216,200,92.6
"Shelton School District","=""1260011""","Male",212,191,90.1
"Simsbury School District","=""1280011""","Female",186,180,96.8
"Simsbury School District","=""1280011""","Male",221,209,94.6
"Somers School District","=""1290011""","Female",72,"*","*"
"Somers School District","=""1290011""","Male",70,"*","*"
"South Windsor School District","=""1320011""","Female",173,168,97.1
"South Windsor School District","=""1320011""","Male",213,194,91.1
"Southington School District","=""1310011""","Female",260,240,92.3
"Southington School District","=""1310011""","Male",238,216,90.8
"Stafford School District","=""1340011""","Female",73,66,90.4
"Stafford School District","=""1340011""","Male",69,59,85.5
"Stamford Academy District","=""2820013""","Female",14,"*","*"
"Stamford Academy District","=""2820013""","Male",22,"*","*"
"Stamford School District","=""1350011""","Female",579,512,88.4
"Stamford School District","=""1350011""","Male",607,499,82.2
"Stonington School District","=""1370011""","Female",86,"*","*"
"Stonington School District","=""1370011""","Male",96,"*","*"
"Stratford School District","=""1380011""","Female",302,274,90.7
"Stratford School District","=""1380011""","Male",283,232,82.0
"Suffield School District","=""1390011""","Female",100,89,89.0
"Suffield School District","=""1390011""","Male",107,99,92.5
"The Bridge Academy District","=""2690013""","Female",19,"*","*"
"The Bridge Academy District","=""2690013""","Male",23,"*","*"
"The Gilbert School District","=""9020022""","Female",48,"*","*"
"The Gilbert School District","=""9020022""","Male",43,"*","*"
"Thomaston School District","=""1400011""","Female",48,45,93.8
"Thomaston School District","=""1400011""","Male",44,39,88.6
"Thompson School District","=""1410011""","Female",50,"*","*"
"Thompson School District","=""1410011""","Male",51,"*","*"
"Tolland School District","=""1420011""","Female",110,"*","*"
"Tolland School District","=""1420011""","Male",120,"*","*"
"Torrington School District","=""1430011""","Female",145,119,82.1
"Torrington School District","=""1430011""","Male",156,121,77.6
"Trumbull School District","=""1440011""","Female",294,287,97.6
"Trumbull School District","=""1440011""","Male",249,241,96.8
"Unified School District #1","=""3360015""","Female",32,0,0.0
"Unified School District #1","=""3360015""","Male",499,6,1.2
"Unified School District #2","=""3470015""","Female",8,0,"*"
"Unified School District #2","=""3470015""","Male",51,12,23.5
"Vernon School District","=""1460011""","Female",138,116,84.1
"Vernon School District","=""1460011""","Male",128,102,79.7
"Wallingford School District","=""1480011""","Female",273,263,96.3
"Wallingford School District","=""1480011""","Male",264,233,88.3
"Waterbury School District","=""1510011""","Female",644,428,66.5
"Waterbury School District","=""1510011""","Male",632,371,58.7
"Waterford School District","=""1520011""","Female",120,110,91.7
"Waterford School District","=""1520011""","Male",121,111,91.7
"Watertown School District","=""1530011""","Female",121,113,93.4
"Watertown School District","=""1530011""","Male",111,98,88.3
"West Hartford School District","=""1550011""","Female",377,363,96.3
"West Hartford School District","=""1550011""","Male",376,335,89.1
"West Haven School District","=""1560011""","Female",200,157,78.5
"West Haven School District","=""1560011""","Male",191,125,65.4
"Westbrook School District","=""1540011""","Female",43,39,90.7
"Westbrook School District","=""1540011""","Male",39,36,92.3
"Weston School District","=""1570011""","Female",105,"*","*"
"Weston School District","=""1570011""","Male",86,"*","*"
"Westport School District","=""1580011""","Female",235,231,98.3
"Westport School District","=""1580011""","Male",194,189,97.4
"Wethersfield School District","=""1590011""","Female",148,138,93.2
"Wethersfield School District","=""1590011""","Male",144,126,87.5
"Wilton School District","=""1610011""","Female",155,"*","*"
"Wilton School District","=""1610011""","Male",158,"*","*"
"Windham School District","=""1630011""","Female",79,60,75.9
"Windham School District","=""1630011""","Male",102,67,65.7
"Windsor Locks School District","=""1650011""","Female",71,65,91.5
"Windsor Locks School District","=""1650011""","Male",77,70,90.9
"Windsor School District","=""1640011""","Female",155,138,89.0
"Windsor School District","=""1640011""","Male",166,135,81.3
"Wolcott School District","=""1660011""","Female",114,108,94.7
"Wolcott School District","=""1660011""","Male",105,97,92.4
"Woodstock Academy District","=""9030022""","Female",147,141,95.9
"Woodstock Academy District","=""9030022""","Male",138,131,94.9

