"Four-Year Graduation Rates, 2014-15"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Colchester School District","=""0280011""","Eligible For Reduced Lunch",12,"*","*",0,"*"
"Colchester School District","=""0280011""","Not Eligible For Lunch",184,"*","*","*","*"
"Common Ground High School District","=""2680013""","Eligible For Free Lunch",21,0,0.0,0,0.0
"Common Ground High School District","=""2680013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Not Eligible For Lunch","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eligible For Free Lunch",1157,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eligible For Reduced Lunch",327,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Not Eligible For Lunch",984,"*","*","*","*"
"Coventry School District","=""0320011""","Eligible For Free Lunch",21,"*","*","*","*"
"Coventry School District","=""0320011""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Coventry School District","=""0320011""","Not Eligible For Lunch",88,"*","*",0,0.0
"Cromwell School District","=""0330011""","Eligible For Free Lunch",18,"*","*","*","*"
"Cromwell School District","=""0330011""","Eligible For Reduced Lunch",8,0,"*","*","*"
"Cromwell School District","=""0330011""","Not Eligible For Lunch",102,"*","*",0,0.0
"Danbury School District","=""0340011""","Eligible For Free Lunch",351,50,14.2,66,18.8
"Danbury School District","=""0340011""","Eligible For Reduced Lunch",96,13,13.5,15,15.6
"Danbury School District","=""0340011""","Not Eligible For Lunch",325,17,5.2,16,4.9
"Darien School District","=""0350011""","Eligible For Free Lunch","*","*","*","*","*"
"Darien School District","=""0350011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Darien School District","=""0350011""","Not Eligible For Lunch",324,"*","*","*","*"
"Derby School District","=""0370011""","Eligible For Free Lunch",55,"*","*","*","*"
"Derby School District","=""0370011""","Eligible For Reduced Lunch",12,0,"*","*","*"
"Derby School District","=""0370011""","Not Eligible For Lunch",35,"*","*",0,0.0
"East Granby School District","=""0400011""","Eligible For Free Lunch","*","*","*","*","*"
"East Granby School District","=""0400011""","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A","N/A"
"East Granby School District","=""0400011""","Not Eligible For Lunch","*","*","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Free Lunch","*","*","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Haddam School District","=""0410011""","Not Eligible For Lunch",89,"*","*","*","*"
"East Hampton School District","=""0420011""","Eligible For Free Lunch",16,"*","*","*","*"
"East Hampton School District","=""0420011""","Eligible For Reduced Lunch",8,0,"*","*","*"
"East Hampton School District","=""0420011""","Not Eligible For Lunch",103,"*","*","*","*"
"East Hartford School District","=""0430011""","Eligible For Free Lunch",341,17,5.0,38,11.1
"East Hartford School District","=""0430011""","Eligible For Reduced Lunch",86,"*","*","*","*"
"East Hartford School District","=""0430011""","Not Eligible For Lunch",139,"*","*","*","*"
"East Haven School District","=""0440011""","Eligible For Free Lunch",89,8,9.0,25,28.1
"East Haven School District","=""0440011""","Eligible For Reduced Lunch",49,"*","*","*","*"
"East Haven School District","=""0440011""","Not Eligible For Lunch",106,"*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Free Lunch",29,"*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Reduced Lunch",11,"*","*",0,"*"
"East Lyme School District","=""0450011""","Not Eligible For Lunch",234,"*","*","*","*"
"East Windsor School District","=""0470011""","Eligible For Free Lunch",34,"*","*","*","*"
"East Windsor School District","=""0470011""","Eligible For Reduced Lunch",11,"*","*","*","*"
"East Windsor School District","=""0470011""","Not Eligible For Lunch",45,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Free Lunch",31,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Reduced Lunch",9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Not Eligible For Lunch",32,"*","*","*","*"
"Ellington School District","=""0480011""","Eligible For Free Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Not Eligible For Lunch",180,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Free Lunch",10,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Not Eligible For Lunch","*","*","*","*","*"
"Enfield School District","=""0490011""","Eligible For Free Lunch",97,"*","*","*","*"
"Enfield School District","=""0490011""","Eligible For Reduced Lunch",48,"*","*","*","*"
"Enfield School District","=""0490011""","Not Eligible For Lunch",247,8,3.2,14,5.7
"Explorations District","=""2720013""","Eligible For Free Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Not Eligible For Lunch",12,0,"*",0,"*"
"Fairfield School District","=""0510011""","Eligible For Free Lunch",84,"*","*","*","*"
"Fairfield School District","=""0510011""","Eligible For Reduced Lunch",28,0,0.0,"*","*"
"Fairfield School District","=""0510011""","Not Eligible For Lunch",605,"*","*",10,1.7
"Farmington School District","=""0520011""","Eligible For Free Lunch",45,"*","*","*","*"
"Farmington School District","=""0520011""","Eligible For Reduced Lunch",10,0,"*",0,"*"
"Farmington School District","=""0520011""","Not Eligible For Lunch",280,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eligible For Free Lunch",49,0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Eligible For Reduced Lunch",19,"*","*",0,"*"
"Glastonbury School District","=""0540011""","Not Eligible For Lunch",456,"*","*","*","*"
"Granby School District","=""0560011""","Eligible For Free Lunch",10,0,"*","*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch",7,0,"*","*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",148,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Free Lunch",82,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",39,"*","*","*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",526,"*","*","*","*"
"Griswold School District","=""0580011""","Eligible For Free Lunch",45,"*","*","*","*"
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",17,0,"*",0,"*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",86,"*","*","*","*"
"Groton School District","=""0590011""","Eligible For Free Lunch",100,"*","*","*","*"
"Groton School District","=""0590011""","Eligible For Reduced Lunch",31,0,0.0,"*","*"
"Groton School District","=""0590011""","Not Eligible For Lunch",141,"*","*","*","*"
"Guilford School District","=""0600011""","Eligible For Free Lunch",28,"*","*","*","*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch",11,0,"*",0,"*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",235,"*","*","*","*"
"Hamden School District","=""0620011""","Eligible For Free Lunch",182,14,7.7,24,13.2
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",51,"*","*","*","*"
"Hamden School District","=""0620011""","Not Eligible For Lunch",232,"*","*","*","*"
"Hartford School District","=""0640011""","Eligible For Free Lunch",1205,167,13.9,258,21.4
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",93,"*","*","*","*"
"Hartford School District","=""0640011""","Not Eligible For Lunch",186,"*","*","*","*"
"Killingly School District","=""0690011""","Eligible For Free Lunch",77,17,22.1,20,26.0
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",21,"*","*","*","*"
"Killingly School District","=""0690011""","Not Eligible For Lunch",105,"*","*","*","*"
"Learn","=""2450014""","Eligible For Free Lunch",76,"*","*","*","*"
"Learn","=""2450014""","Eligible For Reduced Lunch",21,0,0.0,"*","*"
"Learn","=""2450014""","Not Eligible For Lunch",79,"*","*","*","*"
"Lebanon School District","=""0710011""","Eligible For Free Lunch",11,0,"*","*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch",6,0,"*",0,"*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",78,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Free Lunch",53,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",11,0,"*",0,"*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",169,"*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",59,0,0.0,0,0.0
"Madison School District","=""0760011""","Eligible For Free Lunch",15,"*","*",0,"*"
"Madison School District","=""0760011""","Eligible For Reduced Lunch",7,0,"*",0,"*"
"Madison School District","=""0760011""","Not Eligible For Lunch",287,"*","*","*","*"
"Manchester School District","=""0770011""","Eligible For Free Lunch",226,20,8.8,47,20.8
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",57,"*","*","*","*"
"Manchester School District","=""0770011""","Not Eligible For Lunch",171,"*","*","*","*"
"Meriden School District","=""0800011""","Eligible For Free Lunch",389,32,8.2,97,24.9
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",74,6,8.1,6,8.1
"Meriden School District","=""0800011""","Not Eligible For Lunch",163,11,6.7,11,6.7
"Middletown School District","=""0830011""","Eligible For Free Lunch",125,15,12.0,"*","*"
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",39,"*","*",0,0.0
"Middletown School District","=""0830011""","Not Eligible For Lunch",151,"*","*","*","*"
"Milford School District","=""0840011""","Eligible For Free Lunch",105,16,15.2,"*","*"
"Milford School District","=""0840011""","Eligible For Reduced Lunch",31,"*","*","*","*"
"Milford School District","=""0840011""","Not Eligible For Lunch",323,"*","*",7,2.2
"Monroe School District","=""0850011""","Eligible For Free Lunch",20,0,0.0,"*","*"
"Monroe School District","=""0850011""","Eligible For Reduced Lunch",19,0,"*",0,"*"
"Monroe School District","=""0850011""","Not Eligible For Lunch",282,"*","*","*","*"
"Montville School District","=""0860011""","Eligible For Free Lunch",37,"*","*","*","*"
"Montville School District","=""0860011""","Eligible For Reduced Lunch",23,"*","*",0,0.0
"Montville School District","=""0860011""","Not Eligible For Lunch",119,"*","*","*","*"
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",151,9,6.0,21,13.9
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",49,"*","*","*","*"
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",137,"*","*","*","*"
"New Britain School District","=""0890011""","Eligible For Free Lunch",494,58,11.7,120,24.3
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",69,6,8.7,9,13.0
"New Britain School District","=""0890011""","Not Eligible For Lunch",97,8,8.2,6,6.2
"New Canaan School District","=""0900011""","Eligible For Free Lunch","N/A","N/A","N/A","N/A","N/A"
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A","N/A"
"New Canaan School District","=""0900011""","Not Eligible For Lunch",307,"*","*",0,0.0
"New Fairfield School District","=""0910011""","Eligible For Free Lunch",27,0,0.0,"*","*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch",11,0,"*",0,"*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",226,"*","*","*","*"
"New Haven School District","=""0930011""","Eligible For Free Lunch",1089,101,9.3,201,18.5
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",152,12,7.9,6,3.9
"New Haven School District","=""0930011""","Not Eligible For Lunch",244,6,2.5,44,18.0
"New London School District","=""0950011""","Eligible For Free Lunch",189,15,7.9,33,17.5
"New London School District","=""0950011""","Eligible For Reduced Lunch",6,"*","*","*","*"
"New London School District","=""0950011""","Not Eligible For Lunch",7,"*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",54,"*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",23,0,0.0,"*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",294,"*","*",12,4.1
"Newington School District","=""0940011""","Eligible For Free Lunch",80,"*","*","*","*"
"Newington School District","=""0940011""","Eligible For Reduced Lunch",28,"*","*","*","*"
"Newington School District","=""0940011""","Not Eligible For Lunch",250,6,2.4,6,2.4
"Newtown School District","=""0970011""","Eligible For Free Lunch",29,"*","*","*","*"
"Newtown School District","=""0970011""","Eligible For Reduced Lunch",13,0,"*","*","*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",411,"*","*","*","*"
"North Branford School District","=""0990011""","Eligible For Free Lunch",31,"*","*","*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",13,0,"*","*","*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",122,0,0.0,"*","*"
"North Haven School District","=""1010011""","Eligible For Free Lunch",39,"*","*","*","*"
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",19,"*","*",0,"*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",238,6,2.5,"*","*"
"North Stonington School District","=""1020011""","Eligible For Free Lunch","*","*","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch","*","*","*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",41,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Eligible For Free Lunch",358,15,4.2,42,11.7
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",81,"*","*","*","*"
"Norwalk School District","=""1030011""","Not Eligible For Lunch",437,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",243,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",43,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",304,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",109,"*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Free Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",110,"*","*","*","*"
"Plainfield School District","=""1090011""","Eligible For Free Lunch",69,7,10.1,14,20.3
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",18,"*","*","*","*"
"Plainfield School District","=""1090011""","Not Eligible For Lunch",81,"*","*","*","*"
"Plainville School District","=""1100011""","Eligible For Free Lunch",51,"*","*","*","*"
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",22,"*","*","*","*"
"Plainville School District","=""1100011""","Not Eligible For Lunch",109,"*","*","*","*"
"Plymouth School District","=""1110011""","Eligible For Free Lunch",34,"*","*","*","*"
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",12,"*","*","*","*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",75,"*","*","*","*"
"Portland School District","=""1130011""","Eligible For Free Lunch","*","*","*","*","*"
"Portland School District","=""1130011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",68,"*","*","*","*"
"Putnam School District","=""1160011""","Eligible For Free Lunch",38,"*","*","*","*"
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",8,0,"*","*","*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",19,0,"*","*","*"
"Regional School District 01","=""2010012""","Eligible For Free Lunch",13,"*","*","*","*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch",12,"*","*",0,"*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",62,"*","*","*","*"
"Regional School District 04","=""2040012""","Eligible For Free Lunch",13,0,"*","*","*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch",7,0,"*",0,"*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",162,"*","*","*","*"
"Regional School District 05","=""2050012""","Eligible For Free Lunch",20,"*","*","*","*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",389,"*","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",78,"*","*","*","*"
"Regional School District 07","=""2070012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",125,"*","*",0,0.0
"Regional School District 08","=""2080012""","Eligible For Free Lunch",16,"*","*","*","*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch",13,"*","*","*","*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",240,9,3.8,6,2.5
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch",241,"*","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Free Lunch",15,"*","*",0,"*"
"Regional School District 10","=""2100012""","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A","N/A"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",176,"*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Free Lunch",12,0,"*",0,"*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch",6,"*","*",0,"*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",33,0,0.0,0,0.0
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",65,0,0.0,0,0.0
"Regional School District 13","=""2130012""","Eligible For Free Lunch",8,"*","*",0,"*"
"Regional School District 13","=""2130012""","Eligible For Reduced Lunch",10,"*","*",0,"*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch",136,11,8.1,0,0.0
"Regional School District 14","=""2140012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",164,"*","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Free Lunch",14,0,"*","*","*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch",8,"*","*","*","*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",271,"*","*","*","*"
"Regional School District 16","=""2160012""","Eligible For Free Lunch",16,"*","*",0,"*"
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",9,"*","*",0,"*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",142,"*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",148,"*","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",76,"*","*","*","*"
"Regional School District 19","=""2190012""","Eligible For Free Lunch",39,"*","*","*","*"
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",20,0,0.0,0,0.0
"Regional School District 19","=""2190012""","Not Eligible For Lunch",233,"*","*","*","*"
"Ridgefield School District","=""1180011""","Eligible For Free Lunch","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",426,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch",30,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch",12,0,"*",0,"*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",154,"*","*","*","*"
"Seymour School District","=""1240011""","Eligible For Free Lunch",40,"*","*","*","*"
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",16,"*","*","*","*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",92,"*","*","*","*"
"Shelton School District","=""1260011""","Eligible For Free Lunch",75,"*","*","*","*"
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",38,0,0.0,"*","*"
"Shelton School District","=""1260011""","Not Eligible For Lunch",257,"*","*","*","*"
"Simsbury School District","=""1280011""","Eligible For Free Lunch",36,"*","*","*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",12,"*","*",0,"*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",334,"*","*","*","*"
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",118,"*","*","*","*"
"South Windsor School District","=""1320011""","Eligible For Free Lunch",36,"*","*","*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",10,0,"*",0,"*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",309,"*","*","*","*"
"Southington School District","=""1310011""","Eligible For Free Lunch",78,11,14.1,9,11.5
"Southington School District","=""1310011""","Eligible For Reduced Lunch",23,"*","*",0,0.0
"Southington School District","=""1310011""","Not Eligible For Lunch",418,"*","*",7,1.7
"Stafford School District","=""1340011""","Eligible For Free Lunch",19,"*","*","*","*"
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",65,"*","*","*","*"
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",41,"*","*","*","*"
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch",7,"*","*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch","N/A","N/A","N/A","N/A","N/A"
"Stamford School District","=""1350011""","Eligible For Free Lunch",555,46,8.3,57,10.3
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",138,8,5.8,7,5.1
"Stamford School District","=""1350011""","Not Eligible For Lunch",524,12,2.3,21,4.0
"Stonington School District","=""1370011""","Eligible For Free Lunch",39,"*","*","*","*"
"Stonington School District","=""1370011""","Eligible For Reduced Lunch",15,0,"*","*","*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",146,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Free Lunch",183,14,7.7,14,7.7
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",100,"*","*","*","*"
"Stratford School District","=""1380011""","Not Eligible For Lunch",252,"*","*","*","*"
"Suffield School District","=""1390011""","Eligible For Free Lunch",20,0,0.0,"*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch",15,0,"*","*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",177,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",26,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",34,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",10,0,"*","*","*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",46,"*","*","*","*"
