"Four-Year Graduation Rates, 2013-14"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Darien School District","=""0350011""","Eligible For Free Lunch","*","*","*"
"Darien School District","=""0350011""","Eligible For Reduced Lunch","*","*","*"
"Darien School District","=""0350011""","Not Eligible For Lunch",330,320,97.0
"Department of Mental Health and Addiction Services","=""3370015""","Eligible For Free Lunch","*","*","*"
"Department of Mental Health and Addiction Services","=""3370015""","Not Eligible For Lunch","*","*","*"
"Derby School District","=""0370011""","Eligible For Free Lunch",45,"*","*"
"Derby School District","=""0370011""","Eligible For Reduced Lunch",15,"*","*"
"Derby School District","=""0370011""","Not Eligible For Lunch",42,36,85.7
"East Granby School District","=""0400011""","Eligible For Free Lunch",6,"*","*"
"East Granby School District","=""0400011""","Not Eligible For Lunch",60,"*","*"
"East Haddam School District","=""0410011""","Eligible For Free Lunch",13,"*","*"
"East Haddam School District","=""0410011""","Eligible For Reduced Lunch",9,9,"*"
"East Haddam School District","=""0410011""","Not Eligible For Lunch",83,"*","*"
"East Hampton School District","=""0420011""","Eligible For Free Lunch","*","*","*"
"East Hampton School District","=""0420011""","Eligible For Reduced Lunch","*","*","*"
"East Hampton School District","=""0420011""","Not Eligible For Lunch",107,"*","*"
"East Hartford School District","=""0430011""","Eligible For Free Lunch",302,223,73.8
"East Hartford School District","=""0430011""","Eligible For Reduced Lunch",65,57,87.7
"East Hartford School District","=""0430011""","Not Eligible For Lunch",140,117,83.6
"East Haven School District","=""0440011""","Eligible For Free Lunch",94,64,68.1
"East Haven School District","=""0440011""","Eligible For Reduced Lunch",42,34,81.0
"East Haven School District","=""0440011""","Not Eligible For Lunch",124,112,90.3
"East Lyme School District","=""0450011""","Eligible For Free Lunch",17,14,"*"
"East Lyme School District","=""0450011""","Eligible For Reduced Lunch",13,13,"*"
"East Lyme School District","=""0450011""","Not Eligible For Lunch",244,229,93.9
"East Windsor School District","=""0470011""","Eligible For Free Lunch",33,"*","*"
"East Windsor School District","=""0470011""","Eligible For Reduced Lunch",11,"*","*"
"East Windsor School District","=""0470011""","Not Eligible For Lunch",65,59,90.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Free Lunch",34,24,70.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Reduced Lunch","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Not Eligible For Lunch","*","*","*"
"Ellington School District","=""0480011""","Eligible For Free Lunch","*","*","*"
"Ellington School District","=""0480011""","Eligible For Reduced Lunch","*","*","*"
"Ellington School District","=""0480011""","Not Eligible For Lunch",171,164,95.9
"Elm City College Preparatory School District","=""2890013""","Eligible For Free Lunch",14,7,"*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Reduced Lunch","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Not Eligible For Lunch","*","*","*"
"Enfield School District","=""0490011""","Eligible For Free Lunch",100,70,70.0
"Enfield School District","=""0490011""","Eligible For Reduced Lunch",38,32,84.2
"Enfield School District","=""0490011""","Not Eligible For Lunch",286,264,92.3
"Explorations District","=""2720013""","Eligible For Free Lunch",15,9,"*"
"Explorations District","=""2720013""","Eligible For Reduced Lunch","*","*","*"
"Explorations District","=""2720013""","Not Eligible For Lunch","*","*","*"
"Fairfield School District","=""0510011""","Eligible For Free Lunch",84,"*","*"
"Fairfield School District","=""0510011""","Eligible For Reduced Lunch",20,"*","*"
"Fairfield School District","=""0510011""","Not Eligible For Lunch",624,597,95.7
"Farmington School District","=""0520011""","Eligible For Free Lunch","*","*","*"
"Farmington School District","=""0520011""","Eligible For Reduced Lunch","*","*","*"
"Farmington School District","=""0520011""","Not Eligible For Lunch",312,300,96.2
"Glastonbury School District","=""0540011""","Eligible For Free Lunch",43,"*","*"
"Glastonbury School District","=""0540011""","Eligible For Reduced Lunch",20,"*","*"
"Glastonbury School District","=""0540011""","Not Eligible For Lunch",522,505,96.7
"Granby School District","=""0560011""","Eligible For Free Lunch",11,"*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch",6,"*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",188,180,95.7
"Greenwich School District","=""0570011""","Eligible For Free Lunch",94,"*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",30,"*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",546,532,97.4
"Griswold School District","=""0580011""","Eligible For Free Lunch",56,41,73.2
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",18,13,"*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",96,90,93.8
"Groton School District","=""0590011""","Eligible For Free Lunch",105,80,76.2
"Groton School District","=""0590011""","Eligible For Reduced Lunch",45,37,82.2
"Groton School District","=""0590011""","Not Eligible For Lunch",167,152,91.0
"Guilford School District","=""0600011""","Eligible For Free Lunch",25,"*","*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch",16,"*","*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",245,231,94.3
"Hamden School District","=""0620011""","Eligible For Free Lunch",129,98,76.0
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",60,55,91.7
"Hamden School District","=""0620011""","Not Eligible For Lunch",269,255,94.8
"Hartford School District","=""0640011""","Eligible For Free Lunch",1153,792,68.7
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",72,63,87.5
"Hartford School District","=""0640011""","Not Eligible For Lunch",145,125,86.2
"Killingly School District","=""0690011""","Eligible For Free Lunch",68,46,67.6
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",25,21,84.0
"Killingly School District","=""0690011""","Not Eligible For Lunch",125,109,87.2
"Learn","=""2450014""","Eligible For Free Lunch",57,49,86.0
"Learn","=""2450014""","Eligible For Reduced Lunch",27,25,92.6
"Learn","=""2450014""","Not Eligible For Lunch",69,67,97.1
"Lebanon School District","=""0710011""","Eligible For Free Lunch","*","*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch","*","*","*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",85,80,94.1
"Ledyard School District","=""0720011""","Eligible For Free Lunch",44,"*","*"
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",17,"*","*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",186,173,93.0
"Lisbon School District","=""0730011""","Eligible For Free Lunch","*","*","*"
"Lisbon School District","=""0730011""","Not Eligible For Lunch","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",62,57,91.9
"Madison School District","=""0760011""","Eligible For Free Lunch",15,15,"*"
"Madison School District","=""0760011""","Eligible For Reduced Lunch",9,9,"*"
"Madison School District","=""0760011""","Not Eligible For Lunch",296,286,96.6
"Manchester School District","=""0770011""","Eligible For Free Lunch",195,141,72.3
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",57,50,87.7
"Manchester School District","=""0770011""","Not Eligible For Lunch",202,182,90.1
"Meriden School District","=""0800011""","Eligible For Free Lunch",336,229,68.2
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",77,65,84.4
"Meriden School District","=""0800011""","Not Eligible For Lunch",202,174,86.1
"Middletown School District","=""0830011""","Eligible For Free Lunch",128,90,70.3
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",21,18,85.7
"Middletown School District","=""0830011""","Not Eligible For Lunch",185,168,90.8
"Milford School District","=""0840011""","Eligible For Free Lunch",92,73,79.3
"Milford School District","=""0840011""","Eligible For Reduced Lunch",40,35,87.5
"Milford School District","=""0840011""","Not Eligible For Lunch",376,360,95.7
"Monroe School District","=""0850011""","Eligible For Free Lunch",20,20,100.0
"Monroe School District","=""0850011""","Eligible For Reduced Lunch",18,18,"*"
"Monroe School District","=""0850011""","Not Eligible For Lunch",262,251,95.8
"Montville School District","=""0860011""","Eligible For Free Lunch",50,"*","*"
"Montville School District","=""0860011""","Eligible For Reduced Lunch",17,"*","*"
"Montville School District","=""0860011""","Not Eligible For Lunch",126,118,93.7
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",119,88,73.9
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",47,39,83.0
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",167,146,87.4
"New Britain School District","=""0890011""","Eligible For Free Lunch",429,248,57.8
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",84,65,77.4
"New Britain School District","=""0890011""","Not Eligible For Lunch",143,104,72.7
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","*","*","*"
"New Canaan School District","=""0900011""","Not Eligible For Lunch","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Free Lunch",15,"*","*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch",11,"*","*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",213,208,97.7
"New Haven School District","=""0930011""","Eligible For Free Lunch",899,650,72.3
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",169,146,86.4
"New Haven School District","=""0930011""","Not Eligible For Lunch",241,192,79.7
"New London School District","=""0950011""","Eligible For Free Lunch",191,136,71.2
"New London School District","=""0950011""","Eligible For Reduced Lunch",20,17,85.0
"New London School District","=""0950011""","Not Eligible For Lunch",17,9,"*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",51,"*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",22,"*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",310,288,92.9
"Newington School District","=""0940011""","Eligible For Free Lunch",60,51,85.0
"Newington School District","=""0940011""","Eligible For Reduced Lunch",23,19,82.6
"Newington School District","=""0940011""","Not Eligible For Lunch",281,268,95.4
"Newtown School District","=""0970011""","Eligible For Free Lunch",21,"*","*"
"Newtown School District","=""0970011""","Eligible For Reduced Lunch",11,"*","*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",391,382,97.7
"North Branford School District","=""0990011""","Eligible For Free Lunch",21,"*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",12,"*","*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",117,111,94.9
"North Haven School District","=""1010011""","Eligible For Free Lunch",41,30,73.2
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",19,13,"*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",260,240,92.3
"North Stonington School District","=""1020011""","Eligible For Free Lunch","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch","*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",45,"*","*"
"Norwalk School District","=""1030011""","Eligible For Free Lunch",326,240,73.6
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",68,62,91.2
"Norwalk School District","=""1030011""","Not Eligible For Lunch",428,387,90.4
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",193,147,76.2
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",38,32,84.2
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",382,354,92.7
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch",22,18,81.8
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch",7,7,"*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",108,101,93.5
"Oxford School District","=""1080011""","Eligible For Free Lunch","*","*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch","*","*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",165,160,97.0
"Plainfield School District","=""1090011""","Eligible For Free Lunch",62,46,74.2
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",19,16,"*"
"Plainfield School District","=""1090011""","Not Eligible For Lunch",93,83,89.2
"Plainville School District","=""1100011""","Eligible For Free Lunch",39,31,79.5
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",28,24,85.7
"Plainville School District","=""1100011""","Not Eligible For Lunch",109,101,92.7
"Plymouth School District","=""1110011""","Eligible For Free Lunch",26,20,76.9
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",13,11,"*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",100,90,90.0
"Portland School District","=""1130011""","Eligible For Free Lunch","*","*","*"
"Portland School District","=""1130011""","Eligible For Reduced Lunch","*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",94,91,96.8
"Putnam School District","=""1160011""","Eligible For Free Lunch",35,28,80.0
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",6,6,"*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",25,22,88.0
"Regional School District 01","=""2010012""","Eligible For Free Lunch",13,10,"*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch",10,8,"*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",98,90,91.8
"Regional School District 04","=""2040012""","Eligible For Free Lunch",9,"*","*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch",7,"*","*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",120,118,98.3
"Regional School District 05","=""2050012""","Eligible For Free Lunch",15,"*","*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch",6,"*","*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",399,384,96.2
"Regional School District 06","=""2060012""","Eligible For Free Lunch","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",77,71,92.2
"Regional School District 07","=""2070012""","Eligible For Free Lunch",24,"*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch",6,"*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",181,172,95.0
"Regional School District 08","=""2080012""","Eligible For Free Lunch",19,13,"*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch",17,17,"*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",261,246,94.3
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch",238,228,95.8
"Regional School District 10","=""2100012""","Eligible For Free Lunch","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",203,193,95.1
"Regional School District 11","=""2110012""","Eligible For Free Lunch","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",24,"*","*"
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",70,"*","*"
"Regional School District 13","=""2130012""","Eligible For Free Lunch","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch",125,116,92.8
"Regional School District 14","=""2140012""","Eligible For Free Lunch","*","*","*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",193,188,97.4
"Regional School District 15","=""2150012""","Eligible For Free Lunch","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",307,298,97.1
"Regional School District 16","=""2160012""","Eligible For Free Lunch",18,"*","*"
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",15,"*","*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",148,139,93.9
"Regional School District 17","=""2170012""","Eligible For Free Lunch","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",137,"*","*"
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",102,99,97.1
"Regional School District 19","=""2190012""","Eligible For Free Lunch",37,31,83.8
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",13,11,"*"
"Regional School District 19","=""2190012""","Not Eligible For Lunch",243,231,95.1
"Ridgefield School District","=""1180011""","Eligible For Free Lunch","*","*","*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch","*","*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",431,422,97.9
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch",19,"*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch",7,"*","*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",157,145,92.4
"Seymour School District","=""1240011""","Eligible For Free Lunch",31,"*","*"
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",11,"*","*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",96,87,90.6
"Shelton School District","=""1260011""","Eligible For Free Lunch",60,48,80.0
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",29,23,79.3
"Shelton School District","=""1260011""","Not Eligible For Lunch",280,266,95.0
"Simsbury School District","=""1280011""","Eligible For Free Lunch",25,20,80.0
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",8,8,"*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",367,350,95.4
"Somers School District","=""1290011""","Eligible For Free Lunch",7,"*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch",6,"*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",118,"*","*"
"South Windsor School District","=""1320011""","Eligible For Free Lunch",23,"*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",8,"*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",317,299,94.3
"Southington School District","=""1310011""","Eligible For Free Lunch",57,47,82.5
"Southington School District","=""1310011""","Eligible For Reduced Lunch",25,20,80.0
"Southington School District","=""1310011""","Not Eligible For Lunch",430,411,95.6
"Stafford School District","=""1340011""","Eligible For Free Lunch",26,21,80.8
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",9,9,"*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",107,102,95.3
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",52,14,26.9
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch","*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch","*","*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",516,431,83.5
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",125,117,93.6
"Stamford School District","=""1350011""","Not Eligible For Lunch",559,519,92.8
"Stonington School District","=""1370011""","Eligible For Free Lunch",29,25,86.2
"Stonington School District","=""1370011""","Eligible For Reduced Lunch",11,11,"*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",137,129,94.2
"Stratford School District","=""1380011""","Eligible For Free Lunch",187,160,85.6
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",81,76,93.8
"Stratford School District","=""1380011""","Not Eligible For Lunch",378,358,94.7
"Suffield School District","=""1390011""","Eligible For Free Lunch",13,"*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch",7,"*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",194,187,96.4
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",20,16,80.0
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",33,"*","*"
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",11,"*","*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",46,42,91.3
"Thomaston School District","=""1400011""","Eligible For Free Lunch","*","*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch","*","*","*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",54,"*","*"
"Thompson School District","=""1410011""","Eligible For Free Lunch",22,"*","*"
"Thompson School District","=""1410011""","Eligible For Reduced Lunch",9,"*","*"
"Thompson School District","=""1410011""","Not Eligible For Lunch",55,51,92.7
"Tolland School District","=""1420011""","Eligible For Free Lunch",8,"*","*"
"Tolland School District","=""1420011""","Eligible For Reduced Lunch",8,"*","*"
"Tolland School District","=""1420011""","Not Eligible For Lunch",213,194,91.1
"Torrington School District","=""1430011""","Eligible For Free Lunch",111,83,74.8
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",27,23,85.2
"Torrington School District","=""1430011""","Not Eligible For Lunch",134,122,91.0
"Trumbull School District","=""1440011""","Eligible For Free Lunch",44,40,90.9
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",26,23,88.5
"Trumbull School District","=""1440011""","Not Eligible For Lunch",485,470,96.9
"Unified School District #1","=""3360015""","Eligible For Free Lunch",309,"*","*"
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch","*","*","*"
"Unified School District #1","=""3360015""","Not Eligible For Lunch","*","*","*"
"Unified School District #2","=""3470015""","Eligible For Free Lunch",54,12,22.2
"Unified School District #2","=""3470015""","Not Eligible For Lunch",11,6,"*"
"Vernon School District","=""1460011""","Eligible For Free Lunch",84,54,64.3
"Vernon School District","=""1460011""","Eligible For Reduced Lunch",26,18,69.2
"Vernon School District","=""1460011""","Not Eligible For Lunch",189,174,92.1
"Wallingford School District","=""1480011""","Eligible For Free Lunch",67,"*","*"
"Wallingford School District","=""1480011""","Eligible For Reduced Lunch",20,"*","*"
"Wallingford School District","=""1480011""","Not Eligible For Lunch",403,380,94.3
"Waterbury School District","=""1510011""","Eligible For Free Lunch",995,644,64.7
"Waterbury School District","=""1510011""","Eligible For Reduced Lunch",117,89,76.1
"Waterbury School District","=""1510011""","Not Eligible For Lunch",238,183,76.9
"Waterford School District","=""1520011""","Eligible For Free Lunch",24,16,66.7
"Waterford School District","=""1520011""","Eligible For Reduced Lunch",10,10,"*"
"Waterford School District","=""1520011""","Not Eligible For Lunch",169,161,95.3
"Watertown School District","=""1530011""","Eligible For Free Lunch",42,"*","*"
"Watertown School District","=""1530011""","Eligible For Reduced Lunch",16,"*","*"
"Watertown School District","=""1530011""","Not Eligible For Lunch",172,163,94.8
"West Hartford School District","=""1550011""","Eligible For Free Lunch",135,"*","*"
"West Hartford School District","=""1550011""","Eligible For Reduced Lunch",55,"*","*"
"West Hartford School District","=""1550011""","Not Eligible For Lunch",551,522,94.7
"West Haven School District","=""1560011""","Eligible For Free Lunch",217,150,69.1
"West Haven School District","=""1560011""","Eligible For Reduced Lunch",55,44,80.0
"West Haven School District","=""1560011""","Not Eligible For Lunch",152,118,77.6
"Westbrook School District","=""1540011""","Eligible For Free Lunch","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Reduced Lunch","*","*","*"
"Westbrook School District","=""1540011""","Not Eligible For Lunch",59,59,100.0
"Weston School District","=""1570011""","Eligible For Free Lunch","*","*","*"
"Weston School District","=""1570011""","Eligible For Reduced Lunch","*","*","*"
"Weston School District","=""1570011""","Not Eligible For Lunch",171,166,97.1
