"Four-Year Graduation Rates, 2011-12"
"All Districts, High Needs Status"

"",,,,"Non-Graduates",,,
"Hamden School District","=""0620011""","High Needs",272,30,11.0,36,13.2
"Hamden School District","=""0620011""","Non-High Needs",251,7,2.8,9,3.6
"Hartford School District","=""0640011""","High Needs",1301,244,18.8,"*","*"
"Hartford School District","=""0640011""","Non-High Needs",95,0,0.0,"*","*"
"Killingly School District","=""0690011""","High Needs",107,"*","*","*","*"
"Killingly School District","=""0690011""","Non-High Needs",84,"*","*","*","*"
"Lebanon School District","=""0710011""","High Needs",29,"*","*","*","*"
"Lebanon School District","=""0710011""","Non-High Needs",103,"*","*","*","*"
"Ledyard School District","=""0720011""","High Needs",56,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-High Needs",156,"*","*","*","*"
"Lisbon School District","=""0730011""","High Needs","*","*","*","*","*"
"Lisbon School District","=""0730011""","Non-High Needs","*","*","*","*","*"
"Litchfield School District","=""0740011""","High Needs",19,"*","*",0,"*"
"Litchfield School District","=""0740011""","Non-High Needs",84,0,0.0,"*","*"
"Madison School District","=""0760011""","High Needs",58,"*","*","*","*"
"Madison School District","=""0760011""","Non-High Needs",277,"*","*","*","*"
"Manchester School District","=""0770011""","High Needs",329,43,13.1,73,22.2
"Manchester School District","=""0770011""","Non-High Needs",189,7,3.7,16,8.5
"Meriden School District","=""0800011""","High Needs",447,"*","*","*","*"
"Meriden School District","=""0800011""","Non-High Needs",180,"*","*","*","*"
"Middletown School District","=""0830011""","High Needs",188,"*","*","*","*"
"Middletown School District","=""0830011""","Non-High Needs",159,"*","*","*","*"
"Milford School District","=""0840011""","High Needs",210,"*","*","*","*"
"Milford School District","=""0840011""","Non-High Needs",305,"*","*","*","*"
"Monroe School District","=""0850011""","High Needs",48,"*","*",0,0.0
"Monroe School District","=""0850011""","Non-High Needs",291,"*","*",0,0.0
"Montville School District","=""0860011""","High Needs",95,"*","*","*","*"
"Montville School District","=""0860011""","Non-High Needs",128,0,0.0,"*","*"
"Naugatuck School District","=""0880011""","High Needs",180,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-High Needs",188,"*","*","*","*"
"New Britain School District","=""0890011""","High Needs",538,"*","*","*","*"
"New Britain School District","=""0890011""","Non-High Needs",126,"*","*","*","*"
"New Canaan School District","=""0900011""","High Needs",50,"*","*",0,0.0
"New Canaan School District","=""0900011""","Non-High Needs",279,"*","*",0,0.0
"New Fairfield School District","=""0910011""","High Needs",55,"*","*","*","*"
"New Fairfield School District","=""0910011""","Non-High Needs",177,0,0.0,0,0.0
"New Haven School District","=""0930011""","High Needs",1210,"*","*","*","*"
"New Haven School District","=""0930011""","Non-High Needs",122,"*","*","*","*"
"New London School District","=""0950011""","High Needs","*","*","*","*","*"
"New London School District","=""0950011""","Non-High Needs","*","*","*","*","*"
"New Milford School District","=""0960011""","High Needs",108,"*","*","*","*"
"New Milford School District","=""0960011""","Non-High Needs",282,"*","*","*","*"
"Newington School District","=""0940011""","High Needs",107,"*","*","*","*"
"Newington School District","=""0940011""","Non-High Needs",231,"*","*","*","*"
"Newtown School District","=""0970011""","High Needs",60,"*","*","*","*"
"Newtown School District","=""0970011""","Non-High Needs",346,"*","*","*","*"
"North Branford School District","=""0990011""","High Needs",33,"*","*","*","*"
"North Branford School District","=""0990011""","Non-High Needs",129,0,0.0,"*","*"
"North Haven School District","=""1010011""","High Needs",71,11,15.5,"*","*"
"North Haven School District","=""1010011""","Non-High Needs",221,0,0.0,"*","*"
"North Stonington School District","=""1020011""","High Needs",15,"*","*","*","*"
"North Stonington School District","=""1020011""","Non-High Needs",39,"*","*","*","*"
"Norwalk School District","=""1030011""","High Needs",441,"*","*","*","*"
"Norwalk School District","=""1030011""","Non-High Needs",432,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","High Needs",256,8,3.1,54,21.1
"Norwich Free Academy District","=""9010022""","Non-High Needs",389,0,0.0,27,6.9
"Norwich School District","=""1040011""","High Needs",61,"*","*","*","*"
"Norwich School District","=""1040011""","Non-High Needs",6,"*","*","*","*"
"Old Saybrook School District","=""1060011""","High Needs",33,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-High Needs",111,0,0.0,"*","*"
"Oxford School District","=""1080011""","High Needs",23,0,0.0,"*","*"
"Oxford School District","=""1080011""","Non-High Needs",123,0,0.0,"*","*"
"Plainfield School District","=""1090011""","High Needs",97,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-High Needs",106,"*","*","*","*"
"Plainville School District","=""1100011""","High Needs",79,6,7.6,"*","*"
"Plainville School District","=""1100011""","Non-High Needs",128,0,0.0,"*","*"
"Plymouth School District","=""1110011""","High Needs",57,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-High Needs",82,"*","*","*","*"
"Portland School District","=""1130011""","High Needs",28,0,0.0,"*","*"
"Portland School District","=""1130011""","Non-High Needs",64,0,0.0,"*","*"
"Putnam School District","=""1160011""","High Needs",38,"*","*","*","*"
"Putnam School District","=""1160011""","Non-High Needs",27,"*","*",0,0.0
"Regional School District 01","=""2010012""","High Needs",49,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-High Needs",91,0,0.0,"*","*"
"Regional School District 04","=""2040012""","High Needs",35,"*","*","*","*"
"Regional School District 04","=""2040012""","Non-High Needs",125,"*","*","*","*"
"Regional School District 05","=""2050012""","High Needs",69,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-High Needs",365,0,0.0,"*","*"
"Regional School District 06","=""2060012""","High Needs",21,0,0.0,0,0.0
"Regional School District 06","=""2060012""","Non-High Needs",66,0,0.0,"*","*"
"Regional School District 07","=""2070012""","High Needs",50,"*","*","*","*"
"Regional School District 07","=""2070012""","Non-High Needs",155,0,0.0,"*","*"
"Regional School District 08","=""2080012""","High Needs",54,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-High Needs",242,"*","*","*","*"
"Regional School District 09","=""2090012""","High Needs",37,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-High Needs",201,0,0.0,"*","*"
"Regional School District 10","=""2100012""","High Needs",34,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-High Needs",196,"*","*","*","*"
"Regional School District 11","=""2110012""","High Needs",23,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Non-High Needs",19,"*","*",0,"*"
"Regional School District 12","=""2120012""","High Needs",20,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-High Needs",54,0,0.0,"*","*"
"Regional School District 13","=""2130012""","High Needs",28,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-High Needs",114,0,0.0,"*","*"
"Regional School District 14","=""2140012""","High Needs",34,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-High Needs",161,"*","*",0,0.0
"Regional School District 15","=""2150012""","High Needs",64,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-High Needs",265,"*","*","*","*"
"Regional School District 16","=""2160012""","High Needs",56,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-High Needs",141,"*","*","*","*"
"Regional School District 17","=""2170012""","High Needs",42,"*","*","*","*"
"Regional School District 17","=""2170012""","Non-High Needs",148,0,0.0,"*","*"
"Regional School District 18","=""2180012""","High Needs",21,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-High Needs",83,0,0.0,"*","*"
"Regional School District 19","=""2190012""","High Needs",87,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-High Needs",211,"*","*","*","*"
"Ridgefield School District","=""1180011""","High Needs",69,"*","*",0,0.0
"Ridgefield School District","=""1180011""","Non-High Needs",374,"*","*","*","*"
"Rocky Hill School District","=""1190011""","High Needs",44,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-High Needs",164,"*","*","*","*"
"Seymour School District","=""1240011""","High Needs",51,10,19.6,"*","*"
"Seymour School District","=""1240011""","Non-High Needs",103,0,0.0,"*","*"
"Shelton School District","=""1260011""","High Needs",104,"*","*","*","*"
"Shelton School District","=""1260011""","Non-High Needs",324,"*","*","*","*"
"Simsbury School District","=""1280011""","High Needs",74,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-High Needs",333,"*","*","*","*"
"Somers School District","=""1290011""","High Needs",22,"*","*","*","*"
"Somers School District","=""1290011""","Non-High Needs",120,0,0.0,"*","*"
"South Windsor School District","=""1320011""","High Needs",83,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-High Needs",303,"*","*","*","*"
"Southington School District","=""1310011""","High Needs",144,"*","*","*","*"
"Southington School District","=""1310011""","Non-High Needs",354,"*","*","*","*"
"Stafford School District","=""1340011""","High Needs",55,"*","*","*","*"
"Stafford School District","=""1340011""","Non-High Needs",87,0,0.0,"*","*"
"Stamford Academy District","=""2820013""","High Needs","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Non-High Needs","*","*","*","*","*"
"Stamford School District","=""1350011""","High Needs",708,69,9.7,84,11.9
"Stamford School District","=""1350011""","Non-High Needs",478,0,0.0,22,4.6
"Stonington School District","=""1370011""","High Needs",45,"*","*","*","*"
"Stonington School District","=""1370011""","Non-High Needs",137,"*","*","*","*"
"Stratford School District","=""1380011""","High Needs",284,"*","*","*","*"
"Stratford School District","=""1380011""","Non-High Needs",301,"*","*","*","*"
"Suffield School District","=""1390011""","High Needs",43,"*","*","*","*"
"Suffield School District","=""1390011""","Non-High Needs",164,"*","*","*","*"
"The Bridge Academy District","=""2690013""","High Needs",42,"*","*","*","*"
"The Gilbert School District","=""9020022""","High Needs",39,"*","*","*","*"
"The Gilbert School District","=""9020022""","Non-High Needs",52,0,0.0,"*","*"
"Thomaston School District","=""1400011""","High Needs",38,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-High Needs",54,0,0.0,"*","*"
"Thompson School District","=""1410011""","High Needs",37,"*","*","*","*"
"Thompson School District","=""1410011""","Non-High Needs",64,0,0.0,"*","*"
"Tolland School District","=""1420011""","High Needs",31,"*","*","*","*"
"Tolland School District","=""1420011""","Non-High Needs",199,"*","*","*","*"
"Torrington School District","=""1430011""","High Needs",146,"*","*","*","*"
"Torrington School District","=""1430011""","Non-High Needs",155,"*","*","*","*"
"Trumbull School District","=""1440011""","High Needs",100,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-High Needs",443,"*","*","*","*"
"Unified School District #1","=""3360015""","High Needs",522,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-High Needs",9,"*","*","*","*"
"Unified School District #2","=""3470015""","High Needs","*","*","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*","*","*"
"Vernon School District","=""1460011""","High Needs",113,"*","*","*","*"
"Vernon School District","=""1460011""","Non-High Needs",153,"*","*","*","*"
"Wallingford School District","=""1480011""","High Needs",147,17,11.6,18,12.2
"Wallingford School District","=""1480011""","Non-High Needs",390,0,0.0,6,1.5
"Waterbury School District","=""1510011""","High Needs",1101,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-High Needs",175,"*","*","*","*"
"Waterford School District","=""1520011""","High Needs",67,"*","*","*","*"
"Waterford School District","=""1520011""","Non-High Needs",174,"*","*","*","*"
"Watertown School District","=""1530011""","High Needs",76,"*","*","*","*"
"Watertown School District","=""1530011""","Non-High Needs",156,"*","*","*","*"
"West Hartford School District","=""1550011""","High Needs",241,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-High Needs",512,"*","*","*","*"
"West Haven School District","=""1560011""","High Needs",262,"*","*","*","*"
"West Haven School District","=""1560011""","Non-High Needs",129,"*","*","*","*"
"Westbrook School District","=""1540011""","High Needs",18,"*","*","*","*"
"Westbrook School District","=""1540011""","Non-High Needs",64,"*","*","*","*"
"Weston School District","=""1570011""","High Needs",29,"*","*",0,0.0
"Weston School District","=""1570011""","Non-High Needs",162,0,0.0,0,0.0
"Westport School District","=""1580011""","High Needs",80,"*","*","*","*"
"Westport School District","=""1580011""","Non-High Needs",349,"*","*","*","*"
"Wethersfield School District","=""1590011""","High Needs",81,"*","*","*","*"
"Wethersfield School District","=""1590011""","Non-High Needs",211,"*","*","*","*"
"Wilton School District","=""1610011""","High Needs",37,"*","*","*","*"
"Wilton School District","=""1610011""","Non-High Needs",276,"*","*",0,0.0
"Windham School District","=""1630011""","High Needs",135,"*","*","*","*"
"Windham School District","=""1630011""","Non-High Needs",46,"*","*","*","*"
"Windsor Locks School District","=""1650011""","High Needs",62,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-High Needs",86,0,0.0,"*","*"
"Windsor School District","=""1640011""","High Needs",132,13,9.8,22,16.7
"Windsor School District","=""1640011""","Non-High Needs",189,7,3.7,6,3.2
"Wolcott School District","=""1660011""","High Needs",79,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-High Needs",140,"*","*","*","*"
"Woodstock Academy District","=""9030022""","High Needs",52,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-High Needs",233,"*","*","*","*"

