"Four-Year Graduation Rates, 2013-14"
"All Districts, High Needs Status"

"",,,,"Non-Graduates",,,
"Guilford School District","=""0600011""","Non-High Needs",215,"*","*","*","*"
"Hamden School District","=""0620011""","High Needs",229,"*","*","*","*"
"Hamden School District","=""0620011""","Non-High Needs",229,"*","*","*","*"
"Hartford School District","=""0640011""","High Needs",1259,"*","*","*","*"
"Hartford School District","=""0640011""","Non-High Needs",111,"*","*","*","*"
"Killingly School District","=""0690011""","High Needs",116,"*","*","*","*"
"Killingly School District","=""0690011""","Non-High Needs",102,"*","*","*","*"
"Learn","=""2450014""","High Needs",93,"*","*","*","*"
"Learn","=""2450014""","Non-High Needs",60,"*","*",0,0.0
"Lebanon School District","=""0710011""","High Needs",27,"*","*","*","*"
"Lebanon School District","=""0710011""","Non-High Needs",78,"*","*","*","*"
"Ledyard School District","=""0720011""","High Needs",97,14,14.4,"*","*"
"Ledyard School District","=""0720011""","Non-High Needs",150,0,0.0,"*","*"
"Lisbon School District","=""0730011""","High Needs","*","*","*","*","*"
"Lisbon School District","=""0730011""","Non-High Needs","*","*","*","*","*"
"Litchfield School District","=""0740011""","High Needs",9,"*","*",0,"*"
"Litchfield School District","=""0740011""","Non-High Needs",60,0,0.0,"*","*"
"Madison School District","=""0760011""","High Needs",58,"*","*","*","*"
"Madison School District","=""0760011""","Non-High Needs",262,"*","*","*","*"
"Manchester School District","=""0770011""","High Needs",281,"*","*","*","*"
"Manchester School District","=""0770011""","Non-High Needs",173,"*","*","*","*"
"Meriden School District","=""0800011""","High Needs",448,"*","*","*","*"
"Meriden School District","=""0800011""","Non-High Needs",167,"*","*","*","*"
"Middletown School District","=""0830011""","High Needs",176,"*","*","*","*"
"Middletown School District","=""0830011""","Non-High Needs",158,"*","*","*","*"
"Milford School District","=""0840011""","High Needs",182,"*","*","*","*"
"Milford School District","=""0840011""","Non-High Needs",326,"*","*","*","*"
"Monroe School District","=""0850011""","High Needs",71,"*","*","*","*"
"Monroe School District","=""0850011""","Non-High Needs",229,"*","*","*","*"
"Montville School District","=""0860011""","High Needs",83,"*","*","*","*"
"Montville School District","=""0860011""","Non-High Needs",110,"*","*","*","*"
"Naugatuck School District","=""0880011""","High Needs",196,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-High Needs",137,"*","*","*","*"
"New Britain School District","=""0890011""","High Needs",556,"*","*","*","*"
"New Britain School District","=""0890011""","Non-High Needs",100,"*","*","*","*"
"New Canaan School District","=""0900011""","High Needs",36,"*","*",0,0.0
"New Canaan School District","=""0900011""","Non-High Needs",276,"*","*",0,0.0
"New Fairfield School District","=""0910011""","High Needs",49,"*","*","*","*"
"New Fairfield School District","=""0910011""","Non-High Needs",190,"*","*","*","*"
"New Haven School District","=""0930011""","High Needs",1160,"*","*","*","*"
"New Haven School District","=""0930011""","Non-High Needs",149,"*","*","*","*"
"New London School District","=""0950011""","High Needs","*","*","*","*","*"
"New London School District","=""0950011""","Non-High Needs","*","*","*","*","*"
"New Milford School District","=""0960011""","High Needs",103,"*","*","*","*"
"New Milford School District","=""0960011""","Non-High Needs",280,"*","*","*","*"
"Newington School District","=""0940011""","High Needs",116,"*","*","*","*"
"Newington School District","=""0940011""","Non-High Needs",248,"*","*","*","*"
"Newtown School District","=""0970011""","High Needs",71,"*","*","*","*"
"Newtown School District","=""0970011""","Non-High Needs",352,"*","*",0,0.0
"North Branford School District","=""0990011""","High Needs",51,"*","*","*","*"
"North Branford School District","=""0990011""","Non-High Needs",99,0,0.0,"*","*"
"North Haven School District","=""1010011""","High Needs",85,"*","*","*","*"
"North Haven School District","=""1010011""","Non-High Needs",235,"*","*","*","*"
"North Stonington School District","=""1020011""","High Needs",17,0,"*","*","*"
"North Stonington School District","=""1020011""","Non-High Needs",39,0,0.0,"*","*"
"Norwalk School District","=""1030011""","High Needs",467,74,15.8,42,9.0
"Norwalk School District","=""1030011""","Non-High Needs",355,8,2.3,9,2.5
"Norwich Free Academy District","=""9010022""","High Needs",292,17,5.8,53,18.2
"Norwich Free Academy District","=""9010022""","Non-High Needs",321,0,0.0,10,3.1
"Old Saybrook School District","=""1060011""","High Needs",41,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-High Needs",96,"*","*","*","*"
"Oxford School District","=""1080011""","High Needs",21,"*","*","*","*"
"Oxford School District","=""1080011""","Non-High Needs",153,"*","*",0,0.0
"Plainfield School District","=""1090011""","High Needs",89,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-High Needs",85,"*","*","*","*"
"Plainville School District","=""1100011""","High Needs",85,"*","*","*","*"
"Plainville School District","=""1100011""","Non-High Needs",91,"*","*","*","*"
"Plymouth School District","=""1110011""","High Needs",56,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-High Needs",83,"*","*","*","*"
"Portland School District","=""1130011""","High Needs",27,"*","*","*","*"
"Portland School District","=""1130011""","Non-High Needs",85,0,0.0,0,0.0
"Putnam School District","=""1160011""","High Needs",47,"*","*","*","*"
"Putnam School District","=""1160011""","Non-High Needs",19,"*","*",0,"*"
"Regional School District 01","=""2010012""","High Needs",35,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-High Needs",86,"*","*","*","*"
"Regional School District 04","=""2040012""","High Needs",33,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Non-High Needs",103,"*","*",0,0.0
"Regional School District 05","=""2050012""","High Needs",79,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-High Needs",341,"*","*","*","*"
"Regional School District 06","=""2060012""","High Needs",33,"*","*","*","*"
"Regional School District 06","=""2060012""","Non-High Needs",60,0,0.0,"*","*"
"Regional School District 07","=""2070012""","High Needs",46,"*","*","*","*"
"Regional School District 07","=""2070012""","Non-High Needs",165,"*","*","*","*"
"Regional School District 08","=""2080012""","High Needs",76,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-High Needs",221,"*","*","*","*"
"Regional School District 09","=""2090012""","High Needs",48,"*","*",0,0.0
"Regional School District 09","=""2090012""","Non-High Needs",204,"*","*","*","*"
"Regional School District 10","=""2100012""","High Needs",43,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-High Needs",175,"*","*","*","*"
"Regional School District 11","=""2110012""","High Needs",21,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-High Needs",19,0,"*",0,"*"
"Regional School District 12","=""2120012""","High Needs",26,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-High Needs",55,0,0.0,0,0.0
"Regional School District 13","=""2130012""","High Needs",32,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-High Needs",102,"*","*",0,0.0
"Regional School District 14","=""2140012""","High Needs",44,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-High Needs",167,0,0.0,"*","*"
"Regional School District 15","=""2150012""","High Needs",67,"*","*",0,0.0
"Regional School District 15","=""2150012""","Non-High Needs",262,"*","*","*","*"
"Regional School District 16","=""2160012""","High Needs",49,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-High Needs",132,"*","*",0,0.0
"Regional School District 17","=""2170012""","High Needs",42,"*","*",0,0.0
"Regional School District 17","=""2170012""","Non-High Needs",111,0,0.0,0,0.0
"Regional School District 18","=""2180012""","High Needs",13,"*","*",0,"*"
"Regional School District 18","=""2180012""","Non-High Needs",95,0,0.0,"*","*"
"Regional School District 19","=""2190012""","High Needs",85,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-High Needs",208,"*","*","*","*"
"Ridgefield School District","=""1180011""","High Needs",67,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-High Needs",392,"*","*","*","*"
"Rocky Hill School District","=""1190011""","High Needs",40,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-High Needs",143,"*","*","*","*"
"Seymour School District","=""1240011""","High Needs",52,"*","*","*","*"
"Seymour School District","=""1240011""","Non-High Needs",86,"*","*","*","*"
"Shelton School District","=""1260011""","High Needs",110,"*","*","*","*"
"Shelton School District","=""1260011""","Non-High Needs",259,"*","*","*","*"
"Simsbury School District","=""1280011""","High Needs",82,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-High Needs",318,"*","*","*","*"
"Somers School District","=""1290011""","High Needs",26,0,0.0,"*","*"
"Somers School District","=""1290011""","Non-High Needs",105,0,0.0,"*","*"
"South Windsor School District","=""1320011""","High Needs",79,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-High Needs",269,"*","*","*","*"
"Southington School District","=""1310011""","High Needs",130,"*","*","*","*"
"Southington School District","=""1310011""","Non-High Needs",382,"*","*","*","*"
"Stafford School District","=""1340011""","High Needs",50,"*","*","*","*"
"Stafford School District","=""1340011""","Non-High Needs",92,0,0.0,"*","*"
"Stamford Academy District","=""2820013""","High Needs",57,32,56.1,11,19.3
"Stamford School District","=""1350011""","High Needs",737,"*","*","*","*"
"Stamford School District","=""1350011""","Non-High Needs",463,"*","*","*","*"
"Stonington School District","=""1370011""","High Needs",54,"*","*","*","*"
"Stonington School District","=""1370011""","Non-High Needs",123,0,0.0,0,0.0
"Stratford School District","=""1380011""","High Needs",306,"*","*","*","*"
"Stratford School District","=""1380011""","Non-High Needs",340,"*","*","*","*"
"Suffield School District","=""1390011""","High Needs",43,"*","*","*","*"
"Suffield School District","=""1390011""","Non-High Needs",171,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","High Needs","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-High Needs","*","*","*","*","*"
"The Gilbert School District","=""9020022""","High Needs",47,"*","*","*","*"
"The Gilbert School District","=""9020022""","Non-High Needs",43,"*","*","*","*"
"Thomaston School District","=""1400011""","High Needs",24,"*","*",0,0.0
"Thomaston School District","=""1400011""","Non-High Needs",48,"*","*",0,0.0
"Thompson School District","=""1410011""","High Needs",38,"*","*","*","*"
"Thompson School District","=""1410011""","Non-High Needs",48,0,0.0,"*","*"
"Tolland School District","=""1420011""","High Needs",37,"*","*","*","*"
"Tolland School District","=""1420011""","Non-High Needs",192,"*","*","*","*"
"Torrington School District","=""1430011""","High Needs",157,"*","*","*","*"
"Torrington School District","=""1430011""","Non-High Needs",115,"*","*","*","*"
"Trumbull School District","=""1440011""","High Needs",120,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-High Needs",435,"*","*","*","*"
"Unified School District #1","=""3360015""","High Needs","*","*","*","*","*"
"Unified School District #1","=""3360015""","Non-High Needs","*","*","*","*","*"
"Unified School District #2","=""3470015""","High Needs","*","*","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*","*","*"
"Vernon School District","=""1460011""","High Needs",136,"*","*","*","*"
"Vernon School District","=""1460011""","Non-High Needs",163,"*","*","*","*"
"Wallingford School District","=""1480011""","High Needs",144,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-High Needs",346,"*","*","*","*"
"Waterbury School District","=""1510011""","High Needs",1163,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-High Needs",187,"*","*","*","*"
"Waterford School District","=""1520011""","High Needs",50,"*","*","*","*"
"Waterford School District","=""1520011""","Non-High Needs",153,0,0.0,"*","*"
"Watertown School District","=""1530011""","High Needs",79,"*","*","*","*"
"Watertown School District","=""1530011""","Non-High Needs",151,"*","*","*","*"
"West Hartford School District","=""1550011""","High Needs",258,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-High Needs",483,"*","*","*","*"
"West Haven School District","=""1560011""","High Needs",297,"*","*","*","*"
"West Haven School District","=""1560011""","Non-High Needs",127,"*","*","*","*"
"Westbrook School District","=""1540011""","High Needs",16,"*","*",0,"*"
"Westbrook School District","=""1540011""","Non-High Needs",56,0,0.0,0,0.0
"Weston School District","=""1570011""","High Needs",27,"*","*",0,0.0
"Weston School District","=""1570011""","Non-High Needs",153,0,0.0,"*","*"
"Westport School District","=""1580011""","High Needs",90,"*","*","*","*"
"Westport School District","=""1580011""","Non-High Needs",362,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","High Needs",96,"*","*","*","*"
"Wethersfield School District","=""1590011""","Non-High Needs",211,"*","*","*","*"
"Wilton School District","=""1610011""","High Needs",47,"*","*",0,0.0
"Wilton School District","=""1610011""","Non-High Needs",254,"*","*",0,0.0
"Windham School District","=""1630011""","High Needs",142,9,6.3,"*","*"
"Windham School District","=""1630011""","Non-High Needs",41,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","High Needs",60,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-High Needs",78,"*","*",0,0.0
"Windsor School District","=""1640011""","High Needs",140,"*","*","*","*"
"Windsor School District","=""1640011""","Non-High Needs",158,"*","*","*","*"
"Wolcott School District","=""1660011""","High Needs",93,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-High Needs",152,"*","*",0,0.0
"Woodstock Academy District","=""9030022""","High Needs",42,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-High Needs",236,"*","*","*","*"

