"Four-Year Graduation Rates, 2014-15"
"All Districts, Special Education Status"

"",,,,"Non-Graduates",,,
"Explorations District","=""2720013""","Special Education",10,0,"*","*","*"
"Fairfield School District","=""0510011""","Non-Special Education",624,6,1.0,9,1.4
"Fairfield School District","=""0510011""","Special Education",93,18,19.4,8,8.6
"Farmington School District","=""0520011""","Non-Special Education",295,"*","*","*","*"
"Farmington School District","=""0520011""","Special Education",40,"*","*","*","*"
"Glastonbury School District","=""0540011""","Non-Special Education",469,"*","*","*","*"
"Glastonbury School District","=""0540011""","Special Education",55,"*","*","*","*"
"Granby School District","=""0560011""","Non-Special Education",149,"*","*","*","*"
"Granby School District","=""0560011""","Special Education",16,0,"*","*","*"
"Greenwich School District","=""0570011""","Non-Special Education",558,"*","*","*","*"
"Greenwich School District","=""0570011""","Special Education",89,"*","*","*","*"
"Griswold School District","=""0580011""","Non-Special Education",123,"*","*","*","*"
"Griswold School District","=""0580011""","Special Education",25,"*","*","*","*"
"Groton School District","=""0590011""","Non-Special Education",239,0,0.0,"*","*"
"Groton School District","=""0590011""","Special Education",33,"*","*","*","*"
"Guilford School District","=""0600011""","Non-Special Education",242,0,0.0,"*","*"
"Guilford School District","=""0600011""","Special Education",32,"*","*","*","*"
"Hamden School District","=""0620011""","Non-Special Education",385,7,1.8,20,5.2
"Hamden School District","=""0620011""","Special Education",80,16,20.0,11,13.8
"Hartford School District","=""0640011""","Non-Special Education",1215,102,8.4,211,17.4
"Hartford School District","=""0640011""","Special Education",269,70,26.0,60,22.3
"Killingly School District","=""0690011""","Non-Special Education",170,11,6.5,17,10.0
"Killingly School District","=""0690011""","Special Education",33,10,30.3,9,27.3
"Learn","=""2450014""","Non-Special Education",150,"*","*","*","*"
"Learn","=""2450014""","Special Education",26,"*","*","*","*"
"Lebanon School District","=""0710011""","Non-Special Education",80,0,0.0,"*","*"
"Lebanon School District","=""0710011""","Special Education",15,"*","*",0,"*"
"Ledyard School District","=""0720011""","Non-Special Education",199,"*","*","*","*"
"Ledyard School District","=""0720011""","Special Education",34,"*","*","*","*"
"Litchfield School District","=""0740011""","Non-Special Education",59,0,0.0,0,0.0
"Litchfield School District","=""0740011""","Special Education",11,0,"*",0,"*"
"Madison School District","=""0760011""","Non-Special Education",268,0,0.0,"*","*"
"Madison School District","=""0760011""","Special Education",41,"*","*",0,0.0
"Manchester School District","=""0770011""","Non-Special Education",372,12,3.2,38,10.2
"Manchester School District","=""0770011""","Special Education",82,17,20.7,20,24.4
"Meriden School District","=""0800011""","Non-Special Education",509,19,3.7,84,16.5
"Meriden School District","=""0800011""","Special Education",117,30,25.6,30,25.6
"Middletown School District","=""0830011""","Non-Special Education",267,"*","*","*","*"
"Middletown School District","=""0830011""","Special Education",48,"*","*","*","*"
"Milford School District","=""0840011""","Non-Special Education",384,"*","*","*","*"
"Milford School District","=""0840011""","Special Education",75,"*","*","*","*"
"Monroe School District","=""0850011""","Non-Special Education",294,0,0.0,"*","*"
"Monroe School District","=""0850011""","Special Education",27,"*","*","*","*"
"Montville School District","=""0860011""","Non-Special Education",162,"*","*","*","*"
"Montville School District","=""0860011""","Special Education",17,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-Special Education",283,9,3.2,23,8.1
"Naugatuck School District","=""0880011""","Special Education",54,8,14.8,9,16.7
"New Britain School District","=""0890011""","Non-Special Education",524,43,8.2,95,18.1
"New Britain School District","=""0890011""","Special Education",136,29,21.3,40,29.4
"New Canaan School District","=""0900011""","Non-Special Education",269,0,0.0,0,0.0
"New Canaan School District","=""0900011""","Special Education",38,"*","*",0,0.0
"New Fairfield School District","=""0910011""","Non-Special Education",240,0,0.0,"*","*"
"New Fairfield School District","=""0910011""","Special Education",24,"*","*","*","*"
"New Haven School District","=""0930011""","Non-Special Education",1277,68,5.3,214,16.8
"New Haven School District","=""0930011""","Special Education",208,51,24.5,37,17.8
"New London School District","=""0950011""","Non-Special Education",154,"*","*","*","*"
"New London School District","=""0950011""","Special Education",48,"*","*","*","*"
"New Milford School District","=""0960011""","Non-Special Education",305,"*","*","*","*"
"New Milford School District","=""0960011""","Special Education",66,"*","*","*","*"
"Newington School District","=""0940011""","Non-Special Education",308,"*","*","*","*"
"Newington School District","=""0940011""","Special Education",50,"*","*","*","*"
"Newtown School District","=""0970011""","Non-Special Education",414,"*","*","*","*"
"Newtown School District","=""0970011""","Special Education",39,"*","*","*","*"
"North Branford School District","=""0990011""","Non-Special Education",141,0,0.0,"*","*"
"North Branford School District","=""0990011""","Special Education",25,"*","*","*","*"
"North Haven School District","=""1010011""","Non-Special Education",256,"*","*","*","*"
"North Haven School District","=""1010011""","Special Education",40,"*","*","*","*"
"North Stonington School District","=""1020011""","Non-Special Education",45,0,0.0,"*","*"
"North Stonington School District","=""1020011""","Special Education",6,"*","*","*","*"
"Norwalk School District","=""1030011""","Non-Special Education",773,11,1.4,49,6.3
"Norwalk School District","=""1030011""","Special Education",103,14,13.6,17,16.5
"Norwich Free Academy District","=""9010022""","Non-Special Education",513,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Special Education",77,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-Special Education",106,0,0.0,"*","*"
"Old Saybrook School District","=""1060011""","Special Education",20,"*","*","*","*"
"Oxford School District","=""1080011""","Non-Special Education",114,"*","*","*","*"
"Oxford School District","=""1080011""","Special Education",11,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-Special Education",140,"*","*","*","*"
"Plainfield School District","=""1090011""","Special Education",28,"*","*","*","*"
"Plainville School District","=""1100011""","Non-Special Education",155,"*","*","*","*"
"Plainville School District","=""1100011""","Special Education",27,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-Special Education",100,"*","*","*","*"
"Plymouth School District","=""1110011""","Special Education",21,"*","*","*","*"
"Portland School District","=""1130011""","Non-Special Education",82,"*","*","*","*"
"Portland School District","=""1130011""","Special Education",10,"*","*","*","*"
"Putnam School District","=""1160011""","Non-Special Education",52,0,0.0,"*","*"
"Putnam School District","=""1160011""","Special Education",13,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-Special Education",75,"*","*","*","*"
"Regional School District 01","=""2010012""","Special Education",12,"*","*",0,"*"
"Regional School District 04","=""2040012""","Non-Special Education",155,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Special Education",27,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-Special Education",376,"*","*","*","*"
"Regional School District 05","=""2050012""","Special Education",41,"*","*","*","*"
"Regional School District 06","=""2060012""","Non-Special Education",76,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Special Education",11,"*","*","*","*"
"Regional School District 07","=""2070012""","Non-Special Education",125,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Special Education",18,"*","*",0,"*"
"Regional School District 08","=""2080012""","Non-Special Education",234,"*","*","*","*"
"Regional School District 08","=""2080012""","Special Education",35,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-Special Education",229,"*","*","*","*"
"Regional School District 09","=""2090012""","Special Education",27,"*","*",0,0.0
"Regional School District 10","=""2100012""","Non-Special Education",168,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Special Education",23,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-Special Education",38,0,0.0,0,0.0
"Regional School District 11","=""2110012""","Special Education",13,"*","*",0,"*"
"Regional School District 12","=""2120012""","Non-Special Education",56,"*","*","*","*"
"Regional School District 12","=""2120012""","Special Education",16,0,"*",0,"*"
"Regional School District 13","=""2130012""","Non-Special Education",120,0,0.0,0,0.0
"Regional School District 13","=""2130012""","Special Education",34,13,38.2,0,0.0
"Regional School District 14","=""2140012""","Non-Special Education",165,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Special Education",24,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-Special Education",260,"*","*","*","*"
"Regional School District 15","=""2150012""","Special Education",33,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-Special Education",157,"*","*","*","*"
"Regional School District 16","=""2160012""","Special Education",10,"*","*",0,"*"
"Regional School District 17","=""2170012""","Non-Special Education",147,0,0.0,0,0.0
"Regional School District 17","=""2170012""","Special Education",21,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-Special Education",78,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Special Education",11,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-Special Education",251,"*","*","*","*"
"Regional School District 19","=""2190012""","Special Education",41,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-Special Education",387,"*","*","*","*"
"Ridgefield School District","=""1180011""","Special Education",59,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-Special Education",174,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Special Education",22,"*","*","*","*"
"Seymour School District","=""1240011""","Non-Special Education",131,"*","*","*","*"
"Seymour School District","=""1240011""","Special Education",17,"*","*","*","*"
"Shelton School District","=""1260011""","Non-Special Education",328,"*","*","*","*"
"Shelton School District","=""1260011""","Special Education",42,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-Special Education",328,"*","*","*","*"
"Simsbury School District","=""1280011""","Special Education",54,"*","*","*","*"
"Somers School District","=""1290011""","Non-Special Education",117,"*","*","*","*"
"Somers School District","=""1290011""","Special Education",13,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-Special Education",303,0,0.0,9,3.0
"South Windsor School District","=""1320011""","Special Education",52,12,23.1,6,11.5
"Southington School District","=""1310011""","Non-Special Education",437,"*","*","*","*"
"Southington School District","=""1310011""","Special Education",82,"*","*","*","*"
"Stafford School District","=""1340011""","Non-Special Education",75,"*","*","*","*"
"Stafford School District","=""1340011""","Special Education",17,"*","*","*","*"
"Stamford Academy District","=""2820013""","Non-Special Education",40,"*","*","*","*"
"Stamford Academy District","=""2820013""","Special Education",8,"*","*","*","*"
"Stamford School District","=""1350011""","Non-Special Education",1046,28,2.7,75,7.2
"Stamford School District","=""1350011""","Special Education",171,38,22.2,10,5.8
"Stonington School District","=""1370011""","Non-Special Education",179,"*","*","*","*"
"Stonington School District","=""1370011""","Special Education",21,"*","*","*","*"
"Stratford School District","=""1380011""","Non-Special Education",493,"*","*","*","*"
"Stratford School District","=""1380011""","Special Education",42,"*","*","*","*"
"Suffield School District","=""1390011""","Non-Special Education",185,0,0.0,"*","*"
"Suffield School District","=""1390011""","Special Education",27,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-Special Education","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Special Education","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Non-Special Education",74,"*","*","*","*"
"The Gilbert School District","=""9020022""","Special Education",16,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-Special Education",55,0,0.0,0,0.0
"Thomaston School District","=""1400011""","Special Education",8,"*","*","*","*"
"Thompson School District","=""1410011""","Non-Special Education",61,0,0.0,"*","*"
"Thompson School District","=""1410011""","Special Education",9,0,"*","*","*"
"Tolland School District","=""1420011""","Non-Special Education",193,0,0.0,"*","*"
"Tolland School District","=""1420011""","Special Education",19,"*","*","*","*"
"Torrington School District","=""1430011""","Non-Special Education",214,7,3.3,14,6.5
"Torrington School District","=""1430011""","Special Education",68,13,19.1,12,17.6
"Trumbull School District","=""1440011""","Non-Special Education",487,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Special Education",47,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-Special Education",240,"*","*",195,81.3
"Unified School District #1","=""3360015""","Special Education",172,"*","*",135,78.5
"Unified School District #2","=""3470015""","Non-Special Education",12,0,"*","*","*"
"Unified School District #2","=""3470015""","Special Education",30,"*","*","*","*"
"Vernon School District","=""1460011""","Non-Special Education",198,"*","*","*","*"
"Vernon School District","=""1460011""","Special Education",46,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-Special Education",431,"*","*","*","*"
"Wallingford School District","=""1480011""","Special Education",71,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-Special Education",1096,24,2.2,252,23.0
"Waterbury School District","=""1510011""","Special Education",248,48,19.4,89,35.9
"Waterford School District","=""1520011""","Non-Special Education",181,0,0.0,"*","*"
"Waterford School District","=""1520011""","Special Education",35,"*","*","*","*"
"Watertown School District","=""1530011""","Non-Special Education",173,0,0.0,"*","*"
"Watertown School District","=""1530011""","Special Education",32,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-Special Education",631,"*","*","*","*"
"West Hartford School District","=""1550011""","Special Education",107,"*","*","*","*"
"West Haven School District","=""1560011""","Non-Special Education",377,9,2.4,66,17.5
"West Haven School District","=""1560011""","Special Education",47,10,21.3,10,21.3
"Westbrook School District","=""1540011""","Non-Special Education",72,"*","*",0,0.0
"Westbrook School District","=""1540011""","Special Education",6,0,"*",0,"*"
"Weston School District","=""1570011""","Non-Special Education",143,0,0.0,"*","*"
"Weston School District","=""1570011""","Special Education",24,"*","*","*","*"
"Westport School District","=""1580011""","Non-Special Education",412,"*","*",0,0.0
"Westport School District","=""1580011""","Special Education",50,"*","*","*","*"
"Wethersfield School District","=""1590011""","Non-Special Education",252,"*","*","*","*"
"Wethersfield School District","=""1590011""","Special Education",32,"*","*","*","*"
"Wilton School District","=""1610011""","Non-Special Education",279,"*","*","*","*"
"Wilton School District","=""1610011""","Special Education",51,"*","*",0,0.0
"Windham School District","=""1630011""","Non-Special Education",100,"*","*","*","*"
"Windham School District","=""1630011""","Special Education",30,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-Special Education",112,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Special Education",19,"*","*","*","*"
"Windsor School District","=""1640011""","Non-Special Education",251,"*","*","*","*"
"Windsor School District","=""1640011""","Special Education",59,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-Special Education",156,0,0.0,"*","*"
"Wolcott School District","=""1660011""","Special Education",24,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-Special Education",268,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Special Education",18,"*","*",0,"*"

