"Four-Year Graduation Rates, 2014-15"
"All Districts, English Learner Status"

"",,,,"Graduates",
"East Windsor School District","=""0470011""","Non-ELL","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","ELL","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-ELL","*","*","*"
"Ellington School District","=""0480011""","ELL","*","*","*"
"Ellington School District","=""0480011""","Non-ELL","*","*","*"
"Elm City College Preparatory School District","=""2890013""","ELL","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Non-ELL","*","*","*"
"Enfield School District","=""0490011""","ELL","*","*","*"
"Enfield School District","=""0490011""","Non-ELL","*","*","*"
"Explorations District","=""2720013""","ELL","N/A","N/A","N/A"
"Explorations District","=""2720013""","Non-ELL",23,"*","*"
"Fairfield School District","=""0510011""","ELL",18,"*","*"
"Fairfield School District","=""0510011""","Non-ELL",699,"*","*"
"Farmington School District","=""0520011""","ELL","*","*","*"
"Farmington School District","=""0520011""","Non-ELL","*","*","*"
"Glastonbury School District","=""0540011""","ELL",10,10,"*"
"Glastonbury School District","=""0540011""","Non-ELL",514,502,97.7
"Granby School District","=""0560011""","ELL","*","*","*"
"Granby School District","=""0560011""","Non-ELL","*","*","*"
"Greenwich School District","=""0570011""","ELL",29,23,79.3
"Greenwich School District","=""0570011""","Non-ELL",618,593,96.0
"Griswold School District","=""0580011""","ELL","N/A","N/A","N/A"
"Griswold School District","=""0580011""","Non-ELL",148,131,88.5
"Groton School District","=""0590011""","ELL",7,"*","*"
"Groton School District","=""0590011""","Non-ELL",265,"*","*"
"Guilford School District","=""0600011""","ELL","N/A","N/A","N/A"
"Guilford School District","=""0600011""","Non-ELL",274,260,94.9
"Hamden School District","=""0620011""","ELL",16,12,"*"
"Hamden School District","=""0620011""","Non-ELL",449,399,88.9
"Hartford School District","=""0640011""","ELL",255,139,54.5
"Hartford School District","=""0640011""","Non-ELL",1229,902,73.4
"Killingly School District","=""0690011""","ELL","*","*","*"
"Killingly School District","=""0690011""","Non-ELL","*","*","*"
"Learn","=""2450014""","ELL","*","*","*"
"Learn","=""2450014""","Non-ELL","*","*","*"
"Lebanon School District","=""0710011""","ELL","N/A","N/A","N/A"
"Lebanon School District","=""0710011""","Non-ELL",95,90,94.7
"Ledyard School District","=""0720011""","ELL","*","*","*"
"Ledyard School District","=""0720011""","Non-ELL","*","*","*"
"Litchfield School District","=""0740011""","ELL","*","*","*"
"Litchfield School District","=""0740011""","Non-ELL","*","*","*"
"Madison School District","=""0760011""","ELL","N/A","N/A","N/A"
"Madison School District","=""0760011""","Non-ELL",309,305,98.7
"Manchester School District","=""0770011""","ELL",21,15,71.4
"Manchester School District","=""0770011""","Non-ELL",433,352,81.3
"Meriden School District","=""0800011""","ELL",77,55,71.4
"Meriden School District","=""0800011""","Non-ELL",549,408,74.3
"Middletown School District","=""0830011""","ELL",7,"*","*"
"Middletown School District","=""0830011""","Non-ELL",308,"*","*"
"Milford School District","=""0840011""","ELL","*","*","*"
"Milford School District","=""0840011""","Non-ELL","*","*","*"
"Monroe School District","=""0850011""","ELL","N/A","N/A","N/A"
"Monroe School District","=""0850011""","Non-ELL",321,313,97.5
"Montville School District","=""0860011""","ELL","*","*","*"
"Montville School District","=""0860011""","Non-ELL","*","*","*"
"Naugatuck School District","=""0880011""","ELL",8,8,"*"
"Naugatuck School District","=""0880011""","Non-ELL",329,280,85.1
"New Britain School District","=""0890011""","ELL",132,80,60.6
"New Britain School District","=""0890011""","Non-ELL",528,373,70.6
"New Canaan School District","=""0900011""","ELL","*","*","*"
"New Canaan School District","=""0900011""","Non-ELL","*","*","*"
"New Fairfield School District","=""0910011""","ELL","N/A","N/A","N/A"
"New Fairfield School District","=""0910011""","Non-ELL",264,261,98.9
"New Haven School District","=""0930011""","ELL",162,91,56.2
"New Haven School District","=""0930011""","Non-ELL",1323,1024,77.4
"New London School District","=""0950011""","ELL",44,26,59.1
"New London School District","=""0950011""","Non-ELL",158,123,77.8
"New Milford School District","=""0960011""","ELL",7,"*","*"
"New Milford School District","=""0960011""","Non-ELL",364,"*","*"
"Newington School District","=""0940011""","ELL",16,"*","*"
"Newington School District","=""0940011""","Non-ELL",342,"*","*"
"Newtown School District","=""0970011""","ELL","*","*","*"
"Newtown School District","=""0970011""","Non-ELL","*","*","*"
"North Branford School District","=""0990011""","ELL","*","*","*"
"North Branford School District","=""0990011""","Non-ELL","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*"
"North Stonington School District","=""1020011""","ELL","N/A","N/A","N/A"
"North Stonington School District","=""1020011""","Non-ELL",51,47,92.2
"Norwalk School District","=""1030011""","ELL",83,63,75.9
"Norwalk School District","=""1030011""","Non-ELL",793,722,91.0
"Norwich Free Academy District","=""9010022""","ELL",54,43,79.6
"Norwich Free Academy District","=""9010022""","Non-ELL",536,474,88.4
"Old Saybrook School District","=""1060011""","ELL","*","*","*"
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*"
"Oxford School District","=""1080011""","ELL","*","*","*"
"Oxford School District","=""1080011""","Non-ELL","*","*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*"
"Plainfield School District","=""1090011""","Non-ELL","*","*","*"
"Plainville School District","=""1100011""","ELL","N/A","N/A","N/A"
"Plainville School District","=""1100011""","Non-ELL",182,162,89.0
"Plymouth School District","=""1110011""","ELL","*","*","*"
"Plymouth School District","=""1110011""","Non-ELL","*","*","*"
"Portland School District","=""1130011""","ELL","*","*","*"
"Portland School District","=""1130011""","Non-ELL","*","*","*"
"Putnam School District","=""1160011""","ELL","*","*","*"
"Putnam School District","=""1160011""","Non-ELL","*","*","*"
"Regional School District 01","=""2010012""","ELL","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL","*","*","*"
"Regional School District 04","=""2040012""","ELL","*","*","*"
"Regional School District 04","=""2040012""","Non-ELL","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*"
"Regional School District 06","=""2060012""","ELL","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL","*","*","*"
"Regional School District 07","=""2070012""","ELL","N/A","N/A","N/A"
"Regional School District 07","=""2070012""","Non-ELL",143,139,97.2
"Regional School District 08","=""2080012""","ELL","N/A","N/A","N/A"
"Regional School District 08","=""2080012""","Non-ELL",269,249,92.6
"Regional School District 09","=""2090012""","ELL","N/A","N/A","N/A"
"Regional School District 09","=""2090012""","Non-ELL",256,246,96.1
"Regional School District 10","=""2100012""","ELL","N/A","N/A","N/A"
"Regional School District 10","=""2100012""","Non-ELL",191,183,95.8
"Regional School District 11","=""2110012""","ELL","N/A","N/A","N/A"
"Regional School District 11","=""2110012""","Non-ELL",51,"*","*"
"Regional School District 12","=""2120012""","ELL","N/A","N/A","N/A"
"Regional School District 12","=""2120012""","Non-ELL",72,70,97.2
"Regional School District 13","=""2130012""","ELL","N/A","N/A","N/A"
"Regional School District 13","=""2130012""","Non-ELL",154,141,91.6
"Regional School District 14","=""2140012""","ELL","*","*","*"
"Regional School District 14","=""2140012""","Non-ELL","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*"
"Regional School District 16","=""2160012""","ELL","N/A","N/A","N/A"
"Regional School District 16","=""2160012""","Non-ELL",167,158,94.6
"Regional School District 17","=""2170012""","ELL","N/A","N/A","N/A"
"Regional School District 17","=""2170012""","Non-ELL",168,162,96.4
"Regional School District 18","=""2180012""","ELL","N/A","N/A","N/A"
"Regional School District 18","=""2180012""","Non-ELL",89,84,94.4
"Regional School District 19","=""2190012""","ELL","*","*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*"
"Ridgefield School District","=""1180011""","ELL",6,6,"*"
"Ridgefield School District","=""1180011""","Non-ELL",440,423,96.1
"Rocky Hill School District","=""1190011""","ELL","*","*","*"
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*"
"Seymour School District","=""1240011""","ELL","*","*","*"
"Seymour School District","=""1240011""","Non-ELL","*","*","*"
"Shelton School District","=""1260011""","ELL","*","*","*"
"Shelton School District","=""1260011""","Non-ELL","*","*","*"
"Simsbury School District","=""1280011""","ELL","*","*","*"
"Simsbury School District","=""1280011""","Non-ELL","*","*","*"
"Somers School District","=""1290011""","ELL","N/A","N/A","N/A"
"Somers School District","=""1290011""","Non-ELL",130,122,93.8
"South Windsor School District","=""1320011""","ELL","*","*","*"
"South Windsor School District","=""1320011""","Non-ELL","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*"
"Southington School District","=""1310011""","Non-ELL","*","*","*"
"Stafford School District","=""1340011""","ELL","N/A","N/A","N/A"
"Stafford School District","=""1340011""","Non-ELL",92,85,92.4
"Stamford Academy District","=""2820013""","ELL",6,0,"*"
"Stamford Academy District","=""2820013""","Non-ELL",42,16,38.1
"Stamford School District","=""1350011""","ELL",166,124,74.7
"Stamford School District","=""1350011""","Non-ELL",1051,940,89.4
"Stonington School District","=""1370011""","ELL","N/A","N/A","N/A"
"Stonington School District","=""1370011""","Non-ELL",200,181,90.5
"Stratford School District","=""1380011""","ELL",14,"*","*"
"Stratford School District","=""1380011""","Non-ELL",521,"*","*"
"Suffield School District","=""1390011""","ELL","N/A","N/A","N/A"
"Suffield School District","=""1390011""","Non-ELL",212,203,95.8
"The Bridge Academy District","=""2690013""","ELL","*","*","*"
"The Bridge Academy District","=""2690013""","Non-ELL","*","*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*"
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*"
"Thomaston School District","=""1400011""","ELL","N/A","N/A","N/A"
"Thomaston School District","=""1400011""","Non-ELL",63,61,96.8
"Thompson School District","=""1410011""","ELL","N/A","N/A","N/A"
"Thompson School District","=""1410011""","Non-ELL",70,"*","*"
"Tolland School District","=""1420011""","ELL","N/A","N/A","N/A"
"Tolland School District","=""1420011""","Non-ELL",212,201,94.8
"Torrington School District","=""1430011""","ELL",26,19,73.1
"Torrington School District","=""1430011""","Non-ELL",256,217,84.8
"Trumbull School District","=""1440011""","ELL",8,8,"*"
"Trumbull School District","=""1440011""","Non-ELL",526,516,98.1
"Unified School District #1","=""3360015""","ELL",29,0,0.0
"Unified School District #1","=""3360015""","Non-ELL",383,10,2.6
"Unified School District #2","=""3470015""","ELL","*","*","*"
"Unified School District #2","=""3470015""","Non-ELL","*","*","*"
"Vernon School District","=""1460011""","ELL","*","*","*"
"Vernon School District","=""1460011""","Non-ELL","*","*","*"
"Wallingford School District","=""1480011""","ELL",9,"*","*"
"Wallingford School District","=""1480011""","Non-ELL",493,"*","*"
"Waterbury School District","=""1510011""","ELL",204,113,55.4
"Waterbury School District","=""1510011""","Non-ELL",1140,817,71.7
"Waterford School District","=""1520011""","ELL","*","*","*"
"Waterford School District","=""1520011""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*"
"West Hartford School District","=""1550011""","ELL",45,38,84.4
"West Hartford School District","=""1550011""","Non-ELL",693,650,93.8
"West Haven School District","=""1560011""","ELL",41,33,80.5
"West Haven School District","=""1560011""","Non-ELL",383,296,77.3
"Westbrook School District","=""1540011""","ELL","*","*","*"
"Westbrook School District","=""1540011""","Non-ELL","*","*","*"
"Weston School District","=""1570011""","ELL","N/A","N/A","N/A"
"Weston School District","=""1570011""","Non-ELL",167,161,96.4
"Westport School District","=""1580011""","ELL","*","*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*"
"Wethersfield School District","=""1590011""","ELL",11,8,"*"
"Wethersfield School District","=""1590011""","Non-ELL",273,250,91.6
"Wilton School District","=""1610011""","ELL","*","*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*"
"Windham School District","=""1630011""","ELL",24,20,83.3
"Windham School District","=""1630011""","Non-ELL",106,85,80.2
"Windsor Locks School District","=""1650011""","ELL","*","*","*"
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*"
"Windsor School District","=""1640011""","ELL",6,"*","*"
"Windsor School District","=""1640011""","Non-ELL",304,"*","*"
"Wolcott School District","=""1660011""","ELL","N/A","N/A","N/A"
"Wolcott School District","=""1660011""","Non-ELL",180,174,96.7
"Woodstock Academy District","=""9030022""","ELL","*","*","*"
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*"

