"Four-Year Graduation Rates, 2013-14"
"All Districts, English Learner Status"

"",,,,"Graduates",
"Ridgefield School District","=""1180011""","Non-ELL","*","*","*"
"Ridgefield School District","=""1180011""","ELL","*","*","*"
"Rocky Hill School District","=""1190011""","Non-ELL",177,162,91.5
"Rocky Hill School District","=""1190011""","ELL",6,6,"*"
"Seymour School District","=""1240011""","Non-ELL","*","*","*"
"Seymour School District","=""1240011""","ELL","*","*","*"
"Shelton School District","=""1260011""","Non-ELL","*","*","*"
"Shelton School District","=""1260011""","ELL","*","*","*"
"Simsbury School District","=""1280011""","Non-ELL","*","*","*"
"Simsbury School District","=""1280011""","ELL","*","*","*"
"Somers School District","=""1290011""","Non-ELL",131,"*","*"
"South Windsor School District","=""1320011""","Non-ELL","*","*","*"
"South Windsor School District","=""1320011""","ELL","*","*","*"
"Southington School District","=""1310011""","Non-ELL","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*"
"Stafford School District","=""1340011""","Non-ELL","*","*","*"
"Stafford School District","=""1340011""","ELL","*","*","*"
"Stamford Academy District","=""2820013""","Non-ELL",57,14,24.6
"Stamford School District","=""1350011""","Non-ELL",1101,992,90.1
"Stamford School District","=""1350011""","ELL",99,75,75.8
"Stonington School District","=""1370011""","Non-ELL",177,165,93.2
"Stratford School District","=""1380011""","Non-ELL",637,"*","*"
"Stratford School District","=""1380011""","ELL",9,"*","*"
"Suffield School District","=""1390011""","Non-ELL","*","*","*"
"Suffield School District","=""1390011""","ELL","*","*","*"
"The Bridge Academy District","=""2690013""","Non-ELL",34,30,88.2
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*"
"Thomaston School District","=""1400011""","Non-ELL",72,"*","*"
"Thompson School District","=""1410011""","Non-ELL",86,78,90.7
"Tolland School District","=""1420011""","Non-ELL",229,209,91.3
"Torrington School District","=""1430011""","Non-ELL",266,222,83.5
"Torrington School District","=""1430011""","ELL",6,6,"*"
"Trumbull School District","=""1440011""","Non-ELL",547,"*","*"
"Trumbull School District","=""1440011""","ELL",8,"*","*"
"Unified School District #1","=""3360015""","Non-ELL","*","*","*"
"Unified School District #1","=""3360015""","ELL","*","*","*"
"Unified School District #2","=""3470015""","Non-ELL",65,18,27.7
"Vernon School District","=""1460011""","Non-ELL",291,"*","*"
"Vernon School District","=""1460011""","ELL",8,"*","*"
"Wallingford School District","=""1480011""","Non-ELL",484,"*","*"
"Wallingford School District","=""1480011""","ELL",6,"*","*"
"Waterbury School District","=""1510011""","Non-ELL",1184,846,71.5
"Waterbury School District","=""1510011""","ELL",166,70,42.2
"Waterford School District","=""1520011""","Non-ELL","*","*","*"
"Waterford School District","=""1520011""","ELL","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",723,683,94.5
"West Hartford School District","=""1550011""","ELL",18,14,"*"
"West Haven School District","=""1560011""","Non-ELL",411,"*","*"
"West Haven School District","=""1560011""","ELL",13,"*","*"
"Westbrook School District","=""1540011""","Non-ELL",72,"*","*"
"Weston School District","=""1570011""","Non-ELL","*","*","*"
"Weston School District","=""1570011""","ELL","*","*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL",299,"*","*"
"Wethersfield School District","=""1590011""","ELL",8,"*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*"
"Windham School District","=""1630011""","Non-ELL",143,108,75.5
"Windham School District","=""1630011""","ELL",40,26,65.0
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*"
"Windsor Locks School District","=""1650011""","ELL","*","*","*"
"Windsor School District","=""1640011""","Non-ELL",292,"*","*"
"Windsor School District","=""1640011""","ELL",6,"*","*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*"
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*"
"Woodstock Academy District","=""9030022""","ELL","*","*","*"

