"Four-Year Graduation Rates, 2012-13"
"All Districts, Special Education Status"

"",,,,"Non-Graduates",,,
"Fairfield School District","=""0510011""","Special Education",81,"*","*","*","*"
"Farmington School District","=""0520011""","Non-Special Education",290,"*","*","*","*"
"Farmington School District","=""0520011""","Special Education",36,"*","*","*","*"
"Glastonbury School District","=""0540011""","Non-Special Education",488,0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Special Education",64,"*","*","*","*"
"Granby School District","=""0560011""","Non-Special Education",184,"*","*",0,0.0
"Granby School District","=""0560011""","Special Education",13,"*","*","*","*"
"Greenwich School District","=""0570011""","Non-Special Education",594,"*","*","*","*"
"Greenwich School District","=""0570011""","Special Education",97,"*","*","*","*"
"Griswold School District","=""0580011""","Non-Special Education",149,"*","*","*","*"
"Griswold School District","=""0580011""","Special Education",21,"*","*","*","*"
"Groton School District","=""0590011""","Non-Special Education",280,6,2.1,32,11.4
"Groton School District","=""0590011""","Special Education",47,12,25.5,8,17.0
"Guilford School District","=""0600011""","Non-Special Education",242,"*","*","*","*"
"Guilford School District","=""0600011""","Special Education",39,"*","*","*","*"
"Hamden School District","=""0620011""","Non-Special Education",388,"*","*","*","*"
"Hamden School District","=""0620011""","Special Education",67,"*","*","*","*"
"Hartford School District","=""0640011""","Non-Special Education",1175,51,4.3,226,19.2
"Hartford School District","=""0640011""","Special Education",243,42,17.3,85,35.0
"Killingly School District","=""0690011""","Non-Special Education",190,16,8.4,23,12.1
"Killingly School District","=""0690011""","Special Education",33,9,27.3,8,24.2
"Learn","=""2450014""","Non-Special Education",36,"*","*","*","*"
"Learn","=""2450014""","Special Education",7,0,"*",0,"*"
"Lebanon School District","=""0710011""","Non-Special Education",109,"*","*","*","*"
"Lebanon School District","=""0710011""","Special Education",9,0,"*",0,"*"
"Ledyard School District","=""0720011""","Non-Special Education",203,"*","*","*","*"
"Ledyard School District","=""0720011""","Special Education",29,"*","*","*","*"
"Lisbon School District","=""0730011""","Non-Special Education","*","*","*","*","*"
"Lisbon School District","=""0730011""","Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Non-Special Education",79,0,0.0,"*","*"
"Litchfield School District","=""0740011""","Special Education",9,0,"*",0,"*"
"Madison School District","=""0760011""","Non-Special Education",277,"*","*",0,0.0
"Madison School District","=""0760011""","Special Education",40,"*","*",0,0.0
"Manchester School District","=""0770011""","Non-Special Education",406,29,7.1,53,13.1
"Manchester School District","=""0770011""","Special Education",73,21,28.8,18,24.7
"Meriden School District","=""0800011""","Non-Special Education",534,28,5.2,101,18.9
"Meriden School District","=""0800011""","Special Education",105,31,29.5,29,27.6
"Middletown School District","=""0830011""","Non-Special Education",316,12,3.8,37,11.7
"Middletown School District","=""0830011""","Special Education",63,16,25.4,7,11.1
"Milford School District","=""0840011""","Non-Special Education",427,"*","*","*","*"
"Milford School District","=""0840011""","Special Education",98,"*","*","*","*"
"Monroe School District","=""0850011""","Non-Special Education",276,"*","*","*","*"
"Monroe School District","=""0850011""","Special Education",33,"*","*","*","*"
"Montville School District","=""0860011""","Non-Special Education",161,"*","*","*","*"
"Montville School District","=""0860011""","Special Education",27,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-Special Education",282,21,7.4,29,10.3
"Naugatuck School District","=""0880011""","Special Education",53,13,24.5,11,20.8
"New Britain School District","=""0890011""","Non-Special Education",541,56,10.4,133,24.6
"New Britain School District","=""0890011""","Special Education",113,35,31.0,32,28.3
"New Canaan School District","=""0900011""","Non-Special Education",295,"*","*","*","*"
"New Canaan School District","=""0900011""","Special Education",44,"*","*","*","*"
"New Fairfield School District","=""0910011""","Non-Special Education",233,"*","*","*","*"
"New Fairfield School District","=""0910011""","Special Education",25,0,0.0,"*","*"
"New Haven School District","=""0930011""","Non-Special Education",1167,66,5.7,241,20.7
"New Haven School District","=""0930011""","Special Education",148,37,25.0,32,21.6
"New London School District","=""0950011""","Non-Special Education",220,19,8.6,51,23.2
"New London School District","=""0950011""","Special Education",37,8,21.6,14,37.8
"New Milford School District","=""0960011""","Non-Special Education",337,"*","*","*","*"
"New Milford School District","=""0960011""","Special Education",55,"*","*","*","*"
"Newington School District","=""0940011""","Non-Special Education",337,6,1.8,15,4.5
"Newington School District","=""0940011""","Special Education",39,10,25.6,6,15.4
"Newtown School District","=""0970011""","Non-Special Education",428,"*","*","*","*"
"Newtown School District","=""0970011""","Special Education",43,"*","*","*","*"
"North Branford School District","=""0990011""","Non-Special Education",149,"*","*","*","*"
"North Branford School District","=""0990011""","Special Education",21,"*","*","*","*"
"North Haven School District","=""1010011""","Non-Special Education",274,"*","*","*","*"
"North Haven School District","=""1010011""","Special Education",40,"*","*","*","*"
"North Stonington School District","=""1020011""","Non-Special Education","*","*","*","*","*"
"North Stonington School District","=""1020011""","Special Education","*","*","*","*","*"
"Norwalk School District","=""1030011""","Non-Special Education",698,22,3.2,74,10.6
"Norwalk School District","=""1030011""","Special Education",82,13,15.9,10,12.2
"Norwich Free Academy District","=""9010022""","Non-Special Education",508,16,3.1,46,9.1
"Norwich Free Academy District","=""9010022""","Special Education",107,37,34.6,17,15.9
"Old Saybrook School District","=""1060011""","Non-Special Education",129,0,0.0,"*","*"
"Old Saybrook School District","=""1060011""","Special Education",10,0,"*","*","*"
"Oxford School District","=""1080011""","Non-Special Education",146,0,0.0,"*","*"
"Oxford School District","=""1080011""","Special Education",9,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-Special Education",170,"*","*","*","*"
"Plainfield School District","=""1090011""","Special Education",33,"*","*","*","*"
"Plainville School District","=""1100011""","Non-Special Education",176,"*","*","*","*"
"Plainville School District","=""1100011""","Special Education",30,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-Special Education",117,"*","*","*","*"
"Plymouth School District","=""1110011""","Special Education",11,"*","*","*","*"
"Portland School District","=""1130011""","Non-Special Education",86,0,0.0,11,12.8
"Portland School District","=""1130011""","Special Education",7,"*","*",0,"*"
"Putnam School District","=""1160011""","Non-Special Education",76,"*","*","*","*"
"Putnam School District","=""1160011""","Special Education",20,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-Special Education",97,"*","*","*","*"
"Regional School District 01","=""2010012""","Special Education",12,"*","*",0,"*"
"Regional School District 04","=""2040012""","Non-Special Education",142,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Special Education",21,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-Special Education",352,"*","*","*","*"
"Regional School District 05","=""2050012""","Special Education",44,"*","*","*","*"
"Regional School District 06","=""2060012""","Non-Special Education",84,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Special Education",13,0,"*","*","*"
"Regional School District 07","=""2070012""","Non-Special Education",169,"*","*","*","*"
"Regional School District 07","=""2070012""","Special Education",25,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-Special Education",246,"*","*","*","*"
"Regional School District 08","=""2080012""","Special Education",39,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-Special Education",209,"*","*","*","*"
"Regional School District 09","=""2090012""","Special Education",31,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-Special Education",174,"*","*","*","*"
"Regional School District 10","=""2100012""","Special Education",24,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-Special Education",31,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Special Education",13,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-Special Education",72,"*","*","*","*"
"Regional School District 12","=""2120012""","Special Education",19,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-Special Education",127,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Special Education",26,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-Special Education",175,"*","*","*","*"
"Regional School District 14","=""2140012""","Special Education",26,"*","*",0,0.0
"Regional School District 15","=""2150012""","Non-Special Education",270,"*","*","*","*"
"Regional School District 15","=""2150012""","Special Education",50,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-Special Education",173,"*","*","*","*"
"Regional School District 16","=""2160012""","Special Education",13,"*","*",0,"*"
"Regional School District 17","=""2170012""","Non-Special Education",135,"*","*",0,0.0
"Regional School District 17","=""2170012""","Special Education",29,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-Special Education",99,"*","*","*","*"
"Regional School District 18","=""2180012""","Special Education",15,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-Special Education",267,8,3.0,7,2.6
"Regional School District 19","=""2190012""","Special Education",49,18,36.7,6,12.2
"Ridgefield School District","=""1180011""","Non-Special Education",372,"*","*","*","*"
"Ridgefield School District","=""1180011""","Special Education",42,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-Special Education",153,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Special Education",24,"*","*","*","*"
"Seymour School District","=""1240011""","Non-Special Education",163,"*","*","*","*"
"Seymour School District","=""1240011""","Special Education",18,"*","*","*","*"
"Shelton School District","=""1260011""","Non-Special Education",368,11,3.0,"*","*"
"Shelton School District","=""1260011""","Special Education",26,11,42.3,"*","*"
"Simsbury School District","=""1280011""","Non-Special Education",351,"*","*","*","*"
"Simsbury School District","=""1280011""","Special Education",49,"*","*","*","*"
"Somers School District","=""1290011""","Non-Special Education",131,"*","*","*","*"
"Somers School District","=""1290011""","Special Education",15,"*","*",0,"*"
"South Windsor School District","=""1320011""","Non-Special Education",341,"*","*","*","*"
"South Windsor School District","=""1320011""","Special Education",45,"*","*","*","*"
"Southington School District","=""1310011""","Non-Special Education",425,14,3.3,14,3.3
"Southington School District","=""1310011""","Special Education",65,9,13.8,7,10.8
"Stafford School District","=""1340011""","Non-Special Education",117,"*","*","*","*"
"Stafford School District","=""1340011""","Special Education",12,"*","*","*","*"
"Stamford Academy District","=""2820013""","Non-Special Education",31,"*","*",6,19.4
"Stamford Academy District","=""2820013""","Special Education",6,"*","*",0,"*"
"Stamford School District","=""1350011""","Non-Special Education",1100,43,3.9,71,6.5
"Stamford School District","=""1350011""","Special Education",118,12,10.2,9,7.6
"Stonington School District","=""1370011""","Non-Special Education",175,0,0.0,"*","*"
"Stonington School District","=""1370011""","Special Education",27,"*","*","*","*"
"Stratford School District","=""1380011""","Non-Special Education",493,6,1.2,23,4.7
"Stratford School District","=""1380011""","Special Education",76,25,32.9,11,14.5
"Suffield School District","=""1390011""","Non-Special Education",197,"*","*","*","*"
"Suffield School District","=""1390011""","Special Education",23,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-Special Education",30,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Special Education",6,"*","*","*","*"
"The Gilbert School District","=""9020022""","Non-Special Education",78,"*","*","*","*"
"The Gilbert School District","=""9020022""","Special Education",16,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-Special Education",66,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Special Education",14,"*","*","*","*"
"Thompson School District","=""1410011""","Non-Special Education",76,"*","*","*","*"
"Thompson School District","=""1410011""","Special Education",11,"*","*",0,"*"
"Tolland School District","=""1420011""","Non-Special Education",222,"*","*","*","*"
"Tolland School District","=""1420011""","Special Education",22,"*","*",0,0.0
"Torrington School District","=""1430011""","Non-Special Education",230,"*","*","*","*"
"Torrington School District","=""1430011""","Special Education",48,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-Special Education",515,"*","*","*","*"
"Trumbull School District","=""1440011""","Special Education",35,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-Special Education",255,"*","*",177,69.4
"Unified School District #1","=""3360015""","Special Education",117,"*","*",61,52.1
"Unified School District #2","=""3470015""","Non-Special Education",34,"*","*",19,55.9
"Unified School District #2","=""3470015""","Special Education",29,"*","*",17,58.6
"Vernon School District","=""1460011""","Non-Special Education",207,"*","*","*","*"
"Vernon School District","=""1460011""","Special Education",35,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-Special Education",464,13,2.8,16,3.4
"Wallingford School District","=""1480011""","Special Education",71,9,12.7,11,15.5
"Waterbury School District","=""1510011""","Non-Special Education",1079,23,2.1,294,27.2
"Waterbury School District","=""1510011""","Special Education",221,41,18.6,78,35.3
"Waterford School District","=""1520011""","Non-Special Education",208,0,0.0,"*","*"
"Waterford School District","=""1520011""","Special Education",35,"*","*","*","*"
"Watertown School District","=""1530011""","Non-Special Education",237,"*","*","*","*"
"Watertown School District","=""1530011""","Special Education",35,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-Special Education",747,"*","*","*","*"
"West Hartford School District","=""1550011""","Special Education",88,"*","*","*","*"
"West Haven School District","=""1560011""","Non-Special Education",397,22,5.5,91,22.9
"West Haven School District","=""1560011""","Special Education",42,12,28.6,8,19.0
"Westbrook School District","=""1540011""","Non-Special Education",71,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Special Education",7,0,"*","*","*"
"Weston School District","=""1570011""","Non-Special Education",186,0,0.0,0,0.0
"Weston School District","=""1570011""","Special Education",22,"*","*",0,0.0
"Westport School District","=""1580011""","Non-Special Education",410,"*","*",0,0.0
"Westport School District","=""1580011""","Special Education",56,"*","*",0,0.0
"Wethersfield School District","=""1590011""","Non-Special Education",242,"*","*","*","*"
"Wethersfield School District","=""1590011""","Special Education",28,"*","*","*","*"
"Wilton School District","=""1610011""","Non-Special Education",274,"*","*","*","*"
"Wilton School District","=""1610011""","Special Education",52,"*","*","*","*"
"Windham School District","=""1630011""","Non-Special Education",161,"*","*","*","*"
"Windham School District","=""1630011""","Special Education",37,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-Special Education",124,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Special Education",16,"*","*","*","*"
"Windsor School District","=""1640011""","Non-Special Education",308,26,8.4,22,7.1
"Windsor School District","=""1640011""","Special Education",47,9,19.1,9,19.1
"Wolcott School District","=""1660011""","Non-Special Education",197,"*","*","*","*"
"Wolcott School District","=""1660011""","Special Education",24,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-Special Education",266,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Special Education",18,"*","*","*","*"

