"Four-Year Graduation Rates, 2013-14"
"All Districts, High Needs Status"

"",,,,"Graduates",
"Fairfield School District","=""0510011""","High Needs",170,134,78.8
"Fairfield School District","=""0510011""","Non-High Needs",558,549,98.4
"Farmington School District","=""0520011""","High Needs",69,"*","*"
"Farmington School District","=""0520011""","Non-High Needs",275,"*","*"
"Glastonbury School District","=""0540011""","High Needs",125,104,83.2
"Glastonbury School District","=""0540011""","Non-High Needs",460,458,99.6
"Granby School District","=""0560011""","High Needs",41,"*","*"
"Granby School District","=""0560011""","Non-High Needs",164,"*","*"
"Greenwich School District","=""0570011""","High Needs",203,178,87.7
"Greenwich School District","=""0570011""","Non-High Needs",467,459,98.3
"Griswold School District","=""0580011""","High Needs",89,"*","*"
"Griswold School District","=""0580011""","Non-High Needs",81,"*","*"
"Groton School District","=""0590011""","High Needs",170,131,77.1
"Groton School District","=""0590011""","Non-High Needs",147,138,93.9
"Guilford School District","=""0600011""","High Needs",71,53,74.6
"Guilford School District","=""0600011""","Non-High Needs",215,212,98.6
"Hamden School District","=""0620011""","High Needs",229,184,80.3
"Hamden School District","=""0620011""","Non-High Needs",229,224,97.8
"Hartford School District","=""0640011""","High Needs",1259,876,69.6
"Hartford School District","=""0640011""","Non-High Needs",111,104,93.7
"Killingly School District","=""0690011""","High Needs",116,81,69.8
"Killingly School District","=""0690011""","Non-High Needs",102,95,93.1
"Learn","=""2450014""","High Needs",93,"*","*"
"Learn","=""2450014""","Non-High Needs",60,"*","*"
"Lebanon School District","=""0710011""","High Needs",27,23,85.2
"Lebanon School District","=""0710011""","Non-High Needs",78,75,96.2
"Ledyard School District","=""0720011""","High Needs",97,"*","*"
"Ledyard School District","=""0720011""","Non-High Needs",150,"*","*"
"Lisbon School District","=""0730011""","High Needs","*","*","*"
"Lisbon School District","=""0730011""","Non-High Needs","*","*","*"
"Litchfield School District","=""0740011""","High Needs",9,"*","*"
"Litchfield School District","=""0740011""","Non-High Needs",60,"*","*"
"Madison School District","=""0760011""","High Needs",58,52,89.7
"Madison School District","=""0760011""","Non-High Needs",262,258,98.5
"Manchester School District","=""0770011""","High Needs",281,206,73.3
"Manchester School District","=""0770011""","Non-High Needs",173,167,96.5
"Meriden School District","=""0800011""","High Needs",448,313,69.9
"Meriden School District","=""0800011""","Non-High Needs",167,155,92.8
"Middletown School District","=""0830011""","High Needs",176,124,70.5
"Middletown School District","=""0830011""","Non-High Needs",158,152,96.2
"Milford School District","=""0840011""","High Needs",182,149,81.9
"Milford School District","=""0840011""","Non-High Needs",326,319,97.9
"Monroe School District","=""0850011""","High Needs",71,64,90.1
"Monroe School District","=""0850011""","Non-High Needs",229,225,98.3
"Montville School District","=""0860011""","High Needs",83,67,80.7
"Montville School District","=""0860011""","Non-High Needs",110,104,94.5
"Naugatuck School District","=""0880011""","High Needs",196,148,75.5
"Naugatuck School District","=""0880011""","Non-High Needs",137,125,91.2
"New Britain School District","=""0890011""","High Needs",556,332,59.7
"New Britain School District","=""0890011""","Non-High Needs",100,85,85.0
"New Canaan School District","=""0900011""","High Needs",36,"*","*"
"New Canaan School District","=""0900011""","Non-High Needs",276,"*","*"
"New Fairfield School District","=""0910011""","High Needs",49,43,87.8
"New Fairfield School District","=""0910011""","Non-High Needs",190,188,98.9
"New Haven School District","=""0930011""","High Needs",1160,856,73.8
"New Haven School District","=""0930011""","Non-High Needs",149,132,88.6
"New London School District","=""0950011""","High Needs","*","*","*"
"New London School District","=""0950011""","Non-High Needs","*","*","*"
"New Milford School District","=""0960011""","High Needs",103,74,71.8
"New Milford School District","=""0960011""","Non-High Needs",280,270,96.4
"Newington School District","=""0940011""","High Needs",116,93,80.2
"Newington School District","=""0940011""","Non-High Needs",248,245,98.8
"Newtown School District","=""0970011""","High Needs",71,"*","*"
"Newtown School District","=""0970011""","Non-High Needs",352,"*","*"
"North Branford School District","=""0990011""","High Needs",51,"*","*"
"North Branford School District","=""0990011""","Non-High Needs",99,"*","*"
"North Haven School District","=""1010011""","High Needs",85,59,69.4
"North Haven School District","=""1010011""","Non-High Needs",235,224,95.3
"North Stonington School District","=""1020011""","High Needs",17,"*","*"
"North Stonington School District","=""1020011""","Non-High Needs",39,"*","*"
"Norwalk School District","=""1030011""","High Needs",467,351,75.2
"Norwalk School District","=""1030011""","Non-High Needs",355,338,95.2
"Norwich Free Academy District","=""9010022""","High Needs",292,222,76.0
"Norwich Free Academy District","=""9010022""","Non-High Needs",321,311,96.9
"Old Saybrook School District","=""1060011""","High Needs",41,33,80.5
"Old Saybrook School District","=""1060011""","Non-High Needs",96,93,96.9
"Oxford School District","=""1080011""","High Needs",21,"*","*"
"Oxford School District","=""1080011""","Non-High Needs",153,"*","*"
"Plainfield School District","=""1090011""","High Needs",89,65,73.0
"Plainfield School District","=""1090011""","Non-High Needs",85,80,94.1
"Plainville School District","=""1100011""","High Needs",85,67,78.8
"Plainville School District","=""1100011""","Non-High Needs",91,89,97.8
"Plymouth School District","=""1110011""","High Needs",56,41,73.2
"Plymouth School District","=""1110011""","Non-High Needs",83,80,96.4
"Portland School District","=""1130011""","High Needs",27,19,70.4
"Portland School District","=""1130011""","Non-High Needs",85,85,100.0
"Putnam School District","=""1160011""","High Needs",47,"*","*"
"Putnam School District","=""1160011""","Non-High Needs",19,"*","*"
"Regional School District 01","=""2010012""","High Needs",35,29,82.9
"Regional School District 01","=""2010012""","Non-High Needs",86,79,91.9
"Regional School District 04","=""2040012""","High Needs",33,"*","*"
"Regional School District 04","=""2040012""","Non-High Needs",103,"*","*"
"Regional School District 05","=""2050012""","High Needs",79,67,84.8
"Regional School District 05","=""2050012""","Non-High Needs",341,337,98.8
"Regional School District 06","=""2060012""","High Needs",33,"*","*"
"Regional School District 06","=""2060012""","Non-High Needs",60,"*","*"
"Regional School District 07","=""2070012""","High Needs",46,34,73.9
"Regional School District 07","=""2070012""","Non-High Needs",165,161,97.6
"Regional School District 08","=""2080012""","High Needs",76,62,81.6
"Regional School District 08","=""2080012""","Non-High Needs",221,214,96.8
"Regional School District 09","=""2090012""","High Needs",48,"*","*"
"Regional School District 09","=""2090012""","Non-High Needs",204,"*","*"
"Regional School District 10","=""2100012""","High Needs",43,35,81.4
"Regional School District 10","=""2100012""","Non-High Needs",175,171,97.7
"Regional School District 11","=""2110012""","High Needs",21,18,85.7
"Regional School District 11","=""2110012""","Non-High Needs",19,19,"*"
"Regional School District 12","=""2120012""","High Needs",26,21,80.8
"Regional School District 12","=""2120012""","Non-High Needs",55,55,100.0
"Regional School District 13","=""2130012""","High Needs",32,"*","*"
"Regional School District 13","=""2130012""","Non-High Needs",102,"*","*"
"Regional School District 14","=""2140012""","High Needs",44,"*","*"
"Regional School District 14","=""2140012""","Non-High Needs",167,"*","*"
"Regional School District 15","=""2150012""","High Needs",67,59,88.1
"Regional School District 15","=""2150012""","Non-High Needs",262,259,98.9
"Regional School District 16","=""2160012""","High Needs",49,"*","*"
"Regional School District 16","=""2160012""","Non-High Needs",132,"*","*"
"Regional School District 17","=""2170012""","High Needs",42,"*","*"
"Regional School District 17","=""2170012""","Non-High Needs",111,"*","*"
"Regional School District 18","=""2180012""","High Needs",13,"*","*"
"Regional School District 18","=""2180012""","Non-High Needs",95,"*","*"
"Regional School District 19","=""2190012""","High Needs",85,69,81.2
"Regional School District 19","=""2190012""","Non-High Needs",208,204,98.1
"Ridgefield School District","=""1180011""","High Needs",67,61,91.0
"Ridgefield School District","=""1180011""","Non-High Needs",392,387,98.7
"Rocky Hill School District","=""1190011""","High Needs",40,35,87.5
"Rocky Hill School District","=""1190011""","Non-High Needs",143,133,93.0
"Seymour School District","=""1240011""","High Needs",52,38,73.1
"Seymour School District","=""1240011""","Non-High Needs",86,82,95.3
"Shelton School District","=""1260011""","High Needs",110,84,76.4
"Shelton School District","=""1260011""","Non-High Needs",259,253,97.7
"Simsbury School District","=""1280011""","High Needs",82,63,76.8
"Simsbury School District","=""1280011""","Non-High Needs",318,315,99.1
"Somers School District","=""1290011""","High Needs",26,"*","*"
"Somers School District","=""1290011""","Non-High Needs",105,"*","*"
"South Windsor School District","=""1320011""","High Needs",79,62,78.5
"South Windsor School District","=""1320011""","Non-High Needs",269,264,98.1
"Southington School District","=""1310011""","High Needs",130,101,77.7
"Southington School District","=""1310011""","Non-High Needs",382,377,98.7
"Stafford School District","=""1340011""","High Needs",50,"*","*"
"Stafford School District","=""1340011""","Non-High Needs",92,"*","*"
"Stamford Academy District","=""2820013""","High Needs",57,14,24.6
"Stamford School District","=""1350011""","High Needs",737,619,84.0
"Stamford School District","=""1350011""","Non-High Needs",463,448,96.8
"Stonington School District","=""1370011""","High Needs",54,42,77.8
"Stonington School District","=""1370011""","Non-High Needs",123,123,100.0
"Stratford School District","=""1380011""","High Needs",306,265,86.6
"Stratford School District","=""1380011""","Non-High Needs",340,329,96.8
"Suffield School District","=""1390011""","High Needs",43,"*","*"
"Suffield School District","=""1390011""","Non-High Needs",171,"*","*"
"The Bridge Academy District","=""2690013""","High Needs","*","*","*"
"The Bridge Academy District","=""2690013""","Non-High Needs","*","*","*"
"The Gilbert School District","=""9020022""","High Needs",47,39,83.0
"The Gilbert School District","=""9020022""","Non-High Needs",43,40,93.0
"Thomaston School District","=""1400011""","High Needs",24,"*","*"
"Thomaston School District","=""1400011""","Non-High Needs",48,"*","*"
"Thompson School District","=""1410011""","High Needs",38,"*","*"
"Thompson School District","=""1410011""","Non-High Needs",48,"*","*"
"Tolland School District","=""1420011""","High Needs",37,28,75.7
"Tolland School District","=""1420011""","Non-High Needs",192,181,94.3
"Torrington School District","=""1430011""","High Needs",157,119,75.8
"Torrington School District","=""1430011""","Non-High Needs",115,109,94.8
"Trumbull School District","=""1440011""","High Needs",120,101,84.2
"Trumbull School District","=""1440011""","Non-High Needs",435,432,99.3
"Unified School District #1","=""3360015""","High Needs","*","*","*"
"Unified School District #1","=""3360015""","Non-High Needs","*","*","*"
"Unified School District #2","=""3470015""","High Needs","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*"
"Vernon School District","=""1460011""","High Needs",136,89,65.4
"Vernon School District","=""1460011""","Non-High Needs",163,157,96.3
"Wallingford School District","=""1480011""","High Needs",144,113,78.5
"Wallingford School District","=""1480011""","Non-High Needs",346,335,96.8
"Waterbury School District","=""1510011""","High Needs",1163,758,65.2
"Waterbury School District","=""1510011""","Non-High Needs",187,158,84.5
"Waterford School District","=""1520011""","High Needs",50,"*","*"
"Waterford School District","=""1520011""","Non-High Needs",153,"*","*"
"Watertown School District","=""1530011""","High Needs",79,63,79.7
"Watertown School District","=""1530011""","Non-High Needs",151,148,98.0
"West Hartford School District","=""1550011""","High Needs",258,220,85.3
"West Hartford School District","=""1550011""","Non-High Needs",483,477,98.8
"West Haven School District","=""1560011""","High Needs",297,207,69.7
"West Haven School District","=""1560011""","Non-High Needs",127,105,82.7
"Westbrook School District","=""1540011""","High Needs",16,"*","*"
"Westbrook School District","=""1540011""","Non-High Needs",56,"*","*"
"Weston School District","=""1570011""","High Needs",27,"*","*"
"Weston School District","=""1570011""","Non-High Needs",153,"*","*"
"Westport School District","=""1580011""","High Needs",90,"*","*"
"Westport School District","=""1580011""","Non-High Needs",362,"*","*"
"Wethersfield School District","=""1590011""","High Needs",96,74,77.1
"Wethersfield School District","=""1590011""","Non-High Needs",211,208,98.6
"Wilton School District","=""1610011""","High Needs",47,"*","*"
"Wilton School District","=""1610011""","Non-High Needs",254,"*","*"
"Windham School District","=""1630011""","High Needs",142,"*","*"
"Windham School District","=""1630011""","Non-High Needs",41,"*","*"
"Windsor Locks School District","=""1650011""","High Needs",60,"*","*"
"Windsor Locks School District","=""1650011""","Non-High Needs",78,"*","*"
"Windsor School District","=""1640011""","High Needs",140,113,80.7
"Windsor School District","=""1640011""","Non-High Needs",158,153,96.8
"Wolcott School District","=""1660011""","High Needs",93,"*","*"
"Wolcott School District","=""1660011""","Non-High Needs",152,"*","*"
"Woodstock Academy District","=""9030022""","High Needs",42,36,85.7
"Woodstock Academy District","=""9030022""","Non-High Needs",236,229,97.0

