"Four-Year Graduation Rates, 2014-15"
"All Districts, Gender"

"",,,,"Non-Graduates",,,
"Lebanon School District","=""0710011""","Female",58,"*","*","*","*"
"Lebanon School District","=""0710011""","Male",37,"*","*","*","*"
"Ledyard School District","=""0720011""","Female",115,"*","*","*","*"
"Ledyard School District","=""0720011""","Male",118,"*","*","*","*"
"Litchfield School District","=""0740011""","Female",30,0,0.0,0,0.0
"Litchfield School District","=""0740011""","Male",40,0,0.0,0,0.0
"Madison School District","=""0760011""","Female",160,0,0.0,"*","*"
"Madison School District","=""0760011""","Male",149,"*","*",0,0.0
"Manchester School District","=""0770011""","Female",232,11,4.7,25,10.8
"Manchester School District","=""0770011""","Male",222,18,8.1,33,14.9
"Meriden School District","=""0800011""","Female",302,17,5.6,51,16.9
"Meriden School District","=""0800011""","Male",324,32,9.9,63,19.4
"Middletown School District","=""0830011""","Female",165,"*","*","*","*"
"Middletown School District","=""0830011""","Male",150,"*","*","*","*"
"Milford School District","=""0840011""","Female",228,10,4.4,6,2.6
"Milford School District","=""0840011""","Male",231,17,7.4,9,3.9
"Monroe School District","=""0850011""","Female",154,"*","*",0,0.0
"Monroe School District","=""0850011""","Male",167,"*","*","*","*"
"Montville School District","=""0860011""","Female",86,"*","*","*","*"
"Montville School District","=""0860011""","Male",93,"*","*","*","*"
"Naugatuck School District","=""0880011""","Female",159,"*","*","*","*"
"Naugatuck School District","=""0880011""","Male",178,"*","*","*","*"
"New Britain School District","=""0890011""","Female",330,29,8.8,63,19.1
"New Britain School District","=""0890011""","Male",330,43,13.0,72,21.8
"New Canaan School District","=""0900011""","Female",151,"*","*",0,0.0
"New Canaan School District","=""0900011""","Male",156,"*","*",0,0.0
"New Fairfield School District","=""0910011""","Female",138,"*","*",0,0.0
"New Fairfield School District","=""0910011""","Male",126,0,0.0,"*","*"
"New Haven School District","=""0930011""","Female",734,46,6.3,121,16.5
"New Haven School District","=""0930011""","Male",751,73,9.7,130,17.3
"New London School District","=""0950011""","Female",93,"*","*","*","*"
"New London School District","=""0950011""","Male",109,"*","*","*","*"
"New Milford School District","=""0960011""","Female",185,"*","*","*","*"
"New Milford School District","=""0960011""","Male",186,"*","*","*","*"
"Newington School District","=""0940011""","Female",168,0,0.0,7,4.2
"Newington School District","=""0940011""","Male",190,9,4.7,10,5.3
"Newtown School District","=""0970011""","Female",228,"*","*","*","*"
"Newtown School District","=""0970011""","Male",225,"*","*","*","*"
"North Branford School District","=""0990011""","Female",88,"*","*","*","*"
"North Branford School District","=""0990011""","Male",78,"*","*","*","*"
"North Haven School District","=""1010011""","Female",149,"*","*","*","*"
"North Haven School District","=""1010011""","Male",147,"*","*","*","*"
"North Stonington School District","=""1020011""","Female",26,"*","*","*","*"
"North Stonington School District","=""1020011""","Male",25,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Female",467,10,2.1,34,7.3
"Norwalk School District","=""1030011""","Male",409,15,3.7,32,7.8
"Norwich Free Academy District","=""9010022""","Female",305,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Male",285,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Female",71,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Male",55,0,0.0,"*","*"
"Oxford School District","=""1080011""","Female",67,"*","*","*","*"
"Oxford School District","=""1080011""","Male",58,"*","*","*","*"
"Plainfield School District","=""1090011""","Female",79,6,7.6,6,7.6
"Plainfield School District","=""1090011""","Male",89,7,7.9,12,13.5
"Plainville School District","=""1100011""","Female",77,0,0.0,"*","*"
"Plainville School District","=""1100011""","Male",105,"*","*","*","*"
"Plymouth School District","=""1110011""","Female",59,"*","*","*","*"
"Plymouth School District","=""1110011""","Male",62,"*","*","*","*"
"Portland School District","=""1130011""","Female",49,"*","*","*","*"
"Portland School District","=""1130011""","Male",43,"*","*","*","*"
"Putnam School District","=""1160011""","Female",25,0,0.0,"*","*"
"Putnam School District","=""1160011""","Male",40,"*","*","*","*"
"Regional School District 01","=""2010012""","Female",45,"*","*","*","*"
"Regional School District 01","=""2010012""","Male",42,"*","*","*","*"
"Regional School District 04","=""2040012""","Female",81,"*","*","*","*"
"Regional School District 04","=""2040012""","Male",101,"*","*","*","*"
"Regional School District 05","=""2050012""","Female",209,"*","*","*","*"
"Regional School District 05","=""2050012""","Male",208,"*","*","*","*"
"Regional School District 06","=""2060012""","Female",46,"*","*","*","*"
"Regional School District 06","=""2060012""","Male",41,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Female",74,"*","*","*","*"
"Regional School District 07","=""2070012""","Male",69,"*","*",0,0.0
"Regional School District 08","=""2080012""","Female",119,"*","*","*","*"
"Regional School District 08","=""2080012""","Male",150,"*","*","*","*"
"Regional School District 09","=""2090012""","Female",129,"*","*",0,0.0
"Regional School District 09","=""2090012""","Male",127,"*","*","*","*"
"Regional School District 10","=""2100012""","Female",98,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Male",93,"*","*","*","*"
"Regional School District 11","=""2110012""","Female",22,0,0.0,0,0.0
"Regional School District 11","=""2110012""","Male",29,"*","*",0,0.0
"Regional School District 12","=""2120012""","Female",34,0,0.0,0,0.0
"Regional School District 12","=""2120012""","Male",38,"*","*","*","*"
"Regional School District 13","=""2130012""","Female",77,6,7.8,0,0.0
"Regional School District 13","=""2130012""","Male",77,7,9.1,0,0.0
"Regional School District 14","=""2140012""","Female",116,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Male",73,"*","*","*","*"
"Regional School District 15","=""2150012""","Female",154,"*","*","*","*"
"Regional School District 15","=""2150012""","Male",139,"*","*","*","*"
"Regional School District 16","=""2160012""","Female",101,"*","*","*","*"
"Regional School District 16","=""2160012""","Male",66,"*","*",0,0.0
"Regional School District 17","=""2170012""","Female",87,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Male",81,"*","*","*","*"
"Regional School District 18","=""2180012""","Female",36,"*","*",0,0.0
"Regional School District 18","=""2180012""","Male",53,"*","*","*","*"
"Regional School District 19","=""2190012""","Female",133,"*","*","*","*"
"Regional School District 19","=""2190012""","Male",159,"*","*","*","*"
"Ridgefield School District","=""1180011""","Female",222,"*","*","*","*"
"Ridgefield School District","=""1180011""","Male",224,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Female",108,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Male",88,"*","*","*","*"
"Seymour School District","=""1240011""","Female",64,"*","*","*","*"
"Seymour School District","=""1240011""","Male",84,"*","*","*","*"
"Shelton School District","=""1260011""","Female",188,"*","*","*","*"
"Shelton School District","=""1260011""","Male",182,"*","*","*","*"
"Simsbury School District","=""1280011""","Female",183,"*","*","*","*"
"Simsbury School District","=""1280011""","Male",199,"*","*","*","*"
"Somers School District","=""1290011""","Female",60,"*","*","*","*"
"Somers School District","=""1290011""","Male",70,"*","*","*","*"
"South Windsor School District","=""1320011""","Female",169,"*","*","*","*"
"South Windsor School District","=""1320011""","Male",186,"*","*","*","*"
"Southington School District","=""1310011""","Female",245,"*","*","*","*"
"Southington School District","=""1310011""","Male",274,"*","*","*","*"
"Stafford School District","=""1340011""","Female",58,"*","*","*","*"
"Stafford School District","=""1340011""","Male",34,"*","*","*","*"
"Stamford Academy District","=""2820013""","Female",25,9,36.0,8,32.0
"Stamford Academy District","=""2820013""","Male",23,6,26.1,9,39.1
"Stamford School District","=""1350011""","Female",578,22,3.8,47,8.1
"Stamford School District","=""1350011""","Male",639,44,6.9,38,5.9
"Stonington School District","=""1370011""","Female",108,"*","*","*","*"
"Stonington School District","=""1370011""","Male",92,"*","*","*","*"
"Stratford School District","=""1380011""","Female",277,11,4.0,15,5.4
"Stratford School District","=""1380011""","Male",258,10,3.9,9,3.5
"Suffield School District","=""1390011""","Female",112,0,0.0,"*","*"
"Suffield School District","=""1390011""","Male",100,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Female",20,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Male",12,"*","*","*","*"
"The Gilbert School District","=""9020022""","Female",34,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Male",56,"*","*","*","*"
"Thomaston School District","=""1400011""","Female",24,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Male",39,"*","*",0,0.0
"Thompson School District","=""1410011""","Female",26,0,0.0,"*","*"
"Thompson School District","=""1410011""","Male",44,0,0.0,"*","*"
"Tolland School District","=""1420011""","Female",101,"*","*","*","*"
"Tolland School District","=""1420011""","Male",111,"*","*","*","*"
"Torrington School District","=""1430011""","Female",126,"*","*","*","*"
"Torrington School District","=""1430011""","Male",156,"*","*","*","*"
"Trumbull School District","=""1440011""","Female",271,"*","*","*","*"
"Trumbull School District","=""1440011""","Male",263,"*","*","*","*"
"Unified School District #1","=""3360015""","Female",23,"*","*","*","*"
"Unified School District #1","=""3360015""","Male",389,"*","*","*","*"
"Unified School District #2","=""3470015""","Female",10,0,"*","*","*"
"Unified School District #2","=""3470015""","Male",32,"*","*","*","*"
"Vernon School District","=""1460011""","Female",117,"*","*","*","*"
"Vernon School District","=""1460011""","Male",127,"*","*","*","*"
"Wallingford School District","=""1480011""","Female",264,"*","*","*","*"
"Wallingford School District","=""1480011""","Male",238,"*","*","*","*"
"Waterbury School District","=""1510011""","Female",691,22,3.2,163,23.6
"Waterbury School District","=""1510011""","Male",653,50,7.7,178,27.3
"Waterford School District","=""1520011""","Female",108,"*","*","*","*"
"Waterford School District","=""1520011""","Male",108,"*","*","*","*"
"Watertown School District","=""1530011""","Female",102,"*","*","*","*"
"Watertown School District","=""1530011""","Male",103,"*","*","*","*"
"West Hartford School District","=""1550011""","Female",373,11,2.9,11,2.9
"West Hartford School District","=""1550011""","Male",365,17,4.7,11,3.0
"West Haven School District","=""1560011""","Female",209,"*","*","*","*"
"West Haven School District","=""1560011""","Male",215,"*","*","*","*"
"Westbrook School District","=""1540011""","Female",36,"*","*",0,0.0
"Westbrook School District","=""1540011""","Male",42,"*","*",0,0.0
"Weston School District","=""1570011""","Female",73,"*","*","*","*"
"Weston School District","=""1570011""","Male",94,"*","*","*","*"
"Westport School District","=""1580011""","Female",248,"*","*",0,0.0
"Westport School District","=""1580011""","Male",214,"*","*","*","*"
"Wethersfield School District","=""1590011""","Female",136,"*","*","*","*"
"Wethersfield School District","=""1590011""","Male",148,"*","*","*","*"
"Wilton School District","=""1610011""","Female",153,"*","*","*","*"
"Wilton School District","=""1610011""","Male",177,"*","*","*","*"
"Windham School District","=""1630011""","Female",61,"*","*","*","*"
"Windham School District","=""1630011""","Male",69,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Female",57,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Male",74,"*","*","*","*"
"Windsor School District","=""1640011""","Female",146,7,4.8,7,4.8
"Windsor School District","=""1640011""","Male",164,14,8.5,9,5.5
"Wolcott School District","=""1660011""","Female",92,"*","*","*","*"
"Wolcott School District","=""1660011""","Male",88,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Female",149,"*","*",0,0.0
"Woodstock Academy District","=""9030022""","Male",137,0,0.0,"*","*"

