"Four-Year Graduation Rates, 2011-12"
"All Districts, Gender"

"",,,,"Non-Graduates",,,
"Hamden School District","=""0620011""","Male",265,26,9.8,25,9.4
"Hartford School District","=""0640011""","Female",687,93,13.5,118,17.2
"Hartford School District","=""0640011""","Male",709,151,21.3,132,18.6
"Killingly School District","=""0690011""","Female",92,7,7.6,10,10.9
"Killingly School District","=""0690011""","Male",99,8,8.1,19,19.2
"Lebanon School District","=""0710011""","Female",70,"*","*","*","*"
"Lebanon School District","=""0710011""","Male",62,"*","*","*","*"
"Ledyard School District","=""0720011""","Female",114,0,0.0,"*","*"
"Ledyard School District","=""0720011""","Male",98,"*","*","*","*"
"Lisbon School District","=""0730011""","Female","*","*","*","*","*"
"Lisbon School District","=""0730011""","Male","*","*","*","*","*"
"Litchfield School District","=""0740011""","Female",51,"*","*",0,0.0
"Litchfield School District","=""0740011""","Male",52,"*","*","*","*"
"Madison School District","=""0760011""","Female",174,"*","*","*","*"
"Madison School District","=""0760011""","Male",161,"*","*","*","*"
"Manchester School District","=""0770011""","Female",255,14,5.5,40,15.7
"Manchester School District","=""0770011""","Male",263,36,13.7,49,18.6
"Meriden School District","=""0800011""","Female",336,16,4.8,78,23.2
"Meriden School District","=""0800011""","Male",291,35,12.0,62,21.3
"Middletown School District","=""0830011""","Female",181,10,5.5,27,14.9
"Middletown School District","=""0830011""","Male",166,23,13.9,23,13.9
"Milford School District","=""0840011""","Female",252,18,7.1,8,3.2
"Milford School District","=""0840011""","Male",263,28,10.6,18,6.8
"Monroe School District","=""0850011""","Female",156,"*","*",0,0.0
"Monroe School District","=""0850011""","Male",183,"*","*",0,0.0
"Montville School District","=""0860011""","Female",108,"*","*","*","*"
"Montville School District","=""0860011""","Male",115,"*","*","*","*"
"Naugatuck School District","=""0880011""","Female",180,"*","*","*","*"
"Naugatuck School District","=""0880011""","Male",188,"*","*","*","*"
"New Britain School District","=""0890011""","Female",326,39,12.0,83,25.5
"New Britain School District","=""0890011""","Male",338,53,15.7,87,25.7
"New Canaan School District","=""0900011""","Female",175,"*","*",0,0.0
"New Canaan School District","=""0900011""","Male",154,"*","*",0,0.0
"New Fairfield School District","=""0910011""","Female",130,"*","*","*","*"
"New Fairfield School District","=""0910011""","Male",102,"*","*","*","*"
"New Haven School District","=""0930011""","Female",739,45,6.1,128,17.3
"New Haven School District","=""0930011""","Male",593,67,11.3,148,25.0
"New London School District","=""0950011""","Female",107,17,15.9,23,21.5
"New London School District","=""0950011""","Male",132,20,15.2,31,23.5
"New Milford School District","=""0960011""","Female",182,"*","*","*","*"
"New Milford School District","=""0960011""","Male",208,"*","*","*","*"
"Newington School District","=""0940011""","Female",156,"*","*","*","*"
"Newington School District","=""0940011""","Male",182,"*","*","*","*"
"Newtown School District","=""0970011""","Female",200,"*","*","*","*"
"Newtown School District","=""0970011""","Male",206,"*","*","*","*"
"North Branford School District","=""0990011""","Female",88,"*","*","*","*"
"North Branford School District","=""0990011""","Male",74,"*","*","*","*"
"North Haven School District","=""1010011""","Female",148,"*","*","*","*"
"North Haven School District","=""1010011""","Male",144,"*","*","*","*"
"North Stonington School District","=""1020011""","Female",19,0,"*",0,"*"
"North Stonington School District","=""1020011""","Male",35,"*","*","*","*"
"Norwalk School District","=""1030011""","Female",449,12,2.7,37,8.2
"Norwalk School District","=""1030011""","Male",424,24,5.7,59,13.9
"Norwich Free Academy District","=""9010022""","Female",351,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Male",294,"*","*","*","*"
"Norwich School District","=""1040011""","Female",33,7,21.2,19,57.6
"Norwich School District","=""1040011""","Male",34,11,32.4,15,44.1
"Old Saybrook School District","=""1060011""","Female",78,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Male",66,0,0.0,"*","*"
"Oxford School District","=""1080011""","Female",69,0,0.0,"*","*"
"Oxford School District","=""1080011""","Male",77,0,0.0,"*","*"
"Plainfield School District","=""1090011""","Female",93,7,7.5,6,6.5
"Plainfield School District","=""1090011""","Male",110,6,5.5,11,10.0
"Plainville School District","=""1100011""","Female",109,"*","*","*","*"
"Plainville School District","=""1100011""","Male",98,"*","*","*","*"
"Plymouth School District","=""1110011""","Female",68,"*","*","*","*"
"Plymouth School District","=""1110011""","Male",71,"*","*","*","*"
"Portland School District","=""1130011""","Female",40,0,0.0,"*","*"
"Portland School District","=""1130011""","Male",52,0,0.0,"*","*"
"Putnam School District","=""1160011""","Female",27,"*","*","*","*"
"Putnam School District","=""1160011""","Male",38,"*","*","*","*"
"Regional School District 01","=""2010012""","Female",63,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Male",77,"*","*","*","*"
"Regional School District 04","=""2040012""","Female",81,"*","*","*","*"
"Regional School District 04","=""2040012""","Male",79,"*","*","*","*"
"Regional School District 05","=""2050012""","Female",214,"*","*","*","*"
"Regional School District 05","=""2050012""","Male",220,"*","*","*","*"
"Regional School District 06","=""2060012""","Female",54,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Male",33,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Female",114,"*","*","*","*"
"Regional School District 07","=""2070012""","Male",91,"*","*","*","*"
"Regional School District 08","=""2080012""","Female",140,"*","*","*","*"
"Regional School District 08","=""2080012""","Male",156,"*","*","*","*"
"Regional School District 09","=""2090012""","Female",125,"*","*",0,0.0
"Regional School District 09","=""2090012""","Male",113,"*","*","*","*"
"Regional School District 10","=""2100012""","Female",110,"*","*","*","*"
"Regional School District 10","=""2100012""","Male",120,"*","*","*","*"
"Regional School District 11","=""2110012""","Female",16,0,"*","*","*"
"Regional School District 11","=""2110012""","Male",26,"*","*",0,0.0
"Regional School District 12","=""2120012""","Female",32,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Male",42,"*","*","*","*"
"Regional School District 13","=""2130012""","Female",73,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Male",69,"*","*","*","*"
"Regional School District 14","=""2140012""","Female",104,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Male",91,"*","*",0,0.0
"Regional School District 15","=""2150012""","Female",164,"*","*","*","*"
"Regional School District 15","=""2150012""","Male",165,"*","*","*","*"
"Regional School District 16","=""2160012""","Female",97,0,0.0,"*","*"
"Regional School District 16","=""2160012""","Male",100,"*","*","*","*"
"Regional School District 17","=""2170012""","Female",92,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Male",98,"*","*","*","*"
"Regional School District 18","=""2180012""","Female",43,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Male",61,"*","*",0,0.0
"Regional School District 19","=""2190012""","Female",160,8,5.0,8,5.0
"Regional School District 19","=""2190012""","Male",138,12,8.7,10,7.2
"Ridgefield School District","=""1180011""","Female",209,"*","*","*","*"
"Ridgefield School District","=""1180011""","Male",234,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Female",98,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Male",110,"*","*","*","*"
"Seymour School District","=""1240011""","Female",77,"*","*","*","*"
"Seymour School District","=""1240011""","Male",77,"*","*","*","*"
"Shelton School District","=""1260011""","Female",216,"*","*","*","*"
"Shelton School District","=""1260011""","Male",212,"*","*","*","*"
"Simsbury School District","=""1280011""","Female",186,"*","*","*","*"
"Simsbury School District","=""1280011""","Male",221,"*","*","*","*"
"Somers School District","=""1290011""","Female",72,0,0.0,"*","*"
"Somers School District","=""1290011""","Male",70,"*","*","*","*"
"South Windsor School District","=""1320011""","Female",173,"*","*","*","*"
"South Windsor School District","=""1320011""","Male",213,"*","*","*","*"
"Southington School District","=""1310011""","Female",260,14,5.4,6,2.3
"Southington School District","=""1310011""","Male",238,15,6.3,7,2.9
"Stafford School District","=""1340011""","Female",73,"*","*","*","*"
"Stafford School District","=""1340011""","Male",69,"*","*","*","*"
"Stamford Academy District","=""2820013""","Female",14,"*","*","*","*"
"Stamford Academy District","=""2820013""","Male",22,"*","*","*","*"
"Stamford School District","=""1350011""","Female",579,20,3.5,47,8.1
"Stamford School District","=""1350011""","Male",607,49,8.1,59,9.7
"Stonington School District","=""1370011""","Female",86,0,0.0,"*","*"
"Stonington School District","=""1370011""","Male",96,"*","*","*","*"
"Stratford School District","=""1380011""","Female",302,10,3.3,18,6.0
"Stratford School District","=""1380011""","Male",283,19,6.7,32,11.3
"Suffield School District","=""1390011""","Female",100,"*","*","*","*"
"Suffield School District","=""1390011""","Male",107,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Female",19,0,"*","*","*"
"The Bridge Academy District","=""2690013""","Male",23,"*","*","*","*"
"The Gilbert School District","=""9020022""","Female",48,"*","*","*","*"
"The Gilbert School District","=""9020022""","Male",43,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Female",48,"*","*","*","*"
"Thomaston School District","=""1400011""","Male",44,"*","*","*","*"
"Thompson School District","=""1410011""","Female",50,0,0.0,"*","*"
"Thompson School District","=""1410011""","Male",51,"*","*","*","*"
"Tolland School District","=""1420011""","Female",110,0,0.0,"*","*"
"Tolland School District","=""1420011""","Male",120,"*","*","*","*"
"Torrington School District","=""1430011""","Female",145,"*","*","*","*"
"Torrington School District","=""1430011""","Male",156,"*","*","*","*"
"Trumbull School District","=""1440011""","Female",294,"*","*","*","*"
"Trumbull School District","=""1440011""","Male",249,"*","*","*","*"
"Unified School District #1","=""3360015""","Female",32,9,28.1,23,71.9
"Unified School District #1","=""3360015""","Male",499,140,28.1,350,70.1
"Unified School District #2","=""3470015""","Female",8,"*","*","*","*"
"Unified School District #2","=""3470015""","Male",51,"*","*","*","*"
"Vernon School District","=""1460011""","Female",138,7,5.1,15,10.9
"Vernon School District","=""1460011""","Male",128,9,7.0,17,13.3
"Wallingford School District","=""1480011""","Female",273,"*","*","*","*"
"Wallingford School District","=""1480011""","Male",264,"*","*","*","*"
"Waterbury School District","=""1510011""","Female",644,20,3.1,196,30.4
"Waterbury School District","=""1510011""","Male",632,52,8.2,209,33.1
"Waterford School District","=""1520011""","Female",120,"*","*","*","*"
"Waterford School District","=""1520011""","Male",121,"*","*","*","*"
"Watertown School District","=""1530011""","Female",121,"*","*","*","*"
"Watertown School District","=""1530011""","Male",111,"*","*","*","*"
"West Hartford School District","=""1550011""","Female",377,8,2.1,6,1.6
"West Hartford School District","=""1550011""","Male",376,20,5.3,21,5.6
"West Haven School District","=""1560011""","Female",200,"*","*","*","*"
"West Haven School District","=""1560011""","Male",191,"*","*","*","*"
"Westbrook School District","=""1540011""","Female",43,"*","*","*","*"
"Westbrook School District","=""1540011""","Male",39,"*","*","*","*"
"Weston School District","=""1570011""","Female",105,0,0.0,0,0.0
"Weston School District","=""1570011""","Male",86,"*","*",0,0.0
"Westport School District","=""1580011""","Female",235,"*","*","*","*"
"Westport School District","=""1580011""","Male",194,"*","*","*","*"
"Wethersfield School District","=""1590011""","Female",148,"*","*","*","*"
"Wethersfield School District","=""1590011""","Male",144,"*","*","*","*"
"Wilton School District","=""1610011""","Female",155,"*","*",0,0.0
"Wilton School District","=""1610011""","Male",158,"*","*","*","*"
"Windham School District","=""1630011""","Female",79,6,7.6,13,16.5
"Windham School District","=""1630011""","Male",102,13,12.7,22,21.6
"Windsor Locks School District","=""1650011""","Female",71,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Male",77,"*","*","*","*"
"Windsor School District","=""1640011""","Female",155,"*","*","*","*"
"Windsor School District","=""1640011""","Male",166,"*","*","*","*"
"Wolcott School District","=""1660011""","Female",114,"*","*","*","*"
"Wolcott School District","=""1660011""","Male",105,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Female",147,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Male",138,"*","*","*","*"

