"Four-Year Graduation Rates, 2010-11"
"All Districts, English Learner Status"

"",,,,"Non-Graduates",,,
"Meriden School District","=""0800011""","Non-ELL",592,"*","*","*","*"
"Meriden School District","=""0800011""","ELL",38,"*","*","*","*"
"Middletown School District","=""0830011""","Non-ELL","*","*","*","*","*"
"Middletown School District","=""0830011""","ELL","*","*","*","*","*"
"Milford School District","=""0840011""","Non-ELL",483,40,8.3,"*","*"
"Milford School District","=""0840011""","ELL",9,0,"*","*","*"
"Monroe School District","=""0850011""","Non-ELL",367,11,3.0,0,0.0
"Montville School District","=""0860011""","Non-ELL",199,8,4.0,"*","*"
"Montville School District","=""0860011""","ELL",6,0,"*","*","*"
"Naugatuck School District","=""0880011""","Non-ELL",348,"*","*","*","*"
"Naugatuck School District","=""0880011""","ELL",22,"*","*","*","*"
"New Britain School District","=""0890011""","Non-ELL",625,114,18.2,173,27.7
"New Britain School District","=""0890011""","ELL",133,31,23.3,51,38.3
"New Canaan School District","=""0900011""","Non-ELL","*","*","*","*","*"
"New Canaan School District","=""0900011""","ELL","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Non-ELL",241,12,5.0,9,3.7
"New Haven School District","=""0930011""","Non-ELL",1303,138,10.6,300,23.0
"New Haven School District","=""0930011""","ELL",147,21,14.3,64,43.5
"New London School District","=""0950011""","Non-ELL",215,41,19.1,38,17.7
"New London School District","=""0950011""","ELL",47,7,14.9,12,25.5
"New Milford School District","=""0960011""","Non-ELL",397,"*","*","*","*"
"New Milford School District","=""0960011""","ELL",6,"*","*","*","*"
"Newington School District","=""0940011""","Non-ELL",407,41,10.1,"*","*"
"Newington School District","=""0940011""","ELL",6,0,"*","*","*"
"Newtown School District","=""0970011""","Non-ELL","*","*","*","*","*"
"Newtown School District","=""0970011""","ELL","*","*","*","*","*"
"North Branford School District","=""0990011""","Non-ELL","*","*","*","*","*"
"North Branford School District","=""0990011""","ELL","*","*","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL","*","*","*","*","*"
"North Stonington School District","=""1020011""","ELL","*","*","*","*","*"
"Norwalk School District","=""1030011""","Non-ELL",800,43,5.4,71,8.9
"Norwalk School District","=""1030011""","ELL",99,15,15.2,13,13.1
"Norwich Free Academy District","=""9010022""","Non-ELL",602,24,4.0,"*","*"
"Norwich Free Academy District","=""9010022""","ELL",35,0,0.0,"*","*"
"Norwich School District","=""1040011""","Non-ELL","*","*","*","*","*"
"Norwich School District","=""1040011""","ELL","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","ELL","*","*","*","*","*"
"Oxford School District","=""1080011""","Non-ELL",155,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-ELL","*","*","*","*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*","*","*"
"Plainville School District","=""1100011""","Non-ELL","*","*","*","*","*"
"Plainville School District","=""1100011""","ELL","*","*","*","*","*"
"Plymouth School District","=""1110011""","Non-ELL",140,"*","*","*","*"
"Portland School District","=""1130011""","Non-ELL","*","*","*","*","*"
"Portland School District","=""1130011""","ELL","*","*","*","*","*"
"Putnam School District","=""1160011""","Non-ELL","*","*","*","*","*"
"Putnam School District","=""1160011""","ELL","*","*","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL",138,8,5.8,15,10.9
"Regional School District 04","=""2040012""","Non-ELL","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL","*","*","*","*","*"
"Regional School District 06","=""2060012""","ELL","*","*","*","*","*"
"Regional School District 07","=""2070012""","Non-ELL","*","*","*","*","*"
"Regional School District 07","=""2070012""","ELL","*","*","*","*","*"
"Regional School District 08","=""2080012""","Non-ELL","*","*","*","*","*"
"Regional School District 08","=""2080012""","ELL","*","*","*","*","*"
"Regional School District 09","=""2090012""","Non-ELL",220,10,4.5,0,0.0
"Regional School District 10","=""2100012""","Non-ELL",177,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-ELL",38,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-ELL","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELL","*","*","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL","*","*","*","*","*"
"Regional School District 13","=""2130012""","ELL","*","*","*","*","*"
"Regional School District 14","=""2140012""","Non-ELL","*","*","*","*","*"
"Regional School District 14","=""2140012""","ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","ELL","*","*","*","*","*"
"Regional School District 17","=""2170012""","Non-ELL",181,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-ELL","*","*","*","*","*"
"Regional School District 18","=""2180012""","ELL","*","*","*","*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL",434,11,2.5,6,1.4
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","Non-ELL",183,10,5.5,22,12.0
"Seymour School District","=""1240011""","ELL",6,0,"*",0,"*"
"Shelton School District","=""1260011""","Non-ELL",392,25,6.4,24,6.1
"Shelton School District","=""1260011""","ELL",9,0,"*",0,"*"
"Simsbury School District","=""1280011""","Non-ELL",349,11,3.2,7,2.0
"Simsbury School District","=""1280011""","ELL",9,0,"*",0,"*"
"Somers School District","=""1290011""","Non-ELL",145,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-ELL",419,16,3.8,23,5.5
"South Windsor School District","=""1320011""","ELL",6,0,"*",0,"*"
"Southington School District","=""1310011""","Non-ELL","*","*","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","Non-ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","ELL","*","*","*","*","*"
"Stamford School District","=""1350011""","Non-ELL",1062,74,7.0,64,6.0
"Stamford School District","=""1350011""","ELL",127,18,14.2,19,15.0
"Stonington School District","=""1370011""","Non-ELL","*","*","*","*","*"
"Stonington School District","=""1370011""","ELL","*","*","*","*","*"
"Stratford School District","=""1380011""","Non-ELL",558,"*","*",43,7.7
"Stratford School District","=""1380011""","ELL",23,"*","*",0,0.0
"Suffield School District","=""1390011""","Non-ELL",215,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-ELL",28,"*","*","*","*"
"The Gilbert School District","=""9020022""","Non-ELL",75,8,10.7,9,12.0
"Thomaston School District","=""1400011""","Non-ELL","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELL","*","*","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",95,"*","*","*","*"
"Tolland School District","=""1420011""","Non-ELL",224,"*","*","*","*"
"Torrington School District","=""1430011""","Non-ELL",270,20,7.4,"*","*"
"Torrington School District","=""1430011""","ELL",13,0,"*","*","*"
"Trumbull School District","=""1440011""","Non-ELL","*","*","*","*","*"
"Trumbull School District","=""1440011""","ELL","*","*","*","*","*"
"Unified School District #1","=""3360015""","Non-ELL",537,168,31.3,350,65.2
"Unified School District #1","=""3360015""","ELL",18,6,"*",12,"*"
"Unified School District #2","=""3470015""","Non-ELL",50,20,40.0,15,30.0
"Vernon School District","=""1460011""","Non-ELL",282,19,6.7,"*","*"
"Vernon School District","=""1460011""","ELL",8,0,"*","*","*"
"Wallingford School District","=""1480011""","Non-ELL",546,29,5.3,"*","*"
"Wallingford School District","=""1480011""","ELL",15,0,"*","*","*"
"Waterbury School District","=""1510011""","Non-ELL",1136,"*","*",294,25.9
"Waterbury School District","=""1510011""","ELL",173,"*","*",92,53.2
"Waterford School District","=""1520011""","Non-ELL","*","*","*","*","*"
"Waterford School District","=""1520011""","ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",793,"*","*","*","*"
"West Hartford School District","=""1550011""","ELL",36,"*","*","*","*"
"West Haven School District","=""1560011""","Non-ELL",437,32,7.3,107,24.5
"West Haven School District","=""1560011""","ELL",23,0,0.0,8,34.8
"Westbrook School District","=""1540011""","Non-ELL",75,"*","*","*","*"
"Weston School District","=""1570011""","Non-ELL",195,"*","*",0,0.0
"Westport School District","=""1580011""","Non-ELL","*","*","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL",294,12,4.1,"*","*"
"Wethersfield School District","=""1590011""","ELL",11,0,"*","*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*","*","*"
"Windham School District","=""1630011""","Non-ELL",222,36,16.2,41,18.5
"Windham School District","=""1630011""","ELL",45,10,22.2,17,37.8
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","ELL","*","*","*","*","*"
"Windsor School District","=""1640011""","Non-ELL","*","*","*","*","*"
"Windsor School District","=""1640011""","ELL","*","*","*","*","*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*","*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","ELL","*","*","*","*","*"

