"Four-Year Graduation Rates, 2012-13"
"All Districts, Special Education Status"

"",,,,"Graduates",
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-Special Education",58,48,82.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Special Education",11,6,"*"
"Ellington School District","=""0480011""","Non-Special Education",179,167,93.3
"Ellington School District","=""0480011""","Special Education",19,15,"*"
"Elm City College Preparatory School District","=""2890013""","Non-Special Education",13,8,"*"
"Enfield School District","=""0490011""","Non-Special Education",379,346,91.3
"Enfield School District","=""0490011""","Special Education",66,43,65.2
"Explorations District","=""2720013""","Non-Special Education",24,"*","*"
"Explorations District","=""2720013""","Special Education",8,"*","*"
"Fairfield School District","=""0510011""","Non-Special Education",627,600,95.7
"Fairfield School District","=""0510011""","Special Education",81,56,69.1
"Farmington School District","=""0520011""","Non-Special Education",290,284,97.9
"Farmington School District","=""0520011""","Special Education",36,26,72.2
"Glastonbury School District","=""0540011""","Non-Special Education",488,"*","*"
"Glastonbury School District","=""0540011""","Special Education",64,"*","*"
"Granby School District","=""0560011""","Non-Special Education",184,"*","*"
"Granby School District","=""0560011""","Special Education",13,"*","*"
"Greenwich School District","=""0570011""","Non-Special Education",594,573,96.5
"Greenwich School District","=""0570011""","Special Education",97,82,84.5
"Griswold School District","=""0580011""","Non-Special Education",149,135,90.6
"Griswold School District","=""0580011""","Special Education",21,13,61.9
"Groton School District","=""0590011""","Non-Special Education",280,242,86.4
"Groton School District","=""0590011""","Special Education",47,27,57.4
"Guilford School District","=""0600011""","Non-Special Education",242,233,96.3
"Guilford School District","=""0600011""","Special Education",39,29,74.4
"Hamden School District","=""0620011""","Non-Special Education",388,339,87.4
"Hamden School District","=""0620011""","Special Education",67,49,73.1
"Hartford School District","=""0640011""","Non-Special Education",1175,894,76.1
"Hartford School District","=""0640011""","Special Education",243,115,47.3
"Killingly School District","=""0690011""","Non-Special Education",190,151,79.5
"Killingly School District","=""0690011""","Special Education",33,16,48.5
"Learn","=""2450014""","Non-Special Education",36,28,77.8
"Learn","=""2450014""","Special Education",7,7,"*"
"Lebanon School District","=""0710011""","Non-Special Education",109,101,92.7
"Lebanon School District","=""0710011""","Special Education",9,9,"*"
"Ledyard School District","=""0720011""","Non-Special Education",203,187,92.1
"Ledyard School District","=""0720011""","Special Education",29,21,72.4
"Lisbon School District","=""0730011""","Non-Special Education","*","*","*"
"Lisbon School District","=""0730011""","Special Education","*","*","*"
"Litchfield School District","=""0740011""","Non-Special Education",79,"*","*"
"Litchfield School District","=""0740011""","Special Education",9,"*","*"
"Madison School District","=""0760011""","Non-Special Education",277,"*","*"
"Madison School District","=""0760011""","Special Education",40,"*","*"
"Manchester School District","=""0770011""","Non-Special Education",406,324,79.8
"Manchester School District","=""0770011""","Special Education",73,34,46.6
"Meriden School District","=""0800011""","Non-Special Education",534,404,75.7
"Meriden School District","=""0800011""","Special Education",105,44,41.9
"Middletown School District","=""0830011""","Non-Special Education",316,267,84.5
"Middletown School District","=""0830011""","Special Education",63,40,63.5
"Milford School District","=""0840011""","Non-Special Education",427,385,90.2
"Milford School District","=""0840011""","Special Education",98,61,62.2
"Monroe School District","=""0850011""","Non-Special Education",276,272,98.6
"Monroe School District","=""0850011""","Special Education",33,28,84.8
"Montville School District","=""0860011""","Non-Special Education",161,143,88.8
"Montville School District","=""0860011""","Special Education",27,18,66.7
"Naugatuck School District","=""0880011""","Non-Special Education",282,232,82.3
"Naugatuck School District","=""0880011""","Special Education",53,29,54.7
"New Britain School District","=""0890011""","Non-Special Education",541,352,65.1
"New Britain School District","=""0890011""","Special Education",113,46,40.7
"New Canaan School District","=""0900011""","Non-Special Education",295,291,98.6
"New Canaan School District","=""0900011""","Special Education",44,40,90.9
"New Fairfield School District","=""0910011""","Non-Special Education",233,"*","*"
"New Fairfield School District","=""0910011""","Special Education",25,"*","*"
"New Haven School District","=""0930011""","Non-Special Education",1167,860,73.7
"New Haven School District","=""0930011""","Special Education",148,79,53.4
"New London School District","=""0950011""","Non-Special Education",220,150,68.2
"New London School District","=""0950011""","Special Education",37,15,40.5
"New Milford School District","=""0960011""","Non-Special Education",337,309,91.7
"New Milford School District","=""0960011""","Special Education",55,31,56.4
"Newington School District","=""0940011""","Non-Special Education",337,316,93.8
"Newington School District","=""0940011""","Special Education",39,23,59.0
"Newtown School District","=""0970011""","Non-Special Education",428,415,97.0
"Newtown School District","=""0970011""","Special Education",43,28,65.1
"North Branford School District","=""0990011""","Non-Special Education",149,144,96.6
"North Branford School District","=""0990011""","Special Education",21,19,90.5
"North Haven School District","=""1010011""","Non-Special Education",274,252,92.0
"North Haven School District","=""1010011""","Special Education",40,23,57.5
"North Stonington School District","=""1020011""","Non-Special Education","*","*","*"
"North Stonington School District","=""1020011""","Special Education","*","*","*"
"Norwalk School District","=""1030011""","Non-Special Education",698,602,86.2
"Norwalk School District","=""1030011""","Special Education",82,59,72.0
"Norwich Free Academy District","=""9010022""","Non-Special Education",508,446,87.8
"Norwich Free Academy District","=""9010022""","Special Education",107,53,49.5
"Old Saybrook School District","=""1060011""","Non-Special Education",129,"*","*"
"Old Saybrook School District","=""1060011""","Special Education",10,"*","*"
"Oxford School District","=""1080011""","Non-Special Education",146,"*","*"
"Oxford School District","=""1080011""","Special Education",9,"*","*"
"Plainfield School District","=""1090011""","Non-Special Education",170,152,89.4
"Plainfield School District","=""1090011""","Special Education",33,20,60.6
"Plainville School District","=""1100011""","Non-Special Education",176,162,92.0
"Plainville School District","=""1100011""","Special Education",30,21,70.0
"Plymouth School District","=""1110011""","Non-Special Education",117,101,86.3
"Plymouth School District","=""1110011""","Special Education",11,8,"*"
"Portland School District","=""1130011""","Non-Special Education",86,"*","*"
"Portland School District","=""1130011""","Special Education",7,"*","*"
"Putnam School District","=""1160011""","Non-Special Education",76,59,77.6
"Putnam School District","=""1160011""","Special Education",20,15,75.0
"Regional School District 01","=""2010012""","Non-Special Education",97,"*","*"
"Regional School District 01","=""2010012""","Special Education",12,"*","*"
"Regional School District 04","=""2040012""","Non-Special Education",142,"*","*"
"Regional School District 04","=""2040012""","Special Education",21,"*","*"
"Regional School District 05","=""2050012""","Non-Special Education",352,342,97.2
"Regional School District 05","=""2050012""","Special Education",44,38,86.4
"Regional School District 06","=""2060012""","Non-Special Education",84,"*","*"
"Regional School District 06","=""2060012""","Special Education",13,"*","*"
"Regional School District 07","=""2070012""","Non-Special Education",169,163,96.4
"Regional School District 07","=""2070012""","Special Education",25,21,84.0
"Regional School District 08","=""2080012""","Non-Special Education",246,231,93.9
"Regional School District 08","=""2080012""","Special Education",39,31,79.5
"Regional School District 09","=""2090012""","Non-Special Education",209,204,97.6
"Regional School District 09","=""2090012""","Special Education",31,22,71.0
"Regional School District 10","=""2100012""","Non-Special Education",174,168,96.6
"Regional School District 10","=""2100012""","Special Education",24,15,62.5
"Regional School District 11","=""2110012""","Non-Special Education",31,"*","*"
"Regional School District 11","=""2110012""","Special Education",13,"*","*"
"Regional School District 12","=""2120012""","Non-Special Education",72,66,91.7
"Regional School District 12","=""2120012""","Special Education",19,12,"*"
"Regional School District 13","=""2130012""","Non-Special Education",127,"*","*"
"Regional School District 13","=""2130012""","Special Education",26,"*","*"
"Regional School District 14","=""2140012""","Non-Special Education",175,"*","*"
"Regional School District 14","=""2140012""","Special Education",26,"*","*"
"Regional School District 15","=""2150012""","Non-Special Education",270,260,96.3
"Regional School District 15","=""2150012""","Special Education",50,42,84.0
"Regional School District 16","=""2160012""","Non-Special Education",173,"*","*"
"Regional School District 16","=""2160012""","Special Education",13,"*","*"
"Regional School District 17","=""2170012""","Non-Special Education",135,"*","*"
"Regional School District 17","=""2170012""","Special Education",29,"*","*"
"Regional School District 18","=""2180012""","Non-Special Education",99,97,98.0
"Regional School District 18","=""2180012""","Special Education",15,11,"*"
"Regional School District 19","=""2190012""","Non-Special Education",267,252,94.4
"Regional School District 19","=""2190012""","Special Education",49,25,51.0
"Ridgefield School District","=""1180011""","Non-Special Education",372,366,98.4
"Ridgefield School District","=""1180011""","Special Education",42,32,76.2
"Rocky Hill School District","=""1190011""","Non-Special Education",153,140,91.5
"Rocky Hill School District","=""1190011""","Special Education",24,19,79.2
"Seymour School District","=""1240011""","Non-Special Education",163,143,87.7
"Seymour School District","=""1240011""","Special Education",18,12,"*"
"Shelton School District","=""1260011""","Non-Special Education",368,"*","*"
"Shelton School District","=""1260011""","Special Education",26,"*","*"
"Simsbury School District","=""1280011""","Non-Special Education",351,346,98.6
"Simsbury School District","=""1280011""","Special Education",49,43,87.8
"Somers School District","=""1290011""","Non-Special Education",131,"*","*"
"Somers School District","=""1290011""","Special Education",15,"*","*"
"South Windsor School District","=""1320011""","Non-Special Education",341,327,95.9
"South Windsor School District","=""1320011""","Special Education",45,37,82.2
"Southington School District","=""1310011""","Non-Special Education",425,397,93.4
"Southington School District","=""1310011""","Special Education",65,49,75.4
"Stafford School District","=""1340011""","Non-Special Education",117,106,90.6
"Stafford School District","=""1340011""","Special Education",12,6,"*"
"Stamford Academy District","=""2820013""","Non-Special Education",31,"*","*"
"Stamford Academy District","=""2820013""","Special Education",6,"*","*"
"Stamford School District","=""1350011""","Non-Special Education",1100,986,89.6
"Stamford School District","=""1350011""","Special Education",118,97,82.2
"Stonington School District","=""1370011""","Non-Special Education",175,"*","*"
"Stonington School District","=""1370011""","Special Education",27,"*","*"
"Stratford School District","=""1380011""","Non-Special Education",493,464,94.1
"Stratford School District","=""1380011""","Special Education",76,40,52.6
"Suffield School District","=""1390011""","Non-Special Education",197,187,94.9
"Suffield School District","=""1390011""","Special Education",23,17,73.9
"The Bridge Academy District","=""2690013""","Non-Special Education",30,"*","*"
"The Bridge Academy District","=""2690013""","Special Education",6,"*","*"
"The Gilbert School District","=""9020022""","Non-Special Education",78,"*","*"
"The Gilbert School District","=""9020022""","Special Education",16,"*","*"
"Thomaston School District","=""1400011""","Non-Special Education",66,"*","*"
"Thomaston School District","=""1400011""","Special Education",14,"*","*"
"Thompson School District","=""1410011""","Non-Special Education",76,"*","*"
"Thompson School District","=""1410011""","Special Education",11,"*","*"
"Tolland School District","=""1420011""","Non-Special Education",222,"*","*"
"Tolland School District","=""1420011""","Special Education",22,"*","*"
"Torrington School District","=""1430011""","Non-Special Education",230,200,87.0
"Torrington School District","=""1430011""","Special Education",48,35,72.9
"Trumbull School District","=""1440011""","Non-Special Education",515,506,98.3
"Trumbull School District","=""1440011""","Special Education",35,32,91.4
"Unified School District #1","=""3360015""","Non-Special Education",255,"*","*"
"Unified School District #1","=""3360015""","Special Education",117,"*","*"
"Unified School District #2","=""3470015""","Non-Special Education",34,"*","*"
"Unified School District #2","=""3470015""","Special Education",29,"*","*"
"Vernon School District","=""1460011""","Non-Special Education",207,177,85.5
"Vernon School District","=""1460011""","Special Education",35,20,57.1
"Wallingford School District","=""1480011""","Non-Special Education",464,435,93.8
"Wallingford School District","=""1480011""","Special Education",71,51,71.8
"Waterbury School District","=""1510011""","Non-Special Education",1079,762,70.6
"Waterbury School District","=""1510011""","Special Education",221,102,46.2
"Waterford School District","=""1520011""","Non-Special Education",208,202,97.1
"Waterford School District","=""1520011""","Special Education",35,20,57.1
"Watertown School District","=""1530011""","Non-Special Education",237,218,92.0
"Watertown School District","=""1530011""","Special Education",35,18,51.4
"West Hartford School District","=""1550011""","Non-Special Education",747,709,94.9
"West Hartford School District","=""1550011""","Special Education",88,69,78.4
"West Haven School District","=""1560011""","Non-Special Education",397,284,71.5
"West Haven School District","=""1560011""","Special Education",42,22,52.4
"Westbrook School District","=""1540011""","Non-Special Education",71,"*","*"
"Westbrook School District","=""1540011""","Special Education",7,"*","*"
"Weston School District","=""1570011""","Non-Special Education",186,"*","*"
"Weston School District","=""1570011""","Special Education",22,"*","*"
"Westport School District","=""1580011""","Non-Special Education",410,"*","*"
"Westport School District","=""1580011""","Special Education",56,"*","*"
"Wethersfield School District","=""1590011""","Non-Special Education",242,231,95.5
"Wethersfield School District","=""1590011""","Special Education",28,13,46.4
"Wilton School District","=""1610011""","Non-Special Education",274,270,98.5
"Wilton School District","=""1610011""","Special Education",52,43,82.7
"Windham School District","=""1630011""","Non-Special Education",161,127,78.9
"Windham School District","=""1630011""","Special Education",37,22,59.5
"Windsor Locks School District","=""1650011""","Non-Special Education",124,117,94.4
"Windsor Locks School District","=""1650011""","Special Education",16,10,"*"
"Windsor School District","=""1640011""","Non-Special Education",308,260,84.4
"Windsor School District","=""1640011""","Special Education",47,29,61.7
"Wolcott School District","=""1660011""","Non-Special Education",197,188,95.4
"Wolcott School District","=""1660011""","Special Education",24,20,83.3
"Woodstock Academy District","=""9030022""","Non-Special Education",266,258,97.0
"Woodstock Academy District","=""9030022""","Special Education",18,12,"*"

