"Four-Year Graduation Rates, 2010-11"
"All Districts, English Learner Status"

"",,,,"Graduates",
"Connecticut Technical High School System","=""9000016""","ELL",74,63,85.1
"Coventry School District","=""0320011""","Non-ELL",153,138,90.2
"Cromwell School District","=""0330011""","Non-ELL","*","*","*"
"Cromwell School District","=""0330011""","ELL","*","*","*"
"Danbury School District","=""0340011""","Non-ELL",642,516,80.4
"Danbury School District","=""0340011""","ELL",116,69,59.5
"Darien School District","=""0350011""","Non-ELL","*","*","*"
"Darien School District","=""0350011""","ELL","*","*","*"
"Derby School District","=""0370011""","Non-ELL","*","*","*"
"Derby School District","=""0370011""","ELL","*","*","*"
"East Granby School District","=""0400011""","Non-ELL",76,73,96.1
"East Haddam School District","=""0410011""","Non-ELL",97,89,91.8
"East Hampton School District","=""0420011""","Non-ELL",139,127,91.4
"East Hartford School District","=""0430011""","Non-ELL",564,450,79.8
"East Hartford School District","=""0430011""","ELL",34,26,76.5
"East Haven School District","=""0440011""","Non-ELL",286,245,85.7
"East Haven School District","=""0440011""","ELL",14,10,"*"
"East Lyme School District","=""0450011""","Non-ELL",325,313,96.3
"East Windsor School District","=""0470011""","Non-ELL","*","*","*"
"East Windsor School District","=""0470011""","ELL","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-ELL","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","ELL","*","*","*"
"Ellington School District","=""0480011""","Non-ELL","*","*","*"
"Ellington School District","=""0480011""","ELL","*","*","*"
"Enfield School District","=""0490011""","Non-ELL","*","*","*"
"Enfield School District","=""0490011""","ELL","*","*","*"
"Explorations District","=""2720013""","Non-ELL",34,18,52.9
"Fairfield School District","=""0510011""","Non-ELL",642,604,94.1
"Fairfield School District","=""0510011""","ELL",14,8,"*"
"Farmington School District","=""0520011""","Non-ELL","*","*","*"
"Farmington School District","=""0520011""","ELL","*","*","*"
"Glastonbury School District","=""0540011""","Non-ELL","*","*","*"
"Glastonbury School District","=""0540011""","ELL","*","*","*"
"Granby School District","=""0560011""","Non-ELL",194,188,96.9
"Greenwich School District","=""0570011""","Non-ELL",602,573,95.2
"Greenwich School District","=""0570011""","ELL",30,24,80.0
"Griswold School District","=""0580011""","Non-ELL",200,162,81.0
"Groton School District","=""0590011""","Non-ELL",329,"*","*"
"Groton School District","=""0590011""","ELL",7,"*","*"
"Guilford School District","=""0600011""","Non-ELL","*","*","*"
"Guilford School District","=""0600011""","ELL","*","*","*"
"Hamden School District","=""0620011""","Non-ELL",575,"*","*"
"Hamden School District","=""0620011""","ELL",11,"*","*"
"Hartford School District","=""0640011""","Non-ELL",1346,892,66.3
"Hartford School District","=""0640011""","ELL",257,121,47.1
"Killingly School District","=""0690011""","Non-ELL","*","*","*"
"Killingly School District","=""0690011""","ELL","*","*","*"
"Lebanon School District","=""0710011""","Non-ELL",160,148,92.5
"Ledyard School District","=""0720011""","Non-ELL","*","*","*"
"Ledyard School District","=""0720011""","ELL","*","*","*"
"Lisbon School District","=""0730011""","Non-ELL","*","*","*"
"Litchfield School District","=""0740011""","Non-ELL","*","*","*"
"Litchfield School District","=""0740011""","ELL","*","*","*"
"Madison School District","=""0760011""","Non-ELL",317,306,96.5
"Manchester School District","=""0770011""","Non-ELL",505,360,71.3
"Manchester School District","=""0770011""","ELL",29,20,69.0
"Meriden School District","=""0800011""","Non-ELL",592,422,71.3
"Meriden School District","=""0800011""","ELL",38,18,47.4
"Middletown School District","=""0830011""","Non-ELL","*","*","*"
"Middletown School District","=""0830011""","ELL","*","*","*"
"Milford School District","=""0840011""","Non-ELL",483,"*","*"
"Milford School District","=""0840011""","ELL",9,"*","*"
"Monroe School District","=""0850011""","Non-ELL",367,356,97.0
"Montville School District","=""0860011""","Non-ELL",199,"*","*"
"Montville School District","=""0860011""","ELL",6,"*","*"
"Naugatuck School District","=""0880011""","Non-ELL",348,293,84.2
"Naugatuck School District","=""0880011""","ELL",22,13,59.1
"New Britain School District","=""0890011""","Non-ELL",625,338,54.1
"New Britain School District","=""0890011""","ELL",133,51,38.3
"New Canaan School District","=""0900011""","Non-ELL","*","*","*"
"New Canaan School District","=""0900011""","ELL","*","*","*"
"New Fairfield School District","=""0910011""","Non-ELL",241,219,90.9
"New Haven School District","=""0930011""","Non-ELL",1303,865,66.4
"New Haven School District","=""0930011""","ELL",147,62,42.2
"New London School District","=""0950011""","Non-ELL",215,136,63.3
"New London School District","=""0950011""","ELL",47,28,59.6
"New Milford School District","=""0960011""","Non-ELL",397,"*","*"
"New Milford School District","=""0960011""","ELL",6,"*","*"
"Newington School District","=""0940011""","Non-ELL",407,"*","*"
"Newington School District","=""0940011""","ELL",6,"*","*"
"Newtown School District","=""0970011""","Non-ELL","*","*","*"
"Newtown School District","=""0970011""","ELL","*","*","*"
"North Branford School District","=""0990011""","Non-ELL","*","*","*"
"North Branford School District","=""0990011""","ELL","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL","*","*","*"
"North Stonington School District","=""1020011""","ELL","*","*","*"
"Norwalk School District","=""1030011""","Non-ELL",800,686,85.8
"Norwalk School District","=""1030011""","ELL",99,71,71.7
"Norwich Free Academy District","=""9010022""","Non-ELL",602,"*","*"
"Norwich Free Academy District","=""9010022""","ELL",35,"*","*"
"Norwich School District","=""1040011""","Non-ELL","*","*","*"
"Norwich School District","=""1040011""","ELL","*","*","*"
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*"
"Old Saybrook School District","=""1060011""","ELL","*","*","*"
"Oxford School District","=""1080011""","Non-ELL",155,147,94.8
"Plainfield School District","=""1090011""","Non-ELL","*","*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*"
"Plainville School District","=""1100011""","Non-ELL","*","*","*"
"Plainville School District","=""1100011""","ELL","*","*","*"
"Plymouth School District","=""1110011""","Non-ELL",140,126,90.0
"Portland School District","=""1130011""","Non-ELL","*","*","*"
"Portland School District","=""1130011""","ELL","*","*","*"
"Putnam School District","=""1160011""","Non-ELL","*","*","*"
"Putnam School District","=""1160011""","ELL","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL",138,115,83.3
"Regional School District 04","=""2040012""","Non-ELL","*","*","*"
"Regional School District 04","=""2040012""","ELL","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL","*","*","*"
"Regional School District 06","=""2060012""","ELL","*","*","*"
"Regional School District 07","=""2070012""","Non-ELL","*","*","*"
"Regional School District 07","=""2070012""","ELL","*","*","*"
"Regional School District 08","=""2080012""","Non-ELL","*","*","*"
"Regional School District 08","=""2080012""","ELL","*","*","*"
"Regional School District 09","=""2090012""","Non-ELL",220,210,95.5
"Regional School District 10","=""2100012""","Non-ELL",177,169,95.5
"Regional School District 11","=""2110012""","Non-ELL",38,27,71.1
"Regional School District 12","=""2120012""","Non-ELL","*","*","*"
"Regional School District 12","=""2120012""","ELL","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL","*","*","*"
"Regional School District 13","=""2130012""","ELL","*","*","*"
"Regional School District 14","=""2140012""","Non-ELL","*","*","*"
"Regional School District 14","=""2140012""","ELL","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL","*","*","*"
"Regional School District 16","=""2160012""","ELL","*","*","*"
"Regional School District 17","=""2170012""","Non-ELL",181,168,92.8
"Regional School District 18","=""2180012""","Non-ELL","*","*","*"
"Regional School District 18","=""2180012""","ELL","*","*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL",434,417,96.1
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*"
"Seymour School District","=""1240011""","Non-ELL",183,151,82.5
"Seymour School District","=""1240011""","ELL",6,6,"*"
"Shelton School District","=""1260011""","Non-ELL",392,343,87.5
"Shelton School District","=""1260011""","ELL",9,9,"*"
"Simsbury School District","=""1280011""","Non-ELL",349,331,94.8
"Simsbury School District","=""1280011""","ELL",9,9,"*"
"Somers School District","=""1290011""","Non-ELL",145,137,94.5
"South Windsor School District","=""1320011""","Non-ELL",419,380,90.7
"South Windsor School District","=""1320011""","ELL",6,6,"*"
"Southington School District","=""1310011""","Non-ELL","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*"
"Stafford School District","=""1340011""","Non-ELL","*","*","*"
"Stafford School District","=""1340011""","ELL","*","*","*"
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*"
"Stamford Academy District","=""2820013""","ELL","*","*","*"
"Stamford School District","=""1350011""","Non-ELL",1062,924,87.0
"Stamford School District","=""1350011""","ELL",127,90,70.9
"Stonington School District","=""1370011""","Non-ELL","*","*","*"
"Stonington School District","=""1370011""","ELL","*","*","*"
"Stratford School District","=""1380011""","Non-ELL",558,"*","*"
"Stratford School District","=""1380011""","ELL",23,"*","*"
"Suffield School District","=""1390011""","Non-ELL",215,204,94.9
"The Bridge Academy District","=""2690013""","Non-ELL",28,24,85.7
"The Gilbert School District","=""9020022""","Non-ELL",75,58,77.3
"Thomaston School District","=""1400011""","Non-ELL","*","*","*"
"Thomaston School District","=""1400011""","ELL","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",95,84,88.4
"Tolland School District","=""1420011""","Non-ELL",224,207,92.4
"Torrington School District","=""1430011""","Non-ELL",270,"*","*"
"Torrington School District","=""1430011""","ELL",13,"*","*"
"Trumbull School District","=""1440011""","Non-ELL","*","*","*"
"Trumbull School District","=""1440011""","ELL","*","*","*"
"Unified School District #1","=""3360015""","Non-ELL",537,8,1.5
"Unified School District #1","=""3360015""","ELL",18,0,"*"
"Unified School District #2","=""3470015""","Non-ELL",50,15,30.0
"Vernon School District","=""1460011""","Non-ELL",282,"*","*"
"Vernon School District","=""1460011""","ELL",8,"*","*"
"Wallingford School District","=""1480011""","Non-ELL",546,"*","*"
"Wallingford School District","=""1480011""","ELL",15,"*","*"
"Waterbury School District","=""1510011""","Non-ELL",1136,"*","*"
"Waterbury School District","=""1510011""","ELL",173,"*","*"
"Waterford School District","=""1520011""","Non-ELL","*","*","*"
"Waterford School District","=""1520011""","ELL","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",793,720,90.8
"West Hartford School District","=""1550011""","ELL",36,29,80.6
"West Haven School District","=""1560011""","Non-ELL",437,298,68.2
"West Haven School District","=""1560011""","ELL",23,15,65.2
"Westbrook School District","=""1540011""","Non-ELL",75,71,94.7
"Weston School District","=""1570011""","Non-ELL",195,"*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL",294,"*","*"
"Wethersfield School District","=""1590011""","ELL",11,"*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*"
"Windham School District","=""1630011""","Non-ELL",222,145,65.3
"Windham School District","=""1630011""","ELL",45,18,40.0
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*"
"Windsor Locks School District","=""1650011""","ELL","*","*","*"
"Windsor School District","=""1640011""","Non-ELL","*","*","*"
"Windsor School District","=""1640011""","ELL","*","*","*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*"
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*"
"Woodstock Academy District","=""9030022""","ELL","*","*","*"

