"Four-Year Graduation Rates, 2014-15"
"All Districts, Gender"

"",,,,"Graduates",
"East Haven School District","=""0440011""","Male",125,92,73.6
"East Lyme School District","=""0450011""","Female",129,"*","*"
"East Lyme School District","=""0450011""","Male",145,"*","*"
"East Windsor School District","=""0470011""","Female",37,31,83.8
"East Windsor School District","=""0470011""","Male",53,47,88.7
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Female",40,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Male",32,"*","*"
"Ellington School District","=""0480011""","Female",101,"*","*"
"Ellington School District","=""0480011""","Male",105,"*","*"
"Elm City College Preparatory School District","=""2890013""","Female","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Male","*","*","*"
"Enfield School District","=""0490011""","Female",206,186,90.3
"Enfield School District","=""0490011""","Male",186,154,82.8
"Explorations District","=""2720013""","Female",14,"*","*"
"Explorations District","=""2720013""","Male",9,"*","*"
"Fairfield School District","=""0510011""","Female",378,366,96.8
"Fairfield School District","=""0510011""","Male",339,309,91.2
"Farmington School District","=""0520011""","Female",162,157,96.9
"Farmington School District","=""0520011""","Male",173,164,94.8
"Glastonbury School District","=""0540011""","Female",258,254,98.4
"Glastonbury School District","=""0540011""","Male",266,258,97.0
"Granby School District","=""0560011""","Female",88,"*","*"
"Granby School District","=""0560011""","Male",77,"*","*"
"Greenwich School District","=""0570011""","Female",317,307,96.8
"Greenwich School District","=""0570011""","Male",330,309,93.6
"Griswold School District","=""0580011""","Female",79,71,89.9
"Griswold School District","=""0580011""","Male",69,60,87.0
"Groton School District","=""0590011""","Female",143,125,87.4
"Groton School District","=""0590011""","Male",129,113,87.6
"Guilford School District","=""0600011""","Female",142,138,97.2
"Guilford School District","=""0600011""","Male",132,122,92.4
"Hamden School District","=""0620011""","Female",226,210,92.9
"Hamden School District","=""0620011""","Male",239,201,84.1
"Hartford School District","=""0640011""","Female",727,543,74.7
"Hartford School District","=""0640011""","Male",757,498,65.8
"Killingly School District","=""0690011""","Female",104,85,81.7
"Killingly School District","=""0690011""","Male",99,71,71.7
"Learn","=""2450014""","Female",90,"*","*"
"Learn","=""2450014""","Male",86,"*","*"
"Lebanon School District","=""0710011""","Female",58,56,96.6
"Lebanon School District","=""0710011""","Male",37,34,91.9
"Ledyard School District","=""0720011""","Female",115,110,95.7
"Ledyard School District","=""0720011""","Male",118,106,89.8
"Litchfield School District","=""0740011""","Female",30,30,100.0
"Litchfield School District","=""0740011""","Male",40,40,100.0
"Madison School District","=""0760011""","Female",160,"*","*"
"Madison School District","=""0760011""","Male",149,"*","*"
"Manchester School District","=""0770011""","Female",232,196,84.5
"Manchester School District","=""0770011""","Male",222,171,77.0
"Meriden School District","=""0800011""","Female",302,234,77.5
"Meriden School District","=""0800011""","Male",324,229,70.7
"Middletown School District","=""0830011""","Female",165,148,89.7
"Middletown School District","=""0830011""","Male",150,130,86.7
"Milford School District","=""0840011""","Female",228,212,93.0
"Milford School District","=""0840011""","Male",231,205,88.7
"Monroe School District","=""0850011""","Female",154,"*","*"
"Monroe School District","=""0850011""","Male",167,"*","*"
"Montville School District","=""0860011""","Female",86,81,94.2
"Montville School District","=""0860011""","Male",93,86,92.5
"Naugatuck School District","=""0880011""","Female",159,144,90.6
"Naugatuck School District","=""0880011""","Male",178,144,80.9
"New Britain School District","=""0890011""","Female",330,238,72.1
"New Britain School District","=""0890011""","Male",330,215,65.2
"New Canaan School District","=""0900011""","Female",151,"*","*"
"New Canaan School District","=""0900011""","Male",156,"*","*"
"New Fairfield School District","=""0910011""","Female",138,"*","*"
"New Fairfield School District","=""0910011""","Male",126,"*","*"
"New Haven School District","=""0930011""","Female",734,567,77.2
"New Haven School District","=""0930011""","Male",751,548,73.0
"New London School District","=""0950011""","Female",93,79,84.9
"New London School District","=""0950011""","Male",109,70,64.2
"New Milford School District","=""0960011""","Female",185,176,95.1
"New Milford School District","=""0960011""","Male",186,159,85.5
"Newington School District","=""0940011""","Female",168,161,95.8
"Newington School District","=""0940011""","Male",190,171,90.0
"Newtown School District","=""0970011""","Female",228,224,98.2
"Newtown School District","=""0970011""","Male",225,208,92.4
"North Branford School District","=""0990011""","Female",88,85,96.6
"North Branford School District","=""0990011""","Male",78,70,89.7
"North Haven School District","=""1010011""","Female",149,140,94.0
"North Haven School District","=""1010011""","Male",147,130,88.4
"North Stonington School District","=""1020011""","Female",26,"*","*"
"North Stonington School District","=""1020011""","Male",25,"*","*"
"Norwalk School District","=""1030011""","Female",467,423,90.6
"Norwalk School District","=""1030011""","Male",409,362,88.5
"Norwich Free Academy District","=""9010022""","Female",305,279,91.5
"Norwich Free Academy District","=""9010022""","Male",285,238,83.5
"Old Saybrook School District","=""1060011""","Female",71,"*","*"
"Old Saybrook School District","=""1060011""","Male",55,"*","*"
"Oxford School District","=""1080011""","Female",67,64,95.5
"Oxford School District","=""1080011""","Male",58,52,89.7
"Plainfield School District","=""1090011""","Female",79,67,84.8
"Plainfield School District","=""1090011""","Male",89,70,78.7
"Plainville School District","=""1100011""","Female",77,70,90.9
"Plainville School District","=""1100011""","Male",105,92,87.6
"Plymouth School District","=""1110011""","Female",59,54,91.5
"Plymouth School District","=""1110011""","Male",62,52,83.9
"Portland School District","=""1130011""","Female",49,47,95.9
"Portland School District","=""1130011""","Male",43,36,83.7
"Putnam School District","=""1160011""","Female",25,"*","*"
"Putnam School District","=""1160011""","Male",40,"*","*"
"Regional School District 01","=""2010012""","Female",45,43,95.6
"Regional School District 01","=""2010012""","Male",42,39,92.9
"Regional School District 04","=""2040012""","Female",81,77,95.1
"Regional School District 04","=""2040012""","Male",101,99,98.0
"Regional School District 05","=""2050012""","Female",209,204,97.6
"Regional School District 05","=""2050012""","Male",208,198,95.2
"Regional School District 06","=""2060012""","Female",46,"*","*"
"Regional School District 06","=""2060012""","Male",41,"*","*"
"Regional School District 07","=""2070012""","Female",74,"*","*"
"Regional School District 07","=""2070012""","Male",69,"*","*"
"Regional School District 08","=""2080012""","Female",119,116,97.5
"Regional School District 08","=""2080012""","Male",150,133,88.7
"Regional School District 09","=""2090012""","Female",129,"*","*"
"Regional School District 09","=""2090012""","Male",127,"*","*"
"Regional School District 10","=""2100012""","Female",98,"*","*"
"Regional School District 10","=""2100012""","Male",93,"*","*"
"Regional School District 11","=""2110012""","Female",22,"*","*"
"Regional School District 11","=""2110012""","Male",29,"*","*"
"Regional School District 12","=""2120012""","Female",34,34,100.0
"Regional School District 12","=""2120012""","Male",38,36,94.7
"Regional School District 13","=""2130012""","Female",77,71,92.2
"Regional School District 13","=""2130012""","Male",77,70,90.9
"Regional School District 14","=""2140012""","Female",116,"*","*"
"Regional School District 14","=""2140012""","Male",73,"*","*"
"Regional School District 15","=""2150012""","Female",154,146,94.8
"Regional School District 15","=""2150012""","Male",139,132,95.0
"Regional School District 16","=""2160012""","Female",101,"*","*"
"Regional School District 16","=""2160012""","Male",66,"*","*"
"Regional School District 17","=""2170012""","Female",87,"*","*"
"Regional School District 17","=""2170012""","Male",81,"*","*"
"Regional School District 18","=""2180012""","Female",36,"*","*"
"Regional School District 18","=""2180012""","Male",53,"*","*"
"Regional School District 19","=""2190012""","Female",133,124,93.2
"Regional School District 19","=""2190012""","Male",159,143,89.9
"Ridgefield School District","=""1180011""","Female",222,216,97.3
"Ridgefield School District","=""1180011""","Male",224,213,95.1
"Rocky Hill School District","=""1190011""","Female",108,101,93.5
"Rocky Hill School District","=""1190011""","Male",88,80,90.9
"Seymour School District","=""1240011""","Female",64,55,85.9
"Seymour School District","=""1240011""","Male",84,77,91.7
"Shelton School District","=""1260011""","Female",188,180,95.7
"Shelton School District","=""1260011""","Male",182,168,92.3
"Simsbury School District","=""1280011""","Female",183,175,95.6
"Simsbury School District","=""1280011""","Male",199,189,95.0
"Somers School District","=""1290011""","Female",60,57,95.0
"Somers School District","=""1290011""","Male",70,65,92.9
"South Windsor School District","=""1320011""","Female",169,158,93.5
"South Windsor School District","=""1320011""","Male",186,170,91.4
"Southington School District","=""1310011""","Female",245,235,95.9
"Southington School District","=""1310011""","Male",274,247,90.1
"Stafford School District","=""1340011""","Female",58,56,96.6
"Stafford School District","=""1340011""","Male",34,29,85.3
"Stamford Academy District","=""2820013""","Female",25,8,32.0
"Stamford Academy District","=""2820013""","Male",23,8,34.8
"Stamford School District","=""1350011""","Female",578,509,88.1
"Stamford School District","=""1350011""","Male",639,555,86.9
"Stonington School District","=""1370011""","Female",108,103,95.4
"Stonington School District","=""1370011""","Male",92,78,84.8
"Stratford School District","=""1380011""","Female",277,251,90.6
"Stratford School District","=""1380011""","Male",258,239,92.6
"Suffield School District","=""1390011""","Female",112,"*","*"
"Suffield School District","=""1390011""","Male",100,"*","*"
"The Bridge Academy District","=""2690013""","Female",20,18,90.0
"The Bridge Academy District","=""2690013""","Male",12,10,"*"
"The Gilbert School District","=""9020022""","Female",34,"*","*"
"The Gilbert School District","=""9020022""","Male",56,"*","*"
"Thomaston School District","=""1400011""","Female",24,"*","*"
"Thomaston School District","=""1400011""","Male",39,"*","*"
"Thompson School District","=""1410011""","Female",26,"*","*"
"Thompson School District","=""1410011""","Male",44,"*","*"
"Tolland School District","=""1420011""","Female",101,97,96.0
"Tolland School District","=""1420011""","Male",111,104,93.7
"Torrington School District","=""1430011""","Female",126,112,88.9
"Torrington School District","=""1430011""","Male",156,124,79.5
"Trumbull School District","=""1440011""","Female",271,267,98.5
"Trumbull School District","=""1440011""","Male",263,257,97.7
"Unified School District #1","=""3360015""","Female",23,0,0.0
"Unified School District #1","=""3360015""","Male",389,10,2.6
"Unified School District #2","=""3470015""","Female",10,"*","*"
"Unified School District #2","=""3470015""","Male",32,"*","*"
"Vernon School District","=""1460011""","Female",117,100,85.5
"Vernon School District","=""1460011""","Male",127,106,83.5
"Wallingford School District","=""1480011""","Female",264,249,94.3
"Wallingford School District","=""1480011""","Male",238,219,92.0
"Waterbury School District","=""1510011""","Female",691,506,73.2
"Waterbury School District","=""1510011""","Male",653,424,64.9
"Waterford School District","=""1520011""","Female",108,105,97.2
"Waterford School District","=""1520011""","Male",108,96,88.9
"Watertown School District","=""1530011""","Female",102,95,93.1
"Watertown School District","=""1530011""","Male",103,86,83.5
"West Hartford School District","=""1550011""","Female",373,351,94.1
"West Hartford School District","=""1550011""","Male",365,337,92.3
"West Haven School District","=""1560011""","Female",209,172,82.3
"West Haven School District","=""1560011""","Male",215,157,73.0
"Westbrook School District","=""1540011""","Female",36,"*","*"
"Westbrook School District","=""1540011""","Male",42,"*","*"
"Weston School District","=""1570011""","Female",73,70,95.9
"Weston School District","=""1570011""","Male",94,91,96.8
"Westport School District","=""1580011""","Female",248,"*","*"
"Westport School District","=""1580011""","Male",214,"*","*"
"Wethersfield School District","=""1590011""","Female",136,128,94.1
"Wethersfield School District","=""1590011""","Male",148,130,87.8
"Wilton School District","=""1610011""","Female",153,148,96.7
"Wilton School District","=""1610011""","Male",177,169,95.5
"Windham School District","=""1630011""","Female",61,51,83.6
"Windham School District","=""1630011""","Male",69,54,78.3
"Windsor Locks School District","=""1650011""","Female",57,47,82.5
"Windsor Locks School District","=""1650011""","Male",74,67,90.5
"Windsor School District","=""1640011""","Female",146,132,90.4
"Windsor School District","=""1640011""","Male",164,141,86.0
"Wolcott School District","=""1660011""","Female",92,89,96.7
"Wolcott School District","=""1660011""","Male",88,85,96.6
"Woodstock Academy District","=""9030022""","Female",149,"*","*"
"Woodstock Academy District","=""9030022""","Male",137,"*","*"

