"Four-Year Graduation Rates, 2010-11"
"All Districts, Race/Ethnicity"

"",,,,"Non-Graduates",,,
"Cheshire School District","=""0250011""","Asian",24,0,0.0,0,0.0
"Cheshire School District","=""0250011""","White",323,"*","*","*","*"
"Clinton School District","=""0270011""","Black","*","*","*","*","*"
"Clinton School District","=""0270011""","Hispanic",12,0,"*",0,"*"
"Clinton School District","=""0270011""","Asian","*","*","*","*","*"
"Clinton School District","=""0270011""","White",126,"*","*","*","*"
"Colchester School District","=""0280011""","Black",7,0,"*","*","*"
"Colchester School District","=""0280011""","Hispanic",7,0,"*",0,"*"
"Colchester School District","=""0280011""","Asian","*","*","*","*","*"
"Colchester School District","=""0280011""","Indian or Alaska Native","*","*","*","*","*"
"Colchester School District","=""0280011""","White",230,"*","*","*","*"
"Common Ground High School District","=""2680013""","Black",19,"*","*","*","*"
"Common Ground High School District","=""2680013""","Hispanic",12,"*","*","*","*"
"Common Ground High School District","=""2680013""","White",7,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Black",303,0,0.0,15,5.0
"Connecticut Technical High School System","=""9000016""","Hispanic",618,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Asian",18,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Indian or Alaska Native",15,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","White",1389,"*","*",75,5.4
"Coventry School District","=""0320011""","Black","*","*","*","*","*"
"Coventry School District","=""0320011""","Hispanic","*","*","*","*","*"
"Coventry School District","=""0320011""","Asian","*","*","*","*","*"
"Coventry School District","=""0320011""","White",145,7,4.8,7,4.8
"Cromwell School District","=""0330011""","Black",13,0,"*","*","*"
"Cromwell School District","=""0330011""","Hispanic","*","*","*","*","*"
"Cromwell School District","=""0330011""","Asian","*","*","*","*","*"
"Cromwell School District","=""0330011""","White",149,"*","*","*","*"
"Danbury School District","=""0340011""","Black",84,9,10.7,11,13.1
"Danbury School District","=""0340011""","Hispanic",229,28,12.2,39,17.0
"Danbury School District","=""0340011""","Asian","*","*","*","*","*"
"Danbury School District","=""0340011""","Indian or Alaska Native","*","*","*","*","*"
"Danbury School District","=""0340011""","White",383,33,8.6,42,11.0
"Darien School District","=""0350011""","Black","*","*","*","*","*"
"Darien School District","=""0350011""","Hispanic",13,0,"*","*","*"
"Darien School District","=""0350011""","Asian",6,0,"*",0,"*"
"Darien School District","=""0350011""","Indian or Alaska Native","*","*","*","*","*"
"Darien School District","=""0350011""","White",304,7,2.3,6,2.0
"Derby School District","=""0370011""","Black","*","*","*","*","*"
"Derby School District","=""0370011""","Hispanic",22,"*","*","*","*"
"Derby School District","=""0370011""","Asian","*","*","*","*","*"
"Derby School District","=""0370011""","White",80,8,10.0,12,15.0
"East Granby School District","=""0400011""","Black","*","*","*","*","*"
"East Granby School District","=""0400011""","Hispanic","*","*","*","*","*"
"East Granby School District","=""0400011""","Asian","*","*","*","*","*"
"East Granby School District","=""0400011""","White",71,"*","*","*","*"
"East Haddam School District","=""0410011""","Black","*","*","*","*","*"
"East Haddam School District","=""0410011""","Hispanic","*","*","*","*","*"
"East Haddam School District","=""0410011""","Asian","*","*","*","*","*"
"East Haddam School District","=""0410011""","White",92,0,0.0,6,6.5
"East Hampton School District","=""0420011""","Hispanic","*","*","*","*","*"
"East Hampton School District","=""0420011""","Asian","*","*","*","*","*"
"East Hampton School District","=""0420011""","White",133,"*","*","*","*"
"East Hartford School District","=""0430011""","Black",219,21,9.6,28,12.8
"East Hartford School District","=""0430011""","Hispanic",187,22,11.8,26,13.9
"East Hartford School District","=""0430011""","Asian","*","*","*","*","*"
"East Hartford School District","=""0430011""","Indian or Alaska Native","*","*","*","*","*"
"East Hartford School District","=""0430011""","White",161,"*","*",14,8.7
"East Haven School District","=""0440011""","Black",8,0,"*","*","*"
"East Haven School District","=""0440011""","Hispanic",34,"*","*","*","*"
"East Haven School District","=""0440011""","Asian",15,0,"*","*","*"
"East Haven School District","=""0440011""","White",243,"*","*",23,9.5
"East Lyme School District","=""0450011""","Black","*","*","*","*","*"
"East Lyme School District","=""0450011""","Hispanic",9,0,"*",0,"*"
"East Lyme School District","=""0450011""","Asian",22,0,0.0,"*","*"
"East Lyme School District","=""0450011""","Indian or Alaska Native","*","*","*","*","*"
"East Lyme School District","=""0450011""","White",288,"*","*","*","*"
"East Windsor School District","=""0470011""","Black",15,"*","*","*","*"
"East Windsor School District","=""0470011""","Hispanic","*","*","*","*","*"
"East Windsor School District","=""0470011""","Asian","*","*","*","*","*"
"East Windsor School District","=""0470011""","White",73,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Black","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Hispanic",11,"*","*",0,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Indian or Alaska Native","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","White",42,"*","*","*","*"
"Ellington School District","=""0480011""","Black","*","*","*","*","*"
"Ellington School District","=""0480011""","Hispanic","*","*","*","*","*"
"Ellington School District","=""0480011""","Asian","*","*","*","*","*"
"Ellington School District","=""0480011""","Indian or Alaska Native","*","*","*","*","*"
"Ellington School District","=""0480011""","White",171,"*","*","*","*"
"Enfield School District","=""0490011""","Black",30,"*","*","*","*"
"Enfield School District","=""0490011""","Hispanic",24,"*","*","*","*"
"Enfield School District","=""0490011""","Asian","*","*","*","*","*"
"Enfield School District","=""0490011""","Indian or Alaska Native","*","*","*","*","*"
"Enfield School District","=""0490011""","White",456,39,8.6,39,8.6
"Explorations District","=""2720013""","Hispanic","*","*","*","*","*"
"Explorations District","=""2720013""","Asian","*","*","*","*","*"
"Explorations District","=""2720013""","White",31,7,22.6,7,22.6
"Fairfield School District","=""0510011""","Black",33,"*","*","*","*"
"Fairfield School District","=""0510011""","Hispanic",38,"*","*","*","*"
"Fairfield School District","=""0510011""","Asian",34,"*","*",0,0.0
"Fairfield School District","=""0510011""","White",551,18,3.3,11,2.0
"Farmington School District","=""0520011""","Black",22,0,0.0,"*","*"
"Farmington School District","=""0520011""","Hispanic",8,"*","*","*","*"
"Farmington School District","=""0520011""","Asian",21,0,0.0,0,0.0
"Farmington School District","=""0520011""","White",287,"*","*","*","*"
"Glastonbury School District","=""0540011""","Black",23,"*","*","*","*"
"Glastonbury School District","=""0540011""","Hispanic","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Asian",48,0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Indian or Alaska Native","*","*","*","*","*"
"Glastonbury School District","=""0540011""","White",464,10,2.2,6,1.3
"Granby School District","=""0560011""","Black","*","*","*","*","*"
"Granby School District","=""0560011""","Hispanic","*","*","*","*","*"
"Granby School District","=""0560011""","Asian","*","*","*","*","*"
"Granby School District","=""0560011""","Indian or Alaska Native","*","*","*","*","*"
"Granby School District","=""0560011""","White",184,"*","*","*","*"
"Greenwich School District","=""0570011""","Black","*","*","*","*","*"
"Greenwich School District","=""0570011""","Hispanic",94,"*","*","*","*"
"Greenwich School District","=""0570011""","Asian",44,"*","*","*","*"
"Greenwich School District","=""0570011""","Indian or Alaska Native","*","*","*","*","*"
"Greenwich School District","=""0570011""","White",473,"*","*","*","*"
"Griswold School District","=""0580011""","Black","*","*","*","*","*"
"Griswold School District","=""0580011""","Hispanic",6,"*","*","*","*"
"Griswold School District","=""0580011""","Asian","*","*","*","*","*"
"Griswold School District","=""0580011""","Indian or Alaska Native",7,"*","*","*","*"
"Griswold School District","=""0580011""","White",181,10,5.5,21,11.6
"Groton School District","=""0590011""","Black",49,"*","*","*","*"
"Groton School District","=""0590011""","Hispanic",35,"*","*","*","*"
"Groton School District","=""0590011""","Asian","*","*","*","*","*"
"Groton School District","=""0590011""","Indian or Alaska Native","*","*","*","*","*"
"Groton School District","=""0590011""","White",225,6,2.7,32,14.2
"Guilford School District","=""0600011""","Black","*","*","*","*","*"
"Guilford School District","=""0600011""","Hispanic",12,0,"*","*","*"
"Guilford School District","=""0600011""","Asian","*","*","*","*","*"
"Guilford School District","=""0600011""","White",251,"*","*","*","*"
"Hamden School District","=""0620011""","Black",213,20,9.4,35,16.4
"Hamden School District","=""0620011""","Hispanic",68,"*","*",7,10.3
"Hamden School District","=""0620011""","Asian",24,"*","*",0,0.0
"Hamden School District","=""0620011""","White",281,11,3.9,13,4.6
"Hartford School District","=""0640011""","Black",662,63,9.5,131,19.8
"Hartford School District","=""0640011""","Hispanic",790,109,13.8,258,32.7
"Hartford School District","=""0640011""","Asian","*","*","*","*","*"
"Hartford School District","=""0640011""","Indian or Alaska Native","*","*","*","*","*"
"Hartford School District","=""0640011""","White",114,"*","*","*","*"
"Killingly School District","=""0690011""","Black","*","*","*","*","*"
"Killingly School District","=""0690011""","Hispanic",6,0,"*","*","*"
"Killingly School District","=""0690011""","Asian",6,0,"*","*","*"
"Killingly School District","=""0690011""","Indian or Alaska Native","*","*","*","*","*"
"Killingly School District","=""0690011""","White",180,13,7.2,37,20.6
"Lebanon School District","=""0710011""","Hispanic","*","*","*","*","*"
"Lebanon School District","=""0710011""","White","*","*","*","*","*"
"Ledyard School District","=""0720011""","Black",12,"*","*","*","*"
"Ledyard School District","=""0720011""","Hispanic",19,"*","*","*","*"
"Ledyard School District","=""0720011""","Asian",13,0,"*",0,"*"
"Ledyard School District","=""0720011""","Indian or Alaska Native",8,0,"*","*","*"
"Ledyard School District","=""0720011""","White",183,"*","*","*","*"
"Lisbon School District","=""0730011""","White","*","*","*","*","*"
"Litchfield School District","=""0740011""","Black","*","*","*","*","*"
"Litchfield School District","=""0740011""","Hispanic","*","*","*","*","*"
"Litchfield School District","=""0740011""","Indian or Alaska Native","*","*","*","*","*"
"Litchfield School District","=""0740011""","White",90,"*","*","*","*"
"Madison School District","=""0760011""","Black","*","*","*","*","*"
"Madison School District","=""0760011""","Hispanic","*","*","*","*","*"
"Madison School District","=""0760011""","Asian",14,0,"*",0,"*"
"Madison School District","=""0760011""","Indian or Alaska Native","*","*","*","*","*"
"Madison School District","=""0760011""","White",291,"*","*","*","*"
"Manchester School District","=""0770011""","Black",99,"*","*","*","*"
"Manchester School District","=""0770011""","Hispanic",114,15,13.2,35,30.7
"Manchester School District","=""0770011""","Asian",34,"*","*","*","*"
"Manchester School District","=""0770011""","White",287,31,10.8,40,13.9
"Meriden School District","=""0800011""","Black",88,"*","*",16,18.2
"Meriden School District","=""0800011""","Hispanic",249,23,9.2,80,32.1
"Meriden School District","=""0800011""","Asian","*","*","*","*","*"
"Meriden School District","=""0800011""","Indian or Alaska Native","*","*","*","*","*"
"Meriden School District","=""0800011""","White",284,18,6.3,38,13.4
"Middletown School District","=""0830011""","Black",86,16,18.6,15,17.4
"Middletown School District","=""0830011""","Hispanic",29,"*","*","*","*"
"Middletown School District","=""0830011""","Asian","*","*","*","*","*"
"Middletown School District","=""0830011""","Indian or Alaska Native","*","*","*","*","*"
"Middletown School District","=""0830011""","White",218,18,8.3,19,8.7
"Milford School District","=""0840011""","Black",17,"*","*",0,"*"
"Milford School District","=""0840011""","Hispanic",30,"*","*","*","*"
"Milford School District","=""0840011""","Asian","*","*","*","*","*"
"Milford School District","=""0840011""","Indian or Alaska Native","*","*","*","*","*"
"Milford School District","=""0840011""","White",432,32,7.4,17,3.9
"Monroe School District","=""0850011""","Black",12,0,"*",0,"*"
"Monroe School District","=""0850011""","Hispanic",17,0,"*",0,"*"
"Monroe School District","=""0850011""","Asian",15,0,"*",0,"*"
"Monroe School District","=""0850011""","White",323,11,3.4,0,0.0
"Montville School District","=""0860011""","Black","*","*","*","*","*"
"Montville School District","=""0860011""","Hispanic",18,0,"*","*","*"
"Montville School District","=""0860011""","Asian",14,0,"*","*","*"
"Montville School District","=""0860011""","Indian or Alaska Native","*","*","*","*","*"
"Montville School District","=""0860011""","White",157,"*","*",17,10.8
"Naugatuck School District","=""0880011""","Black",38,"*","*","*","*"
"Naugatuck School District","=""0880011""","Hispanic",35,"*","*","*","*"
"Naugatuck School District","=""0880011""","Asian",11,0,"*",0,"*"
"Naugatuck School District","=""0880011""","White",286,15,5.2,32,11.2
"New Britain School District","=""0890011""","Black",134,31,23.1,29,21.6
"New Britain School District","=""0890011""","Hispanic",422,84,19.9,153,36.3
"New Britain School District","=""0890011""","Asian","*","*","*","*","*"
"New Britain School District","=""0890011""","Indian or Alaska Native","*","*","*","*","*"
"New Britain School District","=""0890011""","White",182,28,15.4,39,21.4
"New Canaan School District","=""0900011""","Black","*","*","*","*","*"
"New Canaan School District","=""0900011""","Hispanic","*","*","*","*","*"
"New Canaan School District","=""0900011""","Asian",8,"*","*",0,"*"
"New Canaan School District","=""0900011""","White",292,"*","*","*","*"
"New Fairfield School District","=""0910011""","Hispanic",9,"*","*","*","*"
"New Fairfield School District","=""0910011""","Asian",6,0,"*",0,"*"
"New Fairfield School District","=""0910011""","White",226,"*","*","*","*"
"New Haven School District","=""0930011""","Black",753,99,13.1,159,21.1
"New Haven School District","=""0930011""","Hispanic",486,46,9.5,180,37.0
"New Haven School District","=""0930011""","Asian","*","*","*","*","*"
"New Haven School District","=""0930011""","Indian or Alaska Native","*","*","*","*","*"
"New Haven School District","=""0930011""","White",197,13,6.6,24,12.2
"New London School District","=""0950011""","Black",84,14,16.7,13,15.5
"New London School District","=""0950011""","Hispanic",102,20,19.6,24,23.5
"New London School District","=""0950011""","Asian","*","*","*","*","*"
"New London School District","=""0950011""","Indian or Alaska Native","*","*","*","*","*"
"New London School District","=""0950011""","White",66,11,16.7,"*","*"
"New Milford School District","=""0960011""","Black",7,0,"*","*","*"
"New Milford School District","=""0960011""","Hispanic",21,"*","*","*","*"
"New Milford School District","=""0960011""","Asian",17,"*","*","*","*"
"New Milford School District","=""0960011""","White",358,14,3.9,30,8.4
"Newington School District","=""0940011""","Black",27,"*","*","*","*"
"Newington School District","=""0940011""","Hispanic",29,"*","*","*","*"
"Newington School District","=""0940011""","Asian",26,0,0.0,"*","*"
"Newington School District","=""0940011""","White",331,29,8.8,21,6.3
"Newtown School District","=""0970011""","Black","*","*","*","*","*"
"Newtown School District","=""0970011""","Hispanic",16,"*","*",0,"*"
"Newtown School District","=""0970011""","Asian","*","*","*","*","*"
"Newtown School District","=""0970011""","White",413,9,2.2,"*","*"
"North Branford School District","=""0990011""","Black","*","*","*","*","*"
"North Branford School District","=""0990011""","Hispanic","*","*","*","*","*"
"North Branford School District","=""0990011""","Asian","*","*","*","*","*"
"North Branford School District","=""0990011""","White",186,"*","*","*","*"
"North Haven School District","=""1010011""","Black",26,"*","*","*","*"
"North Haven School District","=""1010011""","Hispanic",14,0,"*","*","*"
"North Haven School District","=""1010011""","Asian",11,"*","*",0,"*"
"North Haven School District","=""1010011""","White",255,12,4.7,18,7.1
"North Stonington School District","=""1020011""","Hispanic","*","*","*","*","*"
"North Stonington School District","=""1020011""","Asian","*","*","*","*","*"
"North Stonington School District","=""1020011""","Indian or Alaska Native","*","*","*","*","*"
"North Stonington School District","=""1020011""","White",60,"*","*","*","*"
"Norwalk School District","=""1030011""","Black",261,23,8.8,25,9.6
"Norwalk School District","=""1030011""","Hispanic",263,25,9.5,33,12.5
"Norwalk School District","=""1030011""","Asian","*","*","*","*","*"
"Norwalk School District","=""1030011""","Indian or Alaska Native","*","*","*","*","*"
"Norwalk School District","=""1030011""","White",338,"*","*",25,7.4
"Norwich Free Academy District","=""9010022""","Black",92,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Hispanic",84,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Asian","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Indian or Alaska Native","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","White",417,15,3.6,50,12.0
"Norwich School District","=""1040011""","Black",12,"*","*",8,"*"
"Norwich School District","=""1040011""","Hispanic","*","*","*","*","*"
"Norwich School District","=""1040011""","Asian","*","*","*","*","*"
"Norwich School District","=""1040011""","Indian or Alaska Native","*","*","*","*","*"
"Norwich School District","=""1040011""","White",13,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Black","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Hispanic","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Asian",7,0,"*",0,"*"
"Old Saybrook School District","=""1060011""","Indian or Alaska Native","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","White",111,"*","*","*","*"
"Oxford School District","=""1080011""","Black","*","*","*","*","*"
"Oxford School District","=""1080011""","Hispanic","*","*","*","*","*"
"Oxford School District","=""1080011""","Asian","*","*","*","*","*"
"Oxford School District","=""1080011""","Indian or Alaska Native","*","*","*","*","*"
"Oxford School District","=""1080011""","White",144,"*","*","*","*"
"Plainfield School District","=""1090011""","Black","*","*","*","*","*"
"Plainfield School District","=""1090011""","Hispanic","*","*","*","*","*"
"Plainfield School District","=""1090011""","Asian","*","*","*","*","*"
"Plainfield School District","=""1090011""","Indian or Alaska Native","*","*","*","*","*"
"Plainfield School District","=""1090011""","White",215,11,5.1,19,8.8
"Plainville School District","=""1100011""","Black",12,0,"*","*","*"
"Plainville School District","=""1100011""","Hispanic","*","*","*","*","*"
"Plainville School District","=""1100011""","Asian","*","*","*","*","*"
"Plainville School District","=""1100011""","White",207,"*","*","*","*"
"Plymouth School District","=""1110011""","Black","*","*","*","*","*"
"Plymouth School District","=""1110011""","Hispanic","*","*","*","*","*"
"Plymouth School District","=""1110011""","Asian","*","*","*","*","*"
"Plymouth School District","=""1110011""","White",135,"*","*","*","*"
"Portland School District","=""1130011""","Black","*","*","*","*","*"
"Portland School District","=""1130011""","Hispanic","*","*","*","*","*"
"Portland School District","=""1130011""","White",94,"*","*","*","*"
"Putnam School District","=""1160011""","Black","*","*","*","*","*"
"Putnam School District","=""1160011""","Hispanic","*","*","*","*","*"
"Putnam School District","=""1160011""","Indian or Alaska Native","*","*","*","*","*"
"Putnam School District","=""1160011""","White",65,6,9.2,7,10.8
"Regional School District 01","=""2010012""","Hispanic","*","*","*","*","*"
"Regional School District 01","=""2010012""","Asian","*","*","*","*","*"
"Regional School District 01","=""2010012""","White",131,7,5.3,15,11.5
"Regional School District 04","=""2040012""","Black","*","*","*","*","*"
"Regional School District 04","=""2040012""","Hispanic","*","*","*","*","*"
"Regional School District 04","=""2040012""","Asian",9,0,"*",0,"*"
"Regional School District 04","=""2040012""","White",154,"*","*","*","*"
"Regional School District 05","=""2050012""","Black",17,0,"*","*","*"
"Regional School District 05","=""2050012""","Hispanic",13,0,"*","*","*"
"Regional School District 05","=""2050012""","Asian",39,0,0.0,0,0.0
"Regional School District 05","=""2050012""","White",340,14,4.1,14,4.1
"Regional School District 06","=""2060012""","Black","*","*","*","*","*"
"Regional School District 06","=""2060012""","Hispanic","*","*","*","*","*"
"Regional School District 06","=""2060012""","Asian","*","*","*","*","*"
"Regional School District 06","=""2060012""","White",100,"*","*","*","*"
"Regional School District 07","=""2070012""","Black","*","*","*","*","*"
"Regional School District 07","=""2070012""","Hispanic","*","*","*","*","*"
"Regional School District 07","=""2070012""","Asian","*","*","*","*","*"
"Regional School District 07","=""2070012""","White",201,"*","*","*","*"
"Regional School District 08","=""2080012""","Hispanic","*","*","*","*","*"
"Regional School District 08","=""2080012""","Asian","*","*","*","*","*"
"Regional School District 08","=""2080012""","White",256,"*","*",18,7.0
"Regional School District 09","=""2090012""","Black","*","*","*","*","*"
"Regional School District 09","=""2090012""","Hispanic",12,0,"*",0,"*"
"Regional School District 09","=""2090012""","Asian","*","*","*","*","*"
"Regional School District 09","=""2090012""","Indian or Alaska Native","*","*","*","*","*"
"Regional School District 09","=""2090012""","White",201,10,5.0,0,0.0
"Regional School District 10","=""2100012""","Black","*","*","*","*","*"
"Regional School District 10","=""2100012""","Hispanic",6,"*","*",0,"*"
"Regional School District 10","=""2100012""","Asian","*","*","*","*","*"
"Regional School District 10","=""2100012""","White",167,"*","*","*","*"
"Regional School District 11","=""2110012""","White",38,"*","*","*","*"
"Regional School District 12","=""2120012""","Black","*","*","*","*","*"
"Regional School District 12","=""2120012""","Hispanic","*","*","*","*","*"
"Regional School District 12","=""2120012""","Asian","*","*","*","*","*"
"Regional School District 12","=""2120012""","Indian or Alaska Native","*","*","*","*","*"
"Regional School District 12","=""2120012""","White",89,"*","*","*","*"
"Regional School District 13","=""2130012""","Black","*","*","*","*","*"
"Regional School District 13","=""2130012""","Hispanic","*","*","*","*","*"
"Regional School District 13","=""2130012""","Asian","*","*","*","*","*"
"Regional School District 13","=""2130012""","Indian or Alaska Native","*","*","*","*","*"
"Regional School District 13","=""2130012""","White",135,"*","*","*","*"
"Regional School District 14","=""2140012""","Black","*","*","*","*","*"
"Regional School District 14","=""2140012""","Hispanic","*","*","*","*","*"
"Regional School District 14","=""2140012""","Asian","*","*","*","*","*"
"Regional School District 14","=""2140012""","White",211,"*","*","*","*"
"Regional School District 15","=""2150012""","Black","*","*","*","*","*"
"Regional School District 15","=""2150012""","Hispanic",9,"*","*",0,"*"
"Regional School District 15","=""2150012""","Asian","*","*","*","*","*"
"Regional School District 15","=""2150012""","Indian or Alaska Native","*","*","*","*","*"
"Regional School District 15","=""2150012""","White",370,14,3.8,15,4.1
"Regional School District 16","=""2160012""","Black",8,0,"*","*","*"
"Regional School District 16","=""2160012""","Hispanic","*","*","*","*","*"
"Regional School District 16","=""2160012""","Asian","*","*","*","*","*"
"Regional School District 16","=""2160012""","White",179,9,5.0,11,6.1
"Regional School District 17","=""2170012""","Black","*","*","*","*","*"
"Regional School District 17","=""2170012""","Hispanic","*","*","*","*","*"
"Regional School District 17","=""2170012""","Asian","*","*","*","*","*"
"Regional School District 17","=""2170012""","Indian or Alaska Native","*","*","*","*","*"
"Regional School District 17","=""2170012""","White",176,"*","*","*","*"
"Regional School District 18","=""2180012""","Black","*","*","*","*","*"
"Regional School District 18","=""2180012""","Hispanic","*","*","*","*","*"
"Regional School District 18","=""2180012""","Asian","*","*","*","*","*"
"Regional School District 18","=""2180012""","White",127,"*","*",0,0.0
"Regional School District 19","=""2190012""","Black",10,"*","*","*","*"
"Regional School District 19","=""2190012""","Hispanic",10,"*","*","*","*"
"Regional School District 19","=""2190012""","Asian",12,0,"*","*","*"
"Regional School District 19","=""2190012""","White",252,20,7.9,19,7.5
"Ridgefield School District","=""1180011""","Black",8,"*","*",0,"*"
"Ridgefield School District","=""1180011""","Hispanic",16,"*","*","*","*"
"Ridgefield School District","=""1180011""","Asian",11,0,"*",0,"*"
"Ridgefield School District","=""1180011""","White",399,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Black",7,0,"*","*","*"
"Rocky Hill School District","=""1190011""","Hispanic",8,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Asian",8,0,"*",0,"*"
"Rocky Hill School District","=""1190011""","White",154,"*","*","*","*"
"Seymour School District","=""1240011""","Black","*","*","*","*","*"
"Seymour School District","=""1240011""","Hispanic",14,0,"*","*","*"
"Seymour School District","=""1240011""","Asian",9,0,"*",0,"*"
"Seymour School District","=""1240011""","Indian or Alaska Native","*","*","*","*","*"
"Seymour School District","=""1240011""","White",157,8,5.1,16,10.2
"Shelton School District","=""1260011""","Black","*","*","*","*","*"
"Shelton School District","=""1260011""","Hispanic",35,"*","*","*","*"
"Shelton School District","=""1260011""","Asian",18,0,"*",0,"*"
"Shelton School District","=""1260011""","Indian or Alaska Native","*","*","*","*","*"
"Shelton School District","=""1260011""","White",329,20,6.1,17,5.2
"Simsbury School District","=""1280011""","Black",17,"*","*",0,"*"
"Simsbury School District","=""1280011""","Hispanic",12,"*","*","*","*"
"Simsbury School District","=""1280011""","Asian",15,0,"*",0,"*"
"Simsbury School District","=""1280011""","White",314,8,2.5,"*","*"
"Somers School District","=""1290011""","Black","*","*","*","*","*"
