"Four-Year Graduation Rates, 2010-11"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Colchester School District","=""0280011""","Eligible For Free Lunch","*","*","*","*","*"
"Colchester School District","=""0280011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Colchester School District","=""0280011""","Not Eligible For Lunch",231,"*","*","*","*"
"Common Ground High School District","=""2680013""","Eligible For Free Lunch",19,"*","*","*","*"
"Common Ground High School District","=""2680013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Not Eligible For Lunch","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eligible For Free Lunch",238,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Eligible For Reduced Lunch",15,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Not Eligible For Lunch",2090,12,0.6,108,5.2
"Coventry School District","=""0320011""","Eligible For Free Lunch",10,0,"*","*","*"
"Coventry School District","=""0320011""","Eligible For Reduced Lunch",6,"*","*",0,"*"
"Coventry School District","=""0320011""","Not Eligible For Lunch",137,"*","*","*","*"
"Cromwell School District","=""0330011""","Eligible For Free Lunch",10,0,"*","*","*"
"Cromwell School District","=""0330011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Cromwell School District","=""0330011""","Not Eligible For Lunch",154,"*","*","*","*"
"Danbury School District","=""0340011""","Eligible For Free Lunch",184,"*","*","*","*"
"Danbury School District","=""0340011""","Eligible For Reduced Lunch",50,"*","*","*","*"
"Danbury School District","=""0340011""","Not Eligible For Lunch",524,42,8.0,49,9.4
"Darien School District","=""0350011""","Eligible For Free Lunch","*","*","*","*","*"
"Darien School District","=""0350011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Darien School District","=""0350011""","Not Eligible For Lunch",323,7,2.2,6,1.9
"Derby School District","=""0370011""","Eligible For Free Lunch",41,9,22.0,"*","*"
"Derby School District","=""0370011""","Eligible For Reduced Lunch",12,"*","*","*","*"
"Derby School District","=""0370011""","Not Eligible For Lunch",72,"*","*",10,13.9
"East Granby School District","=""0400011""","Not Eligible For Lunch",76,"*","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Free Lunch","*","*","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Haddam School District","=""0410011""","Not Eligible For Lunch",88,0,0.0,6,6.8
"East Hampton School District","=""0420011""","Eligible For Free Lunch","*","*","*","*","*"
"East Hampton School District","=""0420011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Hampton School District","=""0420011""","Not Eligible For Lunch",130,"*","*","*","*"
"East Hartford School District","=""0430011""","Eligible For Free Lunch",249,33,13.3,37,14.9
"East Hartford School District","=""0430011""","Eligible For Reduced Lunch",72,"*","*","*","*"
"East Hartford School District","=""0430011""","Not Eligible For Lunch",277,"*","*","*","*"
"East Haven School District","=""0440011""","Eligible For Free Lunch",46,"*","*","*","*"
"East Haven School District","=""0440011""","Eligible For Reduced Lunch",22,0,0.0,"*","*"
"East Haven School District","=""0440011""","Not Eligible For Lunch",232,"*","*",13,5.6
"East Lyme School District","=""0450011""","Eligible For Free Lunch","*","*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Lyme School District","=""0450011""","Not Eligible For Lunch",314,"*","*","*","*"
"East Windsor School District","=""0470011""","Eligible For Free Lunch","*","*","*","*","*"
"East Windsor School District","=""0470011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Windsor School District","=""0470011""","Not Eligible For Lunch",64,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Free Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Reduced Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Not Eligible For Lunch",41,"*","*","*","*"
"Ellington School District","=""0480011""","Eligible For Free Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Not Eligible For Lunch",174,"*","*","*","*"
"Enfield School District","=""0490011""","Eligible For Free Lunch",66,"*","*","*","*"
"Enfield School District","=""0490011""","Eligible For Reduced Lunch",30,"*","*","*","*"
"Enfield School District","=""0490011""","Not Eligible For Lunch",429,34,7.9,27,6.3
"Explorations District","=""2720013""","Eligible For Free Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Not Eligible For Lunch",22,"*","*","*","*"
"Fairfield School District","=""0510011""","Eligible For Free Lunch",32,"*","*","*","*"
"Fairfield School District","=""0510011""","Eligible For Reduced Lunch",11,"*","*",0,"*"
"Fairfield School District","=""0510011""","Not Eligible For Lunch",613,21,3.4,"*","*"
"Farmington School District","=""0520011""","Eligible For Free Lunch",16,"*","*","*","*"
"Farmington School District","=""0520011""","Eligible For Reduced Lunch",10,0,"*","*","*"
"Farmington School District","=""0520011""","Not Eligible For Lunch",312,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eligible For Free Lunch",17,0,"*","*","*"
"Glastonbury School District","=""0540011""","Eligible For Reduced Lunch",10,"*","*",0,"*"
"Glastonbury School District","=""0540011""","Not Eligible For Lunch",524,"*","*","*","*"
"Granby School District","=""0560011""","Eligible For Free Lunch","*","*","*","*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",188,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Free Lunch",40,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",24,"*","*","*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",568,21,3.7,7,1.2
"Griswold School District","=""0580011""","Eligible For Free Lunch",27,"*","*","*","*"
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",8,0,"*","*","*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",165,"*","*",14,8.5
"Groton School District","=""0590011""","Eligible For Free Lunch",70,"*","*",21,30.0
"Groton School District","=""0590011""","Eligible For Reduced Lunch",34,0,0.0,"*","*"
"Groton School District","=""0590011""","Not Eligible For Lunch",232,"*","*","*","*"
"Guilford School District","=""0600011""","Eligible For Free Lunch","*","*","*","*","*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",255,"*","*","*","*"
"Hamden School District","=""0620011""","Eligible For Free Lunch",127,"*","*","*","*"
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",17,"*","*","*","*"
"Hamden School District","=""0620011""","Not Eligible For Lunch",442,22,5.0,27,6.1
"Hartford School District","=""0640011""","Eligible For Free Lunch",1398,171,12.2,382,27.3
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",40,"*","*","*","*"
"Hartford School District","=""0640011""","Not Eligible For Lunch",165,"*","*","*","*"
"Killingly School District","=""0690011""","Eligible For Free Lunch",43,"*","*","*","*"
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",15,"*","*","*","*"
"Killingly School District","=""0690011""","Not Eligible For Lunch",140,7,5.0,22,15.7
"Lebanon School District","=""0710011""","Eligible For Free Lunch",13,0,"*","*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",141,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Free Lunch",21,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",15,0,"*",0,"*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",199,"*","*","*","*"
"Lisbon School District","=""0730011""","Eligible For Free Lunch","*","*","*","*","*"
"Lisbon School District","=""0730011""","Not Eligible For Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",88,"*","*","*","*"
"Madison School District","=""0760011""","Eligible For Free Lunch",9,"*","*","*","*"
"Madison School District","=""0760011""","Not Eligible For Lunch",308,"*","*","*","*"
"Manchester School District","=""0770011""","Eligible For Free Lunch",159,"*","*",49,30.8
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",37,"*","*","*","*"
"Manchester School District","=""0770011""","Not Eligible For Lunch",338,31,9.2,"*","*"
"Meriden School District","=""0800011""","Eligible For Free Lunch",334,34,10.2,101,30.2
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",14,"*","*","*","*"
"Meriden School District","=""0800011""","Not Eligible For Lunch",282,"*","*","*","*"
"Middletown School District","=""0830011""","Eligible For Free Lunch",87,16,18.4,24,27.6
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",24,"*","*","*","*"
"Middletown School District","=""0830011""","Not Eligible For Lunch",239,"*","*","*","*"
"Milford School District","=""0840011""","Eligible For Free Lunch",54,"*","*","*","*"
"Milford School District","=""0840011""","Eligible For Reduced Lunch",21,"*","*","*","*"
"Milford School District","=""0840011""","Not Eligible For Lunch",417,25,6.0,13,3.1
"Monroe School District","=""0850011""","Eligible For Free Lunch","*","*","*","*","*"
"Monroe School District","=""0850011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Monroe School District","=""0850011""","Not Eligible For Lunch",354,9,2.5,0,0.0
"Montville School District","=""0860011""","Eligible For Free Lunch",29,"*","*","*","*"
"Montville School District","=""0860011""","Eligible For Reduced Lunch",9,0,"*","*","*"
"Montville School District","=""0860011""","Not Eligible For Lunch",167,"*","*",17,10.2
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",88,"*","*","*","*"
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",33,"*","*","*","*"
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",249,11,4.4,21,8.4
"New Britain School District","=""0890011""","Eligible For Free Lunch",431,83,19.3,154,35.7
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",72,16,22.2,14,19.4
"New Britain School District","=""0890011""","Not Eligible For Lunch",255,46,18.0,56,22.0
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","*","*","*","*","*"
"New Canaan School District","=""0900011""","Not Eligible For Lunch","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Free Lunch","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",231,10,4.3,7,3.0
"New Haven School District","=""0930011""","Eligible For Free Lunch",952,118,12.4,271,28.5
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",74,6,8.1,9,12.2
"New Haven School District","=""0930011""","Not Eligible For Lunch",424,35,8.3,84,19.8
"New London School District","=""0950011""","Eligible For Free Lunch",141,35,24.8,30,21.3
"New London School District","=""0950011""","Eligible For Reduced Lunch",29,"*","*","*","*"
"New London School District","=""0950011""","Not Eligible For Lunch",92,"*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",25,"*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",13,0,"*","*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",365,"*","*",27,7.4
"Newington School District","=""0940011""","Eligible For Free Lunch",47,"*","*","*","*"
"Newington School District","=""0940011""","Eligible For Reduced Lunch",20,"*","*","*","*"
"Newington School District","=""0940011""","Not Eligible For Lunch",346,29,8.4,18,5.2
"Newtown School District","=""0970011""","Eligible For Free Lunch","*","*","*","*","*"
"Newtown School District","=""0970011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",434,8,1.8,"*","*"
"North Branford School District","=""0990011""","Eligible For Free Lunch",12,0,"*","*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",177,"*","*","*","*"
"North Haven School District","=""1010011""","Eligible For Free Lunch",30,"*","*","*","*"
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",9,"*","*",0,"*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",267,12,4.5,"*","*"
"North Stonington School District","=""1020011""","Eligible For Free Lunch",6,"*","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",55,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Eligible For Free Lunch",214,27,12.6,"*","*"
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",52,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Not Eligible For Lunch",633,31,4.9,49,7.7
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",123,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",40,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",474,17,3.6,57,12.0
"Norwich School District","=""1040011""","Eligible For Free Lunch",13,"*","*",6,"*"
"Norwich School District","=""1040011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Norwich School District","=""1040011""","Not Eligible For Lunch","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",117,"*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Free Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",149,"*","*","*","*"
"Plainfield School District","=""1090011""","Eligible For Free Lunch",30,"*","*","*","*"
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",16,0,"*","*","*"
"Plainfield School District","=""1090011""","Not Eligible For Lunch",184,"*","*",11,6.0
"Plainville School District","=""1100011""","Eligible For Free Lunch",16,0,"*",7,"*"
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",13,0,"*",0,"*"
"Plainville School District","=""1100011""","Not Eligible For Lunch",206,7,3.4,14,6.8
"Plymouth School District","=""1110011""","Eligible For Free Lunch",9,"*","*","*","*"
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",7,"*","*",0,"*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",124,"*","*","*","*"
"Portland School District","=""1130011""","Eligible For Free Lunch",12,0,"*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",85,"*","*","*","*"
"Putnam School District","=""1160011""","Eligible For Free Lunch",24,"*","*","*","*"
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",6,"*","*","*","*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",45,"*","*","*","*"
"Regional School District 01","=""2010012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",121,"*","*","*","*"
"Regional School District 04","=""2040012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",157,"*","*","*","*"
"Regional School District 05","=""2050012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",394,12,3.0,13,3.3
"Regional School District 06","=""2060012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",93,"*","*","*","*"
"Regional School District 07","=""2070012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",191,"*","*","*","*"
"Regional School District 08","=""2080012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",256,19,7.4,16,6.3
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch","*","*","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Free Lunch",7,0,"*",0,"*"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",170,"*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",29,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",90,"*","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch","*","*","*","*","*"
"Regional School District 14","=""2140012""","Eligible For Free Lunch",12,0,"*","*","*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch",7,"*","*","*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",199,"*","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Free Lunch",11,"*","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch",9,"*","*","*","*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",370,13,3.5,12,3.2
"Regional School District 16","=""2160012""","Eligible For Free Lunch",18,"*","*","*","*"
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",7,"*","*","*","*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",171,"*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",175,"*","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",131,"*","*",0,0.0
"Regional School District 19","=""2190012""","Eligible For Free Lunch",20,"*","*","*","*"
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",6,"*","*","*","*"
"Regional School District 19","=""2190012""","Not Eligible For Lunch",258,17,6.6,19,7.4
"Ridgefield School District","=""1180011""","Eligible For Free Lunch","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",423,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",168,"*","*","*","*"
"Seymour School District","=""1240011""","Eligible For Free Lunch",27,"*","*","*","*"
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",9,"*","*","*","*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",153,"*","*","*","*"
"Shelton School District","=""1260011""","Eligible For Free Lunch",42,"*","*","*","*"
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",21,"*","*","*","*"
"Shelton School District","=""1260011""","Not Eligible For Lunch",338,18,5.3,15,4.4
"Simsbury School District","=""1280011""","Eligible For Free Lunch",13,"*","*","*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",6,0,"*",0,"*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",339,"*","*","*","*"
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",139,"*","*","*","*"
"South Windsor School District","=""1320011""","Eligible For Free Lunch",16,"*","*","*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",11,"*","*","*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",398,12,3.0,17,4.3
"Southington School District","=""1310011""","Eligible For Free Lunch",26,"*","*","*","*"
"Southington School District","=""1310011""","Eligible For Reduced Lunch",14,0,"*",0,"*"
"Southington School District","=""1310011""","Not Eligible For Lunch",507,"*","*","*","*"
"Stafford School District","=""1340011""","Eligible For Free Lunch",13,"*","*","*","*"
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",10,"*","*","*","*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",112,13,11.6,12,10.7
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",40,17,42.5,10,25.0
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch","*","*","*","*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",363,49,13.5,"*","*"
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",110,"*","*","*","*"
"Stamford School District","=""1350011""","Not Eligible For Lunch",716,"*","*",44,6.1
"Stonington School District","=""1370011""","Eligible For Free Lunch","*","*","*","*","*"
"Stonington School District","=""1370011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",190,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Free Lunch",116,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",57,"*","*","*","*"
"Stratford School District","=""1380011""","Not Eligible For Lunch",408,16,3.9,27,6.6
"Suffield School District","=""1390011""","Eligible For Free Lunch","*","*","*","*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",204,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",18,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",13,"*","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",8,0,"*","*","*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",54,"*","*","*","*"
"Thomaston School District","=""1400011""","Eligible For Free Lunch",8,0,"*","*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch",7,"*","*","*","*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",90,"*","*","*","*"
"Thompson School District","=""1410011""","Eligible For Free Lunch","*","*","*","*","*"
"Thompson School District","=""1410011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Thompson School District","=""1410011""","Not Eligible For Lunch",79,"*","*","*","*"
"Tolland School District","=""1420011""","Eligible For Free Lunch","*","*","*","*","*"
"Tolland School District","=""1420011""","Not Eligible For Lunch","*","*","*","*","*"
"Torrington School District","=""1430011""","Eligible For Free Lunch",55,"*","*","*","*"
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",17,"*","*","*","*"
"Torrington School District","=""1430011""","Not Eligible For Lunch",211,10,4.7,21,10.0
"Trumbull School District","=""1440011""","Eligible For Free Lunch",12,0,"*",0,"*"
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",9,"*","*",0,"*"
"Trumbull School District","=""1440011""","Not Eligible For Lunch",482,"*","*","*","*"
"Unified School District #1","=""3360015""","Eligible For Free Lunch",450,"*","*",303,67.3
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch",16,"*","*",9,"*"
"Unified School District #1","=""3360015""","Not Eligible For Lunch",89,"*","*",50,56.2
"Unified School District #2","=""3470015""","Eligible For Free Lunch",39,14,35.9,12,30.8
