"Four-Year Graduation Rates, 2012-13"
"All Districts, High Needs Status"

"",,,,"Non-Graduates",,,
"Guilford School District","=""0600011""","Non-High Needs",222,"*","*","*","*"
"Hamden School District","=""0620011""","High Needs",232,"*","*","*","*"
"Hamden School District","=""0620011""","Non-High Needs",223,"*","*","*","*"
"Hartford School District","=""0640011""","High Needs",1271,93,7.3,305,24.0
"Hartford School District","=""0640011""","Non-High Needs",147,0,0.0,6,4.1
"Killingly School District","=""0690011""","High Needs",127,19,15.0,25,19.7
"Killingly School District","=""0690011""","Non-High Needs",96,6,6.3,6,6.3
"Learn","=""2450014""","High Needs",30,"*","*",0,0.0
"Learn","=""2450014""","Non-High Needs",13,"*","*","*","*"
"Lebanon School District","=""0710011""","High Needs",33,0,0.0,"*","*"
"Lebanon School District","=""0710011""","Non-High Needs",85,"*","*","*","*"
"Ledyard School District","=""0720011""","High Needs",76,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-High Needs",156,"*","*","*","*"
"Lisbon School District","=""0730011""","High Needs","*","*","*","*","*"
"Lisbon School District","=""0730011""","Non-High Needs","*","*","*","*","*"
"Litchfield School District","=""0740011""","High Needs",19,0,"*","*","*"
"Litchfield School District","=""0740011""","Non-High Needs",69,0,0.0,0,0.0
"Madison School District","=""0760011""","High Needs",49,"*","*",0,0.0
"Madison School District","=""0760011""","Non-High Needs",268,"*","*",0,0.0
"Manchester School District","=""0770011""","High Needs",289,"*","*","*","*"
"Manchester School District","=""0770011""","Non-High Needs",190,"*","*","*","*"
"Meriden School District","=""0800011""","High Needs",463,"*","*","*","*"
"Meriden School District","=""0800011""","Non-High Needs",176,"*","*","*","*"
"Middletown School District","=""0830011""","High Needs",215,"*","*","*","*"
"Middletown School District","=""0830011""","Non-High Needs",164,"*","*","*","*"
"Milford School District","=""0840011""","High Needs",215,"*","*","*","*"
"Milford School District","=""0840011""","Non-High Needs",310,"*","*","*","*"
"Monroe School District","=""0850011""","High Needs",70,"*","*","*","*"
"Monroe School District","=""0850011""","Non-High Needs",239,"*","*","*","*"
"Montville School District","=""0860011""","High Needs",84,"*","*","*","*"
"Montville School District","=""0860011""","Non-High Needs",104,"*","*","*","*"
"Naugatuck School District","=""0880011""","High Needs",179,25,14.0,31,17.3
"Naugatuck School District","=""0880011""","Non-High Needs",156,9,5.8,9,5.8
"New Britain School District","=""0890011""","High Needs",559,84,15.0,155,27.7
"New Britain School District","=""0890011""","Non-High Needs",95,7,7.4,10,10.5
"New Canaan School District","=""0900011""","High Needs",48,"*","*","*","*"
"New Canaan School District","=""0900011""","Non-High Needs",291,"*","*","*","*"
"New Fairfield School District","=""0910011""","High Needs",57,"*","*","*","*"
"New Fairfield School District","=""0910011""","Non-High Needs",201,"*","*","*","*"
"New Haven School District","=""0930011""","High Needs",1183,"*","*","*","*"
"New Haven School District","=""0930011""","Non-High Needs",132,"*","*","*","*"
"New London School District","=""0950011""","High Needs","*","*","*","*","*"
"New London School District","=""0950011""","Non-High Needs","*","*","*","*","*"
"New Milford School District","=""0960011""","High Needs",111,19,17.1,17,15.3
"New Milford School District","=""0960011""","Non-High Needs",281,0,0.0,16,5.7
"Newington School District","=""0940011""","High Needs",128,"*","*","*","*"
"Newington School District","=""0940011""","Non-High Needs",248,"*","*","*","*"
"Newtown School District","=""0970011""","High Needs",75,"*","*","*","*"
"Newtown School District","=""0970011""","Non-High Needs",396,"*","*","*","*"
"North Branford School District","=""0990011""","High Needs",50,"*","*","*","*"
"North Branford School District","=""0990011""","Non-High Needs",120,0,0.0,0,0.0
"North Haven School District","=""1010011""","High Needs",100,"*","*","*","*"
"North Haven School District","=""1010011""","Non-High Needs",214,"*","*","*","*"
"North Stonington School District","=""1020011""","High Needs",13,0,"*","*","*"
"North Stonington School District","=""1020011""","Non-High Needs",35,0,0.0,"*","*"
"Norwalk School District","=""1030011""","High Needs",414,"*","*","*","*"
"Norwalk School District","=""1030011""","Non-High Needs",366,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","High Needs",309,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Non-High Needs",306,"*","*","*","*"
"Old Saybrook School District","=""1060011""","High Needs",32,0,0.0,"*","*"
"Old Saybrook School District","=""1060011""","Non-High Needs",107,0,0.0,"*","*"
"Oxford School District","=""1080011""","High Needs",24,"*","*","*","*"
"Oxford School District","=""1080011""","Non-High Needs",131,0,0.0,"*","*"
"Plainfield School District","=""1090011""","High Needs",100,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-High Needs",103,"*","*","*","*"
"Plainville School District","=""1100011""","High Needs",80,"*","*","*","*"
"Plainville School District","=""1100011""","Non-High Needs",126,"*","*","*","*"
"Plymouth School District","=""1110011""","High Needs",48,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-High Needs",80,"*","*","*","*"
"Portland School District","=""1130011""","High Needs",23,"*","*","*","*"
"Portland School District","=""1130011""","Non-High Needs",70,0,0.0,"*","*"
"Putnam School District","=""1160011""","High Needs",61,"*","*","*","*"
"Putnam School District","=""1160011""","Non-High Needs",35,"*","*","*","*"
"Regional School District 01","=""2010012""","High Needs",41,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-High Needs",68,"*","*","*","*"
"Regional School District 04","=""2040012""","High Needs",41,"*","*","*","*"
"Regional School District 04","=""2040012""","Non-High Needs",122,0,0.0,"*","*"
"Regional School District 05","=""2050012""","High Needs",62,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-High Needs",334,"*","*","*","*"
"Regional School District 06","=""2060012""","High Needs",21,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Non-High Needs",76,0,0.0,"*","*"
"Regional School District 07","=""2070012""","High Needs",40,"*","*","*","*"
"Regional School District 07","=""2070012""","Non-High Needs",154,"*","*","*","*"
"Regional School District 08","=""2080012""","High Needs",61,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-High Needs",224,"*","*","*","*"
"Regional School District 09","=""2090012""","High Needs",41,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-High Needs",199,"*","*","*","*"
"Regional School District 10","=""2100012""","High Needs",41,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-High Needs",157,"*","*","*","*"
"Regional School District 11","=""2110012""","High Needs",20,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-High Needs",24,0,0.0,"*","*"
"Regional School District 12","=""2120012""","High Needs",26,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-High Needs",65,"*","*","*","*"
"Regional School District 13","=""2130012""","High Needs",31,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-High Needs",122,0,0.0,"*","*"
"Regional School District 14","=""2140012""","High Needs",46,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-High Needs",155,"*","*","*","*"
"Regional School District 15","=""2150012""","High Needs",65,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-High Needs",255,"*","*","*","*"
"Regional School District 16","=""2160012""","High Needs",51,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-High Needs",135,"*","*","*","*"
"Regional School District 17","=""2170012""","High Needs",38,"*","*","*","*"
"Regional School District 17","=""2170012""","Non-High Needs",126,"*","*",0,0.0
"Regional School District 18","=""2180012""","High Needs",24,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-High Needs",90,0,0.0,0,0.0
"Regional School District 19","=""2190012""","High Needs",100,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-High Needs",216,"*","*","*","*"
"Ridgefield School District","=""1180011""","High Needs",58,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-High Needs",356,"*","*","*","*"
"Rocky Hill School District","=""1190011""","High Needs",44,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-High Needs",133,"*","*","*","*"
"Seymour School District","=""1240011""","High Needs",71,"*","*","*","*"
"Seymour School District","=""1240011""","Non-High Needs",110,"*","*","*","*"
"Shelton School District","=""1260011""","High Needs",122,"*","*","*","*"
"Shelton School District","=""1260011""","Non-High Needs",272,"*","*","*","*"
"Simsbury School District","=""1280011""","High Needs",77,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-High Needs",323,"*","*","*","*"
"Somers School District","=""1290011""","High Needs",26,"*","*","*","*"
"Somers School District","=""1290011""","Non-High Needs",120,"*","*",0,0.0
"South Windsor School District","=""1320011""","High Needs",82,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-High Needs",304,"*","*","*","*"
"Southington School District","=""1310011""","High Needs",119,"*","*","*","*"
"Southington School District","=""1310011""","Non-High Needs",371,"*","*","*","*"
"Stafford School District","=""1340011""","High Needs",47,7,14.9,"*","*"
"Stafford School District","=""1340011""","Non-High Needs",82,0,0.0,"*","*"
"Stamford Academy District","=""2820013""","High Needs","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Non-High Needs","*","*","*","*","*"
"Stamford School District","=""1350011""","High Needs",714,"*","*","*","*"
"Stamford School District","=""1350011""","Non-High Needs",504,"*","*","*","*"
"Stonington School District","=""1370011""","High Needs",53,"*","*","*","*"
"Stonington School District","=""1370011""","Non-High Needs",149,0,0.0,"*","*"
"Stratford School District","=""1380011""","High Needs",290,31,10.7,26,9.0
"Stratford School District","=""1380011""","Non-High Needs",279,0,0.0,8,2.9
"Suffield School District","=""1390011""","High Needs",53,"*","*","*","*"
"Suffield School District","=""1390011""","Non-High Needs",167,"*","*","*","*"
"The Bridge Academy District","=""2690013""","High Needs","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-High Needs","*","*","*","*","*"
"The Gilbert School District","=""9020022""","High Needs",46,"*","*","*","*"
"The Gilbert School District","=""9020022""","Non-High Needs",48,"*","*","*","*"
"Thomaston School District","=""1400011""","High Needs",35,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-High Needs",45,0,0.0,"*","*"
"Thompson School District","=""1410011""","High Needs",35,"*","*","*","*"
"Thompson School District","=""1410011""","Non-High Needs",52,0,0.0,"*","*"
"Tolland School District","=""1420011""","High Needs",39,"*","*","*","*"
"Tolland School District","=""1420011""","Non-High Needs",205,"*","*","*","*"
"Torrington School District","=""1430011""","High Needs",150,"*","*","*","*"
"Torrington School District","=""1430011""","Non-High Needs",128,"*","*","*","*"
"Trumbull School District","=""1440011""","High Needs",109,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-High Needs",441,"*","*","*","*"
"Unified School District #1","=""3360015""","High Needs",364,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-High Needs",8,"*","*","*","*"
"Unified School District #2","=""3470015""","High Needs","*","*","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*","*","*"
"Vernon School District","=""1460011""","High Needs",116,"*","*","*","*"
"Vernon School District","=""1460011""","Non-High Needs",126,"*","*","*","*"
"Wallingford School District","=""1480011""","High Needs",153,15,9.8,15,9.8
"Wallingford School District","=""1480011""","Non-High Needs",382,7,1.8,12,3.1
"Waterbury School District","=""1510011""","High Needs",1151,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-High Needs",149,"*","*","*","*"
"Waterford School District","=""1520011""","High Needs",74,10,13.5,"*","*"
"Waterford School District","=""1520011""","Non-High Needs",169,0,0.0,"*","*"
"Watertown School District","=""1530011""","High Needs",88,16,18.2,14,15.9
"Watertown School District","=""1530011""","Non-High Needs",184,0,0.0,6,3.3
"West Hartford School District","=""1550011""","High Needs",292,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-High Needs",543,"*","*","*","*"
"West Haven School District","=""1560011""","High Needs",330,"*","*","*","*"
"West Haven School District","=""1560011""","Non-High Needs",109,"*","*","*","*"
"Westbrook School District","=""1540011""","High Needs",15,0,"*","*","*"
"Westbrook School District","=""1540011""","Non-High Needs",63,0,0.0,"*","*"
"Weston School District","=""1570011""","High Needs",27,"*","*",0,0.0
"Weston School District","=""1570011""","Non-High Needs",181,0,0.0,0,0.0
"Westport School District","=""1580011""","High Needs",63,"*","*",0,0.0
"Westport School District","=""1580011""","Non-High Needs",403,"*","*",0,0.0
"Wethersfield School District","=""1590011""","High Needs",72,"*","*",12,16.7
"Wethersfield School District","=""1590011""","Non-High Needs",198,"*","*",0,0.0
"Wilton School District","=""1610011""","High Needs",67,"*","*","*","*"
"Wilton School District","=""1610011""","Non-High Needs",259,"*","*","*","*"
"Windham School District","=""1630011""","High Needs",142,"*","*","*","*"
"Windham School District","=""1630011""","Non-High Needs",56,"*","*","*","*"
"Windsor Locks School District","=""1650011""","High Needs",63,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-High Needs",77,0,0.0,"*","*"
"Windsor School District","=""1640011""","High Needs",169,28,16.6,25,14.8
"Windsor School District","=""1640011""","Non-High Needs",186,7,3.8,6,3.2
"Wolcott School District","=""1660011""","High Needs",63,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-High Needs",158,"*","*","*","*"
"Woodstock Academy District","=""9030022""","High Needs",40,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-High Needs",244,"*","*","*","*"

