"FTE Staffing Report for Trend"

"",,,,"Year",,,,
="Bethany School District",="Bethany Community School",="General Education - Teachers and Instructors",="Certified",37.9,36.9,36.9,36.0,33.6
="Bethel School District",="Anna H. Rockwell School",="General Education - Teachers and Instructors",="Certified",26.4,26.4,26.4,26.4,26.4
,="Bethel High School",="General Education - Teachers and Instructors",="Certified",63.8,64.2,64.5,65.2,64.3
,="Bethel Middle School",="General Education - Teachers and Instructors",="Certified",44.5,44.5,46.5,45.5,41.6
,="Frank A. Berry School",="General Education - Teachers and Instructors",="Certified",26.4,27.4,27.4,29.4,28.4
,="Ralph M. T. Johnson School",="General Education - Teachers and Instructors",="Certified",27.8,26.8,26.8,24.8,24.8
="Bloomfield School District",="Bloomfield High School",="General Education - Teachers and Instructors",="Certified",50.4,52.9,50.5,51.7,51.6
,="Carmen Arace Intermediate School",="General Education - Teachers and Instructors",="Certified",23.4,23.5,21.3,20.3,17.5
,="Carmen Arace Middle School",="General Education - Teachers and Instructors",="Certified",24.9,23.2,25.0,24.0,22.5
,="J. P. Vincent School",="General Education - Teachers and Instructors",="Certified",29.0,28.8,.,.,.
,"Laurel School","General Education - Teachers and Instructors","Certified",21.1,.,28.3,27.9,27.2
,="The Big Picture High School",="General Education - Teachers and Instructors",="Certified",7.0,8.3,.,.,.
,"Wintonbury Early Childhood Magnet School","General Education - Teachers and Instructors","Certified",21.0,20.6,20.5,19.4,18.9
,="Metacomet School",="General Education - Teachers and Instructors",="Certified",.,19.8,20.6,20.6,16.0
,="Global Experience Magnet School",="General Education - Teachers and Instructors",="Certified",.,.,16.0,16.5,17.8
,="Learning Academy at Bloomfield",="General Education - Teachers and Instructors",="Certified",.,.,.,1.0,.
"Bolton School District","Bolton Center School","General Education - Teachers and Instructors","Certified",37.5,38.3,35.6,33.8,34.6
,="Bolton High School",="General Education - Teachers and Instructors",="Certified",26.0,25.8,25.7,25.2,27.2
="Bozrah School District",="Fields Memorial School",="General Education - Teachers and Instructors",="Certified",18.0,17.5,18.5,19.0,19.0
="Branford School District",="Branford High School",="General Education - Teachers and Instructors",="Certified",74.9,73.7,83.6,79.7,73.1
,="Francis Walsh Intermediate School",="General Education - Teachers and Instructors",="Certified",76.4,70.4,73.2,67.8,60.8
,="John B. Sliney School",="General Education - Teachers and Instructors",="Certified",25.8,25.8,28.0,29.5,23.3
,="Mary R. Tisko School",="General Education - Teachers and Instructors",="Certified",28.3,28.3,29.0,28.5,27.8
,="Mary T. Murphy School",="General Education - Teachers and Instructors",="Certified",30.8,28.8,31.0,31.0,31.3
,="Branford High School Horizons Program",="General Education - Teachers and Instructors",="Certified",.,.,.,.,5.7
,="Indian Neck School",="General Education - Teachers and Instructors",="Certified",.,.,.,.,1.0
="Bridgeport Achievement First District",="Achievement First Bridgeport Academy",="General Education - Teachers and Instructors",="Certified",29.9,40.0,48.0,51.5,50.5
="Bridgeport School District",="Barnum School",="General Education - Teachers and Instructors",="Certified",35.9,35.6,33.2,33.1,33.2
,="Bassick High School",="General Education - Teachers and Instructors",="Certified",64.1,57.0,52.0,49.0,49.5
,="Beardsley School",="General Education - Teachers and Instructors",="Certified",20.9,20.9,20.1,21.2,21.0
,="Black Rock School",="General Education - Teachers and Instructors",="Certified",20.1,19.1,18.1,20.6,24.0
,="Blackham School",="General Education - Teachers and Instructors",="Certified",55.8,54.8,50.8,54.1,55.7
,="Bridgeport Learning Center",="General Education - Teachers and Instructors",="Certified",1.1,1.0,1.0,1.2,1.5
,="Bridgeport Regional Vocational Aquaculture School",="General Education - Teachers and Instructors",="Certified",15.0,15.0,15.0,15.0,13.0
,="Bryant School",="General Education - Teachers and Instructors",="Certified",23.4,21.6,21.6,19.3,22.5
,="Central High School",="General Education - Teachers and Instructors",="Certified",117.5,110.1,109.1,96.1,83.0
,="Central at Night",="General Education - Teachers and Instructors",="Certified",1.0,.,.,.,.
,"Cesar Batalla School","General Education - Teachers and Instructors","Certified",55.6,57.2,57.7,61.1,61.5
,="Classical Studies Academy",="General Education - Teachers and Instructors",="Certified",18.4,20.5,20.9,21.9,21.5
,="Columbus School",="General Education - Teachers and Instructors",="Certified",41.9,38.9,51.9,51.9,49.8
,="Cross School",="General Education - Teachers and Instructors",="Certified",24.4,24.9,23.9,24.8,23.5
,="Curiale School",="General Education - Teachers and Instructors",="Certified",33.6,32.9,44.9,47.5,41.2
,="Dunbar School",="General Education - Teachers and Instructors",="Certified",22.7,21.4,18.9,16.4,21.3
,="Edison School",="General Education - Teachers and Instructors",="Certified",15.0,14.0,13.6,15.1,18.0
,="Geraldine Johnson School",="General Education - Teachers and Instructors",="Certified",37.9,37.7,39.7,38.2,39.8
,="Hall School",="General Education - Teachers and Instructors",="Certified",15.8,15.8,15.3,15.8,16.0
,="Hallen School",="General Education - Teachers and Instructors",="Certified",17.6,17.6,19.6,20.6,18.0
,="Harding High School",="General Education - Teachers and Instructors",="Certified",88.5,77.0,67.0,59.5,60.5
,="High Horizons Magnet School",="General Education - Teachers and Instructors",="Certified",22.0,21.0,21.5,20.1,24.7
,="Hooker School",="General Education - Teachers and Instructors",="Certified",22.7,20.4,21.4,22.4,21.5
,="Interdistrict Discovery Magnet School",="General Education - Teachers and Instructors",="Certified",9.6,20.4,28.9,32.0,31.8
,="Jettie S. Tisdale School",="General Education - Teachers and Instructors",="Certified",29.6,29.5,33.5,31.5,33.0
,="Longfellow School",="General Education - Teachers and Instructors",="Certified",26.8,25.4,0.2,.,.
,"Luis Munoz Marin School","General Education - Teachers and Instructors","Certified",51.3,49.8,48.8,49.4,43.2
,="Madison School",="General Education - Teachers and Instructors",="Certified",28.0,25.0,27.0,27.0,26.0
,="Make The Grade",="General Education - Teachers and Instructors",="Certified",4.1,4.0,.,.,.
,"Multicultural Magnet School","General Education - Teachers and Instructors","Certified",27.4,26.9,27.0,29.1,25.5
,="New Start Program",="General Education - Teachers and Instructors",="Certified",4.5,.,.,.,.
,"Park City Academy","General Education - Teachers and Instructors","Certified",8.1,7.0,8.0,4.0,.
,"Park City Magnet School","General Education - Teachers and Instructors","Certified",25.0,24.5,24.7,22.0,23.5
,="Read School",="General Education - Teachers and Instructors",="Certified",45.2,42.7,40.7,43.7,44.3
,="Roosevelt School",="General Education - Teachers and Instructors",="Certified",30.9,32.3,32.7,34.3,35.0
,="Skane Center",="General Education - Teachers and Instructors",="Certified",0.6,1.8,1.6,1.6,3.5
,="The University School",="General Education - Teachers and Instructors",="Certified",4.5,9.0,.,.,.
,"Waltersville School","General Education - Teachers and Instructors","Certified",28.4,26.9,27.5,23.5,28.8
,="Winthrop School",="General Education - Teachers and Instructors",="Certified",35.9,37.4,36.4,33.9,35.8
,="Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus",="General Education - Teachers and Instructors",="Certified",.,.,.,13.0,18.5
,="Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus",="General Education - Teachers and Instructors",="Certified",.,.,.,9.0,21.5
,="Bridgeport Military Academy",="General Education - Teachers and Instructors",="Certified",.,.,.,6.5,10.5
,="Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus",="General Education - Teachers and Instructors",="Certified",.,.,.,15.0,22.0
,="Pride Academy",="General Education - Teachers and Instructors",="Certified",.,.,.,5.0,.
"Bristol School District","Bristol Central High School","General Education - Teachers and Instructors","Certified",77.9,72.9,71.9,70.9,68.6
,="Bristol Eastern High School",="General Education - Teachers and Instructors",="Certified",71.2,71.9,69.4,68.4,66.6
,="Chippens Hill Middle School",="General Education - Teachers and Instructors",="Certified",62.0,62.0,52.0,51.0,47.5
,="Clara T. O'Connell School",="General Education - Teachers and Instructors",="Certified",25.0,22.9,.,.,.
,"Edgewood School","General Education - Teachers and Instructors","Certified",22.1,23.6,18.6,18.6,21.6
,="Ellen P. Hubbell School",="General Education - Teachers and Instructors",="Certified",28.1,27.6,22.4,23.0,24.7
,="Greene-Hills School",="General Education - Teachers and Instructors",="Certified",20.1,18.3,49.3,50.1,55.8
,="Ivy Drive School",="General Education - Teachers and Instructors",="Certified",22.4,22.2,21.9,19.4,22.2
,="John J. Jennings School",="General Education - Teachers and Instructors",="Certified",20.5,20.2,.,.,.
,"Memorial Boulevard Middle School","General Education - Teachers and Instructors","Certified",38.0,38.0,.,.,.
,"Mountain View School","General Education - Teachers and Instructors","Certified",19.3,18.9,21.1,20.5,22.6
,="Northeast Middle School",="General Education - Teachers and Instructors",="Certified",38.0,37.5,31.5,31.5,31.0
,="South Side School",="General Education - Teachers and Instructors",="Certified",34.1,33.9,27.1,26.3,28.2
,="Stafford School",="General Education - Teachers and Instructors",="Certified",24.4,24.4,25.0,24.1,26.7
,="West Bristol School",="General Education - Teachers and Instructors",="Certified",.,.,53.9,52.6,56.5
,="Bristol Preparatory Academy",="General Education - Teachers and Instructors",="Certified",.,.,.,.,3.6
="Brookfield School District",="Brookfield High School",="General Education - Teachers and Instructors",="Certified",63.2,61.2,61.2,61.2,59.5
,="Center Elementary School",="General Education - Teachers and Instructors",="Certified",25.0,26.0,26.0,27.0,26.0
,="Huckleberry Hill Elementary School",="General Education - Teachers and Instructors",="Certified",33.6,35.8,38.0,37.0,40.0
,="Whisconier Middle School",="General Education - Teachers and Instructors",="Certified",55.8,58.0,54.0,54.0,53.6
="Brooklyn School District",="Brooklyn Elementary School",="General Education - Teachers and Instructors",="Certified",30.0,32.0,31.6,32.6,31.0
,="Brooklyn Middle School",="General Education - Teachers and Instructors",="Certified",27.4,27.3,26.9,26.9,26.7
="Canaan School District",="Lee H. Kellogg School",="General Education - Teachers and Instructors",="Certified",11.1,11.9,11.8,10.9,10.5
="Canterbury School District",="Canterbury Elementary School",="General Education - Teachers and Instructors",="Certified",20.0,19.6,19.0,17.1,18.6
,="Dr. Helen Baldwin Middle School",="General Education - Teachers and Instructors",="Certified",18.8,18.8,20.0,20.0,19.0
="Canton School District",="Canton High School",="General Education - Teachers and Instructors",="Certified",31.3,29.7,28.1,29.3,29.4
,="Canton Intermediate School",="General Education - Teachers and Instructors",="Certified",24.3,22.9,25.2,25.1,24.4
,="Canton Middle School",="General Education - Teachers and Instructors",="Certified",17.9,19.1,19.3,17.1,17.3
,="Cherry Brook Primary School",="General Education - Teachers and Instructors",="Certified",31.2,30.9,29.4,27.5,25.0
,="Canton Academy",="General Education - Teachers and Instructors",="Certified",.,.,.,.,0.3
="Capitol Region Education Council",="Academy of Aerospace and Engineering",="General Education - Teachers and Instructors",="Certified",26.5,23.6,37.4,37.5,39.8
,="Farmington Valley Regional Diagnostic Center",="General Education - Teachers and Instructors",="Certified",0.4,0.4,1.0,2.6,2.6
,="Glastonbury/East Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",16.9,16.9,25.3,27.5,28.0
,="Great Path Academy at MCC",="General Education - Teachers and Instructors",="Certified",20.0,22.4,.,.,.
,"Greater Hartford Academy of Math and Science","General Education - Teachers and Instructors","Certified",4.5,11.9,13.3,12.3,12.5
,="Greater Hartford Academy of the Arts High School - Full Time",="General Education - Teachers and Instructors",="Certified",21.8,21.0,21.1,23.8,23.8
,="International Magnet School for Global Citizenship",="General Education - Teachers and Instructors",="Certified",14.6,18.1,25.0,25.0,29.5
,="John J. Allison Polaris Center",="General Education - Teachers and Instructors",="Certified",6.0,6.0,7.0,7.0,6.5
,="Medical Professions and Teacher Preparation Academy",="General Education - Teachers and Instructors",="Certified",17.5,20.5,31.8,32.8,44.0
,="Metropolitan Learning Center for Global and International Studies",="General Education - Teachers and Instructors",="Certified",46.2,51.1,52.9,53.0,51.5
,="Montessori Magnet School",="General Education - Teachers and Instructors",="Certified",20.8,21.8,22.8,21.8,19.8
,="Public Safety Academy",="General Education - Teachers and Instructors",="Certified",22.4,27.4,36.0,36.6,40.4
,="Reggio Magnet School of the Arts",="General Education - Teachers and Instructors",="Certified",18.2,22.6,27.0,31.0,32.0
,="River Street Early Learning Center (Site 2)",="General Education - Teachers and Instructors",="Certified",1.0,1.0,1.0,.,.
,"River Street School","General Education - Teachers and Instructors","Certified",2.0,2.0,2.0,3.0,3.0
,="Two Rivers Magnet Middle School",="General Education - Teachers and Instructors",="Certified",49.0,44.0,48.0,47.0,50.0
,="University of Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",27.0,27.0,28.0,28.0,27.0
,="Discovery Academy",="General Education - Teachers and Instructors",="Certified",.,8.2,14.0,17.7,23.0
,="Museum Academy",="General Education - Teachers and Instructors",="Certified",.,20.5,23.5,25.6,31.0
,="Soundbridge",="General Education - Teachers and Instructors",="Certified",.,1.0,.,.,1.0
,="Ana Grace Academy of the Arts Elementary School",="General Education - Teachers and Instructors",="Certified",.,.,11.6,15.1,22.0
,="Greater Hartford Academy of the Arts Magnet Middle",="General Education - Teachers and Instructors",="Certified",.,.,13.0,28.2,25.7
,="Two Rivers Magnet High School",="General Education - Teachers and Instructors",="Certified",.,.,9.0,16.0,26.0
,="Academy of Aerospace and Engineering Elementary",="General Education - Teachers and Instructors",="Certified",.,.,.,17.6,18.0
,="Academy of Aerospace & Engineering - Site 2",="General Education - Teachers and Instructors",="Certified",.,.,.,.,2.0
,="Greater Hartford Academy of Arts - Part Time",="General Education - Teachers and Instructors",="Certified",.,.,.,.,5.0
="Chaplin School District",="Chaplin Elementary School",="General Education - Teachers and Instructors",="Certified",15.9,16.4,15.4,15.4,15.1
="Charter School for Young Children on Asylum Hill District",="Charter School for Young Children on Asylum Hill Inc.",="General Education - Teachers and Instructors",="Certified",12.9,12.9,.,.,.
"Cheshire School District","Chapman School","General Education - Teachers and Instructors","Certified",19.7,18.2,18.0,19.2,22.6
,="Cheshire High School",="General Education - Teachers and Instructors",="Certified",91.2,90.2,90.0,90.0,89.2
,="Darcey School",="General Education - Teachers and Instructors",="Certified",11.0,10.9,11.9,12.9,7.2
,="Dodd Middle School",="General Education - Teachers and Instructors",="Certified",46.3,48.0,47.6,48.5,47.3
,="Doolittle School",="General Education - Teachers and Instructors",="Certified",28.1,29.0,32.4,33.6,31.6
,="Highland School",="General Education - Teachers and Instructors",="Certified",44.4,44.7,45.0,44.6,48.1
,="Humiston School",="General Education - Teachers and Instructors",="Certified",3.4,3.4,3.4,3.4,2.6
,="Norton School",="General Education - Teachers and Instructors",="Certified",26.8,27.9,26.9,26.8,29.1
="Chester School District",="Chester Elementary School",="General Education - Teachers and Instructors",="Certified",22.6,20.5,19.9,19.5,19.1
="Clinton School District",="Abraham Pierson School",="General Education - Teachers and Instructors",="Certified",17.3,19.8,20.3,20.3,20.8
,="Jared Eliot School",="General Education - Teachers and Instructors",="Certified",39.0,38.0,39.0,38.0,39.0
,="Lewin G. Joel Jr. School",="General Education - Teachers and Instructors",="Certified",41.0,42.5,42.0,43.0,41.5
,="The Morgan School",="General Education - Teachers and Instructors",="Certified",43.0,41.2,41.8,41.8,41.8
="Colchester School District",="Bacon Academy",="General Education - Teachers and Instructors",="Certified",71.6,69.9,67.5,64.5,65.8
,="Colchester Elementary School",="General Education - Teachers and Instructors",="Certified",34.0,31.2,31.0,31.1,31.9
,="Jack Jackter Intermediate School",="General Education - Teachers and Instructors",="Certified",40.5,37.6,37.7,39.1,35.5
,="William J. Johnston Middle School",="General Education - Teachers and Instructors",="Certified",48.2,47.7,45.2,45.6,42.6
="Colebrook School District",="Colebrook Consolidated School",="General Education - Teachers and Instructors",="Certified",8.2,8.2,8.2,8.4,7.4
="Columbia School District",="Horace W. Porter School",="General Education - Teachers and Instructors",="Certified",41.8,38.6,38.0,33.4,32.9
="Common Ground High School District",="Common Ground High School",="General Education - Teachers and Instructors",="Certified",12.5,14.2,13.4,10.4,14.8
="Connecticut Technical High School System",="A. I. Prince Technical High School",="General Education - Teachers and Instructors",="Certified",73.6,72.3,67.6,73.1,68.1
,="Bristol Technical Education Center",="General Education - Teachers and Instructors",="Certified",11.8,11.7,11.7,12.7,11.7
,="Bullard-Havens Technical High School",="General Education - Teachers and Instructors",="Certified",77.0,76.3,82.3,78.8,77.2
,="E. C. Goodwin Technical High School",="General Education - Teachers and Instructors",="Certified",61.0,58.6,61.8,61.9,57.7
,="Eli Whitney Technical High School",="General Education - Teachers and Instructors",="Certified",52.6,54.5,59.2,61.5,57.6
,="Ella T. Grasso Southeastern Technical High School",="General Education - Teachers and Instructors",="Certified",56.9,56.9,57.9,59.4,55.5
,="Emmett O'Brien Technical High School",="General Education - Teachers and Instructors",="Certified",44.6,40.4,45.2,43.5,35.7
,="H. C. Wilcox Technical High School",="General Education - Teachers and Instructors",="Certified",64.4,59.4,63.5,63.8,62.9
,="H. H. Ellis Technical High School",="General Education - Teachers and Instructors",="Certified",46.4,44.1,45.1,48.7,42.8
,="Henry Abbott Technical High School",="General Education - Teachers and Instructors",="Certified",53.0,48.7,53.3,54.0,50.4
,="Howell Cheney Technical High School",="General Education - Teachers and Instructors",="Certified",54.6,56.2,56.2,55.3,53.6
,="Norwich Technical High School",="General Education - Teachers and Instructors",="Certified",50.5,54.4,58.5,58.1,57.8
,="Oliver Wolcott Technical High School",="General Education - Teachers and Instructors",="Certified",59.7,53.2,57.8,61.7,53.3
,="Platt Technical High School",="General Education - Teachers and Instructors",="Certified",65.2,59.4,63.1,60.6,57.2
,="Vinal Technical High School",="General Education - Teachers and Instructors",="Certified",48.9,51.7,54.3,55.3,53.7
,="W. F. Kaynor Technical High School",="General Education - Teachers and Instructors",="Certified",63.5,63.1,65.3,65.3,60.6
,="Windham Technical High School",="General Education - Teachers and Instructors",="Certified",50.3,42.8,46.6,43.6,44.3
,="J. M. Wright Technical High School",="General Education - Teachers and Instructors",="Certified",.,.,.,.,11.6
,="Stratford School for Aviation Maintenance Technicians",="General Education - Teachers and Instructors",="Certified",.,.,.,.,3.6
="Cooperative Educational Services",="C. E. S. Special Education",="General Education - Teachers and Instructors",="Certified",3.5,4.5,4.5,5.0,.
,"Six-Six Magnet School","General Education - Teachers and Instructors","Certified",38.0,38.0,38.0,36.0,34.0
,="Regional Center for the Arts - Part Time",="General Education - Teachers and Instructors",="Certified",.,5.4,4.6,4.6,.
,"Therapeutic Day Program","General Education - Teachers and Instructors","Certified",.,.,.,1.0,3.0
,="Developmental Learning Center (DLC)",="General Education - Teachers and Instructors",="Certified",.,.,.,.,1.0
,="Preschool-Primary Learning Center (PLC)",="General Education - Teachers and Instructors",="Certified",.,.,.,.,1.0
="Cornwall School District",="Cornwall Consolidated School",="General Education - Teachers and Instructors",="Certified",14.8,15.2,15.2,15.2,15.2
="Coventry School District",="Capt. Nathan Hale School",="General Education - Teachers and Instructors",="Certified",31.4,30.5,32.3,29.9,29.9
,="Coventry Grammar School",="General Education - Teachers and Instructors",="Certified",19.9,22.1,24.5,24.6,24.6
,="Coventry High School",="General Education - Teachers and Instructors",="Certified",32.4,36.3,38.2,37.9,37.3
,="George Hersey Robertson School",="General Education - Teachers and Instructors",="Certified",24.6,23.8,22.8,23.6,23.6
,="Coventry Academy",="General Education - Teachers and Instructors",="Certified",.,.,.,.,1.0
="Cromwell School District",="Cromwell High School",="General Education - Teachers and Instructors",="Certified",36.8,40.8,40.6,40.0,39.5
,="Cromwell Middle School",="General Education - Teachers and Instructors",="Certified",35.3,35.5,34.7,32.7,33.2
,="Edna C. Stevens School",="General Education - Teachers and Instructors",="Certified",29.7,30.2,29.2,29.2,29.3
,="Woodside Intermediate School",="General Education - Teachers and Instructors",="Certified",26.9,26.3,26.3,29.5,26.2
="Danbury School District",="Alternative Center For Excellence",="General Education - Teachers and Instructors",="Certified",7.2,7.6,8.0,8.4,8.6
,="Broadview Middle School",="General Education - Teachers and Instructors",="Certified",61.3,61.0,60.0,57.6,60.7
,="Danbury High School",="General Education - Teachers and Instructors",="Certified",150.2,144.7,148.5,152.3,154.4
,="Ellsworth Avenue School",="General Education - Teachers and Instructors",="Certified",24.1,23.6,22.6,25.8,26.8
,="Great Plain School",="General Education - Teachers and Instructors",="Certified",17.3,16.3,17.6,18.8,19.1
,="Hayestown Avenue School",="General Education - Teachers and Instructors",="Certified",23.7,24.0,23.8,24.5,23.6
,="King Street Intermediate School",="General Education - Teachers and Instructors",="Certified",20.1,19.7,19.7,19.7,20.2
,="King Street Primary School",="General Education - Teachers and Instructors",="Certified",21.0,23.2,22.2,25.3,25.4
,="Mill Ridge Primary School",="General Education - Teachers and Instructors",="Certified",21.3,22.4,22.0,22.9,25.8
,="Morris Street School",="General Education - Teachers and Instructors",="Certified",20.0,21.3,23.2,24.7,24.5
,="Park Avenue School",="General Education - Teachers and Instructors",="Certified",23.3,24.3,26.5,24.5,33.6
,="Pembroke School",="General Education - Teachers and Instructors",="Certified",20.1,20.0,18.2,20.6,21.5
,="Rogers Park Middle School",="General Education - Teachers and Instructors",="Certified",69.6,71.1,75.1,76.3,65.1
,="Shelter Rock School",="General Education - Teachers and Instructors",="Certified",22.0,23.3,22.1,23.1,26.5
,="South Street School",="General Education - Teachers and Instructors",="Certified",21.5,20.7,20.9,23.0,23.7
,="Stadley Rough School",="General Education - Teachers and Instructors",="Certified",26.1,26.5,28.5,27.6,28.9
,="Western CT Academy of International Studies Elementary Magnet School",="General Education - Teachers and Instructors",="Certified",22.9,22.9,22.9,24.9,22.2
,="Mill Ridge Educational Center",="General Education - Teachers and Instructors",="Certified",.,.,1.0,.,.
,"Other","General Education - Teachers and Instructors","Certified",.,.,.,.,3.8
,="Westside Middle School Academy",="General Education - Teachers and Instructors",="Certified",.,.,.,.,26.7
="Darien School District",="Darien High School",="General Education - Teachers and Instructors",="Certified",99.8,102.4,101.4,100.6,103.2
,="Hindley Elementary School",="General Education - Teachers and Instructors",="Certified",30.5,29.2,30.1,31.2,34.5
,="Holmes Elementary School",="General Education - Teachers and Instructors",="Certified",25.7,23.8,26.8,28.9,29.2
,="Middlesex Middle School",="General Education - Teachers and Instructors",="Certified",88.7,93.3,88.0,90.3,93.1
,="Ox Ridge Elementary School",="General Education - Teachers and Instructors",="Certified",28.1,27.2,29.4,28.1,32.2
,="Royle Elementary School",="General Education - Teachers and Instructors",="Certified",25.6,25.9,26.9,26.0,28.3
,="Tokeneke Elementary School",="General Education - Teachers and Instructors",="Certified",24.2,24.5,26.6,26.8,29.9
="Deep River School District",="Deep River Elementary School",="General Education - Teachers and Instructors",="Certified",26.6,26.6,26.6,26.8,25.2
="Derby School District",="Bradley School",="General Education - Teachers and Instructors",="Certified",21.3,20.8,20.7,19.6,21.6
,="Derby High School",="General Education - Teachers and Instructors",="Certified",27.2,25.7,23.7,24.5,24.7
,="Derby Middle School",="General Education - Teachers and Instructors",="Certified",15.6,17.2,17.8,19.0,21.2
,="Irving School",="General Education - Teachers and Instructors",="Certified",25.3,21.8,24.0,23.8,24.8
,="Other",="General Education - Teachers and Instructors",="Certified",.,.,.,.,1.0
="East Granby School District",="Allgrove School",="General Education - Teachers and Instructors",="Certified",13.8,13.8,12.9,11.3,11.6
,="East Granby High School",="General Education - Teachers and Instructors",="Certified",21.9,21.3,20.6,23.1,22.2
,="East Granby Middle School",="General Education - Teachers and Instructors",="Certified",15.9,16.1,17.6,17.9,17.9
,="R. Dudley Seymour School",="General Education - Teachers and Instructors",="Certified",9.6,8.6,13.0,12.6,10.7
="East Haddam School District",="East Haddam Elementary School",="General Education - Teachers and Instructors",="Certified",22.6,21.6,21.9,22.9,20.0
,="Nathan Hale-Ray High School",="General Education - Teachers and Instructors",="Certified",30.6,30.6,31.0,35.0,29.0
,="Nathan Hale-Ray Middle School",="General Education - Teachers and Instructors",="Certified",37.8,36.2,36.8,40.5,34.0
="East Hampton School District",="Center School",="General Education - Teachers and Instructors",="Certified",17.0,18.0,18.1,18.1,16.7
,="East Hampton High School",="General Education - Teachers and Instructors",="Certified",37.9,36.9,37.8,38.2,38.1
,="East Hampton Middle School",="General Education - Teachers and Instructors",="Certified",33.6,33.6,32.7,31.1,31.0
,="Memorial School",="General Education - Teachers and Instructors",="Certified",34.9,33.9,33.0,34.0,34.4
="East Hartford School District",="Anna E. Norris School",="General Education - Teachers and Instructors",="Certified",19.3,19.7,18.1,19.1,20.1
,="Connecticut IB Academy",="General Education - Teachers and Instructors",="Certified",12.7,11.3,12.5,11.5,12.1
,="Dr. Franklin H. Mayberry School",="General Education - Teachers and Instructors",="Certified",24.5,25.1,23.5,22.9,23.2
,="Dr. John A. Langford School",="General Education - Teachers and Instructors",="Certified",22.2,21.5,24.8,24.6,23.5
,="Dr. Thomas S. O'Connell School",="General Education - Teachers and Instructors",="Certified",20.8,20.7,28.0,31.0,31.9
,="East Hartford High School",="General Education - Teachers and Instructors",="Certified",119.0,119.2,113.4,109.2,106.5
,="East Hartford Middle School",="General Education - Teachers and Instructors",="Certified",76.5,78.4,75.7,76.1,78.1
