"FTE Staffing Report for 2002-03"

"District","School","Assignment Category","Educator Type","FTE Count"
="Branford School District",="Branford High School",="General Education - Teachers and Instructors",="Certified",73.2
,="Francis Walsh Intermediate School",="General Education - Teachers and Instructors",="Certified",76.0
,="John B. Sliney School",="General Education - Teachers and Instructors",="Certified",25.5
,="Mary R. Tisko School",="General Education - Teachers and Instructors",="Certified",28.5
,="Mary T. Murphy School",="General Education - Teachers and Instructors",="Certified",29.5
="Bridgeport School District",="Barnum School",="General Education - Teachers and Instructors",="Certified",25.0
,="Bassick High School",="General Education - Teachers and Instructors",="Certified",66.1
,="Beardsley School",="General Education - Teachers and Instructors",="Certified",35.8
,="Black Rock School",="General Education - Teachers and Instructors",="Certified",16.5
,="Blackham School",="General Education - Teachers and Instructors",="Certified",59.5
,="Bridgeport Regional Vocational Aquaculture School",="General Education - Teachers and Instructors",="Certified",15.0
,="Bryant School",="General Education - Teachers and Instructors",="Certified",22.9
,="Central High School",="General Education - Teachers and Instructors",="Certified",145.2
,="Cesar Batalla School",="General Education - Teachers and Instructors",="Certified",30.0
,="Classical Studies Academy",="General Education - Teachers and Instructors",="Certified",20.5
,="Columbus School",="General Education - Teachers and Instructors",="Certified",45.7
,="Cross School",="General Education - Teachers and Instructors",="Certified",27.0
,="Curiale School",="General Education - Teachers and Instructors",="Certified",47.2
,="Dunbar School",="General Education - Teachers and Instructors",="Certified",37.5
,="Edison School",="General Education - Teachers and Instructors",="Certified",17.6
,="Garfield School",="General Education - Teachers and Instructors",="Certified",15.0
,="Geraldine Johnson School",="General Education - Teachers and Instructors",="Certified",11.2
,="Hall School",="General Education - Teachers and Instructors",="Certified",14.6
,="Hallen School",="General Education - Teachers and Instructors",="Certified",24.6
,="Harding High School",="General Education - Teachers and Instructors",="Certified",85.6
,="High Horizons Magnet School",="General Education - Teachers and Instructors",="Certified",24.3
,="Hooker School",="General Education - Teachers and Instructors",="Certified",25.9
,="Jettie S. Tisdale School",="General Education - Teachers and Instructors",="Certified",20.4
,="Longfellow School",="General Education - Teachers and Instructors",="Certified",37.3
,="Luis Munoz Marin School",="General Education - Teachers and Instructors",="Certified",57.6
,="Madison School",="General Education - Teachers and Instructors",="Certified",34.2
,="Maplewood Annex",="General Education - Teachers and Instructors",="Certified",11.9
,="Multicultural Magnet School",="General Education - Teachers and Instructors",="Certified",27.2
,="Newfield School",="General Education - Teachers and Instructors",="Certified",6.9
,="Park City Magnet School",="General Education - Teachers and Instructors",="Certified",27.0
,="Read School",="General Education - Teachers and Instructors",="Certified",51.6
,="Roosevelt School",="General Education - Teachers and Instructors",="Certified",52.2
,="Skane Center",="General Education - Teachers and Instructors",="Certified",5.0
,="Waltersville School",="General Education - Teachers and Instructors",="Certified",35.5
,="Winthrop School",="General Education - Teachers and Instructors",="Certified",48.0
="Bristol School District",="Bristol Central High School",="General Education - Teachers and Instructors",="Certified",76.8
,="Bristol Eastern High School",="General Education - Teachers and Instructors",="Certified",73.8
,="Chippens Hill Middle School",="General Education - Teachers and Instructors",="Certified",63.0
,="Clara T. O'Connell School",="General Education - Teachers and Instructors",="Certified",25.6
,="Clarence A. Bingham School",="General Education - Teachers and Instructors",="Certified",16.7
,="Edgewood School",="General Education - Teachers and Instructors",="Certified",23.8
,="Ellen P. Hubbell School",="General Education - Teachers and Instructors",="Certified",28.7
,="Greene-Hills School",="General Education - Teachers and Instructors",="Certified",21.9
,="Ivy Drive School",="General Education - Teachers and Instructors",="Certified",22.0
,="John J. Jennings School",="General Education - Teachers and Instructors",="Certified",18.4
,="Memorial Boulevard Middle School",="General Education - Teachers and Instructors",="Certified",38.5
,="Mountain View School",="General Education - Teachers and Instructors",="Certified",20.4
,="Northeast Middle School",="General Education - Teachers and Instructors",="Certified",39.9
,="South Side School",="General Education - Teachers and Instructors",="Certified",33.2
,="Stafford School",="General Education - Teachers and Instructors",="Certified",23.2
="Brookfield School District",="Brookfield High School",="General Education - Teachers and Instructors",="Certified",61.2
,="Center Elementary School",="General Education - Teachers and Instructors",="Certified",29.2
,="Huckleberry Hill Elementary School",="General Education - Teachers and Instructors",="Certified",43.4
,="Whisconier Middle School",="General Education - Teachers and Instructors",="Certified",64.6
="Brooklyn School District",="Brooklyn Elementary School",="General Education - Teachers and Instructors",="Certified",33.0
,="Brooklyn Middle School",="General Education - Teachers and Instructors",="Certified",28.0
="Canaan School District",="Lee H. Kellogg School",="General Education - Teachers and Instructors",="Certified",11.9
="Canterbury School District",="Canterbury Elementary School",="General Education - Teachers and Instructors",="Certified",19.2
,="Dr. Helen Baldwin Middle School",="General Education - Teachers and Instructors",="Certified",19.8
="Canton School District",="Canton High School",="General Education - Teachers and Instructors",="Certified",46.5
,="Canton Intermediate School",="General Education - Teachers and Instructors",="Certified",25.6
,="Cherry Brook Primary School",="General Education - Teachers and Instructors",="Certified",25.3
="Capitol Region Education Council",="Glastonbury/East Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",19.2
,="John J. Allison Polaris Center",="General Education - Teachers and Instructors",="Certified",11.4
,="Metropolitan Learning Center for Global and International Studies",="General Education - Teachers and Instructors",="Certified",35.0
,="Montessori Magnet School",="General Education - Teachers and Instructors",="Certified",7.3
,="Two Rivers Magnet Middle School",="General Education - Teachers and Instructors",="Certified",26.2
,="University of Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",23.0
="Chaplin School District",="Chaplin Elementary School",="General Education - Teachers and Instructors",="Certified",20.4
="Cheshire School District",="Chapman School",="General Education - Teachers and Instructors",="Certified",23.0
,="Cheshire High School",="General Education - Teachers and Instructors",="Certified",88.4
,="Darcey School",="General Education - Teachers and Instructors",="Certified",13.0
,="Dodd Middle School",="General Education - Teachers and Instructors",="Certified",51.0
,="Doolittle School",="General Education - Teachers and Instructors",="Certified",36.3
,="Highland School",="General Education - Teachers and Instructors",="Certified",50.6
,="Humiston School",="General Education - Teachers and Instructors",="Certified",2.6
,="Norton School",="General Education - Teachers and Instructors",="Certified",29.7
="Chester School District",="Chester Elementary School",="General Education - Teachers and Instructors",="Certified",23.9
="Clinton School District",="Abraham Pierson School",="General Education - Teachers and Instructors",="Certified",20.0
,="Jared Eliot School",="General Education - Teachers and Instructors",="Certified",38.5
,="Lewin G. Joel Jr. School",="General Education - Teachers and Instructors",="Certified",42.8
,="The Morgan School",="General Education - Teachers and Instructors",="Certified",45.9
="Colchester School District",="Bacon Academy",="General Education - Teachers and Instructors",="Certified",61.6
,="Colchester Intermediate School",="General Education - Teachers and Instructors",="Certified",28.3
,="Jack Jackter Intermediate School",="General Education - Teachers and Instructors",="Certified",53.3
,="William J. Johnston Middle School",="General Education - Teachers and Instructors",="Certified",51.5
="Colebrook School District",="Colebrook Consolidated School",="General Education - Teachers and Instructors",="Certified",9.5
="Columbia School District",="Horace W. Porter School",="General Education - Teachers and Instructors",="Certified",49.8
="Common Ground High School District",="Common Ground High School",="General Education - Teachers and Instructors",="Certified",8.6
="Connecticut Technical High School System",="A. I. Prince Technical High School",="General Education - Teachers and Instructors",="Certified",74.4
,="Bristol Technical Education Center",="General Education - Teachers and Instructors",="Certified",13.2
,="Bullard-Havens Technical High School",="General Education - Teachers and Instructors",="Certified",83.8
,="E. C. Goodwin Technical High School",="General Education - Teachers and Instructors",="Certified",73.7
,="Eli Whitney Technical High School",="General Education - Teachers and Instructors",="Certified",63.1
,="Ella T. Grasso Southeastern Technical High School",="General Education - Teachers and Instructors",="Certified",64.1
,="Emmett O'Brien Technical High School",="General Education - Teachers and Instructors",="Certified",44.6
,="H. C. Wilcox Technical High School",="General Education - Teachers and Instructors",="Certified",65.7
,="H. H. Ellis Technical High School",="General Education - Teachers and Instructors",="Certified",49.0
,="Henry Abbott Technical High School",="General Education - Teachers and Instructors",="Certified",61.5
,="Howell Cheney Technical High School",="General Education - Teachers and Instructors",="Certified",48.3
,="J. M. Wright Technical High School",="General Education - Teachers and Instructors",="Certified",46.7
,="Norwich Technical High School",="General Education - Teachers and Instructors",="Certified",51.4
,="Oliver Wolcott Technical High School",="General Education - Teachers and Instructors",="Certified",56.5
,="Platt Technical High School",="General Education - Teachers and Instructors",="Certified",63.9
,="Vinal Technical High School",="General Education - Teachers and Instructors",="Certified",54.6
,="W. F. Kaynor Technical High School",="General Education - Teachers and Instructors",="Certified",68.7
,="Windham Technical High School",="General Education - Teachers and Instructors",="Certified",53.7
="Cooperative Educational Services",="Six-Six Magnet School",="General Education - Teachers and Instructors",="Certified",26.0
="Cornwall School District",="Cornwall Consolidated School",="General Education - Teachers and Instructors",="Certified",16.5
="Coventry School District",="Capt. Nathan Hale School",="General Education - Teachers and Instructors",="Certified",36.0
,="Coventry Grammar School",="General Education - Teachers and Instructors",="Certified",26.5
,="Coventry High School",="General Education - Teachers and Instructors",="Certified",39.1
,="George Hersey Robertson School",="General Education - Teachers and Instructors",="Certified",27.9
="Cromwell School District",="Cromwell High School",="General Education - Teachers and Instructors",="Certified",41.1
,="Cromwell Middle School",="General Education - Teachers and Instructors",="Certified",43.9
,="Edna C. Stevens School",="General Education - Teachers and Instructors",="Certified",41.7
="Danbury School District",="Alternative Center For Excellence",="General Education - Teachers and Instructors",="Certified",8.0
,="Broadview Middle School",="General Education - Teachers and Instructors",="Certified",65.1
,="Danbury High School",="General Education - Teachers and Instructors",="Certified",155.2
,="Ellsworth Avenue School",="General Education - Teachers and Instructors",="Certified",20.1
,="Great Plain School",="General Education - Teachers and Instructors",="Certified",16.5
,="Hayestown Avenue School",="General Education - Teachers and Instructors",="Certified",25.1
,="King Street Intermediate School",="General Education - Teachers and Instructors",="Certified",18.7
,="King Street Primary School",="General Education - Teachers and Instructors",="Certified",20.6
,="Mill Ridge Educational Center",="General Education - Teachers and Instructors",="Certified",18.9
,="Mill Ridge Primary School",="General Education - Teachers and Instructors",="Certified",18.4
,="Morris Street School",="General Education - Teachers and Instructors",="Certified",19.4
,="Park Avenue School",="General Education - Teachers and Instructors",="Certified",25.4
,="Pembroke School",="General Education - Teachers and Instructors",="Certified",22.1
,="Rogers Park Middle School",="General Education - Teachers and Instructors",="Certified",64.1
,="Shelter Rock School",="General Education - Teachers and Instructors",="Certified",22.0
,="South Street School",="General Education - Teachers and Instructors",="Certified",19.8
,="Stadley Rough School",="General Education - Teachers and Instructors",="Certified",24.9
="Darien School District",="Darien High School",="General Education - Teachers and Instructors",="Certified",71.2
,="Hindley Elementary School",="General Education - Teachers and Instructors",="Certified",28.5
,="Holmes Elementary School",="General Education - Teachers and Instructors",="Certified",25.1
,="Middlesex Middle School",="General Education - Teachers and Instructors",="Certified",78.0
,="Ox Ridge Elementary School",="General Education - Teachers and Instructors",="Certified",28.1
,="Royle Elementary School",="General Education - Teachers and Instructors",="Certified",25.8
,="Tokeneke Elementary School",="General Education - Teachers and Instructors",="Certified",24.9
="Deep River School District",="Deep River Elementary School",="General Education - Teachers and Instructors",="Certified",26.0
="Derby School District",="Bradley School",="General Education - Teachers and Instructors",="Certified",21.3
,="Derby High School",="General Education - Teachers and Instructors",="Certified",35.6
,="Irving School",="General Education - Teachers and Instructors",="Certified",27.7
="East Granby School District",="Allgrove School",="General Education - Teachers and Instructors",="Certified",16.1
,="East Granby High School",="General Education - Teachers and Instructors",="Certified",19.9
,="East Granby Middle School",="General Education - Teachers and Instructors",="Certified",14.7
,="R. Dudley Seymour School",="General Education - Teachers and Instructors",="Certified",9.1
="East Haddam School District",="East Haddam Elementary School",="General Education - Teachers and Instructors",="Certified",33.9
,="Nathan Hale-Ray High School",="General Education - Teachers and Instructors",="Certified",27.7
,="Nathan Hale-Ray Middle School",="General Education - Teachers and Instructors",="Certified",27.3
="East Hampton School District",="Center School",="General Education - Teachers and Instructors",="Certified",18.0
,="East Hampton High School",="General Education - Teachers and Instructors",="Certified",36.1
,="East Hampton Middle School",="General Education - Teachers and Instructors",="Certified",30.8
,="Memorial School",="General Education - Teachers and Instructors",="Certified",35.1
="East Hartford School District",="Anna E. Norris School",="General Education - Teachers and Instructors",="Certified",19.4
,="Dr. Franklin H. Mayberry School",="General Education - Teachers and Instructors",="Certified",28.5
,="Dr. John A. Langford School",="General Education - Teachers and Instructors",="Certified",19.4
,="Dr. Thomas S. O'Connell School",="General Education - Teachers and Instructors",="Certified",21.7
,="East Hartford High School",="General Education - Teachers and Instructors",="Certified",137.7
,="East Hartford Middle School",="General Education - Teachers and Instructors",="Certified",79.1
,="Governor William Pitkin School",="General Education - Teachers and Instructors",="Certified",18.6
,="Hockanum School",="General Education - Teachers and Instructors",="Certified",18.4
,="Joseph O. Goodwin School",="General Education - Teachers and Instructors",="Certified",22.4
,="Robert J. O'Brien School",="General Education - Teachers and Instructors",="Certified",26.7
,="Silver Lane School",="General Education - Teachers and Instructors",="Certified",21.9
,="Sunset Ridge School Elementary Academy for Arts and World Languages",="General Education - Teachers and Instructors",="Certified",35.8
,="Willowbrook Early Childhood",="General Education - Teachers and Instructors",="Certified",11.9
,="Woodland School",="General Education - Teachers and Instructors",="Certified",4.0
="East Haven School District",="Carbone School/East Haven Academy",="General Education - Teachers and Instructors",="Certified",14.7
,="D. C. Moore School",="General Education - Teachers and Instructors",="Certified",15.6
,="Deer Run School",="General Education - Teachers and Instructors",="Certified",22.7
,="Dominick H. Ferrara School",="General Education - Teachers and Instructors",="Certified",12.6
,="East Haven High School",="General Education - Teachers and Instructors",="Certified",73.4
,="Grove J. Tuttle School",="General Education - Teachers and Instructors",="Certified",16.0
,="Hays School",="General Education - Teachers and Instructors",="Certified",5.6
,="Joseph Melillo Middle School",="General Education - Teachers and Instructors",="Certified",35.0
,="Momauguin School",="General Education - Teachers and Instructors",="Certified",14.8
,="Overbrook Elementary School",="General Education - Teachers and Instructors",="Certified",3.7
,="Robert W. Carbone School",="General Education - Teachers and Instructors",="Certified",21.7
="East Lyme School District",="East Lyme High School",="General Education - Teachers and Instructors",="Certified",78.9
,="East Lyme Middle School",="General Education - Teachers and Instructors",="Certified",64.0
,="Flanders School",="General Education - Teachers and Instructors",="Certified",25.4
,="Lillie B. Haynes School",="General Education - Teachers and Instructors",="Certified",18.9
,="Niantic Center School",="General Education - Teachers and Instructors",="Certified",20.0
="East Windsor School District",="Broad Brook Elementary School",="General Education - Teachers and Instructors",="Certified",31.0
,="East Windsor High School",="General Education - Teachers and Instructors",="Certified",31.4
,="East Windsor Middle School",="General Education - Teachers and Instructors",="Certified",32.4
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="EastConn Special Education",="General Education - Teachers and Instructors",="Certified",3.3
="Eastford School District",="Eastford Elementary School",="General Education - Teachers and Instructors",="Certified",13.6
="Easton School District",="Helen Keller Middle School",="General Education - Teachers and Instructors",="Certified",31.4
,="Samuel Staples Elementary School",="General Education - Teachers and Instructors",="Certified",38.2
="EdAdvance",="EdAdvance Headstart",="General Education - Teachers and Instructors",="Certified",1.0
="Ellington School District",="Center School",="General Education - Teachers and Instructors",="Certified",14.3
,="Crystal Lake School",="General Education - Teachers and Instructors",="Certified",10.8
,="Ellington High School",="General Education - Teachers and Instructors",="Certified",46.2
,="Ellington Middle School",="General Education - Teachers and Instructors",="Certified",26.5
,="Windermere School",="General Education - Teachers and Instructors",="Certified",45.2
="Enfield School District",="Edgar H. Parkman School",="General Education - Teachers and Instructors",="Certified",28.0
,="Eli Whitney School",="General Education - Teachers and Instructors",="Certified",26.8
,="Enfield High School",="General Education - Teachers and Instructors",="Certified",66.6
,="Enfield Street School",="General Education - Teachers and Instructors",="Certified",20.8
,="Enrico Fermi High School",="General Education - Teachers and Instructors",="Certified",75.9
,="Harriet Beecher Stowe School",="General Education - Teachers and Instructors",="Certified",17.4
,="Hazardville Memorial School",="General Education - Teachers and Instructors",="Certified",27.5
,="Head Start Program",="General Education - Teachers and Instructors",="Certified",8.0
,="Henry Barnard School",="General Education - Teachers and Instructors",="Certified",26.9
,="John F. Kennedy Middle School",="General Education - Teachers and Instructors",="Certified",76.6
,="Nathan Hale School",="General Education - Teachers and Instructors",="Certified",17.8
,="Prudence Crandall School",="General Education - Teachers and Instructors",="Certified",28.1
,="Thomas G. Alcorn School",="General Education - Teachers and Instructors",="Certified",23.2
="Essex School District",="Essex Elementary School",="General Education - Teachers and Instructors",="Certified",35.6
="Explorations District",="Explorations",="General Education - Teachers and Instructors",="Certified",5.6
="Fairfield School District",="Dwight Elementary School",="General Education - Teachers and Instructors",="Certified",30.5
,="Early Childhood Center",="General Education - Teachers and Instructors",="Certified",0.3
,="Fairfield Warde High School",="General Education - Teachers and Instructors",="Certified",142.0
,="Fairfield Woods Middle School",="General Education - Teachers and Instructors",="Certified",48.2
,="Holland Hill School",="General Education - Teachers and Instructors",="Certified",22.9
,="Jennings School",="General Education - Teachers and Instructors",="Certified",22.2
,="McKinley School",="General Education - Teachers and Instructors",="Certified",26.8
,="Mill Hill School",="General Education - Teachers and Instructors",="Certified",28.7
,="North Stratfield School",="General Education - Teachers and Instructors",="Certified",28.2
,="Osborn Hill School",="General Education - Teachers and Instructors",="Certified",30.5
,="Riverfield School",="General Education - Teachers and Instructors",="Certified",25.7
,="Roger Ludlowe Middle School",="General Education - Teachers and Instructors",="Certified",63.1
,="Sherman School",="General Education - Teachers and Instructors",="Certified",25.7
,="Stratfield School",="General Education - Teachers and Instructors",="Certified",27.1
,="Tomlinson Middle School",="General Education - Teachers and Instructors",="Certified",47.0
="Farmington School District",="East Farms School",="General Education - Teachers and Instructors",="Certified",24.2
,="Farmington High School",="General Education - Teachers and Instructors",="Certified",94.8
,="Irving A. Robbins Middle School",="General Education - Teachers and Instructors",="Certified",49.2
,="Noah Wallace School",="General Education - Teachers and Instructors",="Certified",29.1
,="Union School",="General Education - Teachers and Instructors",="Certified",19.3
,="West District School",="General Education - Teachers and Instructors",="Certified",17.8
,="West Woods Upper Elementary School",="General Education - Teachers and Instructors",="Certified",48.6
="Franklin School District",="Franklin Elementary School",="General Education - Teachers and Instructors",="Certified",14.4
="Glastonbury School District",="Buttonball Lane School",="General Education - Teachers and Instructors",="Certified",39.9
,="Eastbury School",="General Education - Teachers and Instructors",="Certified",31.9
,="Gideon Welles School",="General Education - Teachers and Instructors",="Certified",46.6
,="Glastonbury High School",="General Education - Teachers and Instructors",="Certified",114.1
,="Hebron Avenue School",="General Education - Teachers and Instructors",="Certified",30.9
,="Hopewell School",="General Education - Teachers and Instructors",="Certified",38.8
,="Naubuc School",="General Education - Teachers and Instructors",="Certified",29.6
,="Smith Middle School",="General Education - Teachers and Instructors",="Certified",66.6
="Granby School District",="Frank M. Kearns Primary School",="General Education - Teachers and Instructors",="Certified",22.6
,="Granby Memorial High School",="General Education - Teachers and Instructors",="Certified",40.9
,="Granby Memorial Middle School",="General Education - Teachers and Instructors",="Certified",34.8
,="Kelly Lane Primary School",="General Education - Teachers and Instructors",="Certified",17.6
,="Wells Road Intermediate School",="General Education - Teachers and Instructors",="Certified",11.6
="Greenwich School District",="Central Middle School",="General Education - Teachers and Instructors",="Certified",52.4
,="Cos Cob School",="General Education - Teachers and Instructors",="Certified",28.6
,="Eastern Middle School",="General Education - Teachers and Instructors",="Certified",48.8
,="Glenville School",="General Education - Teachers and Instructors",="Certified",32.3
,="Greenwich High School",="General Education - Teachers and Instructors",="Certified",166.3
,="Hamilton Avenue School",="General Education - Teachers and Instructors",="Certified",23.3
,="International School At Dundee",="General Education - Teachers and Instructors",="Certified",23.3
,="Julian Curtiss School",="General Education - Teachers and Instructors",="Certified",26.5
,="New Lebanon School",="General Education - Teachers and Instructors",="Certified",21.8
,="North Mianus School",="General Education - Teachers and Instructors",="Certified",28.5
,="North Street School",="General Education - Teachers and Instructors",="Certified",33.5
,="Old Greenwich School",="General Education - Teachers and Instructors",="Certified",30.4
,="Parkway School",="General Education - Teachers and Instructors",="Certified",31.5
,="Riverside School",="General Education - Teachers and Instructors",="Certified",28.9
,="Western Middle School",="General Education - Teachers and Instructors",="Certified",48.2
="Griswold School District",="Griswold Elementary School",="General Education - Teachers and Instructors",="Certified",36.7
,="Griswold High School",="General Education - Teachers and Instructors",="Certified",46.0
,="Griswold Middle School",="General Education - Teachers and Instructors",="Certified",26.2
="Groton School District",="Carl C. Cutler Middle School",="General Education - Teachers and Instructors",="Certified",35.0
,="Charles Barnum School",="General Education - Teachers and Instructors",="Certified",24.0
,="Claude Chester School",="General Education - Teachers and Instructors",="Certified",24.4
,="Colonel Ledyard School",="General Education - Teachers and Instructors",="Certified",7.6
,="Eastern Point School",="General Education - Teachers and Instructors",="Certified",27.5
,="Fitch Middle School",="General Education - Teachers and Instructors",="Certified",40.2
,="Groton Heights School",="General Education - Teachers and Instructors",="Certified",9.5
,="Mary Morrisson School",="General Education - Teachers and Instructors",="Certified",20.3
,="Noank School",="General Education - Teachers and Instructors",="Certified",22.0
,="Pleasant Valley School",="General Education - Teachers and Instructors",="Certified",20.8
,="Robert E. Fitch High School",="General Education - Teachers and Instructors",="Certified",87.2
,="S. B. Butler School",="General Education - Teachers and Instructors",="Certified",25.0
,="West Side Middle School",="General Education - Teachers and Instructors",="Certified",27.7
="Guilford School District",="A. Baldwin Middle School",="General Education - Teachers and Instructors",="Certified",37.3
,="A. W. Cox School",="General Education - Teachers and Instructors",="Certified",21.0
,="Calvin Leete School",="General Education - Teachers and Instructors",="Certified",16.8
,="E. C. Adams Middle School",="General Education - Teachers and Instructors",="Certified",43.9
,="Guilford High School",="General Education - Teachers and Instructors",="Certified",75.7
,="Guilford Lakes School",="General Education - Teachers and Instructors",="Certified",22.9
,="Melissa Jones School",="General Education - Teachers and Instructors",="Certified",21.0
="Hamden School District",="Bear Path School",="General Education - Teachers and Instructors",="Certified",16.9
,="Church Street School",="General Education - Teachers and Instructors",="Certified",27.7
,="Dunbar Hill School",="General Education - Teachers and Instructors",="Certified",23.3
,="Hamden High School",="General Education - Teachers and Instructors",="Certified",127.9
,="Hamden Middle School",="General Education - Teachers and Instructors",="Certified",74.0
,="Helen Street School",="General Education - Teachers and Instructors",="Certified",19.3
,="Ridge Hill School",="General Education - Teachers and Instructors",="Certified",20.9
,="Shepherd Glen School",="General Education - Teachers and Instructors",="Certified",19.3
,="Spring Glen School",="General Education - Teachers and Instructors",="Certified",19.5
,="West Woods School",="General Education - Teachers and Instructors",="Certified",24.5
="Hampton School District",="Hampton Elementary School",="General Education - Teachers and Instructors",="Certified",13.2
="Hartford School District",="Asian Studies Academy",="General Education - Teachers and Instructors",="Certified",35.7
,="Barnard-Brown School",="General Education - Teachers and Instructors",="Certified",33.3
,="Batchelder School",="General Education - Teachers and Instructors",="Certified",32.8
,="Breakthrough Magnet School",="General Education - Teachers and Instructors",="Certified",12.0
,="Bulkeley High School Lower School",="General Education - Teachers and Instructors",="Certified",111.0
,="Burns Latino Studies Academy",="General Education - Teachers and Instructors",="Certified",37.2
,="Burr School",="General Education - Teachers and Instructors",="Certified",40.9
,="Clark School",="General Education - Teachers and Instructors",="Certified",21.3
,="Classical Magnet School",="General Education - Teachers and Instructors",="Certified",33.0
,="Dr. Joseph Bellizzi Middle School",="General Education - Teachers and Instructors",="Certified",52.5
,="Dr. Ramon E. Betances Early Reading Lab",="General Education - Teachers and Instructors",="Certified",27.2
,="Environmental Sciences Magnet at Hooker School",="General Education - Teachers and Instructors",="Certified",18.3
,="Expeditionary Learning Academy at Moylan School",="General Education - Teachers and Instructors",="Certified",36.7
,="Fox Middle School",="General Education - Teachers and Instructors",="Certified",51.0
,="Hartford Magnet Trinity College Academy",="General Education - Teachers and Instructors",="Certified",37.0
,="Hartford Public High School",="General Education - Teachers and Instructors",="Certified",95.0
,="Hartford Transitional Learning Academy (Elementary)",="General Education - Teachers and Instructors",="Certified",11.0
,="Kennelly School",="General Education - Teachers and Instructors",="Certified",50.0
,="Little Owls Learning Center",="General Education - Teachers and Instructors",="Certified",1.0
,="M. D. Fox School",="General Education - Teachers and Instructors",="Certified",66.8
,="M. L. King, Jr. School",="General Education - Teachers and Instructors",="Certified",38.9
,="McDonough Middle School",="General Education - Teachers and Instructors",="Certified",33.0
,="Milner School",="General Education - Teachers and Instructors",="Certified",31.4
,="Naylor/CCSU Leadership Academy",="General Education - Teachers and Instructors",="Certified",35.9
,="Parkville Community School",="General Education - Teachers and Instructors",="Certified",38.8
,="Quirk Middle School",="General Education - Teachers and Instructors",="Certified",69.5
,="R.J. Kinsella Magnet School of Performing Arts",="General Education - Teachers and Instructors",="Certified",30.9
,="Rawson School",="General Education - Teachers and Instructors",="Certified",16.0
,="SAND School",="General Education - Teachers and Instructors",="Certified",23.3
,="STEM Magnet at Fisher School",="General Education - Teachers and Instructors",="Certified",38.2
,="Sanchez School",="General Education - Teachers and Instructors",="Certified",32.8
,="Simpson-Waverly School",="General Education - Teachers and Instructors",="Certified",21.7
,="Sports and Medical Sciences Academy",="General Education - Teachers and Instructors",="Certified",25.0
,="Twain School",="General Education - Teachers and Instructors",="Certified",24.3
,="Weaver High School",="General Education - Teachers and Instructors",="Certified",80.1
